,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
85,10051800489431.6,272767.0,101911.0,28751.0,5412.0,408841.0
86,10296868697698.812,262313.0,94319.0,25795.0,4634.0,387061.0
87,10552214426341.057,276018.0,94414.0,24936.0,4373.0,399741.0
88,10813339776383.965,256485.0,84720.0,21798.0,3697.0,366700.0
89,11074216717147.477,257506.0,81237.0,20380.0,3391.0,362514.0
90,11345601603571.16,259403.0,77636.0,19254.0,3030.0,359323.0
91,11627681245738.182,258171.0,74682.0,17801.0,2775.0,353429.0
92,11915186389439.887,248972.0,68303.0,16080.0,2399.0,335754.0
93,12207911878447.201,249229.0,64967.0,14828.0,2223.0,331247.0
94,12511654819221.969,250404.0,61815.0,13412.0,2119.0,327750.0
95,12820170134213.053,240201.0,56385.0,12035.0,1781.0,310402.0
96,13134683506349.775,238930.0,52863.0,11029.0,1677.0,304499.0
97,13453876392058.97,230075.0,48378.0,10060.0,1525.0,290038.0
98,13784020245142.49,236627.0,46843.0,9472.0,1499.0,294441.0
99,14125167164711.973,227942.0,42436.0,8345.0,1372.0,280095.0
100,14470985669967.092,227121.0,39890.0,7647.0,1266.0,275924.0
101,14827721982526.357,223944.0,36947.0,7037.0,1163.0,269091.0
102,15194562043907.348,219681.0,34082.0,6439.0,1121.0,261323.0
103,15567411258123.86,211670.0,30463.0,5748.0,1077.0,248958.0
104,15950991456402.111,215466.0,28611.0,5503.0,1017.0,250597.0
105,16344708976271.355,207286.0,25975.0,5071.0,999.0,239331.0
106,16743860043983.23,203525.0,23705.0,4553.0,1033.0,232816.0
107,17154356376301.691,199340.0,21616.0,4339.0,949.0,226244.0
108,17574668102623.885,195223.0,19390.0,4062.0,923.0,219598.0
109,18006183352196.25,192259.0,17709.0,3806.0,933.0,214707.0
110,18453140295564.668,193865.0,16478.0,3774.0,929.0,215046.0
111,18910839622040.14,185226.0,14381.0,3420.0,910.0,203937.0
112,19374393315372.1,179227.0,13350.0,3256.0,887.0,196720.0
113,19847126069838.195,174006.0,11891.0,3200.0,885.0,189982.0
114,20338001254266.89,174055.0,10963.0,3014.0,923.0,188955.0
115,20838696058119.94,167580.0,9825.0,2761.0,839.0,181005.0
116,21349395001230.67,165837.0,9199.0,2877.0,851.0,178764.0
117,21876700159637.23,160864.0,8270.0,2853.0,905.0,172892.0
118,22414651792790.414,155494.0,7504.0,2681.0,877.0,166556.0
119,22962254487167.54,150212.0,7117.0,2739.0,891.0,160959.0
120,23526892531315.73,149107.0,6597.0,2667.0,894.0,159265.0
121,24107953486276.906,145621.0,6140.0,2705.0,929.0,155395.0
122,24697841754096.27,139548.0,5866.0,2656.0,907.0,148977.0
123,25304084510312.797,137218.0,5641.0,2626.0,935.0,146420.0
124,25927910046837.24,131623.0,5237.0,2534.0,879.0,140273.0
125,26567086567488.33,129508.0,5194.0,2511.0,922.0,138135.0
126,27222896603546.74,124657.0,5040.0,2536.0,847.0,133080.0
127,27891380668084.88,122753.0,4935.0,2612.0,851.0,131151.0
128,28579017635836.02,116789.0,4646.0,2443.0,868.0,124746.0
129,29282564718119.754,113162.0,4690.0,2394.0,887.0,121133.0
130,30000619845349.766,108812.0,4509.0,2402.0,798.0,116521.0
131,30734734433745.19,107333.0,4566.0,2426.0,844.0,115169.0
132,31491519463898.47,104683.0,4561.0,2415.0,857.0,112516.0
133,32270010906913.547,100875.0,4385.0,2462.0,833.0,108555.0
134,33061699745744.617,95505.0,4187.0,2422.0,932.0,103046.0
135,33876321828587.133,94240.0,4293.0,2463.0,875.0,101871.0
136,34711741739792.035,91196.0,4159.0,2374.0,846.0,98575.0
137,35565870976481.5,88709.0,4079.0,2327.0,852.0,95967.0
138,36437394413985.5,85396.0,4124.0,2426.0,893.0,92839.0
139,37330610435403.6,82394.0,4051.0,2301.0,872.0,89618.0
140,38248178326698.805,78547.0,3884.0,2380.0,852.0,85663.0
141,39190533999385.91,77639.0,3907.0,2247.0,885.0,84678.0
142,40159129645614.25,75190.0,3838.0,2285.0,942.0,82255.0
143,41144954223245.984,71541.0,3931.0,2283.0,822.0,78577.0
144,42154703295287.664,70546.0,3874.0,2384.0,822.0,77626.0
145,43193886833470.055,66263.0,3824.0,2190.0,863.0,73140.0
146,44253374864693.89,64420.0,3611.0,2276.0,828.0,71135.0
147,45344693199303.97,63068.0,3550.0,2135.0,784.0,69537.0
148,46462759668672.91,60449.0,3688.0,2190.0,797.0,67124.0
149,47600075794658.43,58695.0,3661.0,2173.0,845.0,65374.0
150,48772836176289.586,56783.0,3602.0,2204.0,784.0,63373.0
151,49975416917024.914,53841.0,3481.0,2166.0,759.0,60247.0
152,51198563165408.234,51822.0,3407.0,2104.0,808.0,58141.0
153,52455085258641.914,50772.0,3360.0,1981.0,761.0,56874.0
154,53748747273649.51,49012.0,3407.0,2017.0,766.0,55202.0
155,55073123226415.09,46910.0,3264.0,2027.0,799.0,53000.0
156,56421377879374.01,45094.0,3301.0,2021.0,767.0,51183.0
157,57812963798219.586,42972.0,3199.0,1945.0,749.0,48865.0
158,59235642464084.69,41899.0,3078.0,1933.0,702.0,47612.0
159,60691865514993.484,40362.0,3044.0,1915.0,699.0,46020.0
160,62193255648011.45,39163.0,2971.0,1837.0,735.0,44706.0
161,63712719267471.234,37262.0,2961.0,1867.0,666.0,42756.0
162,65281345408427.12,35374.0,2786.0,1752.0,695.0,40607.0
163,66886135672955.98,34477.0,2824.0,1785.0,664.0,39750.0
164,68538395676642.3,33082.0,2637.0,1689.0,618.0,38026.0
165,70217886800097.234,32011.0,2755.0,1637.0,620.0,37023.0
166,71943696568749.83,31098.0,2711.0,1653.0,589.0,36051.0
167,73714010620819.16,29258.0,2653.0,1565.0,608.0,34084.0
168,75527991327797.02,28002.0,2518.0,1500.0,613.0,32633.0
169,77389659320797.8,27033.0,2499.0,1428.0,577.0,31537.0
170,79298231236992.72,26235.0,2496.0,1444.0,577.0,30752.0
171,81239361622102.17,24926.0,2391.0,1378.0,551.0,29246.0
172,83235515324657.0,24065.0,2347.0,1422.0,519.0,28353.0
173,85296305423791.14,22992.0,2375.0,1310.0,518.0,27195.0
174,87382230937320.3,22009.0,2310.0,1262.0,504.0,26085.0
175,89542906489687.23,21265.0,2225.0,1159.0,514.0,25163.0
176,91739392982601.16,20397.0,2111.0,1233.0,456.0,24197.0
177,93988285776048.42,19470.0,2101.0,1117.0,442.0,23130.0
178,96303540365350.62,18408.0,2099.0,1120.0,434.0,22061.0
179,98686957777883.2,17567.0,2060.0,1028.0,424.0,21079.0
180,101105110458114.55,17310.0,2062.0,999.0,388.0,20759.0
181,103589280262825.38,16327.0,2042.0,1042.0,374.0,19785.0
182,106125506916105.78,15516.0,2031.0,955.0,367.0,18869.0
183,108734566356067.7,14913.0,1946.0,911.0,367.0,18137.0
184,111429642039786.39,13909.0,1971.0,827.0,334.0,17041.0
185,114148916214587.1,13479.0,1951.0,850.0,310.0,16590.0
186,116974802514605.03,12843.0,1800.0,815.0,290.0,15748.0
187,119834497475906.38,12367.0,1808.0,788.0,290.0,15253.0
188,122779144024514.81,11882.0,1783.0,741.0,279.0,14685.0
189,125799089500479.6,10847.0,1716.0,695.0,295.0,13553.0
190,128912928451307.14,10421.0,1706.0,705.0,250.0,13082.0
191,132085413295256.23,10024.0,1649.0,691.0,242.0,12606.0
192,135312909463334.7,9645.0,1669.0,655.0,236.0,12205.0
193,138647091094667.0,9274.0,1599.0,650.0,234.0,11757.0
194,142040580092887.72,8524.0,1624.0,606.0,227.0,10981.0
195,145552252543501.0,8076.0,1659.0,574.0,208.0,10517.0
196,149159248613212.3,7555.0,1576.0,587.0,197.0,9915.0
197,152790269905533.06,7299.0,1532.0,598.0,204.0,9633.0
198,156543331518780.62,6884.0,1625.0,506.0,170.0,9185.0
