,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1278160273972.6028,3139.0,8354.0,13128.0,16822.0,41443.0
1,1309870242852.7512,3253.0,8282.0,12929.0,16823.0,41287.0
2,1341981483830.0571,3154.0,8285.0,12740.0,16344.0,40523.0
3,1373692716473.8982,3199.0,8198.0,12462.0,16120.0,39979.0
4,1405792496025.4373,3145.0,8060.0,12335.0,15450.0,38990.0
5,1437535687263.5562,3172.0,7989.0,12246.0,14961.0,38368.0
6,1474697444913.2676,4266.0,10776.0,15991.0,19433.0,50466.0
7,1512243769567.94,3194.0,7834.0,11574.0,13951.0,36553.0
8,1549618981158.409,4299.0,10274.0,15103.0,17601.0,47277.0
9,1586824544551.1758,3019.0,7634.0,10843.0,12808.0,34304.0
10,1623948103982.8286,4193.0,9906.0,13856.0,16380.0,44335.0
11,1666932582965.8853,4309.0,9752.0,13489.0,15565.0,43115.0
12,1709388217309.5015,4252.0,9682.0,13003.0,14853.0,41790.0
13,1751570478983.3823,4092.0,9422.0,12591.0,13897.0,40002.0
14,1794155534074.4321,4138.0,9296.0,12109.0,13373.0,38916.0
15,1836929232283.4646,4064.0,8949.0,11594.0,12489.0,37096.0
16,1879656272927.3662,4089.0,8907.0,11238.0,11739.0,35973.0
17,1927988451496.2844,4979.0,10967.0,13553.0,13934.0,43433.0
18,1975625667401.4204,4083.0,8350.0,10373.0,10598.0,33404.0
19,2023112707070.707,4950.0,10514.0,12450.0,12366.0,40280.0
20,2070795186763.5999,3989.0,8043.0,9608.0,9111.0,30751.0
21,2119263608374.3843,4872.0,9861.0,11579.0,10968.0,37280.0
22,2172489028475.712,4776.0,9667.0,10838.0,10376.0,35657.0
23,2225445582047.686,4991.0,9478.0,10456.0,9600.0,34525.0
24,2283796614675.647,5642.0,11008.0,11812.0,10827.0,39289.0
25,2342765521628.4985,4716.0,8775.0,9617.0,8599.0,31707.0
26,2396116994750.6562,4572.0,8854.0,9152.0,7976.0,30554.0
27,2454845741268.71,5612.0,10178.0,10482.0,8941.0,35213.0
28,2518610719530.103,5448.0,9810.0,10096.0,8287.0,33641.0
29,2582501123802.5054,5428.0,9439.0,9475.0,7931.0,32273.0
30,2646641791331.0317,5214.0,9451.0,9032.0,7461.0,31158.0
31,2710561263476.4517,5287.0,9040.0,8702.0,6890.0,29919.0
32,2774247376340.0415,5317.0,8740.0,8474.0,6418.0,28949.0
33,2843469834507.619,6103.0,10148.0,9280.0,7071.0,32602.0
34,2912697508338.2383,5097.0,8324.0,7569.0,5659.0,26649.0
35,2981735691318.328,6220.0,9712.0,8642.0,6285.0,30859.0
36,3056079615133.7246,6132.0,9581.0,8202.0,5952.0,29867.0
37,3131216984515.0776,6135.0,9295.0,7891.0,5556.0,28877.0
38,3205292888173.773,6215.0,9146.0,7511.0,5271.0,28143.0
39,3284953166547.534,6995.0,10013.0,8501.0,5729.0,31238.0
40,3370525925925.926,6912.0,9952.0,8310.0,5350.0,30524.0
41,3455572477470.8228,6769.0,9701.0,7640.0,5001.0,29111.0
42,3540336123219.994,6882.0,9287.0,7572.0,4771.0,28512.0
43,3625146877774.4893,6758.0,9163.0,7171.0,4522.0,27614.0
44,3710583876839.072,6593.0,8747.0,6770.0,4363.0,26473.0
45,3800970961912.705,7194.0,9597.0,7416.0,4614.0,28821.0
46,3897603361111.1113,7200.0,9141.0,6760.0,4357.0,27458.0
47,3993735022571.7197,6867.0,8792.0,6330.0,3918.0,25907.0
48,4088964894250.8193,6714.0,8373.0,6196.0,3665.0,24948.0
49,4190206881425.634,7295.0,9096.0,6366.0,3911.0,26668.0
50,4296496089539.8647,7237.0,8389.0,5863.0,3585.0,25074.0
51,4403375309887.575,6938.0,8169.0,5462.0,3387.0,23956.0
52,4509747130129.984,6847.0,7801.0,5169.0,2988.0,22805.0
53,4620991681488.576,7309.0,7897.0,5421.0,3151.0,23778.0
54,4733763699385.536,6347.0,6995.0,4624.0,2597.0,20563.0
55,4845559593318.809,6885.0,7416.0,4721.0,2754.0,21776.0
56,4967001734820.322,7263.0,7693.0,4741.0,2641.0,22338.0
57,5090794197642.792,6618.0,6691.0,4057.0,2150.0,19516.0
58,5212042999566.537,6921.0,6684.0,4218.0,2142.0,19965.0
59,5340181501582.994,6633.0,6587.0,3942.0,2024.0,19186.0
60,5473384707408.475,6938.0,6604.0,4006.0,2075.0,19623.0
61,5612230716172.586,6814.0,6482.0,3698.0,1782.0,18776.0
62,5750796187770.967,6689.0,6073.0,3385.0,1599.0,17746.0
63,5888645820433.437,6460.0,5908.0,3168.0,1512.0,17048.0
64,6032422858379.002,6934.0,5833.0,3274.0,1507.0,17548.0
65,6181694538188.277,6756.0,5502.0,3028.0,1329.0,16615.0
66,6336629481842.974,6967.0,5723.0,2904.0,1283.0,16877.0
67,6489181179102.093,6259.0,5032.0,2578.0,1141.0,15010.0
68,6650146444476.368,6961.0,5473.0,2699.0,1175.0,16308.0
69,6815121915843.162,6274.0,4790.0,2403.0,998.0,14465.0
70,6980490451872.485,6462.0,4816.0,2345.0,946.0,14569.0
71,7150066640673.736,6412.0,4606.0,2223.0,883.0,14124.0
72,7326092267486.549,6505.0,4615.0,2154.0,790.0,14064.0
73,7506131435922.174,6219.0,4335.0,2087.0,741.0,13382.0
74,7693495019981.556,6506.0,4324.0,2006.0,742.0,13578.0
75,7884722626456.04,6267.0,4149.0,1797.0,688.0,12901.0
76,8076087307949.231,5988.0,3855.0,1636.0,566.0,12045.0
77,8274751826002.272,6161.0,3770.0,1653.0,541.0,12125.0
78,8481669854338.188,6316.0,3856.0,1560.0,520.0,12252.0
79,8688954412786.657,5756.0,3328.0,1427.0,475.0,10986.0
80,8902080835100.31,6131.0,3597.0,1482.0,418.0,11628.0
81,9120000255754.477,5865.0,3157.0,1274.0,418.0,10714.0
82,9344922812449.08,6137.0,3200.0,1343.0,411.0,11091.0
83,9577713877136.572,5909.0,3101.0,1175.0,356.0,10541.0
84,9812443594646.271,5753.0,2891.0,1100.0,304.0,10048.0
85,10051236963863.56,5922.0,2829.0,1050.0,278.0,10079.0
86,10297381921103.838,5653.0,2731.0,993.0,273.0,9650.0
87,10551427254441.838,5966.0,2678.0,936.0,240.0,9820.0
88,10814107194504.7,5532.0,2459.0,868.0,197.0,9056.0
89,11077112557157.932,5686.0,2383.0,800.0,183.0,9052.0
90,11347312020003.572,5599.0,2312.0,812.0,179.0,8902.0
91,11626987560843.7,5547.0,2303.0,722.0,167.0,8739.0
92,11916023447517.861,5459.0,2018.0,639.0,157.0,8273.0
93,12207241227264.377,5443.0,2132.0,636.0,154.0,8365.0
94,12512772621394.016,5581.0,1980.0,569.0,123.0,8253.0
95,12821377337110.482,5295.0,1810.0,507.0,101.0,7713.0
96,13136223507462.688,5360.0,1709.0,525.0,96.0,7690.0
97,13453972866026.004,5307.0,1694.0,465.0,85.0,7551.0
98,13783117546848.38,5283.0,1558.0,458.0,88.0,7387.0
99,14125213105076.742,5082.0,1454.0,409.0,75.0,7020.0
100,14471950491159.135,5090.0,1461.0,367.0,67.0,6985.0
101,14827379697791.553,5162.0,1356.0,338.0,58.0,6914.0
102,15192214606522.164,5121.0,1301.0,344.0,59.0,6825.0
103,15569525000000.0,4720.0,1133.0,293.0,55.0,6201.0
104,15953498365345.32,4894.0,1130.0,295.0,44.0,6363.0
105,16346626064045.398,4934.0,1045.0,238.0,45.0,6262.0
106,16744693903205.531,4773.0,1000.0,225.0,41.0,6039.0
107,17155099745331.07,4712.0,944.0,219.0,37.0,5912.0
108,17574442148760.33,4598.0,892.0,181.0,32.0,5703.0
109,18004246885617.215,4415.0,811.0,191.0,30.0,5447.0
110,18453943783783.785,4625.0,728.0,156.0,27.0,5536.0
111,18909334233625.93,4443.0,666.0,141.0,25.0,5275.0
112,19373261937244.203,4398.0,657.0,158.0,19.0,5232.0
113,19845883385429.19,4159.0,584.0,143.0,27.0,4913.0
114,20339661028893.586,4257.0,526.0,125.0,24.0,4932.0
115,20838236354655.47,4049.0,471.0,99.0,30.0,4649.0
116,21345760958083.832,4175.0,475.0,93.0,20.0,4763.0
117,21874265784876.465,4007.0,443.0,91.0,27.0,4568.0
118,22408738082765.848,3818.0,365.0,75.0,25.0,4283.0
119,22961635131613.24,3837.0,365.0,81.0,19.0,4302.0
120,23526846174142.48,3790.0,359.0,88.0,17.0,4254.0
121,24103354139462.0,3829.0,273.0,90.0,19.0,4211.0
122,24704274050121.26,3711.0,270.0,75.0,24.0,4080.0
123,25307212367095.69,3574.0,249.0,74.0,15.0,3912.0
124,25932721378504.67,3424.0,220.0,59.0,15.0,3718.0
125,26567709538814.094,3491.0,220.0,76.0,16.0,3803.0
126,27211119134673.98,3282.0,192.0,78.0,23.0,3575.0
127,27894122273425.5,3255.0,202.0,59.0,29.0,3545.0
128,28578655019059.72,3148.0,160.0,57.0,18.0,3383.0
129,29285963952765.69,3218.0,171.0,80.0,21.0,3490.0
130,30004467215815.484,3035.0,149.0,56.0,26.0,3266.0
131,30737041278295.605,3004.0,135.0,61.0,21.0,3221.0
132,31489759972724.17,2933.0,130.0,52.0,22.0,3137.0
133,32273187211367.67,2815.0,136.0,66.0,14.0,3031.0
134,33064288945640.277,2741.0,117.0,59.0,20.0,2937.0
135,33868749543629.062,2739.0,128.0,54.0,21.0,2942.0
136,34710931454683.93,2626.0,127.0,51.0,18.0,2822.0
137,35571235527359.24,2522.0,99.0,58.0,31.0,2710.0
138,36427906468891.63,2427.0,103.0,61.0,15.0,2606.0
139,37325691289496.16,2342.0,130.0,59.0,23.0,2554.0
140,38252279522335.25,2261.0,103.0,55.0,20.0,2439.0
141,39176741448245.23,2251.0,90.0,49.0,24.0,2414.0
142,40161772727272.73,2090.0,94.0,54.0,27.0,2265.0
143,41152284732449.68,2037.0,122.0,70.0,20.0,2249.0
144,42148153126538.65,2031.0,103.0,56.0,28.0,2218.0
145,43184716230366.49,1910.0,96.0,49.0,23.0,2078.0
146,44263525990735.98,1943.0,88.0,63.0,16.0,2110.0
147,45329069109947.64,1910.0,78.0,58.0,20.0,2066.0
148,46453661607644.74,1779.0,88.0,51.0,21.0,1939.0
149,47611351443123.94,1767.0,92.0,55.0,23.0,1937.0
150,48765172950329.14,1671.0,108.0,50.0,28.0,1857.0
151,49971598890942.695,1623.0,80.0,55.0,14.0,1772.0
152,51191762867647.06,1632.0,102.0,57.0,23.0,1814.0
153,52470677756033.92,1533.0,105.0,66.0,21.0,1725.0
154,53743450954575.375,1519.0,83.0,70.0,15.0,1687.0
155,55075632843791.72,1498.0,93.0,51.0,14.0,1656.0
156,56431744202389.32,1423.0,84.0,49.0,22.0,1578.0
157,57820241958041.96,1430.0,77.0,52.0,20.0,1579.0
158,59247000787401.58,1270.0,101.0,48.0,28.0,1447.0
159,60709688291139.24,1264.0,77.0,56.0,20.0,1417.0
160,62170025641025.64,1209.0,71.0,44.0,19.0,1343.0
161,63728963855421.69,1162.0,82.0,42.0,21.0,1307.0
162,65279111965811.97,1170.0,73.0,55.0,11.0,1309.0
163,66894140667267.81,1109.0,79.0,41.0,24.0,1253.0
164,68519506416584.41,1013.0,68.0,46.0,18.0,1145.0
165,70232674199623.35,1062.0,99.0,51.0,15.0,1227.0
166,71959732593340.06,991.0,67.0,41.0,21.0,1120.0
167,73722979166666.67,960.0,87.0,44.0,25.0,1116.0
168,75533204444444.44,900.0,79.0,56.0,21.0,1056.0
169,77381054838709.67,930.0,80.0,50.0,18.0,1078.0
170,79270593201754.39,912.0,76.0,60.0,21.0,1069.0
171,81230888888888.89,783.0,65.0,43.0,18.0,909.0
172,83219991636798.1,837.0,64.0,58.0,29.0,988.0
173,85268802763819.1,796.0,57.0,42.0,11.0,906.0
174,87396148880105.4,759.0,64.0,40.0,18.0,881.0
175,89515143472022.95,697.0,68.0,43.0,18.0,826.0
176,91743431686046.52,688.0,71.0,36.0,11.0,806.0
177,94038499254843.52,671.0,82.0,45.0,24.0,822.0
178,96300306240928.88,689.0,77.0,39.0,12.0,817.0
179,98615036363636.36,550.0,71.0,33.0,15.0,669.0
180,101068683606557.38,610.0,46.0,39.0,18.0,713.0
181,103592880258899.67,618.0,46.0,36.0,13.0,713.0
182,106147972508591.06,582.0,58.0,35.0,11.0,686.0
183,108764442344045.38,529.0,46.0,36.0,8.0,619.0
184,111482944550669.22,523.0,67.0,36.0,12.0,638.0
185,114182027027027.03,518.0,61.0,35.0,11.0,625.0
186,116967703549060.55,479.0,47.0,19.0,20.0,565.0
187,119859978723404.25,470.0,51.0,27.0,17.0,565.0
188,122844421768707.48,441.0,44.0,20.0,11.0,516.0
189,125857662337662.34,462.0,46.0,29.0,9.0,546.0
190,128984039735099.34,453.0,53.0,31.0,7.0,544.0
191,132116816976127.33,377.0,59.0,22.0,17.0,475.0
192,135459891008174.39,367.0,57.0,28.0,15.0,467.0
193,138624632352941.17,408.0,52.0,23.0,9.0,492.0
194,142028053892215.56,334.0,56.0,24.0,8.0,422.0
195,145630174418604.66,344.0,54.0,21.0,10.0,429.0
196,149082599388379.22,327.0,62.0,21.0,5.0,415.0
197,152842363636363.62,275.0,64.0,19.0,12.0,370.0
198,156589090909090.9,297.0,46.0,25.0,9.0,377.0
