,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
0,1277922436026.9597,149412.0,388351.0,610285.0,761274.0,1909322.0
1,1309845255726.2205,150003.0,388445.0,602110.0,750058.0,1890616.0
2,1341761567796.451,150669.0,385766.0,593267.0,733397.0,1863099.0
3,1373693322689.8489,150252.0,382228.0,582426.0,715936.0,1830842.0
4,1405610401423.7698,150205.0,380974.0,568895.0,693392.0,1793466.0
5,1437568840290.208,150286.0,376751.0,557740.0,672797.0,1757574.0
6,1474783412456.7993,201110.0,495022.0,724255.0,861117.0,2281504.0
7,1512113058247.4392,149088.0,365132.0,527103.0,617805.0,1659128.0
8,1549336100831.4736,199180.0,478547.0,681772.0,787133.0,2146632.0
9,1586664622928.7153,148055.0,354212.0,495204.0,564634.0,1562105.0
10,1623883760254.8433,197002.0,464719.0,639065.0,717423.0,2018209.0
11,1666472815798.7256,196277.0,454808.0,615690.0,679646.0,1946421.0
12,1709089286832.6084,194487.0,445802.0,595193.0,642506.0,1877988.0
13,1751685849756.456,192998.0,438105.0,572971.0,607810.0,1811884.0
14,1794275725858.6567,192328.0,429954.0,551030.0,574997.0,1748309.0
15,1836895900129.8584,190581.0,420965.0,531213.0,542270.0,1685029.0
16,1879502128128.8213,189442.0,411872.0,512587.0,514337.0,1628238.0
17,1927340794616.8755,235171.0,502049.0,615088.0,603477.0,1955785.0
18,1975336774517.7231,186153.0,393100.0,472192.0,453502.0,1504947.0
19,2023190849353.6394,231065.0,480702.0,566178.0,534692.0,1812637.0
20,2071148486805.7603,183257.0,375170.0,434817.0,403239.0,1396483.0
21,2119009273715.9673,227111.0,458836.0,521123.0,474390.0,1681460.0
22,2172249580415.8726,225747.0,447266.0,499655.0,442700.0,1615368.0
23,2225543324547.051,223024.0,435661.0,478648.0,416232.0,1553565.0
24,2284010078899.8594,264313.0,506429.0,545458.0,467971.0,1784171.0
25,2342659333756.852,218889.0,410297.0,435192.0,362948.0,1427326.0
26,2395939990724.164,216323.0,400643.0,416159.0,342489.0,1375614.0
27,2454439324076.452,257752.0,468732.0,474997.0,383456.0,1584937.0
28,2518306770503.0103,255668.0,455371.0,454009.0,358209.0,1523257.0
29,2582275108763.817,254810.0,443300.0,432882.0,335351.0,1466343.0
30,2646189111995.392,253198.0,433880.0,412559.0,313295.0,1412932.0
31,2710024236109.6494,253990.0,426967.0,397223.0,293596.0,1371776.0
32,2773949073755.6367,254274.0,417660.0,380817.0,275678.0,1328429.0
33,2843138580848.2715,297298.0,480369.0,427023.0,301640.0,1506330.0
34,2912440403373.62,255904.0,404358.0,352516.0,243308.0,1256086.0
35,2981601214861.527,299056.0,464423.0,396549.0,267295.0,1427323.0
36,3056156404103.858,299422.0,454678.0,381464.0,252688.0,1388252.0
37,3130685269408.473,299267.0,446439.0,367679.0,239338.0,1352723.0
38,3205245895207.6846,296220.0,434965.0,354073.0,226136.0,1311394.0
39,3285061987183.6562,334331.0,483831.0,387538.0,243335.0,1449035.0
40,3370187310525.9097,329837.0,465702.0,368996.0,228793.0,1393328.0
41,3455403639143.072,324254.0,450663.0,350567.0,216178.0,1341662.0
42,3540550468333.395,317912.0,433258.0,332533.0,202133.0,1285836.0
43,3625714291654.775,311182.0,417044.0,313521.0,189538.0,1231285.0
44,3710993159807.001,306241.0,399358.0,295443.0,178106.0,1179148.0
45,3801402343437.659,336855.0,429456.0,313082.0,186823.0,1266216.0
46,3897209069002.6914,328633.0,409731.0,293545.0,172788.0,1204697.0
47,3993092901601.1304,320107.0,390715.0,275021.0,160135.0,1145978.0
48,4088852430430.35,313753.0,373565.0,256845.0,148260.0,1092423.0
49,4189973653954.273,339551.0,396083.0,267529.0,151986.0,1155149.0
50,4296515385093.1353,330927.0,376471.0,249466.0,139411.0,1096275.0
51,4403001810539.6875,322291.0,357538.0,233352.0,127838.0,1041019.0
52,4509488725835.516,314122.0,341044.0,217161.0,117218.0,989545.0
53,4621254527575.834,336214.0,356199.0,222584.0,117585.0,1032582.0
54,4733147914143.802,296822.0,307922.0,188389.0,97698.0,890831.0
55,4844907563162.364,318577.0,322060.0,193399.0,98761.0,932797.0
56,4967291701516.219,338339.0,333007.0,197018.0,98186.0,966550.0
57,5089910469670.6455,301444.0,289418.0,167414.0,81483.0,839759.0
58,5212292676237.591,319610.0,299557.0,170287.0,81246.0,870700.0
59,5340065740912.991,311402.0,284803.0,157643.0,73982.0,827830.0
60,5473040151218.488,326774.0,292536.0,159479.0,72296.0,851085.0
61,5611485111767.381,318203.0,275629.0,147859.0,66014.0,807705.0
62,5750035402929.142,308214.0,261708.0,136194.0,58798.0,764914.0
63,5888425860705.011,299268.0,248243.0,126733.0,53710.0,727954.0
64,6032154449772.299,313601.0,253474.0,126741.0,52345.0,746161.0
65,6181206401175.456,304695.0,239072.0,117914.0,47283.0,708964.0
66,6335532156405.059,316733.0,241091.0,117120.0,45833.0,720777.0
67,6490077833533.967,286335.0,213810.0,101100.0,38248.0,639493.0
68,6649626786319.339,318956.0,230869.0,107341.0,39462.0,696628.0
69,6814983804927.819,290200.0,203985.0,93024.0,33628.0,620837.0
70,6979765475375.585,298271.0,204978.0,92648.0,32385.0,628282.0
71,7150256596489.518,290217.0,193960.0,84804.0,29125.0,598106.0
72,7325962784474.94,299398.0,194005.0,83470.0,27845.0,604718.0
73,7506936768771.708,289430.0,183185.0,77253.0,25041.0,574909.0
74,7693263095519.707,299087.0,183078.0,75651.0,23612.0,581428.0
75,7885021013789.372,288674.0,172195.0,69586.0,21121.0,551576.0
76,8076700998265.104,279346.0,161486.0,64621.0,18953.0,524406.0
77,8273693067313.349,286266.0,161536.0,62490.0,17858.0,528150.0
78,8481278317373.8125,291563.0,158269.0,60375.0,16745.0,526952.0
79,8689196286952.672,269010.0,141395.0,52653.0,14447.0,477505.0
80,8902009455711.934,287770.0,147510.0,53374.0,14058.0,502712.0
81,9120258901141.795,264964.0,131113.0,47207.0,11843.0,455127.0
82,9343478815326.457,283156.0,135422.0,47371.0,11651.0,477600.0
83,9578098038971.84,272779.0,126526.0,43374.0,10195.0,452874.0
84,9812016786573.203,264132.0,118727.0,39746.0,8990.0,431595.0
85,10051923391066.482,268240.0,116639.0,37345.0,8372.0,430596.0
86,10296598917469.219,259494.0,108867.0,34407.0,7382.0,410150.0
87,10552161485580.465,272196.0,110149.0,34087.0,7160.0,423592.0
88,10813074613820.459,254282.0,98963.0,29712.0,6046.0,389003.0
89,11073957644133.74,254998.0,95450.0,28474.0,5582.0,384504.0
90,11345767680581.26,255648.0,91437.0,26728.0,4950.0,378763.0
91,11627630347289.928,257430.0,89156.0,25132.0,4711.0,376429.0
92,11915177609749.96,248825.0,82340.0,22553.0,4027.0,357745.0
