,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1278009722853.2485,2201.0,5933.0,10020.0,14356.0,32510.0
1,1310014075067.0242,2238.0,5986.0,10202.0,14477.0,32903.0
2,1341697268722.467,2270.0,6183.0,10248.0,14287.0,32988.0
3,1373826439790.576,2292.0,6156.0,10031.0,13964.0,32443.0
4,1405768847487.0017,2308.0,6009.0,10095.0,14047.0,32459.0
5,1437488199300.6992,2288.0,6111.0,9922.0,13739.0,32060.0
6,1475119197031.039,2964.0,8112.0,12737.0,17823.0,41636.0
7,1512030371352.7852,2262.0,5959.0,9543.0,12934.0,30698.0
8,1549560947333.5542,3019.0,7813.0,12402.0,16706.0,39940.0
9,1586586735149.6204,2239.0,6008.0,9130.0,12102.0,29479.0
10,1624087112722.4785,3034.0,7712.0,11706.0,15497.0,37949.0
11,1666506521739.1304,2990.0,7606.0,11403.0,14833.0,36832.0
12,1708969896973.5994,3106.0,7454.0,11190.0,14169.0,35919.0
13,1751612140052.356,3056.0,7337.0,10620.0,13503.0,34516.0
14,1794825149700.5989,3006.0,7306.0,10463.0,12754.0,33529.0
15,1837173392975.4805,3018.0,7312.0,10195.0,12281.0,32806.0
16,1879496444293.9385,2953.0,7034.0,9798.0,11615.0,31400.0
17,1927583056300.268,3730.0,8615.0,11815.0,13935.0,38095.0
18,1975114174822.8147,2963.0,6928.0,9217.0,10367.0,29475.0
19,2023257108304.2192,3721.0,8340.0,10971.0,12436.0,35468.0
20,2071232243935.31,2968.0,6597.0,8308.0,9394.0,27267.0
21,2119197340720.2217,3610.0,7915.0,10250.0,11225.0,33000.0
22,2171850242849.4333,3706.0,7736.0,9901.0,10528.0,31871.0
23,2225123816274.454,3527.0,7856.0,9405.0,9881.0,30669.0
24,2284385860509.4023,4201.0,8977.0,10795.0,10867.0,34840.0
25,2342726849237.7188,3542.0,7361.0,8700.0,8611.0,28214.0
26,2396031017862.206,3527.0,7167.0,8453.0,8146.0,27293.0
27,2454764971346.705,4188.0,8205.0,9851.0,9399.0,31643.0
28,2518377493294.3184,4101.0,8078.0,9179.0,8922.0,30280.0
29,2582646348808.0303,3985.0,8018.0,8848.0,8271.0,29122.0
30,2646710598163.316,4029.0,7785.0,8448.0,7754.0,28016.0
31,2710115905074.476,3961.0,7590.0,7977.0,7347.0,26875.0
32,2773941175012.3945,4034.0,7341.0,7855.0,6902.0,26132.0
33,2843597520661.157,4477.0,8383.0,8686.0,7481.0,29027.0
34,2912616718831.5073,3834.0,6782.0,7138.0,6293.0,24047.0
35,2982013457556.936,4347.0,8076.0,7779.0,6560.0,26762.0
36,3056240364290.5327,4447.0,7556.0,7657.0,6328.0,25988.0
37,3130726591328.413,4336.0,7403.0,7118.0,5972.0,24829.0
38,3205013597603.1343,4339.0,7048.0,6960.0,5545.0,23892.0
39,3284670366535.5146,4829.0,7847.0,7509.0,6004.0,26189.0
40,3369961746925.1616,4797.0,7722.0,7119.0,5639.0,25277.0
41,3455808764429.243,4678.0,7514.0,6866.0,5280.0,24338.0
42,3540491957578.4355,4526.0,7244.0,6541.0,4983.0,23294.0
43,3625811182604.837,4507.0,6985.0,6299.0,4681.0,22472.0
44,3710691401828.4717,4594.0,6949.0,5885.0,4479.0,21907.0
45,3801465175404.0205,5074.0,7567.0,6460.0,4726.0,23827.0
46,3897235406606.1426,5177.0,7487.0,6280.0,4268.0,23212.0
47,3993580864075.7544,5069.0,7219.0,5863.0,4245.0,22396.0
48,4088631812842.5996,5108.0,7241.0,5750.0,3941.0,22040.0
49,4189743382618.103,5546.0,7751.0,6199.0,4227.0,23723.0
50,4296780666429.0806,5612.0,7723.0,6009.0,4005.0,23349.0
51,4403293514869.223,5582.0,7330.0,5861.0,3690.0,22463.0
52,4509503513909.224,5464.0,7213.0,5507.0,3649.0,21833.0
53,4621972963723.478,5844.0,7584.0,5753.0,3861.0,23042.0
54,4733610558886.096,5171.0,6620.0,5155.0,3386.0,20332.0
55,4845408156090.701,5689.0,7120.0,5145.0,3378.0,21332.0
56,4967573161460.916,6051.0,7257.0,5258.0,3538.0,22104.0
57,5088794366460.79,5343.0,6413.0,4673.0,2990.0,19419.0
58,5212737212163.825,5689.0,6610.0,4607.0,3108.0,20014.0
59,5339679073941.134,5572.0,6361.0,4557.0,2837.0,19327.0
60,5473163062283.737,5780.0,6618.0,4644.0,2807.0,19849.0
61,5611071021254.536,5787.0,6340.0,4390.0,2689.0,19206.0
62,5749878878538.158,5582.0,6097.0,3930.0,2519.0,18128.0
63,5888226317743.133,5388.0,5818.0,3832.0,2294.0,17332.0
64,6032710293333.333,5625.0,6062.0,3704.0,2298.0,17689.0
65,6180774824419.232,5553.0,5429.0,3568.0,2094.0,16644.0
66,6336413549488.055,5860.0,5829.0,3503.0,2144.0,17336.0
67,6490275989294.59,5231.0,5002.0,3151.0,1771.0,15155.0
68,6649655092987.545,5861.0,5424.0,3221.0,1821.0,16327.0
69,6815197897605.606,5137.0,4928.0,2956.0,1696.0,14717.0
70,6981437058069.243,5459.0,4962.0,3001.0,1607.0,15029.0
71,7149910107197.55,5224.0,4789.0,2726.0,1514.0,14253.0
72,7325705656565.656,5445.0,4862.0,2712.0,1396.0,14415.0
73,7507027819118.489,5241.0,4441.0,2530.0,1304.0,13516.0
74,7692486060495.627,5488.0,4729.0,2513.0,1322.0,14052.0
75,7886402544142.775,5267.0,4299.0,2327.0,1158.0,13051.0
76,8078046153846.154,5187.0,4086.0,2255.0,1063.0,12591.0
77,8274084179501.807,5259.0,4090.0,2127.0,1101.0,12577.0
78,8482641480368.214,5323.0,4048.0,2119.0,1045.0,12535.0
79,8689017278531.524,5012.0,3658.0,1869.0,819.0,11358.0
80,8900803479236.812,5346.0,3915.0,1987.0,901.0,12149.0
81,9120020278004.906,4892.0,3541.0,1733.0,818.0,10984.0
82,9344448175182.482,5343.0,3578.0,1788.0,772.0,11481.0
83,9577475994375.252,4978.0,3466.0,1604.0,701.0,10749.0
84,9812741055234.955,4852.0,3364.0,1580.0,658.0,10454.0
85,10053060637868.389,4954.0,3297.0,1502.0,595.0,10348.0
86,10296234126163.393,4835.0,3096.0,1359.0,509.0,9799.0
87,10553912260086.174,5106.0,3031.0,1394.0,541.0,10072.0
88,10814621004566.21,4818.0,2876.0,1306.0,472.0,9472.0
89,11075368410128.684,4818.0,2840.0,1256.0,440.0,9354.0
90,11346449204406.365,4902.0,2819.0,1243.0,438.0,9402.0
91,11627814885093.822,4743.0,2673.0,1158.0,389.0,8963.0
92,11915756448202.959,4730.0,2506.0,1047.0,350.0,8633.0
93,12207906421630.756,4734.0,2564.0,1004.0,292.0,8594.0
94,12510346129374.338,4715.0,2491.0,961.0,332.0,8499.0
95,12821225668449.197,4675.0,2181.0,920.0,269.0,8045.0
96,13135253376205.787,4665.0,2148.0,889.0,261.0,7963.0
97,13457669819621.645,4546.0,2022.0,779.0,252.0,7599.0
98,13785826640333.553,4557.0,2029.0,782.0,256.0,7624.0
99,14124728223788.947,4397.0,1941.0,704.0,198.0,7240.0
100,14471374859708.193,4455.0,1911.0,691.0,190.0,7247.0
101,14828042880073.377,4361.0,1875.0,616.0,165.0,7017.0
102,15194690524420.438,4443.0,1725.0,594.0,151.0,6913.0
103,15570781458531.936,4196.0,1622.0,556.0,143.0,6517.0
104,15952093234131.598,4301.0,1607.0,549.0,135.0,6592.0
105,16345431896750.402,4339.0,1522.0,521.0,140.0,6522.0
106,16744934271217.713,4336.0,1493.0,499.0,107.0,6435.0
107,17151247517558.73,4129.0,1448.0,436.0,131.0,6144.0
108,17577478208812.26,4176.0,1314.0,371.0,95.0,5956.0
109,18003260998517.055,4046.0,1249.0,407.0,80.0,5782.0
110,18456221825962.91,4206.0,1321.0,386.0,98.0,6011.0
111,18911721396731.055,4038.0,1140.0,336.0,71.0,5585.0
112,19370965543841.605,3889.0,1125.0,350.0,72.0,5436.0
113,19848210096889.344,3922.0,1050.0,288.0,57.0,5317.0
114,20334276899924.754,3987.0,992.0,319.0,67.0,5365.0
115,20841374313366.465,3823.0,955.0,252.0,59.0,5089.0
116,21351466597348.582,3847.0,919.0,233.0,40.0,5039.0
117,21879213280212.484,3765.0,926.0,222.0,32.0,4945.0
118,22417830985915.492,3692.0,867.0,187.0,38.0,4784.0
119,22964327176042.543,3573.0,784.0,178.0,25.0,4560.0
120,23528677629790.703,3679.0,696.0,181.0,31.0,4587.0
121,24105861714285.715,3500.0,701.0,151.0,25.0,4377.0
122,24696870119080.586,3611.0,629.0,157.0,39.0,4436.0
123,25302819343595.703,3443.0,597.0,166.0,27.0,4233.0
124,25927011731044.348,3495.0,561.0,136.0,19.0,4211.0
125,26568708609271.523,3322.0,513.0,112.0,16.0,3963.0
126,27219314401622.72,3451.0,462.0,117.0,12.0,4042.0
127,27896535977859.777,3252.0,498.0,104.0,22.0,3876.0
128,28588179627935.348,3279.0,382.0,90.0,14.0,3765.0
129,29290171781081.938,3161.0,409.0,90.0,16.0,3676.0
130,30006525170509.906,3079.0,360.0,74.0,20.0,3533.0
131,30734706514864.01,3162.0,310.0,80.0,20.0,3572.0
132,31498201187335.094,3032.0,286.0,59.0,16.0,3393.0
133,32276221965699.207,3032.0,274.0,56.0,24.0,3386.0
134,33064431088082.902,2895.0,228.0,66.0,18.0,3207.0
135,33875128977078.344,2923.0,221.0,60.0,21.0,3225.0
136,34712493250638.453,2741.0,202.0,45.0,15.0,3003.0
137,35567472081218.27,2758.0,205.0,48.0,19.0,3030.0
138,36427216574585.63,2715.0,196.0,58.0,20.0,2989.0
139,37336696816770.19,2576.0,135.0,61.0,16.0,2788.0
140,38251624659665.5,2571.0,154.0,45.0,24.0,2794.0
141,39178604282315.625,2522.0,144.0,56.0,23.0,2745.0
142,40156629057798.89,2526.0,137.0,59.0,17.0,2739.0
143,41149144396551.73,2320.0,117.0,44.0,13.0,2494.0
144,42158477232142.86,2240.0,119.0,53.0,16.0,2428.0
145,43189000446827.52,2238.0,104.0,53.0,17.0,2412.0
146,44256015239802.78,2231.0,97.0,48.0,21.0,2397.0
147,45334445102505.695,2195.0,98.0,47.0,17.0,2357.0
148,46466785616124.6,2183.0,119.0,48.0,21.0,2371.0
149,47603645520581.12,2065.0,102.0,53.0,22.0,2242.0
150,48768977789529.35,1891.0,94.0,36.0,18.0,2039.0
151,49976100449775.11,2001.0,106.0,52.0,18.0,2177.0
152,51202767060030.78,1949.0,93.0,44.0,21.0,2107.0
153,52452698901098.9,1820.0,85.0,46.0,11.0,1962.0
154,53751697099892.586,1862.0,75.0,60.0,22.0,2019.0
155,55073829227323.625,1786.0,80.0,46.0,17.0,1929.0
156,56424488942020.32,1673.0,94.0,50.0,17.0,1834.0
157,57815698125000.0,1600.0,70.0,34.0,16.0,1720.0
