,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
0,1277909914877.548,174123.0,441137.0,658246.0,771078.0,2044584.0
1,1309825317194.4526,174986.0,439049.0,648896.0,755626.0,2018557.0
2,1341740793431.8052,175655.0,435854.0,636713.0,736372.0,1984594.0
3,1373684700145.859,174462.0,430777.0,622376.0,714129.0,1941744.0
4,1405604160454.9043,174346.0,425494.0,608382.0,690753.0,1898975.0
5,1437564904616.3623,173829.0,421817.0,593498.0,668858.0,1858002.0
6,1474773872002.2825,231035.0,551404.0,766056.0,849873.0,2398368.0
7,1512098068530.0435,172829.0,407514.0,556408.0,609584.0,1746335.0
8,1549334110766.5737,229275.0,531567.0,717333.0,774023.0,2252198.0
9,1586671062284.652,170724.0,391304.0,520153.0,551044.0,1633225.0
10,1623882461163.6174,225386.0,511892.0,670592.0,700320.0,2108190.0
11,1666470057103.9644,224398.0,501743.0,643419.0,661820.0,2031380.0
12,1709080508536.3127,222059.0,490611.0,617990.0,622200.0,1952860.0
13,1751681659177.8115,220713.0,480605.0,595062.0,589108.0,1885488.0
14,1794286667711.092,217537.0,469589.0,571556.0,554210.0,1812892.0
15,1836881092975.0442,216366.0,458312.0,548464.0,523357.0,1746499.0
16,1879473790803.9802,214505.0,448390.0,527155.0,493279.0,1683329.0
17,1927332148093.903,265696.0,547676.0,631906.0,578814.0,2024092.0
18,1975343755432.3108,210921.0,425963.0,483682.0,432672.0,1553238.0
19,2023190507232.4558,261572.0,520933.0,579500.0,508577.0,1870582.0
20,2071145245826.2607,207469.0,405298.0,444115.0,382548.0,1439430.0
21,2118999371697.5557,256493.0,494829.0,532353.0,449120.0,1732795.0
22,2172235043649.9863,252909.0,480058.0,506052.0,418911.0,1657930.0
23,2225517550245.3047,250920.0,467724.0,483329.0,391811.0,1593784.0
24,2284012797749.7754,299663.0,545698.0,550924.0,438114.0,1834399.0
25,2342668900529.814,246814.0,441400.0,438049.0,338829.0,1465092.0
26,2395946649117.7075,244551.0,431803.0,419483.0,318865.0,1414702.0
27,2454492634233.5205,293577.0,505673.0,480687.0,357356.0,1637293.0
28,2518365420131.6353,293564.0,495789.0,459821.0,333145.0,1582319.0
29,2582288945253.288,294812.0,485614.0,439149.0,311142.0,1530717.0
30,2646175982559.962,296091.0,477688.0,422344.0,291459.0,1487582.0
31,2710081148111.3286,296577.0,470539.0,406408.0,274415.0,1447939.0
32,2773967993316.7812,297768.0,463463.0,392881.0,257765.0,1411877.0
33,2843136842594.8228,345653.0,530058.0,441333.0,281342.0,1598386.0
34,2912441780768.819,296832.0,444793.0,364000.0,228391.0,1334016.0
35,2981588184141.256,343207.0,505984.0,407909.0,251068.0,1508168.0
36,3056135340748.046,339973.0,492598.0,389769.0,235660.0,1458000.0
37,3130628273678.566,334479.0,476707.0,370682.0,222894.0,1404762.0
38,3205162987232.6875,329918.0,460232.0,352966.0,209728.0,1352844.0
39,3284941889006.516,371804.0,505702.0,381380.0,224305.0,1483191.0
40,3370146829859.647,363152.0,482777.0,359360.0,208134.0,1413423.0
41,3455357315630.4243,354958.0,462076.0,335334.0,192909.0,1345277.0
42,3540492866193.5664,347797.0,441294.0,315936.0,179000.0,1284027.0
43,3625714396089.29,339440.0,420688.0,294924.0,165592.0,1220644.0
44,3710857328223.638,331638.0,402046.0,277256.0,154704.0,1165644.0
45,3801301287522.952,364572.0,431289.0,291438.0,159047.0,1246346.0
46,3897187120236.7817,354882.0,411352.0,270008.0,145876.0,1182118.0
47,3993094338259.9297,345410.0,389456.0,251209.0,133335.0,1119410.0
48,4088855391958.2065,336805.0,371406.0,233944.0,121588.0,1063743.0
49,4190011002731.1577,364381.0,389957.0,242123.0,124260.0,1120721.0
50,4296462105107.5825,354490.0,369684.0,224203.0,111927.0,1060304.0
51,4402969377118.699,345136.0,351404.0,207690.0,101410.0,1005640.0
52,4509481978840.82,334899.0,333372.0,193837.0,92181.0,954289.0
53,4621194854012.412,358669.0,347608.0,197221.0,92308.0,995806.0
54,4733135782625.251,317666.0,300617.0,167033.0,75887.0,861203.0
55,4844844159977.825,340220.0,311925.0,170290.0,76261.0,898696.0
56,4967249537112.46,358229.0,322678.0,171383.0,74393.0,926683.0
57,5089876614920.633,319846.0,280360.0,146046.0,61156.0,807408.0
58,5212252089751.725,340206.0,289014.0,146976.0,60243.0,836439.0
59,5340125745037.312,328847.0,272476.0,136247.0,54303.0,791873.0
60,5473100546219.469,345709.0,278604.0,135697.0,53033.0,813043.0
61,5611500128527.037,336141.0,264014.0,125780.0,47443.0,773378.0
62,5749954370723.177,325637.0,248452.0,116042.0,42493.0,732624.0
63,5888326128467.737,315968.0,234394.0,107713.0,38204.0,696279.0
64,6032184015635.641,329596.0,238043.0,106770.0,36830.0,711239.0
65,6181127534764.435,319587.0,224349.0,98053.0,32838.0,674827.0
