,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
138,36438675512360.02,110154.0,4747.0,2571.0,853.0,118325.0
139,37332283665112.92,108365.0,4726.0,2469.0,933.0,116493.0
140,38248119378939.17,104872.0,4592.0,2541.0,963.0,112968.0
141,39188791168153.14,102184.0,4632.0,2597.0,915.0,110328.0
142,40158345934675.55,97985.0,4500.0,2573.0,936.0,105994.0
143,41145952435134.4,94983.0,4528.0,2389.0,928.0,102828.0
144,42156235314801.43,94477.0,4474.0,2491.0,940.0,102382.0
145,43193939869547.49,90314.0,4333.0,2567.0,906.0,98120.0
146,44253485312938.98,88542.0,4236.0,2448.0,879.0,96105.0
147,45345118886568.04,84708.0,4337.0,2402.0,952.0,92399.0
148,46461239803880.336,82884.0,4151.0,2412.0,906.0,90353.0
149,47603253182314.73,79570.0,4130.0,2343.0,922.0,86965.0
150,48774772569404.25,78846.0,4145.0,2478.0,909.0,86378.0
151,49976595882718.41,76349.0,4019.0,2384.0,944.0,83696.0
152,51199340661675.56,72720.0,4075.0,2309.0,905.0,80009.0
153,52456497224506.58,70556.0,3919.0,2398.0,951.0,77824.0
154,53753121346534.66,68647.0,3858.0,2356.0,889.0,75750.0
155,55072547509834.08,66210.0,3905.0,2408.0,946.0,73469.0
156,56422050693330.04,65729.0,3847.0,2428.0,905.0,72909.0
157,57812839621698.07,63079.0,3706.0,2301.0,911.0,69997.0
158,59232735374676.234,60123.0,3747.0,2385.0,923.0,67178.0
159,60695612778108.63,58642.0,3692.0,2262.0,891.0,65487.0
160,62191665349701.33,56685.0,3828.0,2316.0,954.0,63783.0
161,63719301428339.555,54808.0,3733.0,2224.0,845.0,61610.0
162,65282097511511.55,53313.0,3662.0,2262.0,920.0,60157.0
163,66887916799862.51,51502.0,3564.0,2207.0,912.0,58185.0
164,68535038430875.16,48750.0,3486.0,2097.0,857.0,55190.0
165,70218274585635.36,47799.0,3513.0,2158.0,830.0,54300.0
166,71947706014825.94,46863.0,3450.0,2113.0,859.0,53285.0
167,73720897218138.2,45300.0,3404.0,2142.0,846.0,51692.0
168,75527908113586.23,43955.0,3395.0,2105.0,868.0,50323.0
169,77389228405797.1,41932.0,3391.0,2145.0,832.0,48300.0
170,79296178940540.55,40273.0,3195.0,1966.0,816.0,46250.0
171,81244025999197.97,38977.0,3122.0,1973.0,814.0,44886.0
172,83240442993907.75,37918.0,3052.0,1904.0,788.0,43662.0
173,85287026621672.3,36836.0,3033.0,1949.0,854.0,42672.0
174,87383169851328.3,35424.0,2917.0,1850.0,839.0,41030.0
175,89533939457838.98,33700.0,3009.0,1878.0,774.0,39361.0
176,91735592774869.11,32839.0,2792.0,1809.0,760.0,38200.0
177,94000000728803.95,31577.0,2852.0,1901.0,717.0,37047.0
178,96304579051275.02,31227.0,2764.0,1774.0,705.0,36470.0
179,98671418141528.4,29229.0,2679.0,1674.0,715.0,34297.0
180,101101774014536.9,28140.0,2710.0,1612.0,695.0,33157.0
181,103588627383984.6,27259.0,2641.0,1597.0,697.0,32194.0
182,106133493146318.14,26440.0,2651.0,1613.0,666.0,31370.0
183,108743844993770.9,25877.0,2501.0,1498.0,626.0,30502.0
184,111421363947440.45,24521.0,2538.0,1528.0,637.0,29224.0
185,114153035625399.98,23578.0,2518.0,1383.0,647.0,28126.0
186,116974564381332.73,22665.0,2382.0,1379.0,616.0,27042.0
187,119844797289580.88,21981.0,2345.0,1349.0,594.0,26269.0
188,122795136842105.27,21375.0,2416.0,1315.0,544.0,25650.0
189,125810444942903.75,20269.0,2430.0,1299.0,522.0,24520.0
190,128915391842835.78,19245.0,2405.0,1239.0,526.0,23415.0
191,132078099563629.89,18406.0,2386.0,1151.0,515.0,22458.0
192,135333696143034.89,17778.0,2238.0,1197.0,488.0,21701.0
193,138660457366561.64,16956.0,2378.0,1113.0,499.0,20946.0
194,142068995556423.66,16614.0,2294.0,1094.0,477.0,20479.0
195,145553562500000.0,15976.0,2347.0,1060.0,457.0,19840.0
196,149149916783745.8,14735.0,2301.0,1065.0,405.0,18506.0
197,152804966299707.94,14125.0,2249.0,1012.0,418.0,17804.0
198,156565533360198.03,13650.0,2335.0,981.0,405.0,17371.0
