,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1277990800715.279,5033.0,11594.0,15648.0,15979.0,48254.0
1,1309821622718.0527,4930.0,11645.0,14991.0,15738.0,47304.0
2,1341740461384.1523,4985.0,11388.0,14664.0,15002.0,46039.0
3,1373890985626.2834,4870.0,11036.0,14359.0,14549.0,44814.0
4,1405732704531.4744,4877.0,10958.0,14001.0,13841.0,43677.0
5,1437618354175.0706,4958.0,10795.0,13575.0,13450.0,42778.0
6,1474967220172.2017,6504.0,14020.0,17257.0,16979.0,54760.0
7,1512011510791.367,5004.0,10248.0,12531.0,11941.0,39724.0
8,1549495484070.5227,6466.0,13589.0,15924.0,15157.0,51136.0
9,1586768549233.6763,4763.0,10025.0,11590.0,10685.0,37063.0
10,1624220262904.777,6238.0,12761.0,14810.0,13613.0,47422.0
11,1666647252923.2742,6243.0,12437.0,14191.0,12680.0,45551.0
12,1708952880794.702,6040.0,12198.0,13186.0,11849.0,43273.0
13,1751849554749.3403,6064.0,12026.0,13016.0,11120.0,42226.0
14,1794440981980.4927,6049.0,11595.0,12214.0,10436.0,40294.0
15,1837189389559.5986,5881.0,11305.0,11772.0,9885.0,38843.0
16,1879529370748.2993,5880.0,10914.0,11426.0,9133.0,37353.0
17,1927550395850.3958,7326.0,13221.0,13347.0,10770.0,44664.0
18,1975625486545.9468,5909.0,10429.0,10172.0,7872.0,34382.0
19,2023159521477.543,7147.0,12365.0,12165.0,9087.0,40764.0
20,2071357192920.974,5707.0,9850.0,9104.0,6780.0,31441.0
21,2119106967389.743,6961.0,11863.0,10851.0,8103.0,37778.0
22,2172421244046.76,6929.0,11597.0,10511.0,7449.0,36486.0
23,2225417569352.708,6813.0,11410.0,10039.0,6819.0,35081.0
24,2284068313051.778,8382.0,13153.0,11417.0,7672.0,40624.0
25,2342792129294.1006,6899.0,10679.0,9014.0,6004.0,32596.0
26,2396202894313.697,6841.0,10564.0,8580.0,5669.0,31654.0
27,2454770449029.126,8240.0,12290.0,9796.0,6272.0,36598.0
28,2518566180226.195,8223.0,11938.0,9392.0,5803.0,35356.0
29,2582229439309.92,8115.0,11903.0,8885.0,5364.0,34267.0
30,2646495291646.0703,8092.0,11490.0,8676.0,5069.0,33327.0
31,2709993361511.6855,8044.0,11103.0,8210.0,4797.0,32154.0
32,2774343225015.328,8155.0,10832.0,7827.0,4584.0,31398.0
33,2843474394087.599,9201.0,12447.0,8732.0,4849.0,35229.0
34,2912710835390.4116,7697.0,9821.0,7047.0,3985.0,28550.0
35,2981293976037.2754,9014.0,11443.0,7823.0,4272.0,32552.0
36,3056171592327.772,8811.0,10814.0,7386.0,3735.0,30746.0
37,3130231928345.627,8541.0,10305.0,6680.0,3519.0,29045.0
38,3205210210970.4644,8295.0,9976.0,6333.0,3317.0,27921.0
39,3285153893355.9033,9452.0,10577.0,6695.0,3558.0,30282.0
40,3369846946480.1245,9006.0,9976.0,6176.0,3139.0,28297.0
41,3455561639456.559,8759.0,9313.0,5766.0,2910.0,26748.0
42,3540699824376.5366,8541.0,8912.0,5210.0,2558.0,25221.0
43,3625676102060.3735,8348.0,8409.0,4977.0,2373.0,24107.0
44,3710929945288.754,8225.0,7942.0,4503.0,2078.0,22748.0
45,3801516013667.426,8780.0,8556.0,4668.0,2153.0,24157.0
