,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1277572397550.636,4246.0,10733.0,15288.0,17426.0,47693.0
1,1309750856453.5586,4145.0,10518.0,15209.0,17040.0,46912.0
2,1341758306339.6575,4322.0,10293.0,14783.0,16611.0,46009.0
3,1373544979367.2627,4362.0,10317.0,14382.0,16050.0,45111.0
4,1405462846889.9521,4180.0,10139.0,13890.0,15449.0,43658.0
5,1437525839980.6624,4137.0,10193.0,13472.0,14750.0,42552.0
6,1475071326973.1135,5765.0,13147.0,17536.0,19014.0,55462.0
7,1512186905043.8076,4223.0,9574.0,12754.0,13466.0,40017.0
8,1549353444306.7114,5647.0,12572.0,16497.0,17363.0,52079.0
9,1586641911764.7058,4216.0,9313.0,12065.0,12426.0,38020.0
10,1624073993863.9236,5541.0,12125.0,15468.0,15523.0,48657.0
11,1666356076837.828,5414.0,11861.0,14692.0,14722.0,46689.0
12,1709139596683.0005,5306.0,11697.0,14293.0,13740.0,45036.0
13,1751788167578.7883,5299.0,11293.0,13636.0,13001.0,43229.0
14,1794302823122.7195,5207.0,10950.0,13003.0,12361.0,41521.0
15,1837027795957.6516,5195.0,10743.0,12473.0,11600.0,40011.0
16,1879684111594.7764,5054.0,10706.0,12123.0,10918.0,38801.0
17,1927381716937.355,6465.0,12849.0,14550.0,12526.0,46390.0
18,1975338799212.5984,5080.0,10021.0,11064.0,9610.0,35775.0
19,2023187204850.032,6268.0,12311.0,13287.0,11262.0,43128.0
20,2071612570168.404,4988.0,9465.0,10069.0,8473.0,32995.0
21,2119017664425.1272,6097.0,11527.0,12104.0,9844.0,39572.0
22,2172345842079.7676,6193.0,11241.0,11365.0,8897.0,37696.0
23,2225372678221.0596,6116.0,10964.0,11055.0,8778.0,36913.0
24,2284103312280.7017,7125.0,12684.0,12458.0,9522.0,41789.0
25,2342573591009.7056,5873.0,10282.0,10076.0,7554.0,33785.0
26,2396002425784.563,5895.0,10103.0,9307.0,7068.0,32373.0
27,2454996088602.271,7133.0,11841.0,10799.0,7980.0,37753.0
28,2518617368716.653,7122.0,11599.0,10575.0,7267.0,36563.0
29,2582487710674.157,7120.0,11483.0,10087.0,6750.0,35440.0
30,2646139537194.776,7044.0,11185.0,9495.0,6420.0,34144.0
31,2710101851595.9653,7237.0,11028.0,9292.0,6062.0,33619.0
32,2773974424445.3745,7167.0,11131.0,9143.0,5711.0,33152.0
33,2843143963687.8096,8482.0,12377.0,10211.0,6403.0,37473.0
34,2912767494736.8423,7125.0,10421.0,8280.0,5102.0,30928.0
35,2981542489998.7876,8249.0,11471.0,9229.0,5383.0,34332.0
36,3056420287187.0396,8148.0,11277.0,8612.0,5276.0,33313.0
37,3130795020222.447,7912.0,10967.0,8290.0,4942.0,32111.0
38,3204939215936.662,7831.0,10533.0,7988.0,4676.0,31028.0
39,3285105312815.905,8903.0,11472.0,8319.0,4807.0,33501.0
40,3370415138518.6045,8627.0,11215.0,7877.0,4557.0,32276.0
41,3455418614564.831,8445.0,10321.0,7444.0,4139.0,30349.0
42,3540002411517.6963,8335.0,10085.0,6909.0,3725.0,29054.0
43,3626144406608.652,7929.0,9450.0,6276.0,3565.0,27220.0
44,3711351933701.657,7783.0,9192.0,6015.0,3186.0,26176.0
45,3801555011267.94,8431.0,9591.0,6180.0,3391.0,27593.0
46,3897906411494.808,8282.0,9329.0,5752.0,3109.0,26472.0
47,3993340705882.353,8075.0,8646.0,5517.0,2765.0,25003.0
48,4088796730523.627,7830.0,8226.0,5007.0,2520.0,23583.0
49,4189754772971.0405,8391.0,8722.0,5282.0,2539.0,24934.0
50,4296490454490.9463,8339.0,8272.0,4786.0,2372.0,23769.0
51,4402710893889.094,8133.0,7859.0,4568.0,2114.0,22674.0
52,4509832520325.203,7749.0,7338.0,4120.0,1870.0,21077.0
53,4620960815047.021,8294.0,7712.0,4214.0,1936.0,22156.0
54,4734206263440.86,7440.0,6731.0,3448.0,1540.0,19159.0
55,4845463562028.874,7827.0,6932.0,3584.0,1602.0,19945.0
56,4967803962536.023,8328.0,7059.0,3605.0,1583.0,20575.0
57,5090144827586.207,7395.0,6150.0,3050.0,1285.0,17880.0
58,5212183344279.521,7613.0,6285.0,3134.0,1220.0,18252.0
59,5340425935653.315,7615.0,6053.0,2940.0,1082.0,17690.0
60,5472951776209.927,8079.0,6087.0,2897.0,1053.0,18116.0
61,5611001880632.102,7657.0,5735.0,2706.0,1006.0,17104.0
62,5749488730707.823,7516.0,5507.0,2467.0,845.0,16335.0
63,5888901786205.001,7278.0,5049.0,2358.0,776.0,15461.0
64,6032332841328.413,7588.0,5119.0,2213.0,748.0,15668.0
65,6180871303034.464,7283.0,4923.0,2101.0,654.0,14961.0
66,6335124993415.8545,7594.0,4906.0,2098.0,592.0,15190.0
67,6490577645026.63,6947.0,4419.0,1784.0,517.0,13667.0
68,6650340642570.281,7470.0,4697.0,1847.0,538.0,14552.0
69,6815795469725.57,6887.0,4130.0,1541.0,460.0,13018.0
