,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1277882226056.9456,2318.0,6256.0,10737.0,14423.0,33734.0
1,1309696430107.5269,2325.0,6411.0,10366.0,14552.0,33654.0
2,1341702057958.8408,2381.0,6400.0,10492.0,14521.0,33794.0
3,1373806734693.8774,2450.0,6214.0,10579.0,14160.0,33403.0
4,1405750145409.2231,2407.0,6274.0,10260.0,14015.0,32956.0
5,1437805835764.902,2399.0,6410.0,10153.0,13787.0,32749.0
6,1474928707564.0261,3358.0,8520.0,13051.0,17835.0,42764.0
7,1511992912423.6252,2455.0,6326.0,9779.0,12981.0,31541.0
8,1549690928725.702,3241.0,8302.0,12694.0,16882.0,41119.0
9,1586511171321.3838,2399.0,6186.0,9099.0,12030.0,29714.0
10,1623885778849.051,3319.0,8016.0,11859.0,15514.0,38708.0
11,1666240675387.8916,3287.0,8095.0,11633.0,14598.0,37613.0
12,1709376485303.3145,3198.0,7916.0,11453.0,13932.0,36499.0
13,1751547272182.2542,3336.0,7706.0,11090.0,13477.0,35609.0
14,1794418835507.477,3143.0,7555.0,10627.0,12600.0,33925.0
15,1836744729433.8442,3197.0,7478.0,10045.0,12105.0,32825.0
16,1879624387216.8787,3223.0,7348.0,9863.0,11550.0,31984.0
17,1927602327909.8875,3995.0,9049.0,12091.0,13679.0,38814.0
18,1975420501138.9521,3073.0,6975.0,9156.0,10489.0,29693.0
19,2023493910585.8171,3892.0,8496.0,11153.0,12418.0,35959.0
20,2071537383488.6816,3004.0,6780.0,8493.0,9298.0,27575.0
21,2119394407216.4949,3880.0,8302.0,10164.0,11132.0,33478.0
22,2172146364118.896,3768.0,8028.0,9850.0,10376.0,32022.0
23,2225355787222.668,3741.0,7887.0,9451.0,10022.0,31101.0
24,2284607651006.7114,4470.0,9124.0,11052.0,11315.0,35961.0
25,2343039271255.0605,3705.0,7398.0,8685.0,8815.0,28603.0
26,2396291863587.54,3724.0,7326.0,8273.0,8202.0,27525.0
27,2455082618510.158,4430.0,8499.0,9793.0,9264.0,31986.0
28,2518174269819.1934,4314.0,8302.0,9279.0,8803.0,30698.0
29,2582109157422.7046,4237.0,8157.0,8726.0,8150.0,29270.0
30,2646375804557.1997,4257.0,7760.0,8450.0,7709.0,28176.0
31,2710742957067.0527,4146.0,7683.0,8135.0,7394.0,27358.0
32,2774231694915.2544,4130.0,7473.0,7706.0,7004.0,26313.0
33,2843375104253.5444,4796.0,8629.0,8787.0,7717.0,29929.0
34,2912910997250.6875,4001.0,7143.0,7129.0,6029.0,24302.0
35,2981602280625.543,4604.0,8022.0,7973.0,6777.0,27376.0
36,3055729340540.5405,4625.0,7730.0,7643.0,6376.0,26374.0
37,3130907947477.5396,4341.0,7491.0,7174.0,5935.0,24941.0
38,3204785156074.5566,4453.0,7272.0,6726.0,5436.0,23887.0
39,3285260867802.109,4932.0,8056.0,7367.0,5897.0,26252.0
40,3370703625377.6436,4965.0,7836.0,7042.0,5554.0,25397.0
41,3455519150707.7437,4804.0,7563.0,6993.0,5164.0,24524.0
42,3540157971014.4927,4623.0,7266.0,6402.0,4986.0,23277.0
43,3626361277231.952,4682.0,7149.0,6144.0,4600.0,22575.0
44,3711373783326.2803,4726.0,7022.0,5931.0,4490.0,22169.0
45,3801921616541.3535,5320.0,7629.0,6473.0,4680.0,24102.0
46,3897422401804.1724,5321.0,7754.0,6167.0,4534.0,23776.0
47,3993857870284.334,5381.0,7514.0,5964.0,4162.0,23021.0
48,4088888635946.3926,5447.0,7279.0,5698.0,3910.0,22334.0
49,4190050468424.705,5764.0,7834.0,6152.0,4190.0,23940.0
50,4297023263467.8677,5773.0,7661.0,6027.0,3948.0,23409.0
51,4403051628983.443,5617.0,7547.0,5639.0,3789.0,22592.0
52,4510341647311.06,5597.0,7268.0,5504.0,3565.0,21934.0
53,4621635330612.245,6125.0,7692.0,5875.0,3765.0,23457.0
54,4733994339984.65,5212.0,6700.0,4902.0,3202.0,20016.0
55,4845066870736.4,5717.0,7098.0,5243.0,3424.0,21482.0
56,4967890340817.315,6191.0,7583.0,5400.0,3474.0,22648.0
57,5089405063291.14,5372.0,6389.0,4639.0,3001.0,19401.0
58,5211972912769.9375,5881.0,6619.0,4705.0,3034.0,20239.0
59,5340451600919.865,5653.0,6338.0,4516.0,2880.0,19387.0
60,5473301124169.647,5871.0,6781.0,4557.0,2841.0,20050.0
61,5611767149508.536,5799.0,6288.0,4294.0,2685.0,19066.0
62,5750443818438.714,5662.0,6108.0,4059.0,2540.0,18369.0
63,5888329123943.155,5559.0,5826.0,3783.0,2321.0,17489.0
64,6033054395604.3955,5824.0,5866.0,3799.0,2332.0,17821.0
65,6182084709042.077,5585.0,5683.0,3615.0,2062.0,16945.0
66,6335788171111.881,5774.0,5669.0,3636.0,2098.0,17177.0
67,6490618002653.022,5277.0,5122.0,3172.0,1848.0,15419.0
68,6649010228247.812,5827.0,5546.0,3395.0,1973.0,16741.0
69,6814566051591.037,5311.0,4849.0,2981.0,1687.0,14828.0
70,6980160089285.714,5600.0,5162.0,2849.0,1599.0,15210.0
71,7150528260869.565,5428.0,4841.0,2765.0,1482.0,14516.0
72,7326702780867.631,5394.0,4803.0,2767.0,1449.0,14413.0
73,7507824116231.723,5403.0,4729.0,2491.0,1288.0,13911.0
74,7693527190277.525,5513.0,4605.0,2472.0,1290.0,13880.0
75,7886611115297.664,5308.0,4327.0,2356.0,1222.0,13213.0
76,8076747437888.199,5152.0,4057.0,2244.0,1083.0,12536.0
77,8273941348696.638,5294.0,4091.0,2151.0,1050.0,12586.0
78,8481852511415.525,5475.0,4187.0,2146.0,968.0,12776.0
79,8688826374068.8545,4967.0,3802.0,1923.0,871.0,11563.0
80,8902510241527.805,5341.0,3940.0,1987.0,892.0,12160.0
81,9120445142513.047,4982.0,3380.0,1710.0,734.0,10806.0
82,9344029792060.492,5290.0,3695.0,1787.0,735.0,11507.0
83,9578500079020.15,5062.0,3484.0,1624.0,717.0,10887.0
84,9812317683168.316,5050.0,3310.0,1627.0,622.0,10609.0
85,10052208828793.0,5029.0,3186.0,1506.0,654.0,10375.0
86,10298938721498.371,4912.0,3035.0,1383.0,523.0,9853.0
87,10555712818487.062,5063.0,3112.0,1432.0,560.0,10167.0
88,10811421288743.883,4904.0,2837.0,1131.0,535.0,9407.0
89,11073523104985.812,4934.0,2740.0,1213.0,471.0,9358.0
90,11346637020678.578,4981.0,2814.0,1224.0,455.0,9474.0
91,11629124455507.156,4821.0,2725.0,1177.0,408.0,9131.0
92,11915438683304.646,4648.0,2543.0,1020.0,371.0,8582.0
93,12209792625745.951,4692.0,2456.0,1059.0,395.0,8602.0
94,12510281043046.357,4832.0,2390.0,1022.0,318.0,8562.0
95,12820798980025.5,4706.0,2237.0,868.0,281.0,8092.0
96,13135677668238.32,4666.0,2331.0,867.0,277.0,8141.0
97,13453037323321.555,4528.0,2062.0,799.0,260.0,7649.0
98,13783141186660.893,4618.0,2097.0,820.0,242.0,7777.0
99,14123797168767.973,4521.0,1958.0,708.0,190.0,7377.0
100,14471174059139.785,4464.0,1925.0,638.0,191.0,7218.0
101,14829786073059.361,4380.0,1850.0,651.0,178.0,7059.0
102,15194834691252.145,4664.0,1769.0,619.0,173.0,7225.0
103,15568733711048.158,4236.0,1648.0,579.0,153.0,6616.0
104,15955268372093.023,4300.0,1613.0,549.0,131.0,6593.0
105,16345414745437.08,4164.0,1591.0,499.0,133.0,6387.0
106,16744027922385.234,4226.0,1480.0,466.0,105.0,6277.0
107,17155072705018.36,4085.0,1450.0,489.0,96.0,6120.0
108,17576791354745.23,4141.0,1362.0,399.0,100.0,6002.0
109,18007152404438.965,4055.0,1272.0,405.0,83.0,5815.0
110,18453200512342.805,4294.0,1272.0,379.0,96.0,6041.0
111,18911298144433.3,3988.0,1155.0,351.0,60.0,5554.0
112,19375616730038.023,3945.0,1099.0,296.0,69.0,5409.0
113,19843567824131.902,4003.0,1052.0,285.0,70.0,5410.0
114,20339110236220.473,3937.0,1002.0,305.0,55.0,5299.0
115,20840919125395.152,3796.0,950.0,258.0,55.0,5059.0
116,21350579627714.582,3868.0,916.0,271.0,43.0,5098.0
117,21879787037037.035,3780.0,822.0,208.0,32.0,4842.0
118,22416106331168.832,3696.0,862.0,214.0,44.0,4816.0
119,22965656362130.832,3623.0,735.0,180.0,34.0,4572.0
120,23529476098901.098,3640.0,748.0,149.0,32.0,4569.0
121,24104005648122.0,3541.0,655.0,168.0,41.0,4405.0
122,24701048002299.51,3479.0,634.0,146.0,27.0,4286.0
123,25300297055427.25,3464.0,589.0,156.0,27.0,4236.0
124,25929078901734.105,3460.0,495.0,111.0,21.0,4087.0
125,26569348243770.64,3331.0,535.0,142.0,16.0,4024.0
126,27224558823529.41,3400.0,445.0,122.0,21.0,3988.0
127,27890650562139.168,3291.0,482.0,114.0,29.0,3916.0
128,28580811947576.957,3281.0,429.0,103.0,16.0,3829.0
129,29283691096110.574,3111.0,383.0,91.0,18.0,3603.0
130,29995282871125.613,3065.0,334.0,76.0,13.0,3488.0
131,30748782538136.97,3081.0,304.0,75.0,13.0,3473.0
132,31492655622489.96,2988.0,289.0,69.0,15.0,3361.0
133,32268755969905.137,3057.0,232.0,73.0,15.0,3377.0
134,33058710700592.54,2869.0,242.0,69.0,14.0,3194.0
135,33877569552874.38,2818.0,226.0,65.0,17.0,3126.0
136,34710819256169.62,2877.0,216.0,67.0,20.0,3180.0
137,35562354425879.84,2813.0,195.0,55.0,26.0,3089.0
138,36433530574198.36,2682.0,203.0,55.0,15.0,2955.0
139,37334976181474.48,2645.0,163.0,49.0,14.0,2871.0
140,38251503007518.8,2660.0,171.0,44.0,15.0,2890.0
141,39196613097629.57,2489.0,155.0,46.0,18.0,2708.0
142,40161501631321.37,2452.0,152.0,57.0,10.0,2671.0
143,41152219072164.945,2328.0,115.0,50.0,15.0,2508.0
144,42151918825561.31,2316.0,122.0,47.0,9.0,2494.0
145,43201267987936.234,2321.0,119.0,57.0,16.0,2513.0
146,44258493261455.52,2226.0,92.0,50.0,14.0,2382.0
147,45345714024668.8,2189.0,101.0,35.0,11.0,2336.0
148,46467583216127.52,2133.0,116.0,43.0,11.0,2303.0
149,47612132330827.07,1995.0,107.0,50.0,16.0,2168.0
150,48771810677212.06,2023.0,98.0,38.0,16.0,2175.0
151,49977480392156.86,1938.0,92.0,53.0,16.0,2099.0
152,51195816191446.03,1964.0,96.0,48.0,18.0,2126.0
153,52456142018152.695,1873.0,81.0,58.0,12.0,2024.0
154,53772015167930.664,1846.0,91.0,49.0,24.0,2010.0
155,55081643059490.086,1765.0,93.0,46.0,14.0,1918.0
156,56404089696969.695,1650.0,85.0,44.0,21.0,1800.0
157,57818763940520.445,1614.0,84.0,43.0,14.0,1755.0
158,59253735872235.875,1628.0,72.0,34.0,15.0,1749.0
159,60688913099041.53,1565.0,85.0,49.0,19.0,1718.0
160,62206994701986.76,1510.0,82.0,30.0,20.0,1642.0
161,63704821104122.99,1431.0,79.0,47.0,13.0,1570.0
162,65290717514124.3,1416.0,70.0,46.0,17.0,1549.0
163,66899886178861.79,1353.0,73.0,48.0,16.0,1490.0
164,68524401715511.08,1399.0,86.0,37.0,26.0,1548.0
165,70213409638554.22,1411.0,77.0,48.0,14.0,1550.0
166,71935769475357.7,1258.0,76.0,60.0,16.0,1410.0
167,73731290677966.11,1180.0,71.0,52.0,19.0,1322.0
168,75567613929492.69,1163.0,68.0,57.0,19.0,1307.0
169,77380389587073.61,1114.0,60.0,42.0,18.0,1234.0
170,79296194746376.81,1104.0,72.0,36.0,22.0,1234.0
171,81247827526132.4,1148.0,66.0,48.0,21.0,1283.0
172,83234818791946.31,1043.0,67.0,48.0,29.0,1187.0
173,85307901221995.92,982.0,67.0,40.0,20.0,1109.0
174,87382281563126.25,998.0,71.0,37.0,20.0,1126.0
175,89515785263157.89,950.0,61.0,41.0,13.0,1065.0
176,91737652173913.05,920.0,70.0,53.0,15.0,1058.0
177,93963825117370.89,852.0,68.0,34.0,20.0,974.0
178,96298548809523.81,840.0,63.0,33.0,19.0,955.0
179,98692351740696.28,833.0,56.0,38.0,15.0,942.0
180,101077120000000.0,875.0,55.0,36.0,16.0,982.0
181,103600873907615.48,801.0,69.0,27.0,16.0,913.0
182,106154616384915.47,769.0,84.0,48.0,15.0,916.0
183,108742414266117.97,729.0,60.0,37.0,19.0,845.0
184,111464193061840.12,663.0,62.0,35.0,14.0,774.0
185,114187065693430.66,685.0,56.0,41.0,19.0,801.0
186,116988058823529.4,680.0,61.0,22.0,10.0,773.0
187,119870233281493.0,643.0,62.0,46.0,13.0,764.0
188,122789502407704.66,623.0,59.0,25.0,22.0,729.0
189,125827808641975.31,648.0,46.0,33.0,11.0,738.0
190,128928774422735.34,563.0,74.0,42.0,8.0,687.0
191,132045017301038.06,578.0,56.0,26.0,13.0,673.0
192,135383339416058.39,548.0,57.0,31.0,14.0,650.0
193,138610093808630.39,533.0,61.0,34.0,10.0,638.0
194,142091505376344.1,465.0,57.0,26.0,6.0,554.0
195,145646731601731.6,462.0,62.0,35.0,14.0,573.0
196,149169684210526.3,475.0,66.0,25.0,6.0,572.0
197,152824318706697.47,433.0,47.0,40.0,11.0,531.0
198,156562264631043.25,393.0,64.0,33.0,15.0,505.0
