,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1278002716999.2786,4159.0,9973.0,15019.0,17630.0,46781.0
1,1309842476143.8708,4087.0,10119.0,14842.0,17202.0,46250.0
2,1341620294840.295,4070.0,9946.0,14769.0,16602.0,45387.0
3,1373961144278.607,4020.0,10039.0,14308.0,16290.0,44657.0
4,1405653933672.2344,4131.0,9747.0,13940.0,15375.0,43193.0
5,1437707528230.8657,3985.0,9616.0,13211.0,15100.0,41912.0
6,1474755813953.4883,5332.0,12818.0,17706.0,19011.0,54867.0
7,1512060690705.9421,3938.0,9384.0,12690.0,13772.0,39784.0
8,1549365317369.8213,5262.0,12421.0,15977.0,17291.0,50951.0
9,1586762921633.2742,3943.0,9017.0,11804.0,12239.0,37003.0
10,1623860711538.4614,5200.0,11729.0,15029.0,15731.0,47689.0
11,1666552629543.6968,5172.0,11343.0,14632.0,14700.0,45847.0
12,1709227782178.2178,5050.0,11321.0,14136.0,13792.0,44299.0
13,1751595217645.9106,5123.0,11235.0,13572.0,12878.0,42808.0
14,1794289510350.3184,5024.0,10737.0,13192.0,12200.0,41153.0
15,1837029076581.1274,4949.0,10486.0,12458.0,11468.0,39361.0
16,1879834000412.6265,4847.0,10446.0,12150.0,10963.0,38406.0
17,1927496198267.565,6234.0,12560.0,14119.0,12861.0,45774.0
18,1975797905867.7173,4823.0,9840.0,10751.0,9519.0,34933.0
19,2023483610607.8076,6071.0,11889.0,13281.0,11122.0,42363.0
20,2071325982179.0198,4938.0,9175.0,10009.0,8431.0,32553.0
21,2119343833780.161,5968.0,11256.0,11918.0,9826.0,38968.0
22,2172810655051.0974,5969.0,10998.0,11405.0,9268.0,37640.0
23,2225511267605.634,5822.0,10739.0,10688.0,8720.0,35969.0
24,2283914028258.3623,6936.0,12499.0,12599.0,9648.0,41682.0
25,2342714571031.6084,5758.0,10281.0,9940.0,7526.0,33505.0
26,2396176832530.765,5607.0,9861.0,9276.0,7106.0,31850.0
27,2455003465346.5347,6868.0,11683.0,10936.0,7892.0,37379.0
28,2518489287816.363,6796.0,11356.0,10427.0,7400.0,35979.0
29,2582572759124.0874,6850.0,11436.0,10114.0,6929.0,35329.0
30,2646055122921.6997,7037.0,11330.0,9678.0,6459.0,34504.0
31,2710382738539.6445,6697.0,10950.0,9298.0,6018.0,32963.0
32,2774090907780.98,6940.0,10727.0,9027.0,5657.0,32351.0
33,2843612809866.8945,8189.0,12076.0,10049.0,6340.0,36654.0
34,2912724347952.7905,6863.0,10414.0,8157.0,5033.0,30467.0
35,2981430329223.338,7867.0,11597.0,9058.0,5648.0,34170.0
36,3056493732376.314,7802.0,11344.0,8714.0,5151.0,33011.0
37,3130853534571.7236,7752.0,10894.0,8103.0,4956.0,31705.0
38,3205384663226.148,7557.0,10521.0,7802.0,4615.0,30495.0
39,3285255386214.063,8661.0,11493.0,8607.0,4807.0,33568.0
40,3370243547053.9614,8469.0,10748.0,7998.0,4490.0,31705.0
41,3455718178475.116,8158.0,10587.0,7321.0,4113.0,30179.0
42,3540961159600.9976,8020.0,10192.0,6934.0,3719.0,28865.0
43,3625889062500.0,7936.0,9436.0,6309.0,3560.0,27241.0
44,3710578447586.023,7498.0,9097.0,6086.0,3256.0,25937.0
45,3801332546717.777,8348.0,9613.0,6270.0,3246.0,27477.0
46,3897041418983.7007,8344.0,9285.0,5885.0,3100.0,26614.0
47,3993252992205.1797,7954.0,8906.0,5399.0,2791.0,25050.0
48,4089677257438.5513,7730.0,8466.0,5076.0,2547.0,23819.0
49,4190716920196.583,8546.0,8842.0,5334.0,2608.0,25330.0
50,4296412213927.3037,8171.0,8208.0,4863.0,2346.0,23588.0
51,4403186344221.105,7960.0,7809.0,4493.0,2122.0,22384.0
52,4509594884976.225,7781.0,7390.0,4121.0,1904.0,21196.0
53,4621880418899.172,8212.0,7844.0,4274.0,1852.0,22182.0
54,4733747550908.09,7268.0,6542.0,3589.0,1585.0,18984.0
55,4844789937920.331,7732.0,7149.0,3735.0,1577.0,20193.0
56,4967734409638.555,8300.0,7071.0,3579.0,1511.0,20461.0
57,5090047952896.07,7303.0,6287.0,3123.0,1335.0,18048.0
58,5212340192307.692,7800.0,6334.0,3146.0,1207.0,18487.0
59,5339892793629.728,7535.0,6090.0,2844.0,1091.0,17560.0
60,5473329277230.225,7914.0,6077.0,2971.0,1083.0,18045.0
61,5611830643078.513,7744.0,5875.0,2707.0,903.0,17229.0
62,5750556737684.896,7369.0,5454.0,2480.0,787.0,16090.0
63,5888902029312.289,7096.0,5097.0,2294.0,742.0,15229.0
64,6031756805444.355,7494.0,5192.0,2263.0,745.0,15694.0
65,6181662638441.049,7133.0,4851.0,2026.0,663.0,14673.0
66,6335361449122.344,7577.0,4989.0,1999.0,626.0,15191.0
67,6490596634978.12,6627.0,4314.0,1752.0,540.0,13233.0
68,6649745377707.343,7572.0,4667.0,1907.0,497.0,14643.0
69,6815438445837.586,6859.0,4089.0,1611.0,465.0,13024.0
70,6980326846196.558,7204.0,4110.0,1592.0,414.0,13320.0
71,7149091027849.555,6966.0,3898.0,1419.0,353.0,12636.0
72,7326184522131.379,7094.0,3733.0,1358.0,346.0,12531.0
73,7507371753388.719,6861.0,3666.0,1316.0,296.0,12139.0
74,7692601420414.984,7181.0,3585.0,1210.0,282.0,12258.0
75,7884835489051.095,6850.0,3391.0,1066.0,249.0,11556.0
76,8077806985525.487,6356.0,3130.0,998.0,233.0,10717.0
77,8272680521609.538,6710.0,2978.0,986.0,205.0,10879.0
78,8481107697968.796,6794.0,2983.0,963.0,171.0,10911.0
79,8689146995603.322,6141.0,2756.0,758.0,150.0,9805.0
80,8903070381586.918,6604.0,2748.0,802.0,144.0,10298.0
81,9121342889945.875,6097.0,2361.0,722.0,105.0,9285.0
82,9344297477699.17,6502.0,2457.0,745.0,127.0,9831.0
83,9577600126362.344,6331.0,2251.0,619.0,113.0,9314.0
84,9812844673823.287,6055.0,2140.0,542.0,109.0,8846.0
85,10051516347962.383,6380.0,2037.0,516.0,82.0,9015.0
86,10297249828767.123,5840.0,1940.0,490.0,71.0,8341.0
87,10553078649844.338,6103.0,1904.0,457.0,77.0,8541.0
88,10813124912891.986,5740.0,1698.0,367.0,58.0,7863.0
89,11074573174991.268,5726.0,1640.0,364.0,47.0,7777.0
90,11346899385425.812,5695.0,1502.0,341.0,52.0,7590.0
91,11629962042788.129,5796.0,1471.0,320.0,49.0,7636.0
92,11914972002871.5,5572.0,1308.0,257.0,45.0,7182.0
93,12207153916544.656,5464.0,1238.0,272.0,32.0,7006.0
94,12510517477604.074,5693.0,1201.0,250.0,53.0,7197.0
95,12818371969696.969,5280.0,1082.0,203.0,33.0,6598.0
96,13133465545908.0,5413.0,995.0,198.0,38.0,6644.0
97,13456819922630.56,5170.0,899.0,163.0,22.0,6254.0
98,13784894353728.113,5083.0,906.0,178.0,24.0,6191.0
99,14124625050505.05,4950.0,748.0,138.0,14.0,5850.0
100,14468347551020.408,4900.0,769.0,113.0,17.0,5799.0
101,14826624253654.52,4857.0,711.0,113.0,20.0,5701.0
102,15193438835358.19,4774.0,650.0,112.0,24.0,5560.0
103,15570071413207.14,4649.0,507.0,101.0,18.0,5275.0
104,15954351153039.832,4770.0,480.0,104.0,25.0,5379.0
105,16343365896980.46,4504.0,477.0,91.0,19.0,5091.0
106,16746135624284.078,4365.0,406.0,82.0,22.0,4875.0
107,17156779232713.072,4353.0,381.0,77.0,20.0,4831.0
108,17573844083526.682,4310.0,328.0,76.0,21.0,4735.0
109,18006288976184.63,4073.0,316.0,71.0,25.0,4485.0
110,18451810068093.387,4112.0,285.0,81.0,22.0,4500.0
111,18909217892847.99,3901.0,262.0,70.0,18.0,4251.0
112,19372785413375.46,3798.0,223.0,44.0,16.0,4081.0
113,19849424067262.22,3806.0,194.0,74.0,23.0,4097.0
114,20334976158585.59,3733.0,184.0,61.0,20.0,3998.0
115,20837653757888.7,3486.0,163.0,52.0,20.0,3721.0
116,21349765599116.51,3622.0,152.0,50.0,25.0,3849.0
117,21873789294554.457,3232.0,154.0,59.0,15.0,3460.0
118,22413872557859.934,3327.0,146.0,57.0,13.0,3543.0
119,22955411184210.527,3040.0,117.0,63.0,17.0,3237.0
120,23526102735368.957,3144.0,137.0,54.0,22.0,3357.0
121,24106134991708.125,3015.0,129.0,62.0,21.0,3227.0
122,24703600619195.047,2907.0,123.0,43.0,21.0,3094.0
123,25306355523569.63,2779.0,88.0,44.0,23.0,2934.0
124,25929659992849.48,2797.0,112.0,67.0,19.0,2995.0
125,26565266168224.3,2675.0,86.0,53.0,18.0,2832.0
126,27221864864864.863,2590.0,108.0,45.0,16.0,2759.0
127,27892211644374.508,2542.0,129.0,73.0,12.0,2756.0
128,28583390688259.11,2470.0,97.0,36.0,15.0,2618.0
129,29287931335830.21,2403.0,86.0,51.0,9.0,2549.0
130,30006196249454.863,2293.0,84.0,37.0,14.0,2428.0
131,30742799637352.676,2206.0,80.0,58.0,15.0,2359.0
132,31486668515950.07,2163.0,90.0,55.0,25.0,2333.0
133,32272003927344.133,2037.0,93.0,65.0,21.0,2216.0
134,33057175717213.113,1952.0,76.0,40.0,12.0,2080.0
135,33882724593495.934,1968.0,75.0,59.0,16.0,2118.0
136,34717259989621.17,1927.0,84.0,50.0,10.0,2071.0
137,35565717673630.72,1771.0,85.0,47.0,19.0,1922.0
138,36420416716776.91,1663.0,90.0,51.0,17.0,1821.0
139,37333899755501.22,1636.0,88.0,42.0,16.0,1782.0
140,38252298850574.71,1566.0,74.0,45.0,18.0,1703.0
141,39195055158987.67,1541.0,78.0,44.0,20.0,1683.0
142,40158496124031.01,1548.0,68.0,55.0,25.0,1696.0
143,41136750872295.88,1433.0,93.0,44.0,20.0,1590.0
144,42145662083936.32,1382.0,85.0,44.0,18.0,1529.0
145,43201145705521.47,1304.0,81.0,37.0,15.0,1437.0
146,44248684287812.04,1362.0,61.0,47.0,17.0,1487.0
147,45352493227091.63,1255.0,73.0,28.0,16.0,1372.0
148,46457877049180.33,1220.0,63.0,43.0,17.0,1343.0
149,47600312050359.71,1112.0,69.0,48.0,17.0,1246.0
150,48776427927927.93,1110.0,70.0,42.0,14.0,1236.0
151,49978176100628.93,1113.0,73.0,35.0,10.0,1231.0
152,51200836714975.84,1035.0,70.0,47.0,15.0,1167.0
153,52436330552659.02,959.0,68.0,37.0,15.0,1079.0
154,53746712568306.01,915.0,68.0,46.0,16.0,1045.0
155,55071270668176.67,883.0,65.0,37.0,14.0,999.0
156,56415728100113.766,879.0,63.0,33.0,15.0,990.0
157,57818514723203.766,849.0,55.0,38.0,8.0,950.0
158,59254507575757.58,792.0,57.0,45.0,12.0,906.0
159,60683228220858.9,815.0,57.0,36.0,15.0,923.0
160,62187152258064.516,775.0,58.0,37.0,10.0,880.0
161,63716686478454.68,673.0,61.0,32.0,10.0,776.0
162,65306350500715.305,699.0,60.0,29.0,18.0,806.0
163,66881653726708.08,644.0,43.0,36.0,14.0,737.0
164,68517114241001.56,639.0,39.0,36.0,14.0,728.0
165,70212646129541.87,633.0,48.0,36.0,13.0,730.0
166,71995926495726.5,585.0,42.0,26.0,10.0,663.0
167,73713235398230.1,565.0,63.0,35.0,14.0,677.0
168,75533454713493.53,541.0,42.0,23.0,11.0,617.0
169,77405289682539.69,504.0,53.0,24.0,8.0,589.0
170,79346213307240.7,511.0,44.0,23.0,14.0,592.0
171,81188990407673.86,417.0,49.0,25.0,14.0,505.0
172,83183541474654.38,434.0,42.0,21.0,7.0,504.0
173,85305170212765.95,376.0,43.0,17.0,6.0,442.0
174,87326089622641.52,424.0,54.0,19.0,3.0,500.0
175,89557615000000.0,400.0,48.0,31.0,7.0,486.0
176,91740120218579.23,366.0,34.0,15.0,11.0,426.0
177,93998973293768.55,337.0,40.0,13.0,6.0,396.0
178,96344019498607.25,359.0,31.0,14.0,8.0,412.0
179,98622259259259.27,378.0,42.0,22.0,10.0,452.0
180,101133184049079.75,326.0,40.0,12.0,9.0,387.0
181,103596679104477.61,268.0,38.0,22.0,6.0,334.0
182,106059867109634.55,301.0,45.0,8.0,3.0,357.0
183,108698744588744.6,231.0,34.0,12.0,6.0,283.0
184,111380691056910.56,246.0,40.0,11.0,1.0,298.0
185,114120000000000.0,253.0,27.0,15.0,8.0,303.0
186,116972105263157.89,266.0,28.0,14.0,4.0,312.0
187,119792500000000.0,200.0,31.0,22.0,7.0,260.0
188,122735128205128.2,195.0,39.0,18.0,4.0,256.0
189,125839128205128.2,195.0,33.0,12.0,5.0,245.0
190,128902755102040.81,196.0,29.0,10.0,8.0,243.0
191,132051813186813.19,182.0,38.0,7.0,3.0,230.0
192,135267421383647.8,159.0,38.0,3.0,3.0,203.0
193,138628723404255.31,141.0,30.0,5.0,1.0,177.0
194,141967217391304.34,115.0,43.0,5.0,3.0,166.0
195,145469387755102.03,147.0,31.0,7.0,1.0,186.0
196,149016338028169.0,142.0,30.0,13.0,2.0,187.0
197,152690787401574.8,127.0,22.0,8.0,3.0,160.0
198,156352800000000.0,100.0,25.0,10.0,4.0,139.0
