,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
0,1277912642133.3806,153266.0,396887.0,616586.0,761116.0,1927855.0
1,1309832381101.1838,153913.0,397488.0,611060.0,751288.0,1913749.0
2,1341754940201.8262,154455.0,394066.0,601398.0,736259.0,1886178.0
3,1373683070209.597,154161.0,391776.0,588656.0,714473.0,1849066.0
4,1405613981591.9094,154179.0,387447.0,576319.0,694953.0,1812898.0
5,1437585954438.312,154403.0,383474.0,565890.0,673278.0,1777045.0
6,1474784995099.5374,205137.0,505430.0,730366.0,860365.0,2301298.0
7,1512102857903.41,153146.0,372176.0,532331.0,619802.0,1677455.0
8,1549329591477.4158,203157.0,488196.0,688453.0,786757.0,2166563.0
9,1586676111527.9214,151506.0,360513.0,499605.0,563910.0,1575534.0
10,1623882883690.9043,201530.0,471991.0,644960.0,716765.0,2035246.0
11,1666480675048.5798,199358.0,462853.0,623429.0,678189.0,1963829.0
12,1709094719228.386,198609.0,453572.0,599795.0,641876.0,1893852.0
13,1751678052420.695,197255.0,444907.0,577189.0,606454.0,1825805.0
14,1794282999024.363,196318.0,435078.0,554932.0,572224.0,1758552.0
15,1836875254776.2063,194867.0,427488.0,534963.0,541919.0,1699237.0
16,1879476638890.1987,193003.0,417741.0,515119.0,511846.0,1637709.0
17,1927348562958.561,239571.0,509759.0,619106.0,600505.0,1968941.0
18,1975342007655.6843,189949.0,399157.0,474746.0,452155.0,1516007.0
19,2023167353944.933,235432.0,488486.0,568544.0,532466.0,1824928.0
20,2071151682685.2214,187167.0,379932.0,436328.0,400341.0,1403768.0
21,2119018607492.2349,231824.0,464330.0,525098.0,471592.0,1692844.0
22,2172237108232.3618,230016.0,452192.0,501619.0,441007.0,1624834.0
23,2225506889045.622,227312.0,441038.0,478844.0,413835.0,1561029.0
24,2283987655090.133,268914.0,514820.0,547935.0,464579.0,1796248.0
25,2342651354531.196,222939.0,415353.0,435098.0,359736.0,1433126.0
26,2395930610349.4863,221080.0,405753.0,417608.0,338160.0,1382601.0
27,2454426008255.419,262741.0,474308.0,477286.0,380235.0,1594570.0
28,2518354960045.474,261175.0,461748.0,454141.0,354276.0,1531340.0
29,2582297041648.7246,259968.0,450718.0,434773.0,331644.0,1477103.0
30,2646193042928.3,259571.0,441069.0,416143.0,309652.0,1426435.0
31,2710076489224.012,260779.0,432691.0,398344.0,290207.0,1382021.0
32,2773960492705.518,261607.0,425018.0,383798.0,272610.0,1343033.0
33,2843142075840.227,306187.0,488086.0,429829.0,299430.0,1523532.0
34,2912421847135.333,262905.0,411037.0,355107.0,240935.0,1269984.0
35,2981610667727.0283,306915.0,472503.0,398999.0,266230.0,1444647.0
36,3056182867637.375,307169.0,464387.0,384493.0,250534.0,1406583.0
37,3130712488673.2427,304718.0,453005.0,370581.0,237725.0,1366029.0
38,3205258023621.7466,301985.0,440835.0,355469.0,224150.0,1322439.0
39,3285031021080.115,340996.0,488262.0,387982.0,241684.0,1458924.0
40,3370193250357.4897,336370.0,471418.0,368570.0,226294.0,1402652.0
41,3455376693333.8447,328894.0,454337.0,350552.0,213175.0,1346958.0
42,3540567207360.903,322512.0,435097.0,330537.0,198780.0,1286926.0
43,3625745459596.276,316619.0,418356.0,312177.0,187606.0,1234758.0
44,3710953358418.1147,309841.0,400963.0,293257.0,175408.0,1179469.0
45,3801375396553.6846,341412.0,430423.0,311024.0,182350.0,1265209.0
46,3897211080339.302,332787.0,411373.0,290820.0,169577.0,1204557.0
47,3993111500460.8477,323982.0,392157.0,271837.0,156360.0,1144336.0
48,4088880881373.492,316990.0,374462.0,255458.0,143874.0,1090784.0
49,4189983693902.338,343627.0,395960.0,264496.0,148008.0,1152091.0
50,4296488969403.8833,335150.0,375579.0,245374.0,134981.0,1091084.0
51,4402961072613.297,325172.0,357667.0,229276.0,123716.0,1035831.0
52,4509496509011.011,318168.0,338980.0,214464.0,113637.0,985249.0
53,4621210703610.189,340560.0,355894.0,217984.0,112869.0,1027307.0
54,4733127235921.953,299978.0,306446.0,185433.0,94502.0,886359.0
55,4844822847489.726,322884.0,321648.0,190349.0,95024.0,929905.0
56,4967216905954.857,342291.0,331685.0,192849.0,93594.0,960419.0
57,5089857745756.728,304689.0,288836.0,164783.0,78292.0,836600.0
58,5212273470614.214,324087.0,298593.0,166726.0,77478.0,866884.0
59,5340059641088.771,314722.0,283056.0,154921.0,70569.0,823268.0
60,5473068455107.774,330480.0,292023.0,155832.0,69517.0,847852.0
61,5611516359873.688,321148.0,274304.0,144385.0,62333.0,802170.0
62,5750104104866.362,312179.0,259824.0,133566.0,56355.0,761924.0
63,5888488575345.815,302064.0,246827.0,124019.0,50849.0,723759.0
64,6032172796425.992,317405.0,251258.0,123884.0,49760.0,742307.0
65,6181251147123.431,307280.0,236996.0,115108.0,44771.0,704155.0
66,6335551237950.408,319600.0,239353.0,114483.0,43230.0,716666.0
67,6490121291124.719,290079.0,211996.0,98264.0,36532.0,636871.0
68,6649620272480.57,321243.0,228836.0,104850.0,37818.0,692747.0
69,6814724028679.05,291547.0,201822.0,90484.0,31649.0,615502.0
70,6979859417290.301,301571.0,203141.0,89380.0,30610.0,624702.0
71,7150229128129.06,292657.0,191043.0,82633.0,27241.0,593574.0
72,7325931011981.378,302673.0,192252.0,81447.0,26092.0,602464.0
73,7506849946675.218,292750.0,181096.0,74816.0,23344.0,572006.0
74,7693131982615.57,299280.0,180910.0,72979.0,22178.0,575347.0
75,7884988925177.151,290977.0,169413.0,67416.0,19715.0,547521.0
76,8076560212579.457,281985.0,159659.0,62008.0,17641.0,521293.0
77,8273551711515.825,289624.0,158493.0,59941.0,16624.0,524682.0
78,8481283113808.003,293667.0,156041.0,58516.0,15648.0,523872.0
79,8688917040917.776,270839.0,139168.0,50925.0,13174.0,474106.0
80,8901833499699.605,288702.0,145003.0,51329.0,12863.0,497897.0
81,9120265096756.434,267324.0,129506.0,45052.0,10904.0,452786.0
82,9343638098611.758,284839.0,133468.0,45203.0,10691.0,474201.0
83,9577898786690.525,274829.0,124373.0,40990.0,9486.0,449678.0
84,9812460890894.748,265291.0,116299.0,37317.0,8395.0,427302.0
85,10051756421112.754,268536.0,113376.0,36209.0,7693.0,425814.0
86,10296949475927.531,261655.0,105912.0,33005.0,6719.0,407291.0
87,10552486386726.168,274763.0,107788.0,32361.0,6368.0,421280.0
88,10813207520278.07,253940.0,96110.0,28421.0,5318.0,383789.0
89,11074002299997.375,256050.0,92867.0,26891.0,5062.0,380870.0
90,11345641458225.0,257681.0,89533.0,25183.0,4527.0,376924.0
91,11627780196666.99,258074.0,86003.0,23486.0,4233.0,371796.0
92,11915420024066.441,250170.0,80768.0,21136.0,3608.0,355682.0
93,12207933400611.219,250326.0,76247.0,19885.0,3335.0,349793.0
94,12511539815564.107,249127.0,72706.0,18638.0,3063.0,343534.0
95,12820340160576.264,240480.0,67542.0,16481.0,2569.0,327072.0
96,13134410442564.965,241184.0,64338.0,15206.0,2411.0,323139.0
97,13454028979306.053,232735.0,59688.0,13898.0,2175.0,308496.0
98,13783667814853.3,238819.0,57737.0,13216.0,2024.0,311796.0
99,14124695479504.793,229829.0,52742.0,11668.0,1879.0,296118.0
100,14471092708226.0,229105.0,49621.0,10732.0,1692.0,291150.0
101,14827285837926.479,227653.0,46261.0,9894.0,1581.0,285389.0
102,15195045362852.928,226200.0,43598.0,9255.0,1529.0,280582.0
103,15567514736774.857,217376.0,39377.0,8136.0,1214.0,266103.0
104,15950370290155.943,220186.0,38062.0,7747.0,1344.0,267339.0
105,16344630463132.596,211601.0,34241.0,6728.0,1245.0,253815.0
106,16743957600781.566,209503.0,31702.0,6374.0,1152.0,248731.0
107,17154285830258.303,208031.0,28903.0,5823.0,1143.0,243900.0
108,17574638502115.916,204279.0,27007.0,5382.0,1054.0,237722.0
109,18006079895934.96,200119.0,24565.0,4882.0,1059.0,230625.0
110,18453327923813.863,199930.0,22536.0,4630.0,1082.0,228178.0
111,18911535993420.24,191987.0,20281.0,4376.0,993.0,217637.0
112,19374116121160.93,189405.0,18734.0,4024.0,942.0,213105.0
113,19847966695013.38,186233.0,17096.0,3816.0,992.0,208137.0
114,20337658768556.023,185182.0,15767.0,3710.0,1002.0,205661.0
115,20838701347008.055,175513.0,13976.0,3454.0,894.0,193837.0
116,21349578880499.87,175019.0,12842.0,3284.0,905.0,192050.0
117,21876765424605.9,171895.0,11749.0,3252.0,937.0,187833.0
118,22414014966636.984,167326.0,10703.0,3002.0,907.0,181938.0
119,22962316356418.523,162270.0,9594.0,3006.0,957.0,175827.0
120,23527303035038.37,159931.0,9040.0,2944.0,867.0,172782.0
121,24107003996171.332,155222.0,8180.0,2862.0,896.0,167160.0
122,24699019957199.332,151051.0,7377.0,2785.0,934.0,162147.0
123,25305978875944.973,150629.0,6993.0,2853.0,905.0,161380.0
124,25928357466880.9,144634.0,6655.0,2722.0,960.0,154971.0
125,26566231042029.215,141752.0,6290.0,2720.0,942.0,151704.0
126,27221178512784.426,135468.0,5820.0,2750.0,904.0,144942.0
127,27892112805813.598,134123.0,5667.0,2711.0,887.0,143388.0
128,28580010272456.023,128913.0,5268.0,2646.0,920.0,137747.0
129,29281316689642.97,126820.0,5292.0,2632.0,903.0,135647.0
130,30001332167966.203,121781.0,5057.0,2660.0,933.0,130431.0
131,30735805972511.254,118032.0,4891.0,2565.0,891.0,126379.0
132,31490900680128.73,115120.0,4791.0,2559.0,889.0,123359.0
133,32269723848123.926,112349.0,4786.0,2549.0,967.0,120651.0
134,33063272417474.484,108924.0,4678.0,2539.0,944.0,117085.0
135,33875981381730.99,106838.0,4736.0,2596.0,932.0,115102.0
136,34711883778558.4,102063.0,4584.0,2608.0,914.0,110169.0
137,35564307087725.91,98079.0,4528.0,2617.0,1016.0,106240.0
138,36436502033937.7,95455.0,4313.0,2569.0,911.0,103248.0
139,37334356540730.71,93366.0,4425.0,2478.0,920.0,101189.0
140,38249668810684.586,89824.0,4395.0,2470.0,947.0,97636.0
141,39189411970329.06,88192.0,4425.0,2580.0,924.0,96121.0
142,40157725554312.28,84379.0,4241.0,2507.0,924.0,92051.0
143,41144661487791.03,80652.0,4086.0,2399.0,913.0,88050.0
144,42154413855442.234,80471.0,4116.0,2499.0,865.0,87951.0
145,43193874640611.766,76428.0,4190.0,2325.0,880.0,83823.0
146,44251162858011.555,75004.0,4046.0,2276.0,899.0,82225.0
147,45344052686508.984,72078.0,4094.0,2405.0,950.0,79527.0
148,46463367294777.336,69409.0,3905.0,2463.0,908.0,76685.0
149,47601342228115.99,66651.0,3988.0,2356.0,906.0,73901.0
150,48772738204230.21,65272.0,3954.0,2344.0,956.0,72526.0
151,49975955375683.35,63559.0,3911.0,2415.0,906.0,70791.0
152,51199194562986.37,60842.0,3802.0,2237.0,840.0,67721.0
153,52457319428728.71,58370.0,3854.0,2313.0,861.0,65398.0
154,53750010753535.9,56482.0,3760.0,2291.0,888.0,63421.0
155,55071189952269.234,54937.0,3687.0,2288.0,893.0,61805.0
156,56423784813072.46,53461.0,3588.0,2219.0,889.0,60157.0
157,57813271734805.1,51086.0,3568.0,2241.0,904.0,57799.0
158,59231710803571.43,49418.0,3571.0,2202.0,809.0,56000.0
159,60695641279470.055,47380.0,3370.0,2167.0,824.0,53741.0
160,62186655204228.734,45636.0,3439.0,2104.0,846.0,52025.0
161,63716102933556.54,44017.0,3298.0,2037.0,826.0,50178.0
162,65280444628065.45,42876.0,3370.0,1962.0,806.0,49014.0
163,66887923067205.66,41388.0,3268.0,2056.0,784.0,47496.0
164,68534965633989.82,39433.0,3106.0,1902.0,749.0,45190.0
165,70216920528895.48,38070.0,3100.0,1914.0,781.0,43865.0
166,71950720118246.78,37272.0,3084.0,1851.0,754.0,42961.0
167,73724379667596.75,35634.0,3006.0,1823.0,752.0,41215.0
168,75526308525718.92,34060.0,2894.0,1862.0,688.0,39504.0
169,77388472294066.94,32840.0,2960.0,1781.0,696.0,38277.0
170,79299810237891.78,31071.0,2804.0,1704.0,698.0,36277.0
171,81248755046450.28,29873.0,2724.0,1623.0,656.0,34876.0
172,83244041311037.56,29353.0,2747.0,1684.0,662.0,34446.0
173,85283102245292.12,28189.0,2697.0,1628.0,622.0,33136.0
174,87383564226716.03,26931.0,2551.0,1527.0,590.0,31599.0
175,89531191333376.97,25909.0,2559.0,1455.0,631.0,30554.0
176,91733957528696.83,25070.0,2485.0,1477.0,588.0,29620.0
177,93990630013879.25,24317.0,2489.0,1398.0,616.0,28820.0
178,96302277046652.56,23455.0,2470.0,1408.0,554.0,27887.0
179,98672707808280.83,22356.0,2486.0,1280.0,542.0,26664.0
180,101099580851984.42,21252.0,2377.0,1250.0,544.0,25423.0
181,103586350373911.98,20341.0,2420.0,1205.0,505.0,24471.0
182,106135091352009.75,19762.0,2295.0,1247.0,505.0,23809.0
183,108745339975528.75,18922.0,2312.0,1167.0,483.0,22884.0
184,111413671515206.78,18213.0,2160.0,1124.0,434.0,21931.0
185,114149561010830.33,17051.0,2179.0,1090.0,455.0,20775.0
186,116964010622839.11,16415.0,2095.0,1024.0,423.0,19957.0
187,119832317003182.55,15614.0,2139.0,985.0,429.0,19167.0
188,122789946104589.11,15230.0,2143.0,955.0,412.0,18740.0
189,125821073659332.62,14444.0,1977.0,975.0,375.0,17771.0
190,128909084848839.25,13915.0,1898.0,907.0,381.0,17101.0
191,132078328148825.86,13227.0,1970.0,829.0,369.0,16395.0
192,135320865775711.8,12379.0,1883.0,866.0,361.0,15489.0
193,138658023710090.27,11825.0,1874.0,815.0,332.0,14846.0
194,142058571229633.75,11318.0,1934.0,810.0,300.0,14362.0
195,145576287450840.2,11047.0,1926.0,721.0,291.0,13985.0
196,149146774071838.22,10329.0,1880.0,761.0,282.0,13252.0
197,152819022783202.34,9674.0,1915.0,713.0,295.0,12597.0
198,156563050540028.03,9254.0,1895.0,724.0,256.0,12129.0
