,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1278000239755.885,4588.0,10937.0,15609.0,17251.0,48385.0
1,1309740893929.2861,4497.0,10967.0,15275.0,16622.0,47361.0
2,1341792664359.8616,4335.0,11033.0,15297.0,16162.0,46827.0
3,1373763806793.1187,4534.0,10770.0,14425.0,15835.0,45564.0
4,1405688376753.507,4491.0,10743.0,14306.0,15164.0,44704.0
5,1437514936652.5894,4499.0,10435.0,13827.0,14569.0,43330.0
6,1474704241601.6287,5894.0,13595.0,17725.0,18812.0,56026.0
7,1512026431127.0125,4472.0,10178.0,12939.0,13251.0,40840.0
8,1549458811475.41,5856.0,12955.0,16827.0,16779.0,52417.0
9,1586750341064.12,4398.0,9638.0,11934.0,12047.0,38017.0
10,1624102631578.9473,5700.0,12658.0,15354.0,15275.0,48987.0
11,1666475532102.023,5685.0,12117.0,14871.0,14116.0,46789.0
12,1709203321960.8547,5569.0,11810.0,14196.0,13240.0,44815.0
13,1751931565033.486,5674.0,11866.0,13765.0,12686.0,43991.0
14,1794432719650.0183,5486.0,11550.0,13157.0,11843.0,42036.0
15,1837063512267.1094,5421.0,11296.0,12772.0,11323.0,40812.0
16,1879475914690.2004,5439.0,10792.0,12137.0,10628.0,38996.0
17,1927670288548.2417,6654.0,12973.0,14248.0,12293.0,46168.0
18,1975797821100.9175,5232.0,10170.0,10943.0,9251.0,35596.0
19,2023324125506.6807,6661.0,12455.0,13130.0,10749.0,42995.0
20,2071430064860.7402,5242.0,9979.0,9948.0,7939.0,33108.0
21,2119195439189.1892,6512.0,11733.0,11732.0,9543.0,39520.0
22,2172532339163.0232,6404.0,11304.0,11241.0,8721.0,37670.0
23,2225541582247.9497,6219.0,11153.0,10840.0,8135.0,36347.0
24,2284122511114.105,7423.0,13005.0,12298.0,9210.0,41936.0
25,2342708365019.011,6312.0,10460.0,9766.0,7129.0,33667.0
26,2396154915145.6934,6246.0,10409.0,9311.0,6767.0,32733.0
27,2454597752511.8984,7564.0,12297.0,10764.0,7434.0,38059.0
28,2518397140159.1797,7413.0,11990.0,10406.0,6959.0,36768.0
29,2582590729001.585,7572.0,11673.0,9963.0,6547.0,35755.0
30,2646138329534.79,7459.0,11495.0,9547.0,6225.0,34726.0
31,2710137040515.1597,7454.0,11056.0,9125.0,5838.0,33473.0
32,2774390001319.0874,7581.0,11180.0,8894.0,5430.0,33085.0
33,2843074157303.3706,8633.0,12586.0,9861.0,6092.0,37172.0
34,2913040824071.564,7378.0,10596.0,7989.0,4918.0,30881.0
35,2981695008183.306,8554.0,11942.0,9160.0,5294.0,34950.0
36,3056355252024.6587,8273.0,11473.0,8494.0,4808.0,33048.0
37,3130849392115.9277,8143.0,10992.0,8210.0,4589.0,31934.0
38,3205296957003.8193,8117.0,10641.0,7548.0,4325.0,30631.0
39,3285358493466.564,9107.0,11297.0,7978.0,4536.0,32918.0
40,3370851606425.7026,8964.0,11083.0,7693.0,4168.0,31908.0
41,3456003102681.185,8541.0,10463.0,7227.0,3928.0,30159.0
42,3540997708458.308,8335.0,9913.0,6532.0,3476.0,28256.0
43,3625581292224.5425,8141.0,9493.0,6167.0,3371.0,27172.0
44,3711046994198.247,8101.0,8955.0,5703.0,3005.0,25764.0
45,3801968360009.279,8622.0,9672.0,6011.0,3115.0,27420.0
46,3897522382415.5044,8462.0,8929.0,5611.0,2805.0,25807.0
47,3993658133109.082,8324.0,8562.0,5104.0,2455.0,24445.0
48,4089209993853.7183,8135.0,8209.0,4739.0,2336.0,23419.0
49,4190462843876.959,8615.0,8639.0,4996.0,2381.0,24631.0
50,4296577157238.7344,8344.0,8136.0,4531.0,2089.0,23100.0
51,4402717926035.14,8139.0,7661.0,4137.0,1895.0,21832.0
52,4509628722172.179,7771.0,7275.0,3861.0,1651.0,20558.0
53,4621048091068.301,8565.0,7535.0,3916.0,1648.0,21664.0
54,4734387027892.7,7493.0,6384.0,3301.0,1457.0,18635.0
55,4844829943785.135,8005.0,6851.0,3405.0,1309.0,19570.0
56,4967476574008.078,8418.0,7089.0,3230.0,1290.0,20027.0
57,5089823443464.525,7597.0,6018.0,2966.0,1050.0,17631.0
58,5212145071662.057,7954.0,6121.0,2821.0,1083.0,17979.0
59,5340661752884.74,7713.0,5765.0,2729.0,968.0,17175.0
60,5474230947109.471,8130.0,5935.0,2715.0,950.0,17730.0
61,5611394434424.117,7762.0,5438.0,2360.0,847.0,16407.0
62,5750975345405.768,7455.0,5151.0,2154.0,728.0,15488.0
63,5889316552947.599,7328.0,5059.0,2103.0,656.0,15146.0
64,6032009349804.941,7690.0,5023.0,2081.0,646.0,15440.0
65,6181946843121.037,7254.0,4622.0,1856.0,548.0,14280.0
66,6336220227543.326,7559.0,4742.0,1854.0,556.0,14711.0
67,6491093153284.672,6850.0,4082.0,1610.0,406.0,12948.0
68,6650014983498.35,7575.0,4495.0,1688.0,459.0,14217.0
69,6815115104693.141,6925.0,3874.0,1466.0,374.0,12639.0
70,6980148146083.078,7174.0,3957.0,1414.0,307.0,12852.0
71,7149684227174.694,6955.0,3667.0,1283.0,331.0,12236.0
72,7326509248055.315,6942.0,3607.0,1211.0,296.0,12056.0
73,7508772398653.593,6833.0,3371.0,1085.0,257.0,11546.0
74,7694044533784.737,7089.0,3439.0,1096.0,225.0,11849.0
75,7885148549090.362,6651.0,3086.0,938.0,205.0,10880.0
76,8077242075672.391,6581.0,2952.0,893.0,188.0,10614.0
77,8272171943430.657,6576.0,2929.0,849.0,160.0,10514.0
78,8482104658018.868,6784.0,2787.0,787.0,155.0,10513.0
79,8689605912930.475,6156.0,2443.0,682.0,137.0,9418.0
80,8901489986427.387,6631.0,2558.0,735.0,127.0,10051.0
81,9120959261647.59,6203.0,2258.0,562.0,79.0,9102.0
82,9343983978243.979,6435.0,2263.0,611.0,78.0,9387.0
83,9578617225106.182,6357.0,2022.0,473.0,83.0,8935.0
84,9812194862784.47,5976.0,1894.0,463.0,58.0,8391.0
85,10052379625531.914,5875.0,1855.0,451.0,76.0,8257.0
86,10297378535773.71,6010.0,1684.0,422.0,57.0,8173.0
87,10554174904310.201,6009.0,1679.0,393.0,62.0,8143.0
88,10813932117710.777,5539.0,1513.0,325.0,57.0,7434.0
89,11073448683503.492,5583.0,1411.0,325.0,33.0,7352.0
90,11346708602150.537,5580.0,1356.0,312.0,32.0,7280.0
91,11628947424701.479,5611.0,1272.0,293.0,34.0,7210.0
92,11914129368709.973,5465.0,1152.0,244.0,25.0,6886.0
93,12207992031134.174,5396.0,1119.0,227.0,33.0,6775.0
94,12509912258299.89,5482.0,1036.0,218.0,35.0,6771.0
95,12819746671887.236,5108.0,911.0,162.0,30.0,6211.0
96,13134972774666.924,5179.0,845.0,157.0,22.0,6203.0
97,13454059239789.729,4946.0,729.0,119.0,22.0,5816.0
98,13785584591256.617,5101.0,729.0,142.0,35.0,6007.0
99,14122149958228.906,4788.0,646.0,128.0,28.0,5590.0
100,14471334016393.443,4880.0,607.0,125.0,18.0,5630.0
101,14827024707135.25,4695.0,598.0,109.0,16.0,5418.0
102,15195702181741.156,4721.0,486.0,89.0,17.0,5313.0
103,15565913043478.262,4347.0,481.0,84.0,21.0,4933.0
104,15950251766784.453,4528.0,425.0,85.0,21.0,5059.0
105,16349721545667.447,4270.0,349.0,86.0,22.0,4727.0
106,16746214302913.557,4153.0,351.0,79.0,18.0,4601.0
107,17151940443558.436,4013.0,293.0,75.0,15.0,4396.0
108,17573727891156.463,4116.0,257.0,70.0,15.0,4458.0
109,18004560170127.594,3997.0,245.0,69.0,15.0,4326.0
110,18451648619673.01,3731.0,222.0,62.0,25.0,4040.0
111,18909324183006.535,3825.0,192.0,59.0,14.0,4090.0
112,19372317621266.1,3649.0,176.0,52.0,23.0,3900.0
113,19850117063492.062,3528.0,187.0,58.0,17.0,3790.0
114,20337478017114.19,3389.0,160.0,58.0,21.0,3628.0
115,20835500609384.523,3282.0,130.0,63.0,16.0,3491.0
116,21349612684729.062,3248.0,120.0,45.0,14.0,3427.0
117,21877142629735.754,3141.0,120.0,46.0,20.0,3327.0
118,22412284145947.69,3097.0,115.0,43.0,21.0,3276.0
119,22961869534802.38,2859.0,112.0,59.0,26.0,3056.0
120,23529919199141.938,2797.0,111.0,57.0,16.0,2981.0
121,24111973791066.812,2709.0,101.0,46.0,19.0,2875.0
122,24699475452196.383,2709.0,85.0,63.0,20.0,2877.0
123,25301601641178.664,2681.0,96.0,50.0,8.0,2835.0
124,25935539777247.414,2514.0,95.0,53.0,18.0,2680.0
125,26567978884462.152,2510.0,97.0,49.0,9.0,2665.0
126,27222771786022.434,2318.0,103.0,44.0,16.0,2481.0
127,27883333631484.793,2236.0,90.0,38.0,13.0,2377.0
128,28584309057806.098,2197.0,70.0,45.0,13.0,2325.0
129,29284359853680.84,2187.0,64.0,48.0,18.0,2317.0
130,30003650096525.098,2072.0,61.0,51.0,15.0,2199.0
131,30733982483256.055,1941.0,87.0,49.0,14.0,2091.0
132,31499990109318.062,1921.0,86.0,62.0,17.0,2086.0
133,32263412242686.89,1846.0,68.0,55.0,16.0,1985.0
134,33057621902017.293,1735.0,83.0,48.0,13.0,1879.0
135,33882943525385.055,1753.0,78.0,50.0,12.0,1893.0
136,34715850898203.594,1670.0,80.0,44.0,16.0,1810.0
