,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1278049616204.691,4690.0,9776.0,11920.0,11468.0,37854.0
1,1309797338084.259,4771.0,9858.0,11385.0,10792.0,36806.0
2,1342060414441.3586,4681.0,9702.0,10979.0,10544.0,35906.0
3,1373979881915.5916,4573.0,9508.0,10766.0,9997.0,34844.0
4,1405399227467.8113,4660.0,9399.0,10248.0,9498.0,33805.0
5,1437556994594.5945,4625.0,9165.0,9878.0,8939.0,32607.0
6,1474788017141.9153,6067.0,11939.0,12582.0,11102.0,41690.0
7,1512077264731.7502,4548.0,8666.0,8857.0,7771.0,29842.0
8,1549272570559.405,5917.0,11033.0,11204.0,9764.0,37918.0
9,1586711452641.1658,4392.0,8043.0,8102.0,6835.0,27372.0
10,1623926620087.3362,5725.0,10318.0,10320.0,8616.0,34979.0
11,1666490631505.8987,5764.0,9931.0,9494.0,8110.0,33299.0
12,1709072078961.4084,5623.0,9810.0,9246.0,7294.0,31973.0
13,1751490576379.0664,5656.0,9334.0,8734.0,7048.0,30772.0
14,1794449164295.8748,5624.0,9151.0,8211.0,6379.0,29365.0
15,1836992216804.2012,5332.0,8776.0,7613.0,5814.0,27535.0
16,1879850583145.222,5316.0,8464.0,7216.0,5462.0,26458.0
17,1927436519871.1064,6517.0,9974.0,8550.0,6273.0,31314.0
18,1975462907220.4229,5249.0,7969.0,6392.0,4704.0,24314.0
19,2023419843993.7598,6410.0,9352.0,7632.0,5370.0,28764.0
20,2071158130804.189,5061.0,7235.0,5723.0,3966.0,21985.0
21,2119272130632.7524,6369.0,8768.0,6862.0,4743.0,26742.0
22,2172091539482.4153,6028.0,8351.0,6416.0,4333.0,25128.0
23,2225386265178.8643,6094.0,8198.0,6097.0,4022.0,24411.0
24,2283861110320.2847,7025.0,9423.0,6775.0,4362.0,27585.0
25,2342810913249.469,6121.0,7652.0,5322.0,3437.0,22532.0
26,2396105452356.3813,5814.0,7287.0,4957.0,3135.0,21193.0
27,2455053412335.808,7004.0,8528.0,5559.0,3551.0,24642.0
28,2518339808118.081,6775.0,8099.0,5376.0,3174.0,23424.0
29,2582061900519.6733,6735.0,7683.0,5052.0,2867.0,22337.0
30,2646155521566.228,6538.0,7461.0,4635.0,2711.0,21345.0
31,2710208008149.193,6381.0,7003.0,4397.0,2509.0,20290.0
32,2774002221193.8916,6483.0,6631.0,4041.0,2315.0,19470.0
33,2843260280572.4814,7057.0,7486.0,4296.0,2449.0,21288.0
34,2912184588470.51,6002.0,6162.0,3393.0,1931.0,17488.0
35,2981508295135.295,6763.0,6617.0,3702.0,2079.0,19161.0
36,3056473307252.483,6646.0,6292.0,3418.0,1911.0,18267.0
37,3130836518507.0464,6457.0,5779.0,3127.0,1736.0,17099.0
38,3205440786480.338,6154.0,5474.0,2915.0,1627.0,16170.0
39,3284723514705.8823,6800.0,5695.0,3036.0,1652.0,17183.0
40,3370363236187.007,6588.0,5516.0,2786.0,1446.0,16336.0
41,3455361236754.705,6323.0,5014.0,2437.0,1309.0,15083.0
42,3540175805133.2354,6117.0,4762.0,2294.0,1145.0,14318.0
43,3625859423205.902,5964.0,4466.0,2081.0,1052.0,13563.0
44,3711249455065.2134,5597.0,4146.0,1892.0,854.0,12489.0
45,3801374847020.934,6210.0,4308.0,1939.0,905.0,13362.0
46,3897243476781.7656,5879.0,3991.0,1760.0,797.0,12427.0
47,3992912441436.7515,5763.0,3652.0,1560.0,723.0,11698.0
48,4088092280071.8135,5570.0,3389.0,1425.0,669.0,11053.0
49,4190694671221.1787,5855.0,3484.0,1420.0,676.0,11435.0
50,4296914174086.862,5503.0,3224.0,1292.0,526.0,10545.0
51,4402868147465.4375,5425.0,2989.0,1188.0,513.0,10115.0
