,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1277999850107.0664,4670.0,10987.0,15631.0,16895.0,48183.0
1,1309675507587.0913,4679.0,10980.0,15466.0,16856.0,47981.0
2,1341968473764.424,4593.0,11015.0,15113.0,16397.0,47118.0
3,1373854665473.2603,4469.0,10734.0,14838.0,15917.0,45958.0
4,1405555647623.201,4586.0,10580.0,14223.0,15342.0,44731.0
5,1437652601536.7727,4555.0,10555.0,13852.0,14659.0,43621.0
6,1475105632411.0671,6072.0,13754.0,18110.0,18673.0,56609.0
7,1512156665180.5618,4486.0,9942.0,13168.0,13091.0,40687.0
8,1549697677572.47,5899.0,12852.0,16753.0,16806.0,52310.0
9,1586785660377.3584,4505.0,9655.0,12239.0,12124.0,38523.0
10,1623998516474.0383,5797.0,12454.0,15436.0,15459.0,49146.0
11,1666471408275.6172,5631.0,12408.0,14878.0,14220.0,47137.0
12,1709108201337.5571,5682.0,12021.0,14545.0,13331.0,45579.0
13,1751554295349.6628,5634.0,11641.0,13556.0,12555.0,43386.0
14,1794280021520.8035,5576.0,11596.0,12928.0,11841.0,41941.0
15,1837216385195.8318,5566.0,11147.0,12673.0,11292.0,40678.0
16,1879354445841.5664,5567.0,10881.0,11992.0,10443.0,38883.0
17,1927407046388.7258,6812.0,13511.0,14261.0,12414.0,46998.0
18,1975449887471.868,5332.0,10256.0,10831.0,9173.0,35592.0
19,2023189752755.4365,6714.0,12409.0,13049.0,10740.0,42912.0
20,2071133163745.9958,5307.0,10040.0,10151.0,8116.0,33614.0
21,2118842700675.1687,6665.0,11721.0,12037.0,9417.0,39840.0
22,2172728438805.5083,6463.0,11393.0,11358.0,8671.0,37885.0
23,2225466073073.3804,6514.0,11190.0,10636.0,8396.0,36736.0
24,2284338124014.7134,7612.0,13073.0,12554.0,9332.0,42571.0
25,2342617056545.3135,6455.0,10544.0,9766.0,7348.0,34113.0
26,2396158731175.9053,6242.0,10447.0,9301.0,6706.0,32696.0
