,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
30,2646158990725.5503,242859.0,421380.0,409763.0,319266.0,1393268.0
31,2710047258855.609,241280.0,411684.0,391252.0,298102.0,1342318.0
32,2773926737951.7324,241023.0,403336.0,376172.0,280066.0,1300597.0
33,2843164288478.088,282595.0,462342.0,420763.0,306335.0,1472035.0
34,2912409477575.64,242178.0,387878.0,346145.0,246940.0,1223141.0
35,2981583977491.3726,283870.0,446193.0,388810.0,271702.0,1390575.0
36,3056161688753.5083,285100.0,439131.0,376458.0,256116.0,1356805.0
37,3130726577734.0835,285482.0,431001.0,361436.0,240786.0,1318705.0
38,3205244608125.765,283339.0,423137.0,348960.0,228088.0,1283524.0
39,3285061412352.532,321188.0,470764.0,383007.0,246527.0,1421486.0
40,3370189374189.9126,318675.0,457528.0,365766.0,232665.0,1374634.0
41,3455388107772.5747,312780.0,440988.0,350131.0,220075.0,1323974.0
42,3540580429995.3237,308021.0,427592.0,333318.0,206664.0,1275595.0
43,3625755787678.596,302081.0,410853.0,314839.0,194807.0,1222580.0
44,3710963743166.848,296823.0,395424.0,298685.0,183699.0,1174631.0
45,3801355356282.536,327387.0,426197.0,316988.0,193140.0,1263712.0
46,3897236240183.6094,320633.0,407588.0,297666.0,179576.0,1205463.0
47,3993103709904.5273,312624.0,389159.0,279587.0,167579.0,1148949.0
48,4088918713435.7017,305323.0,372484.0,262308.0,155852.0,1095967.0
49,4189992061441.8574,331018.0,394035.0,273900.0,160188.0,1159141.0
50,4296509578678.4155,322508.0,376263.0,256495.0,147662.0,1102928.0
51,4402970221265.909,314114.0,358283.0,238704.0,135723.0,1046824.0
52,4509524793717.938,306754.0,341046.0,222396.0,124282.0,994478.0
53,4621249131121.8545,327434.0,355879.0,229035.0,125550.0,1037898.0
54,4733142731588.043,291063.0,307680.0,194789.0,104731.0,898263.0
55,4844915988648.593,311817.0,322319.0,200589.0,106580.0,941305.0
56,4967289066232.244,330481.0,334094.0,202468.0,105586.0,972629.0
57,5089792461744.177,294371.0,291355.0,173450.0,88341.0,847517.0
58,5212280317541.202,311878.0,301139.0,176127.0,87530.0,876674.0
59,5340139814777.222,304265.0,285421.0,165099.0,79885.0,834670.0
60,5473060347893.5625,319253.0,293583.0,165411.0,78797.0,857044.0
61,5611440656951.101,311301.0,279013.0,153359.0,71730.0,815403.0
62,5750060103769.888,302195.0,264357.0,142730.0,65087.0,774369.0
63,5888476233864.411,293881.0,250033.0,132518.0,59207.0,735639.0
64,6032104388842.478,306929.0,254432.0,132787.0,57530.0,751678.0
65,6181156549202.928,298383.0,242061.0,123320.0,52064.0,715828.0
66,6335580871943.287,310011.0,245329.0,121934.0,50155.0,727429.0
67,6490010638843.778,281016.0,216982.0,105842.0,42734.0,646574.0
68,6649829451969.968,311662.0,234056.0,112620.0,43795.0,702133.0
69,6814844426642.423,284147.0,207077.0,98113.0,37305.0,626642.0
70,6979890318995.143,293868.0,208900.0,97213.0,36079.0,636060.0
71,7150276673179.829,283944.0,197336.0,89898.0,32239.0,603417.0
72,7325857254708.815,295007.0,198944.0,88779.0,31368.0,614098.0
73,7507010885754.265,284786.0,186810.0,82082.0,28027.0,581705.0
74,7693256562984.508,291769.0,186669.0,80223.0,26858.0,585519.0
75,7885042679975.559,283396.0,176442.0,74366.0,24257.0,558461.0
76,8076611365510.943,274707.0,166169.0,68708.0,21760.0,531344.0
77,8273603728745.353,281480.0,164938.0,66637.0,20637.0,533692.0
78,8481146276497.774,287242.0,163089.0,64598.0,19139.0,534068.0
79,8689002739797.277,264027.0,145898.0,56591.0,16367.0,482883.0
80,8901494270662.312,282403.0,152182.0,57936.0,16194.0,508715.0
81,9120114522447.02,261842.0,135643.0,50806.0,13773.0,462064.0
82,9343779649710.887,278278.0,140045.0,51511.0,13481.0,483315.0
83,9577972847417.549,269741.0,131660.0,47069.0,12046.0,460516.0
84,9812366890164.602,260085.0,122881.0,43152.0,10580.0,436698.0
85,10051782396924.084,263846.0,121095.0,41293.0,10025.0,436259.0
86,10296883221321.475,255945.0,113081.0,37811.0,8744.0,415581.0
87,10552141635467.889,268950.0,114798.0,37326.0,8430.0,429504.0
88,10813243507037.32,250468.0,103488.0,32835.0,7251.0,394042.0
89,11073992844552.574,252322.0,100315.0,31572.0,6682.0,390891.0
90,11345339760854.844,253898.0,97131.0,29719.0,6130.0,386878.0
91,11627703977744.975,254456.0,93310.0,28136.0,5495.0,381397.0
92,11915374026961.365,245968.0,86750.0,25478.0,4842.0,363038.0
93,12208146064624.883,246474.0,83806.0,23681.0,4353.0,358314.0
94,12511355424409.703,246672.0,80648.0,22722.0,3932.0,353974.0
95,12820209956044.086,238967.0,75071.0,20399.0,3629.0,338066.0
96,13134499486764.564,237735.0,71309.0,18906.0,3282.0,331232.0
97,13454092984652.742,230417.0,65964.0,17035.0,2862.0,316278.0
98,13784117788685.865,237391.0,65005.0,16437.0,2641.0,321474.0
99,14124468547011.885,230593.0,59846.0,14501.0,2344.0,307284.0
100,14470696418285.158,227629.0,56986.0,13492.0,2224.0,300331.0
101,14827483301201.799,226980.0,53849.0,12359.0,1953.0,295141.0
102,15194711123547.467,224298.0,50119.0,11514.0,1756.0,287687.0
103,15567722802053.938,217072.0,45996.0,10275.0,1641.0,274984.0
104,15951028311888.758,221504.0,44763.0,9475.0,1562.0,277304.0
105,16344638157246.48,213092.0,40745.0,8611.0,1418.0,263866.0
106,16743979120292.223,209683.0,37500.0,7943.0,1391.0,256517.0
107,17153971574349.844,207222.0,34802.0,7192.0,1262.0,250478.0
108,17574990807004.11,205198.0,32407.0,6661.0,1247.0,245513.0
109,18006570713282.527,203007.0,30286.0,6194.0,1175.0,240662.0
110,18452964856216.688,203722.0,28564.0,6011.0,1091.0,239388.0
111,18910547921699.07,195404.0,25618.0,5205.0,1050.0,227277.0
112,19374425116777.84,190929.0,23321.0,4816.0,1010.0,220076.0
113,19848171870049.02,187965.0,21059.0,4558.0,1022.0,214604.0
114,20338073555876.73,189426.0,19663.0,4372.0,1029.0,214490.0
115,20838666261362.41,181206.0,17667.0,4095.0,994.0,203962.0
116,21349043461408.496,180013.0,16457.0,3738.0,1028.0,201236.0
117,21876602567267.34,175183.0,14750.0,3550.0,965.0,194448.0
118,22414612559641.938,171639.0,13484.0,3436.0,905.0,189464.0
119,22962711487867.457,167770.0,12062.0,3189.0,947.0,183968.0
120,23526700979210.938,167105.0,11408.0,3124.0,959.0,182596.0
121,24106951300507.49,161625.0,10435.0,3129.0,973.0,176162.0
122,24697625205285.93,156420.0,9506.0,2998.0,961.0,169885.0
123,25305736623305.36,154995.0,8726.0,2971.0,969.0,167661.0
124,25928514349640.723,150718.0,8090.0,2944.0,935.0,162687.0
125,26567502488340.793,148577.0,7496.0,2759.0,913.0,159745.0
126,27221764251302.082,142800.0,7021.0,2843.0,936.0,153600.0
127,27892796502659.574,140164.0,6572.0,2706.0,958.0,150400.0
128,28579695583487.402,135225.0,6029.0,2754.0,948.0,144956.0
129,29282860619031.473,132425.0,5561.0,2671.0,919.0,141576.0
130,30001770232727.273,128437.0,5514.0,2634.0,915.0,137500.0
131,30734949777159.395,125366.0,5324.0,2724.0,987.0,134401.0
132,31491214241763.586,122795.0,5224.0,2661.0,961.0,131641.0
133,32269379968366.133,118519.0,5061.0,2576.0,923.0,127079.0
134,33062752753299.477,114371.0,4830.0,2550.0,920.0,122671.0
135,33877002165411.06,113115.0,4836.0,2578.0,926.0,121455.0
136,34713748190855.207,109366.0,4723.0,2571.0,937.0,117597.0
137,35563475557036.51,105820.0,4731.0,2545.0,945.0,114041.0
138,36437671096284.79,101511.0,4420.0,2553.0,931.0,109415.0
139,37332727464333.555,98769.0,4563.0,2489.0,932.0,106753.0
140,38249630089398.27,96073.0,4412.0,2483.0,949.0,103917.0
141,39190655974463.28,94880.0,4400.0,2574.0,900.0,102754.0
142,40159706339133.125,92153.0,4377.0,2521.0,1010.0,100061.0
143,41142689306737.46,87464.0,4380.0,2512.0,947.0,95303.0
144,42154537018082.56,85925.0,4407.0,2470.0,990.0,93792.0
145,43192962656619.25,82140.0,4243.0,2408.0,917.0,89708.0
146,44254391329512.57,80508.0,4266.0,2397.0,944.0,88115.0
147,45344856845265.805,78271.0,4224.0,2528.0,905.0,85928.0
148,46462828579991.61,75784.0,4184.0,2467.0,980.0,83415.0
149,47600708813610.51,71951.0,4076.0,2495.0,946.0,79468.0
150,48775082388851.68,70389.0,3903.0,2397.0,955.0,77644.0
151,49978850414995.805,67839.0,3908.0,2391.0,923.0,75061.0
152,51202535786819.33,66155.0,3923.0,2363.0,924.0,73365.0
153,52455621782454.19,64556.0,3916.0,2376.0,907.0,71755.0
154,53749241740381.16,62274.0,3887.0,2391.0,973.0,69525.0
155,55073141344466.63,59053.0,3728.0,2378.0,949.0,66108.0
156,56422289336511.11,58154.0,3760.0,2208.0,913.0,65035.0
157,57815376908652.555,56492.0,3716.0,2273.0,980.0,63461.0
158,59234717986226.39,54085.0,3643.0,2210.0,903.0,60841.0
159,60691440559558.28,52598.0,3646.0,2303.0,857.0,59404.0
160,62185826181613.875,50267.0,3606.0,2222.0,861.0,56956.0
161,63715752582597.41,48230.0,3563.0,2097.0,803.0,54693.0
162,65283033304530.766,46716.0,3472.0,2208.0,840.0,53236.0
163,66890907346344.08,45731.0,3420.0,2153.0,858.0,52162.0
164,68537069402068.39,44148.0,3389.0,2098.0,839.0,50474.0
165,70212083281644.13,42126.0,3302.0,2162.0,776.0,48366.0
166,71951454568783.02,40613.0,3261.0,2043.0,846.0,46763.0
167,73719530544621.61,39058.0,3131.0,1994.0,784.0,44967.0
168,75529422162865.56,37903.0,3123.0,1929.0,848.0,43803.0
169,77390163172778.05,36989.0,3119.0,1923.0,758.0,42789.0
170,79299863488104.38,35917.0,3110.0,1874.0,795.0,41696.0
171,81238728220515.69,33680.0,2994.0,1843.0,809.0,39326.0
172,83245028745089.72,32334.0,2811.0,1826.0,705.0,37676.0
173,85294225860185.69,31339.0,2880.0,1717.0,684.0,36620.0
174,87393892874115.9,30426.0,2910.0,1730.0,705.0,35771.0
175,89527118984572.88,29552.0,2837.0,1666.0,689.0,34744.0
176,91740012103833.39,28099.0,2735.0,1640.0,656.0,33130.0
177,93994045334090.48,26795.0,2676.0,1563.0,664.0,31698.0
178,96300930337368.02,26337.0,2614.0,1490.0,623.0,31064.0
179,98673633947034.89,25379.0,2475.0,1471.0,657.0,29982.0
180,101101460253886.36,24896.0,2534.0,1434.0,598.0,29462.0
181,103589268204366.88,23111.0,2497.0,1428.0,581.0,27617.0
182,106128240622894.36,22459.0,2343.0,1348.0,564.0,26714.0
183,108751096736821.78,21682.0,2340.0,1314.0,559.0,25895.0
184,111414748720428.81,20708.0,2371.0,1230.0,504.0,24813.0
185,114152528203644.78,19981.0,2433.0,1228.0,557.0,24199.0
186,116966116903093.48,19399.0,2261.0,1237.0,507.0,23404.0
187,119831914251759.77,17982.0,2269.0,1165.0,462.0,21878.0
188,122788194774346.8,17311.0,2159.0,1089.0,491.0,21050.0
189,125811882266731.8,16726.0,2158.0,1114.0,472.0,20470.0
190,128903020521915.38,16066.0,2171.0,1058.0,440.0,19735.0
191,132068608123629.53,15614.0,2179.0,980.0,381.0,19154.0
192,135322227801124.27,14731.0,2222.0,982.0,388.0,18323.0
193,138656673990979.53,13800.0,2107.0,1011.0,376.0,17294.0
194,142052118895966.03,13239.0,1986.0,907.0,353.0,16485.0
195,145549501597836.78,12905.0,2103.0,860.0,404.0,16272.0
196,149159869988471.88,12342.0,2085.0,833.0,354.0,15614.0
197,152805520700100.97,11723.0,1992.0,821.0,319.0,14855.0
198,156557497862638.94,10876.0,2051.0,808.0,301.0,14036.0
