,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
147,45344707415958.73,82816.0,4197.0,2548.0,960.0,90521.0
148,46463347900003.42,80198.0,4060.0,2488.0,897.0,87643.0
149,47602839746757.984,77415.0,4128.0,2468.0,967.0,84978.0
150,48771390970347.19,76124.0,4196.0,2425.0,957.0,83702.0
151,49974350482637.586,72464.0,3935.0,2421.0,950.0,79770.0
152,51200185195266.42,69911.0,3845.0,2426.0,969.0,77151.0
153,52462653063647.875,68452.0,3903.0,2465.0,972.0,75792.0
154,53752277191986.375,66802.0,3881.0,2335.0,956.0,73974.0
155,55072381707931.88,64251.0,3906.0,2368.0,883.0,71408.0
156,56420734918550.8,62136.0,3844.0,2380.0,947.0,69307.0
157,57813049535742.586,59893.0,3721.0,2383.0,884.0,66881.0
158,59234574566260.61,58052.0,3708.0,2308.0,948.0,65016.0
159,60693931225271.52,56529.0,3661.0,2312.0,937.0,63439.0
160,62189262127728.64,54629.0,3744.0,2336.0,906.0,61615.0
161,63720384379708.69,52877.0,3609.0,2301.0,943.0,59730.0
162,65283467066076.84,50811.0,3649.0,2159.0,799.0,57418.0
163,66892926464697.96,48293.0,3583.0,2144.0,906.0,54926.0
164,68532359283218.086,47356.0,3432.0,2154.0,854.0,53796.0
165,70221364956419.14,46072.0,3482.0,2131.0,861.0,52546.0
166,71949983375187.38,44934.0,3453.0,2122.0,860.0,51369.0
167,73721564947033.69,43028.0,3378.0,2077.0,888.0,49371.0
168,75531823434788.12,41050.0,3256.0,2106.0,834.0,47246.0
169,77390086886704.42,40059.0,3153.0,2031.0,840.0,46083.0
170,79295323620149.97,38394.0,3169.0,2007.0,837.0,44407.0
171,81244043496572.22,37016.0,2999.0,1941.0,783.0,42739.0
172,83240407453827.42,36449.0,3097.0,1899.0,842.0,42287.0
173,85283208886208.28,34228.0,2998.0,1835.0,731.0,39792.0
174,87390928421977.11,33201.0,2908.0,1854.0,750.0,38713.0
175,89536302236523.69,32185.0,2878.0,1754.0,786.0,37603.0
176,91739056967501.22,31518.0,2877.0,1876.0,715.0,36986.0
177,93995118400588.19,30068.0,2838.0,1763.0,694.0,35363.0
178,96302720676003.08,28744.0,2808.0,1627.0,667.0,33846.0
179,98685647787719.45,27558.0,2698.0,1547.0,720.0,32523.0
180,101098872457428.53,27044.0,2674.0,1611.0,676.0,32005.0
181,103592544234882.36,26025.0,2631.0,1583.0,619.0,30858.0
182,106131106049870.1,25028.0,2550.0,1494.0,565.0,29637.0
183,108745235916103.31,24147.0,2663.0,1420.0,615.0,28845.0
184,111417114148205.3,22845.0,2391.0,1381.0,602.0,27219.0
185,114155259684575.52,22403.0,2385.0,1396.0,637.0,26821.0
186,116972476960324.9,21359.0,2387.0,1308.0,554.0,25608.0
187,119845115986698.03,20584.0,2299.0,1273.0,502.0,24658.0
188,122794198280849.66,20062.0,2360.0,1242.0,534.0,24198.0
189,125816391499077.89,18762.0,2302.0,1219.0,491.0,22774.0
190,128913896666514.66,17977.0,2258.0,1192.0,502.0,21929.0
191,132074464922153.44,17461.0,2270.0,1108.0,485.0,21324.0
192,135334771730222.25,16932.0,2225.0,1108.0,478.0,20743.0
193,138654855364522.22,15838.0,2313.0,1046.0,404.0,19601.0
194,142048526880578.0,15083.0,2268.0,1014.0,459.0,18824.0
195,145562753753080.88,14384.0,2125.0,944.0,399.0,17852.0
196,149145522911516.12,13785.0,2253.0,956.0,399.0,17393.0
197,152816646100395.34,13175.0,2233.0,907.0,379.0,16694.0
198,156557254580754.75,12857.0,2270.0,968.0,387.0,16482.0
