,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1277821365638.7666,2270.0,6231.0,10662.0,15132.0,34295.0
1,1309928603502.4697,2227.0,6258.0,10674.0,14853.0,34012.0
2,1341626460176.9912,2260.0,6322.0,10430.0,14899.0,33911.0
3,1373586589698.0461,2252.0,6427.0,10682.0,14858.0,34219.0
4,1405803235419.3274,2349.0,6413.0,10365.0,14428.0,33555.0
5,1437778234086.2422,2435.0,6247.0,10207.0,14119.0,33008.0
6,1474619612277.8674,3095.0,8199.0,13475.0,18496.0,43265.0
7,1512220951976.2007,2353.0,6365.0,9866.0,13169.0,31753.0
8,1549722394881.17,3282.0,8125.0,12692.0,17007.0,41106.0
9,1586810256410.2563,2496.0,5990.0,9182.0,12233.0,29901.0
10,1624112007623.8882,3148.0,7934.0,12301.0,15932.0,39315.0
11,1666608356896.01,3183.0,7881.0,11857.0,15179.0,38100.0
12,1709161238310.2224,3101.0,7745.0,11590.0,14369.0,36805.0
13,1751732850241.546,3105.0,7779.0,11334.0,13757.0,35975.0
14,1794159918006.938,3171.0,7646.0,10853.0,13109.0,34779.0
15,1837195879207.2979,3179.0,7477.0,10517.0,12434.0,33607.0
16,1879660544648.5117,3158.0,7339.0,10070.0,11824.0,32391.0
17,1927517918925.8972,3873.0,8823.0,12077.0,14067.0,38840.0
18,1975499646869.984,3115.0,6945.0,9528.0,10702.0,30290.0
19,2023152852697.0955,3856.0,8705.0,11516.0,12617.0,36694.0
20,2071093125197.0986,3171.0,6879.0,8952.0,9466.0,28468.0
21,2119368031032.6377,3738.0,8269.0,10564.0,11126.0,33697.0
22,2172748050914.8767,3771.0,8099.0,10039.0,10682.0,32591.0
23,2225250189599.1333,3692.0,7856.0,9634.0,10145.0,31327.0
24,2284008740707.3667,4439.0,9246.0,11096.0,11022.0,35803.0
25,2342387821043.9106,3621.0,7609.0,8945.0,8680.0,28855.0
26,2395826131630.1025,3601.0,7420.0,8646.0,8201.0,27868.0
27,2454674930683.9185,4328.0,8635.0,9754.0,9387.0,32104.0
28,2518291496598.6396,4410.0,8520.0,9392.0,8783.0,31105.0
29,2582417543043.276,4298.0,8243.0,9093.0,8330.0,29964.0
30,2646507729352.2754,4153.0,7989.0,8748.0,7721.0,28611.0
31,2710562149196.45,4169.0,7950.0,8269.0,7296.0,27684.0
32,2773902893175.074,4044.0,7672.0,8072.0,6912.0,26700.0
33,2843536693460.7866,4603.0,8573.0,8743.0,7338.0,29257.0
34,2912252811493.6836,4037.0,7144.0,7225.0,6172.0,24578.0
35,2981494088241.6865,4601.0,8141.0,8092.0,6743.0,27577.0
36,3056660000000.0,4725.0,7962.0,7651.0,6225.0,26563.0
37,3130791298557.1587,4505.0,7694.0,7280.0,5720.0,25199.0
38,3205328504568.7544,4487.0,7765.0,7002.0,5507.0,24761.0
39,3285877959747.435,5068.0,8342.0,7614.0,5764.0,26788.0
40,3371033006471.8574,5099.0,8118.0,7150.0,5500.0,25867.0
41,3455207335060.7935,5017.0,7951.0,6844.0,5274.0,25086.0
42,3541068138801.2617,5072.0,7707.0,6823.0,4783.0,24385.0
43,3626179529411.7646,5100.0,7577.0,6490.0,4605.0,23772.0
44,3711943623898.139,5105.0,7438.0,6258.0,4401.0,23202.0
45,3801370617283.9507,5670.0,8252.0,6748.0,4631.0,25301.0
46,3897698722436.1216,5714.0,8115.0,6532.0,4470.0,24831.0
47,3993170377151.2266,5462.0,8046.0,6316.0,4185.0,24009.0
48,4089460960144.9277,5520.0,7700.0,5970.0,4023.0,23213.0
49,4189819230769.231,6188.0,8394.0,6235.0,4017.0,24834.0
50,4296835548841.893,5958.0,7991.0,6303.0,4041.0,24293.0
51,4402995557446.809,5875.0,7769.0,5853.0,3807.0,23304.0
52,4510242247386.76,5740.0,7358.0,5592.0,3459.0,22149.0
53,4622557638328.763,6199.0,7766.0,5770.0,3690.0,23425.0
54,4732889932763.947,5503.0,6786.0,4964.0,3109.0,20362.0
55,4846150402802.102,5710.0,7340.0,5162.0,3304.0,21516.0
56,4967725797788.31,6330.0,7508.0,5366.0,3360.0,22564.0
57,5089236508504.924,5585.0,6617.0,4508.0,2816.0,19526.0
58,5213153350340.136,5880.0,6988.0,4593.0,2908.0,20369.0
59,5340239401322.659,5746.0,6560.0,4421.0,2653.0,19380.0
60,5473628760913.364,5956.0,6673.0,4408.0,2698.0,19735.0
61,5611255219260.533,5815.0,6386.0,4184.0,2500.0,18885.0
62,5750336661466.459,5769.0,6019.0,3921.0,2264.0,17973.0
63,5890196187113.857,5665.0,5778.0,3565.0,2102.0,17110.0
64,6031772493224.933,5904.0,5963.0,3551.0,1979.0,17397.0
65,6181231253259.169,5753.0,5587.0,3420.0,1894.0,16654.0
66,6335424056999.162,5965.0,5750.0,3481.0,1811.0,17007.0
67,6490758300943.92,5403.0,5056.0,3069.0,1558.0,15086.0
68,6649974836965.166,6287.0,5487.0,3152.0,1736.0,16662.0
69,6814207391064.534,5439.0,4781.0,2768.0,1480.0,14468.0
70,6979612161699.212,5838.0,5004.0,2770.0,1481.0,15093.0
71,7150094002916.515,5486.0,4736.0,2580.0,1299.0,14101.0
72,7325662991322.104,5877.0,4895.0,2506.0,1284.0,14562.0
73,7506771161863.331,5517.0,4528.0,2351.0,1205.0,13601.0
74,7694016057015.284,5823.0,4537.0,2415.0,1107.0,13882.0
75,7886903259668.508,5430.0,4249.0,2251.0,983.0,12913.0
76,8076420590985.6,5347.0,4009.0,2057.0,929.0,12342.0
77,8274348219424.46,5560.0,4096.0,2016.0,902.0,12574.0
78,8482738711367.208,5727.0,4017.0,1958.0,828.0,12530.0
79,8689480234094.7705,5297.0,3516.0,1771.0,751.0,11335.0
80,8902717667023.938,5598.0,3831.0,1831.0,755.0,12015.0
81,9119982071097.373,5176.0,3447.0,1644.0,638.0,10905.0
82,9343520638336.023,5577.0,3548.0,1597.0,636.0,11358.0
83,9576806730584.852,5215.0,3419.0,1560.0,547.0,10741.0
84,9813239490073.959,5138.0,3129.0,1463.0,553.0,10283.0
85,10053276413105.959,5219.0,3074.0,1345.0,525.0,10163.0
86,10296952633647.799,5088.0,2969.0,1303.0,432.0,9792.0
87,10555250642201.834,5450.0,3027.0,1362.0,468.0,10307.0
88,10812161329798.082,4903.0,2666.0,1137.0,421.0,9127.0
89,11076887736789.63,5015.0,2740.0,1101.0,360.0,9216.0
90,11344503469545.104,5188.0,2762.0,1082.0,351.0,9383.0
91,11631271857662.139,5227.0,2654.0,1115.0,320.0,9316.0
92,11915482702812.057,4943.0,2494.0,953.0,306.0,8696.0
93,12208225186982.01,4947.0,2380.0,964.0,281.0,8572.0
94,12512590672538.031,4996.0,2402.0,868.0,261.0,8527.0
95,12822672131147.541,4819.0,2225.0,819.0,241.0,8104.0
96,13138461942257.219,4953.0,2145.0,792.0,210.0,8100.0
97,13452401198886.748,4671.0,2028.0,723.0,208.0,7630.0
98,13783506219692.178,4743.0,1986.0,712.0,195.0,7636.0
99,14125646219382.322,4695.0,1867.0,647.0,171.0,7380.0
100,14473090243377.127,4643.0,1820.0,574.0,139.0,7176.0
101,14828437038645.246,4606.0,1724.0,565.0,140.0,7035.0
102,15197718628719.275,4638.0,1693.0,546.0,122.0,6999.0
103,15566976769911.504,4520.0,1617.0,498.0,119.0,6754.0
104,15950506342721.996,4651.0,1522.0,435.0,106.0,6714.0
105,16345605517241.379,4350.0,1401.0,397.0,83.0,6231.0
106,16743748512585.812,4370.0,1296.0,403.0,85.0,6154.0
107,17154534824723.248,4336.0,1312.0,367.0,64.0,6079.0
108,17572722796762.59,4448.0,1257.0,345.0,57.0,6107.0
109,18005428371441.902,4286.0,1175.0,330.0,61.0,5852.0
110,18454118672003.766,4247.0,1136.0,302.0,57.0,5742.0
111,18911239483747.61,4184.0,1060.0,291.0,54.0,5589.0
112,19376782158698.867,4058.0,955.0,274.0,44.0,5331.0
113,19851348774509.805,4080.0,963.0,247.0,39.0,5329.0
114,20343887081107.332,4118.0,879.0,208.0,38.0,5243.0
115,20837376295173.11,3957.0,796.0,193.0,33.0,4979.0
116,21349671887034.66,3895.0,772.0,203.0,38.0,4908.0
117,21876917243214.477,3758.0,774.0,168.0,38.0,4738.0
118,22415942671714.44,3698.0,666.0,162.0,33.0,4559.0
119,22961996286472.15,3770.0,644.0,127.0,35.0,4576.0
120,23533120747857.7,3851.0,607.0,135.0,25.0,4618.0
121,24105047162270.184,3753.0,609.0,133.0,18.0,4513.0
122,24698505711022.273,3502.0,491.0,113.0,21.0,4127.0
123,25309978128460.688,3612.0,472.0,132.0,19.0,4235.0
124,25932902182923.46,3619.0,406.0,101.0,24.0,4150.0
125,26564909196402.668,3447.0,387.0,109.0,20.0,3963.0
126,27223307487422.312,3379.0,368.0,95.0,20.0,3862.0
127,27893162474104.766,3379.0,333.0,89.0,12.0,3813.0
128,28579078752316.246,3238.0,314.0,82.0,22.0,3656.0
129,29285664292350.574,3229.0,306.0,75.0,21.0,3631.0
130,30005984693877.55,3136.0,262.0,62.0,22.0,3482.0
131,30737122022838.5,3065.0,264.0,67.0,14.0,3410.0
132,31493732227488.152,2954.0,224.0,69.0,22.0,3269.0
133,32275155074875.207,3005.0,204.0,55.0,19.0,3283.0
134,33061328403361.344,2975.0,203.0,52.0,15.0,3245.0
135,33876115897435.9,2925.0,183.0,70.0,22.0,3200.0
136,34703372200497.688,2813.0,143.0,45.0,12.0,3013.0
137,35568751665433.016,2702.0,150.0,51.0,15.0,2918.0
138,36437329090909.09,2750.0,141.0,60.0,16.0,2967.0
139,37341570995834.914,2641.0,135.0,48.0,21.0,2845.0
140,38245634184675.836,2545.0,139.0,51.0,10.0,2745.0
141,39191306349206.35,2520.0,124.0,59.0,19.0,2722.0
142,40153841767068.27,2490.0,99.0,43.0,26.0,2658.0
143,41159860383944.16,2292.0,104.0,42.0,20.0,2458.0
144,42151991311902.695,2302.0,103.0,54.0,18.0,2477.0
145,43191279279279.28,2220.0,85.0,43.0,24.0,2372.0
146,44255965944272.445,2261.0,88.0,58.0,19.0,2426.0
147,45328895205140.88,2023.0,95.0,49.0,24.0,2191.0
148,46457001970443.35,2030.0,97.0,53.0,18.0,2198.0
149,47615644489588.625,1969.0,100.0,56.0,20.0,2145.0
150,48774988745980.71,1866.0,95.0,50.0,17.0,2028.0
151,49982087047718.93,1907.0,82.0,47.0,21.0,2057.0
152,51187431362196.41,1894.0,81.0,46.0,8.0,2029.0
153,52460058823529.414,1751.0,88.0,44.0,13.0,1896.0
154,53750507303370.79,1780.0,84.0,40.0,14.0,1918.0
155,55075930806257.52,1662.0,92.0,54.0,24.0,1832.0
156,56430624024024.02,1665.0,70.0,52.0,13.0,1800.0
157,57811680785758.13,1629.0,80.0,56.0,25.0,1790.0
158,59252462831286.36,1547.0,94.0,52.0,25.0,1718.0
159,60692026744944.555,1533.0,88.0,42.0,20.0,1683.0
160,62195862930452.4,1481.0,93.0,57.0,14.0,1645.0
161,63707361326746.65,1417.0,76.0,57.0,22.0,1572.0
162,65303878368536.055,1373.0,61.0,43.0,27.0,1504.0
163,66892878943506.97,1363.0,79.0,42.0,19.0,1503.0
164,68565724592707.52,1289.0,83.0,38.0,29.0,1439.0
165,70242894904458.6,1256.0,59.0,39.0,23.0,1377.0
166,71933587989991.66,1199.0,87.0,45.0,19.0,1350.0
167,73753729865771.81,1192.0,86.0,43.0,12.0,1333.0
