,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
0,1277894396078.1519,201894.0,488089.0,683606.0,736005.0,2109594.0
1,1309831893223.3203,202798.0,485015.0,671904.0,720286.0,2080003.0
2,1341750183946.48,202593.0,480143.0,655981.0,699104.0,2037821.0
3,1373685032011.6628,201494.0,473937.0,641673.0,677025.0,1994129.0
4,1405609287662.5454,201604.0,467999.0,623476.0,653288.0,1946367.0
5,1437572564197.0642,200584.0,460548.0,604731.0,626795.0,1892658.0
6,1474780528501.7817,266298.0,602804.0,780614.0,795959.0,2445675.0
7,1512101411916.1895,197540.0,442623.0,564955.0,567301.0,1772419.0
8,1549317809583.3274,262095.0,579041.0,725991.0,718575.0,2285702.0
9,1586654432938.263,195061.0,426954.0,524692.0,511155.0,1657862.0
10,1623860633082.7869,259241.0,554583.0,673324.0,645117.0,2132265.0
11,1666483858224.3477,256249.0,543056.0,645173.0,606709.0,2051187.0
12,1709086313904.5872,253978.0,529152.0,618838.0,569880.0,1971848.0
13,1751671273789.0886,251447.0,516255.0,592100.0,534750.0,1894552.0
14,1794254171479.7217,249026.0,504360.0,567770.0,503832.0,1824988.0
15,1836851761236.8696,246356.0,490689.0,544150.0,474503.0,1755698.0
16,1879465723796.549,243995.0,479570.0,520825.0,445733.0,1690123.0
17,1927316614003.93,302164.0,582827.0,622029.0,518446.0,2025466.0
18,1975325754229.4214,239369.0,453386.0,473699.0,388378.0,1554832.0
19,2023158663300.9001,296668.0,550316.0,564519.0,454766.0,1866269.0
20,2071149960890.9368,234561.0,428276.0,432630.0,340264.0,1435731.0
21,2118994672604.3577,290316.0,522656.0,515153.0,399721.0,1727846.0
22,2172240596471.5383,287293.0,508880.0,490693.0,371015.0,1657881.0
23,2225503133116.19,285646.0,494011.0,468776.0,347135.0,1595568.0
24,2284064148868.4385,339573.0,577034.0,532513.0,386566.0,1835686.0
25,2342680155926.239,282642.0,468745.0,422878.0,299222.0,1473487.0
26,2395941111876.5073,282324.0,458961.0,404856.0,280960.0,1427101.0
27,2454454224464.7646,337316.0,538770.0,466088.0,314576.0,1656750.0
28,2518382946488.7876,338597.0,527903.0,444762.0,293040.0,1604302.0
29,2582301675060.025,340093.0,518050.0,427748.0,273523.0,1559414.0
30,2646195434634.8394,340850.0,509254.0,410445.0,255915.0,1516464.0
