,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
0,1277895603195.071,223815.0,511874.0,666546.0,669997.0,2072232.0
1,1309820439403.7664,224112.0,508259.0,653064.0,650916.0,2036351.0
2,1341746098224.902,224163.0,500930.0,633779.0,629300.0,1988172.0
3,1373678686192.4087,223548.0,493864.0,618350.0,607110.0,1942872.0
4,1405603251439.1875,222418.0,486478.0,597701.0,580598.0,1887195.0
5,1437563516644.884,220875.0,477188.0,578884.0,555705.0,1832652.0
6,1474777124380.0955,293054.0,622676.0,742352.0,702818.0,2360900.0
7,1512080270062.6143,218060.0,456890.0,533620.0,498313.0,1706883.0
8,1549302751038.6455,286984.0,595337.0,682521.0,627203.0,2192045.0
9,1586651070518.3997,215055.0,433926.0,491051.0,444107.0,1584139.0
10,1623841351360.067,282224.0,567127.0,628369.0,556542.0,2034262.0
11,1666455912349.5596,279290.0,552570.0,600969.0,520523.0,1953352.0
12,1709053651918.3,276705.0,537421.0,571058.0,486490.0,1871674.0
13,1751667347234.633,273302.0,520344.0,544991.0,454865.0,1793502.0
14,1794261570830.8374,270283.0,506679.0,517600.0,425025.0,1719587.0
15,1836884818115.8022,268342.0,494046.0,494023.0,398792.0,1655203.0
16,1879470746844.9395,265045.0,480294.0,470450.0,371462.0,1587251.0
17,1927311811734.9,327435.0,582735.0,558451.0,432954.0,1901575.0
18,1975323403057.241,258963.0,451859.0,425715.0,321264.0,1457801.0
19,2023192357155.0276,320951.0,548246.0,505534.0,373898.0,1748629.0
20,2071129490035.7058,253495.0,426005.0,385657.0,278663.0,1343820.0
21,2119004992186.8992,314591.0,517240.0,458384.0,325146.0,1615361.0
22,2172235945547.9731,311063.0,501181.0,434241.0,302194.0,1548679.0
23,2225525656261.071,309041.0,487433.0,412602.0,281032.0,1490108.0
24,2284021023015.3276,369012.0,568731.0,469855.0,312007.0,1719605.0
25,2342694466628.8013,306183.0,460588.0,370418.0,241209.0,1378398.0
26,2395931872302.761,304809.0,450138.0,355471.0,225397.0,1335815.0
27,2454466631757.468,365697.0,527452.0,406746.0,252192.0,1552087.0
28,2518345063897.3105,363739.0,515086.0,387799.0,235013.0,1501637.0
29,2582283530841.4346,362979.0,502265.0,369010.0,218734.0,1452988.0
30,2646185804102.0127,361680.0,488951.0,351747.0,204191.0,1406569.0
31,2710033948361.7,359074.0,473563.0,336798.0,191120.0,1360555.0
32,2773930606823.8228,355206.0,460611.0,317921.0,178966.0,1312704.0
33,2843052631199.0737,405688.0,516493.0,351456.0,193903.0,1467540.0
34,2912327279053.782,342882.0,424429.0,283519.0,155026.0,1205856.0
35,2981477438628.907,391605.0,472778.0,311391.0,167655.0,1343429.0
36,3056027455114.0576,382385.0,450677.0,289650.0,154737.0,1277449.0
37,3130573757706.9824,372115.0,427196.0,270217.0,142169.0,1211697.0
38,3205113355087.678,362854.0,407355.0,251104.0,129724.0,1151037.0
39,3284876281261.062,403680.0,438342.0,265457.0,134969.0,1242448.0
40,3370053859979.968,391207.0,414014.0,244296.0,122743.0,1172260.0
41,3455243437775.824,381075.0,390906.0,225426.0,111112.0,1108519.0
42,3540437992723.9663,369464.0,368605.0,206939.0,100608.0,1045616.0
43,3625603169483.375,358314.0,347486.0,190188.0,90829.0,986817.0
44,3710864296140.312,347678.0,326559.0,175696.0,81801.0,931734.0
45,3801250879215.494,379470.0,347080.0,181992.0,82967.0,991509.0
46,3897178789503.9585,366604.0,324991.0,166676.0,73975.0,932246.0
47,3993017473995.5083,355451.0,305447.0,153550.0,66352.0,880800.0
48,4088825897407.4062,344268.0,287681.0,140391.0,59199.0,831539.0
49,4189924814540.849,368931.0,299676.0,143598.0,58901.0,871106.0
50,4296467805334.136,355699.0,280688.0,131597.0,51919.0,819903.0
51,4402983045196.355,345426.0,263585.0,119709.0,46364.0,775084.0
52,4509468634616.447,333366.0,247983.0,109800.0,41273.0,732422.0
53,4621174578316.45,353813.0,254845.0,110590.0,40037.0,759285.0
54,4733106660772.751,310327.0,216669.0,91942.0,32278.0,651216.0
55,4844906329052.914,329393.0,224039.0,92583.0,31748.0,677763.0
56,4967179548196.857,345900.0,227099.0,92050.0,30254.0,695303.0
57,5089758239912.71,306170.0,195910.0,76920.0,24720.0,603720.0
58,5212205026608.254,322587.0,199912.0,77440.0,23742.0,623681.0
59,5339962898388.988,310969.0,185785.0,70093.0,21052.0,587899.0
60,5473046858237.841,323725.0,188848.0,68988.0,20235.0,601796.0
61,5611500772594.728,312221.0,174791.0,62714.0,17583.0,567309.0
62,5749910901074.147,299952.0,163083.0,57032.0,15348.0,535415.0
63,5888410279657.152,289357.0,152091.0,51664.0,13656.0,506768.0
64,6032004635293.665,300876.0,152092.0,50818.0,12729.0,516515.0
65,6181151689283.87,288161.0,142283.0,46422.0,11152.0,488018.0
66,6335514638617.749,296355.0,141024.0,44376.0,10566.0,492321.0
67,6489954251924.392,266981.0,122785.0,37791.0,8669.0,436226.0
68,6649707208085.966,292296.0,129133.0,39340.0,8787.0,469556.0
69,6814713885688.22,263976.0,112586.0,32873.0,7145.0,416580.0
70,6979829036510.23,270434.0,111453.0,31806.0,6602.0,420295.0
71,7149909384295.624,260162.0,103167.0,28590.0,5788.0,397707.0
72,7325761334278.632,265478.0,101721.0,27267.0,5436.0,399902.0
73,7506861584832.312,255121.0,93865.0,24536.0,4524.0,378046.0
74,7693188415443.19,258637.0,90956.0,23000.0,4288.0,376881.0
75,7884831064359.017,247204.0,84395.0,20965.0,3632.0,356196.0
76,8076422115238.952,237160.0,77178.0,18437.0,3111.0,335886.0
77,8273419691702.345,240546.0,74936.0,17586.0,2840.0,335908.0
78,8480988265331.254,242924.0,72161.0,16250.0,2539.0,333874.0
79,8688987714180.486,221074.0,62845.0,13861.0,2143.0,299923.0
80,8901302702945.52,233402.0,63158.0,13409.0,1987.0,311956.0
81,9119851049400.83,213117.0,55090.0,11458.0,1686.0,281351.0
82,9343682598953.518,224151.0,55813.0,11202.0,1598.0,292764.0
83,9578054296479.299,214238.0,50447.0,9693.0,1406.0,275784.0
84,9812259704760.8,204599.0,45721.0,8798.0,1213.0,260331.0
85,10051722558401.73,206033.0,42694.0,8184.0,1086.0,257997.0
86,10296762035107.621,196137.0,39122.0,7012.0,1038.0,243309.0
87,10552160650422.203,203061.0,37815.0,6738.0,963.0,248577.0
88,10813153860443.72,186855.0,32750.0,5663.0,820.0,226088.0
89,11073948560629.13,186628.0,30629.0,5217.0,818.0,223292.0
90,11345516309834.32,184825.0,28612.0,4744.0,736.0,218917.0
91,11627298801421.994,182437.0,26141.0,4242.0,683.0,213503.0
92,11915036958575.762,173085.0,23450.0,3902.0,653.0,201090.0
93,12208194309976.61,171148.0,21383.0,3573.0,556.0,196660.0
94,12511391017207.13,170144.0,19773.0,3330.0,568.0,193815.0
95,12820247897615.377,161342.0,17486.0,2933.0,532.0,182293.0
96,13134203928768.543,158216.0,16038.0,2800.0,508.0,177562.0
97,13453642865711.75,149928.0,13814.0,2459.0,515.0,166716.0
98,13783709452447.176,152874.0,12811.0,2389.0,549.0,168623.0
99,14124336835222.594,145100.0,11334.0,2102.0,521.0,159057.0
100,14470393690888.344,142507.0,10086.0,2028.0,488.0,155109.0
101,14827049672547.447,138155.0,9140.0,1861.0,484.0,149640.0
102,15194550356815.977,134922.0,8138.0,1777.0,476.0,145313.0
103,15567507196058.797,127547.0,7181.0,1612.0,471.0,136811.0
104,15950097994366.28,127355.0,6466.0,1724.0,422.0,135967.0
105,16344530846484.936,120715.0,5589.0,1498.0,446.0,128248.0
106,16744073657987.785,117094.0,5342.0,1605.0,399.0,124440.0
107,17153812308154.277,113244.0,4731.0,1500.0,413.0,119888.0
108,17574521105618.676,109784.0,4259.0,1448.0,426.0,115917.0
109,18005621808316.004,106370.0,3899.0,1388.0,392.0,112049.0
110,18452917495335.906,105018.0,3547.0,1396.0,457.0,110418.0
111,18910875182875.184,98799.0,3349.0,1368.0,380.0,103896.0
112,19373846369500.996,94732.0,3061.0,1316.0,409.0,99518.0
113,19848503678915.863,91695.0,2882.0,1287.0,360.0,96224.0
114,20336645338498.668,90070.0,2694.0,1250.0,462.0,94476.0
115,20838221907406.992,85023.0,2670.0,1238.0,363.0,89294.0
116,21347689160778.906,82863.0,2551.0,1215.0,416.0,87045.0
117,21875965783570.777,78463.0,2344.0,1277.0,391.0,82475.0
118,22413309739538.64,75372.0,2289.0,1220.0,363.0,79244.0
119,22962074341378.766,72273.0,2265.0,1139.0,391.0,76068.0
120,23525799597900.445,70305.0,2238.0,1176.0,392.0,74111.0
121,24107237892829.77,67990.0,2200.0,1159.0,406.0,71755.0
122,24698131418191.406,64595.0,2167.0,1139.0,362.0,68263.0
123,25306055141194.88,62217.0,2122.0,1144.0,348.0,65831.0
124,25927308882842.508,59021.0,2023.0,1089.0,347.0,62480.0
125,26567249523530.273,58003.0,1960.0,1058.0,368.0,61389.0
126,27220364263539.152,54578.0,1980.0,1090.0,332.0,57980.0
127,27891967069664.445,52634.0,1955.0,1062.0,346.0,55997.0
128,28577483405184.586,49684.0,1977.0,1131.0,327.0,53119.0
129,29281806304016.27,47883.0,1848.0,1069.0,342.0,51142.0
130,30001102820727.547,45819.0,1821.0,992.0,327.0,48959.0
131,30736253153019.48,44059.0,1821.0,987.0,310.0,47177.0
132,31490396268247.17,42560.0,1699.0,986.0,310.0,45555.0
133,32267456945173.887,40777.0,1750.0,945.0,321.0,43793.0
134,33060367369942.906,37817.0,1727.0,968.0,297.0,40809.0
135,33875059497653.05,37115.0,1635.0,990.0,312.0,40052.0
136,34711439076506.15,35639.0,1556.0,876.0,305.0,38376.0
137,35563342089487.164,33863.0,1629.0,918.0,288.0,36698.0
138,36436947190075.52,32061.0,1550.0,892.0,320.0,34823.0
139,37329596243709.56,30642.0,1560.0,872.0,310.0,33384.0
140,38247705242207.31,28632.0,1396.0,852.0,271.0,31151.0
141,39187444702192.31,27956.0,1486.0,857.0,308.0,30607.0
142,40157014187299.64,26879.0,1402.0,800.0,241.0,29322.0
143,41141809833091.44,25106.0,1345.0,804.0,305.0,27560.0
144,42153736598751.98,24183.0,1375.0,800.0,244.0,26602.0
145,43194177065972.93,22259.0,1294.0,789.0,259.0,24601.0
146,44250791236359.08,21649.0,1287.0,723.0,258.0,23917.0
147,45345319310314.414,20516.0,1250.0,676.0,235.0,22677.0
148,46460208151248.91,19586.0,1214.0,731.0,208.0,21739.0
149,47600906913339.83,18480.0,1188.0,656.0,216.0,20540.0
150,48766308314788.59,17721.0,1216.0,619.0,216.0,19772.0
151,49976771381227.28,16759.0,1079.0,653.0,217.0,18708.0
152,51198170415852.64,15982.0,1065.0,673.0,195.0,17915.0
153,52455985973115.14,15259.0,989.0,626.0,236.0,17110.0
154,53750518055036.734,14234.0,1027.0,594.0,207.0,16062.0
155,55064707399908.56,13564.0,990.0,572.0,185.0,15311.0
156,56425005215742.055,13049.0,972.0,549.0,193.0,14763.0
157,57810913202408.26,12350.0,913.0,527.0,162.0,13952.0
158,59233782765893.34,11595.0,973.0,544.0,164.0,13276.0
159,60687921453692.85,11238.0,903.0,477.0,177.0,12795.0
160,62177026238823.43,10524.0,855.0,421.0,167.0,11967.0
161,63714293532783.945,9726.0,827.0,449.0,162.0,11164.0
162,65281712250167.35,9099.0,818.0,397.0,143.0,10457.0
163,66889873294542.54,8720.0,728.0,388.0,132.0,9968.0
