,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1277702894071.3684,3559.0,9405.0,14404.0,17289.0,44657.0
1,1309875939226.5193,3620.0,9216.0,14199.0,16877.0,43912.0
2,1341865267282.3958,3573.0,9353.0,13924.0,16496.0,43346.0
3,1374001770401.1064,3615.0,9020.0,13502.0,16216.0,42353.0
4,1405672332233.2234,3636.0,9176.0,13402.0,15868.0,42082.0
5,1437624925332.6094,3683.0,8868.0,12899.0,15155.0,40605.0
6,1474824226588.6287,4784.0,11832.0,16777.0,19413.0,52806.0
7,1512031300593.6318,3706.0,8723.0,12167.0,13840.0,38436.0
8,1549475816993.464,4743.0,11420.0,16009.0,18063.0,50235.0
9,1586643863451.6392,3691.0,8426.0,11599.0,12946.0,36662.0
10,1623889424899.9368,4747.0,10997.0,14912.0,16254.0,46910.0
11,1666263784011.8118,4741.0,10753.0,14478.0,15215.0,45187.0
12,1709394929813.5344,4773.0,10625.0,13548.0,14544.0,43490.0
13,1752115218783.351,4685.0,10269.0,13286.0,13544.0,41784.0
14,1794203193313.3306,4666.0,10160.0,12850.0,13105.0,40781.0
15,1836946070106.684,4593.0,10079.0,12239.0,12196.0,39107.0
16,1879611618165.785,4536.0,9782.0,12080.0,11324.0,37722.0
17,1927240698705.4443,5639.0,11897.0,13997.0,13548.0,45081.0
18,1975228921899.6174,4443.0,9181.0,10910.0,10016.0,34550.0
19,2023321996738.5396,5519.0,11267.0,13305.0,11994.0,42085.0
20,2071364302112.0293,4356.0,8871.0,9853.0,8961.0,32041.0
21,2119041270739.065,5304.0,10690.0,12117.0,10537.0,38648.0
22,2172467183509.668,5482.0,10429.0,11481.0,9969.0,37361.0
23,2225620129990.715,5385.0,10202.0,10907.0,9129.0,35623.0
24,2284101134751.773,6345.0,12072.0,12569.0,10291.0,41277.0
25,2342696794385.4326,5272.0,9488.0,9976.0,7924.0,32660.0
26,2395840201674.277,5256.0,9461.0,9353.0,7449.0,31519.0
27,2454847445487.824,6283.0,10930.0,10786.0,8487.0,36486.0
28,2519164602917.342,6170.0,10819.0,10459.0,7859.0,35307.0
29,2582127596390.484,6095.0,10472.0,9739.0,7315.0,33621.0
30,2646493499671.7007,6092.0,10244.0,9597.0,6969.0,32902.0
31,2710235131195.3354,6174.0,10076.0,9098.0,6529.0,31877.0
32,2773948828125.0,6400.0,9999.0,8706.0,6209.0,31314.0
33,2843447020867.6553,7284.0,11443.0,9944.0,6625.0,35296.0
34,2912720973663.2085,6265.0,9702.0,8274.0,5388.0,29629.0
35,2981936362401.5215,7362.0,10888.0,9355.0,5948.0,33553.0
36,3056300787836.904,7235.0,10824.0,8797.0,5473.0,32329.0
37,3130721599328.953,7153.0,10470.0,8665.0,5199.0,31487.0
38,3205274280879.8647,7092.0,10109.0,8332.0,4942.0,30475.0
39,3285151023720.3496,8010.0,11364.0,8746.0,5368.0,33488.0
40,3370226176619.433,7904.0,10767.0,8322.0,5076.0,32069.0
41,3455330938511.3267,7725.0,10422.0,7852.0,4773.0,30772.0
42,3541316921221.8647,7464.0,10008.0,7498.0,4404.0,29374.0
43,3626050518518.5186,7425.0,9659.0,7120.0,4018.0,28222.0
44,3711269729432.77,7281.0,9105.0,6653.0,3743.0,26782.0
45,3801409569852.4854,8067.0,9979.0,6914.0,3837.0,28797.0
46,3897272537313.4326,7705.0,9437.0,6538.0,3681.0,27361.0
47,3993603297134.633,7643.0,8927.0,6063.0,3351.0,25984.0
48,4088936393668.2725,7265.0,8640.0,5554.0,3063.0,24522.0
49,4190148957548.3545,7962.0,8981.0,5803.0,3187.0,25933.0
