,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1278016195121.9512,5125.0,11615.0,15291.0,15292.0,47323.0
1,1309729457515.069,5143.0,11579.0,15014.0,14940.0,46676.0
2,1341773012142.5774,5106.0,11360.0,14373.0,14475.0,45314.0
3,1373748061420.3455,5210.0,11465.0,14428.0,13805.0,44908.0
4,1405623631457.209,5188.0,11358.0,13713.0,13191.0,43450.0
5,1437577695092.518,4972.0,10869.0,13149.0,12862.0,41852.0
6,1474906003531.489,6796.0,14388.0,16603.0,15985.0,53772.0
7,1512253853658.5366,5125.0,10369.0,12335.0,11540.0,39369.0
8,1549408038682.3813,6618.0,13811.0,15734.0,14374.0,50537.0
9,1586476632509.544,4977.0,9789.0,11203.0,10016.0,35985.0
10,1623988732612.0557,6470.0,13109.0,14335.0,12897.0,46811.0
11,1666313447171.825,6559.0,12575.0,13728.0,11787.0,44649.0
12,1709174200731.6685,6287.0,12190.0,12712.0,11032.0,42221.0
13,1751648974116.1616,6336.0,11883.0,12330.0,10326.0,40875.0
14,1794555557353.1792,6181.0,11620.0,12020.0,9519.0,39340.0
15,1836877679012.3457,6075.0,11203.0,11378.0,9041.0,37697.0
16,1879592956120.0923,6062.0,10942.0,10592.0,8404.0,36000.0
17,1927294453441.2957,7410.0,13218.0,12716.0,9875.0,43219.0
18,1975246499582.289,5985.0,10328.0,9662.0,7351.0,33326.0
19,2023275453806.5564,7382.0,12479.0,11463.0,8490.0,39814.0
20,2071325641470.1804,5768.0,9717.0,8920.0,6287.0,30692.0
21,2119148209366.391,7260.0,11810.0,10444.0,7270.0,36784.0
22,2172424503496.5034,7150.0,11688.0,9862.0,6879.0,35579.0
23,2225840273277.9263,7099.0,11317.0,9256.0,6392.0,34064.0
24,2284521737049.886,8359.0,12973.0,10744.0,7013.0,39089.0
25,2342803536345.776,7126.0,10505.0,8437.0,5523.0,31591.0
26,2395812355776.2524,6847.0,10317.0,8089.0,5014.0,30267.0
27,2454592707960.377,8379.0,12053.0,9280.0,5720.0,35432.0
28,2518273854253.919,8357.0,11664.0,8803.0,5343.0,34167.0
29,2582549533492.8228,8360.0,11551.0,8491.0,5003.0,33405.0
30,2646564910354.9214,8199.0,11152.0,8000.0,4676.0,32027.0
31,2710265306877.003,8114.0,10969.0,7569.0,4462.0,31114.0
32,2773768824468.7383,8141.0,10538.0,7346.0,4094.0,30119.0
33,2843238745387.454,9485.0,11868.0,8012.0,4447.0,33812.0
34,2912586753050.698,7949.0,9714.0,6385.0,3502.0,27550.0
35,2981469449100.458,8949.0,10589.0,7050.0,3767.0,30355.0
36,3056114012738.8535,8635.0,10334.0,6556.0,3491.0,29016.0
