,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1277908075246.6162,4359.0,10916.0,15620.0,17012.0,47907.0
1,1309780724246.5137,4446.0,10673.0,15248.0,16805.0,47172.0
2,1341912106210.621,4444.0,10619.0,14625.0,16502.0,46190.0
3,1373676456930.5781,4307.0,10558.0,14584.0,15689.0,45138.0
4,1405853604014.5986,4384.0,10380.0,14241.0,15210.0,44215.0
5,1437568230228.8691,4413.0,10306.0,13596.0,14523.0,42838.0
6,1474742301067.8608,5806.0,13616.0,17689.0,18607.0,55718.0
7,1512099453924.9148,4395.0,9858.0,12882.0,13123.0,40258.0
8,1549207414515.0034,5732.0,12724.0,16674.0,17138.0,52268.0
9,1586778323494.687,4235.0,9393.0,12188.0,11868.0,37684.0
10,1624050121107.2664,5780.0,12319.0,15497.0,15220.0,48816.0
11,1666647911460.1929,5602.0,12075.0,14895.0,14374.0,46946.0
12,1709163694151.8345,5506.0,11928.0,14176.0,13631.0,45241.0
13,1751672835929.0112,5522.0,11534.0,13407.0,12804.0,43267.0
14,1794333013227.034,5519.0,11390.0,13259.0,11835.0,42003.0
15,1837122678505.3645,5406.0,10937.0,12436.0,11241.0,40020.0
16,1879381184336.1987,5235.0,10655.0,12103.0,10619.0,38612.0
17,1927663348139.0718,6529.0,12995.0,14191.0,12313.0,46028.0
18,1975093143399.81,5265.0,10229.0,11013.0,9219.0,35726.0
19,2023416447985.0046,6402.0,12376.0,13130.0,10899.0,42807.0
20,2071142011128.776,5032.0,9565.0,9947.0,8118.0,32662.0
21,2119060851472.4712,6248.0,11871.0,11771.0,9511.0,39401.0
22,2172430165484.6335,6345.0,11313.0,11466.0,8698.0,37822.0
23,2225867636768.4478,6288.0,11125.0,10882.0,8205.0,36500.0
24,2284403525995.575,7232.0,12963.0,12271.0,9137.0,41603.0
25,2342799363161.3325,6124.0,10467.0,9875.0,7103.0,33569.0
26,2396249576409.254,6138.0,10188.0,9540.0,6683.0,32549.0
27,2454692520547.9453,7300.0,11943.0,10756.0,7580.0,37579.0
28,2518668791717.7495,7341.0,11989.0,10233.0,6993.0,36556.0
29,2582670565117.2246,7379.0,11523.0,10099.0,6629.0,35630.0
30,2646065096272.0195,7323.0,11484.0,9387.0,6110.0,34304.0
31,2710642537003.735,7229.0,11299.0,9018.0,5782.0,33328.0
32,2774031710914.454,7458.0,11061.0,8837.0,5424.0,32780.0
33,2843901525183.2583,8458.0,12527.0,9889.0,5980.0,36854.0
34,2912153251700.68,7350.0,10605.0,7984.0,4713.0,30652.0
35,2981522540502.4653,8518.0,11583.0,8952.0,5301.0,34354.0
36,3056362286481.2104,8196.0,11379.0,8578.0,4933.0,33086.0
37,3130585038693.035,8141.0,10929.0,7966.0,4713.0,31749.0
38,3204979788293.898,8030.0,10437.0,7670.0,4378.0,30515.0
39,3285155144911.256,8902.0,11475.0,8177.0,4683.0,33237.0
40,3370774394266.864,8791.0,10811.0,7538.0,4213.0,31353.0
41,3455587407407.407,8640.0,10348.0,7151.0,3903.0,30042.0
42,3540586554621.8486,8330.0,9806.0,6792.0,3603.0,28531.0
43,3626500656834.8,8069.0,9564.0,6257.0,3276.0,27166.0
44,3710553359223.301,7725.0,8860.0,5779.0,3085.0,25449.0
45,3801531663602.9414,8704.0,9557.0,6013.0,3083.0,27357.0
46,3897323596439.169,8425.0,9053.0,5677.0,2857.0,26012.0
47,3993302511443.771,8083.0,8673.0,5066.0,2605.0,24427.0
48,4089196294429.0396,7934.0,8131.0,4851.0,2325.0,23241.0
49,4190164800000.0,8625.0,8374.0,4769.0,2327.0,24095.0
50,4296228188474.256,8468.0,8221.0,4615.0,2069.0,23373.0
51,4403683982576.229,8035.0,7653.0,4235.0,1961.0,21884.0
52,4509449602423.324,7923.0,7278.0,3881.0,1723.0,20805.0
53,4621032335964.188,8489.0,7591.0,3906.0,1745.0,21731.0
54,4733468432461.726,7381.0,6440.0,3344.0,1402.0,18567.0
55,4845882192127.579,7901.0,6728.0,3337.0,1371.0,19337.0
56,4967400918087.517,8387.0,6842.0,3402.0,1359.0,19990.0
57,5089345090562.44,7343.0,6007.0,2897.0,1132.0,17379.0
58,5212038117283.95,7776.0,6226.0,2926.0,1089.0,18017.0
59,5340250197889.182,7580.0,5740.0,2638.0,985.0,16943.0
60,5472634593096.498,7938.0,5879.0,2772.0,937.0,17526.0
61,5611279530456.853,7880.0,5557.0,2365.0,876.0,16678.0
62,5750080325680.727,7492.0,5280.0,2314.0,704.0,15790.0
63,5888717290946.786,7235.0,4964.0,1985.0,609.0,14793.0
64,6032894985522.506,7598.0,4993.0,2047.0,643.0,15281.0
65,6181498286180.631,7352.0,4675.0,1856.0,558.0,14441.0
66,6335019695578.008,7621.0,4665.0,1903.0,531.0,14720.0
67,6491221962144.199,6921.0,4140.0,1605.0,440.0,13106.0
68,6650173448320.92,7653.0,4437.0,1605.0,412.0,14107.0
69,6814466647597.254,6992.0,3933.0,1408.0,382.0,12715.0
70,6980464836100.469,7047.0,3991.0,1431.0,349.0,12818.0
71,7150106354319.18,6830.0,3660.0,1254.0,279.0,12023.0
72,7325494290145.214,7093.0,3619.0,1189.0,300.0,12201.0
73,7507788356669.123,6785.0,3401.0,1144.0,260.0,11590.0
74,7693690901287.554,6990.0,3445.0,1040.0,253.0,11728.0
75,7885011807012.286,6674.0,3097.0,1010.0,191.0,10972.0
76,8077321756021.756,6435.0,2889.0,906.0,181.0,10411.0
77,8273706993325.243,6592.0,2826.0,825.0,175.0,10418.0
78,8481360296492.001,6813.0,2692.0,792.0,148.0,10445.0
79,8689823339780.786,6204.0,2431.0,698.0,114.0,9447.0
80,8902800274599.543,6555.0,2461.0,697.0,143.0,9856.0
81,9119816987283.99,6134.0,2200.0,607.0,104.0,9045.0
82,9344085927075.252,6445.0,2328.0,620.0,98.0,9491.0
83,9578975024646.73,6086.0,2108.0,504.0,106.0,8804.0
84,9812279251300.99,5957.0,2060.0,490.0,82.0,8589.0
85,10053224959243.56,6134.0,1893.0,476.0,56.0,8559.0
86,10295719362107.818,5769.0,1748.0,384.0,60.0,7961.0
87,10550046442196.053,6029.0,1678.0,385.0,64.0,8156.0
88,10814658292372.11,5493.0,1552.0,332.0,46.0,7423.0
89,11074473619846.262,5724.0,1395.0,309.0,46.0,7474.0
90,11345730789897.904,5583.0,1387.0,277.0,40.0,7287.0
91,11626466892132.432,5618.0,1325.0,258.0,45.0,7246.0
92,11915217231897.342,5455.0,1207.0,210.0,35.0,6907.0
93,12208003748125.938,5336.0,1121.0,207.0,34.0,6698.0
94,12513246630727.764,5194.0,1022.0,184.0,37.0,6437.0
95,12823287998458.871,5191.0,927.0,178.0,21.0,6317.0
96,13133681278005.064,5133.0,820.0,154.0,22.0,6129.0
97,13453165579924.916,5061.0,767.0,117.0,30.0,5975.0
98,13784291980944.82,5038.0,707.0,145.0,24.0,5914.0
99,14126891308989.963,4683.0,633.0,127.0,21.0,5464.0
100,14472039375000.0,4800.0,607.0,105.0,29.0,5541.0
101,14826865114327.67,4767.0,545.0,93.0,23.0,5428.0
102,15193181497614.604,4821.0,470.0,93.0,25.0,5409.0
103,15568781042001.377,4357.0,424.0,90.0,22.0,4893.0
104,15948059797805.98,4649.0,395.0,86.0,25.0,5155.0
105,16343975178997.613,4190.0,408.0,66.0,22.0,4686.0
106,16745269331429.932,4203.0,324.0,70.0,23.0,4620.0
107,17153427565392.354,3976.0,308.0,71.0,14.0,4369.0
108,17575865664283.953,4057.0,300.0,64.0,17.0,4438.0
109,18008410057024.363,3858.0,249.0,65.0,18.0,4190.0
110,18453171286610.88,3824.0,219.0,85.0,18.0,4146.0
111,18908672752043.598,3670.0,211.0,64.0,25.0,3970.0
112,19371987289306.438,3619.0,174.0,51.0,15.0,3859.0
113,19847332668187.0,3508.0,169.0,58.0,27.0,3762.0
114,20334037121644.773,3502.0,151.0,58.0,13.0,3724.0
115,20835938588160.81,3159.0,155.0,57.0,17.0,3388.0
116,21347543092909.535,3272.0,143.0,62.0,12.0,3489.0
117,21880611042183.62,3224.0,117.0,47.0,21.0,3409.0
118,22412564935064.934,2926.0,104.0,48.0,19.0,3097.0
119,22956438232340.14,2987.0,99.0,52.0,14.0,3152.0
120,23524627036395.15,2885.0,101.0,56.0,13.0,3055.0
121,24106914629697.19,2741.0,100.0,57.0,15.0,2913.0
122,24699340441736.48,2626.0,89.0,49.0,10.0,2774.0
123,25303286946736.684,2666.0,99.0,54.0,14.0,2833.0
124,25922333982094.2,2569.0,97.0,48.0,15.0,2729.0
125,26564607859189.52,2443.0,77.0,49.0,9.0,2578.0
126,27221373621526.246,2267.0,97.0,51.0,19.0,2434.0
127,27898388864339.37,2263.0,77.0,52.0,19.0,2411.0
128,28584877838328.793,2202.0,70.0,38.0,12.0,2322.0
129,29282675136116.152,2204.0,89.0,58.0,12.0,2363.0
130,29997200097847.36,2044.0,100.0,45.0,15.0,2204.0
131,30730999508599.508,2035.0,74.0,58.0,15.0,2182.0
132,31489546391752.58,1940.0,95.0,44.0,21.0,2100.0
133,32262614920460.777,1823.0,88.0,38.0,23.0,1972.0
134,33059533603707.996,1726.0,75.0,38.0,18.0,1857.0
135,33871836566725.457,1701.0,73.0,52.0,20.0,1846.0
136,34720199388379.203,1635.0,72.0,30.0,13.0,1750.0
137,35566708914493.63,1649.0,62.0,36.0,14.0,1761.0
138,36443864351245.086,1526.0,73.0,41.0,15.0,1655.0
139,37329885695187.164,1496.0,84.0,37.0,10.0,1627.0
140,38243546972860.125,1437.0,79.0,36.0,14.0,1566.0
141,39196119943222.14,1409.0,71.0,41.0,16.0,1537.0
142,40156078389830.51,1416.0,89.0,29.0,19.0,1553.0
143,41146789685737.31,1241.0,89.0,46.0,13.0,1389.0
144,42160470042194.09,1185.0,73.0,44.0,15.0,1317.0
145,43199553962900.51,1186.0,69.0,29.0,14.0,1298.0
146,44257019087136.93,1205.0,71.0,40.0,20.0,1336.0
147,45338977528089.89,1068.0,66.0,35.0,12.0,1181.0
148,46445677966101.695,1062.0,75.0,37.0,16.0,1190.0
149,47611295546558.7,988.0,60.0,35.0,13.0,1096.0
150,48774516367476.24,947.0,62.0,34.0,15.0,1058.0
151,49958325842696.63,979.0,61.0,48.0,6.0,1094.0
152,51190826185101.58,886.0,66.0,45.0,14.0,1011.0
153,52428277652370.2,886.0,66.0,37.0,11.0,1000.0
154,53738320302648.17,793.0,59.0,26.0,16.0,894.0
155,55058605063291.14,790.0,68.0,36.0,12.0,906.0
156,56456576454668.47,739.0,62.0,31.0,15.0,847.0
157,57805500000000.0,708.0,59.0,44.0,20.0,831.0
158,59241023357664.234,685.0,57.0,32.0,11.0,785.0
159,60674849765258.22,639.0,47.0,43.0,12.0,741.0
160,62170873065015.48,646.0,40.0,33.0,7.0,726.0
161,63710119448698.31,653.0,45.0,33.0,17.0,748.0
162,65277672694394.21,553.0,58.0,29.0,14.0,654.0
163,66858509945750.45,553.0,41.0,24.0,15.0,633.0
164,68560268876611.42,543.0,40.0,32.0,6.0,621.0
165,70197382000000.0,500.0,45.0,34.0,14.0,593.0
166,72000137254901.95,459.0,44.0,29.0,15.0,547.0
167,73724217647058.83,510.0,45.0,28.0,5.0,588.0
168,75505116740088.11,454.0,44.0,24.0,14.0,536.0
169,77396109473684.2,475.0,34.0,26.0,12.0,547.0
170,79301886010362.69,386.0,40.0,17.0,6.0,449.0
171,81240483290488.44,389.0,38.0,33.0,6.0,466.0
172,83278879781420.77,366.0,38.0,25.0,7.0,436.0
173,85267135359116.02,362.0,47.0,17.0,5.0,431.0
174,87328821839080.45,348.0,41.0,19.0,6.0,414.0
175,89540548387096.78,341.0,38.0,20.0,5.0,404.0
176,91718207792207.8,308.0,30.0,19.0,7.0,364.0
177,94009724832214.77,298.0,35.0,17.0,10.0,360.0
178,96282853420195.44,307.0,35.0,17.0,1.0,360.0
179,98636349809885.94,263.0,46.0,18.0,9.0,336.0
180,101003483606557.38,244.0,38.0,14.0,5.0,301.0
181,103593263598326.36,239.0,31.0,13.0,2.0,285.0
182,106053318385650.22,223.0,33.0,16.0,4.0,276.0
183,108772589285714.28,224.0,33.0,9.0,1.0,267.0
184,111422722772277.23,202.0,22.0,16.0,2.0,242.0
185,114162063492063.48,189.0,34.0,10.0,1.0,234.0
186,116951487179487.17,195.0,31.0,13.0,4.0,243.0
187,119950465116279.06,172.0,26.0,12.0,6.0,216.0
188,122804810126582.28,158.0,34.0,16.0,3.0,211.0
189,125659933333333.33,150.0,28.0,11.0,1.0,190.0
190,128809459459459.45,148.0,30.0,7.0,4.0,189.0
191,132095468750000.0,128.0,33.0,12.0,6.0,179.0
192,135345403225806.45,124.0,27.0,9.0,3.0,163.0
193,138636470588235.3,119.0,26.0,5.0,3.0,153.0
194,142050188679245.28,106.0,32.0,12.0,2.0,152.0
195,145449056603773.6,106.0,23.0,4.0,3.0,136.0
196,148970625000000.0,96.0,25.0,11.0,0.0,132.0
197,152650392156862.75,102.0,27.0,11.0,2.0,142.0
198,156753500000000.0,100.0,25.0,6.0,1.0,132.0
