,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1277883361344.5378,3570.0,9031.0,14073.0,17300.0,43974.0
1,1309979444603.4927,3493.0,8959.0,13551.0,17148.0,43151.0
2,1341845689655.1724,3480.0,8893.0,13704.0,16542.0,42619.0
3,1373859060789.398,3471.0,8834.0,13262.0,16301.0,41868.0
4,1405743463203.4631,3465.0,8723.0,13203.0,15691.0,41082.0
5,1437648858051.46,3459.0,8536.0,12959.0,15295.0,40249.0
6,1474713961605.5847,4584.0,11528.0,16477.0,19677.0,52266.0
7,1512109557174.888,3568.0,8572.0,12024.0,13869.0,38033.0
8,1549141389995.5732,4518.0,10978.0,15558.0,17901.0,48955.0
9,1586696431679.7214,3447.0,8108.0,11266.0,12743.0,35564.0
10,1623586104885.7014,4462.0,10667.0,14490.0,16061.0,45680.0
11,1666696476729.0127,4598.0,10392.0,14177.0,15347.0,44514.0
12,1709430224215.2466,4460.0,10246.0,13577.0,14649.0,42932.0
13,1751905522993.688,4436.0,10295.0,12829.0,13906.0,41466.0
14,1794578371673.4326,4434.0,9883.0,12467.0,13030.0,39814.0
15,1837457104194.858,4434.0,9654.0,12030.0,12209.0,38327.0
16,1879528676470.5881,4352.0,9359.0,11661.0,11723.0,37095.0
17,1927808869468.2039,5378.0,11429.0,13910.0,13776.0,44493.0
18,1975223214285.7144,4312.0,9115.0,10699.0,10225.0,34351.0
19,2023195160361.0525,5207.0,10896.0,12982.0,11944.0,41029.0
20,2071434511189.6348,4245.0,8617.0,9755.0,9038.0,31655.0
21,2119159938366.718,5192.0,10565.0,11658.0,10770.0,38185.0
22,2172263186813.1868,5278.0,10124.0,11552.0,10245.0,37199.0
23,2225661176470.5884,5100.0,9914.0,10810.0,9389.0,35213.0
24,2284018031951.0537,5884.0,11482.0,12423.0,10544.0,40333.0
25,2342902418715.305,5044.0,9389.0,9962.0,8292.0,32687.0
26,2396043547094.1885,4990.0,8975.0,9304.0,7740.0,31009.0
27,2454385035270.4062,5954.0,10598.0,10622.0,8561.0,35735.0
28,2518596706281.8335,5890.0,10483.0,10477.0,8232.0,35082.0
29,2582393432633.717,5908.0,10020.0,9938.0,7508.0,33374.0
30,2646697959883.422,5833.0,9860.0,9282.0,7088.0,32063.0
31,2710055293324.343,5932.0,9665.0,9022.0,6627.0,31246.0
32,2774071642553.1914,5875.0,9479.0,8775.0,6194.0,30323.0
33,2843447802433.7866,6985.0,11079.0,9642.0,6899.0,34605.0
34,2912411441033.384,5961.0,9097.0,8083.0,5528.0,28669.0
35,2981801370670.5967,6785.0,10483.0,9128.0,6133.0,32529.0
36,3056434891825.1777,6887.0,10273.0,8661.0,5789.0,31610.0
37,3131041550227.9746,6799.0,10135.0,8339.0,5522.0,30795.0
38,3205292327887.9814,6856.0,9975.0,8198.0,5129.0,30158.0
39,3285101264997.3916,7668.0,11067.0,8932.0,5528.0,33195.0
40,3369849517426.2734,7460.0,10636.0,8290.0,5219.0,31605.0
41,3455316432811.6567,7412.0,10282.0,7995.0,4805.0,30494.0
42,3541053020591.845,7333.0,9933.0,7602.0,4643.0,29511.0
43,3625555730619.074,7172.0,9378.0,7083.0,4310.0,27943.0
44,3711121029619.182,7090.0,8961.0,6776.0,3997.0,26824.0
45,3801658108636.186,7677.0,9772.0,7017.0,4322.0,28788.0
46,3897211340752.517,7548.0,9205.0,6661.0,3933.0,27347.0
47,3993069326580.8926,7306.0,8911.0,6192.0,3681.0,26090.0
48,4089034465745.7007,7094.0,8488.0,5795.0,3413.0,24790.0
49,4190353596046.3,7689.0,8886.0,6130.0,3421.0,26126.0
50,4297004752012.4644,7702.0,8343.0,5598.0,3192.0,24835.0
51,4403504136054.422,7350.0,8106.0,5311.0,2859.0,23626.0
52,4509773819502.654,7158.0,7835.0,4890.0,2649.0,22532.0
53,4621216796773.3545,7686.0,8230.0,5087.0,2680.0,23683.0
54,4733356968179.14,6788.0,6992.0,4361.0,2237.0,20378.0
55,4845032855582.855,7326.0,7322.0,4442.0,2247.0,21337.0
56,4967007237775.7705,7751.0,7583.0,4375.0,2209.0,21918.0
57,5090317409204.528,6801.0,6646.0,3713.0,1929.0,19089.0
58,5211909087204.564,7362.0,6790.0,3841.0,1819.0,19812.0
59,5339481440045.897,6972.0,6447.0,3588.0,1715.0,18722.0
60,5472822553077.848,7489.0,6671.0,3580.0,1738.0,19478.0
61,5612245262722.383,7251.0,6150.0,3427.0,1532.0,18360.0
62,5751027154746.791,7089.0,6145.0,2989.0,1325.0,17548.0
63,5888533050342.567,6714.0,5544.0,2913.0,1265.0,16436.0
64,6032832985032.477,7082.0,5873.0,2865.0,1235.0,17055.0
65,6181069589896.41,7047.0,5458.0,2625.0,1097.0,16227.0
66,6335109516468.115,7135.0,5454.0,2666.0,1041.0,16296.0
67,6490271370359.191,6626.0,4879.0,2339.0,839.0,14683.0
68,6648298666666.667,7275.0,5086.0,2489.0,913.0,15763.0
69,6814492163846.839,6738.0,4582.0,2106.0,750.0,14176.0
70,6980990888987.174,6783.0,4512.0,2128.0,733.0,14156.0
71,7150785587515.3,6536.0,4333.0,1979.0,727.0,13575.0
