,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
0,1277900398373.2056,219416.0,511124.0,681891.0,702922.0,2115353.0
1,1309821516989.0137,219593.0,508400.0,670459.0,685492.0,2083944.0
2,1341750757997.15,219636.0,500435.0,651052.0,663977.0,2035100.0
3,1373675258220.8372,218787.0,493752.0,635097.0,639036.0,1986672.0
4,1405609993860.2976,217870.0,486985.0,617016.0,614758.0,1936629.0
5,1437564129881.5515,216533.0,477442.0,597065.0,590919.0,1881959.0
6,1474769732700.366,287179.0,623549.0,767199.0,745664.0,2423591.0
7,1512105091556.8574,213370.0,457823.0,552291.0,530362.0,1753846.0
8,1549314352251.6318,281833.0,596510.0,708408.0,669773.0,2256524.0
9,1586660577342.217,210170.0,437577.0,510151.0,472781.0,1630679.0
10,1623867447450.4683,277573.0,569589.0,654709.0,597046.0,2098917.0
11,1666456806923.9797,274195.0,554693.0,624419.0,559636.0,2012943.0
12,1709053631000.9727,272221.0,539422.0,595768.0,523379.0,1930790.0
13,1751669908177.2732,268968.0,525584.0,568863.0,489178.0,1852593.0
14,1794256559590.4458,266697.0,513059.0,542157.0,458747.0,1780660.0
15,1836870658456.5623,262626.0,499006.0,518642.0,430621.0,1710895.0
16,1879480747236.5586,261112.0,485216.0,494730.0,402545.0,1643603.0
17,1927313233621.661,323347.0,589559.0,589038.0,468469.0,1970413.0
18,1975308264231.503,255917.0,457590.0,448891.0,347809.0,1510207.0
19,2023157822851.911,315601.0,556243.0,532019.0,404659.0,1808522.0
20,2071149664441.031,249526.0,432480.0,405736.0,303519.0,1391261.0
21,2118987093739.1943,309240.0,525809.0,483220.0,354006.0,1672275.0
22,2172253423064.3198,307339.0,510166.0,460591.0,329343.0,1607439.0
23,2225505051357.107,304242.0,496417.0,437245.0,305503.0,1543407.0
24,2284031826620.5234,361249.0,580867.0,498680.0,339295.0,1780091.0
25,2342663150986.579,300507.0,469880.0,395489.0,262900.0,1428776.0
26,2395968076374.0747,300979.0,460049.0,376776.0,246644.0,1384448.0
27,2454503674022.1865,360524.0,540161.0,433613.0,276330.0,1610628.0
28,2518391266010.527,359887.0,527653.0,413477.0,257135.0,1558152.0
29,2582261802851.416,360706.0,516266.0,395378.0,239095.0,1511445.0
30,2646175795195.7734,360247.0,505646.0,377977.0,223773.0,1467643.0
31,2710051424791.6875,357030.0,493056.0,361702.0,209307.0,1421095.0
32,2773915821088.1406,354057.0,476579.0,346301.0,197191.0,1374128.0
