,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1278023994935.106,3159.0,8300.0,13183.0,17241.0,41883.0
1,1309884406104.844,3014.0,8180.0,13302.0,17056.0,41552.0
2,1341753186119.8738,3170.0,8130.0,12948.0,16782.0,41030.0
3,1373493527204.503,3198.0,8155.0,13021.0,16318.0,40692.0
4,1405857803650.0945,3178.0,8085.0,12456.0,15955.0,39674.0
5,1437766390041.494,3133.0,8062.0,12347.0,15388.0,38930.0
6,1474755648330.0588,4072.0,10367.0,16000.0,19852.0,50291.0
7,1512067675208.3977,3239.0,7940.0,11547.0,14337.0,37063.0
8,1549366255740.875,4137.0,10294.0,15164.0,17864.0,47459.0
9,1586726887247.0286,3113.0,7663.0,10863.0,13076.0,34715.0
10,1624048872360.8445,4168.0,10037.0,14234.0,16451.0,44890.0
11,1666417682020.8025,4038.0,9752.0,13539.0,15683.0,43012.0
12,1708981170421.1558,4084.0,9538.0,12866.0,14894.0,41382.0
13,1751716571428.5715,4025.0,9509.0,12669.0,14000.0,40203.0
14,1794548128342.246,4114.0,9098.0,12143.0,13254.0,38609.0
15,1837354800000.0,4000.0,9161.0,12039.0,12622.0,37822.0
16,1879548112490.499,3947.0,8936.0,11579.0,11804.0,36266.0
17,1927515567282.322,4927.0,10919.0,13811.0,13903.0,43560.0
18,1975352831155.5215,3903.0,8627.0,10407.0,10421.0,33358.0
19,2023314994954.5913,4955.0,10558.0,12655.0,12425.0,40593.0
20,2071263688016.5288,3872.0,8222.0,9645.0,9535.0,31274.0
21,2119396266610.4197,4741.0,9980.0,11724.0,11034.0,37479.0
22,2172646786090.6218,4745.0,9641.0,11044.0,10396.0,35826.0
23,2225938984813.813,4807.0,9506.0,10741.0,9728.0,34782.0
24,2284205326615.08,5557.0,11125.0,12321.0,10844.0,39847.0
25,2342767963001.892,4757.0,8959.0,9910.0,8473.0,32099.0
26,2396075879939.538,4631.0,8783.0,9330.0,7946.0,30690.0
27,2454569343332.7236,5467.0,10206.0,10780.0,8972.0,35425.0
28,2518095477480.8447,5351.0,10042.0,10206.0,8196.0,33795.0
29,2582528490566.0376,5300.0,9649.0,9893.0,7829.0,32671.0
30,2646135718267.98,5381.0,9476.0,9278.0,7260.0,31395.0
31,2710003378756.767,5357.0,9196.0,9007.0,7029.0,30589.0
32,2773887052132.7017,5275.0,8850.0,8549.0,6491.0,29165.0
33,2843281803464.465,6177.0,10193.0,9436.0,7068.0,32874.0
34,2912278659678.0234,5342.0,8645.0,7910.0,5574.0,27471.0
35,2981234014152.4604,6218.0,9875.0,8643.0,6267.0,31003.0
36,3056935477676.428,6249.0,9517.0,8565.0,5967.0,30298.0
37,3130565157794.071,6274.0,9482.0,8192.0,5538.0,29486.0
38,3205699372155.0776,6371.0,9303.0,7997.0,5170.0,28841.0
39,3285230603989.399,7169.0,10529.0,8492.0,5739.0,31929.0
40,3369797681451.613,6944.0,10289.0,8248.0,5265.0,30746.0
41,3455446908886.0723,7101.0,9935.0,7833.0,4949.0,29818.0
42,3540524638109.3057,6770.0,9716.0,7480.0,4889.0,28855.0
43,3625571877742.03,6838.0,9242.0,7357.0,4529.0,27966.0
44,3711179135167.8257,6614.0,8778.0,6797.0,4215.0,26404.0
45,3801543217054.2637,7224.0,9665.0,7346.0,4452.0,28687.0
46,3897463826835.0215,7207.0,9128.0,6869.0,4214.0,27418.0
47,3993171290092.6587,7015.0,8669.0,6497.0,3894.0,26075.0
48,4089230966700.895,6817.0,8253.0,6083.0,3626.0,24779.0
49,4190330639823.497,7252.0,8902.0,6365.0,3697.0,26216.0
50,4296897375070.185,7124.0,8560.0,6075.0,3451.0,25210.0
51,4403423426271.917,6958.0,8056.0,5481.0,3232.0,23727.0
52,4510988079942.897,7005.0,7817.0,5176.0,2973.0,22971.0
53,4621997588691.796,7216.0,8004.0,5338.0,2839.0,23397.0
54,4733342103625.331,6427.0,6853.0,4515.0,2463.0,20258.0
55,4844949391406.364,6819.0,7269.0,4535.0,2593.0,21216.0
56,4966894445942.303,7418.0,7646.0,4799.0,2482.0,22345.0
57,5090647057047.993,6626.0,6640.0,3970.0,2044.0,19280.0
58,5212189918256.131,6973.0,6953.0,4119.0,2078.0,20123.0
59,5340865041741.204,6708.0,6423.0,3794.0,1891.0,18816.0
60,5473149335385.477,7147.0,6801.0,3753.0,1877.0,19578.0
61,5611114783481.503,6974.0,6428.0,3637.0,1685.0,18724.0
62,5750892779888.921,6842.0,6053.0,3346.0,1604.0,17845.0
63,5889173127553.336,6609.0,5645.0,3083.0,1423.0,16760.0
64,6032097231035.478,6934.0,5888.0,3131.0,1395.0,17348.0
65,6181155340808.498,6778.0,5447.0,2854.0,1287.0,16366.0
66,6336459806433.248,7026.0,5574.0,2882.0,1240.0,16722.0
67,6490368645850.187,6181.0,4961.0,2422.0,1039.0,14603.0
68,6649789205848.624,6976.0,5378.0,2588.0,1015.0,15957.0
69,6816327277017.461,6357.0,4790.0,2276.0,894.0,14317.0
70,6979487242111.65,6592.0,4801.0,2288.0,883.0,14564.0
71,7149707775480.999,6289.0,4614.0,2117.0,723.0,13743.0
72,7325448371310.598,6539.0,4571.0,2069.0,783.0,13962.0
73,7507558817034.7,6340.0,4278.0,1992.0,713.0,13323.0
74,7693280009135.201,6568.0,4356.0,1846.0,686.0,13456.0
75,7885383056165.673,6374.0,4131.0,1786.0,606.0,12897.0
76,8077865295341.764,6247.0,3785.0,1620.0,507.0,12159.0
77,8274311153723.234,6258.0,3806.0,1556.0,479.0,12099.0
78,8482414792809.263,6564.0,3731.0,1507.0,464.0,12266.0
79,8689474086546.557,5939.0,3412.0,1362.0,404.0,11117.0
80,8901957232605.623,6367.0,3408.0,1389.0,387.0,11551.0
81,9121616272485.01,6004.0,3091.0,1156.0,347.0,10598.0
82,9343713435211.717,6282.0,3263.0,1220.0,320.0,11085.0
83,9577706500577.463,6061.0,3038.0,1084.0,295.0,10478.0
84,9811439130434.783,5704.0,2841.0,995.0,238.0,9778.0
85,10050648146877.145,5828.0,2758.0,988.0,272.0,9846.0
86,10297228797190.518,5695.0,2621.0,877.0,214.0,9407.0
87,10552462124979.281,6033.0,2674.0,876.0,186.0,9769.0
88,10813780799415.951,5479.0,2515.0,826.0,177.0,8997.0
89,11076485094372.906,5669.0,2322.0,762.0,192.0,8945.0
90,11345616629368.223,5809.0,2315.0,684.0,140.0,8948.0
91,11629203440936.502,5638.0,2205.0,678.0,130.0,8651.0
92,11916488559170.54,5594.0,2059.0,591.0,141.0,8385.0
93,12209195055444.465,5501.0,1952.0,581.0,87.0,8121.0
94,12513749596412.557,5575.0,1872.0,553.0,111.0,8111.0
95,12822333210468.117,5426.0,1705.0,479.0,96.0,7706.0
96,13134104566872.055,5518.0,1667.0,448.0,104.0,7737.0
97,13454941793704.217,5051.0,1513.0,426.0,69.0,7059.0
98,13782900093896.713,5325.0,1514.0,390.0,68.0,7297.0
99,14122592635885.447,5133.0,1344.0,345.0,55.0,6877.0
100,14473278590681.555,5194.0,1338.0,285.0,39.0,6856.0
101,14827485546875.0,5120.0,1320.0,297.0,54.0,6791.0
102,15195338687010.64,4981.0,1243.0,271.0,59.0,6554.0
103,15569027223607.648,4812.0,1115.0,259.0,40.0,6226.0
104,15950305493159.076,4897.0,1103.0,246.0,44.0,6290.0
105,16347734896493.451,4734.0,965.0,193.0,29.0,5921.0
106,16742499490523.742,4907.0,876.0,166.0,30.0,5979.0
