,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
26,2395936601625.311,292539.0,462804.0,394673.0,263648.0,1413664.0
27,2454495471564.495,350925.0,542788.0,452631.0,295971.0,1642315.0
28,2518403219637.1035,351345.0,532714.0,433489.0,275432.0,1592980.0
29,2582298708932.171,351880.0,522155.0,414111.0,256458.0,1544604.0
30,2646208139485.2275,350902.0,510489.0,396662.0,241549.0,1499602.0
31,2710074531566.6055,350376.0,500533.0,381528.0,226969.0,1459406.0
32,2773955329393.3022,350015.0,486506.0,365171.0,212043.0,1413735.0
33,2843061921084.47,402084.0,551310.0,406017.0,231882.0,1591293.0
34,2912369144704.9727,339897.0,457217.0,330595.0,185822.0,1313531.0
35,2981486290186.9526,390306.0,512473.0,364540.0,203146.0,1470465.0
36,3056013287424.6914,382549.0,489990.0,342793.0,188402.0,1403734.0
37,3130607546123.8403,374991.0,468374.0,321544.0,173936.0,1338845.0
38,3205134698855.559,365943.0,447666.0,300792.0,162278.0,1276679.0
39,3284853087079.014,407193.0,486997.0,320402.0,171184.0,1385776.0
40,3370110916213.265,397876.0,461006.0,296458.0,155545.0,1310885.0
41,3455272326138.7935,387080.0,435611.0,274736.0,142082.0,1239509.0
42,3540463103435.659,376156.0,413067.0,255690.0,130668.0,1175581.0
43,3625701963154.1846,366650.0,391334.0,236362.0,118455.0,1112801.0
44,3710889409864.9673,356445.0,371426.0,219389.0,107363.0,1054623.0
45,3801332434973.441,390560.0,395351.0,228125.0,110235.0,1124271.0
46,3897173841201.073,376854.0,372965.0,210376.0,99070.0,1059265.0
47,3993070547872.951,367753.0,351165.0,193019.0,89159.0,1001096.0
48,4088841848786.4736,356280.0,331454.0,179465.0,80377.0,947576.0
49,4189943136614.534,383606.0,348528.0,183905.0,80103.0,996142.0
50,4296428784774.9756,372178.0,328325.0,168853.0,71346.0,940702.0
51,4402978993980.52,360350.0,309139.0,155124.0,64113.0,888726.0
52,4509477595688.124,348869.0,290840.0,142206.0,57816.0,839731.0
53,4621173753211.769,372383.0,301839.0,144985.0,55925.0,875132.0
54,4733080839141.515,327996.0,258223.0,120585.0,45683.0,752487.0
55,4844869675795.795,349018.0,268466.0,122797.0,44574.0,784855.0
56,4967216006453.884,369956.0,274233.0,122358.0,43470.0,810017.0
57,5089832206169.811,327927.0,236759.0,102876.0,35412.0,702974.0
58,5212165243022.665,345019.0,242135.0,102875.0,34801.0,724830.0
59,5340038502239.666,333023.0,227478.0,94546.0,30817.0,685864.0
60,5473037911313.502,350232.0,231100.0,94007.0,29324.0,704663.0
61,5611513157046.186,338115.0,216141.0,86142.0,26279.0,666677.0
62,5749973377575.861,326850.0,202516.0,77875.0,22867.0,630108.0
63,5888430955621.858,314558.0,189705.0,72303.0,20660.0,597226.0
64,6032136188434.32,327024.0,191431.0,70924.0,19904.0,609283.0
65,6181136223440.82,317092.0,179229.0,64936.0,17338.0,578595.0
66,6335510466618.245,326777.0,179212.0,63343.0,16282.0,585614.0
67,6490036698728.959,294252.0,156645.0,53192.0,13651.0,517740.0
68,6649632207918.158,325316.0,166419.0,55785.0,13547.0,561067.0
69,6814791490778.766,294411.0,145567.0,47228.0,11218.0,498424.0
70,6979744896885.992,302933.0,144775.0,45965.0,10235.0,503908.0
71,7150164725849.684,291490.0,134918.0,41870.0,9270.0,477548.0
72,7325774112983.948,298271.0,133762.0,40615.0,8458.0,481106.0
73,7506865362054.641,288000.0,124139.0,36203.0,7401.0,455743.0
74,7693163432815.466,294443.0,121399.0,34873.0,6933.0,457648.0
75,7884868632495.2705,282775.0,112852.0,31535.0,6057.0,433219.0
76,8076589060511.882,272370.0,105290.0,28470.0,5160.0,411290.0
77,8273559011559.742,275974.0,102091.0,26752.0,4696.0,409513.0
78,8481041768861.633,280434.0,99160.0,25519.0,4381.0,409494.0
79,8688892237188.922,256264.0,86496.0,21572.0,3563.0,367895.0
80,8901799208932.338,272447.0,88772.0,21457.0,3511.0,386187.0
81,9120059808619.256,249576.0,78135.0,18142.0,2876.0,348729.0
82,9343677767301.404,264313.0,78866.0,17876.0,2729.0,363784.0
83,9577821226510.23,253734.0,71639.0,15738.0,2417.0,343528.0
84,9812219591277.229,244099.0,65773.0,13988.0,2081.0,325941.0
85,10051747087246.227,245383.0,62778.0,13173.0,1934.0,323268.0
86,10296720038578.965,235856.0,57771.0,11631.0,1645.0,306903.0
87,10552054421574.686,245640.0,57169.0,11167.0,1579.0,315555.0
88,10812865683335.723,225806.0,49177.0,9579.0,1337.0,285899.0
89,11073954776299.025,226571.0,46642.0,8856.0,1278.0,283347.0
90,11345690424391.87,226087.0,43854.0,7880.0,1190.0,279011.0
91,11627980777091.637,224425.0,41032.0,7461.0,1078.0,273996.0
92,11915355453998.982,214636.0,37090.0,6743.0,1047.0,259516.0
93,12207916163308.322,212795.0,34465.0,6131.0,901.0,254292.0
94,12511329146596.018,210736.0,31923.0,5551.0,910.0,249120.0
95,12820386336871.873,202994.0,28363.0,4785.0,773.0,236915.0
96,13134176637416.457,200786.0,26224.0,4537.0,816.0,232363.0
97,13453712520691.012,190631.0,23314.0,3979.0,770.0,218694.0
98,13783589301895.684,194086.0,22170.0,3735.0,721.0,220712.0
99,14125011885986.293,185841.0,19240.0,3459.0,698.0,209238.0
100,14470848381484.139,182092.0,17453.0,3179.0,734.0,203458.0
101,14827714604526.418,179998.0,16077.0,3104.0,670.0,199849.0
102,15194574117392.469,175996.0,14520.0,2882.0,686.0,194084.0
103,15567142467062.973,166212.0,12575.0,2587.0,640.0,182014.0
104,15950716227372.38,168097.0,11500.0,2655.0,655.0,182907.0
105,16344768724232.377,160350.0,10058.0,2391.0,626.0,173425.0
106,16744376510328.7,157210.0,9205.0,2295.0,624.0,169334.0
107,17153857481532.172,152438.0,8533.0,2114.0,578.0,163663.0
108,17574398517321.074,148079.0,7519.0,2134.0,630.0,158362.0
109,18005375637108.33,143434.0,6717.0,2098.0,590.0,152839.0
110,18453578341059.406,142675.0,6274.0,2121.0,581.0,151651.0
111,18910795041299.215,134964.0,5620.0,1929.0,589.0,143102.0
112,19373695205381.42,131866.0,5205.0,2068.0,601.0,139740.0
113,19847453861663.11,127069.0,4843.0,1895.0,604.0,134411.0
114,20337643761975.73,124420.0,4591.0,1931.0,574.0,131516.0
115,20837713197357.637,117769.0,4220.0,1856.0,589.0,124434.0
116,21349688569039.56,116598.0,4085.0,1896.0,604.0,123183.0
117,21877148458697.14,112052.0,3858.0,1846.0,553.0,118309.0
118,22413997122479.965,107219.0,3656.0,1787.0,630.0,113292.0
119,22961998068649.887,103389.0,3582.0,1738.0,541.0,109250.0
120,23527103829985.99,101273.0,3445.0,1745.0,587.0,107050.0
121,24107285199296.6,96702.0,3355.0,1743.0,560.0,102360.0
122,24698400357597.43,93405.0,3289.0,1732.0,568.0,98994.0
123,25305538272341.83,91517.0,3375.0,1698.0,582.0,97172.0
124,25928339200034.66,86849.0,3175.0,1736.0,569.0,92329.0
125,26567707963415.86,84341.0,2937.0,1710.0,559.0,89547.0
126,27221010389731.95,80303.0,2983.0,1638.0,545.0,85469.0
127,27892475680621.74,78972.0,2962.0,1644.0,573.0,84151.0
128,28576641919431.87,74934.0,2950.0,1535.0,563.0,79982.0
129,29281435042233.395,73169.0,2984.0,1711.0,510.0,78374.0
130,29999947309752.316,68629.0,2856.0,1556.0,521.0,73562.0
131,30735543724684.97,66429.0,2618.0,1526.0,531.0,71104.0
132,31491588856591.938,64633.0,2789.0,1548.0,524.0,69494.0
133,32266424975438.387,62436.0,2725.0,1517.0,500.0,67178.0
134,33060436090576.61,59477.0,2731.0,1519.0,528.0,64255.0
135,33875241654723.758,57521.0,2584.0,1491.0,505.0,62101.0
136,34711667751228.605,54575.0,2491.0,1451.0,493.0,59010.0
137,35566276240208.875,52920.0,2548.0,1469.0,513.0,57450.0
138,36438896165671.914,50834.0,2530.0,1382.0,544.0,55290.0
139,37332628975928.5,48871.0,2455.0,1448.0,484.0,53258.0
140,38244576056585.71,46949.0,2381.0,1386.0,463.0,51179.0
141,39189635211581.74,45111.0,2359.0,1360.0,489.0,49319.0
142,40158347956897.47,42627.0,2405.0,1367.0,466.0,46865.0
143,41143596064583.47,41031.0,2243.0,1290.0,463.0,45027.0
144,42154442710350.64,39914.0,2196.0,1335.0,446.0,43891.0
145,43192182763566.82,37878.0,2180.0,1327.0,445.0,41830.0
146,44253002934537.24,36058.0,2144.0,1225.0,443.0,39870.0
147,45341643921241.8,34672.0,2030.0,1250.0,444.0,38396.0
148,46463155958055.29,33011.0,2049.0,1236.0,419.0,36715.0
149,47599325825528.42,31671.0,2053.0,1223.0,394.0,35341.0
150,48771303606480.53,30456.0,1988.0,1265.0,424.0,34133.0
151,49970021300723.305,29085.0,1966.0,1163.0,414.0,32628.0
152,51198086695446.13,27414.0,1848.0,1152.0,395.0,30809.0
153,52458794348877.836,26540.0,1815.0,1036.0,373.0,29764.0
154,53743756438736.55,25581.0,1763.0,1074.0,392.0,28810.0
155,55070819056785.37,23962.0,1684.0,1007.0,361.0,27014.0
156,56421131463758.44,23818.0,1731.0,1030.0,379.0,26958.0
157,57808704921949.664,22145.0,1616.0,1011.0,340.0,25112.0
158,59235113569071.99,20806.0,1542.0,953.0,341.0,23642.0
159,60690827064736.98,20208.0,1616.0,920.0,334.0,23078.0
160,62192480735433.28,19442.0,1551.0,903.0,295.0,22191.0
161,63712435445293.81,18665.0,1496.0,850.0,312.0,21323.0
162,65276038065338.96,17754.0,1492.0,850.0,290.0,20386.0
163,66890185621122.95,16337.0,1457.0,797.0,270.0,18861.0
164,68535125730831.336,15606.0,1323.0,773.0,257.0,17959.0
165,70216100250341.375,15265.0,1344.0,718.0,249.0,17576.0
166,71941044177671.06,14350.0,1320.0,734.0,256.0,16660.0
167,73718853532452.61,13499.0,1221.0,698.0,251.0,15669.0
168,75522181545035.72,12851.0,1248.0,657.0,221.0,14977.0
169,77399708518596.94,12113.0,1225.0,624.0,207.0,14169.0
170,79303679988457.66,11880.0,1215.0,576.0,191.0,13862.0
171,81242021904977.72,11278.0,1172.0,588.0,201.0,13239.0
172,83241837121818.47,10548.0,1154.0,615.0,177.0,12494.0
173,85279351080831.02,10000.0,1172.0,532.0,185.0,11889.0
174,87371783955739.97,9079.0,1117.0,466.0,183.0,10845.0
175,89531145451124.28,8867.0,1075.0,504.0,183.0,10629.0
176,91736989311629.73,8581.0,1041.0,429.0,147.0,10198.0
177,93994972598553.53,8124.0,1072.0,468.0,153.0,9817.0
178,96300723313686.97,7527.0,1064.0,422.0,149.0,9162.0
179,98671551902301.55,6991.0,978.0,421.0,126.0,8516.0
180,101090169478908.19,6619.0,935.0,398.0,108.0,8060.0
181,103593136041263.7,6300.0,956.0,362.0,137.0,7755.0
182,106114322651629.77,5836.0,977.0,345.0,113.0,7271.0
183,108744752107443.92,5673.0,849.0,363.0,114.0,6999.0
184,111411778934476.42,5259.0,856.0,315.0,102.0,6532.0
185,114145896770004.88,4929.0,843.0,296.0,93.0,6161.0
186,116997250612530.62,4527.0,796.0,305.0,86.0,5714.0
187,119830562889622.3,4311.0,799.0,267.0,77.0,5454.0
188,122812813780260.7,4171.0,823.0,286.0,90.0,5370.0
189,125815341324664.77,3793.0,796.0,250.0,83.0,4922.0
190,128880175777063.23,3588.0,751.0,250.0,76.0,4665.0
191,132064120661542.05,3238.0,749.0,242.0,64.0,4293.0
192,135342679090029.05,3139.0,695.0,231.0,67.0,4132.0
193,138655525352848.92,2928.0,615.0,210.0,73.0,3826.0
194,142037919589854.28,2801.0,654.0,197.0,54.0,3706.0
195,145565612362796.06,2611.0,614.0,184.0,53.0,3462.0
196,149138551401869.16,2415.0,562.0,183.0,50.0,3210.0
197,152809902027027.03,2184.0,546.0,186.0,44.0,2960.0
198,156566827156217.53,2076.0,569.0,197.0,45.0,2887.0
