,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1278031601642.7104,4870.0,10834.0,14171.0,14089.0,43964.0
1,1309847172892.427,4899.0,11007.0,13579.0,13634.0,43119.0
2,1341605323978.539,4846.0,10489.0,13155.0,13082.0,41572.0
3,1373725052192.067,4790.0,10563.0,12880.0,12496.0,40729.0
4,1405521667337.8977,4966.0,10385.0,12513.0,12000.0,39864.0
5,1437650842872.0083,4805.0,10250.0,11875.0,11392.0,38322.0
6,1474795046875.0,6400.0,13384.0,15326.0,14484.0,49594.0
7,1512265622371.741,4756.0,9647.0,11220.0,10082.0,35705.0
8,1549072460063.8977,6260.0,12670.0,14109.0,12716.0,45755.0
9,1586827067669.1729,4788.0,9243.0,10075.0,9104.0,33210.0
10,1623953554040.8958,6162.0,11994.0,12900.0,11200.0,42256.0
11,1666395380794.702,6040.0,11696.0,12483.0,10679.0,40898.0
12,1709293410269.276,5979.0,11349.0,11666.0,9684.0,38678.0
13,1751663293684.0342,5969.0,11047.0,10891.0,9024.0,36931.0
14,1794270689947.4487,5899.0,10662.0,10720.0,8434.0,35715.0
15,1836611728500.5984,5849.0,10416.0,10291.0,7975.0,34531.0
16,1879645956331.8777,5725.0,10034.0,9730.0,7463.0,32952.0
17,1927379302096.5247,7107.0,12286.0,11271.0,8553.0,39217.0
18,1975366493086.7302,5569.0,9437.0,8416.0,6346.0,29768.0
19,2023052272081.795,7042.0,11529.0,10117.0,7386.0,36074.0
20,2071229880335.7742,5599.0,9030.0,7708.0,5487.0,27824.0
21,2119089719900.2786,6819.0,10899.0,9081.0,6194.0,32993.0
22,2172540413589.3647,6770.0,10449.0,8696.0,5945.0,31860.0
23,2225572356495.4683,6620.0,10124.0,8390.0,5383.0,30517.0
24,2284182290748.8984,7945.0,11713.0,9259.0,6153.0,35070.0
25,2342722571001.4946,6690.0,9581.0,7231.0,4799.0,28301.0
26,2396351135509.099,6649.0,9370.0,7046.0,4318.0,27383.0
27,2454360439419.247,7783.0,10877.0,7857.0,4882.0,31399.0
28,2518672079879.4272,7962.0,10504.0,7744.0,4585.0,30795.0
29,2582449103167.536,7861.0,10125.0,7231.0,4198.0,29415.0
30,2646503741114.852,8019.0,9984.0,6744.0,3847.0,28594.0
31,2710278938554.6826,7763.0,9666.0,6537.0,3587.0,27553.0
32,2773958848920.8633,7645.0,9231.0,6100.0,3363.0,26339.0
33,2843456905625.073,8551.0,10506.0,6595.0,3675.0,29327.0
34,2912388164218.042,7283.0,8509.0,5282.0,2832.0,23906.0
35,2981549479905.4375,8460.0,9434.0,5744.0,3058.0,26696.0
36,3056290779787.8975,8015.0,8857.0,5328.0,2802.0,25002.0
37,3130092358216.496,7917.0,8395.0,5095.0,2522.0,23929.0
38,3205087367605.27,7742.0,7960.0,4500.0,2338.0,22540.0
39,3284817111607.668,8503.0,8584.0,4786.0,2336.0,24209.0
40,3370129412477.2866,8255.0,8142.0,4477.0,2219.0,23093.0
41,3455770006277.464,7965.0,7367.0,3994.0,1973.0,21299.0
42,3540255661361.8574,7666.0,7130.0,3721.0,1790.0,20307.0
43,3625636392615.221,7529.0,6708.0,3485.0,1642.0,19364.0
44,3711447282008.83,7248.0,6233.0,3182.0,1425.0,18088.0
45,3801671426764.483,7906.0,6610.0,3149.0,1441.0,19106.0
46,3897244553805.7744,7620.0,6232.0,2945.0,1223.0,18020.0
47,3993128025733.816,7461.0,5772.0,2682.0,1147.0,17062.0
48,4088834116121.596,6941.0,5428.0,2431.0,1000.0,15800.0
49,4190005849400.7295,7676.0,5720.0,2564.0,1028.0,16988.0
50,4296124494259.158,7316.0,5277.0,2242.0,876.0,15711.0
51,4403507874694.64,6959.0,4785.0,2119.0,775.0,14638.0
52,4509279341588.644,6622.0,4464.0,1837.0,712.0,13635.0
53,4621318655368.801,7199.0,4627.0,1878.0,655.0,14359.0
54,4732694641424.675,6233.0,3939.0,1464.0,557.0,12193.0
55,4845739925037.481,6670.0,4082.0,1563.0,559.0,12874.0
56,4966999749093.95,7174.0,4115.0,1554.0,509.0,13352.0
57,5089736382978.724,6110.0,3577.0,1297.0,402.0,11386.0
58,5212517820370.664,6313.0,3629.0,1247.0,353.0,11542.0
59,5340543046683.047,6105.0,3155.0,1158.0,337.0,10755.0
60,5472947831380.308,6571.0,3371.0,1119.0,333.0,11394.0
61,5611892604031.209,6152.0,3184.0,1032.0,276.0,10644.0
62,5749454062989.386,5747.0,2778.0,887.0,225.0,9637.0
63,5888781334488.734,5770.0,2641.0,836.0,225.0,9472.0
64,6032082178883.658,5948.0,2658.0,816.0,230.0,9652.0
65,6180639625697.318,5557.0,2490.0,710.0,173.0,8930.0
66,6335456082439.679,5968.0,2347.0,771.0,146.0,9232.0
67,6489721712836.52,5126.0,2064.0,595.0,109.0,7894.0
68,6649068566862.014,5631.0,2155.0,589.0,119.0,8494.0
69,6814662367073.651,5078.0,1809.0,497.0,113.0,7497.0
70,6980708269817.073,5248.0,1855.0,483.0,96.0,7682.0
71,7150804763803.069,5017.0,1714.0,429.0,84.0,7244.0
72,7326630240751.615,5109.0,1699.0,403.0,80.0,7291.0
73,7506881789606.035,4772.0,1587.0,355.0,65.0,6779.0
74,7691255028973.51,4832.0,1477.0,350.0,70.0,6729.0
75,7885087751971.954,4564.0,1312.0,294.0,51.0,6221.0
