,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1278064562443.0264,4388.0,10659.0,15068.0,16656.0,46771.0
1,1309861883307.051,4439.0,10585.0,14902.0,16271.0,46197.0
2,1341620298372.5137,4424.0,10524.0,14911.0,15885.0,45744.0
3,1373834512867.647,4352.0,10470.0,14275.0,15433.0,44530.0
4,1405883108879.2512,4381.0,10119.0,14174.0,14922.0,43596.0
5,1437603735567.127,4417.0,10014.0,13509.0,14344.0,42284.0
6,1475099723231.275,5781.0,13306.0,17535.0,18000.0,54622.0
7,1512154507531.8655,4315.0,9778.0,12647.0,13205.0,39945.0
8,1549743638973.6228,5573.0,12924.0,16240.0,16606.0,51343.0
9,1586491704088.868,4231.0,9445.0,11687.0,11511.0,36874.0
10,1623822736805.3127,5722.0,12327.0,15312.0,14672.0,48033.0
11,1666732488849.2417,5605.0,12049.0,14620.0,13590.0,45864.0
12,1709257264185.0378,5534.0,11800.0,13822.0,13059.0,44215.0
13,1751759437026.3442,5542.0,11400.0,13313.0,12175.0,42430.0
14,1793987342924.7861,5491.0,11216.0,12787.0,11459.0,40953.0
15,1836697817164.1792,5360.0,10904.0,12280.0,10713.0,39257.0
16,1879630059793.441,5519.0,10540.0,11614.0,10123.0,37796.0
17,1927426247689.4639,6492.0,12885.0,14110.0,11677.0,45164.0
18,1975328724440.117,5135.0,10072.0,10918.0,8974.0,35099.0
19,2023351433801.0981,6556.0,12082.0,12818.0,10507.0,41963.0
20,2071334740072.8948,5213.0,9293.0,9913.0,7801.0,32220.0
21,2119093472709.8628,6266.0,11773.0,11595.0,9170.0,38804.0
22,2172335915711.1868,6454.0,11324.0,11141.0,8366.0,37285.0
23,2225830464095.3276,6378.0,11011.0,10753.0,7818.0,35960.0
24,2284431192784.0605,7428.0,12879.0,12212.0,8703.0,41222.0
25,2342921658047.328,6381.0,10368.0,9632.0,6924.0,33305.0
26,2395922870459.659,6222.0,10345.0,9156.0,6467.0,32190.0
27,2454814005639.855,7447.0,12078.0,10710.0,7078.0,37313.0
28,2518320319541.172,7323.0,11825.0,10143.0,6697.0,35988.0
29,2582459335548.173,7525.0,11623.0,9603.0,6215.0,34966.0
30,2646369245824.635,7664.0,11484.0,9277.0,5910.0,34335.0
