,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1277793068242.8801,3722.0,9678.0,14469.0,17567.0,45436.0
1,1310136214324.1787,3714.0,9679.0,14402.0,17419.0,45214.0
2,1341738534528.2024,3794.0,9435.0,14193.0,16934.0,44356.0
3,1373872836538.4614,3744.0,9464.0,13816.0,16538.0,43562.0
4,1405716183324.7021,3862.0,9292.0,13580.0,15815.0,42549.0
5,1437540158991.228,3648.0,9154.0,13299.0,15274.0,41375.0
6,1474917857857.858,4995.0,11899.0,17097.0,19551.0,53542.0
7,1512191684378.321,3764.0,8859.0,12452.0,13930.0,39005.0
8,1549311088668.9558,4951.0,11597.0,16002.0,17832.0,50382.0
9,1586767880434.7827,3680.0,8502.0,11609.0,12670.0,36461.0
10,1624119530791.7888,5115.0,11141.0,15044.0,15981.0,47281.0
11,1666374989766.6804,4886.0,10970.0,14418.0,15062.0,45336.0
12,1708943480049.3623,4862.0,10815.0,14091.0,14179.0,43947.0
13,1751576692846.5293,4711.0,10571.0,13475.0,13334.0,42091.0
14,1794424932809.5928,4837.0,10260.0,12913.0,12840.0,40850.0
15,1837208384547.8489,4556.0,10055.0,12415.0,12178.0,39204.0
16,1879825868644.0679,4720.0,9736.0,12038.0,11485.0,37979.0
17,1927583594162.124,5687.0,11904.0,14370.0,13155.0,45116.0
18,1975752728085.8677,4472.0,9381.0,10976.0,9938.0,34767.0
19,2023036320589.2668,5702.0,11535.0,13155.0,11623.0,42015.0
20,2071310055493.8958,4505.0,8836.0,10286.0,8924.0,32551.0
21,2118826648745.5198,5580.0,10989.0,12082.0,10494.0,39145.0
22,2171957887120.1157,5528.0,10594.0,11578.0,9751.0,37451.0
23,2225821047794.1177,5440.0,10693.0,10967.0,8993.0,36093.0
24,2284052001231.527,6496.0,12094.0,12544.0,10193.0,41327.0
25,2342880664248.9023,5239.0,9774.0,10077.0,7800.0,32890.0
26,2396108913001.3564,5161.0,9715.0,9470.0,7276.0,31622.0
27,2454802768834.5137,6212.0,11184.0,10874.0,8203.0,36473.0
28,2518159268023.3477,6339.0,10825.0,10481.0,7655.0,35300.0
29,2582468351063.8296,6392.0,10676.0,10221.0,7252.0,34541.0
30,2646337341474.8706,6387.0,10565.0,9587.0,6679.0,33218.0
31,2710116265912.3057,6363.0,10408.0,9285.0,6271.0,32327.0
32,2774408120721.842,6428.0,10195.0,8943.0,5955.0,31521.0
33,2843619792611.7954,7715.0,11877.0,10071.0,6479.0,36142.0
34,2912430817315.2056,6399.0,9872.0,8226.0,5479.0,29976.0
35,2981682775434.897,7588.0,11394.0,9205.0,5726.0,33913.0
36,3056061620294.599,7332.0,11027.0,8774.0,5400.0,32533.0
37,3130508034982.2354,7318.0,10565.0,8508.0,5158.0,31549.0
38,3205715667761.3574,7308.0,10332.0,8149.0,4984.0,30773.0
39,3285399396863.6914,8290.0,11595.0,8796.0,5160.0,33841.0
40,3370492870614.8623,7953.0,11130.0,8246.0,4829.0,32158.0
41,3455638197920.6777,7791.0,10361.0,7760.0,4508.0,30420.0
42,3540587802327.1016,7649.0,9939.0,7525.0,4080.0,29193.0
43,3625385181264.885,7558.0,9442.0,6703.0,3788.0,27491.0
44,3710974507953.6265,7418.0,9200.0,6285.0,3547.0,26450.0
45,3801531065233.325,8186.0,10051.0,6855.0,3750.0,28842.0
46,3897449148665.8193,7870.0,9238.0,6371.0,3367.0,26846.0
47,3993699579027.937,7839.0,8916.0,5844.0,3090.0,25689.0
48,4088973625636.9,7458.0,8476.0,5488.0,2832.0,24254.0
49,4189657162112.4863,8161.0,8840.0,5665.0,2960.0,25626.0
50,4296927584910.3896,7979.0,8468.0,5273.0,2680.0,24400.0
51,4403161256544.503,7640.0,8008.0,4824.0,2398.0,22870.0
52,4510037625810.01,7253.0,7625.0,4533.0,2173.0,21584.0
53,4621586914479.468,7963.0,7872.0,4661.0,2140.0,22636.0
54,4733306829608.938,7160.0,6923.0,3905.0,1764.0,19752.0
55,4845856176197.426,7537.0,7105.0,3959.0,1906.0,20507.0
56,4967659505034.575,8243.0,7545.0,3969.0,1844.0,21601.0
57,5089709933868.018,7107.0,6388.0,3459.0,1446.0,18400.0
58,5213279096045.197,7434.0,6540.0,3522.0,1427.0,18923.0
59,5339970544858.664,7323.0,6304.0,3208.0,1292.0,18127.0
60,5472774414437.476,7813.0,6446.0,3210.0,1237.0,18706.0
61,5611714297135.243,7505.0,6154.0,2939.0,1086.0,17684.0
62,5750431452807.324,7427.0,5719.0,2703.0,1084.0,16933.0
63,5888846648275.862,7250.0,5366.0,2586.0,877.0,16079.0
64,6032030055308.242,7413.0,5491.0,2551.0,863.0,16318.0
65,6181808576256.865,7101.0,5118.0,2365.0,765.0,15349.0
66,6335537234336.186,7246.0,5375.0,2296.0,733.0,15650.0
67,6490562235469.448,6710.0,4601.0,2036.0,698.0,14045.0
68,6650297313994.091,7446.0,4968.0,1961.0,668.0,15043.0
69,6815605370806.356,6796.0,4351.0,1777.0,533.0,13457.0
70,6979739536223.534,6943.0,4371.0,1817.0,554.0,13685.0
71,7149915033063.924,6805.0,4254.0,1605.0,460.0,13124.0
72,7325507263313.609,6760.0,4133.0,1610.0,456.0,12959.0
73,7507417934382.816,6797.0,3846.0,1478.0,366.0,12487.0
74,7693433962264.151,7102.0,3811.0,1435.0,365.0,12713.0
75,7884072821789.428,6829.0,3541.0,1251.0,378.0,11999.0
76,8077171049824.775,6563.0,3380.0,1201.0,282.0,11426.0
77,8273691398496.24,6650.0,3339.0,1191.0,277.0,11457.0
78,8481563527831.667,6701.0,3404.0,1087.0,263.0,11455.0
79,8689346915584.416,6160.0,2962.0,916.0,206.0,10244.0
80,8901995884586.182,6585.0,3013.0,981.0,216.0,10795.0
81,9121116541978.387,6015.0,2713.0,881.0,173.0,9782.0
82,9345751942554.799,6615.0,2719.0,806.0,181.0,10321.0
83,9577277636734.055,6381.0,2582.0,751.0,176.0,9890.0
84,9811228166504.697,6174.0,2415.0,698.0,127.0,9414.0
85,10053081850649.352,6160.0,2374.0,630.0,115.0,9279.0
86,10296738131186.043,5961.0,2177.0,545.0,94.0,8777.0
87,10552130009775.172,6138.0,2166.0,550.0,92.0,8946.0
88,10812004298486.932,5816.0,1869.0,498.0,101.0,8284.0
89,11073964930376.482,5817.0,1844.0,483.0,65.0,8209.0
90,11345098008925.506,5826.0,1793.0,437.0,64.0,8120.0
91,11628098049369.93,5793.0,1732.0,402.0,54.0,7981.0
92,11916389132340.053,5705.0,1529.0,367.0,55.0,7656.0
93,12208934475450.371,5662.0,1505.0,340.0,47.0,7554.0
94,12510406099518.459,5607.0,1368.0,311.0,54.0,7340.0
95,12820906835722.16,5442.0,1347.0,252.0,47.0,7088.0
96,13137090591051.371,5431.0,1151.0,221.0,33.0,6836.0
97,13452220562894.889,5223.0,1101.0,206.0,36.0,6566.0
98,13783957743857.037,5372.0,1054.0,206.0,40.0,6672.0
99,14125870664878.33,5219.0,975.0,188.0,31.0,6413.0
100,14471122769998.082,5213.0,858.0,174.0,32.0,6277.0
101,14828737864077.67,5047.0,832.0,183.0,27.0,6089.0
102,15192965815403.178,4973.0,802.0,142.0,20.0,5937.0
103,15567800415368.64,4815.0,724.0,151.0,35.0,5725.0
104,15952020285655.145,4831.0,647.0,121.0,24.0,5623.0
