,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,all realizations
42,3540394572320.0,265151.0,208107.0,101215.0,50527.0,625000.0
43,3625579359437.8604,255772.0,194451.0,92842.0,45543.0,588608.0
44,3710855370448.053,245346.0,181443.0,83704.0,40178.0,550671.0
45,3801238548273.311,266934.0,189295.0,85845.0,40515.0,582589.0
46,3897173974171.1523,256797.0,175839.0,78317.0,35800.0,546753.0
47,3993005066803.579,245909.0,162531.0,70275.0,31587.0,510302.0
48,4088828603206.179,237501.0,151184.0,64106.0,27781.0,480572.0
49,4189886265760.079,252833.0,155463.0,64823.0,27513.0,500632.0
50,4296446938893.024,242466.0,143391.0,58513.0,24529.0,468899.0
51,4402880815099.412,232547.0,133373.0,53171.0,21297.0,440388.0
52,4509443194272.947,222341.0,123039.0,47747.0,19092.0,412219.0
53,4621134942471.177,233330.0,124286.0,47655.0,18082.0,423353.0
54,4733136288967.964,203495.0,104606.0,39293.0,14570.0,361964.0
55,4844707641002.326,214211.0,106089.0,39390.0,14240.0,373930.0
56,4967128395818.436,222849.0,106870.0,38640.0,13412.0,381771.0
57,5089618451723.938,196132.0,90148.0,31730.0,10859.0,328869.0
58,5212138542379.538,203521.0,90728.0,31398.0,10435.0,336082.0
59,5339864931535.52,194619.0,83479.0,28222.0,9026.0,315346.0
60,5472797309277.355,201682.0,83039.0,27647.0,8661.0,321029.0
61,5611318705551.445,191873.0,76139.0,24646.0,7408.0,300066.0
62,5749855383800.614,183100.0,69544.0,22275.0,6425.0,281344.0
63,5888431284789.1045,174345.0,63558.0,20087.0,5742.0,263732.0
64,6032033138835.419,178055.0,63148.0,19538.0,5243.0,265984.0
65,6181038670728.774,169747.0,57753.0,17500.0,4460.0,249460.0
66,6335459698906.314,172718.0,56294.0,16559.0,4318.0,249889.0
67,6489947156543.382,153200.0,48105.0,13915.0,3352.0,218572.0
68,6649331327985.362,167743.0,50833.0,14172.0,3354.0,236102.0
69,6814630612215.206,148821.0,42821.0,11809.0,2751.0,206202.0
70,6979703163139.925,150342.0,41702.0,11341.0,2518.0,205903.0
71,7149852836131.178,142333.0,37952.0,10048.0,2077.0,192410.0
72,7325527505135.456,143822.0,36412.0,9154.0,1929.0,191317.0
73,7506590489273.43,137531.0,33046.0,8321.0,1635.0,180533.0
74,7692968695886.232,137315.0,31809.0,7722.0,1482.0,178328.0
75,7884368874787.834,129668.0,28868.0,6907.0,1290.0,166733.0
76,8076320364784.197,123667.0,26295.0,6077.0,1095.0,157134.0
77,8273590775445.206,123342.0,24672.0,5491.0,974.0,154479.0
78,8480993701929.098,122169.0,23453.0,5225.0,882.0,151729.0
79,8688874503908.599,109830.0,19874.0,4275.0,724.0,134703.0
80,8901509701031.963,114909.0,19720.0,4068.0,649.0,139346.0
81,9119980712453.414,103051.0,16941.0,3396.0,578.0,123966.0
82,9343343789164.44,107718.0,16463.0,3318.0,487.0,127986.0
83,9577681814305.78,101598.0,14727.0,2866.0,425.0,119616.0
84,9811795851504.873,95578.0,12911.0,2566.0,383.0,111438.0
85,10051591986810.475,94041.0,11892.0,2273.0,365.0,108571.0
86,10296449231100.54,89171.0,10686.0,1996.0,306.0,102159.0
87,10551927284972.1,91369.0,10435.0,1839.0,297.0,103940.0
88,10812336586468.107,82453.0,8722.0,1510.0,251.0,92936.0
89,11073648586868.475,80825.0,7796.0,1288.0,210.0,90119.0
90,11345130120564.072,79369.0,7195.0,1238.0,201.0,88003.0
91,11627244361079.098,77165.0,6540.0,1143.0,186.0,85034.0
92,11914795915547.797,72720.0,5709.0,996.0,194.0,79619.0
93,12207758422393.193,70096.0,5031.0,870.0,169.0,76166.0
94,12510335521319.3,68337.0,4453.0,773.0,173.0,73736.0
95,12820091013976.312,63766.0,3808.0,745.0,154.0,68473.0
96,13133344454626.027,62306.0,3475.0,642.0,146.0,66569.0
97,13453249693132.63,58257.0,2944.0,565.0,150.0,61916.0
98,13783385607099.637,58558.0,2715.0,567.0,135.0,61975.0
99,14123715063741.219,54630.0,2350.0,546.0,129.0,57655.0
100,14470087979094.076,52450.0,2059.0,490.0,105.0,55104.0
101,14826870384812.92,50129.0,1864.0,436.0,142.0,52571.0
102,15194173552100.873,48942.0,1532.0,458.0,142.0,51074.0
103,15567459910416.71,45255.0,1329.0,407.0,116.0,47107.0
104,15950623292408.785,44473.0,1251.0,425.0,115.0,46264.0
105,16343533565459.61,41531.0,1087.0,349.0,113.0,43080.0
106,16742800249352.174,39494.0,939.0,361.0,112.0,40906.0
107,17153767846138.045,37616.0,872.0,340.0,116.0,38944.0
108,17574852253356.062,36328.0,794.0,313.0,109.0,37544.0
109,18004778081962.176,34595.0,745.0,346.0,111.0,35797.0
110,18451442490522.02,33169.0,687.0,330.0,104.0,34290.0
111,18909506510092.2,31034.0,668.0,304.0,98.0,32104.0
112,19372154502619.527,29362.0,593.0,298.0,96.0,30349.0
113,19847580058630.56,27680.0,596.0,299.0,79.0,28654.0
114,20335913046592.414,26994.0,549.0,277.0,103.0,27923.0
115,20838110042818.22,24860.0,487.0,258.0,85.0,25690.0
116,21348659267032.613,23842.0,530.0,283.0,121.0,24776.0
117,21874661340491.71,22689.0,454.0,251.0,75.0,23469.0
118,22413687595368.457,21515.0,413.0,253.0,101.0,22282.0
119,22959093113714.945,20042.0,479.0,220.0,83.0,20824.0
120,23525197720145.35,19330.0,431.0,246.0,82.0,20089.0
121,24104892035210.52,18115.0,444.0,219.0,80.0,18858.0
122,24696038221263.062,16913.0,399.0,225.0,71.0,17608.0
123,25303321943811.69,16460.0,376.0,222.0,63.0,17121.0
124,25927676155244.844,15305.0,351.0,204.0,89.0,15949.0
125,26566392191953.336,14447.0,356.0,205.0,79.0,15087.0
126,27221479049795.69,13762.0,399.0,204.0,74.0,14439.0
127,27892373994638.07,12814.0,345.0,204.0,65.0,13428.0
128,28577188300256.082,11909.0,334.0,194.0,59.0,12496.0
129,29280928338489.84,11396.0,313.0,190.0,60.0,11959.0
130,29998821831869.51,10622.0,300.0,164.0,72.0,11158.0
131,30731328512594.58,9908.0,321.0,151.0,61.0,10441.0
132,31488977953074.434,9385.0,295.0,152.0,56.0,9888.0
133,32271070502517.945,8869.0,281.0,141.0,42.0,9333.0
134,33061567760506.62,8234.0,257.0,147.0,47.0,8685.0
135,33872358055358.41,8013.0,240.0,144.0,57.0,8454.0
136,34711613522858.242,7392.0,239.0,129.0,49.0,7809.0
137,35560265819324.86,6872.0,245.0,144.0,56.0,7317.0
138,36431532105972.16,6299.0,204.0,143.0,35.0,6681.0
139,37331029006181.65,5901.0,229.0,136.0,43.0,6309.0
140,38251238936591.81,5655.0,227.0,126.0,48.0,6056.0
141,39184937976437.98,5385.0,214.0,128.0,45.0,5772.0
142,40153228429309.35,4866.0,210.0,113.0,38.0,5227.0
143,41144675239844.87,4580.0,183.0,104.0,32.0,4899.0
144,42157251229420.57,4376.0,170.0,95.0,36.0,4677.0
145,43190550945976.75,4061.0,185.0,104.0,37.0,4387.0
146,44247197141448.99,3778.0,147.0,104.0,29.0,4058.0
147,45344333602584.81,3424.0,175.0,82.0,33.0,3714.0
148,46460433572216.09,3339.0,170.0,95.0,24.0,3628.0
149,47586488698839.34,3008.0,131.0,98.0,37.0,3274.0
150,48773789607905.64,2908.0,125.0,74.0,30.0,3137.0
151,49972606959706.96,2508.0,126.0,67.0,29.0,2730.0
152,51203044140030.44,2442.0,91.0,78.0,17.0,2628.0
153,52450548619447.78,2288.0,122.0,71.0,18.0,2499.0
154,53757798524665.74,1965.0,106.0,64.0,34.0,2169.0
155,55051958437656.484,1818.0,95.0,58.0,26.0,1997.0
156,56407262487257.9,1801.0,94.0,53.0,14.0,1962.0
157,57817511010728.4,1621.0,98.0,38.0,14.0,1771.0
158,59225756307692.305,1462.0,90.0,52.0,21.0,1625.0
159,60696175943698.016,1423.0,81.0,46.0,13.0,1563.0
160,62160522063815.34,1318.0,91.0,45.0,19.0,1473.0
161,63716928063241.11,1143.0,82.0,30.0,10.0,1265.0
162,65301358740679.37,1075.0,86.0,34.0,12.0,1207.0
163,66886375784753.36,985.0,84.0,38.0,8.0,1115.0
164,68536957305502.84,944.0,75.0,25.0,10.0,1054.0
165,70221797606093.58,810.0,70.0,31.0,8.0,919.0
166,71968439293598.23,814.0,60.0,27.0,5.0,906.0
167,73728178048780.48,707.0,77.0,21.0,15.0,820.0
168,75525026385224.28,658.0,70.0,23.0,7.0,758.0
169,77407203216374.27,592.0,75.0,13.0,4.0,684.0
170,79281948892674.61,498.0,68.0,14.0,7.0,587.0
171,81240036053130.94,450.0,54.0,17.0,6.0,527.0
172,83236515209125.47,453.0,51.0,18.0,4.0,526.0
173,85282838461538.47,441.0,59.0,14.0,6.0,520.0
174,87386894859813.08,359.0,51.0,14.0,4.0,428.0
175,89546310267857.14,390.0,41.0,12.0,5.0,448.0
176,91760408376963.34,311.0,46.0,21.0,4.0,382.0
177,93915192567567.56,249.0,32.0,15.0,0.0,296.0
178,96326608024691.36,267.0,41.0,11.0,5.0,324.0
179,98676046332046.33,217.0,25.0,11.0,6.0,259.0
180,101037295454545.45,201.0,46.0,14.0,3.0,264.0
181,103536183206106.88,206.0,43.0,12.0,1.0,262.0
182,106071076233183.86,169.0,37.0,11.0,6.0,223.0
183,108679200000000.0,165.0,28.0,4.0,3.0,200.0
184,111351741573033.7,143.0,27.0,6.0,2.0,178.0
185,114236666666666.67,106.0,19.0,6.0,1.0,132.0
186,116931343283582.1,109.0,21.0,4.0,0.0,134.0
187,119767850467289.72,80.0,20.0,4.0,3.0,107.0
188,122694285714285.72,97.0,25.0,3.0,1.0,126.0
189,125824782608695.66,67.0,21.0,4.0,0.0,92.0
190,128739784946236.56,63.0,27.0,3.0,0.0,93.0
191,131988235294117.64,62.0,16.0,6.0,1.0,85.0
192,135162923076923.08,48.0,15.0,2.0,0.0,65.0
193,138418363636363.64,40.0,8.0,6.0,1.0,55.0
194,141859444444444.44,40.0,10.0,3.0,1.0,54.0
195,145551355932203.38,36.0,17.0,4.0,2.0,59.0
196,149176666666666.66,32.0,11.0,2.0,0.0,45.0
197,152930294117647.06,24.0,7.0,3.0,0.0,34.0
198,156735312500000.0,23.0,8.0,1.0,0.0,32.0
