,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1277629424697.6914,2729.0,7543.0,12363.0,16749.0,39384.0
1,1309699268292.6829,2870.0,7788.0,12509.0,16584.0,39751.0
2,1341807541800.071,2811.0,7722.0,12295.0,16278.0,39106.0
3,1374180902043.6926,2838.0,7499.0,12238.0,16020.0,38595.0
4,1405911598746.0815,2871.0,7658.0,11826.0,15366.0,37721.0
5,1437648007181.3286,2785.0,7355.0,11531.0,15205.0,36876.0
6,1475256069958.8477,3888.0,10010.0,15206.0,19573.0,48677.0
7,1512208491580.0789,2791.0,7374.0,11124.0,13790.0,35079.0
8,1549493471582.1812,3906.0,9678.0,14518.0,18048.0,46150.0
9,1586583700594.6135,2859.0,7198.0,10656.0,12837.0,33550.0
10,1624092153236.4597,3785.0,9292.0,13601.0,16494.0,43172.0
11,1666388714399.787,3757.0,9108.0,13327.0,15623.0,41815.0
12,1709337414066.6313,3782.0,8968.0,12694.0,14800.0,40244.0
13,1752244303469.7048,3862.0,8953.0,12222.0,14082.0,39119.0
14,1794176974032.8564,3774.0,8809.0,11957.0,13470.0,38010.0
15,1837209506651.8848,3608.0,8690.0,11476.0,12554.0,36328.0
16,1879761523809.524,3675.0,8322.0,11124.0,11914.0,35035.0
17,1927706431852.9863,4571.0,10332.0,13451.0,14264.0,42618.0
18,1975134592552.6174,3706.0,8107.0,10330.0,10688.0,32831.0
19,2023425054466.231,4590.0,10021.0,12276.0,12494.0,39381.0
20,2071241046221.9763,3613.0,7804.0,9398.0,9586.0,30401.0
21,2118988024085.638,4484.0,9701.0,11586.0,11214.0,36985.0
22,2171975125513.464,4382.0,9207.0,11064.0,10497.0,35150.0
23,2225721192203.0825,4412.0,9091.0,10478.0,9704.0,33685.0
24,2284163841915.2573,5263.0,10541.0,12031.0,11092.0,38927.0
25,2342940543735.2246,4230.0,8514.0,9501.0,8687.0,30932.0
26,2395985152139.0986,4371.0,8324.0,9369.0,8248.0,30312.0
27,2454612352600.0386,5173.0,9854.0,10452.0,9191.0,34670.0
28,2518711711711.712,4995.0,9443.0,9973.0,8522.0,32933.0
29,2582044127754.1943,4947.0,9268.0,9543.0,8057.0,31815.0
30,2646388634959.8516,4857.0,9050.0,9296.0,7564.0,30767.0
31,2709579566756.926,4801.0,8879.0,8816.0,7074.0,29570.0
32,2774304955044.955,5005.0,8584.0,8603.0,6482.0,28674.0
33,2842940945709.2817,5710.0,9715.0,9505.0,7272.0,32202.0
34,2911978309049.8667,4873.0,8301.0,7742.0,5979.0,26895.0
35,2981797739314.73,5662.0,9420.0,8735.0,6321.0,30138.0
36,3056459497452.117,5691.0,9380.0,8457.0,5933.0,29461.0
37,3130786871360.5083,5667.0,9135.0,8059.0,5610.0,28471.0
38,3205190910664.82,5776.0,8889.0,7683.0,5210.0,27558.0
39,3285472620500.305,6556.0,10152.0,8357.0,5720.0,30785.0
40,3370266924711.5967,6588.0,9838.0,8227.0,5405.0,30058.0
41,3455983466541.2944,6381.0,9513.0,7894.0,5131.0,28919.0
42,3541072827586.207,6525.0,9237.0,7507.0,4842.0,28111.0
43,3625726118577.075,6325.0,9248.0,7194.0,4546.0,27313.0
44,3711328694521.216,6151.0,8871.0,6941.0,4376.0,26339.0
45,3802365790238.2334,6884.0,9576.0,7424.0,4486.0,28370.0
46,3896266951399.116,6790.0,9030.0,6931.0,4263.0,27014.0
47,3993734669067.9873,6663.0,8841.0,6332.0,3959.0,25795.0
48,4088913923088.615,6579.0,8292.0,6153.0,3804.0,24828.0
