,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1277889912600.1458,2746.0,7420.0,12274.0,16587.0,39027.0
1,1309676432664.7563,2792.0,7370.0,12371.0,16372.0,38905.0
2,1341600973574.409,2876.0,7511.0,12066.0,16005.0,38458.0
3,1373643199436.2227,2838.0,7323.0,12071.0,16004.0,38236.0
4,1405840113194.1987,2827.0,7244.0,11940.0,15620.0,37631.0
5,1437698265895.9539,2768.0,7393.0,11500.0,14840.0,36501.0
6,1474985127931.7698,3752.0,9596.0,15041.0,19406.0,47795.0
7,1512243231597.8457,2785.0,7178.0,11013.0,14196.0,35172.0
8,1549577505330.4905,3752.0,9335.0,14328.0,17910.0,45325.0
9,1586484919210.054,2785.0,7045.0,10457.0,13034.0,33321.0
10,1623941428189.3555,3739.0,9286.0,13765.0,16521.0,43311.0
11,1666470480972.5159,3784.0,9058.0,13148.0,15832.0,41822.0
12,1708814097902.098,3575.0,8914.0,12669.0,14853.0,40011.0
13,1751474165739.7107,3596.0,8878.0,12181.0,14096.0,38751.0
14,1794853176795.58,3620.0,8589.0,11752.0,13529.0,37490.0
15,1836728739946.3806,3730.0,8410.0,11522.0,12767.0,36429.0
16,1879358842884.5627,3647.0,8288.0,11068.0,12158.0,35161.0
17,1927429187137.1147,4478.0,10095.0,13253.0,14148.0,41974.0
18,1975598278335.7246,3485.0,8068.0,10449.0,10685.0,32687.0
19,2023379318955.7322,4405.0,9851.0,12226.0,12592.0,39074.0
20,2071085770862.8005,3535.0,7852.0,9658.0,9600.0,30645.0
21,2119389208304.814,4383.0,9378.0,11476.0,11141.0,36378.0
22,2172307280867.1064,4244.0,9125.0,10943.0,10526.0,34838.0
23,2225125866916.5884,4268.0,8825.0,10489.0,9795.0,33377.0
24,2284227448302.77,5126.0,10664.0,11993.0,10852.0,38635.0
25,2343142596972.564,4228.0,8503.0,9584.0,8465.0,30780.0
26,2396001142585.0986,4201.0,8411.0,9259.0,8229.0,30100.0
27,2454130958472.7417,5081.0,9903.0,10694.0,9225.0,34903.0
28,2518490051072.523,4895.0,9637.0,10053.0,8667.0,33252.0
29,2582553990513.508,4849.0,9103.0,9563.0,8041.0,31556.0
30,2646430949419.569,4824.0,8934.0,9306.0,7572.0,30636.0
31,2710443913043.478,4830.0,8936.0,8726.0,7059.0,29551.0
32,2773873048780.488,4920.0,8744.0,8472.0,6665.0,28801.0
33,2843291808873.72,5567.0,9620.0,9356.0,7124.0,31667.0
34,2912573751284.6865,4865.0,8320.0,7806.0,5740.0,26731.0
35,2982380336283.186,5650.0,9417.0,8561.0,6271.0,29899.0
36,3056526448497.854,5592.0,9210.0,8366.0,5925.0,29093.0
37,3131122743238.4966,5694.0,8949.0,7884.0,5590.0,28117.0
38,3204992371806.487,5519.0,8845.0,7824.0,5339.0,27527.0
39,3285562295839.7534,6490.0,10279.0,8539.0,5765.0,31073.0
40,3370203715075.2227,6514.0,9773.0,8213.0,5403.0,29903.0
41,3455703209324.605,6263.0,9638.0,7864.0,5035.0,28800.0
42,3540175881895.882,6435.0,9200.0,7696.0,4692.0,28023.0
43,3625813735289.376,6203.0,9103.0,7273.0,4587.0,27166.0
44,3710564496174.508,6143.0,8824.0,6873.0,4329.0,26169.0
45,3801979656716.418,6700.0,9329.0,7432.0,4508.0,27969.0
46,3897327278259.5464,6573.0,9130.0,7002.0,4243.0,26948.0
47,3993316286400.4805,6662.0,8620.0,6688.0,4072.0,26042.0
48,4089355209137.2124,6479.0,8366.0,6107.0,3694.0,24646.0
49,4190743480131.975,6971.0,8910.0,6496.0,3983.0,26360.0
50,4296628487604.518,6817.0,8295.0,6124.0,3590.0,24826.0
51,4403451424242.424,6600.0,8056.0,5669.0,3364.0,23689.0
52,4509925170807.453,6440.0,7759.0,5366.0,3138.0,22703.0
53,4620444963875.903,7059.0,7856.0,5544.0,3243.0,23702.0
54,4733063449959.316,6145.0,6926.0,4666.0,2553.0,20290.0
55,4844397212436.82,6529.0,7428.0,4854.0,2669.0,21480.0
56,4967492592057.762,6925.0,7596.0,4880.0,2699.0,22100.0
57,5090296821129.211,6323.0,6651.0,4112.0,2246.0,19332.0
58,5212241489037.759,6568.0,6998.0,4114.0,2256.0,19936.0
59,5340370657568.238,6448.0,6419.0,3865.0,2099.0,18831.0
60,5474051431894.171,6879.0,6694.0,3838.0,2001.0,19412.0
61,5611869867600.061,6571.0,6342.0,3638.0,1788.0,18339.0
62,5751193383481.731,6514.0,6233.0,3348.0,1674.0,17769.0
63,5888695660260.385,6452.0,5760.0,3173.0,1453.0,16838.0
64,6032690097650.29,6554.0,5842.0,3212.0,1466.0,17074.0
65,6181938764742.396,6444.0,5661.0,3035.0,1295.0,16435.0
66,6336149163179.916,6692.0,5826.0,3014.0,1277.0,16809.0
67,6490905628642.798,6005.0,5040.0,2625.0,1113.0,14783.0
68,6649727839046.199,6710.0,5406.0,2762.0,1148.0,16026.0
69,6815163455149.502,6321.0,4839.0,2361.0,955.0,14476.0
70,6979559915809.167,6414.0,4911.0,2356.0,927.0,14608.0
71,7151173905287.058,6166.0,4500.0,2233.0,946.0,13845.0
72,7326110957361.223,6215.0,4574.0,2126.0,740.0,13655.0
73,7507277529880.479,6275.0,4409.0,2047.0,782.0,13513.0
74,7694319167974.882,6370.0,4448.0,2026.0,741.0,13585.0
75,7885395708014.957,6151.0,4077.0,1878.0,668.0,12774.0
76,8077530545454.546,6050.0,3875.0,1712.0,571.0,12208.0
77,8274969225645.296,6005.0,3840.0,1651.0,550.0,12046.0
78,8482430164765.526,6312.0,3764.0,1572.0,548.0,12196.0
79,8689135812816.483,5727.0,3546.0,1402.0,426.0,11101.0
80,8902400830803.643,6259.0,3640.0,1466.0,446.0,11811.0
81,9118850903350.29,5701.0,3163.0,1260.0,382.0,10506.0
82,9342689048562.934,6054.0,3338.0,1278.0,373.0,11043.0
83,9577882306094.184,5776.0,3200.0,1188.0,339.0,10503.0
84,9813615075639.02,5751.0,3001.0,1104.0,294.0,10150.0
85,10052375109170.307,5725.0,2997.0,995.0,269.0,9986.0
86,10297644600526.777,5695.0,2709.0,949.0,263.0,9616.0
87,10553343260457.91,5809.0,2652.0,926.0,248.0,9635.0
88,10813328797351.967,5438.0,2409.0,876.0,204.0,8927.0
89,11073939574314.574,5544.0,2503.0,811.0,192.0,9050.0
90,11345187947067.238,5592.0,2304.0,746.0,181.0,8823.0
91,11628342183928.258,5687.0,2324.0,716.0,164.0,8891.0
92,11918151671900.979,5413.0,2033.0,671.0,151.0,8268.0
93,12210240188953.488,5504.0,1990.0,625.0,129.0,8248.0
94,12511728171334.432,5463.0,1983.0,584.0,117.0,8147.0
95,12820818010904.305,5319.0,1871.0,585.0,90.0,7865.0
96,13132736951588.502,5288.0,1730.0,476.0,87.0,7581.0
97,13455012918379.33,5109.0,1646.0,529.0,84.0,7368.0
98,13787177109122.072,5251.0,1638.0,481.0,108.0,7478.0
99,14124475709288.768,5146.0,1544.0,389.0,65.0,7144.0
100,14470090149253.73,5025.0,1506.0,391.0,72.0,6994.0
101,14827668703192.748,5074.0,1403.0,377.0,57.0,6911.0
102,15192840631873.625,5001.0,1281.0,319.0,53.0,6654.0
103,15568844365312.107,4774.0,1183.0,302.0,41.0,6300.0
104,15952467239967.24,4884.0,1122.0,268.0,38.0,6312.0
105,16345259933082.393,4782.0,1075.0,231.0,42.0,6130.0
106,16746990183792.814,4788.0,991.0,221.0,36.0,6036.0
107,17155042132416.166,4652.0,972.0,205.0,34.0,5863.0
108,17575510674637.062,4684.0,883.0,206.0,22.0,5795.0
109,18006580673371.23,4574.0,772.0,153.0,42.0,5541.0
110,18454215321359.01,4621.0,750.0,148.0,28.0,5547.0
111,18911682718271.83,4444.0,678.0,153.0,26.0,5301.0
112,19373370511669.66,4456.0,587.0,120.0,22.0,5185.0
113,19849175593851.887,4294.0,621.0,120.0,14.0,5049.0
114,20339589359742.055,4342.0,558.0,114.0,29.0,5043.0
115,20839289004457.652,4038.0,487.0,108.0,25.0,4658.0
116,21348704734016.594,4098.0,434.0,112.0,20.0,4664.0
117,21879989489122.465,4091.0,406.0,91.0,19.0,4607.0
118,22412850038451.68,3901.0,381.0,76.0,20.0,4378.0
119,22962654793085.387,3818.0,343.0,91.0,22.0,4274.0
120,23527110459183.67,3920.0,342.0,73.0,21.0,4356.0
121,24105171112907.57,3711.0,267.0,75.0,15.0,4068.0
122,24699855224281.492,3723.0,277.0,75.0,27.0,4102.0
123,25307514896008.992,3558.0,221.0,71.0,22.0,3872.0
124,25930781159420.29,3450.0,214.0,71.0,17.0,3752.0
125,26567429447852.76,3423.0,201.0,66.0,23.0,3713.0
126,27226766950396.242,3407.0,181.0,55.0,17.0,3660.0
127,27891543834015.195,3422.0,195.0,61.0,16.0,3694.0
128,28577618883312.42,3188.0,160.0,68.0,25.0,3441.0
129,29280567291872.33,3039.0,157.0,63.0,13.0,3272.0
130,29999736876857.047,3029.0,137.0,69.0,25.0,3260.0
131,30732314165497.895,2852.0,114.0,60.0,16.0,3042.0
132,31492906762295.082,2928.0,121.0,67.0,18.0,3134.0
133,32274102790533.38,2831.0,115.0,58.0,19.0,3023.0
134,33060281647940.074,2670.0,113.0,65.0,20.0,2868.0
135,33873872687704.027,2757.0,103.0,62.0,19.0,2941.0
136,34721124856376.867,2611.0,125.0,65.0,17.0,2818.0
137,35574765036086.61,2494.0,110.0,60.0,20.0,2684.0
138,36440299456294.44,2391.0,113.0,49.0,22.0,2575.0
139,37329526849894.29,2365.0,108.0,52.0,22.0,2547.0
140,38242533476394.85,2330.0,112.0,46.0,20.0,2508.0
141,39187801070472.79,2242.0,98.0,88.0,24.0,2452.0
142,40151439252336.445,2140.0,111.0,57.0,18.0,2326.0
143,41141188454198.48,2096.0,95.0,57.0,18.0,2266.0
144,42149597014925.375,2077.0,111.0,41.0,25.0,2254.0
145,43188240448293.43,1963.0,114.0,52.0,19.0,2148.0
146,44265054874800.21,1877.0,80.0,71.0,20.0,2048.0
147,45345868200836.82,1912.0,81.0,60.0,29.0,2082.0
148,46464667206040.99,1854.0,87.0,55.0,22.0,2018.0
149,47602216123499.14,1749.0,100.0,60.0,23.0,1932.0
150,48766744399770.25,1741.0,104.0,47.0,23.0,1915.0
151,49980288484848.484,1650.0,96.0,56.0,13.0,1815.0
152,51184824748743.72,1592.0,71.0,53.0,22.0,1738.0
153,52441536075949.37,1580.0,86.0,57.0,22.0,1745.0
154,53746188874514.875,1546.0,98.0,47.0,17.0,1708.0
155,55090990666666.664,1500.0,81.0,47.0,24.0,1652.0
156,56421185287994.445,1441.0,86.0,52.0,18.0,1597.0
157,57796130249110.32,1405.0,62.0,58.0,23.0,1548.0
158,59235546067415.73,1335.0,71.0,53.0,18.0,1477.0
159,60705399539877.3,1304.0,82.0,39.0,17.0,1442.0
160,62198621911037.89,1214.0,71.0,65.0,16.0,1366.0
161,63715540807914.266,1213.0,75.0,48.0,15.0,1351.0
162,65268729870129.87,1155.0,85.0,53.0,18.0,1311.0
163,66898221827861.58,1127.0,89.0,38.0,15.0,1269.0
164,68533904985888.99,1063.0,79.0,43.0,7.0,1192.0
165,70223886965376.78,982.0,75.0,59.0,16.0,1132.0
166,71947178331735.38,1043.0,87.0,48.0,15.0,1193.0
167,73730353115727.0,1011.0,76.0,53.0,23.0,1163.0
168,75536927937915.75,902.0,70.0,47.0,13.0,1032.0
169,77391902881536.81,937.0,60.0,46.0,20.0,1063.0
170,79319491336633.66,808.0,77.0,40.0,20.0,945.0
171,81258288598574.83,842.0,77.0,48.0,19.0,986.0
