,mass bin,1st Xoff,2nd Xoff,3rd Xoff,4th Xoff,full sample
0,1277948217861.4338,4994.0,11014.0,13822.0,14005.0,43835.0
1,1310042718044.334,4827.0,11172.0,13609.0,13595.0,43203.0
2,1341823512805.001,4959.0,10843.0,13326.0,13200.0,42328.0
3,1373673514748.6497,4814.0,10663.0,12857.0,12530.0,40864.0
4,1405808866396.7612,4940.0,10327.0,12460.0,11882.0,39609.0
5,1437812320797.839,4813.0,10379.0,12211.0,11480.0,38883.0
6,1475223855081.556,6376.0,13463.0,15300.0,14335.0,49474.0
7,1512419424611.5078,4762.0,9807.0,11116.0,10430.0,36115.0
8,1549154842787.1702,6329.0,12938.0,14076.0,12708.0,46051.0
9,1586849795479.0098,4645.0,9141.0,10214.0,8982.0,32982.0
10,1624031845382.5005,6183.0,11997.0,13050.0,11169.0,42399.0
11,1666717188003.8696,6202.0,11719.0,12366.0,10529.0,40816.0
12,1709254258106.7803,6106.0,11491.0,11601.0,9723.0,38921.0
13,1751872940980.3267,5998.0,11176.0,11011.0,9156.0,37341.0
14,1794231510865.816,5798.0,10838.0,10583.0,8467.0,35686.0
15,1837062255742.201,5834.0,10556.0,10155.0,7862.0,34407.0
16,1879633886255.924,5908.0,10073.0,9690.0,7393.0,33064.0
17,1927307668124.6582,7316.0,12323.0,11526.0,8627.0,39792.0
18,1975626858345.021,5704.0,9838.0,8723.0,6234.0,30499.0
19,2023329317558.794,6931.0,11746.0,10159.0,7387.0,36223.0
20,2071073692664.644,5603.0,8941.0,7798.0,5280.0,27622.0
21,2118898542358.2046,6929.0,11039.0,9483.0,6210.0,33661.0
22,2172396092362.3445,6756.0,10384.0,8596.0,5926.0,31662.0
23,2225643598513.011,6725.0,10168.0,8227.0,5459.0,30579.0
24,2283994892672.0947,8106.0,11809.0,9439.0,5991.0,35345.0
25,2342958967800.1807,6646.0,9581.0,7373.0,4710.0,28310.0
26,2396219198438.907,6662.0,9534.0,6979.0,4323.0,27498.0
27,2454524364837.3984,7872.0,11008.0,7865.0,4906.0,31651.0
28,2518534146651.417,7869.0,10740.0,7585.0,4599.0,30793.0
29,2582007108156.482,7822.0,10330.0,7316.0,4138.0,29606.0
30,2645990874134.8374,7802.0,10089.0,6871.0,3901.0,28663.0
31,2710522681359.045,7623.0,9634.0,6381.0,3633.0,27271.0
32,2774289078408.039,7563.0,9272.0,6181.0,3377.0,26393.0
33,2843404462095.55,8561.0,10219.0,6667.0,3621.0,29068.0
34,2912385321100.9175,7194.0,8533.0,5273.0,2944.0,23944.0
35,2981739007006.5234,8278.0,9527.0,5851.0,3035.0,26691.0
36,3056550473343.2983,8028.0,8852.0,5370.0,2847.0,25097.0
37,3130482986720.12,7982.0,8327.0,5166.0,2560.0,24035.0
38,3205574151065.203,7745.0,7891.0,4632.0,2349.0,22617.0
39,3284889214085.821,8576.0,8485.0,4757.0,2491.0,24309.0
40,3370323506261.1807,8385.0,8072.0,4380.0,2162.0,22999.0
