,mass bin,bias
0,1278000000000.0,5.75320059041074
1,1310000000000.0,6.086600031656051
2,1342000000000.0,4.493139274133088
3,1374000000000.0,5.61029400254849
4,1406000000000.0,4.836380513123855
5,1438000000000.0,4.971468442909846
6,1475000000000.0,4.281049750323972
7,1512000000000.0,5.3687042131557385
8,1549000000000.0,4.337095346963762
9,1587000000000.0,3.891254189593434
10,1624000000000.0,7.62513834723381
11,1666000000000.0,6.833104416154577
12,1709000000000.0,6.717835595059174
13,1752000000000.0,5.39841348146277
14,1794000000000.0,7.05851742446324
15,1837000000000.0,6.399330583254844
16,1879000000000.0,5.860801899741994
17,1927000000000.0,6.592906048668288
18,1975000000000.0,6.497981982215949
19,2023000000000.0,7.26686655055911
20,2071000000000.0,6.880828649911066
21,2119000000000.0,6.758143457434438
22,2172000000000.0,7.202143086857073
23,2226000000000.0,6.98144971836162
24,2284000000000.0,6.6505118055722745
25,2343000000000.0,5.010383781563715
26,2396000000000.0,9.25242856543233
27,2454000000000.0,8.01415979055719
28,2518000000000.0,7.179451705286679
29,2582000000000.0,7.7660260377974755
30,2646000000000.0,8.176774258834959
31,2710000000000.0,9.037295666269847
32,2774000000000.0,7.0113626756412355
33,2843000000000.0,9.551768884985487
34,2912000000000.0,7.923100069660272
35,2981000000000.0,7.465535551251139
36,3056000000000.0,6.950948225207638
37,3130000000000.0,10.531101847383324
38,3205000000000.0,10.657658129928928
39,3285000000000.0,6.799918809266967
40,3370000000000.0,6.066825646546912
41,3455000000000.0,8.431547343265917
42,3540000000000.0,11.605402821570571
43,3626000000000.0,9.749958166264117
44,3711000000000.0,9.415257613823774
45,3801000000000.0,7.17323163544405
46,3897000000000.0,9.671608098239094
47,3993000000000.0,10.618239650427647
48,4089000000000.0,10.31003193007362
49,4190000000000.0,8.243507039065697
50,4296000000000.0,10.134150731435978
51,4403000000000.0,11.769905119134341
52,4509000000000.0,12.63071563246479
53,4621000000000.0,11.316997757435567
54,4733000000000.0,13.450034744228804
55,4845000000000.0,7.700033013316241
56,4967000000000.0,12.861711777452694
57,5090000000000.0,10.213253582028617
58,5212000000000.0,16.264458650588185
59,5340000000000.0,12.02501016753854
60,5473000000000.0,13.428610535525992
61,5611000000000.0,10.110694509946166
62,5750000000000.0,10.258359975990844
63,5888000000000.0,16.050278090719157
64,6032000000000.0,8.993998960307273
65,6181000000000.0,12.763480139048278
66,6335000000000.0,12.348517700920192
67,6490000000000.0,7.551902313852733
68,6649000000000.0,12.293411531054375
69,6815000000000.0,14.92932596969228
70,6980000000000.0,7.6956578529912445
71,7150000000000.0,21.223666677422774
72,7326000000000.0,10.771632227817312
73,7507000000000.0,10.821589731241433
74,7693000000000.0,12.859236284451514
75,7884000000000.0,13.02673358967172
76,8076000000000.0,17.262553603087518
77,8274000000000.0,17.91896480948981
78,8481000000000.0,19.15667714360455
79,8689000000000.0,30.677702983432322
80,8902000000000.0,24.058017442212744
81,9120000000000.0,12.830381646175352
82,9343000000000.0,26.89046995082645
83,9578000000000.0,22.228818156248337
84,9812000000000.0,19.05947768187905
85,10050000000000.0,17.417742648811565
86,10300000000000.0,-3.713874392499628
87,10550000000000.0,27.38563060881908
88,10810000000000.0,26.52858214950533
89,11070000000000.0,20.16548889333867
90,11350000000000.0,23.195857516868497
91,11630000000000.0,9.75696029297696
92,11910000000000.0,28.220736225678223
93,12210000000000.0,36.53667158412732
94,12510000000000.0,31.05732841462689
95,12820000000000.0,13.816620411644397
96,13130000000000.0,22.67764655150345
97,13450000000000.0,29.038900277658772
98,13780000000000.0,32.16311471675786
99,14120000000000.0,40.40884584225303
100,14470000000000.0,24.112978293797426
101,14830000000000.0,28.289597610680904
102,15190000000000.0,60.51196332192438
103,15570000000000.0,33.22485202438013
104,15950000000000.0,29.978873877317703
105,16340000000000.0,4.827119182904934
106,16944000000000.0,16.09802174310384
107,17784000000000.0,21.85110704585776
108,18679000000000.0,26.417128698517253
109,19609000000000.0,27.29692144510138
110,20588000000000.0,53.98392843997804
111,21608000000000.0,37.633475830906
112,22683000000000.0,26.337109069634607
113,24108000000000.0,40.46610169176778
114,25927000000000.0,5.221778481435006
115,28231000000000.0,37.33169013538322
116,31493000000000.0,35.517348639487736
117,36428000000000.0,66.24593962525994
118,45890000000000.0,73.28932981160678
119,91783000000000.0,-0.8198313363920187
