,mass bin,bias
0,1278000000000.0,0.6905257597714362
1,1310000000000.0,0.660997357335344
2,1342000000000.0,0.6056514824866098
3,1374000000000.0,0.5631839066158879
4,1406000000000.0,0.68926620724385
5,1438000000000.0,0.3592652580938714
6,1475000000000.0,0.7817157286566011
7,1512000000000.0,0.4542370363419623
8,1549000000000.0,0.5164228426871599
9,1587000000000.0,0.7622293326966835
10,1624000000000.0,0.7190189825262236
11,1666000000000.0,0.4285048721089148
12,1709000000000.0,0.634919505799427
13,1752000000000.0,0.5960456922931449
14,1794000000000.0,0.8603807156961014
15,1837000000000.0,0.4483186057200045
16,1879000000000.0,0.617551297008814
17,1927000000000.0,0.5469209152311784
18,1975000000000.0,0.6034518203691684
19,2023000000000.0,0.511638183818001
20,2071000000000.0,0.6867757979276524
21,2119000000000.0,0.7541360334469729
22,2172000000000.0,0.5686003960549791
23,2226000000000.0,0.5925005237355488
24,2284000000000.0,0.7187138354561682
25,2343000000000.0,0.4771538234068292
26,2396000000000.0,0.7030609680014163
27,2454000000000.0,0.8786643728571335
28,2518000000000.0,0.4889644878946201
29,2582000000000.0,0.8860041209371532
30,2646000000000.0,0.9966119823880499
31,2710000000000.0,1.0105143121383482
32,2774000000000.0,0.8226565189561664
33,2843000000000.0,0.7431545731241418
34,2912000000000.0,1.1066715236167528
35,2981000000000.0,0.6117545544676954
36,3056000000000.0,0.7416773286307367
37,3131000000000.0,0.3883212477631831
38,3205000000000.0,0.9678606127991326
39,3285000000000.0,0.7896357659330969
40,3370000000000.0,0.8432930870154133
41,3455000000000.0,0.6897370569044959
42,3541000000000.0,0.5985397112800843
43,3626000000000.0,0.829638394786407
44,3711000000000.0,0.37693532293108667
45,3802000000000.0,1.2242637502134024
46,3897000000000.0,0.7013126089171792
47,3993000000000.0,0.9251301667280267
48,4089000000000.0,0.8034179381728895
49,4190000000000.0,0.7492905150099499
50,4297000000000.0,0.44063349252447304
51,4403000000000.0,0.8064694707261856
52,4510000000000.0,0.48342034677013884
53,4621000000000.0,0.8915575289825806
54,4733000000000.0,0.6051006286613213
55,4845000000000.0,0.6613720584523998
56,4967000000000.0,0.9909938254510188
57,5090000000000.0,1.4282417916225656
58,5212000000000.0,1.595001726641301
59,5340000000000.0,0.8722315043805818
60,5473000000000.0,0.8759966519527609
61,5612000000000.0,1.3351564145793515
62,5750000000000.0,1.1253746608166666
63,5889000000000.0,0.27249839179139784
64,6032000000000.0,1.106027381785138
65,6181000000000.0,0.5426125985926583
66,6336000000000.0,0.7787060401572522
67,6490000000000.0,1.155344417405264
68,6650000000000.0,1.0281321861678248
69,6815000000000.0,0.9631652589740516
70,6980000000000.0,1.3903932214556265
71,7150000000000.0,1.3428736075628551
72,7326000000000.0,0.9824203154918255
73,7507000000000.0,1.0006016933084207
74,7693000000000.0,1.006421299571384
75,7885000000000.0,1.282293250456365
76,8077000000000.0,1.0656873484273426
77,8274000000000.0,1.4769029312980915
78,8481000000000.0,1.7381559534720221
79,8689000000000.0,0.8306505685249065
80,8902000000000.0,1.8039640942241022
81,9120000000000.0,1.274130588165312
82,9344000000000.0,0.9289623161693594
83,9578000000000.0,0.7503759511597806
84,9812000000000.0,1.5870337605598663
85,10050000000000.0,0.9756335801257315
86,10300000000000.0,0.9627689198064651
87,10550000000000.0,1.987467845010222
88,10810000000000.0,1.0578855206118336
89,11070000000000.0,1.016563730540518
90,11350000000000.0,0.7928635783781103
91,11630000000000.0,1.7831641847029363
92,11920000000000.0,1.8596507934738713
93,12210000000000.0,1.4232913408976393
94,12510000000000.0,1.2670491580822798
95,12820000000000.0,1.0313261270271317
96,13130000000000.0,1.5692236595567617
97,13450000000000.0,1.0218176071282787
98,13780000000000.0,1.3558659173786365
99,14130000000000.0,1.5166992855501917
100,14470000000000.0,2.279239988270861
101,14830000000000.0,1.9273646900667905
102,15200000000000.0,1.9365764651858663
103,15570000000000.0,1.6516095448512704
104,15950000000000.0,1.6751046642129273
105,16340000000000.0,1.5791294708794328
106,16740000000000.0,1.1217095317738688
107,17150000000000.0,1.746281462103163
108,17570000000000.0,1.8892590833656955
109,18010000000000.0,3.2869044191350527
110,18450000000000.0,1.0777339952419087
111,18910000000000.0,1.9100575221149678
112,19370000000000.0,2.0997639967301516
113,19850000000000.0,1.2816566861677556
114,20340000000000.0,1.6065771773574484
115,20840000000000.0,1.6986325716629609
116,21350000000000.0,0.8611875135663393
117,21880000000000.0,3.0336271291476944
118,22410000000000.0,1.5695286757322968
119,22960000000000.0,1.8848608795646098
120,23530000000000.0,1.8145675018516743
121,24110000000000.0,2.730779451795753
122,24700000000000.0,1.3643636824405465
123,25310000000000.0,1.7195733420349337
124,25930000000000.0,3.0548854635650566
125,26570000000000.0,3.185627689718716
126,27220000000000.0,0.7930170165979161
127,27890000000000.0,2.9170038363787034
128,28580000000000.0,1.5683388881433662
129,29280000000000.0,2.087088210786872
130,30000000000000.0,1.1199302504247077
131,30740000000000.0,3.3588359521508844
132,31490000000000.0,0.9901128460180847
133,32270000000000.0,4.04767118554832
134,33060000000000.0,2.0210132683809885
135,33880000000000.0,3.8315903252867374
136,34710000000000.0,3.7458730390077264
137,35570000000000.0,3.019713653132534
138,36440000000000.0,2.978031527420519
139,37330000000000.0,2.3817198752418065
140,38250000000000.0,3.40972940033725
141,39190000000000.0,3.980608252049592
142,40160000000000.0,6.666696417305474
143,41140000000000.0,3.2951898459173647
144,42160000000000.0,-0.11816412880829419
145,43190000000000.0,0.17515424385678602
146,44250000000000.0,6.497373771346043
147,45340000000000.0,1.8819927826682958
148,46460000000000.0,1.4918927450087769
149,47610000000000.0,1.8736862276475352
150,48780000000000.0,4.830933561302246
151,49980000000000.0,3.625472160760169
152,51200000000000.0,1.7893627018235265
153,52460000000000.0,3.4127335825637775
154,53750000000000.0,3.3389665924802845
155,55070000000000.0,1.3075609009139768
156,56430000000000.0,0.7881568745250311
157,57810000000000.0,2.438336220373817
158,59240000000000.0,2.783622055808183
159,60700000000000.0,-1.5620482470670431
160,62190000000000.0,2.4802252475535873
161,63720000000000.0,0.6325662298095496
162,65280000000000.0,0.773908504381602
163,66890000000000.0,4.271626312685428
164,68540000000000.0,6.068523021513353
165,70220000000000.0,5.343169175392586
166,71950000000000.0,0.7943975611419357
167,73720000000000.0,2.793191841815346
168,75530000000000.0,2.262812429948412
169,77390000000000.0,2.9607036899622483
170,79290000000000.0,6.184177960801926
171,81250000000000.0,8.385023111054137
172,83240000000000.0,3.461966364180366
173,85290000000000.0,8.109748998403447
174,87380000000000.0,1.4287286942512196
175,89540000000000.0,4.253401651009018
176,91740000000000.0,8.640011991173747
177,95148000000000.0,5.881294983880424
178,99883000000000.0,2.28441440025501
179,104840000000000.0,2.2908535292046883
180,110090000000000.0,4.606875910464444
181,115590000000000.0,2.5622456021935047
182,121290000000000.0,3.220337164711312
183,127340000000000.0,4.568925573586531
184,133690000000000.0,16.90987061904479
185,140390000000000.0,3.871576814070764
186,147340000000000.0,5.504521141620786
187,154690000000000.0,8.258194547764129
