,mass bin,bias
0,1278000000000.0,2.9778011583961352
1,1310000000000.0,5.381218710107534
2,1342000000000.0,3.5382165234695875
3,1374000000000.0,3.681679972526702
4,1406000000000.0,3.8534004627200975
5,1438000000000.0,3.050193302678179
6,1475000000000.0,5.909956515970616
7,1512000000000.0,3.3265886804172817
8,1549000000000.0,4.605636862785329
9,1587000000000.0,6.566406936696149
10,1624000000000.0,6.099948762817082
11,1666000000000.0,5.410619997012669
12,1709000000000.0,5.373240061292429
13,1752000000000.0,4.480453766025199
14,1794000000000.0,6.431261130621658
15,1837000000000.0,6.997221528395154
16,1879000000000.0,4.264735151450132
17,1927000000000.0,5.279028093341675
18,1975000000000.0,4.180996667190087
19,2023000000000.0,4.993834307337056
20,2071000000000.0,6.1070584094791736
21,2119000000000.0,6.701852310196727
22,2172000000000.0,7.013894491733703
23,2226000000000.0,7.207833643324871
24,2284000000000.0,6.163018178188304
25,2343000000000.0,9.371553076168984
26,2396000000000.0,6.389796794367909
27,2454000000000.0,6.258763847547091
28,2518000000000.0,6.100387969185576
29,2582000000000.0,9.197404552211312
30,2646000000000.0,6.319140347617096
31,2710000000000.0,6.824697785361294
32,2774000000000.0,7.7642719419775075
33,2843000000000.0,9.063022764227648
34,2912000000000.0,8.816797891719437
35,2981000000000.0,7.062010080037543
36,3056000000000.0,8.268304870163456
37,3130000000000.0,9.806773172685126
38,3205000000000.0,10.517922201488268
39,3285000000000.0,10.413863774593674
40,3370000000000.0,8.053439420599155
41,3455000000000.0,7.222814714394453
42,3540000000000.0,8.680231316686019
43,3626000000000.0,12.025843473644331
44,3711000000000.0,9.819406046066183
45,3801000000000.0,7.266501094017057
46,3897000000000.0,8.588739653634613
47,3993000000000.0,10.048514006033736
48,4089000000000.0,12.061606279568263
49,4190000000000.0,14.302612632292702
50,4296000000000.0,7.612262954192374
51,4403000000000.0,14.922285480375926
52,4509000000000.0,9.134480949547244
53,4621000000000.0,10.948216010525492
54,4733000000000.0,16.32829287465639
55,4845000000000.0,13.597982447591818
56,4967000000000.0,9.46050943993573
57,5090000000000.0,7.862159620878999
58,5212000000000.0,9.776555651604351
59,5340000000000.0,12.773123496679952
60,5473000000000.0,15.745301382007165
61,5611000000000.0,13.681714187682253
62,5750000000000.0,14.190376593997133
63,5888000000000.0,11.347436883641928
64,6032000000000.0,17.183813659543723
65,6181000000000.0,9.924010259333748
66,6335000000000.0,6.809371473434741
67,6490000000000.0,7.473813145252842
68,6649000000000.0,6.649342194974705
69,6815000000000.0,15.389370384795734
70,6980000000000.0,18.215646620989183
71,7150000000000.0,14.714285387661729
72,7326000000000.0,15.103335888654714
73,7507000000000.0,12.60434554421096
74,7693000000000.0,18.434052503675442
75,7884000000000.0,12.881349122692146
76,8076000000000.0,18.54809771293672
77,8274000000000.0,24.27127926298553
78,8481000000000.0,19.550551161515404
79,8689000000000.0,15.68350426793747
80,8902000000000.0,6.960069405635096
81,9120000000000.0,24.565327222241734
82,9343000000000.0,27.61363461716816
83,9578000000000.0,13.392591739644967
84,9812000000000.0,14.58690516215957
85,10050000000000.0,20.12367717995026
86,10300000000000.0,26.037335108043948
87,10550000000000.0,20.51819450280917
88,10810000000000.0,23.60305359928411
89,11070000000000.0,19.451613067528815
90,11350000000000.0,9.132176845057836
91,11630000000000.0,15.66633533287689
92,11910000000000.0,28.076759498667645
93,12210000000000.0,45.3710042834064
94,12510000000000.0,36.91698773521619
95,12820000000000.0,9.239103888605023
96,13130000000000.0,21.331288659488468
97,13450000000000.0,25.143311051463158
98,13780000000000.0,5.847174437692993
99,14120000000000.0,43.01784793332188
100,14470000000000.0,6.592713076724802
101,14830000000000.0,15.709692193562402
102,15190000000000.0,32.15022638307156
103,15570000000000.0,16.50831050429836
104,15950000000000.0,45.02272522456321
105,16340000000000.0,16.149116619366993
106,16944000000000.0,30.722573173023694
107,17784000000000.0,46.34374849016686
108,18679000000000.0,24.131256610294827
109,19609000000000.0,31.69102622283554
110,20588000000000.0,42.50340877060991
111,21608000000000.0,41.55734430765418
112,22683000000000.0,28.679184306182194
113,24108000000000.0,26.83493196789506
114,25927000000000.0,55.270782820025175
115,28231000000000.0,44.08186816508716
116,31493000000000.0,41.39019015893673
117,36428000000000.0,10.025910968743906
118,45890000000000.0,74.57593541034225
119,91783000000000.0,21.11957751815314
