,mass bin,bias
0,1278000000000.0,4.9737261554335745
1,1310000000000.0,5.119913656262961
2,1342000000000.0,3.8312305192019234
3,1374000000000.0,4.146455890606366
4,1406000000000.0,4.912565147665173
5,1438000000000.0,5.121095413229859
6,1475000000000.0,4.36510353064354
7,1512000000000.0,6.573060761278993
8,1549000000000.0,5.190208491105783
9,1587000000000.0,4.754086407468026
10,1624000000000.0,4.042811688748193
11,1666000000000.0,3.2450276366354505
12,1709000000000.0,6.210467126995799
13,1752000000000.0,6.535786447569821
14,1794000000000.0,5.2977322575137045
15,1837000000000.0,3.4668995017617386
16,1879000000000.0,4.863438665354987
17,1927000000000.0,7.44349694729236
18,1975000000000.0,7.209504479862907
19,2023000000000.0,5.721057812952687
20,2071000000000.0,8.058327144065238
21,2119000000000.0,4.961931421748858
22,2172000000000.0,6.77907427386296
23,2226000000000.0,5.768612941994176
24,2284000000000.0,6.494659603851381
25,2343000000000.0,5.20312834959598
26,2396000000000.0,9.361699959313404
27,2454000000000.0,4.740537197188523
28,2518000000000.0,8.369596136363748
29,2582000000000.0,7.599738890224758
30,2646000000000.0,7.023517017485071
31,2710000000000.0,8.016232251594012
32,2774000000000.0,6.5983327985799445
33,2843000000000.0,8.52667227677383
34,2912000000000.0,6.960724049337237
35,2981000000000.0,7.755978786893414
36,3056000000000.0,6.982579017475041
37,3130000000000.0,9.090915849012438
38,3205000000000.0,9.669304114881271
39,3285000000000.0,8.226509051387385
40,3370000000000.0,8.62558816740589
41,3455000000000.0,6.369263769266298
42,3540000000000.0,7.965901739929147
43,3626000000000.0,10.055018623019615
44,3711000000000.0,11.601383807591983
45,3801000000000.0,10.668553072748013
46,3897000000000.0,12.186953110541127
47,3993000000000.0,7.325054586036512
48,4089000000000.0,8.707356926074377
49,4190000000000.0,10.034614483951266
50,4296000000000.0,12.213675922391074
51,4403000000000.0,10.036076742549072
52,4509000000000.0,10.94580970532654
53,4621000000000.0,10.467782060364659
54,4733000000000.0,11.799183833134876
55,4845000000000.0,8.116437612957103
56,4967000000000.0,14.75095672316714
57,5090000000000.0,8.72231130460734
58,5212000000000.0,15.452121655639946
59,5340000000000.0,14.191458707499203
60,5473000000000.0,13.532955172795763
61,5611000000000.0,11.509907234232566
62,5750000000000.0,13.2314899422314
63,5888000000000.0,17.237397996022793
64,6032000000000.0,17.04251934868901
65,6181000000000.0,13.935145366728452
66,6335000000000.0,18.637340751974588
67,6490000000000.0,10.602000639428383
68,6649000000000.0,13.776442645876601
69,6815000000000.0,9.186238473613546
70,6980000000000.0,10.644723542496715
71,7150000000000.0,14.265874078027261
72,7326000000000.0,16.132354617264475
73,7507000000000.0,15.500987790098813
74,7693000000000.0,12.881616156022021
75,7884000000000.0,7.849956494793471
76,8076000000000.0,14.169109653899902
77,8274000000000.0,14.296584850457752
78,8481000000000.0,14.87481836639938
79,8689000000000.0,22.50299624851796
80,8902000000000.0,4.518260208643787
81,9120000000000.0,22.881727269914478
82,9343000000000.0,15.445911873670987
83,9578000000000.0,29.70739100411042
84,9812000000000.0,6.18419730213414
85,10050000000000.0,18.800035746229927
86,10300000000000.0,19.462414108565685
87,10550000000000.0,20.431127648522413
88,10810000000000.0,17.482057983516288
89,11070000000000.0,8.639762258869297
90,11350000000000.0,37.16224599970348
91,11630000000000.0,25.33575682730341
92,11910000000000.0,11.83542317735537
93,12210000000000.0,39.03012024238001
94,12510000000000.0,28.456499101198265
95,12820000000000.0,46.49327526190293
96,13130000000000.0,26.36848100296408
97,13450000000000.0,9.246358367474155
98,13780000000000.0,39.718976656597704
99,14120000000000.0,45.82345874427358
100,14470000000000.0,6.300314847668762
101,14830000000000.0,7.079124108548187
102,15190000000000.0,19.730378985650532
103,15570000000000.0,27.966407213093962
104,15950000000000.0,18.918608359620592
105,16340000000000.0,20.97674968877395
106,16944000000000.0,18.192823808602185
107,17784000000000.0,42.93701805461881
108,18679000000000.0,14.376223988526254
109,19609000000000.0,18.879392454618305
110,20588000000000.0,18.8498532087168
111,21608000000000.0,50.2739789360318
112,22683000000000.0,11.984309536960273
113,24108000000000.0,63.45727558106678
114,25927000000000.0,11.244048090750034
115,28231000000000.0,55.0926995255011
116,31493000000000.0,42.84843255289726
117,36428000000000.0,71.48597861454742
118,45890000000000.0,57.800785925754994
119,91783000000000.0,70.27700809131139
