,mass bin,bias
0,1278000000000.0,6.727316631322197
1,1310000000000.0,4.826533675197461
2,1342000000000.0,5.179585068166824
3,1374000000000.0,3.908989621227382
4,1406000000000.0,4.930594215115667
5,1438000000000.0,4.659737403545484
6,1475000000000.0,4.918626916148943
7,1512000000000.0,5.7557360304046865
8,1549000000000.0,6.419375495674077
9,1587000000000.0,6.074818484194364
10,1624000000000.0,5.361264041436643
11,1666000000000.0,7.544361292514552
12,1709000000000.0,5.883188700670605
13,1752000000000.0,5.7690211107398985
14,1794000000000.0,3.987830417913387
15,1837000000000.0,6.190855323211449
16,1879000000000.0,7.036330886462008
17,1927000000000.0,5.416317379187236
18,1975000000000.0,7.727884046550536
19,2023000000000.0,6.548135366424265
20,2071000000000.0,6.2467314084914145
21,2119000000000.0,6.3689509480977895
22,2172000000000.0,7.02299423935358
23,2226000000000.0,5.562423259485549
24,2284000000000.0,7.008473744241117
25,2343000000000.0,4.782246408214488
26,2396000000000.0,7.641950069143308
27,2454000000000.0,6.975129794059827
28,2518000000000.0,9.049965727687846
29,2582000000000.0,7.715159678621742
30,2646000000000.0,9.30417688204682
31,2710000000000.0,7.152044456237884
32,2774000000000.0,6.169219083651234
33,2843000000000.0,6.97027678858151
34,2912000000000.0,7.414627941298754
35,2981000000000.0,10.671992007434476
36,3056000000000.0,12.06368950436124
37,3130000000000.0,6.304222446005675
38,3205000000000.0,10.87469205944475
39,3285000000000.0,10.484541740944215
40,3370000000000.0,6.572489232074797
41,3455000000000.0,8.341731450426359
42,3540000000000.0,10.944200602844555
43,3626000000000.0,7.722076098595177
44,3711000000000.0,14.724753305721554
45,3801000000000.0,8.010939924376125
46,3897000000000.0,12.389664831026922
47,3993000000000.0,8.892344500556021
48,4089000000000.0,9.596497651025183
49,4190000000000.0,11.358042103241178
50,4296000000000.0,11.267781965284817
51,4403000000000.0,11.28272880161546
52,4509000000000.0,8.244063168712481
53,4621000000000.0,7.79795687475198
54,4733000000000.0,12.517247825657861
55,4845000000000.0,13.114301536887602
56,4967000000000.0,12.398998383278022
57,5090000000000.0,13.701625940210866
58,5212000000000.0,14.304085930356646
59,5340000000000.0,16.226946716837883
60,5473000000000.0,3.9831006580991515
61,5611000000000.0,13.090560536792177
62,5750000000000.0,12.818448607814823
63,5888000000000.0,16.772753781149323
64,6032000000000.0,12.535868194521122
65,6181000000000.0,17.284948927707134
66,6335000000000.0,8.876107852699795
67,6490000000000.0,12.249852375693733
68,6649000000000.0,3.294253945715728
69,6815000000000.0,10.724298872562143
70,6980000000000.0,14.78739155908191
71,7150000000000.0,11.986777212345837
72,7326000000000.0,19.506344034114548
73,7507000000000.0,19.01063921554857
74,7693000000000.0,25.90285064385502
75,7884000000000.0,14.007319118881659
76,8076000000000.0,23.787141915602184
77,8274000000000.0,20.19464199998352
78,8481000000000.0,11.08420864354101
79,8689000000000.0,17.690745433519133
80,8902000000000.0,14.299036198841579
81,9120000000000.0,24.51231908634565
82,9343000000000.0,23.761438945373857
83,9578000000000.0,30.247787832028276
84,9812000000000.0,23.659419804073615
85,10050000000000.0,33.085899709843716
86,10300000000000.0,18.4051669311739
87,10550000000000.0,17.910451471175726
88,10810000000000.0,14.906242796744262
89,11070000000000.0,9.7952339924563
90,11350000000000.0,19.063602420754385
91,11630000000000.0,16.461233270000463
92,11910000000000.0,43.88415943978699
93,12210000000000.0,38.573072930787504
94,12510000000000.0,31.65432196009689
95,12820000000000.0,21.72624347989738
96,13130000000000.0,49.479295925204326
97,13450000000000.0,17.180697245639852
98,13780000000000.0,21.07796910911665
99,14120000000000.0,36.376602191655024
100,14470000000000.0,32.514633052254375
101,14830000000000.0,33.489772728209694
102,15190000000000.0,7.7041744298584245
103,15570000000000.0,-19.720895475331016
104,15950000000000.0,52.72694838170323
105,16340000000000.0,34.03942635254157
106,16944000000000.0,22.33975239682142
107,17784000000000.0,32.27000671971346
108,18679000000000.0,14.587445564947432
109,19609000000000.0,25.01264427369993
110,20588000000000.0,30.603588572226908
111,21608000000000.0,33.920074737955865
112,22683000000000.0,6.039589733341417
113,24108000000000.0,14.914906481817923
114,25927000000000.0,49.81606083786492
115,28231000000000.0,36.77159615591206
116,31493000000000.0,57.359413889965815
117,36428000000000.0,57.94745326065124
118,45890000000000.0,32.36171487071818
119,91783000000000.0,109.99270979262704
