,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
20,-0.020918,0.028992,-0.186,-0.16642,-0.017406,-0.21326,-0.051919,0.047674,0.027626,-0.0022112,-0.086981,-0.03697,-0.10761,0.0066193,-0.0092735,-0.1949,0.22937,0.025106,0.055967,-0.09768,1,0.046921,-0.1986,0.04468,0.0098553,-0.12981,-0.47838,-0.20003,0.23963,-0.080852,0.062424,0.090199,0.10774,0.1833,0.12644,0.039923,0.17435,0.11183,-0.10622,-0.10689,-0.054541,0.0087034,-0.31689,-0.1635,-0.0014514,0.20171,0.051399,0.12049,0.07153,-0.062648,0.25655,0.012704,0.081313,-0.028921,0.13995,0.10943,0.20948,0.093759,0.029283,-0.0043301,0.1367,-0.20676,-0.13196,-0.037267,0.11567,-0.024826,0.086533,0.2853,0.30864,0.060272,-0.026337,-0.090076,0.0051261,0.052052,0.13166,0.23413,-0.18356,0.036131,-0.1714,0.16658,-0.01006,0.20823,0.041277,0.095507,0.064976,0.18664,-0.045323,0.02504,-0.15758,-0.09893,-0.16464,0.028349,-0.043021,-0.18713,0.061667,0.010652,-0.16889,0.17882,0.025141,-0.066618,0.01816,-0.15179,-0.35356,-0.015836,-0.19146,0.34914,-0.18359,-0.13312,-0.1047
21,0.18748,0.29485,0.25477,0.15246,0.22616,0.23676,0.31841,0.20133,0.39851,0.17482,0.21337,0.15253,0.21589,-0.041016,0.19811,0.072136,0.19191,-0.011483,-0.011255,0.37467,0.046921,1,0.14073,0.083177,-0.19252,0.022175,-0.18477,-0.20873,0.063906,0.17614,0.40301,-0.18341,0.1126,-0.28725,0.076697,-0.076715,0.15077,-0.25691,-0.18778,-0.04179,0.057238,0.027822,0.16396,-0.18365,-0.087178,-0.0056538,-0.095598,-0.003742,-0.066274,0.11974,-0.11435,-0.11486,0.32029,-0.087452,-0.040763,0.066018,-0.18641,0.052983,-0.15533,-0.00041692,0.057519,0.064821,-0.26715,-0.26902,0.13381,0.29274,-0.19124,0.42112,-0.10867,-0.30031,0.13168,-0.23562,0.12518,-0.1125,-0.052395,0.21671,-0.49367,0.16793,0.19255,0.28357,-0.12842,0.048028,-0.22426,0.070506,0.14946,-0.082207,0.12244,0.018799,-0.13748,0.38854,0.044919,0.054775,0.13471,-0.0061579,0.11636,-0.16022,0.061007,0.059259,0.12571,0.067809,0.12175,0.077768,-0.010798,0.10097,0.041934,0.12034,-0.13616,-0.16143,-0.19703
22,0.47177,0.39469,0.57881,0.37806,0.40497,0.54288,0.41694,0.47636,0.5069,0.56617,0.44985,0.29733,0.27716,0.39737,0.28358,0.33315,0.25406,0.34391,0.038412,0.20457,-0.1986,0.14073,1,-0.089151,0.068076,-0.062231,0.27342,0.20386,-0.12323,0.039888,-0.033186,0.18073,-0.10512,-0.42707,0.055834,-0.16309,-0.20549,0.034891,-0.084377,0.003045,-0.15734,-0.10277,-0.2107,-0.24442,-0.020852,-0.15032,0.053408,-0.11312,-0.060516,0.012402,-0.14317,-0.16989,-0.025875,-0.061417,-0.09699,0.36958,0.1345,0.076059,-0.0011788,-0.23605,-0.26097,-0.071599,-0.17014,-0.0033183,-0.057533,0.02013,0.15089,-0.10668,-0.077043,-0.21525,-0.31093,0.25755,-0.033763,0.070006,-0.042362,0.042749,-0.25246,0.078893,0.10532,-0.025848,-0.11403,0.067116,0.016775,0.057329,-0.045468,0.21021,0.057165,-0.11664,0.10619,0.22874,0.13243,-0.14912,0.075345,-0.044745,-0.017388,-0.054598,0.040757,-0.10228,-0.099409,0.2654,0.2926,0.064681,0.15041,0.21741,0.1323,-0.13337,0.040476,-0.036786,0.0099134
23,0.008883,-0.013317,-0.016025,-0.097418,-0.056738,-0.0818,-0.043969,-0.01526,0.083244,0.033823,-0.058326,0.039346,-0.11981,-0.037914,0.060633,-0.02095,-0.039228,-0.17317,-0.015333,-0.017691,0.04468,0.083177,-0.089151,1,-0.014761,0.13672,0.055535,-0.21571,-0.12501,0.12037,-0.034,0.005799,-0.18211,0.15561,0.26429,-0.26845,-0.065707,-0.4746,0.0386,-0.039499,0.019479,-0.30501,0.11725,-0.060698,-0.076791,-0.052484,-0.31167,0.012725,-0.26297,0.0078419,0.023575,0.005708,0.24264,-0.38848,-0.18476,0.047482,-0.047363,0.14591,-0.095634,-0.11661,0.098799,0.18479,-0.084859,-0.00071229,-0.1694,-0.052449,-0.2892,-0.13383,0.13317,0.13899,-0.23561,-0.14383,-0.081734,-0.15569,-0.043061,-0.059642,0.042494,-0.11205,-0.013143,-0.013071,-0.12046,-0.24576,-0.12139,0.1692,0.20832,-0.12387,0.080745,0.26926,0.076102,-0.077013,-0.051626,-0.0049122,-0.11321,0.17867,0.097226,0.084139,0.19069,-0.0030198,0.076731,-0.051502,0.17048,-0.06879,0.027864,-0.050077,0.20173,0.16884,-0.26479,0.02299,0.3519
24,0.16321,0.061259,0.15705,0.22274,0.096678,0.045346,0.23502,0.22162,0.25157,0.20077,0.12195,-0.0054161,0.13395,0.11388,0.10535,-0.043253,0.073479,-0.012748,-0.1104,-0.13085,0.0098553,-0.19252,0.068076,-0.014761,1,0.058898,0.054047,0.27648,-0.035689,0.024823,-0.22462,0.1501,0.053419,-0.1239,0.28581,-0.054714,-0.078643,0.21131,-0.23651,-0.049044,-0.16269,0.068127,-0.11015,-0.031977,0.14941,0.10392,0.16658,0.017067,-0.3057,-0.1305,-0.026173,-0.14535,0.14232,0.011163,0.03847,0.31036,0.1928,-0.029004,-0.034922,0.07523,-0.46727,-0.042261,0.31375,0.077472,-0.24616,0.061667,0.11708,0.089945,-0.0024628,0.15266,-0.2513,0.13953,0.063255,0.08545,-0.14347,-0.17038,-0.00044636,-0.11771,0.12971,0.17219,0.41997,-0.20472,0.23855,0.0441,0.27627,0.11621,0.27828,-0.085693,-0.14302,-0.1486,0.24192,0.070334,-0.088817,-0.15851,0.18729,0.30114,-0.1458,0.010024,0.035014,0.054644,0.19109,-0.044602,-0.0035125,-0.073333,-0.033843,-0.15176,0.026824,-0.026101,0.18504
25,-0.25945,-0.23653,-0.10671,-0.12913,-0.23754,-0.33982,-0.1013,-0.083862,-0.0050376,-0.26747,0.046244,-0.059423,-0.096954,-0.064691,-0.24396,0.062036,-0.19291,-0.17383,0.090759,-0.20835,-0.12981,0.022175,-0.062231,0.13672,0.058898,1,-0.073068,-0.14949,-0.066499,0.051777,-0.2053,-0.046997,-0.12469,0.31391,0.18626,0.13967,0.14542,-0.15496,0.15568,-0.05366,-0.12048,-0.074254,0.39621,0.14186,-0.090145,0.071261,-0.20341,0.064416,0.071153,0.030903,0.13889,-0.012748,0.07284,-0.06897,0.10311,0.14921,-0.051229,0.054204,0.21065,0.030636,0.00025468,0.0047296,-0.029638,0.037635,-0.14282,-0.011046,0.010674,-0.07779,-0.046579,0.06309,-0.097341,0.054234,-0.28527,-0.036788,-0.3248,0.13301,0.01777,-0.10457,0.31468,-0.085103,0.050526,-0.34532,-0.37748,0.084002,-0.043498,0.017982,0.33548,0.19432,-0.029274,-0.20983,0.078063,0.26367,-0.045599,-0.057098,-0.12878,0.17058,0.25255,-0.11735,0.099006,0.21963,-0.044062,-0.25772,0.052622,-0.20171,-0.14608,0.062155,-0.10628,-0.25699,0.19851
26,0.006182,-0.072204,0.056662,-0.023493,0.047872,0.071593,-0.048101,0.0044379,-0.042081,0.039264,0.12966,-0.064173,0.024817,0.11923,0.19039,0.13713,-0.0055288,0.024003,-0.21393,-0.0188,-0.47838,-0.18477,0.27342,0.055535,0.054047,-0.073068,1,0.17225,-0.12021,-0.00028819,-0.026977,-0.15799,-0.24109,-0.1895,0.017514,-0.11596,-0.11273,-0.021734,0.24232,0.16706,-0.11255,-0.18415,0.12754,0.032218,0.14947,-0.19082,0.082391,-0.34147,-0.029088,0.02396,-0.097287,0.007087,0.06635,0.0578,0.042726,-0.0082608,0.11979,0.044902,-0.0038612,0.045025,-0.26769,0.14379,0.34351,-0.19623,0.06287,-0.15651,-0.078811,-0.16117,-0.11491,0.090141,-0.12811,0.24083,-0.05227,0.0057728,0.064501,0.026868,0.18463,0.066239,-0.2329,-0.11978,0.1233,0.016639,0.073643,-0.17898,0.097894,-0.1884,-0.20462,0.013934,0.46236,0.060289,-0.034864,-0.066961,0.081058,-0.055966,-0.27684,-0.071111,-0.15881,-0.12257,0.050127,0.077024,0.25633,-0.019142,0.38671,0.17659,-0.019241,-0.095001,0.13066,0.25181,0.21762
27,-0.046447,-0.018781,-0.0065912,0.055847,-0.046283,0.047471,-0.041711,-0.031948,0.038388,0.016924,6.0238e-05,0.034621,-0.055084,0.12271,-0.10113,-0.0401,0.27233,0.19695,0.0075121,-0.17437,-0.20003,-0.20873,0.20386,-0.21571,0.27648,-0.14949,0.17225,1,-0.12879,0.12691,-0.050511,0.049099,-0.061764,-0.12475,0.23049,0.19944,0.00070047,-0.031196,0.0023245,0.032836,0.096372,0.1122,-0.089426,-0.022688,0.025086,0.20655,0.15482,-0.17645,0.12973,0.098181,0.16165,0.18485,0.15767,0.14207,0.08113,0.20832,-0.022929,0.28455,-0.11007,-0.0048389,-0.30056,0.091363,0.35179,0.028866,-0.16354,-0.072821,-0.0095045,-0.054936,-0.045086,0.034008,-0.24456,-0.16892,0.12069,0.030977,0.051148,-0.070278,0.24209,0.16799,0.087357,0.021191,0.20237,0.034146,0.093882,-0.034128,0.10724,-0.17329,-0.038796,-0.30516,-0.079907,0.041684,-0.075194,-0.15897,-0.21791,0.059367,0.14017,0.049275,-0.13419,-0.23316,-0.33836,-0.021221,-0.074259,0.042599,0.41319,-0.17099,-0.0080733,-0.32438,0.019426,0.35719,0.034362
28,-0.21925,-0.34486,-0.41131,-0.34253,-0.33413,-0.17557,-0.31526,-0.17643,-0.19162,-0.15979,-0.32102,-0.26465,-0.15425,-0.23875,-0.14067,-0.25401,0.079227,-0.088606,-0.42863,0.046313,0.23963,0.063906,-0.12323,-0.12501,-0.035689,-0.066499,-0.12021,-0.12879,1,-0.12116,0.023127,-0.086275,0.046105,0.10792,0.30016,0.0022109,0.22504,0.12978,0.21389,-0.089,0.045325,0.35039,0.1082,0.083176,0.32799,0.1541,0.074852,-0.085737,0.34479,-0.071769,0.30963,0.14872,0.12189,0.31262,0.27453,0.10852,0.19133,-0.023659,0.32646,-0.099661,0.058284,-0.20409,-0.0016887,-0.041407,-0.10892,0.084651,0.019624,0.049205,0.19255,-0.17719,0.21325,-0.053584,0.1142,0.18561,-0.34516,0.31588,-0.038471,0.24089,-0.15314,0.19716,-0.012832,0.1963,-0.11821,0.035046,-0.11215,0.16892,-0.062786,-0.11283,0.10892,-0.0066239,0.029988,0.099831,-0.0089558,-0.11336,0.14919,-0.044462,-0.060996,-0.25209,-0.083959,-0.16768,-0.13749,-0.12313,-0.016581,-0.020803,-0.28386,-0.087626,-0.033408,-0.080859,-0.27355
29,-0.15959,-0.13838,-0.095832,-0.10326,-0.13137,-0.021662,-0.14422,-0.048534,-0.10574,-0.050163,-0.033972,-0.059522,-0.1764,-0.094054,0.11756,-0.031468,0.12517,-0.072986,0.052274,0.20158,-0.080852,0.17614,0.039888,0.12037,0.024823,0.051777,-0.00028819,0.12691,-0.12116,1,-0.13089,0.15623,0.2002,-0.03685,0.20043,0.16553,0.22467,0.13663,0.12985,-0.10197,0.058578,-0.0038215,0.037744,0.050101,-0.081904,-0.1045,0.056501,-0.12352,-0.044253,0.40478,0.056781,0.26424,0.27362,-0.20715,-0.056477,0.29938,0.033547,0.18587,-0.043201,0.26547,0.13931,0.24358,0.0046213,0.0024382,-0.042614,0.2511,-0.22882,0.18435,0.044218,-0.21751,0.08277,-0.17012,-0.11269,0.025735,-0.024963,0.008983,0.21514,-0.049181,0.17221,0.1056,0.01029,0.12325,-0.35699,0.06478,0.11139,0.070909,0.24175,0.079857,0.18412,0.084647,0.04983,0.21695,0.040615,-0.15205,-0.16662,0.0083981,0.0428,-0.10052,-0.083293,-0.071916,-0.039075,0.0023333,0.032747,0.0040838,-0.15253,-0.078738,-0.094236,-0.092682,-0.040191
30,0.023111,0.094729,0.039116,0.10972,0.042336,-0.048015,0.098579,-0.05492,0.24107,0.031649,0.04605,-0.00076822,0.084581,-0.046407,0.057082,-0.049667,0.17272,0.022788,0.16387,0.088582,0.062424,0.40301,-0.033186,-0.034,-0.22462,-0.2053,-0.026977,-0.050511,0.023127,-0.13089,1,-0.095728,0.12849,-0.1645,-0.18805,-0.095602,-0.17942,-0.11779,-0.17996,0.19731,-0.086503,0.06689,-0.027908,0.14596,0.1325,-0.078264,0.023506,-0.096192,-0.20422,0.054699,0.03792,-0.045505,0.25054,-0.038315,0.060272,-0.084655,-0.36857,0.093556,-0.22254,-0.3312,0.089956,0.060533,-0.036759,-0.29391,0.16748,0.087445,-0.16989,-0.0060352,-0.16284,-0.11647,-0.034337,-0.085784,0.01845,-0.18458,0.066014,0.1853,-0.17251,0.26497,-0.09042,0.25076,0.10547,0.032021,-0.017128,0.0037093,-0.080575,-0.14946,-0.03838,-0.25686,-0.32345,0.21348,0.053749,-0.15698,0.17193,-0.018607,0.064385,-0.52381,0.12788,-0.050499,0.21476,0.098386,-0.055449,0.027066,0.04751,0.13335,0.027355,0.29883,-0.18317,0.073215,-0.040981
31,0.084688,-0.10403,-0.040268,-0.061533,-0.090749,-0.13198,-0.078658,-0.070777,-0.03743,0.21888,-0.0666,0.074379,-0.30432,0.055298,0.044822,-0.022916,0.040451,0.079929,-0.092454,-0.030052,0.090199,-0.18341,0.18073,0.005799,0.1501,-0.046997,-0.15799,0.049099,-0.086275,0.15623,-0.095728,1,-0.04122,-0.070107,-0.22128,0.2884,-0.094877,-0.022555,0.0078341,-0.051672,-0.09319,-0.09244,-0.24036,0.089206,-0.18443,-0.092801,-0.027512,0.14253,-0.099532,-0.0014558,0.024721,0.1899,-0.21429,-0.1238,-0.019827,0.061282,-0.072649,-0.013762,-0.019302,0.057329,0.18033,-0.14477,-0.0098813,0.22463,0.10432,0.14752,0.076267,-0.053465,0.051718,-0.084815,-0.2412,-0.03398,0.082689,0.17032,-0.11526,-0.23786,-0.14072,-0.075361,-0.14738,-0.031015,0.00035068,0.24089,0.0055379,0.25062,-0.039919,0.17488,-0.036263,-0.12178,-0.14629,0.00030878,0.12064,-0.053286,-0.054323,-0.10312,0.19716,0.12438,-0.1191,0.040626,0.027436,-0.11538,-0.089406,-0.0035546,-0.11868,0.25524,0.014201,-0.033802,-0.10905,0.1409,-0.0033511
32,-0.15117,-0.091248,-0.13949,-0.070348,-0.076665,-0.17743,-0.061192,-0.050195,-0.010976,0.16448,-0.15486,-0.10472,-0.030032,-0.04809,-0.11221,-0.29607,-0.10199,-0.20685,0.013451,0.27306,0.10774,0.1126,-0.10512,-0.18211,0.053419,-0.12469,-0.24109,-0.061764,0.046105,0.2002,0.12849,-0.04122,1,-0.026527,0.11591,0.035939,-0.085029,0.26527,-0.38538,0.2308,-0.11713,0.21067,-0.072946,0.26805,0.070872,-0.21604,0.095784,-0.011433,-0.058748,0.12157,0.018,0.16256,0.13993,-0.009891,0.037993,-0.043996,-0.054653,-0.050207,-0.13034,0.21848,0.25596,0.14216,-0.24059,0.084924,0.091569,0.28637,0.078539,0.097858,-0.036033,0.12156,0.23981,0.07916,-0.2399,0.16788,-0.039744,0.069055,-0.029745,0.1395,0.2085,0.10782,0.043529,0.19259,-0.16247,-0.04194,-0.16286,0.33042,-0.018864,-0.16773,0.052518,-0.011247,-0.06561,0.040395,0.13657,-0.31145,0.034804,-0.24467,-0.11913,0.096936,-0.10277,-0.073302,-0.26546,-0.24629,-0.1171,-0.18548,-0.11159,-0.039601,0.20564,-0.23776,-0.082585
33,-0.38911,-0.33705,-0.33592,-0.31486,-0.30307,-0.37247,-0.34696,-0.25335,-0.29937,-0.41325,-0.48856,-0.05851,-0.21992,-0.014503,-0.24953,-0.20181,-0.24162,-0.19961,0.089029,-0.17094,0.1833,-0.28725,-0.42707,0.15561,-0.1239,0.31391,-0.1895,-0.12475,0.10792,-0.03685,-0.1645,-0.070107,-0.026527,1,0.17598,0.20724,0.19462,-0.094621,0.16976,-0.033546,-0.011024,0.039995,0.082462,0.074653,-0.057237,0.17222,-0.11273,0.065372,0.14698,0.016061,0.24655,0.1453,-0.22911,-0.097826,0.064599,-0.1776,0.1259,0.1354,0.25971,0.13845,0.22117,0.12134,-0.087917,-0.010945,-0.11568,-0.13648,0.057248,0.17803,0.012171,0.090141,-0.19432,0.051318,-0.30367,-0.11728,-0.17258,0.2348,0.25743,-0.36159,-0.035762,-0.053452,0.089976,-0.13215,-0.25861,0.1525,0.10701,0.019445,-0.11695,0.064396,-0.19401,-0.26426,0.026545,0.22847,0.016924,0.067723,0.16216,0.026542,-0.025973,-0.26395,0.1391,0.0070098,-0.34484,-0.32063,-0.25223,-0.30015,-0.004678,0.16753,0.028791,-0.30896,0.10701
34,-0.18021,-0.14283,-0.1663,-0.19266,-0.23448,-0.085564,-0.081931,-0.069285,0.0581,-0.12448,-0.12846,-0.21155,-0.04472,-0.030621,0.0038482,-0.18718,0.18766,-0.15294,-0.16548,-0.034804,0.12644,0.076697,0.055834,0.26429,0.28581,0.18626,0.017514,0.23049,0.30016,0.20043,-0.18805,-0.22128,0.11591,0.17598,1,-0.024358,0.10372,0.063145,0.11721,-0.06299,0.14592,0.043881,0.12503,-0.063298,0.15366,0.33656,0.10681,-0.21766,0.27719,0.11987,0.38305,0.20812,0.28484,-0.076833,0.13375,0.23497,0.45405,0.10292,0.15256,0.1296,-0.19634,0.12517,0.038462,-0.08717,-0.34891,-0.0082736,-0.099859,0.13586,0.13629,-0.027614,-0.11678,-0.16509,-0.049044,0.020963,-0.059418,0.15663,0.067389,-0.10432,0.085839,0.16759,0.17173,-0.1501,-0.16382,-0.1154,0.028609,0.34705,0.25371,0.069581,0.13538,0.014682,0.0172,0.31862,-0.13978,0.04435,0.2951,0.065616,-0.089265,-0.24818,-0.20397,0.055329,-0.046353,-0.055232,0.23504,-0.05957,0.012344,-0.16798,-0.043569,-0.18699,0.14263
35,-0.37438,-0.41097,-0.34272,-0.26752,-0.31811,-0.39067,-0.42537,-0.2925,-0.28563,-0.27119,-0.3238,-0.22566,-0.25199,-0.18047,-0.32556,-0.30436,-0.015657,-0.058376,0.090659,-0.05186,0.039923,-0.076715,-0.16309,-0.26845,-0.054714,0.13967,-0.11596,0.19944,0.0022109,0.16553,-0.095602,0.2884,0.035939,0.20724,-0.024358,1,0.244,0.2257,0.22182,0.26669,0.083254,0.19301,0.19413,-0.011601,-0.17466,0.010223,-0.1438,0.18852,0.46128,0.43426,0.23934,0.34626,0.042732,0.33218,0.17233,0.079019,0.11289,0.1618,0.17242,0.35304,0.092679,-0.070944,0.066583,0.24689,0.27573,0.073948,0.31721,0.16336,0.15345,0.1029,-0.14506,0.023037,0.022777,-0.055244,0.13395,-0.020366,0.092842,-0.17318,-0.027172,-0.1406,-0.073844,0.22328,-0.22393,0.0043008,-0.35288,0.095096,-0.25005,0.074126,0.031796,-0.079947,-0.21089,0.15367,0.10304,0.22648,0.0053145,0.061341,0.18684,-0.11915,0.050508,0.016982,-0.10838,-0.25364,-0.10393,0.033107,-0.046498,0.10912,0.051084,-0.034791,-0.074955
36,-0.35195,-0.3047,-0.22797,-0.30121,-0.32358,-0.29097,-0.42259,-0.158,-0.23622,-0.43532,-0.22461,-0.1781,-0.20006,-0.16002,-0.14109,-0.20625,-0.083642,-0.26888,-0.015636,-0.042956,0.17435,0.15077,-0.20549,-0.065707,-0.078643,0.14542,-0.11273,0.00070047,0.22504,0.22467,-0.17942,-0.094877,-0.085029,0.19462,0.10372,0.244,1,0.038655,0.34136,-0.12265,0.20059,0.24361,0.17969,0.15935,0.042138,0.26864,0.23511,0.079313,0.19087,0.12778,0.073056,0.18837,0.10396,0.2395,0.1082,0.15728,0.020371,0.35044,-0.16381,0.18563,0.14979,0.31027,-0.059355,-0.11633,-0.22809,0.00015511,0.049561,0.16724,0.45782,-0.053581,0.074636,-0.12738,0.06555,-0.13409,-0.2391,0.22716,0.041505,-0.068579,0.081949,-0.036216,0.069418,0.23013,-0.18801,-0.040638,0.05719,-0.083224,-0.11219,0.068199,0.018784,0.1271,0.039565,0.24267,0.027871,0.050346,-0.097506,-0.19992,-0.10069,0.072777,0.31682,-0.16785,-0.1238,-0.16059,0.06982,-0.2651,0.028994,-0.020833,0.10411,-0.083882,0.14507
37,-0.21115,-0.2843,-0.14366,-0.11942,-0.12082,-0.13805,-0.15457,-0.18991,-0.21986,-0.21547,-0.12887,-0.46119,-0.053739,-0.17029,-0.23774,-0.16305,-0.17139,-0.04116,-0.04791,0.14552,0.11183,-0.25691,0.034891,-0.4746,0.21131,-0.15496,-0.021734,-0.031196,0.12978,0.13663,-0.11779,-0.022555,0.26527,-0.094621,0.063145,0.2257,0.038655,1,0.050534,0.18069,0.05589,0.29353,-0.059641,0.025556,0.15659,0.095393,0.19834,0.026595,0.24992,0.20555,0.061992,0.2323,0.023142,0.36284,0.30712,0.081164,0.29215,-0.020161,0.19107,0.28436,0.102,-0.012986,-0.096734,0.23071,0.03675,0.097929,0.37468,-0.0020348,0.16447,0.010052,0.20243,0.34651,-0.06667,0.016114,0.2686,0.034797,0.12034,-0.032924,-0.11049,0.11613,0.10455,0.072859,0.15368,-0.070755,-0.22586,0.29291,-0.002835,-0.13376,0.14885,-0.034585,-0.13757,0.38296,0.19192,0.0043742,-0.048475,-0.12588,-0.033756,0.087227,-0.050674,0.14845,0.04719,0.090212,-0.057048,0.048225,-0.19411,0.19854,0.14061,-0.23852,0.047186
38,-0.49282,-0.45705,-0.39148,-0.56816,-0.45571,-0.39674,-0.47511,-0.36968,-0.40739,-0.38679,-0.33734,-0.36446,-0.28134,-0.39895,-0.35884,-0.059658,-0.20435,-0.14377,-0.26134,-0.36299,-0.10622,-0.18778,-0.084377,0.0386,-0.23651,0.15568,0.24232,0.0023245,0.21389,0.12985,-0.17996,0.0078341,-0.38538,0.16976,0.11721,0.22182,0.34136,0.050534,1,-0.011131,0.25044,0.17847,0.32157,0.11719,0.059021,-0.080515,0.1301,0.161,0.42451,0.24857,0.30646,0.31379,-0.12978,0.31951,0.23628,0.051094,0.18627,0.38558,0.25544,0.13618,0.12155,0.14149,0.014846,0.020328,-0.078906,-0.18222,-0.10159,-0.27666,0.14915,-0.068269,0.094142,-0.1529,-0.031737,-0.03708,0.050563,-0.21198,0.022435,-0.09436,-0.28199,-0.24049,0.11434,0.056025,-0.16583,0.070932,-0.23235,-0.044688,-0.11099,0.0878,0.44566,0.012515,0.094952,0.28488,0.098476,0.11367,-0.099682,0.081938,-0.0078928,-0.23587,-0.10577,-0.11675,-0.11062,0.12005,0.10982,-0.06277,-0.03905,-0.080455,-0.20691,-0.066105,-0.15791
39,-0.38398,-0.18763,-0.35106,-0.34345,-0.2685,-0.41948,-0.34346,-0.39789,-0.11653,-0.085452,-0.34298,-0.29472,-0.33033,-0.2943,-0.23729,-0.22947,-0.1706,-0.52752,0.09227,-0.15166,-0.10689,-0.04179,0.003045,-0.039499,-0.049044,-0.05366,0.16706,0.032836,-0.089,-0.10197,0.19731,-0.051672,0.2308,-0.033546,-0.06299,0.26669,-0.12265,0.18069,-0.011131,1,0.083641,0.17185,0.27439,0.22177,0.040002,0.10433,0.043493,0.019553,0.046862,0.31877,-0.031788,0.40993,0.2124,0.084592,0.26074,0.016034,0.17569,0.090107,-0.084324,0.065996,0.091961,-0.044495,-0.18764,0.082446,0.075759,0.062441,-0.023857,-0.15638,-0.088948,0.43145,-0.085601,0.17913,-0.28454,-0.19764,0.35988,0.04317,0.0077807,0.049147,0.061284,-0.223,0.020908,0.078759,0.1354,0.29962,-0.27914,0.18842,-0.028232,-0.1793,0.098218,0.035655,-0.064262,0.10622,0.17309,-0.00054174,-0.015051,-0.13506,0.11782,-0.023784,0.02586,0.29952,0.24871,-0.13754,-0.018792,0.075157,0.0075816,0.20397,0.2246,0.022877,0.0036781
40,-0.20253,-0.016302,-0.035735,-0.17859,-0.16643,-0.093718,-0.075259,-0.1793,-0.16145,-0.27935,-0.10929,-0.075818,-0.024658,-0.14053,-0.075271,-0.10597,0.018439,-0.079595,-0.10092,-0.19297,-0.054541,0.057238,-0.15734,0.019479,-0.16269,-0.12048,-0.11255,0.096372,0.045325,0.058578,-0.086503,-0.09319,-0.11713,-0.011024,0.14592,0.083254,0.20059,0.05589,0.25044,0.083641,1,-0.050587,-0.10465,-0.17201,0.35224,0.26253,0.16993,0.18849,0.417,0.3204,0.25377,0.29428,-0.079146,-0.099026,-0.1878,-0.15159,0.29547,-0.044231,0.095076,0.17433,-0.0071835,0.13608,-0.10554,-0.034027,-0.23719,0.0047025,-0.070742,-0.069782,0.21378,-0.047498,0.075873,-0.22593,-0.081101,-0.13048,0.17407,0.040348,-0.046685,0.17837,0.080479,-0.15031,-0.04582,0.09855,0.077101,0.26079,-0.25177,0.16923,-0.055343,-0.18982,0.16555,0.14736,-0.15591,0.063744,-0.31242,-0.029502,0.22281,0.0043723,0.024709,0.15691,0.14508,-0.054691,-0.25003,0.22553,0.18325,0.1663,0.24022,-0.17984,-0.093362,0.2208,-0.20215
41,-0.25846,-0.27029,-0.20362,-0.22983,-0.18596,-0.13583,-0.29823,-0.19303,0.017198,-0.28216,-0.17788,-0.21383,-0.049952,-0.055569,-0.16752,-0.25544,-0.092184,-0.25092,-0.055504,0.075771,0.0087034,0.027822,-0.10277,-0.30501,0.068127,-0.074254,-0.18415,0.1122,0.35039,-0.0038215,0.06689,-0.09244,0.21067,0.039995,0.043881,0.19301,0.24361,0.29353,0.17847,0.17185,-0.050587,1,0.15154,0.14737,0.09102,0.085469,0.15202,0.045004,0.1326,0.20396,0.2312,0.37194,0.18705,0.47453,0.18548,0.047005,0.033553,0.16231,0.029221,0.097789,0.17319,-0.067898,-0.018074,0.090144,-0.053902,0.17769,0.064269,0.021374,0.15102,0.20152,-0.0098769,-0.14808,0.34364,0.013797,0.10092,-0.0097708,-0.042773,0.27988,0.13154,0.17513,0.13568,-0.14649,0.12904,0.12629,-0.091741,0.066777,-0.11165,-0.0061089,-0.10681,-0.065785,0.06912,0.37399,0.13722,0.095364,0.0080905,-0.2265,-0.038883,-0.32294,-0.22262,0.033186,-0.10306,0.0091675,-0.24703,-0.34993,-0.12027,-0.03089,-0.057638,-0.15608,-0.20087
