,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
10,0.91159,0.91013,0.8812,0.87276,0.90971,0.89811,0.82968,0.8261,0.81771,0.80496,1,0.81277,0.82138,0.82192,0.80288,0.8471,0.78976,0.86762,0.74584,0.73667,0.72945,0.74929,0.598,0.63688,0.76946,0.65907,0.60126,0.6061,0.55571,0.71397,0.49391,0.48264,0.43656,0.38685,0.67477,0.40766,0.48694,0.36117,0.31076,0.026164,0.28978,0.15364,-0.070842,-0.14134,0.20389,-0.16459,-0.093189,-0.10614,0.11194,-0.0058729,-0.36634,-0.27695,-0.098113,-0.28998,0.076751,-0.038185,-0.16472,-0.17443,-0.21492,-0.23094,0.025221,-0.23019,-0.21385,0.021479,0.036503,-0.049574,-0.033295,-0.038437,0.080669,0.070044,0.097196,0.059051,-0.014082,0.11167,-0.21865,-0.12897,-0.078945,-0.076679,0.39898,-0.050186,-0.035936,0.1769,-0.068571,-0.0067793,-0.15472,0.11889,0.15053,-0.31416,-0.067221,-0.16321,0.28942,0.25889,0.18846,-0.16873,0.19092,0.0090829,-0.050297,0.12277,0.0031725,0.23789,-0.163,0.26168
11,0.85138,0.84209,0.71461,0.8017,0.85146,0.76223,0.80126,0.73531,0.75709,0.71473,0.81277,1,0.74475,0.73683,0.72343,0.7575,0.76589,0.78588,0.71231,0.61346,0.65718,0.6524,0.6871,0.57452,0.59526,0.54437,0.56858,0.62907,0.57662,0.6378,0.43667,0.28494,0.43092,0.32585,0.52844,0.34446,0.57554,0.31936,0.21572,0.031477,0.22754,0.055839,-0.19554,-0.23967,0.11513,-0.04165,-0.16754,0.02117,0.031825,-0.040552,-0.31545,-0.23715,0.009385,-0.24147,0.11429,-0.16101,0.012767,-0.13959,-0.038851,-0.10156,-0.038173,-0.15561,-0.2326,-0.15501,0.2556,0.036263,0.050253,-0.13777,0.083509,0.065884,0.075226,0.097872,-0.097982,0.11955,-0.18111,-0.16597,-0.094979,-0.062907,0.47326,0.038028,0.071437,0.30871,-0.09505,-0.098112,-0.19389,0.21881,0.037693,-0.17689,-0.04498,-0.013485,0.13413,0.27901,0.26216,-0.075175,0.11428,-0.070821,-0.080951,0.031832,-0.072464,0.11839,-0.15765,0.32757
12,0.8098,0.82264,0.77986,0.81607,0.79189,0.78392,0.79678,0.79626,0.72706,0.73926,0.82138,0.74475,1,0.79501,0.82276,0.80686,0.73312,0.74553,0.66454,0.60341,0.59963,0.73824,0.6131,0.67083,0.64957,0.54476,0.60813,0.68092,0.47449,0.79532,0.44996,0.25918,0.53305,0.44229,0.49911,0.41542,0.53915,0.3452,0.27776,-0.04333,0.19782,0.1457,-0.05385,-0.19335,0.2515,-0.064874,-0.11971,-0.057506,-0.0086843,-0.039209,-0.31949,-0.35208,-0.076363,-0.26613,0.11342,-0.05481,-0.096969,-0.24571,-0.30705,-0.29521,0.12046,-0.14472,-0.31974,0.0053336,0.1593,-0.088409,-0.076559,0.022309,-0.034477,0.16981,0.19787,-0.1126,0.059799,0.050464,-0.14285,-0.058936,-0.074226,-0.035956,0.3585,-0.14541,0.024812,0.19796,-0.090413,-0.079365,-0.16497,-0.025941,-0.014426,-0.24308,0.0072383,-0.30521,0.34369,0.15704,0.23098,-0.2243,0.30219,0.04814,0.0050083,0.096534,-0.10522,0.29161,-0.15367,0.23223
13,0.85186,0.80215,0.80537,0.81639,0.81317,0.83546,0.80145,0.81113,0.75482,0.75078,0.82192,0.73683,0.79501,1,0.75116,0.79247,0.75983,0.77192,0.66327,0.67615,0.66644,0.73981,0.59444,0.58358,0.74792,0.58318,0.5159,0.52195,0.57726,0.62191,0.47455,0.35474,0.4547,0.55443,0.65302,0.39985,0.55927,0.25145,0.25009,0.082901,0.15321,0.20745,-0.02993,-0.076525,0.23544,-0.0015629,-0.052555,-0.19013,0.055176,-0.039081,-0.28093,-0.33483,-0.1143,-0.26974,0.13114,-0.15485,-0.12846,-0.1128,-0.082607,-0.15002,0.052122,-0.32565,-0.2807,-0.024229,0.10081,0.035424,-0.040433,-0.040733,0.095518,0.12081,0.016737,-0.10033,0.049483,0.11522,-0.37834,-0.17587,-0.14589,-0.17712,0.4311,-0.1066,-0.028457,0.18495,-0.033916,-0.096226,-0.25548,0.24534,0.073377,-0.31055,-0.023886,-0.21341,0.26343,0.19907,0.1207,-0.1785,0.20899,0.045205,-0.011972,0.10914,-0.10672,0.22215,-0.21316,0.23861
14,0.80331,0.83802,0.74965,0.77484,0.75494,0.76081,0.86092,0.71395,0.76699,0.67629,0.80288,0.72343,0.82276,0.75116,1,0.8044,0.74329,0.77316,0.61705,0.60684,0.62115,0.61024,0.66303,0.57684,0.5789,0.62893,0.62732,0.74266,0.49294,0.74555,0.44267,0.44477,0.32184,0.41704,0.54418,0.34826,0.45369,0.41489,0.21453,-0.0083292,0.072639,0.033083,-0.049541,-0.1534,0.28476,-0.03601,-0.18418,-0.085101,-0.062806,-0.07671,-0.31292,-0.44331,-0.07008,-0.34469,0.12363,-0.094737,-0.14171,-0.048208,-0.16296,-0.28784,0.14785,-0.16562,-0.25058,-0.093881,0.21655,-0.02063,-0.035135,-0.0068614,0.013039,0.16732,0.21666,-0.01519,-0.092884,-0.096429,-0.068225,-0.13725,0.03188,0.035909,0.3529,-0.1997,-0.028717,0.19115,0.11334,-0.16361,0.0020868,0.12606,-0.00064246,-0.13943,-0.11297,-0.19166,0.27408,0.053526,0.089399,-0.11624,0.26368,-0.01942,0.10997,0.11275,-0.18316,0.35455,0.030255,0.26991
15,0.83093,0.80677,0.79781,0.8159,0.79621,0.81866,0.80812,0.81058,0.71619,0.67814,0.8471,0.7575,0.80686,0.79247,0.8044,1,0.72263,0.83662,0.73881,0.76299,0.71536,0.69723,0.65255,0.60346,0.71666,0.67957,0.54981,0.62486,0.58144,0.66385,0.36705,0.3569,0.41785,0.49606,0.55642,0.44092,0.56985,0.40356,0.33597,0.13919,0.19351,0.24214,-0.15883,-0.090083,0.086442,-0.11987,-0.29115,-0.00051627,-0.026381,-0.053279,-0.43116,-0.35989,-0.074992,-0.31731,0.1185,-0.061516,-0.075518,-0.1706,-0.20023,-0.29342,0.051751,-0.078444,-0.15715,0.015955,0.05057,-0.037754,0.01839,0.037218,0.04638,0.21619,0.16041,-0.082854,-0.058759,0.14401,-0.27104,-0.18463,-0.038718,0.011022,0.40238,-0.14977,-0.066918,0.162,0.05651,-0.10975,-0.15219,0.09625,0.21533,-0.23705,-0.012311,-0.16747,0.11955,0.17129,0.15072,-0.19023,0.16565,0.056687,0.023064,0.093666,-0.11819,0.17954,-0.21001,0.26452
16,0.86951,0.83782,0.87056,0.81542,0.82133,0.77847,0.83657,0.72833,0.77415,0.76007,0.78976,0.76589,0.73312,0.75983,0.74329,0.72263,1,0.83017,0.68765,0.67005,0.70234,0.61716,0.73747,0.54701,0.64129,0.58809,0.73647,0.62433,0.59827,0.59787,0.50233,0.33662,0.45015,0.41472,0.59607,0.33327,0.5034,0.24395,0.1755,0.26459,0.0053649,0.13642,0.016042,-0.28041,0.39118,-0.072859,-0.052279,-0.23696,-0.022031,-0.16576,-0.20206,-0.3377,-0.11171,-0.28438,0.2208,0.0090254,-0.2446,-0.030543,-0.16079,-0.13772,0.078883,-0.20194,-0.22025,0.050551,0.27449,-0.13837,-0.05664,-0.067906,0.0011761,0.09968,-0.098674,-0.041589,-0.084097,0.020844,-0.3369,-0.17827,-0.12432,-0.20219,0.41633,0.11114,0.019148,0.29035,-0.21889,0.012344,-0.3132,0.25905,0.018037,-0.043363,-0.14846,-0.26393,0.086932,0.16995,0.052064,-0.060371,0.13269,-0.18926,-0.10265,0.17305,-0.19953,0.17098,-0.17525,0.16811
17,0.89137,0.83246,0.85694,0.83295,0.878,0.86874,0.8245,0.78424,0.76009,0.7748,0.86762,0.78588,0.74553,0.77192,0.77316,0.83662,0.83017,1,0.71151,0.70117,0.69547,0.64015,0.69421,0.62797,0.66809,0.54285,0.63812,0.66767,0.60191,0.67429,0.44045,0.46846,0.41929,0.35275,0.63171,0.36928,0.4519,0.3748,0.27173,0.16357,0.18649,0.18586,-0.044355,-0.22408,0.19525,-0.13972,-0.099166,-0.040464,0.03117,-0.12387,-0.30111,-0.30029,0.0010867,-0.43872,0.071385,-0.020536,-0.04884,-0.17123,-0.099701,-0.15973,0.068152,-0.23698,-0.098779,-0.067643,0.13147,-0.11611,-0.040042,0.0060861,0.0091708,0.10035,0.056794,-0.03492,-0.010713,0.13604,-0.28868,-0.1611,-0.10478,-0.08703,0.41379,-0.1407,0.034332,0.32815,-0.044964,0.059423,-0.12797,0.2369,0.07728,-0.17628,-0.029097,-0.15956,0.18738,0.25306,0.13775,-0.074717,0.098148,-0.051681,-0.038002,0.14527,-0.11309,0.2636,-0.14654,0.21119
18,0.73531,0.75449,0.78101,0.73428,0.74672,0.72103,0.75545,0.72274,0.72686,0.73052,0.74584,0.71231,0.66454,0.66327,0.61705,0.73881,0.68765,0.71151,1,0.67941,0.64023,0.57976,0.55991,0.57146,0.69517,0.57618,0.60356,0.52286,0.60004,0.48877,0.44058,0.2889,0.51567,0.43869,0.34567,0.20729,0.65632,0.33111,0.32212,0.12027,0.22034,0.22744,-0.12294,-0.24568,0.20139,-0.15201,-0.20882,-0.00015901,0.087833,0.067898,-0.30267,-0.29758,-0.099878,-0.26098,0.049497,0.062114,-0.19219,-0.24287,-0.33191,-0.18512,0.039356,-0.17806,-0.20107,-0.074173,0.13033,-0.083773,0.089021,-0.26392,0.13404,0.0051593,-0.076041,-0.073745,0.050021,0.18915,-0.3149,-0.12847,-0.10136,0.0073265,0.29921,0.071993,0.0026737,0.12762,-0.019436,0.10307,-0.17536,0.16526,0.12328,-0.069309,0.17733,-0.12572,0.07506,0.46136,0.16668,-0.35663,0.11798,0.12602,0.068131,0.12462,0.0033976,0.086148,-0.27231,0.11246
19,0.77695,0.7126,0.7757,0.72329,0.71673,0.74068,0.70629,0.66481,0.67348,0.59716,0.73667,0.61346,0.60341,0.67615,0.60684,0.76299,0.67005,0.70117,0.67941,1,0.56539,0.62065,0.62137,0.40279,0.61057,0.62793,0.52322,0.45951,0.55936,0.57511,0.51435,0.483,0.37298,0.47035,0.41497,0.27394,0.65694,0.31352,0.39451,0.24585,0.015895,0.36116,-0.13196,-0.14598,0.15621,-0.031339,-0.22421,-0.09739,-0.093591,-0.10755,-0.30692,-0.18266,-0.17448,-0.30981,0.14401,-0.14345,-0.28056,-0.045294,-0.15922,-0.36891,0.15231,-0.28216,-0.037222,0.095134,0.071568,0.034547,-0.13738,-0.1375,0.053279,0.12207,-0.029283,0.14873,-0.03243,0.25537,-0.39644,-0.26092,-0.032652,-0.091115,0.43334,-0.056926,-0.10531,0.13038,0.14046,-0.048158,-0.14392,-0.063825,-0.037638,-0.27924,0.14062,-0.2064,-0.0048328,0.32601,0.13948,-0.050643,0.10195,0.12035,0.035043,0.080533,-0.27199,-0.03119,-0.11485,0.28315
20,0.70305,0.70236,0.72515,0.66526,0.65042,0.76899,0.71149,0.6047,0.60642,0.67268,0.72945,0.65718,0.59963,0.66644,0.62115,0.71536,0.70234,0.69547,0.64023,0.56539,1,0.56199,0.48652,0.48485,0.6693,0.5303,0.60202,0.52152,0.55392,0.49372,0.42826,0.29399,0.38495,0.41796,0.52776,0.3131,0.30174,0.35476,0.3251,0.30301,0.087873,0.051078,-0.015025,-0.20154,0.28069,-0.13781,-0.26021,-0.032965,0.14161,-0.11122,-0.28654,-0.13695,-0.25799,-0.22241,0.087319,0.018459,-0.23815,0.11781,-0.078798,-0.17104,-0.15416,0.013595,-0.32271,0.044657,0.2268,-0.077654,-0.00636,0.029985,0.12351,-0.038887,0.14105,-0.026625,-0.012049,0.091293,-0.18366,-0.26852,-0.055571,-0.25247,0.2253,0.079547,-0.047916,0.2319,-0.18188,0.061342,-0.31935,0.43293,0.26167,-0.1248,-0.083269,-0.081295,0.12888,0.33423,0.019141,-0.18418,-0.0076521,-0.086718,-0.085475,0.17819,-0.13526,-0.00094068,-0.27806,0.17567
21,0.72827,0.72439,0.73483,0.7201,0.7217,0.74037,0.73978,0.79381,0.70877,0.68894,0.74929,0.6524,0.73824,0.73981,0.61024,0.69723,0.61716,0.64015,0.57976,0.62065,0.56199,1,0.51981,0.59893,0.47741,0.48477,0.51687,0.35986,0.48927,0.62311,0.46769,0.23107,0.52557,0.54839,0.57158,0.55659,0.43463,0.19326,0.19549,0.0038513,0.13975,0.12182,-0.0070208,-0.19288,0.22285,-0.10604,0.085246,-0.16812,0.053713,0.014602,-0.36089,-0.15452,-0.14747,-0.40309,0.088666,-0.011751,-0.078123,-0.26211,-0.25656,-0.10444,0.03516,-0.2617,-0.28009,-0.027192,-0.13407,-0.019121,0.0055166,-0.1075,0.0099198,0.066703,0.081395,-0.01099,-0.091145,0.13859,-0.10691,-0.071276,-0.0037813,0.11087,0.45458,0.013503,-0.0027304,0.24006,-0.018148,-0.10551,-0.21756,-0.0053923,-0.016217,-0.34068,0.17989,-0.27118,0.18512,0.14716,0.13136,-0.14648,0.21051,0.088567,-0.18221,0.11576,-0.10826,0.2006,-0.1971,0.33511
22,0.73436,0.63593,0.64961,0.70526,0.63835,0.6009,0.72247,0.69425,0.6492,0.54008,0.598,0.6871,0.6131,0.59444,0.66303,0.65255,0.73747,0.69421,0.55991,0.62137,0.48652,0.51981,1,0.43411,0.4307,0.54283,0.64898,0.65271,0.42755,0.56291,0.36312,0.20353,0.44407,0.38441,0.44153,0.31425,0.5148,0.25811,0.32855,0.27242,-0.081062,0.21253,-0.073381,-0.23193,0.13033,0.18185,-0.23276,-0.0073271,0.011053,-0.028578,-0.21741,-0.37474,-0.12621,-0.31775,0.21651,-0.14163,-0.10388,-0.12167,-0.14479,-0.19753,0.20102,-0.19287,-0.10756,-0.085906,0.30396,0.0667,-0.0956,-0.16741,-0.021227,-0.071942,0.021776,0.029974,0.08589,-0.071328,-0.33766,-0.2898,0.073829,-0.12502,0.51039,-0.031465,0.035444,0.29699,0.028682,-0.1701,-0.16279,0.098378,-0.099795,-0.060543,0.067903,-0.32483,-0.037748,0.22271,0.10516,-0.024392,0.17772,-0.024796,-0.02889,0.041057,-0.27276,0.092614,-0.1783,0.24817
23,0.60984,0.60359,0.65882,0.59672,0.66593,0.62659,0.60177,0.63206,0.4944,0.61,0.63688,0.57452,0.67083,0.58358,0.57684,0.60346,0.54701,0.62797,0.57146,0.40279,0.48485,0.59893,0.43411,1,0.53283,0.42119,0.54852,0.43203,0.53672,0.56624,0.43478,0.27935,0.30005,0.32573,0.38434,0.29198,0.50689,0.09122,0.34883,-0.007703,0.15208,0.14586,0.035902,0.11024,0.17254,-0.066331,-0.056293,-0.042657,0.11887,0.011138,-0.36532,-0.22696,-0.14066,-0.27722,-0.0051006,0.16204,-0.10061,-0.32624,-0.2561,-0.32043,-0.068906,-0.17812,-0.30296,0.12959,-0.047713,-0.090684,0.21103,0.083492,-0.099695,0.0080215,-0.12367,-0.017511,-0.017413,-0.12312,-0.080635,-0.045929,0.060219,-0.056888,0.49798,-0.21448,-0.12246,0.21245,-0.042464,0.12325,-0.070985,0.17097,0.13413,-0.18868,-0.013107,-0.1493,0.3309,0.21999,0.17986,-0.24676,0.036345,-0.0066413,-0.089747,0.0081492,-0.01892,0.1138,-0.16197,0.12629
