,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
10,0.61472,0.55232,0.55861,0.62022,0.51154,0.59461,0.71115,0.47606,0.35107,0.44387,1,0.4403,0.52008,0.49356,0.19064,0.052619,0.21755,0.096098,0.021133,0.21513,-0.13431,-0.084284,-0.1831,-0.18272,-0.10803,0.10648,0.21788,0.026815,-0.02755,0.12875,-0.1448,-0.0017805,-0.10785,-0.22792,-0.3403,-0.21124,-0.24029,-0.0029106,0.0282,-0.25304,-0.26741,0.19697,-0.45367,-0.18521,0.036868,0.18703,-0.059301,-0.38958,-0.20047,-0.13184,-0.3852,-0.26916,-0.23602,-0.10425,-0.14992,-0.21885,-0.24023,0.057639,-0.088818,-0.0080053,-0.19795,0.023673,0.038864,0.05346,-0.027309,-0.079708,0.035997,-0.11348,0.14909,-0.0051358,0.24528,0.19795,-0.12094,-0.012619,0.0064668,-0.063373,0.014186,-0.074334,-0.24061,0.24706,0.040322,-0.19346,-0.21397,0.12982,0.19355,0.21581,0.12317,0.11353,0.25859,0.10919,-0.057326,0.01859
11,0.4727,0.36851,0.57508,0.45289,0.51912,0.21184,0.3355,0.25107,0.31679,0.19095,0.4403,1,0.23094,0.24416,0.20774,0.033103,0.083744,0.11625,-0.066147,0.11714,0.060934,-0.013602,-0.34194,-0.29949,0.097159,0.24245,0.31432,-0.0079024,-0.10107,0.059955,0.091602,-0.15603,-0.1548,0.035194,-0.13956,0.019166,0.010435,-0.16898,-0.03648,0.16026,-0.096049,0.22214,-0.18645,0.024132,0.03906,0.30814,0.10089,-0.32179,-0.46867,-0.25263,-0.18699,-0.29673,-0.30177,-0.017902,-0.1622,-0.31358,-0.16634,-0.11716,-0.3469,0.042422,-0.049518,0.17363,-0.11974,-0.071578,-0.04771,-0.075065,-0.12299,0.0099023,0.13494,-0.038966,-0.30323,0.12232,0.023713,-0.11742,0.014923,-0.06731,0.1951,0.078558,-0.045827,-0.17124,-0.095291,-0.013888,-0.0038981,-0.11744,-0.11436,0.15771,0.062335,0.23311,0.053192,0.04696,-0.20336,-0.25058
12,0.55495,0.62086,0.57926,0.66251,0.59466,0.60418,0.60868,0.62129,0.54682,0.4689,0.52008,0.23094,1,0.49667,0.13656,0.37336,0.43347,0.30941,0.055828,0.22582,0.10847,0.067274,-0.1339,0.07451,0.17503,-0.35059,0.041372,-0.24557,0.13418,0.14493,-0.19042,-0.070043,-0.30899,-0.47654,-0.23822,-0.39191,-0.27986,0.20198,-0.03072,-0.23706,-0.27015,0.23081,-0.18107,-0.29595,-0.0030678,0.038318,-0.044561,-0.11411,-0.20749,-0.10935,-0.053708,-0.24274,-0.15859,-0.09578,-0.064359,-0.17313,-0.19243,0.082906,-0.019837,0.10105,0.040487,0.27055,0.044975,0.25286,-0.00012561,-0.22989,-0.11058,-0.13012,-0.11164,-0.11376,0.081935,0.054134,-0.024764,0.0043766,0.024402,-0.12083,0.25007,0.081904,-0.18034,-0.016963,0.15962,-0.060825,-0.11866,0.33716,0.22569,0.3405,-0.017933,0.24186,0.15548,0.034424,-0.02808,0.053769
13,0.56965,0.51232,0.44382,0.59771,0.53399,0.58511,0.57659,0.55358,0.35519,0.27495,0.49356,0.24416,0.49667,1,0.30122,0.2793,0.31531,0.19755,0.18055,0.059345,-0.090619,0.017876,0.017132,-0.067595,0.11528,-0.092275,-0.026346,-0.23301,0.0088201,0.15917,0.080733,0.077289,-0.26473,-0.26134,-0.36154,0.0015347,-0.022568,0.087475,0.06847,0.0039335,-0.3063,-0.06949,-0.2322,-0.13668,-0.067486,0.11806,-0.17542,-0.10957,0.041036,-0.16046,-0.10502,1.6631e-05,-0.041294,0.030499,-0.11103,-0.11728,-0.24606,0.18052,-0.04597,-0.065545,-0.16351,-0.052503,-0.098251,0.1123,0.092899,-0.18109,-0.17533,-0.059715,-0.18999,0.15465,0.24371,-0.17745,-0.13512,0.11958,0.065559,-0.078492,-0.025875,0.07379,-0.079188,0.11717,-0.012605,0.028044,-0.13989,0.39029,-0.012906,0.23409,-0.030727,0.23059,0.17899,0.16704,0.032481,0.077691
14,0.38756,0.26681,0.41283,0.38671,0.35284,0.36195,0.37535,0.33344,0.077893,0.4078,0.19064,0.20774,0.13656,0.30122,1,0.26706,0.075916,0.05344,-0.12544,0.049844,0.16763,0.10677,-0.16131,0.26327,0.15222,0.17872,0.058122,0.13277,-0.077171,0.13552,0.22485,-0.011993,-0.29119,0.022956,-0.031638,-0.14369,-0.0058753,-0.0801,-0.14149,0.0079016,-0.015598,-0.042994,-0.14836,0.016364,-0.21555,0.14134,-0.12219,-0.33592,-0.22383,0.089339,-0.17322,-0.099776,-0.20329,-0.0081404,0.15279,-0.14679,-0.093733,0.070223,-0.1742,-0.21361,-0.27181,-0.04831,-0.29266,-0.2067,-0.28396,-0.018932,-0.076668,0.051783,0.13963,-0.0019224,0.1051,-0.083684,-0.31811,0.16428,0.11181,0.12076,-0.23653,0.2799,0.13182,0.16787,0.36897,0.018039,-0.1081,0.2703,0.10233,0.14625,0.076893,0.25971,0.27322,-0.16188,0.18409,-0.14895
15,0.19864,0.28951,0.40776,0.36419,0.32784,0.30296,0.27148,0.48788,0.17404,0.35502,0.052619,0.033103,0.37336,0.2793,0.26706,1,0.29742,-0.015202,0.18547,-0.14102,0.14853,0.28968,0.27327,0.2894,0.14658,-0.1268,0.071266,-0.0079631,0.31277,0.09218,-0.025787,0.21794,-0.28347,-0.15482,-0.06219,-0.066375,-0.02731,0.011157,-0.27894,0.23421,-0.29111,-0.051052,-0.0158,-0.064286,0.1041,0.054184,-0.21929,-0.13276,-0.10847,0.0016019,0.094262,-0.0056563,0.04767,-0.14235,0.066664,0.05677,0.021257,0.15046,-0.13796,-0.10888,0.22373,0.093798,-0.018499,0.024418,0.0068831,-0.31402,-0.081685,-0.28508,0.06715,-0.071839,0.18328,-0.18149,-0.20951,0.11899,0.1107,0.25405,0.1082,0.089455,-0.045567,-0.080519,0.3661,0.14498,-0.043447,0.14916,0.096597,-0.12739,0.089335,0.30124,0.14859,0.1744,0.0023861,-0.096558
16,0.14907,0.25067,0.28757,0.3657,0.21451,0.38934,0.25595,0.40284,0.26875,0.268,0.21755,0.083744,0.43347,0.31531,0.075916,0.29742,1,0.030667,0.0039268,-0.16858,-0.16354,-0.21673,0.09956,-0.16629,0.048031,-0.24213,0.086343,-0.14114,-0.10361,0.19941,-0.19763,-0.067968,-0.062697,-0.20923,-0.0079435,-0.087107,-0.12748,-0.015428,0.0027646,-0.14947,-0.30437,0.029891,0.041618,-0.10453,-0.14015,0.010245,-0.1144,-0.1713,-0.051924,0.042352,-0.092113,-0.021937,-0.0033243,0.10941,-0.084509,-0.083335,-0.24369,0.058121,-0.073199,0.038832,0.065203,-0.016276,0.20563,0.1401,-0.041834,-0.10449,-0.083692,-0.17642,-0.17363,-0.19193,0.23697,-0.32031,0.11527,-0.019964,0.041058,0.02496,-0.016786,-0.15517,0.087848,-0.064024,0.012646,-0.014963,-0.029201,0.35001,0.067873,0.21766,-0.041784,0.17002,0.12808,-0.13953,0.0074683,0.22573
17,-0.013633,0.14914,0.11023,0.20715,0.2584,0.1384,0.27445,0.05569,0.19295,-0.095143,0.096098,0.11625,0.30941,0.19755,0.05344,-0.015202,0.030667,1,0.17832,0.062523,0.35606,0.060858,0.078282,0.016059,0.22885,-0.044382,0.13528,0.17114,-0.12259,0.023519,-0.003768,-0.1328,0.16429,0.062536,-0.0067255,0.048359,0.006483,0.25506,-0.091114,0.088046,0.20814,0.17134,-0.060264,0.0068229,0.16047,0.10692,0.60316,-0.059715,0.10226,0.014611,-0.043105,-0.10654,-0.035379,0.06638,-0.24233,0.0081969,-0.0013537,0.075884,0.18175,0.077294,-0.14961,0.11993,-0.018798,0.002864,0.018347,0.0095166,-0.16177,0.071055,-0.22171,0.17574,-0.070676,0.14936,0.11783,0.01433,-0.016231,-0.034919,-0.22547,0.13162,0.28224,-0.036641,-0.05315,-0.014462,-0.3221,0.081877,0.10839,0.14651,-0.21445,0.027578,-0.1133,0.043541,0.085416,-0.12063
18,0.036381,-0.03246,0.081427,0.054835,0.043075,0.005572,-0.064571,0.17541,0.052335,-0.16766,0.021133,-0.066147,0.055828,0.18055,-0.12544,0.18547,0.0039268,0.17832,1,-0.2244,0.076098,0.17265,0.1158,-0.024201,0.15547,0.050031,0.027799,0.13475,-0.01038,0.13848,0.0072037,0.079157,0.11098,0.12622,-0.2149,0.022129,-0.053729,0.14801,-0.099124,0.24602,-0.12083,-0.022187,-0.040218,-0.067272,0.38838,-0.21444,0.18647,0.15105,0.18128,0.071701,-0.0046842,0.011143,0.30988,0.35279,-0.069764,-0.26621,-0.066424,-0.00074293,0.18981,0.29647,0.2096,0.2487,-0.033011,0.25497,0.17264,0.11002,0.31717,0.010161,-0.35692,0.30653,0.12626,-0.076488,0.061647,0.31852,0.065039,-0.044612,-0.19532,-0.078032,-0.13217,0.062107,0.032903,0.25699,0.077391,-0.063792,0.0038689,0.033124,-0.10471,-0.17128,-0.010424,0.098676,-0.027328,-0.19043
19,0.30689,0.13589,0.20797,0.15029,0.269,0.13767,0.2008,0.068947,0.35042,0.32778,0.21513,0.11714,0.22582,0.059345,0.049844,-0.14102,-0.16858,0.062523,-0.2244,1,0.095996,0.25778,-0.20121,0.10458,0.013279,-0.048119,0.16553,0.13242,0.27623,-0.094273,-0.0072383,-0.064417,0.009021,-0.042149,-0.1219,-0.065993,0.10232,0.16847,0.15123,-0.055019,-0.072888,0.40747,-0.099698,-0.17837,0.0024665,-0.12357,0.066361,-0.15157,-0.039784,-0.19898,-0.16376,-0.07454,-0.093847,-0.10515,-0.10054,0.0087539,-0.12084,0.15932,-0.10527,0.14438,-0.26884,0.073826,-0.18174,0.084838,0.021272,-0.16882,-0.29587,0.067311,0.012906,-0.213,-0.11303,0.093445,0.045334,-0.074753,0.13268,0.066808,0.025318,-0.14088,-0.021431,-0.18296,0.076564,-0.18359,0.13173,0.043741,0.18905,0.034385,-0.1553,0.13832,-0.04878,0.069092,-0.079377,-0.31725
20,-0.017246,0.018769,0.1191,0.034037,0.21997,0.0048198,-0.044191,0.049669,0.11675,0.047709,-0.13431,0.060934,0.10847,-0.090619,0.16763,0.14853,-0.16354,0.35606,0.076098,0.095996,1,0.41587,-0.055398,-0.12443,0.34147,-0.02278,-0.097423,-0.04225,-0.035174,-0.0057341,0.00035508,0.022145,-0.0079576,0.11656,-0.066391,-0.27647,0.1231,-0.10825,0.078298,0.25159,-0.033011,0.16433,0.073069,-0.18538,0.05254,0.08146,0.22831,-0.18593,-0.20411,0.097005,0.025737,-0.10322,0.13786,0.11042,0.12119,-0.047858,-0.01224,0.051633,-0.19327,-0.089114,0.23718,0.13011,0.090017,-0.07715,0.057902,-0.11685,0.077139,0.094431,-0.078645,0.11545,-0.12553,0.18765,0.15281,-0.053286,0.0092972,0.031899,-0.012371,0.19502,0.1864,-0.40863,0.19396,0.024294,-0.27346,-0.149,-0.062149,0.12592,-0.25072,0.23904,-0.085867,0.22395,-0.076115,-0.1866
21,0.096486,0.049948,0.24014,-0.10642,0.20149,0.053351,-0.014399,0.17073,0.074945,0.064948,-0.084284,-0.013602,0.067274,0.017876,0.10677,0.28968,-0.21673,0.060858,0.17265,0.25778,0.41587,1,0.064069,0.22567,0.30106,-0.094117,0.0046359,-0.15414,0.28935,0.24428,0.11379,-0.05269,0.031551,0.17562,0.12571,-0.038926,0.21418,0.080715,0.055488,0.062818,0.10507,0.14736,-0.056932,-0.12126,0.26821,-0.097165,0.019936,-0.17692,0.12128,0.081732,-0.087852,0.01208,0.14823,0.14254,-0.082428,0.16265,-0.01156,0.065151,-0.0064852,0.020682,0.26702,0.094549,-0.10318,-0.0022358,0.18589,-0.21667,-0.038104,0.10802,-0.11729,0.13017,-0.21352,-0.1017,0.13403,-0.047368,0.2288,0.25564,0.066541,0.10531,-0.10632,-0.27625,0.057435,0.12334,-0.070216,0.10614,0.14623,-0.0017175,-0.12569,0.13311,-0.27188,0.19341,0.092543,-0.43118
22,-0.24267,-0.10206,-0.18554,-0.17959,-0.036239,-0.15184,0.019989,-0.11374,-0.26992,0.038488,-0.1831,-0.34194,-0.1339,0.017132,-0.16131,0.27327,0.09956,0.078282,0.1158,-0.20121,-0.055398,0.064069,1,0.15978,0.1058,-0.15578,-0.051779,-0.094644,0.025369,0.088924,-0.053995,0.00054753,0.22184,0.022603,0.090097,0.061471,-0.092617,-0.28352,0.016657,0.099294,-0.14793,-0.16333,-0.021414,-0.074741,-0.027186,0.056139,-0.11088,0.25637,0.34841,-0.028345,0.10703,0.22404,0.1338,-0.068249,-0.15267,0.14336,0.18047,0.061394,0.082908,-0.2061,0.065703,-0.40919,-0.033868,0.01614,-0.0087831,0.20727,-0.17276,-0.20158,-0.18373,0.14826,0.22583,-0.32296,-0.04491,0.20313,0.072759,0.33225,-0.038852,0.15254,0.022875,-0.10701,0.14433,-0.17473,-0.24989,-0.059614,0.053012,-0.040781,-0.10015,-0.29964,-0.037935,-0.020259,0.35016,0.015588
23,0.0098763,0.067154,0.086411,0.012937,0.067668,0.039172,0.094997,0.13814,-0.10994,0.0018239,-0.18272,-0.29949,0.07451,-0.067595,0.26327,0.2894,-0.16629,0.016059,-0.024201,0.10458,-0.12443,0.22567,0.15978,1,0.26372,0.069906,0.0053184,0.13019,0.27337,-0.11515,0.10013,0.0094265,-0.022549,-0.32832,0.18531,0.00055487,-0.087475,0.17402,-0.057978,0.066718,-0.021318,0.002615,-0.051656,0.20257,0.10415,-0.2643,-0.2793,0.084876,0.18352,0.029952,0.069821,0.18837,0.033388,-0.12638,0.0090374,-0.11515,0.22177,0.11597,0.15468,0.068396,-0.090524,-0.21861,-0.057135,-0.082082,-0.022165,0.046256,0.0024694,-0.10424,0.068039,-0.048222,-0.013944,0.011663,-0.13736,0.030176,0.014113,0.095607,-0.20371,0.065259,0.043167,0.19243,0.44479,0.043165,0.042652,0.15134,0.16452,-0.046456,0.27016,0.044947,0.21152,-0.033134,0.091788,0.048363
24,0.29498,0.18693,0.27945,0.12251,0.33758,0.09425,0.10968,0.1494,0.24415,0.025087,-0.10803,0.097159,0.17503,0.11528,0.15222,0.14658,0.048031,0.22885,0.15547,0.013279,0.34147,0.30106,0.1058,0.26372,1,-0.081195,-0.10655,-0.044433,-0.059635,-0.026011,0.02586,-0.49685,0.032736,-0.15019,0.054852,-0.15142,0.065061,0.012781,0.090926,0.0033112,0.12312,0.19304,-0.046367,-0.0046895,0.10304,-0.017728,-0.16393,-0.016839,0.0046943,-0.1342,-0.10343,-0.054989,-0.10195,0.068874,-0.072054,-0.38082,-0.15553,-0.11617,-0.085935,0.074308,0.38368,0.086491,-0.056615,-0.11108,0.11719,-0.21589,0.19871,-0.039095,-0.22941,0.29415,-0.071158,-0.037537,-0.082492,-0.015506,-0.0049705,0.039868,-0.27433,-0.17135,0.1105,-0.071192,0.25149,0.23054,-0.082944,-0.061278,-0.027415,0.20771,0.015853,0.13414,-0.049332,0.076219,0.093762,-0.19278
25,-0.13534,-0.11361,-0.0028443,-0.19456,0.01001,-0.1661,-0.024164,-0.24639,-0.23759,-0.13131,0.10648,0.24245,-0.35059,-0.092275,0.17872,-0.1268,-0.24213,-0.044382,0.050031,-0.048119,-0.02278,-0.094117,-0.15578,0.069906,-0.081195,1,0.26584,0.37665,-0.063696,-0.10286,0.042873,0.13396,0.1026,0.18533,0.21765,0.32086,-0.12062,-0.14918,-0.093239,0.23057,0.0028335,0.21232,0.049935,0.33012,0.11914,0.30757,0.073964,-0.068876,-0.046406,0.19371,-0.16075,0.09147,-0.071169,-0.044039,-0.23041,-0.08452,0.09186,0.074559,0.094125,0.014149,-0.11349,-0.081743,-0.076591,-0.24475,0.049244,0.082933,0.055372,0.0034879,0.0457,0.18726,-0.038527,0.32801,-0.11565,0.22347,-0.0052562,-0.1198,-0.11415,0.091008,0.10996,0.27462,0.012611,-0.28754,-0.070482,-0.41943,-0.013702,-0.16792,0.025358,0.030176,-0.15874,0.033996,-0.095429,0.12543
26,-0.0002248,-0.1173,0.142,0.062082,8.2645e-06,-0.047549,0.11859,0.072708,0.066602,-0.050937,0.21788,0.31432,0.041372,-0.026346,0.058122,0.071266,0.086343,0.13528,0.027799,0.16553,-0.097423,0.0046359,-0.051779,0.0053184,-0.10655,0.26584,1,0.17644,0.030645,-0.057399,-0.21291,0.19012,0.041776,0.23159,-0.013151,0.18979,0.018372,0.0855,-0.0029428,-0.022636,-0.08513,0.3645,-0.058705,0.18137,0.15349,0.075562,0.18961,-0.18591,-0.24572,0.0020168,-0.093924,-0.14842,-0.25354,-0.20603,0.063335,0.091338,0.17634,0.34426,-0.36315,-0.035674,0.12211,0.21478,0.10368,0.10162,-0.053854,0.017838,-0.085387,-0.25951,0.13626,-0.16577,-0.12684,0.053129,0.22603,0.10144,0.05979,0.014491,-0.050742,-0.068119,-0.068257,-0.050612,-0.19837,-0.072585,0.25639,-0.12693,0.063954,0.097145,-0.19364,0.19011,-0.0402,-0.082924,0.13384,-0.19259
