,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
10,0.52177,0.61972,0.51382,0.23993,0.47662,0.47061,0.41994,0.4096,0.5024,0.42109,1,0.42377,0.18025,0.3867,0.022085,0.11182,0.1033,0.25945,-0.0044752,0.15236,-0.042242,-0.2222,0.21602,-0.052264,0.17033,0.094311,-0.16311,0.050929,-0.039682,-0.18402,-0.079832,0.29493,-0.16435,-0.11791,0.028793,-0.19223,-0.23559,0.0064108,-0.010155,-0.070226,0.050244,0.0070159,0.08446,-0.04261,-0.045407,-0.16356,-0.051549,-0.21614,-0.010834,-0.30935,-0.10696,0.025452,-0.24558,0.14183,-0.07119,0.036398,-0.055125,0.19464,-0.094299,-0.089663,0.22198,0.26913,0.046261,-0.08788,-0.31556,0.097072,0.010327,0.19518,0.11782,-0.080158,0.24643,0.29515,0.05444,0.07802,0.11711,0.056645,-0.23655
11,0.36956,0.42855,0.4641,0.32949,0.37777,0.43484,0.3497,0.47177,0.42596,0.4573,0.42377,1,0.1226,0.23283,0.11257,0.33404,0.39539,0.099972,0.13332,0.013076,-0.010043,-0.085621,0.042804,-0.082633,0.1733,0.24605,-0.35415,0.14549,-0.050119,-0.10863,-0.31765,0.0431,0.0054562,-0.34333,-0.018365,-0.24912,-0.25365,-0.21908,-0.20616,-0.20049,-0.25171,0.067203,0.00053822,0.024032,0.14114,-0.11973,-0.2512,0.022574,-0.12103,0.0465,-0.15194,0.21719,-0.10839,0.37205,-0.39011,-0.070389,-0.066807,0.029115,-0.17505,0.2511,-0.17148,-0.028326,0.037668,0.091983,-0.1642,-0.12914,-0.23124,0.084298,0.36935,-0.1321,-0.027693,0.10593,0.24675,0.13359,0.086197,-0.077374,-0.059493
12,0.28131,0.27415,0.2875,0.2364,0.41952,0.49197,0.42832,0.086261,0.30809,0.30714,0.18025,0.1226,1,-0.15778,0.012765,0.011754,-0.026322,0.14912,0.019092,-0.16681,-0.36063,0.19829,-0.040028,0.045963,0.014738,0.010482,0.10247,0.10459,0.098692,0.14264,-0.054938,0.0032995,0.028838,-0.10658,0.12054,-0.067131,-0.012145,-0.12158,-0.29649,-0.1982,-0.11201,-0.12975,-0.082086,-0.11243,-0.055918,-0.15397,-0.11638,-0.028377,0.54409,-0.092622,-0.016782,-0.01995,-0.058469,-0.1038,0.11568,0.12603,0.025119,0.25466,0.22454,0.13828,0.016221,-0.024795,0.15837,0.16323,0.12586,-0.13063,0.05391,0.11921,0.057161,-0.06686,0.26015,0.074908,-0.033565,0.11305,0.17045,-0.047391,-0.060716
13,0.12034,0.22183,0.24778,-0.015854,0.22989,0.071641,0.21837,0.26453,0.19411,0.013195,0.3867,0.23283,-0.15778,1,0.071718,0.11465,0.1185,0.029586,0.17718,-0.0050713,-0.23491,-0.10716,0.13111,-0.0044514,-0.096009,0.072668,-0.13404,0.023706,-0.054379,-0.091305,-0.022119,0.42522,-0.0043558,-0.12895,0.028821,0.02318,-0.36087,-0.10513,0.012845,-0.14341,0.12078,-0.017037,0.062999,-0.043628,-0.11458,0.11248,-0.19921,-0.056324,-0.24138,0.047947,0.12175,0.11726,-0.095619,-0.011496,-0.18761,0.0040267,0.18462,0.043483,-0.33154,-0.15516,0.084822,-0.0081298,-0.071348,-0.13794,-0.22482,-0.00094603,-0.11317,0.14608,0.22835,0.10744,-0.025939,0.036376,0.26351,0.040234,0.049981,-0.16846,-0.1666
14,0.055354,0.16228,0.1206,0.17515,0.095568,0.062905,0.13047,0.014536,0.071391,0.15615,0.022085,0.11257,0.012765,0.071718,1,0.41172,0.25428,0.095363,0.087549,0.071115,0.17982,-0.062234,0.35341,-0.027272,0.12717,0.022794,-0.1434,0.066167,0.32798,0.079613,0.11565,0.121,0.17808,0.031891,0.070657,0.18785,-0.04687,0.092134,0.25833,0.083685,-0.1117,0.10711,0.018719,0.049976,0.056919,0.050657,-0.054985,0.22744,-0.059402,-0.40272,-0.090644,0.12587,-0.19366,-0.039817,0.086057,-0.067458,-0.0060471,-0.097117,-0.27227,0.055632,-0.13015,-0.048662,0.064359,-0.069127,0.19433,-0.044347,0.05919,0.17278,0.007518,-0.17927,-0.24579,0.21533,-0.033553,0.20233,-0.17091,-0.066544,0.046706
15,0.1953,0.26408,0.18601,0.26689,0.25172,0.33072,0.27638,0.094415,0.10258,0.011729,0.11182,0.33404,0.011754,0.11465,0.41172,1,0.31833,0.37896,0.15264,0.013622,0.043523,0.28946,0.20803,-0.035724,0.10134,0.17171,-0.070773,-0.042467,0.17643,-0.080193,-0.019458,0.12893,0.044047,0.078354,-0.25233,0.015997,0.019199,0.054288,0.082211,0.086143,0.12096,0.18587,0.22057,-0.2256,0.22925,0.096901,-0.093703,0.19048,-0.010687,-0.0095867,0.32658,0.21815,-0.17505,0.03209,0.0045179,0.09431,0.10629,0.072088,-0.056206,-0.11774,-0.035462,0.012532,-0.08143,0.21676,0.15872,-0.035178,0.089501,-0.039414,0.23908,-0.1538,-0.26265,0.12948,0.34856,0.40133,-0.26904,-0.0033549,0.091401
16,0.27742,0.33565,0.34736,0.1117,0.20396,0.24959,0.29068,0.091608,0.032405,-0.005303,0.1033,0.39539,-0.026322,0.1185,0.25428,0.31833,1,0.059951,0.13999,0.20131,0.025169,-0.16964,-0.033472,0.064909,0.022136,0.20223,0.16381,-0.1027,0.089316,0.015765,0.09846,0.016273,-0.22618,-0.017599,-0.265,0.16833,-0.094244,-0.068895,-0.36673,-0.01738,-0.19045,0.17331,0.12119,-0.04567,0.036688,-0.093053,-0.035382,0.16236,-0.31067,0.047002,0.068186,-0.011616,0.0080119,0.23055,-0.19229,-0.0097479,-0.16489,-0.028488,-0.073242,-0.058048,-0.081017,-0.0060996,0.07322,-0.14267,-0.080927,-0.11333,0.059116,-0.18633,0.16981,-0.22072,-0.038533,-0.21102,0.18551,0.13175,0.20772,0.11532,-0.16578
17,0.24657,0.30252,0.30071,0.23906,0.39353,0.24824,0.33848,0.2184,0.055308,0.1592,0.25945,0.099972,0.14912,0.029586,0.095363,0.37896,0.059951,1,-0.022716,0.16236,0.01856,0.38314,0.012337,-0.09219,0.20499,0.022521,0.0037291,0.091872,-0.019247,0.082188,-0.035761,0.26975,-0.014473,0.13964,-0.18534,-0.050684,-0.029693,-0.017138,0.069912,-0.22591,-0.16516,-0.051154,-0.02106,-0.13116,0.044211,-0.25687,-0.03161,0.24667,-0.025307,-0.10828,0.032143,0.064466,-0.050318,-0.095288,-0.13726,0.20681,0.23917,0.029654,0.081639,-0.094732,-0.035737,0.17307,-0.12184,0.010859,0.14743,-0.14008,0.3251,0.037083,-0.086015,0.11291,0.2309,0.21558,0.24028,0.090508,0.22916,0.0038239,-0.013942
18,0.21147,0.18245,0.18446,-0.10093,0.1959,0.035979,0.2137,-0.02895,0.13455,0.0064949,-0.0044752,0.13332,0.019092,0.17718,0.087549,0.15264,0.13999,-0.022716,1,-0.15989,-0.22826,-0.24887,0.0012306,0.28257,0.047107,0.1426,0.038485,0.053843,-0.10086,-0.18894,0.12972,0.2072,-0.053202,-0.0065578,0.024572,0.11466,-0.21734,-0.152,-0.36003,-0.10047,-0.002979,-0.0001803,-0.13652,0.0064364,0.096719,-0.16609,0.16358,0.027036,-0.19176,-0.042919,0.16175,0.039397,-0.026989,-0.15185,-0.12549,-0.095925,-0.044248,0.36396,0.14707,0.22814,-0.095874,0.052866,-0.2197,-0.21834,-0.015779,-0.037568,-0.18259,0.19573,0.086348,0.034683,0.033988,0.071563,0.023033,0.28312,-0.10195,-0.019363,-0.078857
19,0.18385,0.20473,0.093333,0.042336,0.014793,0.086053,-0.079662,-0.02271,0.066808,0.1567,0.15236,0.013076,-0.16681,-0.0050713,0.071115,0.013622,0.20131,0.16236,-0.15989,1,-0.089064,0.0401,-0.04854,0.10544,0.075064,-0.33287,0.077254,0.057858,-0.040796,-0.025992,0.10368,0.014997,-0.16459,0.26814,-0.11712,-0.22632,0.11203,0.0083151,-0.00068196,0.006538,-0.002242,0.054282,0.096777,-0.13328,-0.1321,-0.074423,-0.057395,-0.13053,-0.021923,-0.018057,-0.00017397,0.26734,0.064695,0.2671,-0.10157,-0.17723,-0.069098,-0.18473,-0.051454,0.033659,-0.14805,0.081877,0.16794,-0.24821,-0.0077533,-0.24465,0.012869,0.042109,-0.097841,-0.22053,-0.18074,-0.17789,0.23672,-0.072584,0.35364,0.13183,0.10502
20,-0.23984,-0.435,-0.40329,-0.093007,-0.27245,-0.40654,-0.35905,-0.083886,-0.28479,-0.15667,-0.042242,-0.010043,-0.36063,-0.23491,0.17982,0.043523,0.025169,0.01856,-0.22826,-0.089064,1,-0.16466,0.27492,-0.10888,0.22796,-0.00054039,-0.13922,-0.10103,0.082038,0.12063,0.10243,-0.071299,0.096453,-0.16671,0.12819,0.085729,0.1717,0.45404,0.15558,0.27613,0.011348,0.19852,0.082499,0.16851,0.10915,0.20426,0.049194,0.16337,-0.13236,-0.042219,-0.28783,-0.10348,-0.16367,0.10218,-0.043255,0.088756,0.020466,-0.10872,-0.083664,0.034297,0.033655,0.18916,0.00078038,-0.029716,0.041091,-0.033448,0.09075,-0.29641,-0.00067412,0.089067,0.0002627,0.00083853,-0.21331,-0.22824,-0.14698,-0.03311,0.096064
21,-0.18188,-0.012365,-0.021984,0.2361,-0.043175,0.14319,-0.17629,-0.093533,-0.11356,-0.22374,-0.2222,-0.085621,0.19829,-0.10716,-0.062234,0.28946,-0.16964,0.38314,-0.24887,0.0401,-0.16466,1,-0.11476,-0.13474,0.1009,-0.092598,0.034616,0.024819,-0.086748,0.1532,-0.19576,0.057458,0.052059,0.39587,-0.0033923,-0.13022,0.15788,-0.06836,0.15066,-0.037727,0.099415,0.086369,0.25373,-0.084797,0.081137,0.17404,-0.1378,0.24481,0.30733,0.19516,0.14734,0.10615,0.05169,0.10695,0.070178,0.19875,-0.025468,-0.072237,-0.14474,-0.05032,0.071954,-0.22962,0.066299,0.17827,0.2146,-0.14738,0.36757,-0.14623,-0.051166,0.02877,-0.080631,0.14513,0.11672,-0.057156,0.12926,0.031146,-0.07104
22,-0.11575,-0.038157,-0.14795,-0.084233,-0.04181,-0.13852,0.088784,-0.059613,0.059856,0.052804,0.21602,0.042804,-0.040028,0.13111,0.35341,0.20803,-0.033472,0.012337,0.0012306,-0.04854,0.27492,-0.11476,1,0.17769,0.23915,0.091617,-0.13711,0.10231,0.077627,0.026278,0.016279,0.34784,0.11871,0.098071,0.061864,0.15181,0.18383,0.21597,0.45565,0.11931,0.23436,0.25594,0.41886,0.049536,0.2987,0.059737,0.060112,0.31993,0.11994,-0.23405,0.15355,0.19391,-0.16036,-0.22169,0.01515,0.094812,0.50676,0.2694,-0.20042,-0.064735,0.055388,0.10906,0.12754,-0.14252,-0.11692,0.14616,0.25209,0.033221,0.31483,0.13137,-0.13841,0.24227,0.081115,0.09928,-0.23061,0.022387,0.10401
23,0.042634,0.037037,0.0081681,-0.23178,-0.033439,-0.11213,0.1218,-0.11452,0.026958,0.19016,-0.052264,-0.082633,0.045963,-0.0044514,-0.027272,-0.035724,0.064909,-0.09219,0.28257,0.10544,-0.10888,-0.13474,0.17769,1,0.19127,0.26563,0.14898,0.075854,-0.059026,-0.11496,0.24645,0.40015,0.21597,0.00014079,0.13842,0.20287,0.056031,-0.042139,-0.19354,0.03582,0.11689,0.20498,0.084239,0.035374,-0.090185,0.14964,-0.20361,0.049967,0.24034,0.13871,0.33009,0.0093179,0.11859,-0.011241,-0.055927,-0.013845,-0.090911,0.36637,-0.14544,-0.056978,-0.080512,0.0095894,0.21632,-0.012684,0.0049039,-0.02361,0.15303,0.22972,0.03116,-0.13899,0.01036,-0.003742,-0.11659,-0.13564,0.18048,0.17525,0.035069
24,-0.044947,0.1188,0.040141,0.14013,-0.018253,-0.061087,-0.061199,-0.14625,-0.04468,-0.03303,0.17033,0.1733,0.014738,-0.096009,0.12717,0.10134,0.022136,0.20499,0.047107,0.075064,0.22796,0.1009,0.23915,0.19127,1,0.13519,-0.30584,0.054281,-0.22172,-0.11849,-0.23306,0.24863,-0.056362,0.042102,0.017148,-0.048644,-0.12682,-0.087336,0.116,0.28481,-0.022667,0.29554,0.012187,0.035303,0.15315,-0.010292,0.040013,0.35831,0.15893,-0.1549,-0.33556,0.27045,-0.23171,0.17837,-0.16635,-0.05601,-0.13561,0.37889,-0.14159,0.095797,0.094048,0.11428,-0.13134,0.19288,-0.28165,-0.36892,0.33419,-0.13851,0.041129,-0.0035869,-0.010938,0.24042,0.07947,0.016625,-0.15309,0.040834,-0.050113
25,0.060232,0.20533,0.16002,0.04687,0.23158,0.072375,0.20261,0.11151,0.13025,-0.027616,0.094311,0.24605,0.010482,0.072668,0.022794,0.17171,0.20223,0.022521,0.1426,-0.33287,-0.00054039,-0.092598,0.091617,0.26563,0.13519,1,-0.15017,0.060354,0.11104,-0.035992,0.020655,0.16704,0.16752,-0.47724,0.10585,0.25176,-0.18004,-0.076344,-0.088105,-0.23158,-0.041368,0.043939,0.083722,0.2805,0.071283,0.11942,0.038602,0.06031,0.16777,-0.11686,0.37051,0.057452,-0.11771,0.14973,-0.08221,-0.047437,-0.17466,0.23477,-0.021246,0.19141,0.27102,0.045028,-0.047764,0.055074,-0.28988,0.01795,0.16589,0.060458,0.23221,0.030673,0.24005,0.14099,-0.06866,0.21747,0.039926,0.15686,-0.058963
26,0.13543,-0.0085388,-0.047098,-0.094363,0.10155,0.076363,0.036722,-0.20314,-0.092096,-0.083786,-0.16311,-0.35415,0.10247,-0.13404,-0.1434,-0.070773,0.16381,0.0037291,0.038485,0.077254,-0.13922,0.034616,-0.13711,0.14898,-0.30584,-0.15017,1,-0.1481,0.08868,0.18531,0.28398,-0.094354,-0.10709,0.1982,-0.19842,-0.022377,0.2709,0.062005,-0.24595,-0.10399,0.25617,0.0019152,0.17177,-0.080396,0.0025654,-0.0084491,0.22252,0.023749,-0.077579,-0.072891,0.25744,-0.16418,0.24278,-0.18858,0.14512,-0.19357,-0.01789,-0.031268,0.18188,-0.026839,-0.0037434,0.090599,0.039776,-0.11871,0.11448,0.10929,-0.27223,0.045795,0.025313,0.096214,0.1168,-0.25071,-0.059287,-0.045956,-0.003052,0.01818,-0.18621
27,-0.15485,0.046502,0.040281,-0.14923,0.11623,-0.10542,0.039727,0.020063,0.045989,0.1392,0.050929,0.14549,0.10459,0.023706,0.066167,-0.042467,-0.1027,0.091872,0.053843,0.057858,-0.10103,0.024819,0.10231,0.075854,0.054281,0.060354,-0.1481,1,0.10625,-0.048156,0.33873,0.13353,0.12471,0.078854,0.44795,0.023199,-0.097354,0.19281,0.014796,0.032488,0.010396,-0.20589,0.14792,0.015672,0.13163,-0.1387,-0.27705,0.20336,0.097484,0.0063745,0.0044006,0.10916,0.13524,-0.24944,-0.046219,-0.2813,0.18036,-0.27195,-0.019653,0.061042,0.10702,-0.14997,0.16945,0.081805,0.10442,-0.13665,0.12316,0.075113,-0.16886,-0.19459,-0.057698,0.20859,0.089338,0.19591,0.14322,0.26981,-0.20016
28,-0.16102,-0.15248,-0.16144,-0.1054,-0.13569,0.09991,0.11127,-0.20133,-0.11724,0.040863,-0.039682,-0.050119,0.098692,-0.054379,0.32798,0.17643,0.089316,-0.019247,-0.10086,-0.040796,0.082038,-0.086748,0.077627,-0.059026,-0.22172,0.11104,0.08868,0.10625,1,-0.11907,0.20644,0.059,0.15002,0.077122,0.21204,0.015428,0.23049,0.22194,-0.069922,-0.027942,0.11892,0.017829,0.19368,0.028677,-0.029801,0.14,-0.27492,-0.036359,0.16719,-0.09582,0.26143,-0.20048,0.069928,-0.034258,0.36942,0.044014,0.030153,-0.12561,0.245,0.06581,0.11509,0.10858,-0.18037,0.090841,0.26647,-0.1653,-0.078193,0.12873,0.044251,0.17103,-0.066597,0.1569,0.056281,0.32661,-0.18268,-0.096182,0.023483
29,0.094736,-0.033498,-0.068762,0.25259,0.071757,-0.045227,-0.21443,0.13311,0.084822,-0.025105,-0.18402,-0.10863,0.14264,-0.091305,0.079613,-0.080193,0.015765,0.082188,-0.18894,-0.025992,0.12063,0.1532,0.026278,-0.11496,-0.11849,-0.035992,0.18531,-0.048156,-0.11907,1,0.20427,0.010183,0.24311,-0.035197,-0.19012,-0.16996,0.09121,-0.13905,0.18208,-0.29455,-0.12825,-0.047699,0.0018937,-0.21821,-0.13617,-0.086295,0.020991,0.13701,0.16344,-0.1792,-0.1098,0.034163,0.026024,-0.10423,-0.2374,0.014203,0.044619,0.05797,0.050391,-0.27942,-0.15661,-0.12581,0.34711,-0.053169,0.16259,-0.042774,0.0043434,0.011796,0.043221,-0.10035,0.23673,-0.0092357,0.0023211,-0.16944,0.15032,0.013735,0.21934
30,-0.14117,-0.19357,-0.10992,-0.47996,-0.050703,-0.274,0.034294,-0.027931,-0.018918,-0.038967,-0.079832,-0.31765,-0.054938,-0.022119,0.11565,-0.019458,0.09846,-0.035761,0.12972,0.10368,0.10243,-0.19576,0.016279,0.24645,-0.23306,0.020655,0.28398,0.33873,0.20644,0.20427,1,0.06739,0.013132,0.050067,0.044043,0.31911,0.15725,0.29239,-0.068879,0.1231,0.17527,-0.18942,0.063512,0.0032716,-0.11401,0.042401,-0.065922,-0.052126,-0.011555,0.057112,0.23207,-0.023619,0.29138,-0.10254,0.038496,-0.2346,0.040846,-0.13092,0.13063,-0.089041,0.043007,0.050421,-0.039975,-0.2047,0.20081,-0.11797,0.066191,-0.15688,-0.16113,-0.13743,-0.13091,-0.081988,-0.089779,-0.039208,0.083385,0.25418,-0.13854
31,0.017546,0.21784,0.24443,-0.13164,0.070838,0.0090764,0.11254,-0.012219,0.035493,0.059416,0.29493,0.0431,0.0032995,0.42522,0.121,0.12893,0.016273,0.26975,0.2072,0.014997,-0.071299,0.057458,0.34784,0.40015,0.24863,0.16704,-0.094354,0.13353,0.059,0.010183,0.06739,1,0.10128,-0.0074838,0.086574,0.0045743,0.15513,0.020383,0.18751,-0.04775,0.030335,0.12308,0.20457,-0.10048,0.097277,0.052222,-0.19474,0.11896,0.073046,-0.036061,0.12944,0.067222,-0.10167,-0.069459,-0.20824,0.016563,0.2525,0.3938,-0.21146,-0.13135,0.1591,0.18312,-0.015053,-0.067125,-0.17545,-0.050595,0.14419,0.24198,0.17609,-0.048355,0.13176,0.34117,0.077407,0.1448,0.14468,-0.088056,0.020869
