,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
10,0.8413,0.84431,0.84693,0.84102,0.77554,0.80897,0.82254,0.80944,0.85721,0.80957,1,0.77654,0.75829,0.66482,0.8143,0.73402,0.76276,0.67809,0.73838,0.65575,0.75168,0.72345,0.69567,0.59397,0.77676,0.66166,0.52771,0.6653,0.62571,0.45163,0.63382,0.48437,0.51597,0.41529,0.27815,0.44835,0.42796,0.1681,0.0895,0.1723,0.099393,0.017542,0.35312,-0.089573,-0.32483,-0.18563,-0.22271,-0.092239,0.18731,-0.040417,-0.098464,-0.033755,-0.11206,-0.25033,-0.11443,0.099353,0.015633,-0.29956,-0.06382,0.14951,-0.044838,0.15649,0.15754,-0.1109,0.1556,-0.32076,-0.050279,-0.16268,-0.022152,-0.18757,-0.33929,-0.17778,0.037007,-0.021002,0.32854,0.22399,0.067415,-0.11291,0.065606,-0.16971,0.051124,-0.063553,-0.28846,-0.16458,0.14792,0.13071,0.075456,0.26339,0.20474,0.13828,0.082703,-0.22941,0.18382,-0.10328,0.16202,-0.23176,0.3595,-0.020561,0.1165
11,0.85855,0.81916,0.80335,0.79509,0.79883,0.80713,0.82121,0.77134,0.78885,0.76523,0.77654,1,0.79092,0.75963,0.76921,0.65155,0.75127,0.74819,0.70285,0.70075,0.65961,0.72936,0.72267,0.57536,0.68694,0.60063,0.57719,0.62865,0.54974,0.50221,0.68167,0.48975,0.64221,0.37017,0.38821,0.37084,0.29306,0.21911,0.066365,0.20877,0.13489,0.053763,0.34134,-0.085053,-0.39572,-0.19971,-0.12832,-0.1278,-0.12124,-0.12116,-0.22952,-0.066348,-0.19089,-0.24596,-0.048309,-0.031265,-0.030939,-0.13404,-0.073263,0.10525,-0.21218,0.10158,0.27416,-0.095255,-0.045214,-0.23551,-0.071049,-0.058693,0.072855,-0.26952,-0.23796,-0.11448,-0.029459,-0.071223,0.30057,0.20666,0.061035,-0.18525,0.012667,-0.023605,0.058288,-0.10567,-0.077821,-0.039529,0.14665,0.030949,0.061518,0.14901,0.10568,0.15637,0.20721,-0.021552,0.19669,-0.019535,0.19259,-0.3983,0.4343,0.10608,0.015478
12,0.80233,0.86074,0.81221,0.81184,0.79431,0.79072,0.79922,0.80509,0.83156,0.7782,0.75829,0.79092,1,0.6895,0.72575,0.74611,0.72067,0.67579,0.6518,0.6166,0.70822,0.65494,0.75141,0.53291,0.60972,0.58364,0.56754,0.64099,0.51048,0.49706,0.59235,0.58083,0.58838,0.37963,0.25533,0.4353,0.39334,0.17589,-0.065952,0.23021,0.30051,0.033908,0.38654,-0.1271,-0.33159,-0.097592,-0.16043,-0.092677,0.0053344,-0.15846,-0.15563,-0.17816,0.023856,-0.18231,-0.14909,0.11044,-0.1252,-0.18741,-0.27716,0.1222,0.0020025,0.14873,0.11882,-0.080198,0.13867,-0.22808,-0.020979,-0.066216,0.048944,-0.26312,-0.14559,-0.085846,0.04626,-0.23183,0.30406,0.14655,0.1407,0.01055,0.060861,-0.047153,-0.12296,0.055849,-0.040392,-0.16122,-0.027134,0.21082,0.11512,0.14826,0.20695,-0.0019007,0.15034,-0.11828,0.12264,-0.087084,0.22823,-0.28606,0.43002,0.012957,0.14751
13,0.79858,0.76015,0.76961,0.79399,0.72318,0.77204,0.79923,0.77041,0.81142,0.77241,0.66482,0.75963,0.6895,1,0.82398,0.77054,0.70932,0.74803,0.64332,0.6553,0.6044,0.76826,0.67685,0.59974,0.55694,0.44619,0.65653,0.62195,0.511,0.47319,0.73452,0.47221,0.5861,0.37439,0.12815,0.17216,0.3838,0.26158,0.22859,0.1201,0.23206,-0.0072367,0.22197,-0.027983,-0.23728,-0.21026,-0.10943,0.041527,-0.11297,-0.045979,-0.1331,-0.35276,-0.16907,-0.29532,-0.013053,0.1223,0.10217,-0.093072,-0.1149,0.16221,0.015179,0.15324,0.26182,-0.19901,-0.11757,-0.28466,-0.18786,-0.019914,0.22217,-0.19115,-0.3504,-0.011423,-0.025477,-0.090885,0.29864,0.21071,0.052695,-0.097692,-0.040311,-0.12643,-0.10347,-0.084632,-0.16985,-0.071492,0.1116,0.24393,0.052638,0.12009,0.13812,0.29314,0.12927,-0.044129,0.1518,-0.1536,0.069633,-0.18915,0.20476,0.064293,0.03719
14,0.81627,0.80318,0.81956,0.80532,0.74768,0.779,0.82329,0.75803,0.86336,0.75864,0.8143,0.76921,0.72575,0.82398,1,0.77975,0.6846,0.76745,0.63921,0.67271,0.63168,0.81304,0.66064,0.65727,0.62574,0.59415,0.5774,0.56565,0.57096,0.44017,0.58289,0.48638,0.64146,0.45047,0.19808,0.34877,0.4208,0.20428,0.15302,0.12851,0.19931,0.060232,0.30513,-0.13476,-0.21523,-0.16064,-0.20536,0.091916,0.17771,-0.11083,-0.16447,-0.13195,-0.085515,-0.30401,-0.1678,0.16591,0.094981,-0.18553,-0.16874,0.14729,0.039662,0.19447,0.19421,-0.027682,0.12052,-0.25026,-0.15044,-0.10484,0.25716,-0.15485,-0.36097,-0.023675,0.096149,-0.029547,0.35013,0.19735,-0.029949,-0.15556,-0.036145,-0.23399,-0.021328,0.10442,-0.2285,-0.12893,-0.070124,0.21175,0.13154,0.24816,0.15119,0.19522,0.045288,-0.19925,0.26116,-0.18889,0.068773,-0.21603,0.31311,-0.12218,0.061019
15,0.75506,0.82427,0.75845,0.82938,0.76342,0.77242,0.76618,0.74343,0.81822,0.68974,0.73402,0.65155,0.74611,0.77054,0.77975,1,0.64082,0.71871,0.56986,0.6603,0.63783,0.79433,0.65551,0.61067,0.61679,0.54644,0.69332,0.49429,0.5487,0.45513,0.61318,0.46329,0.46918,0.26782,0.17951,0.33983,0.35205,0.1075,0.026179,0.048849,0.10625,-0.073949,0.40972,-0.081878,-0.45082,-0.12466,-0.19731,-0.0072721,0.012549,-0.12742,0.032309,-0.30983,-0.093763,-0.33655,-0.12232,0.2035,-0.025372,-0.16168,-0.16119,0.11084,0.11136,0.057921,0.17033,-0.11808,-0.014611,-0.21208,-0.13359,-0.074083,0.10143,-0.23571,-0.15014,0.011708,0.14189,-0.2048,0.17491,0.13722,-0.035517,-0.047723,-0.062263,-0.18075,-0.084789,0.01877,-0.15829,-0.25327,-0.010456,0.20055,0.10251,0.19783,0.20682,0.10677,0.2095,-0.18653,0.15041,-0.11378,0.24183,-0.05534,0.22106,-0.16246,0.063982
16,0.75886,0.70999,0.78904,0.72686,0.61213,0.76448,0.79488,0.82026,0.79129,0.75548,0.76276,0.75127,0.72067,0.70932,0.6846,0.64082,1,0.58769,0.70675,0.62588,0.65303,0.62846,0.7279,0.46914,0.70468,0.69762,0.53986,0.5776,0.55584,0.44605,0.61716,0.47096,0.45233,0.37235,0.28844,0.20144,0.3506,0.10158,0.031284,0.053423,0.0963,0.11131,0.20802,0.10552,-0.23262,-0.10067,-0.21958,0.045586,-0.025963,-0.13469,-0.124,-0.31895,-0.22741,-0.32268,0.059742,0.067246,0.11623,-0.18833,-0.16012,0.21584,-0.14057,0.030351,0.13592,-0.016973,-0.10223,-0.2299,-0.16824,-0.096173,-0.010727,-0.13166,-0.21651,-0.1271,-0.069981,-0.13071,0.20787,0.18229,0.10522,0.033737,0.042894,-0.098303,-0.13445,-0.056307,-0.066158,-0.13366,0.091072,0.12851,-0.039797,0.15382,0.19239,0.082459,0.0081555,0.070948,0.089257,0.010026,0.034597,-0.36837,0.22506,0.022063,0.17853
17,0.72755,0.73386,0.72957,0.81235,0.74721,0.7403,0.77727,0.67371,0.77164,0.69662,0.67809,0.74819,0.67579,0.74803,0.76745,0.71871,0.58769,1,0.54736,0.63106,0.59428,0.71536,0.69499,0.52469,0.62721,0.50313,0.51283,0.57211,0.55396,0.38085,0.51284,0.33513,0.62679,0.39951,0.25978,0.3917,0.37194,0.28008,0.0041931,0.18926,0.13499,-0.1225,0.46721,-0.13701,-0.29756,-0.18259,-0.108,-0.039847,0.041967,-0.043454,-0.081476,-0.13006,-0.049181,-0.15223,-0.30364,0.16106,0.11554,-0.24807,-0.15007,0.08037,-0.051166,0.079615,0.30096,-0.072334,-0.017738,-0.28688,-0.12772,-0.1032,0.080213,-0.15362,-0.18757,-0.085887,0.035857,0.048199,0.34636,0.16578,-0.047181,-0.14076,-0.10954,0.083583,-0.061379,-0.062917,-0.15077,-0.083106,0.053112,0.088591,0.070025,0.063766,-0.013761,0.11544,0.099114,-0.1259,0.15174,-0.15319,0.19489,-0.22254,0.39691,-0.060716,0.011688
18,0.73522,0.69377,0.77821,0.6829,0.7012,0.70921,0.73879,0.66899,0.72772,0.7171,0.73838,0.70285,0.6518,0.64332,0.63921,0.56986,0.70675,0.54736,1,0.53284,0.76712,0.60141,0.64985,0.54615,0.65213,0.59347,0.56481,0.67687,0.66485,0.36975,0.65777,0.39538,0.39464,0.45888,0.22951,0.22011,0.29584,0.20925,0.25168,0.22167,0.13811,0.16896,0.23055,0.08544,-0.25377,-0.24225,-0.2487,-0.18095,-0.06216,-0.17947,-0.26481,-0.15696,-0.08745,-0.044934,-0.049073,0.039439,-0.044855,-0.0574,0.015376,0.13842,-0.10983,0.08402,0.10007,0.0028652,0.031051,-0.083377,-0.032019,0.052973,-0.1113,-0.11538,-0.21333,-0.12964,-0.13401,0.088576,0.14058,0.29548,0.075034,-0.006044,0.20377,0.0023574,0.085038,-0.036487,-0.21073,-0.064209,0.14088,0.25151,0.041339,0.14446,0.14119,0.043255,0.20373,-0.095279,0.12013,-0.012674,0.086217,-0.27355,0.4179,0.011927,0.067684
19,0.76884,0.668,0.69117,0.74472,0.66419,0.70025,0.73581,0.70621,0.72118,0.62411,0.65575,0.70075,0.6166,0.6553,0.67271,0.6603,0.62588,0.63106,0.53284,1,0.53285,0.72535,0.66798,0.49349,0.52322,0.43955,0.42222,0.58597,0.4879,0.3838,0.50107,0.38358,0.39373,0.24974,0.33923,0.20242,0.2922,0.040891,0.01765,0.18456,0.28588,-0.020085,0.21741,-0.13006,-0.30891,-0.12304,-0.083282,0.055027,-0.048641,-0.27492,0.082964,-0.11523,-0.20013,-0.32825,-0.10517,0.10414,-0.15997,-0.065142,-0.20909,0.18783,-0.176,0.033008,0.31044,-0.13847,0.1275,-0.10005,-0.27469,-0.17114,0.037919,-0.28648,-0.30609,-0.055725,-0.02223,-0.18277,0.3745,0.20954,-0.0081274,-0.056876,-0.03419,-0.18257,0.021886,-0.052203,-0.1028,-0.15567,0.15352,0.17762,-0.11432,0.068908,0.26377,0.32157,0.10276,-0.021873,0.15778,-0.0076263,0.099665,-0.29157,0.18527,0.16636,-0.024714
20,0.71171,0.7725,0.75852,0.70497,0.78381,0.78554,0.80064,0.71371,0.74971,0.7421,0.75168,0.65961,0.70822,0.6044,0.63168,0.63783,0.65303,0.59428,0.76712,0.53285,1,0.63882,0.59303,0.53357,0.62317,0.5717,0.56766,0.68551,0.50871,0.44878,0.65187,0.52226,0.3835,0.34337,0.20816,0.34107,0.5311,0.15115,0.2073,0.15419,-0.0061596,0.10853,0.3051,-0.022189,-0.1718,-0.087171,-0.10013,-0.035604,-0.082731,-0.042316,-0.2816,-0.21373,-0.093731,-0.071178,-0.22487,-0.00043718,-0.058432,0.0017355,-0.034996,-0.076734,-0.095034,0.041862,0.22085,-0.09142,0.036733,-0.24123,-0.15443,-0.042634,-0.066751,-0.23568,-0.12314,-0.060207,-0.18368,-0.047543,0.20792,0.14623,0.062131,-0.10367,0.14779,0.12281,-0.12719,-0.19462,-0.066138,-0.13336,0.16881,0.21184,0.033674,0.14986,0.13508,0.14825,0.15601,-0.070288,-0.02287,0.016028,0.20283,-0.14576,0.27351,0.082275,0.0073519
21,0.78094,0.76228,0.76784,0.76964,0.76792,0.8213,0.77602,0.77962,0.82711,0.68065,0.72345,0.72936,0.65494,0.76826,0.81304,0.79433,0.62846,0.71536,0.60141,0.72535,0.63882,1,0.627,0.57492,0.64732,0.54112,0.5582,0.56223,0.48518,0.43116,0.70124,0.38827,0.58481,0.31635,0.34968,0.32315,0.41361,0.23758,0.12879,0.076628,0.12595,0.048673,0.2159,-0.0101,-0.41135,-0.14266,-0.11719,-0.054017,-0.085491,-0.26968,-0.18616,-0.14333,-0.13093,-0.2981,-0.22227,0.049372,0.017416,-0.17496,-0.25906,0.085897,-0.038584,0.066438,0.2646,-0.0097746,-0.006065,-0.26003,-0.22557,-0.20453,0.17856,-0.20625,-0.24105,-0.13353,-0.0098726,-0.15456,0.27116,0.33356,-0.040122,-0.15712,-0.078669,-0.10243,0.089144,-0.038737,-0.26514,-0.25763,-0.037615,0.19068,-0.054714,0.15096,0.21854,0.17154,0.1542,-0.086445,0.089635,0.043969,0.013851,-0.16528,0.21231,0.016143,0.068352
22,0.72731,0.72484,0.72356,0.76145,0.65861,0.77277,0.81269,0.74346,0.74795,0.76765,0.69567,0.72267,0.75141,0.67685,0.66064,0.65551,0.7279,0.69499,0.64985,0.66798,0.59303,0.627,1,0.5202,0.66391,0.49542,0.44882,0.62067,0.65424,0.4253,0.46774,0.31561,0.54114,0.36073,0.15683,0.33969,0.2792,0.14686,0.0029592,0.10256,0.26142,-0.013582,0.38319,-0.027642,-0.4332,-0.06013,-0.074061,-0.0096528,-0.002439,-0.088981,-0.14686,-0.14296,-0.09281,-0.17837,-0.0045129,0.13405,-0.05581,-0.10885,-0.17603,0.2322,-0.11261,-0.086668,0.21814,-0.083439,0.090704,-0.26794,-0.054849,-0.16499,0.00039439,-0.2295,-0.136,-0.018444,-0.065998,0.051341,0.31513,0.099072,0.093478,-0.0061503,0.093671,0.0025957,-0.029495,-0.070542,-0.02187,-0.15228,0.036557,0.25425,0.059536,0.073556,0.29853,0.039633,0.16034,-0.087442,0.024475,-0.15583,0.33923,-0.3714,0.23496,-0.038178,0.10655
23,0.61201,0.64787,0.60765,0.67195,0.56037,0.60518,0.58831,0.57083,0.62969,0.53238,0.59397,0.57536,0.53291,0.59974,0.65727,0.61067,0.46914,0.52469,0.54615,0.49349,0.53357,0.57492,0.5202,1,0.51356,0.48237,0.40882,0.49044,0.5681,0.53489,0.38874,0.34428,0.41699,0.3185,0.14514,0.2922,0.18465,0.032719,0.19712,-0.021286,0.019333,0.04019,0.314,0.042743,-0.3002,-0.19268,-0.24116,0.051428,0.12814,-0.12359,-0.01133,0.029151,-0.075799,-0.054786,-0.064618,0.15474,0.062171,-0.045914,-0.044061,0.13106,-0.1744,-0.0065391,0.097174,0.019113,0.31963,-0.036797,-0.11179,0.12209,0.027644,-0.23126,-0.12122,0.0077577,0.082074,0.26078,0.2485,0.10318,0.033196,-0.17735,0.066701,0.10287,-0.22384,0.048113,-0.13537,-0.098785,0.2433,-0.0029071,0.03644,0.16597,0.27332,0.1232,0.173,-0.34792,0.17727,-0.24187,0.30404,-0.16686,0.22574,-0.13859,0.029881
24,0.71531,0.7266,0.71692,0.74753,0.6336,0.71516,0.69771,0.66985,0.76749,0.62532,0.77676,0.68694,0.60972,0.55694,0.62574,0.61679,0.70468,0.62721,0.65213,0.52322,0.62317,0.64732,0.66391,0.51356,1,0.53337,0.40386,0.48592,0.61625,0.3522,0.55827,0.22788,0.48889,0.25683,0.45779,0.23449,0.32455,0.10966,-0.022959,-0.045449,0.08526,-0.029905,0.2945,-0.023799,-0.33426,-0.25183,-0.21551,-0.065048,-0.014558,-0.198,-0.23783,-0.086915,-0.18981,-0.2478,0.024003,0.14635,0.041638,-0.25901,-0.16648,0.031458,-0.0017185,0.037432,0.099853,0.094747,-0.0058278,-0.26042,0.023342,-0.12828,0.015068,-0.16059,-0.28079,-0.23409,-0.072768,0.15262,0.17052,0.10379,0.15765,-0.033152,-0.057312,-0.11909,0.092879,-0.094478,-0.11549,-0.074065,0.2624,-0.059902,0.12857,0.14735,0.11091,0.03152,0.056893,-0.07124,0.27493,-0.0021415,0.08135,-0.3958,0.37367,-0.057336,0.10646
