,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
10,0.87624,0.86342,0.87661,0.81633,0.85141,0.82738,0.87065,0.85565,0.86775,0.84659,1,0.83178,0.86905,0.80206,0.8403,0.81532,0.78663,0.8211,0.81458,0.83164,0.73821,0.83226,0.82816,0.81933,0.75314,0.68857,0.7991,0.77327,0.58902,0.63931,0.58106,0.70459,0.53519,0.64018,0.4524,0.64376,0.49377,0.45148,0.36824,0.44022,0.23151,0.37828,0.32216,0.49264,0.59975,0.20095,0.31597,0.31656,0.23841,0.0089763,-0.045524,0.12224,0.19124,0.17311,0.026676,0.04954,-0.20704,0.1225,0.031175,-0.16154,-0.13254,-0.15639,-0.11094,-0.2304,-0.19192,0.058349,-0.019827,0.0044986,-0.19299,0.025726,-0.034395,-0.048525,-0.19975,-0.328,0.0050251,0.21223,-0.13025,-0.1199,-0.024457,-0.22735,-0.24642,-0.10689,-0.29072,0.27308,-0.19819,-0.23017,-0.036109,-0.18374,-0.13186,-0.057276,0.058824,-0.049154,0.013596,-0.24286,0.12838,0.032824,-0.10586,0.0049097,-0.1532,-0.0016113,-0.061757,-0.13966,-0.083026,0.24799,0.31697,-0.013207,0.35322,-0.023128,0.10931,0.11837,0.018249,-0.16823,0.17828,0.36751,-0.041383,-0.024867,-0.077605,-0.0066602,0.27353,0.14732,0.24817,0.21558,-0.16882,0.12672,0.040846,-0.11021
11,0.90749,0.81674,0.85248,0.79417,0.78038,0.79436,0.84734,0.84357,0.80872,0.79153,0.83178,1,0.78537,0.79995,0.78511,0.77182,0.78349,0.75083,0.8375,0.87463,0.7685,0.89373,0.79301,0.76279,0.79623,0.68379,0.74711,0.73701,0.60946,0.51318,0.51012,0.77133,0.51386,0.57807,0.33374,0.66494,0.59971,0.52104,0.34135,0.36492,0.21487,0.40559,0.4247,0.49856,0.46848,0.19403,0.20339,0.29427,0.28111,0.0061123,0.11114,0.083311,0.16209,0.19762,0.1317,0.16221,-0.11868,0.21091,0.083909,-0.0056663,-0.12178,-0.19366,-0.014849,-0.18426,-0.20279,0.056449,-0.04759,0.050591,-0.2263,0.11698,-0.03538,0.19869,-0.13664,-0.25022,-0.21454,0.16334,-0.28432,-0.17236,-0.090744,-0.039617,-0.12582,-0.071265,-0.31659,0.17794,-0.23923,-0.07111,0.030269,-0.13051,0.041731,0.033016,-0.087458,-0.066001,0.017173,-0.1332,-0.0012232,-0.15243,-0.2301,0.015601,-0.10796,-0.091328,-0.053503,-0.21004,-0.059439,0.27857,0.34075,-0.022007,0.36582,-0.042646,0.16571,0.25192,0.084002,-0.16292,0.1523,0.3857,0.11119,-0.091944,0.035491,-0.081641,0.32307,0.2432,0.15621,0.20422,-0.19461,0.20012,-0.031715,-0.088031
12,0.86952,0.89704,0.87615,0.81795,0.83795,0.82665,0.85999,0.79635,0.87326,0.82345,0.86905,0.78537,1,0.79544,0.86772,0.81906,0.82976,0.8176,0.81688,0.84148,0.74795,0.81731,0.81075,0.77152,0.7273,0.72199,0.72137,0.72752,0.5747,0.65294,0.56635,0.7886,0.49677,0.61673,0.52286,0.61584,0.54497,0.44607,0.33095,0.34937,0.21848,0.42656,0.2878,0.51903,0.56149,0.19202,0.20754,0.31256,0.3647,0.20511,-0.020728,0.098558,0.076826,0.21904,-0.12118,0.21269,-0.10574,-0.025145,0.12331,-0.19721,-0.11111,-0.16696,-0.0628,-0.2386,-0.18787,-0.12889,0.0585,0.010984,-0.11068,0.080313,-0.076639,0.045855,-0.24606,-0.3893,-0.10978,0.28773,-0.10089,-0.10081,0.034608,-0.2447,-0.29432,-0.16006,-0.174,0.29593,-0.096595,-0.21018,0.060229,-0.24293,-0.011971,0.048925,0.19758,0.052334,0.038976,-0.16859,0.11526,0.032078,-0.029118,0.13576,-0.17486,-0.036842,0.050577,-0.084236,-0.072526,0.27146,0.27011,-0.04494,0.30305,0.033482,0.026764,0.036398,-0.083814,-0.23797,0.13614,0.37306,0.0040848,-0.15176,0.050511,-0.029077,0.27116,0.14952,0.22487,0.27335,-0.19625,0.19932,-0.10264,-0.18683
13,0.83786,0.81271,0.85995,0.85339,0.79086,0.82641,0.83147,0.83017,0.85308,0.74458,0.80206,0.79995,0.79544,1,0.80288,0.72607,0.77964,0.79978,0.77965,0.79837,0.69926,0.74488,0.73954,0.77858,0.58494,0.64329,0.6813,0.6735,0.5666,0.57503,0.49683,0.74072,0.46432,0.46093,0.39863,0.61015,0.52129,0.53004,0.3241,0.40951,0.1641,0.47262,0.41,0.53724,0.39104,0.29353,0.24942,0.16448,0.32687,-0.029968,0.079351,0.12189,0.1155,0.18146,0.048232,0.12189,-0.17454,0.16095,0.012658,-0.026909,-0.11991,-0.012406,-0.089467,-0.17104,-0.16099,0.033499,0.14816,-0.028881,-0.19694,-0.062072,-0.12825,-0.10378,-0.16941,-0.28289,-0.093886,0.12288,-0.25988,-0.071593,-0.12711,-0.046996,-0.23516,-0.20359,-0.30666,0.15118,-0.21193,-0.24998,-0.11652,-0.21543,0.025025,0.087019,-0.047235,0.1707,-0.076787,-0.16454,0.091074,0.092871,-0.14022,-0.030069,-0.17639,-0.15431,-0.052067,-0.12538,0.069199,0.29713,0.15879,-0.027373,0.40875,-0.092879,0.08943,0.030422,0.069694,-0.26734,0.045573,0.12722,-0.034598,-0.26707,0.10555,0.087686,0.34805,0.077167,0.168,0.1171,-0.1325,0.25423,0.037282,-0.073499
14,0.83945,0.87974,0.8462,0.769,0.80414,0.83037,0.83402,0.75985,0.92187,0.78459,0.8403,0.78511,0.86772,0.80288,1,0.74822,0.80281,0.80814,0.76127,0.78814,0.77402,0.80143,0.82847,0.77642,0.67533,0.7095,0.70175,0.76782,0.68783,0.58978,0.53829,0.72375,0.48625,0.54355,0.49627,0.60342,0.56403,0.42112,0.24008,0.40944,0.2888,0.4103,0.3029,0.59214,0.55142,0.35194,0.17941,0.23309,0.37162,0.012098,0.018775,0.12871,0.097487,0.17292,0.038106,0.040333,-0.004438,0.085916,0.11248,-0.19096,-0.062329,-0.074586,-0.095114,-0.33979,-0.14557,-0.072878,0.012622,-0.12885,-0.24117,-0.0458,-0.07178,0.039051,-0.18558,-0.37598,-0.012233,0.30038,-0.05738,-0.22316,-0.014416,-0.21318,-0.2413,-0.15585,-0.30479,0.31075,-0.23104,-0.20012,-0.13569,-0.10014,0.044214,0.099071,0.029474,0.058137,0.10395,-0.030763,-0.0044819,-0.00060493,-0.04898,-0.063752,-0.15798,-0.028111,0.021527,-0.070348,-0.026779,0.27976,0.22356,0.054951,0.2783,-0.015792,0.18243,0.1088,0.022274,-0.21602,0.17815,0.38111,0.088729,-0.040964,-0.070044,0.095986,0.28923,0.16846,0.21641,0.16374,-0.17356,0.23739,0.015115,-0.15375
15,0.86063,0.84572,0.79993,0.75962,0.80063,0.79607,0.87027,0.82852,0.81636,0.85533,0.81532,0.77182,0.81906,0.72607,0.74822,1,0.75319,0.69594,0.77405,0.82296,0.731,0.74526,0.72661,0.75427,0.76143,0.66981,0.7694,0.81347,0.52816,0.63534,0.37811,0.73262,0.47543,0.52334,0.4059,0.48536,0.41983,0.3851,0.403,0.35696,0.32551,0.48874,0.29009,0.39146,0.47526,0.16947,0.29439,0.22893,0.18277,0.11271,-0.041809,-0.068583,0.0044094,0.34694,-0.0018936,0.0079142,-0.28731,0.16528,-0.018299,-0.18951,-0.084354,-0.095038,-0.10031,-0.12765,-0.22415,-0.050701,-0.071491,-0.028458,-0.2318,0.2304,-0.043617,-0.076347,-0.2801,-0.27418,-0.12027,0.24442,-0.037296,-0.13155,-0.057713,-0.10852,-0.1653,-0.12037,-0.27305,0.25706,0.012179,-0.25387,0.013996,-0.13289,0.042509,-0.10121,-0.017567,-0.027529,-0.15372,-0.28929,0.069954,-0.11391,0.0096259,-0.02243,-0.12766,-0.12979,0.1735,-0.13113,0.00071041,0.16524,0.29208,-0.050679,0.26042,-0.05784,0.071861,0.11567,-0.056405,-0.19277,0.024671,0.35664,-0.07159,-0.25458,-0.003213,-0.073653,0.34995,0.086243,0.27638,0.17604,-0.23537,0.21119,-0.1416,-0.089048
16,0.82256,0.79122,0.83477,0.7506,0.74132,0.75473,0.81556,0.7506,0.81295,0.78637,0.78663,0.78349,0.82976,0.77964,0.80281,0.75319,1,0.76803,0.73358,0.81458,0.72157,0.77678,0.75888,0.84829,0.62071,0.7674,0.67064,0.6432,0.62248,0.54399,0.54835,0.65056,0.46323,0.50471,0.51483,0.58813,0.48673,0.40496,0.36338,0.24205,0.13201,0.42833,0.35415,0.4892,0.54853,0.15039,0.19459,0.15349,0.26906,0.1616,0.06413,0.12059,0.0011486,0.26195,-0.002945,0.21957,-0.084634,0.28024,0.019407,-0.0054298,0.014953,-0.13994,-0.11994,-0.15261,-0.17955,-0.11599,0.017957,-0.077707,-0.18336,-0.0071933,-0.075748,0.118,-0.26069,-0.32938,-0.1649,0.16012,-0.09818,-0.20361,-0.043187,-0.084575,-0.18672,-0.22024,-0.34229,0.22893,-0.17515,-0.16206,-0.096094,-0.15609,0.013746,0.18691,0.16118,0.061907,-0.075564,0.042504,-0.021941,-0.064391,-0.092443,-0.068307,-0.2152,-0.2273,0.12389,-0.026529,-0.18774,0.28621,0.23479,-0.059226,0.28195,-0.038034,0.1066,0.10925,0.0027702,-0.24625,0.13987,0.16369,0.063162,-0.1421,0.0025539,0.0026895,0.31092,0.13261,0.17226,0.17363,-0.15687,0.15073,-0.066116,-0.082804
17,0.84623,0.77207,0.8222,0.80634,0.78107,0.78419,0.8409,0.79249,0.86669,0.7759,0.8211,0.75083,0.8176,0.79978,0.80814,0.69594,0.76803,1,0.7323,0.81194,0.72418,0.74339,0.81107,0.78219,0.63987,0.67416,0.75212,0.67687,0.63471,0.5307,0.57399,0.63258,0.44667,0.59015,0.53894,0.5763,0.46556,0.44439,0.2754,0.36338,0.28301,0.3063,0.4654,0.57977,0.59211,0.26852,0.30762,0.29416,0.23837,0.028823,0.023739,0.17414,0.23985,0.14381,0.082232,0.13702,-0.20379,0.10414,-0.028514,-0.17099,-0.16156,0.021404,-0.099255,-0.14943,-0.096891,0.0012405,0.10253,0.020189,-0.16902,0.10287,-0.11532,0.0097333,-0.25333,-0.34873,-0.026762,0.28224,0.042839,-0.041651,0.020492,-0.24033,-0.33498,-0.086406,-0.16966,0.27803,-0.23908,-0.16486,-0.12854,-0.16183,-0.023363,0.056126,0.11108,0.14269,0.030024,-0.00051983,0.027521,0.13526,-0.054992,-0.026267,-0.068831,-0.17761,-0.14611,-0.15766,-0.066413,0.33379,0.18536,-0.014902,0.3012,-0.11183,-0.0090597,0.025337,-0.094075,-0.28522,0.093685,0.40994,-0.076851,-0.15005,0.067691,0.020257,0.17444,0.2143,0.17983,0.18439,-0.10033,0.10844,0.021315,-0.21525
18,0.82294,0.79888,0.79078,0.83712,0.75497,0.7558,0.83493,0.78745,0.83164,0.79887,0.81458,0.8375,0.81688,0.77965,0.76127,0.77405,0.73358,0.7323,1,0.81535,0.68765,0.73056,0.77325,0.74183,0.68801,0.6384,0.70633,0.7166,0.53587,0.60968,0.42032,0.83362,0.46869,0.67495,0.38796,0.5679,0.52891,0.48932,0.40243,0.36908,0.3204,0.27632,0.25536,0.57206,0.52435,0.20987,0.2087,0.25069,0.29795,0.047919,-0.012121,0.03374,0.058346,0.26757,0.10445,0.16897,-0.11026,0.13463,0.017056,-0.23423,-0.087328,-0.10326,-0.038963,-0.024688,-0.19179,0.076738,-0.072915,0.05663,-0.26579,0.048795,0.042315,-0.038107,-0.22101,-0.39613,-0.19043,0.20856,-0.26666,-0.03078,-0.00038375,-0.16864,-0.18005,-0.12468,-0.30465,0.26368,-0.19956,-0.26391,0.088348,-0.16966,-0.021288,-0.0009756,-0.15281,-0.11351,-0.066519,-0.14445,0.098185,-0.24048,-0.026696,0.049861,-0.16761,-0.062523,0.10464,-0.044253,-0.072115,0.25897,0.26949,-0.0038922,0.33795,0.063002,0.098681,0.22178,0.093277,-0.24834,0.081558,0.30634,-0.022755,-0.08141,-0.11262,-0.045984,0.29512,0.057515,0.08533,0.095832,-0.27048,0.19603,-0.074038,-0.15757
19,0.88843,0.87101,0.81185,0.85609,0.8329,0.78965,0.8976,0.87195,0.83751,0.82714,0.83164,0.87463,0.84148,0.79837,0.78814,0.82296,0.81458,0.81194,0.81535,1,0.81267,0.81664,0.81725,0.82241,0.75556,0.71808,0.7584,0.65339,0.61691,0.58284,0.52069,0.66643,0.3767,0.62571,0.5097,0.61362,0.44299,0.54495,0.36638,0.42061,0.26648,0.41942,0.31102,0.53582,0.51527,0.10218,0.15433,0.35945,0.22521,0.036915,0.092232,0.16238,0.13484,0.15744,0.044278,0.14682,-0.15276,0.093592,0.011485,-0.1396,-0.1243,-0.10416,-0.17231,-0.15363,-0.19486,-0.0055658,-0.020431,0.059832,-0.29269,0.17285,-0.1044,0.11257,-0.20101,-0.31512,-0.1902,0.26935,-0.13012,-0.087082,-0.094774,-0.09046,-0.16846,-0.13921,-0.25861,0.29202,-0.27742,-0.11619,-0.0016664,-0.18982,-0.049923,-0.10022,0.0658,0.0064263,-0.021535,-0.055898,0.041936,-0.12067,-0.13845,-0.023144,-0.18438,-0.21044,-0.043659,-0.18177,-0.12352,0.25515,0.28164,-0.067863,0.40597,-0.096513,0.08552,0.13012,-0.012761,-0.24743,0.19623,0.35826,-0.045778,-0.21827,0.024951,-0.13086,0.37307,0.095453,0.31113,0.15006,-0.16098,0.21041,-0.12197,-0.12969
20,0.81092,0.83967,0.74968,0.75995,0.71336,0.80293,0.81972,0.79127,0.75873,0.70501,0.73821,0.7685,0.74795,0.69926,0.77402,0.731,0.72157,0.72418,0.68765,0.81267,1,0.70748,0.67157,0.67727,0.71626,0.65313,0.63512,0.62767,0.63176,0.58846,0.5492,0.66964,0.4694,0.53029,0.50594,0.58703,0.66759,0.55324,0.29016,0.32525,0.33459,0.38707,0.27685,0.4916,0.44575,0.030651,0.11515,0.19926,0.40245,0.035123,0.10164,0.15698,0.1164,0.24082,0.10623,-0.038402,-0.042543,0.010482,0.026146,-0.25442,-0.12456,-0.023946,-0.31957,-0.1947,-0.26031,-0.11034,-0.11774,-0.18192,-0.22397,0.16007,-0.092503,0.15963,-0.22971,-0.1793,-0.15166,0.22433,-0.10513,-0.24286,-0.037299,0.020666,-0.2511,-0.2137,-0.15744,0.24,-0.037467,-0.1478,-0.14122,-0.067025,0.091541,0.045713,0.032894,-0.003951,0.14286,-0.022628,0.061972,-0.037439,-0.16066,0.017766,-0.036282,-0.13905,-0.092398,-0.12078,-0.081633,0.27433,0.26494,-0.078474,0.30376,-0.12792,0.010637,0.033095,-0.023653,-0.20871,0.17057,0.46945,-0.078569,-0.14038,-0.066059,-0.019508,0.25583,0.16936,0.25163,0.19654,-0.13474,0.31667,-0.051447,-0.092252
21,0.8722,0.81992,0.83397,0.72374,0.75653,0.75857,0.80477,0.77062,0.77611,0.76372,0.83226,0.89373,0.81731,0.74488,0.80143,0.74526,0.77678,0.74339,0.73056,0.81664,0.70748,1,0.80864,0.71625,0.75227,0.7142,0.7344,0.67653,0.55857,0.58244,0.47726,0.7403,0.51719,0.47344,0.36433,0.63198,0.57492,0.41426,0.39208,0.297,0.14371,0.5106,0.42956,0.41551,0.5066,0.15862,0.30289,0.3547,0.34062,0.012122,0.093053,0.050419,0.17757,0.093132,-0.054434,0.25172,-0.11452,0.15027,0.021188,-0.01249,-0.078845,-0.21617,-0.020704,-0.24805,-0.062508,0.057784,-0.011121,0.11648,-0.12929,0.074415,-0.059618,0.15286,-0.18096,-0.25824,-0.18844,0.30276,-0.24838,-0.22608,-0.079796,-0.056319,-0.15653,-0.21584,-0.2719,0.19725,-0.20838,-0.064288,0.052142,-0.064786,-0.032874,0.10449,0.047561,0.024648,0.04241,-0.18695,0.094092,-0.0094723,-0.090062,0.13045,-0.17843,-0.056902,0.010034,-0.21326,-0.052005,0.24002,0.27718,0.038722,0.26242,-0.089309,0.10102,0.24004,-0.025594,-0.090778,0.11836,0.43367,0.16778,-0.021548,0.12852,-0.019357,0.30078,0.35884,0.12521,0.30109,-0.11369,0.094,-0.17545,-0.14949
22,0.85206,0.80191,0.82994,0.80459,0.85547,0.76014,0.79214,0.80442,0.81114,0.78989,0.82816,0.79301,0.81075,0.73954,0.82847,0.72661,0.75888,0.81107,0.77325,0.81725,0.67157,0.80864,1,0.74356,0.65075,0.62791,0.72148,0.66532,0.63454,0.54803,0.4708,0.69371,0.51354,0.58619,0.49059,0.48603,0.4805,0.4043,0.33356,0.35255,0.28047,0.42532,0.39547,0.50415,0.53843,0.27327,0.17207,0.44749,0.29204,-0.038386,0.030793,0.23288,0.26983,0.076391,0.014982,0.15744,-0.11263,0.13545,-0.083231,-0.069456,-0.151,-0.10176,-0.079631,-0.17514,-0.10471,-0.030508,0.048269,0.14636,-0.28048,0.070846,-0.070841,0.076889,-0.30757,-0.38248,-0.11411,0.33879,-0.047097,-0.090702,0.053472,-0.18316,-0.34158,-0.067572,-0.3234,0.25282,-0.2797,-0.099372,-0.049067,-0.13639,-0.047627,-0.0084874,0.042724,0.055552,-0.027693,-0.088865,0.025357,-0.045856,-0.050071,-0.068744,-0.19084,-0.12921,0.032815,-0.15328,-0.094561,0.31883,0.32127,0.02258,0.22395,-0.087298,0.084185,0.092574,0.04209,-0.26019,0.15685,0.38006,0.041833,-0.051435,-0.012108,-0.015143,0.23557,0.19011,0.18592,0.19787,-0.08573,0.0782,-0.084512,-0.057049
23,0.78808,0.72832,0.7669,0.77115,0.81516,0.75314,0.85355,0.79045,0.82183,0.83798,0.81933,0.76279,0.77152,0.77858,0.77642,0.75427,0.84829,0.78219,0.74183,0.82241,0.67727,0.71625,0.74356,1,0.75227,0.75444,0.7506,0.66633,0.59658,0.50128,0.57208,0.60984,0.4348,0.49027,0.40991,0.60256,0.3962,0.37363,0.30329,0.30643,0.1825,0.32074,0.30434,0.45509,0.51079,0.23186,0.27854,0.21833,0.19267,-0.011397,-0.092467,0.22385,0.061177,0.19213,0.041777,0.10871,-0.072743,0.20209,-0.1023,-0.079912,-0.068445,-0.19675,-0.13037,-0.20179,-0.18186,0.057817,0.06503,-0.071732,-0.1561,0.03615,-0.10891,-0.026136,-0.24055,-0.41854,0.007543,0.10994,-0.13769,-0.29456,-0.014668,-0.12349,-0.22103,-0.12202,-0.33448,0.25511,-0.19056,-0.20808,-0.078421,-0.22015,-0.085902,-0.011162,0.094678,0.020755,0.025565,-0.13788,0.11446,-0.027228,-0.035882,-0.16181,-0.1454,-0.12506,0.01032,-0.11532,-0.11604,0.15564,0.16015,-0.08826,0.32063,0.0077122,0.13159,0.21675,-0.03928,-0.26513,0.18605,0.21202,0.026689,-0.18338,0.076006,-0.062891,0.37279,0.12626,0.20697,0.3027,-0.14429,0.16878,-0.12006,-0.070681
24,0.75698,0.72736,0.70168,0.6563,0.74447,0.68926,0.77865,0.77019,0.68779,0.76833,0.75314,0.79623,0.7273,0.58494,0.67533,0.76143,0.62071,0.63987,0.68801,0.75556,0.71626,0.75227,0.65075,0.75227,1,0.70149,0.70141,0.69906,0.50097,0.52004,0.45552,0.66173,0.4954,0.4536,0.31981,0.62863,0.49436,0.4261,0.32096,0.30745,0.29385,0.28155,0.31147,0.33739,0.43165,0.022211,0.26934,0.34655,0.1588,0.094001,0.0061063,0.07552,0.0067299,0.19855,0.097185,0.024173,-0.068285,0.13693,-0.047416,-0.14306,-0.17293,-0.23952,-0.068033,-0.123,-0.17925,-0.061379,-0.14549,-0.018783,-0.073316,0.23156,-0.095677,0.069167,-0.26299,-0.24018,-0.024387,0.20465,-0.13633,-0.27264,-0.059949,0.059305,-0.075369,-0.014254,-0.22212,0.20548,-0.093327,-0.10028,-0.028174,-0.0068667,-0.035869,-0.12671,0.039282,-0.039196,0.22971,-0.24379,0.091,-0.081514,-0.0093216,0.015729,0.025507,-0.061237,-0.00052554,-0.23118,0.071867,0.0018866,0.25084,-0.030109,0.26153,-0.027293,0.091747,0.20913,-0.077758,-0.21283,0.1922,0.42181,0.07918,-0.093788,0.038759,-0.069463,0.31877,0.30549,0.20475,0.32907,-0.18764,0.092367,-0.17005,-0.181
25,0.73077,0.74437,0.64786,0.7193,0.65785,0.73734,0.73458,0.69996,0.70771,0.70798,0.68857,0.68379,0.72199,0.64329,0.7095,0.66981,0.7674,0.67416,0.6384,0.71808,0.65313,0.7142,0.62791,0.75444,0.70149,1,0.69551,0.59053,0.48439,0.42275,0.42388,0.54591,0.45438,0.42919,0.40563,0.51013,0.40914,0.30182,0.22446,0.15132,0.3068,0.38705,0.18347,0.32819,0.58886,0.080035,0.24188,0.1922,0.34785,0.13002,-0.0049355,0.10443,-0.046513,0.059587,0.062186,0.082876,-0.054534,0.14117,-0.062467,-0.1775,0.091362,-0.092842,-0.0065994,-0.23102,-0.20618,-0.019498,-0.23012,-0.090027,-0.1415,-0.020062,-0.18211,0.016904,-0.25613,-0.30905,-0.14271,0.13723,-0.11221,-0.12974,-0.1484,-0.02855,-0.10864,-0.26409,-0.12551,0.12735,-0.059741,-0.30323,-0.02132,-0.098886,0.087495,0.24207,0.084192,0.065898,-0.012636,-0.061768,-0.02737,-0.014943,0.024614,-0.044687,-0.1071,-0.26204,0.10889,-0.00043927,-0.007709,0.12439,0.088642,-0.056119,0.35861,-0.045455,-0.032612,0.22049,-0.013023,-0.20962,0.016168,0.33741,0.13928,-0.16467,0.02745,0.052966,0.36273,0.16966,0.088399,0.17809,-0.12266,0.33702,-0.15114,-0.094501
26,0.7474,0.75153,0.72605,0.69741,0.77952,0.75801,0.77338,0.78822,0.79383,0.79896,0.7991,0.74711,0.72137,0.6813,0.70175,0.7694,0.67064,0.75212,0.70633,0.7584,0.63512,0.7344,0.72148,0.7506,0.70141,0.69551,1,0.72937,0.57461,0.43382,0.49348,0.66273,0.5244,0.60784,0.33418,0.56041,0.37212,0.33418,0.42841,0.25339,0.44146,0.27998,0.25771,0.46458,0.5822,0.22751,0.33615,0.23008,0.24092,-0.039175,-0.18655,0.015374,0.070002,0.0032158,-0.019218,0.0030522,-0.1662,0.02648,-0.1732,-0.20277,-0.10396,-0.21065,0.03144,-0.19277,-0.25199,-0.086207,-0.12153,0.029672,-0.27417,0.066509,-0.14899,-0.077744,-0.25944,-0.23829,-0.074739,0.24408,0.010625,-0.040242,-0.026448,-0.076751,-0.088716,-0.050397,-0.15587,0.2816,-0.11964,-0.25396,0.0006947,-0.2047,-0.045903,-0.15463,-0.022739,-0.065057,-0.025183,-0.21949,0.0012663,-0.044807,-0.054347,-0.14314,-0.070278,-0.05043,0.033907,0.066679,0.0098412,0.14436,0.31776,-0.10706,0.39759,0.025197,0.10243,0.20699,0.025776,-0.27205,0.081947,0.39649,-0.08903,-0.039777,0.043147,-0.13512,0.32857,0.30181,0.17093,0.11095,-0.036662,0.22673,-0.11295,-0.16939
27,0.78352,0.74914,0.75621,0.67447,0.75406,0.76118,0.75743,0.727,0.78585,0.73485,0.77327,0.73701,0.72752,0.6735,0.76782,0.81347,0.6432,0.67687,0.7166,0.65339,0.62767,0.67653,0.66532,0.66633,0.69906,0.59053,0.72937,1,0.58065,0.546,0.43881,0.74312,0.52212,0.52886,0.2805,0.50211,0.40103,0.33349,0.17753,0.37148,0.36529,0.43617,0.3329,0.33281,0.4244,0.3057,0.40126,0.24703,0.13041,0.044586,-0.04764,-0.10989,-0.1018,0.16946,0.12925,-0.003737,-0.18589,0.08043,0.13797,-0.14652,-0.095797,-0.064161,-0.028901,-0.13751,-0.23177,0.039578,-0.017378,-0.16057,-0.13198,0.11381,0.0026832,-0.10994,-0.18236,-0.23429,0.016639,0.1197,-0.074812,-0.17033,0.084698,-0.15076,-0.15325,0.025356,-0.21215,0.3221,-0.026593,-0.21306,0.02778,0.0045625,0.033805,-0.063119,-0.18201,-0.0064188,-0.035084,-0.21094,0.016335,-0.044403,-0.16839,-0.093076,-0.068111,-0.033067,0.1258,-0.13806,0.047529,0.11741,0.27514,-0.033332,0.22794,0.0091054,0.20516,0.24015,-0.061831,-0.085603,-0.07321,0.33591,-0.07885,-0.22043,-0.13788,0.040915,0.060288,0.20903,0.14619,0.070182,-0.30412,0.21894,0.051363,-0.038174
28,0.64486,0.65965,0.60463,0.55786,0.5729,0.67774,0.67987,0.63033,0.67435,0.56513,0.58902,0.60946,0.5747,0.5666,0.68783,0.52816,0.62248,0.63471,0.53587,0.61691,0.63176,0.55857,0.63454,0.59658,0.50097,0.48439,0.57461,0.58065,1,0.37082,0.61959,0.47002,0.48156,0.52607,0.30139,0.44348,0.38447,0.25224,0.10264,0.33761,0.32849,0.36335,0.10208,0.30544,0.39201,0.18879,0.086803,0.15453,0.27576,0.093463,0.14073,0.11068,0.14287,0.10697,0.10662,-0.10001,-0.19909,0.17523,0.14138,-0.096145,0.030859,-0.11395,-0.016189,-0.21534,-0.29174,-0.14253,-0.10293,-0.22558,-0.22419,-0.063729,-0.065283,0.10469,-0.1312,-0.21203,-0.13524,0.029789,-0.083889,-0.26327,-0.036564,-0.07805,-0.10607,0.065149,-0.15383,0.26934,-0.070278,-0.11225,0.046226,0.11436,0.22828,-0.066618,0.058561,-0.092437,0.093314,0.11277,0.017289,-0.17556,0.0031601,-0.30931,0.14328,-0.019904,-0.021291,-0.099926,-0.13221,0.17839,0.058018,-0.065803,0.14815,-0.36848,0.12503,0.11829,-0.059817,-0.39865,0.15748,0.27067,-0.12901,-0.12595,-0.017126,-0.15946,0.15694,0.080992,0.14295,0.18131,-0.10671,0.099304,0.091732,-0.065768
29,0.64358,0.61621,0.59539,0.67107,0.59726,0.60376,0.66484,0.56989,0.62301,0.6298,0.63931,0.51318,0.65294,0.57503,0.58978,0.63534,0.54399,0.5307,0.60968,0.58284,0.58846,0.58244,0.54803,0.50128,0.52004,0.42275,0.43382,0.546,0.37082,1,0.34363,0.67377,0.23894,0.33097,0.52665,0.27909,0.43582,0.12322,0.29675,0.28286,0.13649,0.29018,0.21077,0.31369,0.43708,-0.040393,0.26826,0.25606,0.21832,0.28404,0.092198,0.15007,0.070579,0.19735,-0.19728,0.16243,-0.13833,0.034815,-0.1558,-0.30008,-0.21703,0.028756,-0.14191,-0.04298,-0.060004,-0.0189,0.095733,-0.080458,-0.035548,-0.012796,0.013683,0.021326,-0.070677,-0.24462,0.015459,0.14153,-0.19843,-0.018754,0.25257,0.03593,-0.22115,-0.33023,-0.26842,0.29667,-0.0084061,-0.17096,0.12043,-0.017733,0.038278,-0.17955,-0.1138,-0.038684,0.015938,-0.021627,0.13427,-0.024012,0.20694,0.027507,-0.12342,-0.1041,-0.088716,-0.079215,-0.081274,0.1679,0.34535,0.061735,0.26168,-0.12103,0.058456,0.083914,-0.24398,-0.08786,0.18322,0.27989,-0.12492,-0.085135,-0.04457,0.12737,0.26651,0.19157,0.02705,0.23827,-0.18039,0.07109,-0.087392,0.12502
