,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
10,0.87246,0.85202,0.86481,0.90096,0.83823,0.85245,0.88068,0.82369,0.8903,0.79865,1,0.83446,0.80731,0.76958,0.83638,0.83045,0.83898,0.7972,0.75772,0.80121,0.75566,0.74491,0.78849,0.81178,0.82919,0.74488,0.71205,0.69537,0.67129,0.66121,0.65571,0.65433,0.52042,0.53281,0.62484,0.6103,0.65774,0.55286,0.66028,0.40519,0.31666,0.27315,0.4035,0.24189,0.44002,0.48894,0.39652,0.40158,0.22917,0.20153,0.23586,0.31025,0.093527,0.27783,-0.054984,-0.021703,0.0085205,-0.066411,0.088154,-0.13916,-0.084481,0.064604,-0.15083,0.18868,-0.088941,0.043329,-0.18931,-0.098484,-0.20694,-0.11645,-0.16598,0.0088744,-0.010634,-0.26761,0.1628,-0.20784,-0.034026,0.096192,0.11505,-0.0085859,-0.23361,-0.23747,-0.30272,-0.16094,-0.00092504,-0.045132,0.069933,0.0016524,0.062134,-0.16557,-0.1459,0.026097,0.023072,0.026897,0.046397,-0.071008,-0.27998,0.11338,0.012432,0.2672,0.0435,-0.27329,0.051259,0.082968,0.18058,0.24187,0.10105,-0.10058,0.29305,0.22414,-0.20671,0.073938,0.27423,-0.19358,0.087727,-0.012559,-0.24241,-0.13821,-0.089345,0.075797,0.14051,0.25378,0.017569,0.033866,-0.05109,-0.070311,-0.049663,-0.074106,0.1179
11,0.79865,0.84931,0.83285,0.82557,0.85885,0.86537,0.87818,0.81485,0.88279,0.83858,0.83446,1,0.81074,0.86208,0.87764,0.84948,0.8542,0.83568,0.82812,0.82311,0.79648,0.8271,0.73653,0.79442,0.7597,0.66941,0.68606,0.72186,0.60526,0.63997,0.67604,0.65258,0.60274,0.56206,0.67217,0.61466,0.59652,0.59625,0.59921,0.38983,0.38554,0.41077,0.33007,0.21743,0.5147,0.44142,0.40107,0.46929,0.22256,0.20029,0.26592,0.34597,0.15018,0.37211,-0.033543,-0.0084588,0.047389,-0.088562,0.058187,-0.14006,-0.072043,0.02002,-0.057367,0.12513,-0.078148,0.13482,-0.29438,-0.040769,-0.18064,-0.2366,-0.15064,0.092507,-0.015042,-0.14029,0.1473,-0.22268,-0.063758,0.082937,0.081225,0.031552,-0.18053,-0.1553,-0.29662,-0.20546,-0.043447,-0.069276,0.059457,-0.1539,0.0047105,-0.040635,0.10487,-0.01933,-0.00023471,-0.023563,0.04063,-0.2444,-0.12097,-0.024501,-0.047593,0.13734,0.049292,-0.11005,0.072538,0.16915,0.022913,0.37944,0.18765,0.015895,0.07737,0.17354,-0.21903,0.11725,0.13194,-0.1544,0.13574,-0.059312,-0.30369,-0.14922,0.082153,-0.0011835,0.149,0.085648,-0.090728,0.031164,0.017504,-0.0014763,-0.15965,0.03505,-0.029942
12,0.80337,0.88024,0.84674,0.81884,0.81204,0.79577,0.85506,0.83082,0.79027,0.80874,0.80731,0.81074,1,0.71046,0.72868,0.882,0.79702,0.7814,0.75137,0.78136,0.77688,0.82049,0.76827,0.7842,0.78716,0.70928,0.69334,0.6605,0.60396,0.63854,0.68026,0.59306,0.58563,0.69684,0.64945,0.55896,0.53423,0.61166,0.5734,0.3832,0.3064,0.20332,0.42508,0.15238,0.45168,0.46193,0.49222,0.53014,0.26846,0.39807,0.099745,0.44054,0.15661,0.34585,0.011629,-0.0089639,-0.056947,-0.073479,0.020864,0.027968,-0.039556,-0.023594,-0.096597,0.095915,-0.078008,0.008949,-0.35957,-0.10038,-0.17536,-0.070993,-0.14545,0.14951,-0.037014,-0.18393,0.18885,-0.23559,-0.0033878,0.024457,0.041891,0.09971,-0.11649,-0.18782,-0.28711,-0.22469,-0.022064,-0.17847,0.005708,0.0077798,0.022353,-0.062551,0.090151,-0.11235,0.001446,0.097467,0.19241,-0.20888,-0.21657,0.16809,0.19523,0.23775,-0.013281,-0.091578,0.077074,0.077679,-0.011885,0.35407,0.020986,0.17766,0.25034,0.042527,-0.11777,0.026818,0.15457,-0.11852,0.041269,0.010821,-0.21513,-0.085792,-0.13454,-0.049795,0.11089,0.011244,-0.019639,0.019156,-0.02115,0.072949,-0.17469,0.012395,-0.045174
13,0.72816,0.76824,0.78348,0.79383,0.82647,0.77745,0.77305,0.75305,0.81276,0.7481,0.76958,0.86208,0.71046,1,0.80552,0.74113,0.80587,0.7722,0.68877,0.77093,0.7623,0.72953,0.6187,0.71705,0.68109,0.57145,0.68404,0.5843,0.59799,0.59805,0.59262,0.68062,0.55268,0.56879,0.63956,0.60595,0.5325,0.57366,0.56482,0.31337,0.3648,0.42024,0.25343,0.15818,0.39829,0.27971,0.32712,0.52433,0.22426,0.073721,0.25034,0.42642,0.19304,0.3128,-0.060427,0.079363,-0.0097353,-0.13184,-0.070112,-0.17151,-0.047655,-0.21553,-0.059728,0.12958,-0.19885,0.075227,-0.33569,-0.0067068,-0.21134,-0.19339,-0.25689,0.035553,-0.11239,-0.057049,0.1228,-0.21626,-0.18702,0.053125,-0.014868,0.11567,-0.19633,-0.15712,-0.34627,-0.20447,0.036568,-0.015952,0.15245,-0.081507,0.085315,-0.12908,0.1271,-0.031202,0.02412,-0.12656,0.11947,-0.13341,-0.21202,-0.045408,0.060511,0.12782,0.0020444,-0.02949,0.22539,0.2145,-0.022303,0.29214,0.08446,-0.11257,0.10128,0.04991,-0.29766,0.18053,0.15742,-0.013121,0.062629,0.0090117,-0.25373,0.068326,0.034111,0.033249,0.081883,0.12092,0.094522,0.093848,0.045454,0.047145,-0.09255,-0.015708,0.15234
14,0.78802,0.81497,0.82796,0.85339,0.85886,0.82595,0.83028,0.80788,0.88156,0.73996,0.83638,0.87764,0.72868,0.80552,1,0.78412,0.86147,0.74913,0.80871,0.79602,0.77091,0.82189,0.69012,0.77302,0.80833,0.63612,0.59567,0.61075,0.68475,0.61341,0.61639,0.62282,0.5717,0.53181,0.68355,0.65838,0.56231,0.58572,0.49656,0.45091,0.30964,0.34426,0.3199,0.22895,0.41347,0.3701,0.22137,0.4752,0.24912,0.18684,0.31853,0.35469,0.14592,0.39299,-0.012412,-0.080527,0.006275,-0.12118,0.033198,-0.10974,-0.04126,-0.0062585,-0.07732,0.14455,-0.11893,0.089515,-0.23266,-0.058061,-0.21078,-0.20644,-0.20138,-0.075683,-0.030109,-0.27783,0.26948,-0.062403,-0.13181,0.075493,0.084174,-0.082273,-0.20362,-0.22057,-0.2735,-0.15273,0.049328,-0.076361,0.24827,-0.061887,-0.01165,-0.045865,-0.072231,-0.025715,0.097064,-0.088485,0.16042,-0.20581,-0.12809,0.10327,-0.10035,0.1238,0.024769,-0.13549,0.10465,0.11917,0.20573,0.22362,0.22118,-0.061893,0.18841,0.16529,-0.26854,0.12757,0.19853,-0.12038,0.15287,-0.081335,-0.34558,-0.12098,-0.046499,0.0066984,0.12366,0.1623,0.072063,0.1098,-0.073509,-0.046691,-0.1923,-0.036078,-0.0030179
15,0.80314,0.85817,0.86634,0.82118,0.84272,0.79521,0.90491,0.86684,0.82753,0.81476,0.83045,0.84948,0.882,0.74113,0.78412,1,0.84082,0.81621,0.81178,0.81825,0.77477,0.82881,0.73849,0.80423,0.80429,0.69232,0.7719,0.67818,0.64232,0.67227,0.74464,0.61269,0.5228,0.6175,0.64011,0.69139,0.59586,0.58715,0.55078,0.42112,0.36355,0.2191,0.4368,0.066591,0.49877,0.39459,0.37166,0.35437,0.17573,0.27001,0.16814,0.35178,0.12865,0.28315,-0.16662,-0.025297,-0.13173,-0.10627,0.086569,-0.013104,-0.072226,-0.029237,-0.034734,-0.019452,0.025337,0.13228,-0.27759,-0.11668,-0.31537,-0.093641,-0.22383,0.12031,0.074304,-0.25864,0.20585,-0.27077,-0.15254,-0.020225,-0.035403,0.031684,-0.060251,-0.11917,-0.26144,-0.24763,-0.094758,-0.044491,0.0027844,-0.13626,0.074149,-0.16155,0.12597,-0.1301,0.038223,0.04608,0.039102,-0.09886,-0.26484,0.05215,-0.015515,0.15739,-0.063798,-0.13078,0.070045,0.11014,0.0012866,0.3625,0.088316,0.071433,0.12577,0.048484,-0.16289,0.090409,0.17395,-0.049816,0.073765,-0.099902,-0.23588,-0.052151,-0.066154,-0.072575,0.10671,0.095811,-0.11018,0.0044072,-0.049989,-0.063859,-0.19882,0.007109,-0.095384
16,0.85752,0.8429,0.8848,0.84854,0.86626,0.81818,0.84947,0.8166,0.83971,0.78378,0.83898,0.8542,0.79702,0.80587,0.86147,0.84082,1,0.83751,0.85941,0.82677,0.83331,0.79048,0.77763,0.85718,0.77244,0.67388,0.67433,0.73546,0.63176,0.67908,0.67166,0.62005,0.45694,0.54819,0.69665,0.57769,0.56557,0.58652,0.60259,0.54992,0.27949,0.21594,0.38201,0.17187,0.39756,0.36022,0.38066,0.49084,0.23087,0.072509,0.2309,0.35514,0.096358,0.22634,-0.11695,0.11554,0.052381,-0.075812,0.035244,-0.02814,0.047161,0.0050768,-0.086268,0.13771,-0.090307,0.069247,-0.28693,-0.010449,-0.25014,-0.20876,-0.20124,0.035637,0.019271,-0.23142,0.32369,-0.088951,-0.12729,-0.050045,0.11033,-0.038548,-0.17858,-0.20246,-0.35451,-0.16975,-0.098374,0.03584,0.17184,-0.050626,0.14736,-0.12149,0.0029379,-0.067104,0.085471,-0.11182,0.11294,-0.094719,-0.30822,0.017407,-0.11838,0.1248,0.0031823,-0.2035,0.076662,0.28348,0.10925,0.26109,0.07661,-0.010017,0.19222,0.033627,-0.21137,-0.0015612,0.23947,-0.20804,0.019372,0.046069,-0.32272,-0.04158,-0.032861,-0.040502,0.12975,0.068265,-0.040046,0.054707,-0.043461,-0.017009,-0.19135,-0.020957,0.023794
17,0.77868,0.85133,0.85658,0.78192,0.8037,0.84018,0.85179,0.79006,0.83347,0.78448,0.7972,0.83568,0.7814,0.7722,0.74913,0.81621,0.83751,1,0.79105,0.7588,0.71473,0.80896,0.75029,0.79835,0.73902,0.63447,0.70696,0.7382,0.62107,0.72101,0.63602,0.65962,0.51496,0.59765,0.70208,0.4457,0.45317,0.57023,0.61804,0.37613,0.37917,0.37748,0.42413,0.19805,0.36229,0.26886,0.41639,0.51978,0.25205,0.017869,0.22969,0.26963,-0.12005,0.26916,-0.16468,0.024145,-0.066852,-0.16512,-0.03803,-0.14434,0.022338,-0.031374,-0.04365,0.10544,-0.21069,0.15508,-0.2311,-0.043592,-0.22628,-0.14208,-0.23892,0.25854,0.068382,-0.19366,0.16431,-0.29088,-0.1641,0.088218,0.014882,0.034691,-0.054163,-0.15317,-0.26675,-0.044835,-0.057302,0.076422,0.078184,-0.13934,0.238,-0.18206,0.084049,-0.19336,-0.13191,-0.048641,0.023137,-0.023687,-0.14044,-0.10588,-0.039763,0.14998,-0.041729,-0.12069,0.21529,0.17444,-0.04386,0.27296,0.056038,-0.046604,0.20677,0.021526,-0.28343,-0.083038,0.21041,-0.17193,-0.091506,-0.034926,-0.29521,-0.0092312,0.052084,-0.010315,0.0066444,0.036741,-0.16598,-0.069168,0.062968,0.12242,-0.11404,0.029108,-0.082264
18,0.78493,0.77857,0.83744,0.80719,0.80184,0.79284,0.83798,0.75172,0.78317,0.79234,0.75772,0.82812,0.75137,0.68877,0.80871,0.81178,0.85941,0.79105,1,0.8095,0.77346,0.76078,0.75105,0.80772,0.75063,0.68459,0.59698,0.6681,0.52812,0.69968,0.65673,0.5645,0.50638,0.52074,0.69218,0.65424,0.50623,0.59003,0.46349,0.38381,0.30288,0.27962,0.43074,0.10753,0.46619,0.37838,0.36247,0.44902,0.18648,0.13483,0.31477,0.29582,0.070194,0.19714,-0.10538,0.010027,-0.076201,-0.095805,0.11445,-0.028902,0.054447,0.073093,0.015903,0.11695,0.01899,0.094778,-0.24759,-0.046949,-0.19575,-0.33285,-0.076675,0.16799,0.12474,-0.28755,0.31104,-0.16991,-0.13692,-0.062675,0.051053,-0.18001,-0.1443,-0.13638,-0.3009,-0.20856,0.023637,-0.038617,0.19996,-0.08251,-0.096913,-0.020714,0.023863,-0.14932,-0.011736,-0.051369,0.15235,-0.18605,-0.18442,0.0033527,-0.1283,0.16559,-0.043371,-0.19501,0.034183,0.14393,-0.014774,0.13536,0.14489,0.037733,0.058866,0.19951,-0.078223,0.007594,0.14088,-0.12953,0.16134,-0.034858,-0.2817,-0.098975,0.09455,-0.10912,0.14871,0.014236,-0.15068,-0.03347,-0.032832,-0.089867,-0.18791,-0.11712,-0.14521
19,0.82015,0.81724,0.86968,0.83564,0.82432,0.79114,0.83752,0.79274,0.83927,0.71797,0.80121,0.82311,0.78136,0.77093,0.79602,0.81825,0.82677,0.7588,0.8095,1,0.75695,0.76353,0.75318,0.80211,0.7235,0.67259,0.64338,0.67903,0.62312,0.6973,0.7423,0.60538,0.49337,0.52549,0.60383,0.69515,0.55529,0.62089,0.46089,0.41601,0.37586,0.1883,0.34627,0.018432,0.41057,0.39979,0.32658,0.52112,0.19744,0.19885,0.20881,0.32997,0.165,0.27998,-0.10695,0.031505,-0.13721,0.021199,0.10878,0.021047,-0.09464,-0.05829,0.091819,0.040771,-0.18642,0.039044,-0.1979,-0.11138,-0.29367,-0.26133,-0.18594,0.12921,0.0058397,-0.35093,0.2228,-0.057135,-0.18052,0.082976,-0.011952,-0.12381,-0.17378,-0.13585,-0.29081,-0.22661,-0.028156,-0.029365,0.17452,0.038945,0.0055065,-0.029484,-0.064181,-0.10093,0.026789,-0.060059,0.07385,-0.20083,-0.21662,0.13758,-0.10949,0.055278,-0.064489,-0.21829,0.0049655,0.19679,0.09752,0.19412,0.086352,-0.17076,0.10658,0.23494,-0.18543,0.077705,0.19942,-0.03886,0.086919,0.0029279,-0.34714,-0.14085,-0.072542,0.086607,0.11659,0.12527,0.02687,0.034785,0.0497,-0.018707,-0.20855,-0.0015285,0.063331
20,0.73989,0.81396,0.84455,0.74011,0.78307,0.76402,0.78166,0.66224,0.76697,0.72058,0.75566,0.79648,0.77688,0.7623,0.77091,0.77477,0.83331,0.71473,0.77346,0.75695,1,0.69488,0.63779,0.83689,0.65709,0.55816,0.59659,0.58442,0.53855,0.64183,0.61893,0.59371,0.52949,0.49174,0.60084,0.60523,0.74455,0.56474,0.521,0.52885,0.24386,0.17925,0.38357,0.24599,0.28452,0.24215,0.24881,0.41599,0.31588,0.1559,0.18755,0.47139,0.25309,0.24871,-0.039519,0.080613,-0.047975,-0.11525,-0.059632,0.07294,-0.011294,0.020063,-0.027968,0.22157,-0.02073,9.0334e-05,-0.30092,-0.03358,-0.1629,-0.17417,-0.065958,0.034257,-0.047238,-0.089206,0.24354,-0.24907,0.026796,-0.056606,0.13741,0.036635,-0.13425,-0.21112,-0.3221,-0.14567,0.13343,-0.002766,0.046016,-0.060403,0.053101,-0.21297,0.12589,-0.080322,0.09352,0.078235,0.13965,-0.16585,-0.35478,0.014207,0.050445,0.18391,-0.06773,-0.076348,0.10034,0.16342,-0.030835,0.25837,0.069325,0.08812,0.13099,0.014083,-0.12497,0.085761,0.24434,-0.13684,0.19453,-0.014521,-0.34754,-0.082487,0.083761,-0.1139,0.23799,0.072943,-0.063901,-0.0571,0.046815,-0.086738,-0.10767,-0.092075,0.048127
21,0.81993,0.84605,0.8151,0.79689,0.82752,0.7929,0.86567,0.83342,0.80012,0.72407,0.74491,0.8271,0.82049,0.72953,0.82189,0.82881,0.79048,0.80896,0.76078,0.76353,0.69488,1,0.78229,0.74866,0.80419,0.72777,0.63407,0.65393,0.73106,0.6089,0.64628,0.66775,0.48112,0.60042,0.65622,0.57219,0.48116,0.60429,0.44945,0.42737,0.26859,0.38838,0.47318,0.13657,0.39134,0.28475,0.37075,0.54527,0.27887,0.26373,0.21942,0.30052,0.055484,0.2635,-0.16692,-0.09957,-0.00057165,-0.13876,-0.015463,-0.047656,-0.033712,-0.12485,-0.070514,0.16771,-0.092491,0.047275,-0.27197,-0.12485,-0.090655,-0.15493,-0.20378,0.0041014,-0.0057202,-0.23539,0.076082,-0.18513,-0.16775,0.029631,0.027048,-0.053727,-0.072742,-0.14701,-0.23209,-0.22287,-0.14506,-0.087373,0.067627,-0.073282,-0.038448,-0.0092217,0.092857,-0.26926,0.011286,-0.1996,0.11081,-0.13229,-0.028371,0.12291,0.065696,0.21239,-0.017006,-0.045793,0.16513,0.20721,-0.019297,0.32274,0.09336,0.059676,0.22656,0.13198,-0.22681,0.088309,0.14719,-0.069653,0.10455,-0.069111,-0.32812,-0.14843,-0.023371,-0.090956,0.070977,0.13159,-0.015373,0.15977,0.075091,-0.058096,-0.30742,0.027441,-0.066695
22,0.85464,0.79437,0.76644,0.78365,0.78377,0.72905,0.76846,0.73025,0.75527,0.62645,0.78849,0.73653,0.76827,0.6187,0.69012,0.73849,0.77763,0.75029,0.75105,0.75318,0.63779,0.78229,1,0.79144,0.71174,0.60624,0.61644,0.73279,0.58435,0.51061,0.58645,0.5827,0.37032,0.47743,0.5589,0.43124,0.48561,0.58425,0.58181,0.44254,0.13392,0.16429,0.39038,0.060572,0.33504,0.41322,0.36121,0.58447,0.21835,0.19696,0.1974,0.19112,-0.02214,0.24154,-0.12611,-0.068136,-0.00092571,-0.034838,0.045423,-0.1161,-0.0042456,0.065267,-0.079005,0.17872,-0.068379,0.077938,-0.31313,-0.089059,-0.07988,-0.10968,-0.1792,0.10364,0.021329,-0.25482,0.054538,-0.22312,-0.10007,0.028741,0.0047351,-0.034845,-0.12422,-0.25689,-0.25886,-0.2416,-0.19373,0.049952,0.091076,-0.065492,-0.042022,-0.0033702,-0.11153,-0.023159,-0.043606,-0.013191,0.03965,-0.11216,-0.13191,0.041894,0.065119,0.19611,0.075731,-0.12997,0.076139,0.06384,0.18124,0.1977,0.12379,-0.060906,0.26647,0.10452,-0.15864,-0.033291,0.029563,-0.086265,0.12234,0.060259,-0.28827,-0.085815,0.060117,-0.043502,0.20645,0.071826,0.0087942,0.070023,-0.078525,-0.087909,-0.055827,0.041143,-0.091329
23,0.86054,0.8531,0.89257,0.8363,0.84759,0.80919,0.83773,0.77037,0.83357,0.73484,0.81178,0.79442,0.7842,0.71705,0.77302,0.80423,0.85718,0.79835,0.80772,0.80211,0.83689,0.74866,0.79144,1,0.75099,0.65277,0.6593,0.67876,0.55453,0.68556,0.642,0.66038,0.49439,0.52673,0.55543,0.59053,0.55988,0.6357,0.52642,0.49542,0.28132,0.18021,0.36436,0.12255,0.29585,0.39347,0.39281,0.45671,0.27596,0.17065,0.22989,0.24447,0.11117,0.22304,-0.087301,0.062982,-0.030639,-0.10148,-0.0037272,-0.11301,0.049631,-0.083916,0.068739,0.2201,-0.095502,-0.10278,-0.35643,-0.056244,-0.25654,-0.284,-0.20059,0.10105,0.033141,-0.2547,0.26869,-0.25864,0.010509,-0.077463,0.090471,-0.087213,-0.1485,-0.27989,-0.40639,-0.2185,0.031675,0.095043,0.11241,-0.14446,0.079453,-0.12856,0.089068,-0.15281,0.056131,0.022229,0.12106,-0.085845,-0.24712,-0.029687,-0.14389,0.22709,0.041879,-0.11461,-0.012257,0.20693,0.017476,0.24181,0.11718,0.078273,0.20557,0.0072554,-0.12443,-0.0037984,0.18668,-0.21811,0.020715,0.11127,-0.23388,-0.081285,0.045997,-0.083303,0.11375,0.15138,-0.14005,-0.054438,-0.088772,-0.092134,-0.042978,0.071979,-0.083987
24,0.80131,0.84877,0.7559,0.85612,0.77057,0.73221,0.8069,0.78556,0.81702,0.74218,0.82919,0.7597,0.78716,0.68109,0.80833,0.80429,0.77244,0.73902,0.75063,0.7235,0.65709,0.80419,0.71174,0.75099,1,0.63897,0.65999,0.68929,0.66074,0.58798,0.63374,0.52519,0.51984,0.526,0.59298,0.50934,0.42777,0.57878,0.5352,0.26767,0.21204,0.35523,0.53771,0.27365,0.3823,0.48297,0.3872,0.47129,0.25968,0.38834,0.25644,0.30906,0.087453,0.32804,-0.025438,-0.077721,-0.1075,-0.019008,0.14692,-0.00034386,0.014393,-0.043242,0.014851,0.063007,-0.10867,0.064818,-0.24513,0.033561,-0.16803,-0.087785,-0.15756,0.098078,0.052729,-0.41557,0.12676,-0.23628,-0.038901,0.093258,-0.011909,-0.047701,-0.11609,-0.14943,-0.22567,-0.26088,-0.096375,-0.1689,0.09202,-0.029686,0.015364,-0.059359,-0.024992,-0.082724,0.047989,-0.16861,0.23151,0.015141,-0.16249,0.21164,-0.057014,0.20835,0.11828,-0.18871,0.16099,0.11705,0.13094,0.26581,0.16532,0.082011,0.36951,0.196,-0.29577,0.20026,0.20742,-0.064136,0.13671,0.011582,-0.24854,-0.0092491,-0.18706,-0.0056344,0.15654,0.15089,0.083502,0.13237,-0.0055699,-0.10471,-0.13451,-0.018647,-0.12882
25,0.75128,0.68938,0.73894,0.74421,0.6739,0.74986,0.78182,0.72402,0.63612,0.7365,0.74488,0.66941,0.70928,0.57145,0.63612,0.69232,0.67388,0.63447,0.68459,0.67259,0.55816,0.72777,0.60624,0.65277,0.63897,1,0.55985,0.55324,0.51092,0.62925,0.54251,0.63223,0.52194,0.48756,0.56789,0.58698,0.44344,0.49465,0.41732,0.45355,0.29842,0.16951,0.44689,0.048465,0.36155,0.3756,0.50602,0.38277,0.24614,0.23679,0.2287,0.08006,0.14934,0.097311,-0.15622,0.086913,0.063867,-0.11608,0.071623,0.032547,-0.11538,0.055088,-0.19582,0.23994,-0.17129,-0.23492,-0.19406,-0.10225,-0.054812,-0.20958,-0.19696,0.025892,-0.038477,-0.24751,0.28184,-0.035476,-0.064419,0.035192,-0.027678,-0.25938,-0.1307,-0.055981,-0.34208,-0.18751,-0.0070605,-0.051651,0.14708,0.089763,0.056348,-0.016009,-0.021162,-0.12307,0.096765,-0.048202,0.11545,-0.15492,-0.12791,0.13713,0.046924,0.29238,-0.029666,-0.26592,-0.14255,0.25023,-0.12589,0.19885,-0.06677,-0.0020648,0.16291,0.29937,0.0077218,-0.019862,0.34706,-0.32564,0.057555,0.083411,-0.09187,-0.27552,-0.00053759,0.062482,-0.058825,0.18004,-0.14613,-0.096629,-0.10356,-0.0094481,-0.14359,-0.19622,0.2087
26,0.61999,0.74967,0.70168,0.73943,0.75392,0.68998,0.72536,0.69612,0.74473,0.68961,0.71205,0.68606,0.69334,0.68404,0.59567,0.7719,0.67433,0.70696,0.59698,0.64338,0.59659,0.63407,0.61644,0.6593,0.65999,0.55985,1,0.62845,0.5004,0.54052,0.78608,0.59554,0.4503,0.46145,0.57257,0.53008,0.48563,0.46399,0.6174,0.35576,0.30683,0.38106,0.31271,0.028562,0.46979,0.34846,0.45131,0.30715,0.22001,0.22443,0.13781,0.10653,0.10219,0.25309,-0.042946,0.11408,-0.23272,0.016128,0.10707,-0.010625,-0.041421,-0.10818,0.069314,-0.096702,-0.144,0.063802,-0.20283,-0.13335,-0.18336,-0.018796,-0.33203,0.15456,0.054085,-0.27724,0.028532,-0.17877,-0.13612,-0.022852,0.14262,0.0146,-0.081884,0.036086,-0.2975,-0.19307,0.0054715,0.086544,0.056584,-0.0024038,0.15225,-0.28408,-0.030128,-0.20427,0.044105,-0.019263,0.098051,0.010226,-0.29975,-0.061115,-0.061735,0.23393,-0.1173,-0.30408,0.024955,0.14046,-0.00085492,0.37728,0.031037,-0.078015,0.24799,-0.0092496,-0.17765,0.16636,0.16169,0.09621,-0.019615,0.044947,-0.14116,-0.00098589,0.066022,-0.10457,0.080687,0.20193,-0.09378,-0.039992,-0.23085,0.063252,-0.10084,0.035621,-0.08886
27,0.69357,0.73414,0.69414,0.70752,0.68935,0.67045,0.71084,0.64718,0.69757,0.63068,0.69537,0.72186,0.6605,0.5843,0.61075,0.67818,0.73546,0.7382,0.6681,0.67903,0.58442,0.65393,0.73279,0.67876,0.68929,0.55324,0.62845,1,0.48681,0.51635,0.56406,0.51895,0.38022,0.43017,0.56025,0.32889,0.36016,0.41895,0.51712,0.33327,0.20826,0.085921,0.27155,0.3017,0.33239,0.34687,0.4051,0.40264,0.24991,0.19117,-0.016934,0.23416,0.056937,0.24885,0.040036,-0.12429,0.076293,-0.066756,0.10765,0.0065727,-0.047623,0.099883,0.085606,0.039928,-0.26166,0.10659,-0.33434,0.031452,0.036033,-0.30312,-0.049333,0.1823,0.12851,-0.20889,-0.016728,-0.14218,0.0051437,-0.065097,-0.0044764,-0.089407,-0.19249,-0.22543,-0.2384,-0.25953,-0.17191,0.041884,0.15885,-0.10694,0.084707,-0.16938,-0.1234,-0.11387,-0.1546,-0.10665,0.044171,-0.070674,-0.24151,0.15253,-0.0696,-0.027023,-0.10831,-0.34424,0.071735,0.16679,0.10248,0.22408,0.14054,0.06548,0.1735,0.10924,-0.32679,0.089719,0.050239,0.043859,-0.00182,-0.06515,-0.22232,-0.11727,0.11022,-0.039241,0.179,0.16118,-0.19353,-0.01822,0.042249,-0.0072166,-0.16403,-0.13442,-0.15381
28,0.7116,0.71121,0.72675,0.70994,0.67461,0.68026,0.66454,0.65338,0.71969,0.6224,0.67129,0.60526,0.60396,0.59799,0.68475,0.64232,0.63176,0.62107,0.52812,0.62312,0.53855,0.73106,0.58435,0.55453,0.66074,0.51092,0.5004,0.48681,1,0.52888,0.64325,0.51412,0.37808,0.56955,0.44495,0.47131,0.47467,0.57713,0.46737,0.34782,0.44197,0.33052,0.43228,0.13984,0.28217,0.3053,0.36579,0.38675,0.31736,0.041071,0.23615,0.37021,-0.069739,0.16455,-0.074384,-0.2359,-0.19225,-0.13832,0.0075946,-0.012664,-0.034303,-0.11998,-0.13416,0.12507,0.041475,0.015815,-0.16657,-0.16409,-0.13959,-0.02968,-0.34169,-0.25792,-0.027326,-0.30702,-0.010385,-0.082923,-0.22111,-0.022663,0.095774,0.0039659,0.056219,-0.2626,-0.26022,-0.26632,-0.089495,-0.097598,0.22425,0.050284,0.11719,-0.076513,-0.12808,-0.11293,0.24742,-0.097591,-0.10093,-0.09561,-0.12597,0.2217,-0.056886,0.047896,0.027211,-0.12651,0.19556,0.051357,0.13867,0.27998,-0.11151,-0.093233,0.10306,0.1202,-0.22341,0.17114,0.18821,-0.11558,0.052913,-0.0027923,-0.49144,-0.072596,-0.10374,-0.10814,0.20207,0.14459,0.060216,0.21136,-0.093977,-0.1754,-0.12585,0.057294,0.018096
