,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
34,0.0014836,0.053259,-0.063504,-0.22114,0.27145,0.057715,0.28494,-0.18742,0.005958,0.015765,0.19139,0.18193,0.14241,-0.13628,0.13416,0.34658,0.21833,0.045515,-0.017126,-0.034329,0.34452,0.11348,0.057969,-0.087558,0.091948,0.21542,0.097704,0.31265,-0.0015154,0.23399,-0.088032,0.081069,0.15675,0.11089,1,-0.011508,0.018405,0.14288,0.16557,-0.097321,0.34914,0.33566,-0.25311,-0.14346,0.10894,-0.0091175,0.12213,-0.036744,-0.12134,-0.019821,-0.044403,-0.029115,0.084422,0.049389,-0.052815,0.22208,0.087305,-0.17813,0.21784,-0.085086,0.10512,-0.11943,0.13317,0.033932,-0.41434,0.33776,0.056238,-0.23215,0.17084,-0.10791,0.17648,-0.098377,-0.1342,-0.26629
35,-0.16003,0.013932,-0.12936,-0.01797,-0.025217,0.0016218,-0.21935,0.1003,-0.034612,-0.10798,0.081673,-0.19182,-0.05728,0.10882,0.055096,-0.013772,-0.14803,-0.034302,-0.013506,0.023955,0.15748,-0.30722,-0.090399,-0.1788,0.32348,-0.0036703,-0.056097,-0.14224,0.049445,0.25012,0.069226,0.19247,-0.22838,0.17806,-0.011508,1,0.13116,0.053744,0.25637,-0.059572,-0.012339,-0.14761,-0.033645,0.012764,0.094286,-0.033596,-0.12993,-0.079806,0.1801,-0.15492,0.0093604,-0.036162,-0.082654,-0.10012,0.030959,-0.25096,-0.050291,-0.10756,-0.0081901,-0.11528,0.025778,0.019321,-0.0075889,0.14022,-0.18251,-0.16752,-0.098148,0.32433,0.0020681,-0.14052,-0.043867,0.2084,0.059489,-0.081811
36,-0.024066,-0.30571,0.047631,-0.070774,-0.016983,-0.046816,0.0051977,0.12434,0.27636,0.16051,0.12745,0.19719,-0.0066812,0.12483,0.30314,0.15396,0.33387,0.19504,-0.0049969,0.15295,0.34954,0.087672,0.41222,0.063272,0.18667,0.039989,0.19496,0.057744,0.18474,0.18913,0.337,0.34255,0.037823,0.047553,0.018405,0.13116,1,-0.19239,0.032127,0.073536,-0.13132,0.088193,0.15022,-0.016192,0.064034,-0.18872,0.16221,0.073917,0.15905,0.12959,-0.28092,0.17726,-0.056604,0.161,-0.16068,-0.019553,-0.25335,0.17723,-0.05155,-0.16708,0.094707,0.089232,-0.22066,0.067174,-0.1062,-0.30288,-0.28385,-0.21247,-0.10116,-0.22742,0.25554,0.0057422,-0.052946,-0.14577
37,0.057537,0.42117,0.069516,-0.027475,0.032798,0.27207,0.13711,0.073458,-0.033741,0.086963,0.3089,-0.044412,0.25074,0.1878,0.061788,-0.054767,0.26968,0.038267,-0.14592,0.10033,0.087727,-0.080023,0.11106,0.17135,0.21309,0.023771,-0.047619,-0.016858,0.2701,-0.13674,0.16105,-0.18281,0.015354,-0.034613,0.14288,0.053744,-0.19239,1,-0.10482,0.047725,0.11515,-0.0014182,-0.26948,-0.037281,0.15737,-0.19973,-0.17043,0.1102,-0.22217,-0.18925,0.17732,0.072123,0.17457,0.013811,0.013287,-0.19155,-0.018714,-0.02655,-0.099119,0.16183,0.076673,0.13665,0.14976,-0.19149,-0.18663,0.27906,-0.3913,0.12257,0.032973,-0.11381,0.071019,0.3497,0.083379,-0.19779
38,0.074127,0.09156,-0.031271,0.19595,-0.10963,0.058048,-0.047995,0.019055,-0.10467,-0.081611,-0.088654,-0.013523,-0.066958,0.11927,0.23458,-0.046657,-0.054547,-0.25379,0.047112,0.090529,0.21561,-0.15461,0.0019651,-0.064063,0.10009,0.17217,-0.10315,0.020649,-0.032657,0.22838,-0.016797,0.093258,-0.13613,0.1613,0.16557,0.25637,0.032127,-0.10482,1,-0.23477,0.10188,-0.1582,-0.14246,-0.083037,-0.038324,0.016595,-0.14697,-0.08998,-0.12406,0.031665,-0.05074,-0.09153,-0.22697,-0.17345,-0.098246,0.051376,0.12231,0.030093,-0.021414,-0.15306,0.034247,-0.075459,-0.2347,0.035905,-0.1646,-0.030246,-0.033914,-0.036897,0.12037,-0.011506,-0.03796,-0.045675,0.015144,-0.045395
39,-0.069198,0.071837,0.013412,0.11199,-0.068908,0.28726,-0.09005,-0.21086,0.18242,0.2816,0.08412,-0.0087348,0.07416,-0.27545,-0.099539,-0.096785,-0.056747,-0.0085801,0.1224,0.0048765,-0.25097,0.0282,0.12308,-0.22754,-0.016317,0.061253,0.0088071,-0.10989,0.051961,-0.28678,0.011909,-0.049808,-0.041996,0.078131,-0.097321,-0.059572,0.073536,0.047725,-0.23477,1,-0.24134,0.062705,0.037275,0.35915,0.22072,0.14847,-0.087659,0.042601,-0.20606,-0.14067,-0.1389,0.18359,0.013225,0.0014159,-0.10495,-0.032646,-0.030587,0.15523,0.20379,0.33193,0.16076,0.10615,0.047915,-0.063102,0.008719,-0.14328,0.041629,0.017166,-0.17646,-0.034673,0.28562,-0.037858,-0.012798,0.24894
40,-0.024602,0.078098,-0.20997,0.0020542,0.24221,0.01457,0.10641,0.18168,-0.032071,0.013711,0.10165,0.24357,0.012441,0.15864,-0.077086,0.19691,-0.015566,0.043694,-0.063937,0.25668,0.23863,0.10679,-0.16428,0.024653,0.18056,0.4074,0.18623,0.32801,0.11713,0.29739,0.0097817,0.36275,0.24762,0.14267,0.34914,-0.012339,-0.13132,0.11515,0.10188,-0.24134,1,0.033155,-0.2593,0.22301,0.01677,-0.034796,-0.047511,-0.047078,-0.16826,-0.11885,0.067018,-0.28609,0.22421,-0.044282,0.044711,-0.020475,0.098346,-0.031063,0.16597,-0.32825,0.065674,-0.16612,-0.16929,-0.039163,-0.2557,0.015797,-0.074966,-0.25672,0.10471,-0.028957,-0.11076,-0.13749,-0.20834,-0.083265
41,0.036061,0.036427,-0.053421,-0.009661,0.020715,0.048607,0.17122,-0.22353,-0.041542,0.032203,-0.020653,0.038364,0.15777,-0.027789,-0.077531,0.17764,0.020831,0.17174,-0.074962,0.084934,0.00093102,-0.039303,0.31085,0.13683,0.20134,-0.0015658,0.31569,-0.13358,-0.10668,0.056812,0.068427,0.092158,0.23691,0.23928,0.33566,-0.14761,0.088193,-0.0014182,-0.1582,0.062705,0.033155,1,0.056355,0.030818,0.28317,-0.0078407,0.359,0.12319,0.17511,0.21288,0.097657,0.17312,-0.022972,0.17852,0.070295,0.32762,0.072187,-0.077231,0.086426,-0.11889,0.028413,-0.063477,0.1636,-0.18092,0.038909,0.049025,0.075544,0.018223,0.012263,-0.027608,0.29537,-0.034818,0.03899,-0.25573
42,-0.081503,0.027191,0.11005,-0.25468,0.030995,-0.20773,-0.12495,0.0025051,0.12455,-0.18391,0.038599,-0.025728,0.080001,0.058269,-0.052236,-0.041458,0.015688,-0.033207,0.00086556,-0.13398,-0.23332,-0.055857,0.12612,0.11136,-0.12744,-0.083917,-0.01246,-0.056375,0.050744,-0.20763,0.16692,-0.058778,0.084876,0.015348,-0.25311,-0.033645,0.15022,-0.26948,-0.14246,0.037275,-0.2593,0.056355,1,0.035103,0.030814,0.22464,0.26096,0.3054,0.15445,0.3313,-0.059492,0.13612,-0.10115,0.11311,-0.01523,-0.15179,-0.21157,0.27392,-0.08375,0.13389,-0.30919,0.17902,-0.20812,0.12774,0.060179,0.0074959,0.19113,0.055973,-0.02415,-0.042395,-0.15911,-0.10781,0.31722,-0.083274
43,-0.0014699,-0.0918,-0.079706,0.12716,-0.042396,0.16171,-0.063154,0.048421,0.10946,0.31147,-0.034113,0.30228,-0.053908,0.29613,-0.023312,0.010218,0.2219,0.22034,0.17828,0.26733,0.021,0.10982,-0.11879,-0.14604,0.23843,0.23099,0.18644,-0.15938,0.022429,-0.044323,0.059372,0.18325,0.25214,0.19611,-0.14346,0.012764,-0.016192,-0.037281,-0.083037,0.35915,0.22301,0.030818,0.035103,1,0.23335,0.20235,-0.088073,0.01984,0.090473,0.019894,0.1401,-0.14829,0.23486,-0.051386,-0.11479,-0.31652,0.059785,0.1623,-0.053793,0.072627,0.073027,0.014924,-0.029596,0.059641,0.018518,-0.17511,0.015916,-0.097841,-0.13177,-0.29347,0.15805,-0.03653,-0.039329,0.034599
44,-0.14907,0.032534,0.085855,-0.11561,0.20767,0.21184,0.2101,-0.15563,-0.07151,-0.026952,-0.038126,0.1402,0.016012,0.065493,-0.17102,0.043718,0.029613,-0.038623,0.16918,-0.15815,0.015665,-0.10209,0.0092268,0.10551,0.24569,0.17767,0.11013,-0.099282,0.081353,0.042276,-0.014058,-0.0067673,-0.060094,0.22523,0.10894,0.094286,0.064034,0.15737,-0.038324,0.22072,0.01677,0.28317,0.030814,0.23335,1,0.23662,0.21872,0.045726,-0.054552,0.021351,0.21186,0.34049,-0.068699,0.24459,0.24313,-0.11471,0.071487,-0.042626,0.06474,0.085991,-0.090463,0.036384,0.35657,0.16389,-0.084048,-0.093315,0.057033,0.13351,0.055771,0.036101,-0.11753,-0.043552,0.098746,0.11333
45,0.020291,0.033805,0.022156,-0.089078,0.045144,0.082054,-0.20674,-0.25878,-0.10004,-0.16435,0.043615,0.025408,-0.09797,-0.18953,-0.18019,-0.1878,-0.32596,0.10881,0.12624,-0.19542,-0.4366,-0.0059508,0.019925,-0.045106,-0.19877,0.17181,-0.1664,-0.1044,-0.11201,-0.17984,0.055829,-0.10724,0.041215,0.1514,-0.0091175,-0.033596,-0.18872,-0.19973,0.016595,0.14847,-0.034796,-0.0078407,0.22464,0.20235,0.23662,1,0.080161,0.042159,-0.059043,0.33803,0.12076,0.33074,0.025951,0.0028503,0.028837,0.091752,0.43908,0.32908,0.2343,0.099603,0.019407,-0.1773,0.23042,0.080059,-0.12047,-0.025999,0.25935,0.054334,0.29426,0.025188,0.01922,-0.27755,0.10767,0.3143
46,0.089023,-0.066697,0.022056,-0.0086265,-0.046606,-0.069333,0.19626,-0.10932,-0.048872,-0.088668,0.079269,0.16419,-0.036954,-0.034766,-0.016637,0.051745,0.10292,0.18227,-0.0082715,-0.011885,0.015922,0.089985,0.28332,0.16349,-0.20728,0.032128,0.19034,0.10598,-0.059614,0.10503,-0.052097,-0.14932,0.16628,0.16207,0.12213,-0.12993,0.16221,-0.17043,-0.14697,-0.087659,-0.047511,0.359,0.26096,-0.088073,0.21872,0.080161,1,0.18314,0.19274,0.062273,-0.20799,0.16338,-0.081521,0.32115,0.062056,0.12502,-0.21013,-0.0035281,0.18728,0.021334,-0.10541,0.022201,0.087092,0.23565,-0.014028,0.067193,0.11141,-0.14711,0.075551,0.10568,-0.21183,-0.060211,0.34886,-0.14213
47,0.2948,0.20584,0.33378,-0.037219,-0.007029,-0.0032799,0.034326,0.10737,-0.096542,0.16038,0.040154,-0.12226,0.062062,-0.021234,0.1838,0.050103,0.1506,-0.22499,-0.1248,-0.083254,-0.1189,-0.10189,0.13444,-0.17199,-0.20781,-0.035376,-0.098035,0.017124,-0.038605,-0.20716,-0.10878,-0.087742,0.14185,0.040636,-0.036744,-0.079806,0.073917,0.1102,-0.08998,0.042601,-0.047078,0.12319,0.3054,0.01984,0.045726,0.042159,0.18314,1,0.42357,0.20009,-0.10063,0.17451,0.11142,0.14176,0.22985,0.1741,-0.23537,0.047931,-0.019945,0.14422,0.083586,0.1031,0.038722,-0.012203,-0.1949,-0.0058033,0.32309,0.31632,-0.1034,0.027291,0.16282,0.11497,0.30193,0.04721
48,0.098277,-0.12361,0.056862,-0.12502,-0.081081,-0.11622,-0.047408,-0.055163,0.08145,0.16139,0.041187,-0.128,-0.1981,-0.0043991,0.10922,0.087738,0.10308,0.13733,0.024274,-0.19592,-0.028675,-0.026908,-0.037977,-0.071723,-0.02228,-0.052333,-0.025835,-0.057652,-0.23056,-0.1579,0.033799,-0.066937,0.0064104,0.1304,-0.12134,0.1801,0.15905,-0.22217,-0.12406,-0.20606,-0.16826,0.17511,0.15445,0.090473,-0.054552,-0.059043,0.19274,0.42357,1,0.20569,0.09226,0.066397,-0.10734,-0.19035,0.065359,0.1156,-0.088632,-0.029146,-0.20112,-0.015206,0.14067,0.037788,0.24354,0.085254,-0.00050463,0.045948,0.30054,0.013924,-0.33861,0.04193,0.23892,0.21627,0.14791,-0.2844
49,0.09585,-0.040199,0.16811,0.064689,0.079341,-0.06032,-0.16545,-0.053298,0.23424,-0.18079,0.13756,0.10023,-0.048196,0.096831,-0.020271,0.041345,0.23849,0.14404,-0.0053231,-0.065927,-0.21391,0.33585,0.23783,0.22794,0.10935,-0.065648,0.12138,-0.1636,-0.087729,-0.24467,0.25969,-0.064746,0.021774,-0.10371,-0.019821,-0.15492,0.12959,-0.18925,0.031665,-0.14067,-0.11885,0.21288,0.3313,0.019894,0.021351,0.33803,0.062273,0.20009,0.20569,1,0.018834,0.059148,0.10944,0.05617,0.12824,0.25665,0.39222,0.22247,-0.10158,0.055127,-0.055831,-0.022084,0.30586,-0.21576,-0.082826,0.10532,0.15189,0.054966,0.13177,0.19007,0.18092,-0.21091,0.32951,-0.17557
50,-0.20719,0.2821,-0.17809,-0.14978,0.24267,-0.038987,0.11322,-0.072092,-0.0090813,-0.1626,0.035713,0.20512,-0.076584,0.15162,-0.080403,-0.15352,-0.095458,-0.18165,0.016359,0.090399,-0.1976,-0.17281,-0.33292,0.28594,0.26009,0.11069,-0.20132,-0.35146,-0.15375,-0.076555,-0.02116,-0.12637,0.15441,0.1284,-0.044403,0.0093604,-0.28092,0.17732,-0.05074,-0.1389,0.067018,0.097657,-0.059492,0.1401,0.21186,0.12076,-0.20799,-0.10063,0.09226,0.018834,1,-0.10451,-0.17372,-0.02324,0.061085,-0.065141,0.225,-0.048552,-0.026286,0.07943,-0.1394,-0.031214,0.13336,0.23237,-0.18907,-0.05113,0.34209,0.18809,-0.23362,0.19673,0.16546,-0.11344,0.031408,-0.083252
51,0.22433,0.090218,0.037726,0.015398,0.074178,0.11032,-0.067448,-0.1566,-0.025438,0.020027,0.17734,-0.0096628,-0.0040878,-0.07471,0.14144,-0.11513,-0.11213,0.16945,-0.068564,-0.080604,-0.13323,0.096664,0.20425,0.19611,0.051193,0.16066,0.022689,0.090245,0.10121,-0.019396,-0.0024431,-0.078602,-0.12143,0.25134,-0.029115,-0.036162,0.17726,0.072123,-0.09153,0.18359,-0.28609,0.17312,0.13612,-0.14829,0.34049,0.33074,0.16338,0.17451,0.066397,0.059148,-0.10451,1,-0.019957,0.13428,0.23057,0.11837,0.076924,0.17595,0.25879,0.14243,0.046783,0.066366,0.15636,-0.030887,-0.078501,-0.057417,-0.0014673,-0.0096146,0.27001,0.044603,0.04339,0.11036,-0.0021969,0.19245
52,0.23243,0.11742,-0.07576,-0.03683,0.33415,-0.031385,0.075568,0.15355,-0.076467,0.16167,0.20338,-0.068754,0.31992,0.24214,0.10258,0.15339,0.22654,0.2849,-0.14904,0.15352,-0.0029312,0.28219,0.21194,-0.082008,0.044333,-0.078874,0.14663,0.046147,0.017809,0.08231,0.1072,0.39379,0.1916,-0.17073,0.084422,-0.082654,-0.056604,0.17457,-0.22697,0.013225,0.22421,-0.022972,-0.10115,0.23486,-0.068699,0.025951,-0.081521,0.11142,-0.10734,0.10944,-0.17372,-0.019957,1,0.39277,-0.025365,-0.25006,-0.063012,-0.042756,-0.072946,0.16245,0.18649,0.11356,0.10656,-0.17507,-0.014543,0.19635,-0.20072,-0.15805,0.31028,-0.17109,0.034364,-0.011563,-0.040806,-0.052315
53,0.13041,0.23026,0.02255,-0.063965,0.39025,-0.12894,0.10696,0.040174,-0.066093,-0.040167,0.039501,-0.0055524,0.074386,0.16617,-0.12157,0.0094696,0.1168,0.10865,-0.0095419,-0.12466,0.013574,0.10032,0.30718,0.089058,0.071125,0.0023271,0.093561,-0.13889,0.098995,0.1624,0.12268,0.29173,0.24328,0.072088,0.049389,-0.10012,0.161,0.013811,-0.17345,0.0014159,-0.044282,0.17852,0.11311,-0.051386,0.24459,0.0028503,0.32115,0.14176,-0.19035,0.05617,-0.02324,0.13428,0.39277,1,0.20254,-0.081497,-0.24502,0.11817,0.1669,-0.04078,-0.054039,0.27007,-0.007235,0.058387,0.013379,-0.10935,-0.15819,0.088539,0.42673,0.0077076,-0.071012,-0.11064,0.23514,0.088088
54,0.0013525,0.046068,0.26986,0.1311,0.19425,0.13954,-0.045175,0.041765,-0.068638,-0.032652,0.010176,0.24272,-0.026008,0.13901,-0.18285,0.11657,-0.17177,-0.23727,0.16222,-0.057254,-0.13273,0.029891,-0.015505,0.11407,0.12489,0.26687,0.12307,-0.0024501,0.28963,-0.034013,-0.25922,-0.01266,-0.20864,-0.2304,-0.052815,0.030959,-0.16068,0.013287,-0.098246,-0.10495,0.044711,0.070295,-0.01523,-0.11479,0.24313,0.028837,0.062056,0.22985,0.065359,0.12824,0.061085,0.23057,-0.025365,0.20254,1,0.12772,-0.076338,0.0679,0.062056,0.068916,-0.04215,0.18399,0.20532,-0.1471,-0.051106,0.035794,0.17264,0.32199,0.096227,0.11108,-0.03246,-0.018664,0.21537,0.09388
55,0.062975,0.0012744,0.22804,0.34909,0.08624,-0.0043285,0.16907,-0.093752,0.051489,0.12166,0.10358,-0.12374,-0.03425,-0.24119,0.045218,0.13341,-0.074268,-0.17112,0.030637,-0.028121,-0.04467,0.14323,0.16284,-0.086001,-0.20209,0.1098,-0.16377,0.16663,-0.086809,0.0043863,-0.37649,-0.032294,0.012121,-0.10194,0.22208,-0.25096,-0.019553,-0.19155,0.051376,-0.032646,-0.020475,0.32762,-0.15179,-0.31652,-0.11471,0.091752,0.12502,0.1741,0.1156,0.25665,-0.065141,0.11837,-0.25006,-0.081497,0.12772,1,0.19498,0.044492,0.25695,0.0076938,0.17043,-0.073263,0.13387,-0.059973,-0.083216,0.057185,0.25109,0.13735,0.029964,0.30894,0.13186,-0.078648,-0.031024,0.16206
56,-0.024888,-0.1202,-0.14958,0.04676,0.011102,-0.0041028,-0.18382,-0.075696,0.043902,-0.32908,-0.024746,0.051064,-0.12548,-0.22963,-0.0084128,-0.2128,-0.041801,0.15547,-0.17145,-0.038863,-0.24603,0.0057742,-0.11506,-0.041697,-0.11039,0.15527,-0.022479,-0.28242,-0.29148,-0.20941,0.085307,-0.19452,-0.066932,0.17364,0.087305,-0.050291,-0.25335,-0.018714,0.12231,-0.030587,0.098346,0.072187,-0.21157,0.059785,0.071487,0.43908,-0.21013,-0.23537,-0.088632,0.39222,0.225,0.076924,-0.063012,-0.24502,-0.076338,0.19498,1,-0.051721,-0.0032055,0.027243,0.33867,-0.052622,0.18153,-0.1931,-0.074453,-0.040807,0.16033,-0.057352,0.076458,0.084357,0.15873,-0.28725,-0.054431,0.022161
57,-0.087116,0.073376,0.1019,0.039777,0.022293,0.028336,-0.1469,-0.19933,0.18142,0.23123,0.28785,0.12057,-0.14894,0.13866,-0.27711,0.12779,-0.014404,0.16442,0.20786,0.22213,-0.00083666,0.22022,0.23782,0.14883,0.021631,0.24468,0.017726,0.15941,0.23275,-0.17077,0.1867,0.11894,0.11942,0.043891,-0.17813,-0.10756,0.17723,-0.02655,0.030093,0.15523,-0.031063,-0.077231,0.27392,0.1623,-0.042626,0.32908,-0.0035281,0.047931,-0.029146,0.22247,-0.048552,0.17595,-0.042756,0.11817,0.0679,0.044492,-0.051721,1,0.0049252,0.06213,0.029101,-0.023975,-0.098823,-0.0030187,-0.062515,0.10255,-0.18537,-0.22424,0.2419,-0.056106,0.042783,-0.19205,0.1705,0.22148
58,0.2747,0.22457,-0.094467,0.24784,-0.012676,0.26453,-0.13046,-0.29429,0.10543,-0.16473,0.14166,-0.027593,-0.13345,-0.20284,-0.05369,-0.1376,-0.3353,-0.11595,0.21376,0.10086,-0.15913,-0.012925,-0.020609,0.060952,-0.064273,0.2528,-0.061183,0.15758,0.12313,0.16922,-0.21526,-0.043317,0.12349,0.05796,0.21784,-0.0081901,-0.05155,-0.099119,-0.021414,0.20379,0.16597,0.086426,-0.08375,-0.053793,0.06474,0.2343,0.18728,-0.019945,-0.20112,-0.10158,-0.026286,0.25879,-0.072946,0.1669,0.062056,0.25695,-0.0032055,0.0049252,1,-0.033385,0.11835,0.0086544,-0.070963,0.15873,-0.10722,0.026177,0.21828,0.093072,0.032524,0.20101,0.10798,-0.14861,0.11416,0.31533
59,-0.11994,0.12775,-0.021312,0.015144,0.03364,0.14998,0.31433,-0.18454,0.02937,0.041878,0.15717,0.05246,0.21023,-0.20965,-0.0871,-0.066969,0.11301,-0.25301,0.12658,0.04334,-0.21009,-0.026305,-0.044111,-0.21393,-0.040784,-0.17966,-0.23731,-0.18764,0.12178,-0.24118,0.12761,-0.35663,-0.14356,-0.25401,-0.085086,-0.11528,-0.16708,0.16183,-0.15306,0.33193,-0.32825,-0.11889,0.13389,0.072627,0.085991,0.099603,0.021334,0.14422,-0.015206,0.055127,0.07943,0.14243,0.16245,-0.04078,0.068916,0.0076938,0.027243,0.06213,-0.033385,1,-0.038233,0.10505,0.040801,0.22593,0.031051,0.2019,0.37289,-0.027294,-0.040155,-0.05379,0.079865,0.068297,0.020529,0.22118
60,0.2617,-0.015937,0.060254,0.046236,-0.046594,0.21605,-0.041375,-0.10312,0.36785,0.11376,0.36341,-0.067415,0.07224,-0.031191,0.11875,-0.095157,-0.022661,0.24556,0.1,0.11283,-0.062661,-0.015296,0.26289,-0.16952,-0.34478,0.22841,-0.12168,0.21277,-0.13208,-0.24162,-0.022928,0.07665,0.030836,0.01678,0.10512,0.025778,0.094707,0.076673,0.034247,0.16076,0.065674,0.028413,-0.30919,0.073027,-0.090463,0.019407,-0.10541,0.083586,0.14067,-0.055831,-0.1394,0.046783,0.18649,-0.054039,-0.04215,0.17043,0.33867,0.029101,0.11835,-0.038233,1,0.11647,-0.0045954,-0.25658,0.05498,0.11376,-0.093282,-0.20538,-0.1122,0.038993,0.21332,0.049061,-0.025535,0.10373
61,0.14146,0.019946,-0.07987,0.083006,0.088416,0.27368,-0.017228,-0.038168,0.16164,-0.096421,-0.044931,-0.011406,0.25245,0.12041,0.14897,-0.20939,0.16349,-0.1713,-0.16346,-0.23165,-0.029587,-0.18556,0.33231,0.12721,0.014648,0.17616,-0.19942,-0.19639,0.073072,-0.10159,-0.13597,-0.13116,-0.082281,0.074637,-0.11943,0.019321,0.089232,0.13665,-0.075459,0.10615,-0.16612,-0.063477,0.17902,0.014924,0.036384,-0.1773,0.022201,0.1031,0.037788,-0.022084,-0.031214,0.066366,0.11356,0.27007,0.18399,-0.073263,-0.052622,-0.023975,0.0086544,0.10505,0.11647,1,-0.26218,-0.057002,0.087373,0.053656,-0.016771,0.2051,-0.06471,-0.12547,0.10075,0.11041,0.29135,0.032426
62,-0.057535,0.0042648,0.17557,-0.0061679,0.25019,-0.072607,-0.096073,-0.25371,-0.20699,0.090304,0.034308,-0.12982,-0.29852,-0.23251,-0.23917,0.071412,0.099579,0.14161,-0.11868,-0.39157,-0.29974,0.13123,-0.1426,-0.053221,-0.075257,-0.3015,-0.059573,-0.14264,-0.25928,-0.14975,-0.16906,-0.27472,-0.3159,-0.11267,0.13317,-0.0075889,-0.22066,0.14976,-0.2347,0.047915,-0.16929,0.1636,-0.20812,-0.029596,0.35657,0.23042,0.087092,0.038722,0.24354,0.30586,0.13336,0.15636,0.10656,-0.007235,0.20532,0.13387,0.18153,-0.098823,-0.070963,0.040801,-0.0045954,-0.26218,1,-0.23096,-0.16964,0.19772,0.13026,0.12561,0.046456,0.25884,0.11679,0.0084996,0.23074,-0.091838
63,-0.29103,0.038018,-0.16197,-0.24919,0.15136,0.0026501,0.28923,-0.11991,-0.13668,-0.059319,0.1509,0.13482,0.079837,0.017417,-0.089909,-0.02324,-0.10503,-0.049635,0.15472,0.12569,0.12754,-0.060379,-0.30524,0.068525,0.022009,0.12258,-0.084275,0.18221,0.069456,0.20604,-0.077545,0.068931,0.087862,0.13542,0.033932,0.14022,0.067174,-0.19149,0.035905,-0.063102,-0.039163,-0.18092,0.12774,0.059641,0.16389,0.080059,0.23565,-0.012203,0.085254,-0.21576,0.23237,-0.030887,-0.17507,0.058387,-0.1471,-0.059973,-0.1931,-0.0030187,0.15873,0.22593,-0.25658,-0.057002,-0.23096,1,-0.091988,-0.22388,0.30737,0.14527,-0.087436,0.1708,-0.14847,-0.1671,-0.0077449,0.060793
64,0.12097,-0.16362,0.016697,0.077181,-0.17804,-0.019115,0.12123,0.012086,-0.028451,0.077436,-0.11408,-0.13344,0.25779,0.015326,-0.090789,0.029154,-0.17399,0.26481,0.2203,-0.034904,0.018457,0.10762,0.14327,0.082291,-0.15787,-0.099835,0.038845,-0.048238,0.14968,0.020385,0.041804,0.014796,0.17517,-0.11651,-0.41434,-0.18251,-0.1062,-0.18663,-0.1646,0.008719,-0.2557,0.038909,0.060179,0.018518,-0.084048,-0.12047,-0.014028,-0.1949,-0.00050463,-0.082826,-0.18907,-0.078501,-0.014543,0.013379,-0.051106,-0.083216,-0.074453,-0.062515,-0.10722,0.031051,0.05498,0.087373,-0.16964,-0.091988,1,0.016345,-0.11972,-0.13376,-0.14128,-0.01475,-0.23605,0.051626,-0.18935,0.22112
65,0.25238,-0.002973,0.13867,-0.06282,-0.19022,-0.020997,0.16279,-0.25809,0.14487,0.020982,0.28142,-0.18065,0.23969,-0.056718,-0.020879,0.11889,0.18072,0.067995,0.23059,0.023504,0.0020143,0.20917,0.15311,0.016077,-0.12348,0.05003,-0.095505,0.20349,0.007316,-0.068016,-0.089383,-0.23573,0.23814,-0.17751,0.33776,-0.16752,-0.30288,0.27906,-0.030246,-0.14328,0.015797,0.049025,0.0074959,-0.17511,-0.093315,-0.025999,0.067193,-0.0058033,0.045948,0.10532,-0.05113,-0.057417,0.19635,-0.10935,0.035794,0.057185,-0.040807,0.10255,0.026177,0.2019,0.11376,0.053656,0.19772,-0.22388,0.016345,1,-0.030679,-0.24977,0.074011,-0.091285,-0.18504,0.077737,-0.0061057,-0.10221
66,-0.095992,0.087863,-0.10855,-0.038055,0.079712,0.063018,0.13606,-0.26602,-0.096956,-0.24769,-0.21571,0.014044,-0.16801,-0.38494,-0.14556,-0.084273,-0.28891,-0.50753,-0.038395,-0.18359,-0.35106,-0.2335,-0.3014,-0.17251,-0.25595,-0.10031,-0.29539,-0.23547,-0.25502,-0.092521,-0.27142,-0.36176,-0.078004,-0.016932,0.056238,-0.098148,-0.28385,-0.3913,-0.033914,0.041629,-0.074966,0.075544,0.19113,0.015916,0.057033,0.25935,0.11141,0.32309,0.30054,0.15189,0.34209,-0.0014673,-0.20072,-0.15819,0.17264,0.25109,0.16033,-0.18537,0.21828,0.37289,-0.093282,-0.016771,0.13026,0.30737,-0.11972,-0.030679,1,0.21523,-0.16095,0.21947,0.03885,-0.21899,0.19801,0.21403
67,-0.12636,0.096263,0.076834,0.145,-0.082262,0.11143,-0.26709,-0.049311,-0.2618,-0.25877,-0.21699,-0.31594,0.054723,-0.025348,-0.22272,-0.34286,-0.25042,-0.37737,-0.168,-0.20103,-0.31744,-0.43782,-0.16036,-0.056124,-0.034692,-0.22846,-0.2773,-0.28288,-0.12337,-0.002931,-0.29834,-0.12662,-0.25923,-0.014016,-0.23215,0.32433,-0.21247,0.12257,-0.036897,0.017166,-0.25672,0.018223,0.055973,-0.097841,0.13351,0.054334,-0.14711,0.31632,0.013924,0.054966,0.18809,-0.0096146,-0.15805,0.088539,0.32199,0.13735,-0.057352,-0.22424,0.093072,-0.027294,-0.20538,0.2051,0.12561,0.14527,-0.13376,-0.24977,0.21523,1,-0.067335,0.17548,0.1017,0.098437,0.28082,0.11894
