,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
20,0.20017,0.15156,0.10964,0.1412,0.30445,0.28667,0.131,0.39394,0.15869,0.12953,0.26796,0.32915,0.16934,0.31014,0.24481,0.25805,-0.10734,0.21254,0.1138,0.35861,1,-0.019081,0.01365,-0.2562,-0.13636,0.14782,-0.35773,0.17149,0.043273,-0.0051105,-0.052464,0.12289,0.0087047,-0.15317,-0.11935,0.01303,-0.026784,-0.00073924,-0.016123,-0.20603,-0.050847,-0.24403,-0.12892,-0.022993,0.11474,-0.035809,0.022472,-0.10924,0.087744,-0.32532,-0.094756,0.035435,-0.18607,0.053295,-0.24094,-0.13162,0.10445,-0.032629,0.11234,0.071755,-0.013113,-0.012376,-0.13118,-0.14359,0.13741,-0.17636,0.061154,-0.076118,-0.13938,-0.28583,0.29969,0.016243,0.093682,-0.22044,0.27657,0.012833,0.16609,-0.037082,-0.11013,0.064167,-0.059768,-0.077102,-0.12796,-0.091046,-0.031646,0.15915,-0.25264,-0.19218,0.18983,-0.14899,0.079423,0.041614,-0.058847,-0.11645,0.027596,0.14509,-0.13866,0.13544,0.028338,0.020795,0.12199,0.081649,0.26276,-0.014788,0.39621,-0.10012,-0.01405
21,0.24123,0.2859,0.45665,0.37696,0.25646,0.20616,0.49322,0.35799,0.32405,0.36138,0.42277,0.21923,0.27692,0.2879,0.28416,0.23119,-0.015453,0.22707,0.23091,0.25655,-0.019081,1,0.21601,0.14569,0.075703,0.0016948,-0.37274,-0.12926,-0.23049,-0.090586,0.15792,0.078238,-0.27262,-0.11565,0.052835,-0.046475,-0.23027,-0.12957,-0.30391,-0.087796,-0.025594,-0.049169,-0.1004,-0.18869,-0.079428,0.10956,-0.11569,-0.094975,-0.12585,-0.093086,0.079433,-0.35534,-0.31171,0.14838,-0.014446,-0.21858,0.058104,0.055317,-0.11185,-0.023518,-0.30844,-0.1996,0.12922,-0.074723,-0.13275,-0.14853,-0.16441,0.097647,-0.069819,0.043249,-0.11443,-0.051328,-0.0016303,0.27047,-0.2379,0.036707,-0.13117,-0.32787,0.051704,0.08457,-0.22906,0.0081963,-0.14794,-0.2375,0.29146,-0.10483,0.071552,0.19457,-0.24853,0.0056834,-0.11921,0.043729,0.090179,-0.17891,0.082679,0.42645,0.19974,0.20353,0.019992,0.36252,0.18535,-0.035944,0.20682,0.020278,-0.14022,-0.19207,-0.046725
22,0.20583,0.11252,0.25264,0.076941,0.17924,0.096325,0.15413,0.23259,0.057795,0.314,0.28964,0.13221,0.018972,-7.4332e-05,0.032111,0.21701,0.24972,0.014246,0.21504,0.04926,0.01365,0.21601,1,0.017424,-0.029694,0.21977,-0.035682,0.23793,-0.0031582,-0.10986,-0.075522,-0.08664,-0.12842,-0.005239,0.13363,0.058277,-0.0031328,-0.19145,-0.15426,0.021969,0.16138,0.091104,-0.094598,0.042059,0.0078519,0.2863,0.063703,0.25431,0.079414,0.18147,0.0824,0.03767,-0.10132,0.20081,-0.05241,0.095089,0.012668,0.0090137,0.20554,-0.14492,0.12923,0.054889,0.11266,0.32754,0.22112,-0.3374,0.042095,-0.15599,0.15258,0.12065,-0.11157,0.075387,0.052562,0.29913,-0.09169,-0.10657,0.052787,0.10367,0.084555,0.037003,0.025312,-0.089786,0.10849,0.028315,-0.018779,0.23529,0.045719,0.064061,0.21641,0.10031,-0.039459,-0.17334,0.0018508,0.089693,0.3133,0.1504,-0.074368,0.15345,0.078787,0.21928,-0.097482,0.041656,0.059207,0.19941,0.072886,-0.11002,-0.23835
23,0.015759,0.016147,0.059219,0.0057001,-0.10698,0.032683,0.01642,-0.17869,0.11561,-0.055737,0.15315,-0.15586,-0.018685,-0.12279,-0.069913,-0.20988,-0.012415,-0.033157,0.039239,-0.23964,-0.2562,0.14569,0.017424,1,0.1144,-0.15239,0.014902,-0.065982,0.012676,0.015682,0.22038,-0.034817,0.010589,0.22389,-0.14264,0.056528,0.045464,0.050306,-0.065628,-0.043855,0.20674,0.16852,0.072326,0.16463,-0.094216,-0.084206,-0.031224,0.11225,0.085401,0.25082,-0.21897,-0.060413,0.024677,-0.075206,0.042382,-0.0083964,0.065613,-0.034929,-0.05459,-0.056228,0.06737,0.12783,0.35308,-0.014714,0.0058535,0.056239,0.081799,0.10489,-0.0081715,0.025724,-0.35914,0.038135,0.0099292,0.058019,-0.037268,-0.019824,-0.065113,-0.047016,-0.20264,0.07384,-0.30974,0.099728,-0.013227,-0.073261,0.031347,-0.0059402,0.16016,-0.1693,-0.10889,0.22213,-0.18553,0.15298,0.01794,-0.0082702,-0.058365,-0.012875,0.15149,-0.10935,0.031888,0.11122,0.2678,0.14627,-0.29614,-0.0082872,-0.0033299,-0.045515,0.20232
24,0.2326,0.29054,0.28551,0.24962,0.19544,0.086145,0.03428,0.2876,0.21074,0.10954,0.10155,0.22208,0.12368,0.092794,0.3284,0.0076603,0.21077,0.26022,0.055276,0.10953,-0.13636,0.075703,-0.029694,0.1144,1,0.38558,0.041612,0.0055746,-0.21815,0.17479,0.0090068,-0.14674,-0.062078,-0.10868,0.21473,0.055649,0.14514,-0.011101,-0.12542,0.339,-0.088169,-0.0073629,0.039187,0.033939,-0.17187,0.091711,0.088699,-0.13906,0.12088,0.026464,-0.22468,0.17458,-0.17057,-0.12812,0.10622,-0.034689,-0.097652,0.00097346,-0.065606,0.033164,-0.16697,-0.21623,-0.033291,0.057507,-0.077383,-0.22305,-0.3135,-0.049184,0.26835,-0.050796,0.04684,-0.25017,-0.18587,0.030123,-0.046328,-0.055594,-0.16252,0.14672,-0.010053,-0.14444,-0.10843,0.0062619,-0.035157,-0.059059,-0.072926,-0.089228,-0.11094,0.12609,0.092388,-0.12818,0.02508,-0.015922,0.12799,0.030414,0.036078,0.013836,0.23484,-0.21947,0.025353,-0.14002,0.027468,0.025556,-0.15956,0.059947,-0.12801,0.003299,-0.17285
25,0.14116,0.15758,0.27671,0.088144,0.18483,0.16762,0.046177,0.24618,0.11018,0.1877,0.23934,0.21901,0.034341,0.10049,0.27056,0.094183,0.1917,0.22746,0.17638,0.16616,0.14782,0.0016948,0.21977,-0.15239,0.38558,1,-0.16389,0.08681,-0.1404,0.3192,-0.22415,-0.013981,-0.060221,-0.071563,0.25129,-0.021625,0.13126,-0.22287,0.0060221,0.087099,-0.24576,0.089485,0.035256,-0.0023456,-0.26639,0.10949,0.0038319,-0.10329,-0.055972,-0.033534,0.093224,0.38905,-0.18233,0.28175,-0.11892,-0.11632,0.09872,0.10534,0.097823,-0.14088,0.0051005,-0.068969,-0.22437,0.22386,0.099069,-0.21975,0.084143,0.25172,0.34994,-0.092328,0.099462,-0.04566,-0.0054792,0.0034017,0.0056125,-0.10753,-0.211,0.22745,0.19867,-0.056625,0.071979,-0.26902,-0.40107,0.079323,-0.098637,0.071338,0.22326,0.20522,0.17326,0.084781,-0.10818,-0.035017,0.079526,-0.20988,0.28828,-0.042902,0.312,0.056506,0.12188,-0.14791,-0.044361,-0.057948,0.20531,-0.054518,0.065969,0.079718,-0.30846
26,-0.22194,-0.15331,-0.21523,-0.1514,-0.22108,-0.30865,-0.22246,-0.26619,-0.20269,-0.14556,-0.19367,-0.36209,-0.074843,-0.36611,-0.19828,-0.17439,0.11068,-0.31619,-0.32647,-0.25014,-0.35773,-0.37274,-0.035682,0.014902,0.041612,-0.16389,1,-0.086614,0.18793,-0.11133,-0.02797,0.19702,-0.089137,0.13587,-0.064706,0.065516,0.14565,0.077732,0.16936,0.09749,-0.15072,-0.18729,0.016194,0.13663,0.052441,0.16779,0.059207,0.18507,-0.07888,-0.058706,0.087038,0.014044,0.1092,-0.080778,-0.089927,0.22857,-0.057567,-0.045019,0.043664,-0.10367,0.19557,0.32284,0.016217,0.24149,-0.033478,0.045289,0.2045,-0.092362,0.15414,-0.31256,-0.17278,0.057683,0.21344,-0.042607,-0.0013608,0.058107,0.0782,0.10009,-0.073604,-0.096957,0.29022,0.094636,0.22194,0.13711,-0.043664,0.033426,-0.12622,-0.06931,-0.092951,0.082239,0.090932,-0.11107,-0.11079,0.16113,-0.12157,-0.092139,-0.0086184,-0.19136,0.13557,0.0030525,-0.19718,-0.15254,-0.36937,0.033633,-0.03675,-0.041399,-0.042676
27,-0.086191,-0.16715,-0.17946,-0.28419,-0.1417,-0.084751,-0.2623,-0.14215,-0.14919,-0.12617,-0.10439,-0.049952,-0.2054,-0.15124,-0.068341,-0.13978,-0.03422,-0.10035,0.069204,0.19211,0.17149,-0.12926,0.23793,-0.065982,0.0055746,0.08681,-0.086614,1,0.3097,0.21154,-0.16724,0.14758,0.054772,-0.037507,-0.11524,0.021256,-0.0063792,-0.11903,0.19367,0.26722,0.12776,0.12897,0.088991,0.054246,0.035745,0.12028,0.00061682,0.15422,0.020365,0.10863,0.0087396,0.0095675,-0.12735,0.23371,-0.01238,-0.014046,0.45602,-0.081163,0.28997,0.084974,0.065526,-0.14171,0.07575,-0.1849,0.26963,0.059016,-0.23309,-0.33056,0.10262,-0.18627,0.25762,-0.046635,-0.045876,0.0064556,0.27126,0.15048,-0.061355,-0.017602,-0.073446,-0.08313,0.25639,-0.044693,0.11393,-0.040806,0.10197,-0.011972,0.067564,-0.32486,0.25662,0.079963,0.065105,-0.13264,-0.054264,-0.33173,0.11453,-0.22389,-0.0047638,0.048027,0.056454,-0.087909,0.18482,-0.02387,0.030463,0.12537,0.12257,0.043817,-0.15303
28,-0.050063,-0.1789,-0.1703,-0.10873,-0.13582,-0.17919,-0.15657,-0.1709,-0.019508,-0.099639,-0.055127,0.024637,-0.28143,-0.10184,-0.1125,0.018169,0.30295,-0.10456,0.11502,-0.089297,0.043273,-0.23049,-0.0031582,0.012676,-0.21815,-0.1404,0.18793,0.3097,1,0.026106,-0.15813,0.23856,-0.036021,-0.032293,-0.15344,0.15436,0.076169,-0.043382,0.19415,0.17207,0.37219,-0.045892,-0.02304,0.24884,-0.14989,-0.17364,-0.014149,0.11535,0.17219,0.05448,0.011281,0.041357,0.13994,0.043033,-0.21507,0.054589,0.069111,-0.11135,0.094735,0.031499,0.18526,0.081339,0.31284,-0.21592,0.17709,0.33579,-0.10574,-0.12396,-0.074335,0.098917,0.32581,-0.10336,0.15064,0.1519,0.23462,0.032363,0.1245,-0.15933,-0.10051,-0.060743,0.22324,0.080139,0.24602,-0.179,0.023556,0.1473,-0.27979,-0.26798,0.0086547,-0.077676,0.063495,0.25053,-0.030562,-0.18804,-0.3928,0.069855,-0.18584,-0.21806,0.39834,0.11162,0.18007,0.19171,-0.1843,0.050186,0.095991,-0.055568,0.044757
29,-0.1535,-0.07024,-0.032829,-0.19268,-0.14509,-0.14718,-0.20846,-0.12985,-0.054055,-0.1421,-0.057408,-0.018075,-0.1828,0.17924,0.084473,-0.21736,-0.038791,0.1972,0.12401,-0.060179,-0.0051105,-0.090586,-0.10986,0.015682,0.17479,0.3192,-0.11133,0.21154,0.026106,1,-0.011469,0.078847,0.095256,-0.056335,-0.069805,-0.072361,-0.049881,-0.092526,0.022053,0.2574,-0.12869,0.061201,0.33764,-0.079296,0.15438,0.090509,0.11782,0.14248,-0.018665,0.040371,-0.050347,0.26253,-0.098237,0.1542,0.13983,0.013169,0.076667,0.098104,-0.14351,0.16744,-0.00073751,-0.052328,0.12771,-0.16805,0.061775,-0.019004,-0.1397,0.13471,0.069005,0.050051,-0.019794,-0.22097,-0.25085,-0.10424,0.14928,-0.028715,-0.14944,0.27211,0.040054,0.025913,0.20866,0.068254,0.094564,0.093055,0.24878,-0.090806,0.18895,0.14538,0.0044779,0.041789,-0.11454,0.28845,-0.078769,-0.29955,0.16831,0.079133,0.10459,-0.13488,0.027551,0.03573,0.19906,-0.26414,0.091863,-0.18223,-0.049814,0.19252,-0.1146
30,-0.25736,-0.23392,-0.17623,-0.11814,-0.19274,-0.25906,0.015367,-0.17516,-0.121,-0.16088,-0.27716,-0.3376,-0.22035,-0.016057,-0.26364,-0.037984,-0.24426,-0.1157,-0.088593,-0.043872,-0.052464,0.15792,-0.075522,0.22038,0.0090068,-0.22415,-0.02797,-0.16724,-0.15813,-0.011469,1,-0.065087,0.083159,0.3004,-0.11383,0.048004,0.20014,-0.090806,0.33944,-0.070384,0.026483,0.20749,0.22123,0.18729,0.02927,-0.016992,0.17028,0.0093372,0.35585,0.17617,-0.017897,0.029095,0.067579,-0.028433,0.16019,0.22883,-0.13842,-0.078249,-0.061222,-0.10475,-0.18008,0.024988,0.056126,-0.16921,-0.17682,-0.012044,0.00099596,-0.017696,-0.000716,0.059308,0.078794,0.029651,-0.25663,0.14973,0.035749,-0.13706,0.043705,0.069766,-0.45177,-0.0017188,-0.12527,0.17513,0.18259,0.39421,0.28945,-0.24274,0.00069353,-0.089147,-0.14106,0.076394,-0.13778,0.16536,0.098791,0.12688,-0.076946,0.037193,-0.13812,-0.059736,-0.20706,0.10131,-0.20251,-0.0060366,0.19743,-0.41084,0.16998,0.14448,-0.10779
31,0.030204,0.060299,0.10955,0.15813,-0.0091336,-0.089684,0.082669,-0.019381,0.086745,0.036029,0.065879,0.029621,-0.014589,0.13663,0.097319,0.24776,0.0023397,-0.20591,0.18615,0.044319,0.12289,0.078238,-0.08664,-0.034817,-0.14674,-0.013981,0.19702,0.14758,0.23856,0.078847,-0.065087,1,-0.19959,0.060107,0.093124,-0.04449,0.13729,-0.099649,-0.055437,0.040303,-0.15719,-0.43021,-0.16016,-0.17653,-0.0070836,0.29419,-0.22448,0.24536,0.082989,-0.061103,0.05237,-0.0069939,-0.098487,0.051272,0.038008,-0.1464,0.20804,-0.2007,0.26733,0.04609,-0.17511,0.090839,0.049601,0.063389,0.19803,0.2959,-0.070962,-0.027077,-0.041344,-0.33125,-0.050829,0.064341,0.26809,-0.020154,0.23538,0.16414,0.17837,-0.26713,-0.19973,0.069577,0.28346,-0.12448,0.066034,-0.027104,0.29302,0.045246,-0.057864,0.091612,-0.048514,-0.16389,-0.012725,0.013954,-0.079543,-0.15199,-0.055097,0.16498,0.11725,0.075167,0.16919,0.055309,0.25273,-0.46479,0.032502,-0.10694,0.092171,-0.040221,0.017087
32,-0.37796,-0.25148,-0.37863,-0.27826,-0.23824,-0.16573,-0.24828,-0.17471,-0.27699,-0.36875,-0.16497,-0.24867,-0.17896,-0.36153,-0.22169,-0.25816,-0.14318,-0.33042,-0.031602,-0.011874,0.0087047,-0.27262,-0.12842,0.010589,-0.062078,-0.060221,-0.089137,0.054772,-0.036021,0.095256,0.083159,-0.19959,1,-0.043649,-0.095751,-0.1012,-0.15966,-0.078776,-0.018354,0.11255,0.025276,0.057868,0.20524,0.31555,-0.17654,0.070142,0.0036909,-0.046139,-0.1,0.21254,0.012907,0.26558,0.10605,-0.039948,0.096629,-0.1014,0.14075,0.011865,-0.16577,0.086143,-0.044484,0.11376,-0.016523,-0.0745,0.065894,0.17271,-0.088451,-0.0030197,0.13978,0.03246,0.034809,-0.11875,-0.081614,-0.14593,0.069036,0.094298,-0.035138,0.26397,-0.057297,0.12735,-0.11088,-0.44616,-0.059549,0.0008356,-0.17047,-0.16263,0.31825,0.00090899,0.34895,0.078368,-0.39914,0.11646,0.019606,0.28188,-0.088859,-0.24716,-0.12657,-0.01448,-0.029783,-0.060552,0.032433,-0.051684,0.055,-0.02705,-0.078592,0.18436,0.24133
33,-0.2634,-0.21309,-0.17833,-0.18471,-0.30129,-0.080241,-0.0321,-0.1745,-0.16272,-0.26088,-0.23122,-0.29721,-0.12465,-0.24968,-0.21528,-0.21588,-0.19846,-0.23389,-0.099993,-0.24427,-0.15317,-0.11565,-0.005239,0.22389,-0.10868,-0.071563,0.13587,-0.037507,-0.032293,-0.056335,0.3004,0.060107,-0.043649,1,0.15358,0.40776,0.26722,-0.1339,0.26301,-0.07488,0.21514,0.33506,0.20167,0.073015,-0.19182,0.049379,0.23826,0.18815,0.10489,0.30912,0.01087,0.019683,-0.021972,0.30685,0.12155,0.19826,-0.23325,0.038755,0.16017,-0.40843,-0.023191,0.26233,0.25945,-0.060918,0.0864,0.22853,-0.10234,0.18357,-0.022772,-0.12071,-0.056449,-0.031116,-0.08581,-0.093006,0.017839,0.28525,-0.066054,0.048024,-0.093499,-0.25953,0.10281,-0.18683,0.033323,0.16382,-0.036353,-0.11095,0.021782,0.050123,-0.012851,0.12161,-0.11365,-0.076939,-0.17631,-0.13865,-0.072406,-0.34021,0.2317,0.06813,0.01143,-0.20771,-0.32064,-0.23703,0.072396,-0.17106,0.13594,-0.11426,0.099601
34,-0.1529,-0.11611,-0.032355,-0.055233,-0.12637,-0.27039,-0.23964,-0.11335,-0.35201,-0.029808,-0.13762,-0.024814,-0.064892,-0.097959,-0.1773,-0.07141,-0.1314,-0.26657,0.047246,0.050575,-0.11935,0.052835,0.13363,-0.14264,0.21473,0.25129,-0.064706,-0.11524,-0.15344,-0.069805,-0.11383,0.093124,-0.095751,0.15358,1,0.21144,-0.092813,-0.19967,0.070023,0.22018,0.014587,0.15895,-0.14548,-0.099417,-0.087479,0.1805,0.26281,0.12453,0.0053573,0.24892,0.22768,0.22779,-0.019858,0.33433,0.24915,0.052139,0.19266,-0.025161,0.1667,-0.14067,-0.12807,-0.065408,-0.050236,0.22238,0.20692,-0.079872,0.12332,0.07039,-0.087942,0.19733,-0.33757,-0.058724,-0.11568,-0.11252,0.13542,0.099989,0.033122,-0.073814,-0.051616,0.086255,0.20105,-0.14649,-0.074794,0.05688,0.0099575,-0.056194,-0.063778,0.16957,0.08508,-0.09799,-0.03519,-0.13168,0.08474,0.1047,0.028121,0.062664,0.31522,0.14147,0.05084,-0.29279,-0.13801,-0.21377,0.029888,0.34515,-0.012966,-0.036859,-0.28112
35,-0.14954,-0.057025,-0.16811,-0.038809,-0.28036,-0.20884,-0.082072,-0.061471,-0.30032,-0.16902,-0.15483,-0.31822,-0.14825,-0.13506,-0.25461,-0.081842,0.014,-0.28303,-0.083631,0.060928,0.01303,-0.046475,0.058277,0.056528,0.055649,-0.021625,0.065516,0.021256,0.15436,-0.072361,0.048004,-0.04449,-0.1012,0.40776,0.21144,1,0.17734,-0.12086,0.2014,0.068091,0.32993,0.31555,0.16402,0.0034641,-0.24837,-0.11949,0.35043,0.10527,0.13864,0.20827,0.14378,0.12582,0.046399,-0.004111,0.026354,0.24788,0.016961,-0.036049,0.10268,0.017978,0.26298,-0.028361,0.38741,-0.24588,0.17523,0.23313,0.00081108,0.058908,-0.14782,0.062128,-0.13495,-0.021328,-0.29382,0.14098,0.36539,0.42576,-0.046999,-0.24821,-0.20355,-0.23299,0.0109,-0.13746,-0.074861,-0.18137,0.14192,-0.19186,0.049399,-0.082746,-0.094001,-0.071525,-0.1026,0.26739,-0.078271,0.0072436,-0.12043,-0.36787,0.10557,-0.048396,-0.18567,-0.22692,0.045959,0.11037,0.094022,0.06268,0.18922,0.12053,0.092971
36,0.074516,0.10302,0.077956,0.084711,0.11792,0.030455,0.046417,0.047138,0.12455,0.18029,0.0063132,-0.066293,0.15022,0.018943,0.057317,0.15367,0.08102,-0.087827,0.0084501,0.071374,-0.026784,-0.23027,-0.0031328,0.045464,0.14514,0.13126,0.14565,-0.0063792,0.076169,-0.049881,0.20014,0.13729,-0.15966,0.26722,-0.092813,0.17734,1,0.10311,0.23601,-0.18399,-0.16805,-0.097728,-0.025107,0.34356,-0.23192,-0.10167,0.012099,-0.019725,0.077812,-0.076956,-0.13911,0.15017,0.28918,-0.13427,-0.20427,0.1929,-0.14545,-0.032641,0.29984,-0.10703,-0.23019,0.019011,0.22505,0.07044,0.16171,0.052226,0.011425,0.059827,0.12536,-0.26706,0.082328,0.014779,-0.056831,0.084818,-0.025269,-0.098601,0.17281,-0.032705,0.029679,-0.26703,0.032839,-0.0070696,0.33787,0.07758,-0.036226,0.065885,-0.1513,-0.14625,0.029101,-0.12547,-0.16984,-0.04973,0.057246,0.027997,-0.26272,-0.032431,0.013542,0.063473,-0.2775,-0.17481,0.15729,0.13359,-0.0076326,-0.13038,0.15709,-0.013137,0.19749
37,-0.10679,-0.073515,-0.090788,-0.14083,0.0024624,-0.11805,-0.19795,-0.027579,0.065454,-0.0015776,-0.0067053,-0.15032,-0.072021,0.086906,0.0827,0.018022,-0.17,0.064473,-0.15904,0.029126,-0.00073924,-0.12957,-0.19145,0.050306,-0.011101,-0.22287,0.077732,-0.11903,-0.043382,-0.092526,-0.090806,-0.099649,-0.078776,-0.1339,-0.19967,-0.12086,0.10311,1,-0.036937,-0.07593,-0.005439,0.13685,0.021565,0.073251,0.29786,-0.082061,0.19989,0.1142,0.094711,0.043463,-0.12717,-0.11321,0.39841,-0.50647,0.21188,0.20878,-0.11391,0.27667,-0.11484,0.10362,-0.029122,-0.080412,0.075689,0.19381,-0.056291,0.072596,0.32492,-0.034613,-0.1275,0.088109,-0.051229,0.077111,0.2251,0.19355,0.0058999,-0.15374,-0.14617,-0.14149,0.18846,0.053701,-0.028508,0.20379,-0.060958,-0.050941,-0.27957,0.1472,-0.1031,-0.080778,-0.073991,-0.044202,0.27397,0.1013,-0.022315,0.10088,0.022581,0.19648,-0.35536,-0.20531,-0.23902,0.006449,0.13312,0.35864,-0.29309,-0.14558,0.055396,0.010222,0.13575
38,-0.63031,-0.70014,-0.61378,-0.59688,-0.55439,-0.49826,-0.52738,-0.52989,-0.56678,-0.44273,-0.61856,-0.46338,-0.5696,-0.41462,-0.50076,-0.40582,-0.42339,-0.34002,-0.45951,-0.16115,-0.016123,-0.30391,-0.15426,-0.065628,-0.12542,0.0060221,0.16936,0.19367,0.19415,0.022053,0.33944,-0.055437,-0.018354,0.26301,0.070023,0.2014,0.23601,-0.036937,1,0.17793,0.25333,0.35455,0.081722,0.28188,-0.095568,-0.11652,0.39325,0.043171,0.17797,0.10699,0.31558,0.24379,0.18687,0.2296,0.039401,0.33662,0.087361,0.089,0.20995,-0.12069,0.093096,0.012183,-0.087759,-0.11962,0.19149,0.1782,0.15764,-0.037659,-0.16856,0.034564,0.1662,0.071746,-0.19894,-0.14261,0.20033,0.13883,0.025644,0.068932,-0.18702,-0.20664,0.16608,0.080381,0.25194,0.22074,-0.058629,-0.253,-0.072457,-0.22664,-0.11624,0.21353,-0.054358,0.03706,-0.083018,-0.015197,-0.21572,-0.25277,-0.15377,0.049725,-0.2196,-0.30331,-0.18027,0.049997,0.060963,-0.19209,0.1523,-0.0617,-0.0045187
39,-0.37997,-0.34779,-0.39956,-0.39262,-0.41783,-0.41618,-0.45398,-0.30947,-0.1829,-0.32585,-0.38905,-0.19275,-0.40551,-0.48038,-0.10374,-0.18569,0.034845,-0.13443,-0.048374,-0.12992,-0.20603,-0.087796,0.021969,-0.043855,0.339,0.087099,0.09749,0.26722,0.17207,0.2574,-0.070384,0.040303,0.11255,-0.07488,0.22018,0.068091,-0.18399,-0.07593,0.17793,1,0.10106,0.053869,0.090561,0.21942,0.046857,0.28027,-0.0015581,0.2611,0.020579,0.29248,0.48818,0.33852,-0.1286,0.16373,0.46793,0.16399,0.23046,0.18946,-0.15146,0.24776,0.075765,-0.11661,-0.11317,-0.2989,0.13008,0.044747,-0.14477,-0.4235,0.24121,0.044251,0.17092,-0.055781,-0.38745,0.026322,0.15143,0.18087,-0.13297,0.1956,-0.12435,-0.064017,0.22014,-0.056564,0.036862,-0.13918,-0.10735,-0.55759,-0.042502,0.096159,-0.041385,0.055406,0.032487,0.10046,0.01335,0.028313,0.032314,-0.068739,0.018986,-0.071589,0.034091,0.023752,0.035983,-0.22401,-0.26754,0.24846,-0.043966,-0.080887,-0.10834
40,-0.10017,-0.16284,-0.16528,-0.1863,-0.099487,-0.12338,-0.088862,-0.0835,-0.16646,-0.1291,-0.041109,-0.021102,-0.25469,-0.15008,-0.27212,-0.10797,0.035145,-0.14912,-0.092352,-0.14762,-0.050847,-0.025594,0.16138,0.20674,-0.088169,-0.24576,-0.15072,0.12776,0.37219,-0.12869,0.026483,-0.15719,0.025276,0.21514,0.014587,0.32993,-0.16805,-0.005439,0.25333,0.10106,1,0.33951,0.14187,0.078726,-0.098791,-0.34378,0.10908,0.15603,0.24487,0.47622,0.084942,-0.16464,0.12508,0.25769,0.12012,0.3214,-0.19538,0.12563,0.024511,-0.12232,0.074841,-0.0052529,0.15466,-0.20328,0.24855,0.17057,-0.16079,-0.040317,-0.068509,0.37185,0.0303,-0.22571,-0.0074161,0.021355,-0.091123,0.34145,0.075355,0.051766,-0.078178,0.082835,-0.0050805,0.2529,-0.017128,-0.053499,-0.19793,0.072895,0.07142,-0.070188,0.02876,0.12335,-0.2022,0.22928,0.053696,-0.0071234,-0.11607,-0.11061,-0.098456,-0.21838,0.033712,-0.024221,0.061124,0.29929,0.048916,-0.041828,-0.11586,-0.067602,0.11591
41,-0.2823,-0.33964,-0.21407,-0.3008,-0.29872,-0.2705,-0.21191,-0.28346,-0.3235,-0.26028,-0.2575,-0.30668,-0.45223,-0.13154,-0.2803,-0.27794,-0.25512,0.0082499,-0.25796,-0.19256,-0.24403,-0.049169,0.091104,0.16852,-0.0073629,0.089485,-0.18729,0.12897,-0.045892,0.061201,0.20749,-0.43021,0.057868,0.33506,0.15895,0.31555,-0.097728,0.13685,0.35455,0.053869,0.33951,1,0.25582,0.075043,-0.070822,-0.032709,0.53439,0.1254,0.25513,0.39096,0.19215,0.26289,0.026225,0.10412,0.36881,0.28157,-0.050526,0.16909,-0.0092568,-0.18772,0.2065,-0.053172,0.20618,0.0082698,0.1151,0.17442,0.018,0.31664,-0.054888,0.51341,0.028176,0.029125,-0.054763,0.12371,0.054167,0.042687,-0.37527,0.10083,0.080407,-0.02276,0.052138,0.0024936,-0.11995,0.14297,-0.042084,-0.085771,0.20281,0.1032,0.09042,0.27409,-0.0026398,0.09654,-0.095389,-0.095489,0.19207,-0.15746,0.070164,0.12557,-0.055961,-0.14291,-0.22353,0.25413,0.075039,-0.21543,0.18333,0.264,-0.14974
42,-0.259,-0.29327,-0.264,-0.34585,-0.288,-0.40307,-0.16165,-0.082817,-0.25953,-0.44677,-0.16558,-0.22132,-0.29945,-0.099778,-0.24015,-0.19991,-0.06653,-0.26156,-0.17168,-0.19124,-0.12892,-0.1004,-0.094598,0.072326,0.039187,0.035256,0.016194,0.088991,-0.02304,0.33764,0.22123,-0.16016,0.20524,0.20167,-0.14548,0.16402,-0.025107,0.021565,0.081722,0.090561,0.14187,0.25582,1,-0.11396,0.10735,-0.065723,0.17772,0.021874,0.20808,-0.00112,0.087195,0.044097,0.13536,0.19895,0.058667,0.082855,-0.15349,0.19288,-0.041973,0.024027,-0.10652,0.17717,0.19473,-0.099121,-0.072395,0.10139,0.033588,0.1768,0.072415,0.075754,-0.18651,-0.26206,-0.23503,-0.1283,0.16249,0.24779,-0.43703,0.14159,0.026635,-0.089849,0.13391,0.17139,-0.11779,0.045616,0.053561,-0.29682,0.2345,0.34465,0.11818,0.14521,-0.16478,0.1927,0.17839,-0.50027,0.12663,-0.19559,-0.030809,-0.38598,-0.31558,-0.31585,0.096234,-0.15388,0.042001,-0.36498,0.047344,0.277,0.014577
