,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
53,0.67428,0.65327,0.712,0.68602,0.80717,0.662,0.6954,0.72382,0.72409,0.61834,0.66576,0.7358,0.75231,0.69254,0.71463,0.69978,0.67615,0.65418,0.63703,0.66796,0.6428,0.69513,0.57512,0.77839,0.7826,0.62363,0.6251,0.68761,0.68526,0.64604,0.6292,0.70057,0.66491,0.70015,0.6374,0.67669,0.57478,0.73144,0.68577,0.55366,0.58036,0.56095,0.65179,0.6627,0.58891,0.57049,0.58646,0.59258,0.56098,0.68185,0.51316,0.39941,0.4728,1,0.33929,0.53055,0.49169,0.39305,0.42571,0.48396,0.31662,0.32448,0.25075,0.3117,0.44584,0.51954,0.3288,0.28515,0.32584,0.15096,0.34331,0.22599,0.34486,0.2041,0.48782,0.37712,0.054051,0.30108,0.25958,0.15262,0.033213,-0.013462,0.19707,0.60813,0.095377,0.11835,0.12117,-0.096091,0.41947,0.066879,0.16454,0.19683,0.11252,-0.099908,-0.18396,0.11797,0.19501,0.3243,0.33777,0.18932,0.23767,-0.16225,0.092849,-0.12036,-0.022182,0.24531,-0.038213,-0.11347,0.33943,-0.11506,0.42834,-0.20558,0.14093,-0.10639,-0.23384,-0.16458,0.29108,0.124,0.32463,-0.003214,0.37438,-0.077674,0.063031,0.20023,-0.26516,0.28564,0.12878,0.12366,-0.039663,0.01991,-0.2925,-0.23639,0.27382,-0.022445,0.010242,-0.010794,0.040018,-0.029601,-0.29696,-0.14592,-0.11264,0.19862,0.28535,-0.078844,-0.10865,0.17694,0.38154,-0.039961,0.14347,-0.03741,0.0056761,-0.30651,0.14571,-0.13201,0.042824,-0.030726,0.17276,0.15891,0.0065415,-0.024401,-0.18508,-0.13374,0.063986,-0.16237,0.27687,-0.21186,0.17964,-0.27338,-0.10094,0.030573,-0.10446,0.023589,-0.04929,-0.02794,-0.12782,-0.40146,-0.05551,-0.023438,-0.16245,0.18984,-0.0828,-0.26571,-0.045323,-0.041757
54,0.48995,0.41961,0.38348,0.4582,0.42249,0.43974,0.47171,0.50398,0.5493,0.46691,0.50105,0.49607,0.38081,0.38702,0.416,0.48492,0.28815,0.46555,0.51888,0.47627,0.43186,0.49492,0.38485,0.43597,0.47183,0.51303,0.47797,0.38697,0.43283,0.44378,0.43175,0.41649,0.3457,0.4926,0.44763,0.45145,0.31887,0.4007,0.38112,0.44071,0.41844,0.26523,0.43935,0.36038,0.46391,0.49015,0.28821,0.53365,0.43958,0.40653,0.18128,0.46184,0.48078,0.33929,1,0.45937,0.45721,0.3604,0.41652,0.23783,0.35765,0.39962,0.10122,0.057065,0.28184,0.26017,0.29783,0.080498,0.10001,0.22407,0.29087,0.22795,0.30149,-0.063769,0.17034,0.24901,-0.031583,0.036348,0.18348,0.32413,0.0087607,0.14714,0.15415,0.2882,-0.10785,0.17772,0.0098724,0.20228,0.34273,0.23933,-0.015301,0.3687,0.086213,0.0083149,-0.08375,0.03708,0.11186,0.35149,0.27278,-0.071067,0.1165,0.052743,-0.24766,0.20147,0.055367,0.18786,0.30613,-0.13316,0.19374,0.03941,0.30469,-0.13294,0.053497,-0.14575,0.0090342,0.27716,0.13622,0.025419,0.23225,0.11215,0.24735,0.045206,-0.11925,0.19987,-0.045284,0.069966,-0.011517,0.46166,-0.087652,0.27576,-0.004903,0.18452,0.02465,-0.1525,0.026744,-0.06339,0.043677,-0.26903,-0.11807,-0.0044773,-0.025536,0.22845,0.29996,-0.00086954,0.10751,0.066279,0.20352,0.13123,0.050037,0.097579,-0.42033,0.15898,0.097063,0.139,-0.018846,0.09825,-0.044108,-0.10783,-0.1584,0.066151,-0.065485,0.22179,0.12849,-0.17794,0.06626,-0.1943,0.14322,-0.13274,0.031176,0.21303,0.16821,-0.12588,0.049464,-0.15374,-0.28418,-0.097778,-0.25635,-0.012729,-0.035038,0.10022,-0.20218,-0.25943,0.039831,-0.1509
55,0.68479,0.67793,0.7293,0.70912,0.72054,0.65988,0.69106,0.73366,0.62461,0.66253,0.69479,0.74172,0.65579,0.62589,0.68064,0.61769,0.68049,0.70694,0.70746,0.71482,0.72362,0.69245,0.69164,0.72129,0.71614,0.60832,0.77487,0.70551,0.64189,0.76649,0.7041,0.59086,0.58686,0.71278,0.64547,0.71702,0.7246,0.62262,0.51756,0.71587,0.6339,0.61848,0.65954,0.56294,0.55664,0.50558,0.67219,0.63848,0.59053,0.71312,0.63276,0.35152,0.5447,0.53055,0.45937,1,0.43618,0.57346,0.59489,0.37208,0.48304,0.33344,0.21442,0.11553,0.53476,0.45104,0.38608,0.24066,0.47442,0.29758,0.42068,0.29892,0.44147,0.32655,0.18586,0.48112,0.24537,0.14768,0.32383,0.23818,0.21818,0.036363,0.36949,0.33989,0.16545,0.19723,0.081437,0.10267,0.40233,0.253,0.050755,0.29375,-0.08452,0.018606,-0.15439,0.19002,0.095717,0.19598,0.22813,0.17909,0.17698,0.021169,-0.26745,-0.12743,-0.05855,0.44483,0.26177,-0.08615,0.43915,-0.068093,-0.0094455,-0.036168,0.086467,0.17102,-0.17121,-0.051145,0.15765,-0.034861,0.08781,-0.11555,0.24383,0.087145,-0.17837,0.030432,-0.10657,0.17052,0.018276,0.30677,0.015125,0.37174,-0.080544,0.1233,0.11254,-0.35378,0.090942,-0.11513,0.11415,-0.31821,-0.37632,0.0059457,-0.17859,0.32794,0.30524,-0.20583,-0.041732,0.25746,0.36468,0.029816,0.03087,0.06689,-0.21623,-0.00045162,0.17644,-0.21933,0.064697,-0.21275,0.17801,-0.039219,-0.023783,0.069985,-0.13406,0.083962,-0.19506,-0.12794,0.21813,-0.28652,0.18893,-0.13235,0.12569,0.066792,0.22562,-0.17427,-0.037959,-0.18178,-0.17736,-0.26251,-0.07362,-0.027597,-0.047709,0.16976,-0.15335,-0.31096,-0.095944,-0.051474
56,0.50531,0.4842,0.55996,0.60189,0.51497,0.48404,0.43829,0.51038,0.47416,0.42013,0.59478,0.55754,0.50608,0.44718,0.50351,0.46178,0.43051,0.56522,0.4922,0.36615,0.43527,0.52819,0.43156,0.51349,0.50084,0.51047,0.46574,0.56304,0.58077,0.34191,0.56384,0.50504,0.40554,0.53671,0.33011,0.47909,0.50649,0.55739,0.45496,0.56177,0.51144,0.37747,0.57145,0.49002,0.34635,0.42763,0.3328,0.55446,0.54273,0.54227,0.4974,0.33241,0.53717,0.49169,0.45721,0.43618,1,0.3661,0.34247,0.42799,0.21958,0.22229,0.27168,0.074373,0.15725,0.22752,0.10077,0.24869,0.36743,0.13425,0.30354,0.26641,0.25849,0.12147,0.42807,0.37234,-0.014216,0.26586,0.26772,0.15723,0.1247,0.26058,0.22734,0.3898,0.16049,0.041468,0.071226,0.15582,0.38625,0.49694,-0.049086,0.27203,0.22439,-0.066724,0.040231,0.41618,-0.047918,0.176,0.41833,0.07322,-0.003809,-0.056716,-0.15641,0.0064655,-0.057837,0.47108,0.027006,0.10418,0.4193,-0.26405,0.21593,-0.08092,-0.052445,-0.0072638,-0.05443,0.13463,0.20716,0.059238,0.026206,0.031356,0.37904,0.053303,-0.0069254,0.29659,-0.30069,0.19588,0.046386,-0.019264,0.071505,0.36207,0.089323,-0.091119,0.25638,-0.070537,0.020437,-0.031146,-0.020352,0.1316,-0.35216,-0.043568,-0.20371,0.04946,0.36234,-0.066428,0.1039,0.013248,0.30868,-0.20274,0.21178,0.075681,-0.084316,0.12242,0.1568,-0.19841,0.0039423,-0.055669,-0.040229,0.10964,-0.12933,-0.10692,-0.16359,0.013873,0.077369,0.0051104,0.15215,-0.2268,0.23342,-0.089499,-0.18758,0.15094,-0.2112,0.13965,-0.037726,-0.29462,-0.086607,-0.02371,-0.086813,0.023224,-0.0075736,0.17305,0.0034306,-0.24925,-0.018338,-0.18222
57,0.70175,0.66389,0.64888,0.61341,0.66481,0.6132,0.55819,0.6084,0.56053,0.61232,0.58562,0.60794,0.55002,0.57361,0.62033,0.59266,0.52646,0.61418,0.58627,0.5205,0.64174,0.61422,0.62281,0.57107,0.63456,0.66932,0.61916,0.62243,0.55978,0.52902,0.54335,0.57029,0.53762,0.66395,0.53167,0.70887,0.67101,0.52133,0.5817,0.63383,0.6593,0.60081,0.42131,0.41979,0.52826,0.48088,0.5581,0.41325,0.48149,0.63189,0.61331,0.3688,0.38729,0.39305,0.3604,0.57346,0.3661,1,0.5535,0.39433,0.42991,0.076516,0.27829,0.19222,0.55841,0.49435,0.23547,0.25737,0.2504,0.34999,0.24893,0.27007,0.16806,0.18758,0.13453,0.63955,0.019461,0.3413,0.0019012,0.017299,0.1826,-0.026006,0.59898,0.2582,-0.26324,0.098993,0.043786,0.037958,0.19543,0.24388,0.10303,0.37606,-0.19548,0.014667,-0.11888,0.15927,0.16155,0.38926,0.12576,-0.17568,0.03581,-0.27511,-0.17819,-0.16982,0.11393,0.49071,0.20815,0.0002741,0.3802,-0.02537,0.038047,0.15381,0.073231,-0.18513,-0.0027029,0.16316,0.081285,0.071985,0.25989,-0.22099,0.082248,0.10635,0.0088094,0.10052,-0.0088439,0.11143,-0.002617,0.44141,-0.063514,0.20264,0.0051469,0.075215,0.1745,-0.20111,0.12379,-0.1533,-0.21087,0.064549,-0.4381,0.21543,-0.10865,0.34291,0.2287,-0.18944,0.13347,0.044098,0.25741,-0.013996,0.043921,0.1945,-0.18148,0.14036,0.10542,-0.082044,0.13364,-0.072015,0.13931,-0.016693,-0.022634,-0.11987,-0.29481,-0.12764,-0.11734,-0.05002,0.063863,-0.13627,0.27275,-0.28406,0.15407,0.22503,0.16039,-0.011281,0.035849,-0.15736,-0.20467,-0.12538,-0.11206,0.084186,0.046176,0.27883,-0.14495,-0.37388,-0.16964,0.078514
58,0.69016,0.65227,0.62964,0.60888,0.59098,0.68622,0.65166,0.67196,0.65659,0.62565,0.68616,0.65179,0.5651,0.64461,0.63899,0.57858,0.47985,0.62689,0.56171,0.71198,0.68116,0.6499,0.62918,0.53947,0.61922,0.57825,0.71733,0.53286,0.679,0.64579,0.61965,0.63634,0.59805,0.61319,0.56342,0.6858,0.59034,0.59466,0.6474,0.54145,0.60321,0.61234,0.55183,0.54942,0.61725,0.5143,0.6093,0.50822,0.51337,0.59051,0.51505,0.52734,0.50293,0.42571,0.41652,0.59489,0.34247,0.5535,1,0.4172,0.29765,0.24604,0.042747,0.33433,0.26392,0.31574,0.25359,0.26725,0.18229,0.34969,0.3682,0.39528,0.3836,0.36593,0.046794,0.51165,0.075229,0.1491,-0.040875,0.34979,0.33074,-0.1378,0.31952,0.40514,-0.042506,0.25221,0.29035,0.060018,0.35882,0.20361,-0.13037,0.48732,0.079677,0.04099,0.042934,0.17059,-0.18814,0.27999,0.2416,-0.23536,0.17739,-0.1154,-0.14911,0.044507,-0.059953,0.21776,0.20351,-0.13088,0.43054,0.099255,0.11198,-0.1453,0.074024,-0.18695,-0.20221,-0.083781,0.097668,0.021503,0.1238,-0.36581,0.1613,0.004354,-0.11388,0.08236,-0.12742,0.034824,0.080869,0.37168,0.0125,0.20391,-0.27134,0.10262,0.2487,-0.36686,0.17421,-0.14497,-0.12034,-0.17416,-0.16901,0.070447,-0.085342,0.41,0.24447,-0.16544,-0.16608,0.063245,0.10118,0.0037431,0.13617,-0.081582,-0.34527,-0.0046176,0.0071959,-0.091963,0.22206,-0.13798,0.17344,-0.11014,-0.23555,-0.033895,-0.18723,0.077414,-0.16582,-0.10678,-0.025728,-0.093789,0.18536,-0.22641,0.083157,0.033051,0.18175,-0.0081928,-0.010026,-0.12713,-0.046376,0.11143,-0.19211,-0.036936,0.07235,0.14657,-0.034382,-0.082444,0.0806,-0.056198
59,0.52975,0.4882,0.58295,0.51712,0.53019,0.6851,0.50733,0.51368,0.46625,0.53889,0.55079,0.53015,0.48127,0.41981,0.54638,0.48728,0.43404,0.5252,0.54327,0.45138,0.35642,0.51003,0.60153,0.49186,0.54143,0.50808,0.5092,0.69394,0.49012,0.46125,0.54953,0.68643,0.43607,0.54169,0.52898,0.43331,0.5788,0.54281,0.56491,0.54105,0.38631,0.63452,0.44226,0.48455,0.31973,0.39416,0.46621,0.48526,0.38973,0.53053,0.44684,0.42349,0.29855,0.48396,0.23783,0.37208,0.42799,0.39433,0.4172,1,0.31289,0.25881,0.37878,0.14296,0.40453,0.25498,0.25021,0.31682,0.37855,0.45814,0.076577,0.1939,0.08532,0.025848,0.18276,0.39612,-0.080196,0.3697,-0.16785,0.1266,0.20186,0.046587,0.2776,0.39521,0.019587,0.34647,-0.088429,0.14677,0.21258,0.2264,0.16163,0.32349,-0.10287,0.071992,0.12802,0.12183,-0.2123,0.16667,0.24889,0.092197,-0.061871,-0.25494,0.11793,-0.0046393,-0.35313,0.29552,-0.058577,-0.17556,0.22201,-0.12745,0.2325,-0.13688,-0.14142,-0.21403,0.048061,-0.055246,0.2292,0.14643,0.3707,-0.18342,0.20863,0.096163,0.16824,0.021149,-0.23793,0.003838,0.078251,0.069453,-0.13803,0.10659,-0.17957,-0.039625,0.32655,0.054655,0.014671,0.1249,-0.15108,-0.03292,-0.11424,0.13778,-0.17921,0.10692,0.18919,0.047423,-0.24905,-0.057186,0.16425,-0.088183,0.2597,0.14782,-0.18294,-0.10784,0.088782,-0.16341,0.069943,-0.1329,0.039563,-0.022728,-0.27847,-0.0851,-0.19437,-0.17833,-0.21042,-0.038986,0.17766,-0.1873,0.018357,-0.16278,0.012954,0.19944,-0.11279,0.34362,0.13681,-0.2128,0.011597,-0.087607,0.21116,-0.081866,-0.18291,0.097241,0.20182,-0.075386,-0.088414,-0.11793
60,0.41385,0.39057,0.44501,0.42165,0.50962,0.43952,0.55809,0.42345,0.40412,0.50324,0.44423,0.39336,0.38425,0.47176,0.36522,0.41076,0.45708,0.35992,0.5922,0.47887,0.40507,0.37501,0.40798,0.41346,0.45628,0.41725,0.4305,0.41826,0.29031,0.4742,0.51672,0.43544,0.44123,0.53082,0.33088,0.47475,0.49289,0.41696,0.29644,0.51479,0.47329,0.46659,0.36376,0.37223,0.38818,0.36946,0.28917,0.42755,0.33979,0.39733,0.41206,0.3959,0.33585,0.31662,0.35765,0.48304,0.21958,0.42991,0.29765,0.31289,1,0.27583,0.50218,-0.071198,0.33293,0.2116,0.30653,0.097643,0.2657,0.45468,0.033763,0.16372,0.2368,0.16457,0.17664,0.27803,0.21147,0.18671,0.1909,0.20378,0.18001,0.076052,0.2024,0.1059,0.039402,0.17078,0.056493,-0.022099,0.23607,0.27135,0.0037213,0.05839,-0.51841,-0.16362,-0.22713,0.11307,-0.037138,0.10081,0.12299,0.23033,-0.18267,-0.17427,-0.15181,0.28575,-0.28552,0.18563,-0.049765,0.11051,0.073303,-0.07179,0.085326,0.29422,-0.15922,-0.043743,-0.017963,0.077868,0.14848,-0.16519,0.22881,-0.044346,0.34039,0.3505,0.238,0.022631,0.084302,-0.03395,-0.010136,0.23738,-0.055334,0.31644,0.024027,0.21323,0.24942,-0.080555,0.16066,-0.049054,-0.14346,-0.11354,-0.19409,-0.21484,-0.023727,0.1896,-0.047872,-0.2516,-0.014927,0.25955,0.088817,0.24649,-0.16181,0.26049,-0.1512,0.14292,0.24898,0.022219,0.064342,0.035578,-0.14418,-0.020449,0.026848,0.069825,-0.14338,0.078273,-0.37341,0.1104,0.17765,-0.21699,-0.0089983,-0.15697,-0.042245,0.067211,-0.096128,0.039165,-0.13967,-0.27322,-0.21709,-0.07954,-0.2121,-0.066288,0.051753,0.099765,-0.03935,0.069231,0.098619,0.17384
61,0.17185,0.21732,0.32051,0.30816,0.3224,0.3242,0.35753,0.39128,0.39604,0.35009,0.26243,0.32907,0.33174,0.11154,0.27635,0.17569,0.15476,0.19225,0.31036,0.31917,0.27636,0.22118,0.20984,0.26338,0.24231,0.28362,0.29952,0.2406,0.20262,0.31616,0.25559,0.33226,0.1822,0.21512,0.35253,0.20565,0.29241,0.23548,0.081382,0.19965,0.14763,0.2389,0.29519,0.30687,0.3275,0.35351,0.14386,0.36937,0.18843,0.31057,0.069342,0.16482,0.24413,0.32448,0.39962,0.33344,0.22229,0.076516,0.24604,0.25881,0.27583,1,0.077956,-0.15851,0.23232,0.043881,0.27467,0.20046,0.22547,0.36581,0.24367,-0.1855,0.357,0.15877,0.18974,0.14734,0.1719,-0.027472,0.13445,0.15943,-0.10898,0.006503,-0.044605,0.17068,-0.041701,0.2171,-0.25953,-0.035408,0.27456,0.0071969,-0.12414,-0.0096508,0.014501,0.099595,0.11424,-0.14536,0.016101,0.0062412,0.24906,0.17511,0.17063,0.022373,-0.019214,0.068439,-0.22881,0.063049,-0.019844,-0.32235,0.091796,0.029308,-0.05484,-0.011657,0.052215,-0.00022748,0.048142,0.19642,-0.091661,-0.26608,0.26405,-0.019383,0.0113,-0.095236,-0.26003,-0.21369,-0.24065,0.14322,-0.050603,0.051835,-0.16966,0.25158,0.0038957,0.11516,0.23803,0.11762,0.077502,0.1112,0.34471,-0.19014,0.059985,0.045096,0.12105,0.15512,-0.042725,0.1297,-0.053801,0.11542,-0.10127,0.08199,0.12023,-0.097487,-0.1008,-0.15472,0.17295,-0.032715,0.10511,0.14741,0.25605,-0.028181,-0.17577,-0.05482,-0.3271,0.14099,0.084505,-0.20698,0.18872,-0.089178,0.073772,0.062403,0.11185,0.0078416,0.0051035,-0.11723,0.22211,-0.16656,-0.19706,-0.084464,-0.049396,-0.1702,-0.12556,-0.1485,0.27269,-0.038444,0.17379,-0.23189
62,0.24474,0.24283,0.27579,0.25854,0.25585,0.34577,0.35816,0.19775,0.18895,0.21664,0.14213,0.16057,0.25877,0.31173,0.31564,0.14732,0.22828,0.14389,0.31995,0.21687,0.057134,0.18646,0.17512,0.25562,0.2435,0.33714,0.23835,0.35728,0.22018,0.14041,0.29718,0.31315,0.22319,0.36277,0.14272,0.25055,0.37713,0.31783,0.26118,0.33525,0.22464,0.42094,0.16474,0.31446,0.080072,0.1092,0.10828,0.12681,0.18139,0.26443,0.22733,0.12307,-0.036102,0.25075,0.10122,0.21442,0.27168,0.27829,0.042747,0.37878,0.50218,0.077956,1,-0.095858,0.16795,0.14242,0.046993,0.12369,0.47979,0.24687,0.1502,0.2004,-0.16105,-0.15774,0.37349,0.22252,-0.18336,0.36545,0.0013104,-0.075897,0.04539,0.16565,0.17936,0.032759,0.027149,-0.1715,-0.19954,0.011419,0.011218,0.11648,0.053825,-0.087759,-0.3583,-0.0045419,-0.34811,0.16395,0.01831,0.029502,0.028435,0.088947,-0.098214,-0.16957,-0.036379,0.024445,-0.18306,0.19536,-0.21431,0.11024,-0.027832,-0.10082,-0.0068543,0.13411,-0.18408,-0.082824,0.0038223,-0.0356,0.093404,-0.1226,0.17152,0.17109,0.136,0.31028,0.1188,0.2156,-0.19515,0.12961,0.038137,0.019052,-0.025808,0.21552,-0.016475,0.11546,0.21693,0.028598,0.22173,0.11457,-0.079645,0.011221,-0.050717,-0.0087127,-0.20503,-0.15565,0.11937,-0.098717,-0.032119,0.12999,0.36048,-0.10374,0.03541,0.2834,-0.20846,-0.062775,0.23703,0.033998,0.090543,-0.032813,-0.29877,0.13805,-0.095181,-0.071843,-0.30253,-0.12441,-0.22802,0.36041,0.21383,-0.17994,0.19904,-0.077412,-0.14328,0.043669,-0.056488,0.018611,0.039825,-0.11698,-0.095398,-0.20676,-0.07487,-0.22782,0.14619,0.079901,-0.080011,-0.15179,-0.054822,0.20478
63,0.33577,0.43535,0.24896,0.38748,0.28753,0.32137,0.26975,0.26176,0.276,0.21422,0.34076,0.33012,0.30846,0.2643,0.28491,0.52629,0.34914,0.43177,0.16197,0.27844,0.31628,0.40178,0.29626,0.27825,0.3371,0.28266,0.24691,0.28351,0.36072,0.38422,0.28593,0.35509,0.24509,0.23278,0.3285,0.38419,0.27905,0.37171,0.53536,0.36957,0.2955,0.23365,0.36056,0.29297,0.35669,0.19412,0.5071,0.12821,0.14866,0.17912,0.131,0.14004,0.24548,0.3117,0.057065,0.11553,0.074373,0.19222,0.33433,0.14296,-0.071198,-0.15851,-0.095858,1,0.051279,0.25667,0.10417,0.24645,-0.098505,0.16869,0.23592,0.12086,0.22024,0.16991,0.028528,0.26138,0.0040052,0.16802,-0.14616,0.21817,-0.046029,-0.41469,0.042436,0.45737,0.16682,-0.014165,-0.0093711,0.19337,0.261,-0.093162,0.17726,0.097512,0.10911,-0.014737,-0.030559,-0.0019898,-0.13396,0.080206,0.1664,-0.074469,0.30498,0.11424,0.27627,0.24454,0.26021,0.092859,-0.16986,0.18209,0.13454,-0.096933,0.35549,-0.12932,0.062308,-0.024927,-0.2042,-0.29949,0.013279,0.20737,0.16159,-0.11025,0.072627,-0.13969,0.082794,0.12021,-0.25704,-0.099681,0.07824,0.1012,-0.059852,-0.22058,-0.3459,-0.1017,-0.021819,-0.15026,0.097747,-0.065059,-0.13535,-0.1527,-0.022242,-0.042237,-0.1542,0.18048,0.21181,-0.23333,-0.038164,-0.033696,0.026,-0.19682,-0.066757,0.058136,-0.13548,-0.05219,-0.17956,0.080381,0.0062692,-0.086317,0.17243,-0.029665,-0.10967,0.1417,-0.13062,-0.0051522,-0.078095,-0.22839,-0.12639,-0.080144,0.080709,-0.33772,0.036067,-0.12622,-0.047249,-0.18784,0.0016589,0.17206,0.11054,-0.086745,-0.025497,0.29357,-0.030108,0.21964,-0.009132,-0.10538,-0.031596,-0.033645
64,0.57974,0.53,0.62484,0.6248,0.58765,0.61892,0.60083,0.49853,0.52234,0.56882,0.52423,0.63122,0.54224,0.44247,0.61092,0.49895,0.57749,0.54065,0.62369,0.50354,0.49263,0.57279,0.63875,0.58318,0.59636,0.51276,0.62209,0.62324,0.49718,0.59277,0.47139,0.4971,0.44873,0.52683,0.60512,0.63233,0.42532,0.38028,0.48892,0.58903,0.46331,0.58834,0.41376,0.29051,0.47093,0.38215,0.43509,0.44926,0.48332,0.43188,0.44099,0.41637,0.25397,0.44584,0.28184,0.53476,0.15725,0.55841,0.26392,0.40453,0.33293,0.23232,0.16795,0.051279,1,0.39325,0.34306,0.24566,0.35044,0.40037,0.19209,0.1298,0.15814,0.06642,0.37785,0.32201,0.087344,0.30259,0.20403,0.22898,0.13643,0.042248,0.4053,0.20741,0.068715,0.15876,0.022805,-0.14589,0.43934,0.2172,0.19097,0.22569,-0.20635,0.070016,-0.033276,-0.03063,0.13193,0.1896,0.026346,0.081253,0.16162,0.0321,-0.076606,-0.21829,-0.011077,0.34321,0.045861,-0.16665,0.23897,0.27827,-0.083189,-0.080399,-0.033449,-0.17804,0.13672,0.084502,0.016391,0.10557,0.30328,-0.15982,0.15885,0.037376,0.2114,-0.17438,-0.0097249,0.3202,0.28425,0.21929,-0.022177,0.13755,-0.1507,-0.103,0.09854,-0.10386,-0.028931,-0.06931,-0.08014,-0.025454,-0.16166,0.21826,-0.19016,0.16521,0.069812,-0.18551,-0.057838,0.021259,0.26389,0.12842,0.062135,-0.17271,-0.061247,0.076264,0.10643,-0.17682,-0.17002,0.11159,0.097745,2.4627e-05,0.11263,0.014918,-0.022581,-0.028095,0.052355,-0.036378,0.15817,-0.37512,-0.096025,-0.078038,-0.017049,0.12735,0.14465,0.26772,0.17632,-0.014953,0.055435,-0.26363,0.067349,0.1381,-0.185,0.19456,-0.09005,-0.39293,-0.17545,0.047015
65,0.57694,0.52904,0.49058,0.43613,0.6124,0.45438,0.60672,0.51621,0.43807,0.56057,0.46411,0.48425,0.50753,0.54779,0.58508,0.60024,0.59446,0.51895,0.43211,0.51392,0.48467,0.53241,0.56346,0.55115,0.59581,0.53735,0.49098,0.45177,0.50172,0.59417,0.35744,0.48968,0.51733,0.5803,0.45002,0.52568,0.58153,0.56906,0.44972,0.54844,0.51481,0.41122,0.40228,0.33065,0.54071,0.48863,0.4776,0.31583,0.39902,0.43934,0.46963,0.34362,0.42248,0.51954,0.26017,0.45104,0.22752,0.49435,0.31574,0.25498,0.2116,0.043881,0.14242,0.25667,0.39325,1,0.26022,-0.010288,0.14657,0.1945,0.39877,0.21846,0.35602,0.057334,0.29034,0.40278,0.040962,0.17541,-0.012072,0.30291,0.24521,-0.15105,0.24955,0.46673,-0.014269,0.039174,0.18509,0.11111,0.14848,0.10709,0.13327,0.143,-0.084909,-0.19596,-0.20615,-0.077663,0.26386,0.37946,0.1712,-0.28084,0.038258,-0.041269,-0.12821,-0.15359,0.12452,0.19375,0.11147,0.083752,-0.016733,-0.19428,0.050992,0.008103,0.12402,-0.11344,-0.032408,0.14065,0.39474,0.2453,0.014916,-0.11839,0.40656,0.043886,-0.17404,0.25741,0.015365,0.1922,0.2529,0.42627,-0.20426,0.13137,-0.2229,0.024061,0.072146,-0.0079094,-0.020142,-0.074083,-0.044042,0.026591,-0.26721,0.17555,0.12551,0.2015,0.18095,-0.071032,0.11092,0.036812,0.12467,-0.041117,0.07529,0.011007,-0.20395,-0.11247,-0.041402,-0.14069,0.062171,0.013895,0.032701,-0.19976,0.086228,0.09124,-0.1933,-0.048673,0.0083431,-0.33677,0.036564,-0.33816,0.20561,-0.22594,-0.091162,-0.089248,0.081004,-0.11984,-0.13067,0.19746,-0.13723,-0.2275,-0.023141,-0.040387,0.034241,0.26249,-0.091154,-0.42492,-0.21217,-0.068028
66,0.30764,0.29828,0.34418,0.35298,0.38515,0.48674,0.33534,0.3596,0.35011,0.54995,0.45491,0.40407,0.3515,0.36015,0.38826,0.38855,0.37537,0.36504,0.36039,0.46927,0.26738,0.32374,0.43317,0.41382,0.39244,0.28574,0.41518,0.42268,0.27144,0.48486,0.38474,0.36071,0.27878,0.37085,0.30456,0.28071,0.29402,0.3422,0.34525,0.34511,0.48697,0.37892,0.30277,0.3368,0.32426,0.32578,0.50429,0.37532,0.2973,0.29297,0.32354,0.14404,0.55442,0.3288,0.29783,0.38608,0.10077,0.23547,0.25359,0.25021,0.30653,0.27467,0.046993,0.10417,0.34306,0.26022,1,0.33402,0.19644,0.27669,0.15676,0.079702,0.52405,-0.07026,0.030941,0.3028,0.3143,0.059248,0.25576,0.27845,0.1763,-0.043786,-0.1088,0.17581,0.064296,0.36766,-0.10802,0.20621,0.2137,0.25211,0.019698,0.36303,0.15052,-0.14681,0.14933,-0.16493,0.18721,0.13301,-0.0064491,0.11106,0.18909,0.065224,-0.037109,0.10253,0.056807,0.33008,-0.10305,0.10047,0.25854,0.054795,-0.020251,0.15405,-0.25416,0.14435,0.29369,-0.18235,-0.039977,0.29448,-0.079067,-0.35428,0.08893,-0.17577,0.026976,-0.024582,-0.0089725,0.07629,-0.20748,0.33674,-0.089394,-0.020436,-0.05623,0.018414,0.00093637,-0.058371,-0.064099,0.067459,0.20434,-0.083115,-0.11654,0.21971,-0.096598,0.12068,-0.23992,-0.20007,0.13417,0.014618,0.19442,-0.18325,0.054646,-0.10327,-0.13762,-0.16893,0.0017191,-0.047118,-0.31753,-0.066644,0.13699,-0.016886,0.12155,-0.14305,-0.049009,0.0961,-0.10097,-0.10178,-0.046697,-0.26906,-0.048409,-0.3735,-0.1546,0.26561,0.26363,-0.13722,-0.084643,-0.1183,-0.090934,-0.27944,0.10989,-0.0091058,0.077425,0.14228,0.16873,0.10519,0.238,-0.22161
