,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
20,0.83609,0.79531,0.79469,0.82227,0.81895,0.77182,0.76152,0.79043,0.74615,0.74467,0.78988,0.74066,0.7397,0.78955,0.70479,0.73184,0.73986,0.77993,0.76732,0.72067,1,0.68328,0.68317,0.67607,0.66496,0.65307,0.59557,0.76652,0.68302,0.58211,0.56768,0.31021,0.58713,0.49915,0.56882,0.46011,0.47229,0.27495,0.43351,0.48502,0.054061,0.47779,0.36026,-0.088449,0.39566,0.34731,0.02455,0.52957,0.15269,-0.035075,-0.00012007,0.10575,-0.19231,0.083173,0.14044,0.0697,-0.01583,-0.034521,0.10188,-0.13398,-0.11115,0.2308,-0.37494,-0.16799,-0.25412,-0.048133,-0.20453,0.090066,-0.052215,-0.1877,-0.07383,-0.012423,0.02972,-0.2028,-0.067376,-0.14837,-0.24841,0.089088,-0.097396,-0.1583,0.025201,-0.24529,0.027528,-0.21118,-0.16665,-0.21241,0.0046489,0.18325,-0.089815,-0.14768,0.012802,-0.039687,0.11632,-0.12245,-0.074336,-0.067279,0.13133,-0.0049624,0.040928,-0.016377,0.030341,-0.1483,-0.20155,0.13122,-0.10249,-0.0071483,-0.14166,-0.082746,0.040571,0.10517,0.15802,0.004668,0.1934,0.075782,-0.11275,0.13874,0.076128,-0.039601,-0.16887
21,0.75871,0.73192,0.81126,0.71929,0.73105,0.71752,0.80501,0.75906,0.79044,0.81538,0.80277,0.72268,0.77286,0.74754,0.77029,0.73525,0.77954,0.75889,0.66551,0.6469,0.68328,1,0.72099,0.71277,0.76055,0.60342,0.61352,0.63932,0.60873,0.62113,0.71154,0.53745,0.47425,0.68803,0.49257,0.31218,0.35376,0.29745,0.39737,0.49968,0.31785,0.46639,0.44744,0.049535,0.27747,0.16234,0.14894,0.2947,0.24744,-0.079467,0.039671,0.12108,-0.099685,-0.0092541,0.10773,-0.011223,0.053196,-0.33199,0.054354,-0.050442,-0.18461,0.19039,-0.44176,-0.23737,-0.066784,0.066664,-0.228,0.26325,0.043454,-0.17681,-0.2286,0.043633,0.21611,0.083914,-0.10079,-0.026998,-0.22935,-0.12734,-0.023787,-0.051824,0.0009398,-0.30633,-0.11495,-0.097082,-0.024716,-0.22086,0.0097702,0.14834,-0.1163,-0.080115,0.0008825,0.024691,0.19392,-0.31004,-0.048477,0.031783,0.31483,-0.061301,-0.20181,-0.047319,0.20199,-0.25772,-0.12425,0.016352,-0.19975,0.11953,-0.13444,0.031197,-0.13822,0.13987,0.22006,-0.0093884,0.25544,0.02947,-0.0061362,0.16428,-0.021266,-0.11433,-0.20717
22,0.72603,0.73289,0.8147,0.74008,0.75728,0.80878,0.81501,0.79113,0.76949,0.78367,0.79683,0.73049,0.73819,0.75563,0.74141,0.72724,0.76024,0.71977,0.63398,0.66624,0.68317,0.72099,1,0.66362,0.74952,0.52865,0.60413,0.68577,0.66629,0.70191,0.64262,0.36289,0.61135,0.69703,0.40279,0.40479,0.45473,0.31472,0.48603,0.4722,0.17168,0.4352,0.41977,0.1431,0.29526,0.04957,0.096989,0.33559,0.27445,-0.047131,-0.052099,-0.036602,-0.28935,-0.15076,0.12683,0.044046,0.12587,-0.20414,0.041156,0.071721,-0.21969,0.13764,-0.41326,-0.13464,-0.15266,-0.086842,-0.21808,0.06906,-0.073866,-0.27479,-0.25965,-0.052537,-0.095546,-0.028166,-0.11379,-0.06455,-0.25711,-0.020567,-0.058499,-0.096214,-0.021771,-0.36788,-0.074014,-0.18991,-0.085367,-0.091578,0.073792,0.084794,-0.17322,-0.12383,-0.083074,-0.085711,-0.015087,-0.18063,-0.11378,0.074199,0.13885,-0.14459,-0.028073,-0.18535,0.3207,-0.20471,-0.34255,0.054826,-0.15494,-0.068672,-0.20591,-0.00090573,0.14639,0.31367,0.22029,-0.093098,0.2401,0.046578,-0.22193,0.11574,0.06716,-0.10472,-0.21715
23,0.7228,0.75651,0.76628,0.76701,0.76237,0.82986,0.8136,0.71951,0.80153,0.75012,0.74248,0.63591,0.79229,0.75128,0.71595,0.73221,0.71881,0.6895,0.628,0.75769,0.67607,0.71277,0.66362,1,0.70539,0.69352,0.57854,0.66915,0.63888,0.71944,0.67603,0.5395,0.60727,0.58441,0.44116,0.37043,0.5535,0.42716,0.41186,0.47019,0.38168,0.56147,0.36809,0.11585,0.35672,0.27766,0.1274,0.2809,0.11465,0.041278,-0.10159,0.046053,-0.072927,-0.10263,0.34588,0.11179,-0.05539,-0.29549,0.016893,-0.020305,-0.14415,0.21535,-0.18394,-0.28908,-0.078749,-0.05855,-0.11492,0.035178,-0.18755,-0.12452,-0.21535,-0.057258,0.32367,-0.12612,-0.21603,-0.090986,-0.15443,-0.18805,-0.03271,-0.087164,0.015577,-0.24427,0.055772,-0.021769,-0.053245,-0.094511,0.069912,0.22406,-0.29526,-0.13354,-0.068193,0.014489,0.18392,-0.082615,-0.15249,-0.028358,0.21588,-0.043784,-0.044855,-0.15677,0.12415,-0.20689,-0.045901,0.055206,-0.073987,0.18506,-0.084024,0.18703,-0.006306,0.057204,0.14898,0.0033387,0.28255,0.22817,-0.20326,0.23166,0.071248,0.04518,-0.2656
24,0.83792,0.78273,0.78324,0.77501,0.78199,0.83085,0.8094,0.76651,0.82158,0.78008,0.80057,0.79203,0.75375,0.77004,0.65998,0.7936,0.80131,0.77585,0.67914,0.72425,0.66496,0.76055,0.74952,0.70539,1,0.58875,0.65718,0.60568,0.67856,0.6317,0.64237,0.54734,0.4974,0.66299,0.5541,0.35716,0.39666,0.30752,0.50109,0.47532,0.28847,0.38974,0.51729,0.028706,0.23341,0.28414,0.11955,0.41346,0.15159,0.054677,-0.027803,0.1243,-0.17024,-0.16812,0.09626,0.049097,0.057151,-0.19933,0.1311,-0.053628,-0.27334,0.27225,-0.29226,-0.1712,-0.03334,-0.14729,-0.25149,0.013859,-0.0082501,-0.1593,-0.11067,-0.096367,0.12939,0.04349,-0.11591,0.0010927,-0.16268,-0.017466,-0.054882,-0.0016472,-0.048194,-0.13323,-0.028039,-0.16743,0.039792,-0.18958,-0.19614,0.086383,-0.1262,-0.18811,-0.085907,0.17323,0.23948,-0.1115,-0.072621,-0.10646,0.33217,-0.091233,-0.16754,-0.12573,0.14531,-0.24169,-0.1196,-0.037375,-0.070805,0.023419,-0.2161,-0.033709,0.010889,0.17787,0.16557,-0.065218,0.16996,0.19901,-0.1686,0.13003,0.16789,-0.037605,-0.19097
25,0.68126,0.70839,0.74326,0.73908,0.6323,0.71332,0.70083,0.70701,0.66084,0.66149,0.65607,0.5458,0.68335,0.71737,0.61249,0.66788,0.62369,0.61398,0.60205,0.54669,0.65307,0.60342,0.52865,0.69352,0.58875,1,0.57653,0.59998,0.53671,0.61098,0.45992,0.30184,0.57459,0.4329,0.41231,0.38708,0.52805,0.34313,0.39862,0.60905,0.34674,0.52286,0.30674,0.030059,0.23246,0.3286,0.062532,0.41075,0.095442,0.17911,0.02617,0.090187,-0.13122,0.045482,0.182,0.18573,0.097798,-0.076427,-0.064757,-0.1295,-0.040404,0.076488,-0.22986,-0.3562,-0.012767,-0.21436,0.048562,-0.013403,-0.19272,-0.21226,-0.20694,-0.031048,0.17575,-0.11988,-0.036904,-0.08928,-0.19905,-0.13022,-0.26068,-0.12554,0.0058033,-0.10951,0.098653,0.0076195,-0.22645,-0.1144,0.070046,0.20341,-0.12836,-0.13612,0.022167,0.14647,0.33768,0.0081056,-0.051629,-0.14388,0.20743,0.049124,-0.060303,-0.1398,0.068806,-0.14677,0.15981,0.033803,0.19082,0.12974,-0.12486,0.19942,0.037757,0.12337,0.099102,-0.19709,0.19604,0.20039,-0.061357,0.32035,0.083503,-0.0057651,0.10502
26,0.73895,0.63763,0.67141,0.72775,0.58386,0.68883,0.73636,0.65345,0.6483,0.59169,0.70512,0.57679,0.7167,0.60126,0.61353,0.55946,0.6181,0.63102,0.63821,0.62664,0.59557,0.61352,0.60413,0.57854,0.65718,0.57653,1,0.56825,0.69087,0.51789,0.48462,0.43176,0.44416,0.52664,0.49785,0.24106,0.54265,0.22751,0.27159,0.46817,0.27501,0.45784,0.41476,0.19538,0.1556,0.21725,0.074984,0.37759,-0.015484,0.20088,-0.050201,-0.034675,-0.079391,-0.25333,0.077345,0.039797,0.25884,-0.068045,0.23971,-0.043692,-0.12947,0.23534,-0.34186,-0.14681,0.06186,-0.16224,-0.094756,0.23675,0.095367,-0.22189,-0.26996,-0.19267,0.027378,-0.071087,-0.2315,0.064385,-0.11885,0.10769,-0.079119,-0.12983,0.07536,-0.17567,-0.055063,-0.14678,-0.055537,-0.13046,0.049824,0.049523,-0.21298,-0.28457,-0.075796,-0.10847,0.042782,-0.23674,-0.087593,-0.037127,0.31248,-0.31529,-0.14149,-0.020296,0.042478,-0.053882,-0.13328,-0.16393,-0.085638,0.14422,-0.12864,0.15171,0.055625,0.24996,0.03961,-0.18403,0.12001,0.28586,0.031245,0.0043235,-0.0020865,-0.19076,0.026632
27,0.73064,0.6819,0.75491,0.65664,0.70574,0.71174,0.7316,0.67336,0.65262,0.72809,0.69208,0.61675,0.6122,0.71688,0.71418,0.66695,0.66744,0.62921,0.60948,0.66899,0.76652,0.63932,0.68577,0.66915,0.60568,0.59998,0.56825,1,0.53738,0.54876,0.54769,0.35509,0.53598,0.59713,0.42711,0.47403,0.35142,0.24067,0.39416,0.55178,0.064305,0.58461,0.29547,-0.066336,0.27746,0.31227,0.03815,0.34906,0.27376,0.084401,-0.055682,0.17433,-0.19527,0.033264,0.070668,0.11644,0.21693,-0.069856,0.034125,-0.017679,-0.18434,0.31138,-0.41994,-0.10738,0.0090337,0.045742,-0.17066,0.10892,-0.10786,-0.17175,-0.14693,0.15288,0.023115,-0.12807,-0.12345,-0.24192,-0.056445,0.15689,-0.14273,-0.11174,0.1285,-0.31814,-0.15626,-0.18995,-0.0073665,-0.22135,0.08313,0.36405,0.029194,-0.10988,0.083768,0.0024865,0.11517,-0.10713,-0.1549,0.022208,0.23243,0.065102,-0.090717,0.0078207,0.18988,-0.20821,-0.17655,0.0068754,-0.022401,-0.0084052,0.015926,-0.081478,0.079405,0.31743,0.17151,0.012189,0.15051,0.2555,-0.064784,-0.06879,-0.10974,-0.29391,-0.17435
28,0.75975,0.69253,0.69828,0.77519,0.71046,0.74005,0.67466,0.74299,0.70116,0.60129,0.74813,0.73557,0.73929,0.75646,0.67283,0.65265,0.72403,0.70438,0.66403,0.70046,0.68302,0.60873,0.66629,0.63888,0.67856,0.53671,0.69087,0.53738,1,0.59502,0.64567,0.49078,0.49755,0.5394,0.60337,0.30454,0.43336,0.31147,0.27876,0.4678,0.14638,0.41278,0.27923,0.0697,0.15326,0.39504,0.093859,0.28857,0.14157,0.022956,-0.0034991,-0.016269,-0.10072,-0.37367,0.0050728,0.02006,0.15425,-0.070137,0.22132,-0.24244,-0.18417,0.078659,-0.27953,-0.21426,-0.09738,-0.065075,-0.098739,0.16681,-0.13347,-0.17445,-0.20949,-0.10837,0.095487,-0.12156,0.039063,0.0041307,-0.20758,0.11585,0.099393,0.060316,0.057497,-0.073225,0.00048531,-0.16183,-0.013752,-0.042324,-0.07483,0.0078915,-0.36025,-0.095356,0.032755,-0.074937,0.21388,-0.2185,-0.034292,-0.092284,0.1803,-0.053958,0.05967,-0.17299,0.024184,-0.10819,-0.2081,0.014892,-0.077889,0.042267,-0.047255,-0.038974,0.0018787,0.20519,-0.030917,0.0047175,0.25919,0.13223,-0.15828,0.22086,-0.0058483,0.048102,-0.14055
29,0.74032,0.6683,0.75438,0.73853,0.72601,0.74358,0.72658,0.75941,0.74437,0.68553,0.72722,0.64394,0.74577,0.73765,0.70144,0.79569,0.64188,0.68409,0.62114,0.5798,0.58211,0.62113,0.70191,0.71944,0.6317,0.61098,0.51789,0.54876,0.59502,1,0.59462,0.3575,0.60819,0.55365,0.38452,0.41658,0.40425,0.31025,0.34371,0.37535,0.21067,0.29274,0.34165,0.17077,0.22415,0.10133,0.046209,0.15475,0.2962,-0.10487,0.018261,0.011795,-0.055696,-0.10965,0.18884,0.18425,0.0060463,-0.28402,-0.019881,-0.16886,0.013712,0.091746,-0.15857,-0.39118,-0.22301,-0.17123,-0.13841,-0.036675,-0.079378,-0.27023,-0.25107,-0.079894,0.0096676,-0.24402,0.076593,-0.11918,-0.30955,-0.1498,-0.097687,-0.10722,-0.040428,-0.1828,-0.07257,-0.018736,0.0015024,-0.065216,0.1224,0.15933,-0.16976,-0.1202,0.097041,-0.091787,0.066687,-0.026489,-0.044847,-0.057597,0.21466,-0.062308,-0.015498,-0.096326,0.28116,-0.20545,-0.086535,0.25765,-0.065551,0.13746,-0.18885,0.16768,0.31641,-0.043988,0.092527,0.0083677,0.28567,0.029025,-0.17086,0.08999,0.013598,0.026903,-0.067433
30,0.68044,0.72744,0.71241,0.61313,0.71149,0.71592,0.70418,0.72875,0.67271,0.70757,0.65858,0.6335,0.73214,0.66334,0.64257,0.68037,0.64591,0.70808,0.67131,0.65213,0.56768,0.71154,0.64262,0.67603,0.64237,0.45992,0.48462,0.54769,0.64567,0.59462,1,0.53484,0.43675,0.50733,0.35581,0.32888,0.35307,0.13926,0.28904,0.37244,0.24088,0.44016,0.28315,0.15816,0.21064,0.18666,0.086486,0.20172,0.11894,-0.14139,-0.050081,0.15575,-0.27368,-0.14399,0.15174,0.10627,-0.14825,-0.27087,0.04774,-0.046866,-0.105,0.32326,-0.32696,-0.32232,-0.022214,-0.18546,-0.082325,0.16909,-0.14016,-0.16813,-0.12904,-0.017028,0.22825,-0.09261,-0.045779,-0.1929,-0.34182,-0.26333,-0.073045,0.0013289,-0.096229,-0.31851,-0.10737,0.044513,0.15797,-0.13414,-0.0072569,-0.055339,-0.32693,-0.074489,-0.097025,-0.12252,0.045694,-0.12445,-0.26352,0.12283,0.13492,0.005779,0.044209,0.05529,0.13549,-0.076439,-0.19561,-0.076172,-0.22401,0.17208,-0.0077706,0.035288,-0.067187,0.22684,-0.053324,0.21441,0.30235,0.016143,-0.13063,0.18418,-0.065876,-0.009075,-0.22307
31,0.50076,0.46406,0.4373,0.38421,0.47185,0.47691,0.44059,0.31878,0.54208,0.47391,0.51319,0.48982,0.45719,0.42811,0.38965,0.43371,0.42237,0.51198,0.30328,0.49869,0.31021,0.53745,0.36289,0.5395,0.54734,0.30184,0.43176,0.35509,0.49078,0.3575,0.53484,1,0.17117,0.60348,0.12855,-0.016182,0.20325,-0.10226,0.31119,0.13115,0.33327,0.299,0.22585,-0.22798,-0.0089531,0.21112,0.022598,0.13378,-0.027499,-0.011133,0.079043,0.044404,0.11184,-0.27055,0.11301,-0.061145,-0.10026,-0.13642,0.25444,0.06299,-0.018082,0.18321,-0.046386,-0.18629,0.24536,-0.042812,-0.083114,0.35265,-0.10324,-0.065846,-0.24954,0.013877,0.33373,0.17954,0.035661,0.085117,-0.19448,-0.1991,-0.013888,0.071806,0.13355,-0.051374,-0.077718,0.057783,0.20814,-0.0010783,0.034403,0.18428,-0.36497,-0.077436,-0.17574,0.085976,0.31914,-0.31543,-0.21297,0.069208,0.09241,-0.071012,-0.33322,-0.062369,0.22896,-0.22697,-0.064219,-0.14926,-0.0057001,0.26001,0.081297,0.095602,-0.14463,-0.093076,0.1433,-0.0082613,0.33391,0.14227,-0.13519,0.16871,-0.04992,0.10878,0.13199
32,0.60283,0.57323,0.68307,0.72973,0.65265,0.65077,0.67723,0.6671,0.59222,0.58776,0.59256,0.67501,0.61881,0.62542,0.65572,0.58549,0.6018,0.58248,0.61354,0.48791,0.58713,0.47425,0.61135,0.60727,0.4974,0.57459,0.44416,0.53598,0.49755,0.60819,0.43675,0.17117,1,0.39764,0.18768,0.39964,0.58711,0.40552,0.44206,0.4971,0.24214,0.37443,0.31468,0.13805,0.27417,0.15363,-0.080481,0.3101,0.3902,-0.033889,0.040558,0.13975,-0.15021,-0.0036952,0.17985,0.08361,0.097958,-0.22111,0.086504,-0.11344,-0.21607,0.010786,-0.19259,-0.078568,-0.186,-0.049398,-0.068505,-0.11999,-0.1492,-0.17735,-0.15194,-0.19544,0.0042197,-0.13077,-0.050461,-0.068087,-0.24871,0.021289,-0.15165,-0.13919,0.19303,-0.060576,0.043176,-0.11277,-0.20244,-0.010701,0.018844,0.082106,-0.24984,-0.28114,-0.18549,0.092527,-0.046799,-0.18674,-0.11316,-0.094265,0.080901,-0.05391,0.13094,-0.15585,0.078289,-0.19404,-0.17549,0.11771,-0.02694,0.096883,-0.15966,0.1977,0.37356,0.20434,0.068216,0.042167,0.23,0.23488,-0.22781,0.14399,-0.036463,0.021414,-0.16085
33,0.60932,0.59788,0.66305,0.56365,0.6488,0.61475,0.70903,0.52689,0.66113,0.61298,0.70256,0.63222,0.64892,0.5826,0.64578,0.56821,0.63089,0.62293,0.49442,0.56321,0.49915,0.68803,0.69703,0.58441,0.66299,0.4329,0.52664,0.59713,0.5394,0.55365,0.50733,0.60348,0.39764,1,0.34996,0.34742,0.28782,0.19345,0.43729,0.41294,0.25779,0.24094,0.33006,-0.22785,0.23138,0.213,0.12067,0.23849,0.12189,0.24839,-0.10081,-0.0078191,-0.13074,-0.094765,0.33554,-0.1162,0.05386,-0.25096,0.20911,0.049682,-0.26882,0.08499,-0.53306,-0.081477,-0.012885,0.034031,-0.09713,0.15926,-0.097711,-0.13625,-0.16835,-0.10875,0.040513,-0.02336,-0.14168,-0.036657,0.033747,-0.19256,0.084876,-0.051806,0.11323,-0.12251,-0.17775,-0.13117,0.099511,0.027542,0.15985,0.18168,-0.18096,-0.18909,0.12745,0.0049054,0.16834,-0.22273,-0.13651,0.048406,0.27033,-0.031878,-0.0588,0.014832,0.19694,-0.27047,-0.17985,-0.078603,-0.092991,-0.04769,-0.24855,0.16751,-0.034648,0.063563,0.18794,-0.061659,0.26356,0.024501,-0.17549,0.14048,0.091849,-0.097117,-0.12376
34,0.62616,0.56473,0.44114,0.57508,0.54197,0.48853,0.53233,0.56195,0.53315,0.50492,0.48685,0.48289,0.48499,0.57385,0.49458,0.5333,0.47119,0.47565,0.47651,0.49229,0.56882,0.49257,0.40279,0.44116,0.5541,0.41231,0.49785,0.42711,0.60337,0.38452,0.35581,0.12855,0.18768,0.34996,1,0.47967,0.29704,0.32817,0.23026,0.30219,0.20294,0.29354,0.21738,0.12033,0.43329,0.46202,0.1673,0.36405,0.17445,0.15698,-0.16192,0.023106,0.11258,-0.082513,0.064681,0.15556,0.04964,-0.091635,0.024913,-0.054667,-0.10154,0.26837,-0.21425,-0.15001,-0.21175,0.039672,-0.019175,0.14935,0.083713,-0.20404,-0.088606,-0.10074,-0.034727,-0.18075,-0.15979,-0.10596,0.047622,0.10667,0.1736,-0.15844,-0.036733,0.00053156,-0.02192,-0.31068,-0.020221,-0.14679,-0.131,0.21857,-0.083551,-0.044083,0.37194,-0.20441,0.095077,-0.10668,0.060581,-0.093617,0.46752,0.076113,0.009124,-0.062371,-0.20149,-0.095803,-0.2141,-0.027572,-0.099601,-0.094934,-0.049788,-0.18133,-0.070361,0.020358,0.017407,-0.014089,0.07168,0.085626,0.14681,-0.056881,0.025232,0.035515,-0.29971
35,0.48259,0.40751,0.42356,0.46397,0.52968,0.39882,0.42632,0.51363,0.39056,0.50363,0.48915,0.38922,0.34113,0.33173,0.44226,0.47818,0.38677,0.49421,0.42313,0.41078,0.46011,0.31218,0.40479,0.37043,0.35716,0.38708,0.24106,0.47403,0.30454,0.41658,0.32888,-0.016182,0.39964,0.34742,0.47967,1,0.27728,0.17948,0.37072,0.21585,0.0086065,0.26095,0.12745,-0.088873,0.4219,0.13459,0.051714,0.362,0.31259,-0.058817,-0.25058,0.083013,-0.20273,0.015674,0.31475,0.14449,0.078202,-0.18243,-0.14675,-0.052112,-0.092807,0.21082,-0.34296,0.03699,-0.1715,0.0023809,-0.0059771,0.00057108,-0.22682,-0.060906,-0.24056,-0.1526,-0.092461,-0.33294,-0.13971,-0.15569,-0.037382,-0.11006,-0.15379,-0.29843,0.025784,0.18409,0.053039,-0.29357,-0.1328,0.1986,0.088411,0.087099,0.044439,-0.062656,0.26204,-0.070972,0.054738,-0.015948,0.077367,-0.20121,0.21623,-0.07603,0.05979,-0.056286,-0.0063548,-0.12826,-0.19969,0.19641,-0.054812,-0.095447,-0.14071,-0.10464,0.014738,0.0089402,0.11514,0.037483,0.10845,0.10276,0.10431,-0.047995,-0.14342,0.10339,-0.16069
36,0.51374,0.61112,0.53072,0.61428,0.55525,0.54585,0.64615,0.528,0.56403,0.36001,0.55335,0.50313,0.49981,0.44256,0.5392,0.41606,0.55815,0.47109,0.55554,0.46881,0.47229,0.35376,0.45473,0.5535,0.39666,0.52805,0.54265,0.35142,0.43336,0.40425,0.35307,0.20325,0.58711,0.28782,0.29704,0.27728,1,0.34621,0.40744,0.41006,0.18168,0.27446,0.22546,0.30751,0.18215,0.20403,0.029946,0.36973,0.14644,0.092899,-0.11651,0.10782,-0.29884,-0.014758,0.52509,0.17477,-0.049217,-0.056883,0.20411,0.00044855,0.066045,0.08599,-0.066612,-0.20505,0.076767,-0.079322,0.12251,0.028541,-0.076932,-0.24373,-0.23363,-0.20284,0.04147,-0.033128,-0.34042,0.098493,-0.11671,-0.023247,-0.085569,-0.14609,-0.0074215,-0.12569,0.1528,-0.16992,-0.20156,0.12479,0.19623,0.1323,-0.41973,-0.34624,-0.19902,0.061978,-0.17542,-0.023629,0.032251,0.068929,0.079557,-0.18874,0.016679,-0.040186,0.048257,-0.11707,-0.051823,-0.15007,-0.053249,0.13897,-0.17057,0.17131,0.17154,0.2356,0.11283,-0.22591,0.2128,-0.086259,-0.21749,0.16485,-0.004762,0.12889,-0.10885
37,0.28606,0.3375,0.43104,0.36873,0.30649,0.43823,0.42599,0.36212,0.36393,0.26712,0.31685,0.32685,0.35121,0.39306,0.3877,0.31615,0.32732,0.25162,0.27782,0.34737,0.27495,0.29745,0.31472,0.42716,0.30752,0.34313,0.22751,0.24067,0.31147,0.31025,0.13926,-0.10226,0.40552,0.19345,0.32817,0.17948,0.34621,1,0.39581,0.30061,-0.04561,0.087855,0.13365,0.23643,0.27765,0.060378,0.21252,0.066935,0.28745,0.1701,-0.17365,0.043016,-0.16124,-0.11919,0.18572,0.12453,0.081032,-0.48716,-0.12591,-0.051093,0.056026,-0.19756,-0.13348,-0.10965,-0.32056,0.14574,-0.025933,-0.25599,-0.046589,-0.11239,-0.15952,-0.29698,-0.038146,-0.10178,-0.15538,-0.056958,-0.041139,0.01031,0.39079,0.081577,0.12648,0.061284,0.26498,-0.3146,0.01915,-0.017182,-0.046852,0.11908,-0.185,-0.030209,0.11094,-0.051069,0.0046374,0.043876,-0.12409,-0.16029,0.052138,-0.068887,0.40118,-0.20739,-0.13851,-0.068829,0.14027,0.19415,-0.0094768,0.1591,0.067688,0.31193,0.024344,0.081929,-0.11695,-0.071499,-0.033485,0.26631,-0.15667,0.21824,0.18756,-0.07069,-0.33863
38,0.47052,0.50751,0.46571,0.42975,0.50934,0.4915,0.5643,0.54269,0.55023,0.41312,0.48141,0.46891,0.40005,0.43123,0.47258,0.3315,0.36579,0.47912,0.32842,0.40374,0.43351,0.39737,0.48603,0.41186,0.50109,0.39862,0.27159,0.39416,0.27876,0.34371,0.28904,0.31119,0.44206,0.43729,0.23026,0.37072,0.40744,0.39581,1,0.27002,0.065287,0.13903,0.41233,-0.097387,0.12418,-0.028403,0.084821,0.25391,0.33575,0.058342,-0.22903,0.073271,-0.23297,-0.059816,0.26226,0.11001,-0.10561,-0.43136,0.002157,0.15635,0.068025,0.20058,-0.17124,-0.022131,0.0035302,-0.075516,-0.20703,0.0070217,-0.076618,-0.30874,-0.11914,-0.17829,0.033798,-0.062418,-0.21504,0.087296,0.0086056,-0.12347,-0.05054,0.13617,0.20079,0.078279,0.21722,-0.28602,-0.16173,-0.17637,-0.062275,0.14337,-0.25064,-0.10238,-0.058294,0.049588,-0.043494,0.037174,-0.0036933,-0.087384,0.058732,-0.038767,-0.053654,-0.21825,0.035836,-0.22843,0.052377,-0.0037083,0.13264,0.10558,-0.056457,0.010266,0.05999,0.052318,0.028543,-0.17569,0.03633,0.020295,-0.15851,0.034041,-0.00092843,0.20524,-0.18922
39,0.51102,0.51741,0.61166,0.57234,0.5747,0.54847,0.56494,0.52369,0.5155,0.41844,0.52039,0.47079,0.58073,0.57325,0.51586,0.51569,0.52303,0.44043,0.52853,0.36672,0.48502,0.49968,0.4722,0.47019,0.47532,0.60905,0.46817,0.55178,0.4678,0.37535,0.37244,0.13115,0.4971,0.41294,0.30219,0.21585,0.41006,0.30061,0.27002,1,0.085758,0.41744,0.26211,0.21167,-0.031548,0.21741,-0.041126,0.23319,0.13567,0.21104,-0.12473,-0.045177,-0.2032,-0.068229,0.087128,0.044488,0.35067,-0.0026108,0.08017,-0.047376,-0.19237,0.060761,-0.27913,-0.10627,0.020066,0.085305,-0.18667,0.02397,-0.10497,0.10947,-0.052231,-0.015754,0.16137,-0.03599,-0.14459,0.052636,-0.058192,0.00088946,-0.19038,0.02419,0.18423,-0.24713,0.11467,-0.069146,-0.16196,-0.14395,0.0025203,0.10365,0.017643,-0.38421,-0.016476,0.25469,0.21476,-0.044508,-0.084635,-0.053106,0.29955,0.12948,0.081851,-0.028199,-0.19856,-0.20264,-0.0077675,-0.2563,-0.0797,0.044256,-0.20188,0.08311,-0.012969,0.3867,-0.096243,-0.071481,0.1452,0.15827,0.076184,0.1441,-0.044328,-0.21049,-0.25613
40,0.23153,0.32455,0.23196,0.21583,0.25733,0.24222,0.29457,0.26655,0.30051,0.28619,0.15069,0.21667,0.22593,0.1896,0.19828,0.30528,0.28047,0.22669,0.24869,0.22483,0.054061,0.31785,0.17168,0.38168,0.28847,0.34674,0.27501,0.064305,0.14638,0.21067,0.24088,0.33327,0.24214,0.25779,0.20294,0.0086065,0.18168,-0.04561,0.065287,0.085758,1,0.30292,0.2517,0.0080696,0.14054,0.083275,0.050754,0.12075,-0.12241,0.11536,0.24439,-0.0034935,0.23163,-0.05008,0.097927,0.090915,-0.14427,-0.17893,-0.057048,0.11736,-0.058629,0.12516,-0.11829,-0.20131,0.077755,-0.28314,0.16086,0.021177,-0.064385,-0.15516,-0.080062,0.077555,0.17492,0.17116,-0.019762,-0.0083866,-0.043036,-0.22646,-0.14726,-0.15837,-0.08037,-0.025745,-0.12034,0.0040713,-0.040014,-0.086175,0.11239,0.13801,-0.1483,-0.049838,-0.034923,0.054255,0.14768,-0.20844,-0.11207,0.10987,0.2187,-0.032784,-0.39116,-0.093298,0.050129,0.12095,-0.099796,-0.36008,0.088917,-0.0021393,-0.044894,0.067049,-0.088006,-0.11354,0.032688,-0.074129,0.20253,0.091504,0.12557,0.092395,0.063051,0.050149,0.040991
