,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
20,0.22114,0.14821,0.11542,0.064634,0.16761,0.32128,0.30062,0.03405,0.076366,0.178,-0.041703,0.22562,0.06412,0.044504,-0.29537,0.07596,-0.11641,0.12192,0.005699,-0.21471,1,0.14947,-0.00077647,0.044165,0.045555,-0.059458,0.063072,0.0034005,0.22334,-0.077266,0.27674,0.091801,-0.077825,-0.028109,0.19252,-0.162,-0.22382,-0.12523,-0.033956,-0.1249,0.007318,0.033307,-0.070297,0.12253,0.045322,-0.043094,0.028848,-0.13133,0.16185,0.16693,0.19501,0.068993,-0.17726,-0.18975,0.25351,0.12335,-0.34503,-0.037092,-0.047333,-0.046131,0.21959,-0.17248,0.10834,0.24308,-0.40219,0.34505,0.073344,0.25853,0.12391,-0.30057,0.077374,-0.30064,0.010794,0.057779,-0.12889,-0.22154,-0.21094,0.12164,-0.038521,-0.20498,-0.053832,0.18241,0.14539,-0.1174,0.1007
21,-0.02701,0.0061977,-0.053437,0.019942,-0.040245,0.028578,0.086901,0.070885,0.14428,0.013698,-0.042644,0.066758,0.10127,-0.13382,-0.080685,0.040359,-0.12323,0.21464,-0.10298,0.19532,0.14947,1,0.10249,0.23346,0.002225,0.10853,0.38881,-0.087777,0.022464,0.10105,-0.074717,0.29073,0.12408,0.26092,0.167,-0.049114,-0.021285,0.18666,-0.008611,-0.11388,-0.12214,-0.0025005,0.3011,0.33071,-0.055713,0.052162,0.24529,0.11096,0.13032,0.31023,0.25391,0.42424,0.17784,-0.21661,0.38034,0.28575,0.055254,-0.016565,0.25642,0.028064,-0.0047446,0.23091,-0.028452,-0.088305,-0.065254,0.054017,-0.13591,0.0228,0.039455,0.21836,0.24562,0.19451,0.13471,0.27073,0.027479,0.10035,0.086114,0.082529,-0.13581,-0.019051,0.12301,-0.016783,0.22494,0.028697,-0.21883
22,0.074048,0.12466,0.02052,-0.12261,-0.061822,0.060621,-0.085542,-0.0039625,0.10421,-0.0082895,0.092223,-0.16346,-0.0039335,0.093247,-0.019356,-0.15742,0.081425,0.26984,0.059348,0.067065,-0.00077647,0.10249,1,-0.26273,-0.067766,-0.28375,-0.084609,-0.094662,0.14211,-0.0083593,-0.25303,0.15058,-0.043385,0.058749,0.19104,0.02219,0.15785,-0.052634,0.14225,-0.010718,-0.00067069,-0.1412,0.10933,-0.012324,-0.16789,0.088559,-0.04665,0.056874,0.15894,0.12309,-0.041577,0.16034,0.39665,0.012221,-0.069292,-0.018251,0.12193,-0.10881,0.050171,0.068502,0.22513,-0.061143,-0.15551,-0.16688,-0.23045,0.064176,-0.056453,0.041102,-0.066973,-0.010864,0.20014,0.07299,0.0831,-0.042318,0.24205,-0.17744,-0.082353,-0.28924,-0.088786,0.036553,-0.061224,-0.012033,-0.033416,-0.018573,-0.068428
23,-0.28873,-0.17256,-0.12562,-0.080605,-0.13837,-0.18775,-0.15915,-0.22343,-0.088652,-0.24239,-0.14271,-0.13716,0.163,-0.21548,-0.2902,0.070283,-0.31776,-0.15451,0.14233,-0.035579,0.044165,0.23346,-0.26273,1,-0.0042541,0.026818,0.13069,0.035372,0.19388,-0.019823,0.11953,0.17887,0.15415,0.12376,0.13492,0.17806,0.029147,0.096363,0.10604,-0.10884,0.12664,0.038642,0.1651,0.13753,0.044922,0.069218,0.36279,0.15568,0.16263,0.081257,-0.058041,-0.08273,-0.012942,-0.0053528,-0.015641,0.065719,0.22199,-0.29059,-0.041705,0.18573,0.018829,0.36983,0.28265,-0.15123,0.11305,0.052626,-0.019294,0.054933,-0.19105,-0.056739,0.1221,0.0067662,-0.10009,-0.041641,-0.11146,0.1114,-0.17642,0.10072,0.030321,-0.0022042,-0.14031,-0.12101,-0.21677,-0.032866,0.019668
24,-0.030297,-0.17943,0.070146,0.049992,0.0008319,0.034784,-0.027364,0.11818,0.0015479,-0.020815,-0.069627,0.047859,0.061279,-0.017403,0.11989,-0.086911,-0.0067684,0.085089,0.16847,-0.064155,0.045555,0.002225,-0.067766,-0.0042541,1,0.0012747,-0.2491,0.2389,0.0053507,-0.11719,-0.0028857,0.091492,0.13294,-0.14295,-0.011081,-0.12377,-0.21259,0.31059,0.099829,-0.0073736,-0.06134,0.06843,0.13695,0.063588,0.10857,-0.00053471,-0.26759,-0.12465,0.037158,-0.16309,0.19096,-0.10624,0.22633,0.16665,0.29671,0.024296,0.080595,0.067018,0.11115,0.086597,-0.22,0.23624,0.26733,0.23788,0.15029,-0.31341,0.17208,0.34057,-0.1317,0.091282,0.12463,0.13745,-0.018673,-0.15028,-0.088637,-0.078489,-0.16211,-0.1046,0.10767,0.23946,-0.048713,0.47778,0.027117,0.15703,0.12297
25,-0.017005,0.15139,0.086822,0.18037,0.078949,-0.039317,0.16282,0.39303,0.047618,0.07816,0.26232,0.20111,0.18968,-0.062089,-0.11592,0.2021,-0.12942,-0.022152,0.33142,0.10192,-0.059458,0.10853,-0.28375,0.026818,0.0012747,1,0.17958,0.032894,-0.033591,0.17264,0.16316,-0.068347,0.018948,0.24907,-0.29977,-0.145,-0.31205,0.10119,0.029632,0.24497,0.30706,0.074462,-0.20545,-0.020992,-0.13428,0.054387,0.17034,0.11309,-0.12466,0.045435,0.035607,0.041035,0.021209,0.21582,0.01251,0.17748,-0.25397,0.29475,0.06744,-0.063864,0.026181,-0.030613,-0.027028,-0.16142,0.13217,0.13372,0.20286,-0.089218,0.20369,0.29557,-0.13297,0.20072,0.06606,0.27201,-0.11713,0.3628,0.10052,0.080405,0.39835,0.14974,0.16806,-0.19345,-0.028853,-0.040006,-0.12325
26,0.066525,0.080738,0.061527,0.096128,0.074087,0.039079,0.020693,0.0011209,0.05242,0.00056923,0.17063,-0.062602,0.2284,-0.021462,-0.091001,0.23037,0.12215,0.039285,-0.091127,0.23294,0.063072,0.38881,-0.084609,0.13069,-0.2491,0.17958,1,-0.23752,0.18019,0.14172,-0.050877,0.2041,0.1813,0.041381,0.14747,-0.0098773,0.1346,0.030552,-0.12096,-0.17449,-0.073107,-0.048357,-0.0041188,-0.016062,-0.015353,-0.19554,0.19024,0.3333,-0.062098,0.18153,0.11874,-0.049878,-0.054134,-0.24752,0.077104,0.27509,-0.10039,0.090443,-0.12493,0.089447,-0.0031927,0.20467,-0.24327,-0.015917,0.13678,0.040475,-0.074969,-0.098744,0.16286,0.19713,0.082249,0.054728,-0.060234,0.25506,-0.062851,0.28237,0.19818,0.20671,-0.22876,0.011916,0.034127,-0.36017,0.10201,0.020639,0.06726
27,0.062353,0.12416,0.14968,0.23244,0.14429,0.16891,0.22543,0.037007,-0.091689,-0.031936,0.14698,0.064822,-0.12384,-0.10669,0.32915,-0.24347,-0.14116,0.052156,-0.079327,-0.076997,0.0034005,-0.087777,-0.094662,0.035372,0.2389,0.032894,-0.23752,1,0.13445,-0.076717,-0.078191,-0.15069,-0.089452,-0.045784,-0.34924,-0.18053,-0.2894,0.082866,-0.13476,0.031569,0.20593,-0.30979,-0.044698,-0.14612,-0.24715,-0.067661,-0.19437,-0.035976,-0.34834,-0.025699,-0.23941,0.078936,0.070822,0.1561,-0.039956,-0.075335,0.2088,-0.037206,-0.234,0.10735,-0.091171,0.07859,-0.075615,0.10782,0.13882,0.073594,0.019572,0.017183,0.047641,0.025659,-0.06668,0.19627,-0.19877,-0.085011,-0.05158,0.26429,0.11243,-0.085112,-0.041789,0.035801,-0.20836,0.32476,0.074941,0.16676,-0.15173
28,0.13691,0.16916,0.1271,0.19456,0.085874,0.014174,0.064708,-0.094478,0.15126,0.069364,-0.032839,0.058068,0.20373,-0.147,0.17713,0.037559,-0.013005,-0.02909,0.27234,-0.30499,0.22334,0.022464,0.14211,0.19388,0.0053507,-0.033591,0.18019,0.13445,1,0.072651,-0.032996,0.07678,-0.077857,0.21944,-0.0090979,-0.24363,-0.16754,-0.061339,-0.05411,0.024352,0.3193,0.057034,-0.11591,0.065189,0.08209,0.18927,-0.12543,0.041119,0.21368,0.16342,-0.11158,0.027092,-0.00088587,0.072558,0.1323,0.30854,0.23738,-0.051885,0.039714,0.50506,0.3279,0.047605,-0.26641,0.13149,-0.015367,0.075239,0.20084,-0.01297,-0.19081,0.058193,-0.031853,0.017428,-0.14198,0.12028,-0.013742,-0.042256,0.016061,0.036098,-0.14017,-0.0029713,-0.1751,0.15453,0.070716,0.12069,0.014541
29,-0.30016,-0.13576,-0.35309,-0.23477,-0.24002,-0.20062,-0.12297,-0.15288,-0.22029,-0.013921,-0.17602,-0.012871,-0.085049,0.0012673,-0.0023938,-0.16991,0.029156,0.052854,0.059666,0.05413,-0.077266,0.10105,-0.0083593,-0.019823,-0.11719,0.17264,0.14172,-0.076717,0.072651,1,0.032203,0.14734,-0.039374,0.23416,0.24962,-0.043011,-0.15749,-0.139,-0.040481,0.018197,0.18707,0.25804,0.12573,0.32083,-0.10669,0.2611,0.33953,0.035258,0.063717,-0.077079,-0.029897,0.18816,0.28199,0.26463,-0.15445,0.0045936,-0.034291,0.040746,0.13194,0.017107,0.052059,0.14856,0.12909,0.14977,-0.058314,-0.010942,0.10496,0.062149,-0.2434,-0.099788,0.10093,0.037004,0.35998,-0.20606,0.11207,0.31076,0.13405,0.060132,0.05049,0.25948,-0.30444,-0.26587,-0.17421,-0.022338,-0.077489
30,-0.0013212,0.096012,-0.050969,0.016166,0.074497,-0.0076575,0.082101,-0.025824,-0.049829,0.37497,-0.12116,-0.040228,-0.0218,0.19593,-0.0025369,0.015817,0.20869,0.22389,0.16187,-0.15989,0.27674,-0.074717,-0.25303,0.11953,-0.0028857,0.16316,-0.050877,-0.078191,-0.032996,0.032203,1,-0.10328,0.17853,0.13461,0.035281,-0.018762,-0.13923,0.16628,-0.11511,0.10045,-0.032178,0.24256,-0.075101,0.22847,0.30974,-0.0067846,0.060489,-0.12872,0.029681,0.036314,0.21214,0.13676,-0.13403,-0.097637,0.037335,0.22266,-0.29954,-0.032114,0.09706,0.0075553,-0.052924,0.041559,0.16324,0.02882,-0.21955,0.3077,0.020759,0.21163,-0.0536,-0.17428,-0.04014,-0.039898,-0.13033,0.083064,-0.1004,0.19553,-0.10115,0.30971,0.29349,-0.047659,-0.18246,-0.035418,0.03273,-0.098978,-0.1266
31,-0.28919,-0.23003,-0.15315,-0.25547,-0.35365,-0.18549,-0.36626,-0.18221,-0.32486,-0.00081349,-0.034333,-0.097923,0.13338,0.040317,-0.29125,0.07897,-0.072406,0.17896,0.15794,0.11446,0.091801,0.29073,0.15058,0.17887,0.091492,-0.068347,0.2041,-0.15069,0.07678,0.14734,-0.10328,1,0.40277,-0.025258,-0.012293,0.2443,0.11541,0.29633,0.2386,-0.18464,-0.13842,0.11125,0.35404,0.10618,0.0045803,0.06409,0.12112,0.26556,0.10321,0.30897,0.21951,0.097645,0.20181,0.0093287,0.054649,0.21931,0.24665,0.14868,0.03588,-0.20298,-0.019643,0.26075,-0.047035,0.19359,0.011079,-0.18463,0.052674,0.24015,-0.053138,0.11839,0.1707,-0.17319,0.37787,-0.089153,-0.23415,-0.10374,0.0071255,-0.018193,-0.08542,-0.33309,-0.040512,0.027167,-0.23719,-0.13334,-0.05762
32,-0.26205,-0.1559,-0.055591,-0.11759,-0.19231,-0.20395,-0.052827,-0.10862,-0.29701,0.026979,0.049771,-0.12191,0.17594,0.23548,-0.17128,0.17969,0.15707,0.19604,0.19608,0.0022946,-0.077825,0.12408,-0.043385,0.15415,0.13294,0.018948,0.1813,-0.089452,-0.077857,-0.039374,0.17853,0.40277,1,0.16647,0.020161,0.16542,0.2337,0.27926,0.26322,-0.077552,-0.12142,0.077694,0.35602,0.26611,-0.10698,-0.1022,-0.072342,0.17951,-0.084462,0.37241,0.40409,0.026291,-0.033641,-0.032342,-0.054855,-0.031262,-0.01732,0.025329,-0.01295,-0.06178,-0.18275,0.15836,0.14225,0.011339,-0.15847,-0.12225,0.047969,-0.0563,-0.10203,-0.13225,0.16372,0.21593,-0.02454,-0.22717,-0.15402,-0.051594,0.12989,0.16118,0.079481,-0.05627,-0.11638,0.094171,-0.085578,0.064483,-0.025997
33,-0.38189,-0.22093,-0.42908,-0.26362,-0.36581,-0.45141,-0.10893,-0.14549,-0.30681,-0.13573,-0.25998,-0.20521,-0.14424,-0.2227,0.015072,-0.11209,-0.15182,0.15206,0.38048,-0.11679,-0.028109,0.26092,0.058749,0.12376,-0.14295,0.24907,0.041381,-0.045784,0.21944,0.23416,0.13461,-0.025258,0.16647,1,-0.093256,-0.21116,-0.016359,0.19833,-0.049007,0.13729,0.27287,0.21462,-0.14537,0.3205,-0.17612,0.41211,0.14035,0.34616,0.16179,0.27754,-0.041783,0.26383,0.22263,-0.012924,0.059014,0.081764,-0.0032871,-0.058828,0.19797,0.29289,-0.00047189,0.12231,-0.03317,0.025364,-0.13279,0.027457,0.019889,0.054442,-0.24543,0.012826,-0.072307,0.33909,-0.017402,-0.015164,-0.0041835,0.0158,-0.11035,0.048228,-0.029095,0.18236,-0.07081,0.092405,-0.22135,-0.22478,-0.27501
34,-0.1336,-0.20329,-0.19811,-0.31257,-0.016534,-0.18281,-0.13523,-0.13878,0.047531,-0.16917,-0.25729,0.01174,-0.26639,0.15001,-0.29676,0.095432,0.13506,0.032311,-0.14138,-0.046264,0.19252,0.167,0.19104,0.13492,-0.011081,-0.29977,0.14747,-0.34924,-0.0090979,0.24962,0.035281,-0.012293,0.020161,-0.093256,1,0.12913,0.28977,-0.21556,-0.092943,-0.30854,-0.089555,0.20295,0.16417,0.24109,-0.04818,0.0016783,0.10383,-0.25373,0.33622,0.099939,0.31582,0.16455,0.0059507,-0.16392,0.083118,0.022286,-0.11438,-0.22447,0.11722,-0.039552,0.1368,-0.04797,0.25101,-0.07326,-0.13676,0.11571,-0.078727,0.039371,-0.12331,-0.18881,0.077207,0.032874,0.062116,-0.36637,0.21588,-0.062443,-0.0975,-0.16464,0.017783,-0.0087424,-0.012221,-0.29897,0.1321,-0.089097,-0.060938
35,-0.11723,-0.19033,-0.013131,-0.24715,-0.24354,-0.095207,-0.18591,-0.048861,-0.088872,-0.26575,0.028902,0.058313,-0.18248,0.12817,-0.22462,0.097055,-0.20498,0.014805,0.071946,0.093248,-0.162,-0.049114,0.02219,0.17806,-0.12377,-0.145,-0.0098773,-0.18053,-0.24363,-0.043011,-0.018762,0.2443,0.16542,-0.21116,0.12913,1,0.23921,-0.12555,-0.018827,-0.14378,0.017853,-0.12002,0.32811,0.16539,0.19777,0.16868,-0.066421,0.2645,-0.064512,0.092673,0.18287,0.048438,0.02748,-0.2294,-0.29235,-0.14171,-0.030171,-0.002573,-0.043303,-0.15466,-0.21603,0.06549,0.10911,0.024194,0.006128,0.11071,0.045726,0.21967,0.14177,-0.19252,-0.136,-0.1258,0.081668,-0.088024,-0.16919,-0.074014,0.012793,-0.043086,-0.086128,-0.15715,-0.14724,-0.14696,-0.026058,-0.34246,0.082189
36,-0.27337,-0.30617,-0.17088,-0.38175,-0.063598,-0.35424,-0.3722,-0.19998,-0.28367,-0.24566,-0.10087,-0.35423,-0.22264,-0.15607,-0.22437,-0.22358,-0.022501,-0.035128,-0.09874,-0.11044,-0.22382,-0.021285,0.15785,0.029147,-0.21259,-0.31205,0.1346,-0.2894,-0.16754,-0.15749,-0.13923,0.11541,0.2337,-0.016359,0.28977,0.23921,1,0.0091256,0.1498,-0.28336,-0.34849,0.25301,0.073438,0.10419,0.071792,-0.33822,-0.03565,-0.10321,0.16308,-0.0063448,0.14087,-0.063446,-0.26428,-0.21142,-0.14898,-0.14304,0.2269,-0.23214,-0.034207,-0.22612,0.013476,0.063113,-0.10652,-0.058734,-0.070883,-0.072362,-0.10601,-0.13141,0.16356,0.12455,0.084355,0.013766,0.0054024,-0.11643,0.049502,-0.19818,0.13187,-0.19031,0.050747,-0.049939,-0.13053,-0.1518,-0.355,-0.25618,-0.062017
37,-0.1269,-0.22928,-0.13784,-0.124,-0.32928,-0.28,-0.15915,-0.24428,-0.065944,0.23015,-0.044791,-0.30526,0.16187,-0.236,-0.12105,-0.0010671,0.0079552,0.084182,0.30729,0.029381,-0.12523,0.18666,-0.052634,0.096363,0.31059,0.10119,0.030552,0.082866,-0.061339,-0.139,0.16628,0.29633,0.27926,0.19833,-0.21556,-0.12555,0.0091256,1,0.29551,0.037296,0.10245,0.1353,0.020421,0.29003,0.24781,-0.13669,0.17527,0.15874,-0.017234,0.19485,-0.097434,0.06176,0.16835,0.18336,0.45149,-0.10288,0.084474,-0.0377,-0.022514,0.1704,-0.1166,0.38349,-0.17112,-0.015265,0.082567,-0.19384,-0.072717,0.24843,0.078571,0.15961,0.3492,0.074997,-0.025004,0.092166,-0.047416,-0.076479,0.12445,0.32411,0.11562,-0.1599,0.046214,0.10295,-0.1112,0.099448,-0.10723
38,-0.045773,-0.030723,0.0069373,-0.017989,-0.091629,-0.036866,0.0077845,-0.069511,-0.012997,0.029354,-0.058486,0.12823,0.31883,-0.0014574,-0.16755,-0.01506,-0.0058922,0.22798,0.25553,0.18674,-0.033956,-0.008611,0.14225,0.10604,0.099829,0.029632,-0.12096,-0.13476,-0.05411,-0.040481,-0.11511,0.2386,0.26322,-0.049007,-0.092943,-0.018827,0.1498,0.29551,1,-0.16909,0.11229,-0.063261,0.16942,0.095249,0.072743,-0.10861,0.2747,-0.05991,0.1794,-0.064516,-0.22013,-0.013707,0.056729,0.11999,0.17598,0.04985,0.16236,-0.12574,0.28746,-0.14319,-0.19727,0.051129,0.010237,-0.21869,0.10003,-0.050375,0.24231,0.099952,0.078543,0.21713,0.38711,0.14923,0.21853,-0.095573,-0.20002,-0.10532,0.24001,0.024913,0.12364,-0.23125,-0.039089,0.20717,-0.23683,0.13254,-0.092933
39,0.060521,0.075344,-0.053785,0.069713,-0.13221,0.0044011,0.17054,0.037941,0.039508,0.10767,0.15087,-0.10192,0.12544,-0.055396,0.22968,0.065382,0.091233,-0.034294,0.14777,0.035083,-0.1249,-0.11388,-0.010718,-0.10884,-0.0073736,0.24497,-0.17449,0.031569,0.024352,0.018197,0.10045,-0.18464,-0.077552,0.13729,-0.30854,-0.14378,-0.28336,0.037296,-0.16909,1,0.20345,0.20672,-0.21845,0.082516,0.11846,0.12311,0.034498,0.027809,-0.12165,-0.09324,-0.019065,-0.033564,0.17239,0.19032,-0.057634,-0.028867,0.07686,0.36392,-0.0011167,-0.10382,0.15071,0.10664,-0.043028,-0.043686,0.0057286,0.14061,0.086075,-0.20271,-0.10229,-0.10687,0.025482,0.095191,-0.02104,0.047506,-0.10862,-0.26706,-0.0062715,0.21577,0.15487,0.2395,-0.11878,-0.024801,-0.095184,-0.15566,-0.17367
40,0.15263,0.11897,0.077592,0.10076,-0.068046,-0.001603,0.3242,0.063711,0.18966,0.13494,0.00078037,0.20431,0.11445,-0.010794,0.14315,0.17834,-0.059435,0.13679,0.40269,-0.016947,0.007318,-0.12214,-0.00067069,0.12664,-0.06134,0.30706,-0.073107,0.20593,0.3193,0.18707,-0.032178,-0.13842,-0.12142,0.27287,-0.089555,0.017853,-0.34849,0.10245,0.11229,0.20345,1,-0.080261,-0.12314,0.092234,-0.17351,0.39547,0.15609,0.1603,-0.06318,0.17837,-0.14638,0.14183,0.32665,0.069825,0.033311,-0.081796,0.022365,-0.089025,0.058962,0.34099,0.0090291,-0.18699,-0.2305,-0.19586,-0.021085,0.056859,0.07433,0.27294,0.048996,0.0080898,-0.2107,0.038034,-0.008944,-0.10233,-0.05394,-0.090688,-0.011915,0.07626,-0.048432,0.013503,0.0085107,0.13828,0.13723,-0.017765,-0.2373
41,-0.42488,-0.43207,-0.43754,-0.30463,-0.41625,-0.39489,-0.26179,-0.15601,-0.28066,-0.065448,-0.3183,-0.22548,-0.091169,-0.16589,-0.12868,-0.040831,0.12151,-0.13941,0.21092,-0.12619,0.033307,-0.0025005,-0.1412,0.038642,0.06843,0.074462,-0.048357,-0.30979,0.057034,0.25804,0.24256,0.11125,0.077694,0.21462,0.20295,-0.12002,0.25301,0.1353,-0.063261,0.20672,-0.080261,1,-0.025998,0.409,0.23759,0.21233,0.3274,-0.083637,0.4359,-0.0046449,0.20376,-0.0010099,0.15068,0.33031,0.02261,0.11064,0.046036,0.031485,0.33925,0.0057776,0.3452,0.1799,0.22194,0.11325,-0.12738,-0.11499,-0.059568,0.020722,-0.083532,-0.14751,0.13374,-0.050785,0.14626,-0.053529,-0.18723,-0.16971,-0.099597,0.18418,0.17452,0.10199,-0.07457,-0.0030413,-0.41814,-0.30483,-0.030451
42,-0.20428,-0.18869,-0.062933,-0.14832,-0.2249,0.0076538,-0.097525,-0.048032,-0.09817,-0.10726,-0.11207,0.05668,0.0027105,0.15818,-0.2011,-0.039461,-0.18794,0.062746,0.063754,0.0010225,-0.070297,0.3011,0.10933,0.1651,0.13695,-0.20545,-0.0041188,-0.044698,-0.11591,0.12573,-0.075101,0.35404,0.35602,-0.14537,0.16417,0.32811,0.073438,0.020421,0.16942,-0.21845,-0.12314,-0.025998,1,0.28516,-0.018496,-0.0021918,-0.098335,0.063012,-0.034593,-0.044914,0.23018,0.31789,0.028143,-0.11751,0.087846,-0.042544,0.33515,-0.1601,0.24102,0.030796,-0.15713,-0.13584,0.32114,-0.078804,-0.13156,-0.23289,-0.081323,0.23449,-0.063276,-0.11975,-0.019842,0.24711,0.19223,-0.090835,0.09669,0.052648,0.25313,0.083985,-0.11729,0.034722,-0.20476,0.066374,-0.010753,0.14861,0.074667
43,-0.36258,-0.44078,-0.41947,-0.31787,-0.45242,-0.43308,-0.14439,-0.28726,-0.21371,-0.12591,-0.32426,-0.026741,-0.14208,-0.20558,-0.16834,-0.17698,-0.08014,0.036708,0.14766,-0.17096,0.12253,0.33071,-0.012324,0.13753,0.063588,-0.020992,-0.016062,-0.14612,0.065189,0.32083,0.22847,0.10618,0.26611,0.3205,0.24109,0.16539,0.10419,0.29003,0.095249,0.082516,0.092234,0.409,0.28516,1,0.12714,0.073618,0.13135,0.2256,0.29991,0.20132,0.26273,0.33474,0.10457,-0.039017,0.22556,-0.015206,0.021421,-0.22809,0.1398,0.10956,-0.01138,0.24883,0.12105,0.11954,-0.26175,0.097448,0.1238,0.14727,-0.061976,-0.36667,0.10077,0.29442,0.073791,-0.067424,0.020284,-0.18742,0.19088,0.16953,-0.038046,0.080769,-0.35496,-0.092323,-0.16962,-0.18121,-0.019889
44,0.067193,-0.11828,-0.082629,-0.076736,-0.070997,-0.020901,-0.092767,-0.069805,0.15868,0.10514,-0.20896,-0.11529,0.054383,-0.20443,-0.11942,-0.031365,-0.033397,-0.071348,0.092998,-0.12811,0.045322,-0.055713,-0.16789,0.044922,0.10857,-0.13428,-0.015353,-0.24715,0.08209,-0.10669,0.30974,0.0045803,-0.10698,-0.17612,-0.04818,0.19777,0.071792,0.24781,0.072743,0.11846,-0.17351,0.23759,-0.018496,0.12714,1,-0.012484,0.091455,-0.11347,0.05331,-0.25085,0.023174,-0.081807,-0.064885,-0.027349,0.30496,0.025624,0.076926,0.16257,-0.11731,-0.0097949,-0.23933,0.1913,-0.028635,0.011589,0.011792,-0.0099631,0.1307,0.144,0.16064,-0.037292,0.25936,-0.12414,-0.052449,0.30883,-0.24032,-0.1539,0.12646,0.25261,0.19815,-0.10089,-0.26981,0.09865,-0.067834,-0.11868,-0.020028
45,-0.086094,-0.049685,-0.19795,-0.13532,-0.39263,-0.068975,0.014679,0.083108,-0.032049,-0.015658,-0.16193,0.1541,-0.093291,0.17431,0.22115,0.024573,-0.14909,0.19194,0.35523,0.07739,-0.043094,0.052162,0.088559,0.069218,-0.00053471,0.054387,-0.19554,-0.067661,0.18927,0.2611,-0.0067846,0.06409,-0.1022,0.41211,0.0016783,0.16868,-0.33822,-0.13669,-0.10861,0.12311,0.39547,0.21233,-0.0021918,0.073618,-0.012484,1,0.11805,0.28939,0.31115,0.033072,0.053344,0.28907,0.37806,0.2168,-0.091002,0.016851,-0.11269,0.11988,0.33414,0.19425,0.097479,-0.010436,0.075987,0.12849,-0.0055028,-0.12311,-0.030846,0.36098,-0.42286,-0.041771,-0.078951,-0.12667,-0.049193,-0.13659,-0.12163,-0.17795,-0.1845,0.11659,-0.11944,0.13485,0.22717,0.31211,0.035099,-0.16236,-0.14721
46,-0.17077,-0.1073,-0.27195,-0.12565,-0.23381,-0.22405,0.033083,-0.17309,-0.026391,-0.12681,-0.15714,-0.080021,0.11637,-0.23862,-0.19146,0.10622,0.039356,0.019951,0.00056333,0.43661,0.028848,0.24529,-0.04665,0.36279,-0.26759,0.17034,0.19024,-0.19437,-0.12543,0.33953,0.060489,0.12112,-0.072342,0.14035,0.10383,-0.066421,-0.03565,0.17527,0.2747,0.034498,0.15609,0.3274,-0.098335,0.13135,0.091455,0.11805,1,0.12749,0.15017,0.038075,-0.12421,0.0088017,0.29127,0.25789,-0.099336,0.17073,-0.10107,-0.1306,0.10385,-0.18686,0.10441,0.30465,0.13142,-0.20737,0.049079,0.037607,-0.027371,-0.02522,0.10741,0.045138,0.43985,-0.13681,0.23181,0.072144,-0.20153,0.093185,0.026048,0.2358,0.0075831,-0.061677,0.08124,-0.2254,-0.31236,-0.17939,-0.084695
47,-0.27758,-0.36835,-0.21731,-0.23505,-0.53779,-0.30767,-0.25755,-0.28653,-0.31348,-0.30174,-0.040682,-0.18119,-0.099866,-0.093144,-0.034274,0.054848,-0.11338,-0.030838,0.16302,0.23491,-0.13133,0.11096,0.056874,0.15568,-0.12465,0.11309,0.3333,-0.035976,0.041119,0.035258,-0.12872,0.26556,0.17951,0.34616,-0.25373,0.2645,-0.10321,0.15874,-0.05991,0.027809,0.1603,-0.083637,0.063012,0.2256,-0.11347,0.28939,0.12749,1,-0.025012,0.1835,0.067096,0.11351,0.2971,0.10981,-0.13583,0.045503,0.017332,-0.033313,-0.16418,0.12125,-0.10389,0.33944,-0.064848,0.034227,-0.00022267,-0.20578,-0.0036497,0.25101,-0.0506,0.0024446,-0.036539,0.11773,-0.076118,0.11343,-0.073284,-0.053543,0.17346,0.14117,-0.3021,-0.031975,-0.0025615,-0.15661,-0.23299,-0.16312,0.028128
48,-0.14339,-0.16204,-0.1895,-0.22224,-0.18021,-0.15311,-0.1824,-0.039658,0.065418,0.021941,-0.23841,0.11182,-0.23176,0.0045263,-0.25997,0.10091,0.092521,0.036504,0.15891,-0.23774,0.16185,0.13032,0.15894,0.16263,0.037158,-0.12466,-0.062098,-0.34834,0.21368,0.063717,0.029681,0.10321,-0.084462,0.16179,0.33622,-0.064512,0.16308,-0.017234,0.1794,-0.12165,-0.06318,0.4359,-0.034593,0.29991,0.05331,0.31115,0.15017,-0.025012,1,0.077884,0.010604,0.13337,0.042315,0.12362,0.17836,0.086947,-0.0074386,-0.19788,0.34596,0.17846,0.26425,0.12586,0.0031442,0.01926,-0.27235,0.0648,0.21887,0.026733,-0.44326,0.085381,0.10914,-0.090225,0.1584,-0.02291,-0.10162,-0.25989,-0.34476,0.16762,0.18031,0.15435,0.037095,0.18382,-0.11521,-0.13004,0.0021961
