,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
30,-0.075138,-0.25943,-0.13758,-0.11501,-0.17124,0.035622,-0.2504,0.099685,0.34089,0.14795,-0.098576,0.16733,0.2201,0.028365,0.23347,-0.0077872,0.36612,0.13094,0.32705,0.11499,0.42021,0.099177,0.13114,-0.0035607,-0.10698,0.25901,0.17533,0.39424,-0.079448,0.37753,1,0.14172,-0.00955,-0.083779,0.45612,0.26534,0.13576,0.39812,0.097418,0.41783,0.25249,0.17821,-0.16672,0.077871,0.33983,0.010136,0.030372,0.21393,0.023743,-0.16008,0.083641,0.26819,0.098368,0.25121,0.014514,0.070634,0.2199,0.05792,0.23104,0.1687,0.02845,-0.1337,-0.21459,0.010888,-0.18474,-0.14634,-0.19891,0.16231,-0.01332,0.13155,0.081845,0.20928,-0.048315,-0.098837,0.22735,0.16791,0.027765,-0.32769,-0.045308,0.21183,-0.17038
31,-0.11363,-0.060608,-0.31838,0.0334,-0.34549,-0.021981,-0.074413,-0.032237,0.018889,0.07014,0.15482,0.034524,-0.1754,0.18344,0.18647,0.18421,-0.0006757,0.18213,0.020349,0.091225,0.19474,0.07963,-0.10212,0.061354,0.12623,0.13936,-0.29605,0.34104,0.12362,0.21828,0.14172,1,-0.16338,-0.13815,0.011439,0.17675,-0.026406,0.1569,-0.072235,0.18886,-0.11155,-0.032934,0.052352,-0.050147,-0.040938,0.11187,-0.039134,0.19885,-0.24298,-0.05584,0.010574,0.079544,0.098158,0.26614,-0.038755,-0.33869,0.030153,0.14185,0.23591,0.018937,0.0021504,0.18715,-0.00091387,-0.3456,0.079745,-0.065959,0.039224,0.01449,-0.29369,-0.13195,0.19418,0.11768,0.11938,-0.057265,0.19459,-0.10842,-0.091242,-0.17403,-0.1736,-0.076629,-0.18586
32,-0.21177,-0.033704,-0.14672,-0.091624,-0.037913,-0.011262,-0.00061305,0.23081,-0.095126,0.33477,-0.014481,0.081325,0.087804,-0.25441,0.24126,0.22938,0.34218,0.10964,0.19753,0.24433,-0.049222,0.037296,-0.025754,-0.057425,0.023524,-0.23286,0.15568,0.052622,0.029558,0.0091133,-0.00955,-0.16338,1,0.25101,0.026912,0.056637,0.085425,0.14201,0.058908,-0.031346,0.22944,-0.070714,-0.036495,-0.1262,-0.19485,-0.035901,-0.039645,-0.02271,0.28067,0.30154,0.1477,-0.048122,0.095174,-0.030449,0.10646,0.21036,-0.021013,0.15312,-0.015428,-0.077685,-0.15015,-0.21424,0.3649,0.11999,-0.11406,0.0066992,0.018816,-0.1474,0.024591,-0.3602,0.044603,-0.23702,0.10213,0.078618,-0.1708,-0.064413,-0.2476,0.074644,0.20701,-0.005881,0.02369
33,-0.12041,0.059612,-0.0025693,0.11592,0.23901,0.20437,0.28604,-0.16359,-0.040817,0.25702,0.21787,0.15361,0.30557,-0.053147,0.37852,0.13225,0.21537,0.21649,0.22388,-0.096262,0.024793,0.11762,0.050512,0.17372,0.36078,0.07029,0.32016,0.11423,-0.0021613,0.06678,-0.083779,-0.13815,0.25101,1,0.26073,-0.003395,0.082601,0.090537,0.12479,-0.095181,-0.080745,0.12221,0.070159,0.034216,-0.17001,-0.28313,-0.084465,0.061147,0.14262,0.10985,0.24294,-0.11747,0.20912,-0.058447,0.077469,-0.11645,0.020841,0.10222,-0.19529,-0.1316,0.23002,0.14685,0.038885,-0.11229,-0.027471,-0.015334,0.052036,0.05469,0.010744,-0.056726,0.15658,-0.18402,0.091788,-0.14829,-0.0054254,0.003398,0.0050604,0.40714,0.16192,-0.018394,0.024263
34,-0.17586,-0.17843,0.13986,-0.13242,0.09993,0.070225,-0.1306,-0.17833,0.22681,-0.14878,0.11518,0.071529,0.14988,0.060503,0.21819,-0.0081343,0.097043,0.13337,0.14423,0.032495,0.26759,0.0075226,0.17984,0.12081,0.093778,0.061983,0.2742,0.010118,0.10222,0.20867,0.45612,0.011439,0.026912,0.26073,1,0.21229,0.23727,0.2142,0.082917,0.13743,0.034795,0.091046,0.029452,-0.10932,0.12735,-0.059821,-0.0060717,0.004628,0.23049,-0.024845,0.16854,-0.031999,-0.16976,0.13496,0.18209,-0.13614,0.13311,0.073027,-0.0085101,0.10489,-0.0077124,0.14238,-0.18514,0.08118,-0.24143,0.039637,-0.17267,0.084064,-0.14395,0.12463,-0.047693,0.12884,-0.2697,-0.095322,0.13999,0.14037,-0.013277,0.012023,0.1905,0.11401,0.19247
35,0.33482,0.038787,0.17628,0.090993,-0.13373,0.23097,0.035119,-0.036724,-0.058918,0.018729,0.36653,0.13996,0.16911,0.37823,0.21827,0.1196,0.18125,0.10351,0.26422,0.15142,0.019433,0.07652,0.04986,0.11251,0.26916,0.17478,-0.056679,0.23311,0.11015,0.12152,0.26534,0.17675,0.056637,-0.003395,0.21229,1,0.17526,0.08105,-0.030423,0.24808,0.32933,0.41786,-0.027005,0.16272,-0.31587,-0.026637,-0.2205,0.27693,-0.034092,0.014987,0.040224,0.044481,-0.14452,-0.087655,0.20967,-0.024006,-0.025118,-0.24163,0.10897,0.15127,-0.07302,0.014773,-0.038234,0.21789,0.021726,-0.17787,0.17465,-0.11829,0.073913,-0.061116,0.061512,0.014232,0.033659,0.056438,-0.022744,0.13178,-0.01584,-0.10609,0.17036,0.029774,-0.20601
36,-0.16154,-0.054224,0.1776,-0.25427,0.084183,0.16241,0.1368,-0.00083213,-0.037414,0.11701,0.2058,0.093456,0.094313,-0.073644,0.25011,0.29443,0.018504,0.24354,0.22933,0.020553,0.018409,0.076696,0.14926,0.10555,0.13765,0.19944,-0.039672,0.0079476,0.14655,0.068913,0.13576,-0.026406,0.085425,0.082601,0.23727,0.17526,1,0.062507,-0.21522,0.072423,-0.01597,0.41907,0.13354,0.19865,0.048103,-0.024921,-0.14106,0.16287,0.16096,0.28155,-0.11014,0.039617,-0.0019083,0.10174,0.029166,0.1497,0.0037698,-0.10227,0.15738,-0.14059,-0.034521,-0.07639,-0.16955,0.11431,0.082562,-0.037907,0.13358,-0.058504,-0.027364,-0.26546,0.13989,-0.12076,0.036296,-0.19654,0.031549,0.21188,0.057699,0.094573,0.22133,0.090262,0.046038
37,-0.30143,0.02522,-0.16598,0.01222,-0.090077,0.35849,-0.034397,0.059896,0.35043,0.13266,-0.081342,0.20374,0.45369,0.091144,0.34003,-0.00022186,0.21174,0.15881,0.062714,0.078267,0.26015,-0.0049351,0.042435,-4.9099e-05,0.18587,0.25764,0.083737,0.34241,0.14659,0.3494,0.39812,0.1569,0.14201,0.090537,0.2142,0.08105,0.062507,1,0.24959,0.23376,0.065278,-0.0095668,0.1348,0.054323,0.16248,-0.06355,-0.17304,-0.013532,-0.029888,-0.04962,0.3629,0.19559,0.14044,-0.079832,0.10294,0.09673,-0.21579,-0.018233,0.21749,0.11285,-0.10916,-0.0041771,-0.007428,-0.2079,-0.25425,-0.35318,-0.29807,-0.22694,0.088879,0.21864,0.17285,0.21531,0.11537,-0.0081087,0.25868,0.081661,-0.057655,0.079385,0.078474,0.26163,0.13468
38,-0.25726,-0.13594,-0.060811,0.22322,0.082513,0.029567,-0.018814,0.2104,0.0063631,0.020912,0.058082,0.53125,0.21184,0.11789,0.34516,0.10544,0.39931,0.068044,0.059415,0.29366,0.070526,-0.095034,0.19288,0.23536,0.24302,0.2863,0.27144,0.37717,-0.10827,0.12848,0.097418,-0.072235,0.058908,0.12479,0.082917,-0.030423,-0.21522,0.24959,1,-0.0061815,0.031871,-0.26848,0.073102,-0.051108,0.0055113,0.17633,0.041114,0.36087,0.10077,-0.15901,0.082661,0.12779,0.14411,0.1303,0.070641,0.20145,0.095655,-0.30103,0.16399,0.087858,0.055327,-0.10053,-0.20411,-0.38505,-0.14946,-0.44845,-0.091076,-0.17149,-0.18401,-0.094713,-0.29277,0.094662,0.034635,-0.075269,-0.39204,-0.13633,-0.038709,0.0015355,-0.022828,-0.23242,0.093742
39,0.05565,-0.075162,0.30203,-0.013765,-0.083367,0.23272,-0.067999,-0.017484,0.2096,0.17455,0.061909,0.10576,0.24027,0.17504,0.19059,0.25512,-0.13356,0.26751,-0.049844,0.24023,0.17586,0.11314,0.16165,-0.039743,0.14173,0.097666,0.044655,0.071164,0.22179,0.093646,0.41783,0.18886,-0.031346,-0.095181,0.13743,0.24808,0.072423,0.23376,-0.0061815,1,0.19256,0.27747,0.13036,-0.060858,0.20407,-0.050195,0.10277,0.023065,-0.044511,-0.0051695,0.023793,0.19669,0.16845,0.065082,-0.068582,-0.10288,0.30601,-0.16829,0.19466,0.11891,-0.034182,-0.11011,-0.024266,-0.12364,0.33657,-0.18851,-0.024513,-0.086003,0.095424,0.035076,0.14911,-0.082159,0.20858,0.077268,0.0061668,0.38055,0.046408,-0.20618,-0.15234,0.20463,0.037074
40,0.17456,-0.078758,0.017104,-0.060002,0.060502,0.035664,0.12964,0.1253,0.22889,0.26154,0.16176,-0.049841,0.083393,0.085179,0.03337,0.15468,0.17628,0.094917,0.34569,0.44747,-0.00088485,0.25859,0.17695,-0.18454,0.004179,0.17905,0.30565,0.20372,0.26812,0.31184,0.25249,-0.11155,0.22944,-0.080745,0.034795,0.32933,-0.01597,0.065278,0.031871,0.19256,1,0.23609,-0.18277,0.17455,0.061652,-0.2735,-0.24506,-0.02017,0.24569,0.16583,0.036863,0.16382,-0.26476,-0.010352,0.092374,0.19317,0.056611,-0.083574,-0.045336,0.21598,-0.19564,-0.064384,0.017074,0.19489,-0.25972,-0.035525,-0.076912,-0.16958,0.23326,-0.039909,-0.048636,0.030921,-0.21604,0.01696,-0.15143,-0.28508,-0.17735,0.016555,-0.17091,-0.085206,-0.16194
41,0.31245,0.097344,0.41203,-0.04508,0.13634,0.36614,0.30368,-0.095544,0.20042,0.1426,0.21983,-0.080978,0.20214,0.24432,0.033565,0.16992,0.12655,0.33917,0.18579,0.081223,0.1306,0.33742,0.027471,0.29244,0.15276,0.20573,0.10685,0.18314,0.18327,0.13686,0.17821,-0.032934,-0.070714,0.12221,0.091046,0.41786,0.41907,-0.0095668,-0.26848,0.27747,0.23609,1,-0.018048,0.14117,0.089996,-0.29194,-0.16764,0.15641,0.17547,0.24857,-0.0039372,0.21597,0.054713,0.043476,0.10177,-0.018808,-0.075742,-0.23965,0.031795,0.091623,-0.16187,-0.193,-0.13523,0.060903,-0.0062358,-0.11596,0.23929,0.098893,0.14218,-0.033082,0.051216,0.050439,-0.01602,-0.14153,0.051638,0.0021267,-0.058493,0.099002,-0.060701,0.0015225,-0.067113
42,0.081548,0.32716,0.17091,0.27061,0.10752,0.41266,0.025488,-0.084094,-0.006163,-0.07555,-0.14162,0.084636,0.022827,0.16457,0.10288,0.12482,-0.16402,0.1223,-0.15281,0.052391,0.13654,0.0062707,0.011222,-0.080477,0.2066,0.15986,-0.065379,-0.10599,-0.0087212,0.09533,-0.16672,0.052352,-0.036495,0.070159,0.029452,-0.027005,0.13354,0.1348,0.073102,0.13036,-0.18277,-0.018048,1,-0.14632,0.163,0.091306,0.33601,0.10601,0.099685,-0.27521,-0.16723,0.043929,0.065353,-0.11603,0.12383,-0.020957,-0.14244,-0.385,-0.13602,0.25023,0.012101,-0.020763,0.11774,0.033946,0.30316,-0.12085,0.12483,-0.31267,-0.31892,-0.10376,-0.13884,0.035583,-0.034864,0.10299,0.22879,0.15404,-0.10145,0.0080001,0.2603,0.10391,0.13926
43,0.065317,0.050178,-0.1381,-0.18523,0.062172,0.1127,-0.079283,-0.20287,-0.058581,-0.16965,-0.022328,-0.047508,-0.095112,0.13296,0.012603,-0.14008,0.090653,-0.033231,0.24039,-0.11896,0.19007,-0.21628,-0.11107,0.094862,0.01009,0.0045313,-0.13614,0.13309,0.28099,-0.20554,0.077871,-0.050147,-0.1262,0.034216,-0.10932,0.16272,0.19865,0.054323,-0.051108,-0.060858,0.17455,0.14117,-0.14632,1,0.055562,-0.11839,-0.17968,0.14076,-0.0068313,0.0023926,0.10918,-0.11991,0.067596,0.023943,-0.069978,0.11141,-0.06685,0.058265,0.30656,0.238,-0.13714,0.014955,0.21573,0.062218,0.02423,0.089673,0.12283,-0.044498,0.27204,0.17267,0.01411,0.22931,-0.27575,-0.050581,-0.12843,0.024031,0.34702,0.18473,-0.099149,0.033346,-0.33201
44,0.010444,0.072624,0.035317,-0.10385,-0.02144,0.099863,0.023442,0.087434,0.10438,-0.10886,-0.2038,-0.055519,-0.0034243,-0.26046,0.0021389,0.038184,-0.039449,0.044461,-0.10089,-0.044958,0.29876,0.21211,0.28862,-0.17354,-0.13924,0.057001,0.080965,-0.10301,-0.014989,0.10849,0.33983,-0.040938,-0.19485,-0.17001,0.12735,-0.31587,0.048103,0.16248,0.0055113,0.20407,0.061652,0.089996,0.163,0.055562,1,-0.20793,0.2722,-0.11848,0.17954,-0.038147,0.17312,0.22487,-0.068238,0.040753,-0.074031,0.21425,-0.012614,-0.054827,-0.098503,0.11509,-0.034355,-0.19958,-0.13304,-0.077917,0.12897,-0.067405,0.00058795,-0.082272,-0.13178,0.1652,-0.11357,-0.033659,-0.1041,-0.22604,0.29665,0.060634,-0.0088402,-0.13208,-0.084159,0.088152,0.0501
45,-0.14351,-0.16982,-0.089996,-0.015534,-0.2191,-0.1635,-0.51223,0.096921,-0.098176,0.13682,-0.16198,0.032061,-0.16957,0.019599,-0.073504,-0.059145,-0.2124,-0.23615,0.02157,0.047389,-0.13701,-0.32073,-0.22002,0.039824,-0.070192,0.058261,-0.13121,-0.08672,-0.12782,-0.22049,0.010136,0.11187,-0.035901,-0.28313,-0.059821,-0.026637,-0.024921,-0.06355,0.17633,-0.050195,-0.2735,-0.29194,0.091306,-0.11839,-0.20793,1,0.12127,0.060241,-0.13552,-0.22424,-0.25001,0.18879,0.15213,0.10458,0.034404,0.071025,0.082392,-0.12182,0.19087,0.084711,-0.039392,-0.40265,0.091561,0.17293,-0.069935,0.020327,-0.05341,0.15832,-0.092892,-0.15666,0.010995,0.026487,0.013276,0.33473,-0.24716,0.14374,-0.041326,-0.21123,-0.082077,0.18127,0.28659
46,0.12859,0.19464,-0.14657,-0.0048635,-0.0912,0.046522,0.03498,-0.071137,-0.07677,-0.24753,-0.20822,-0.31975,-0.032853,-0.19571,0.073773,-0.1207,-0.29163,0.11905,-0.055694,0.00011483,-0.11216,0.042705,-0.14059,-0.1368,-0.02207,-0.29666,-0.025395,-0.30047,-0.33818,-0.10977,0.030372,-0.039134,-0.039645,-0.084465,-0.0060717,-0.2205,-0.14106,-0.17304,0.041114,0.10277,-0.24506,-0.16764,0.33601,-0.17968,0.2722,0.12127,1,0.059127,-0.016888,-0.14596,-0.19752,0.037709,0.10089,0.20562,-0.16669,0.22031,0.18479,-0.19684,-0.28217,0.16069,0.077819,-0.078516,0.18341,-0.036469,0.33257,-0.14633,0.041563,0.11892,-0.3096,0.042668,-0.45341,-0.048937,0.11069,-0.029108,0.13114,0.041811,-0.05915,-0.20507,0.18291,-0.084165,0.049042
47,-0.047071,0.056473,0.032998,0.11575,0.079203,0.26046,0.073344,0.11642,-0.10893,0.073069,0.22913,0.30124,0.022729,0.22691,0.20011,0.22612,0.40217,0.26652,0.25774,-0.03713,0.16237,0.072085,0.095486,0.24293,0.28122,0.23822,-0.06101,0.43982,-0.069058,0.25972,0.21393,0.19885,-0.02271,0.061147,0.004628,0.27693,0.16287,-0.013532,0.36087,0.023065,-0.02017,0.15641,0.10601,0.14076,-0.11848,0.060241,0.059127,1,0.12289,0.071958,-0.094226,0.066263,0.20387,0.30733,-0.095483,0.05942,0.26337,-0.088672,0.32361,0.25135,0.025604,-0.0034489,-0.026736,-0.092337,0.014015,-0.30794,0.051892,0.075033,-0.34094,-0.36942,-0.17444,0.21495,0.067138,-0.26536,-0.25314,-0.18606,0.10989,-0.014923,-0.0087307,-0.19899,-0.073395
48,0.011387,0.091663,0.17071,-0.23576,0.35669,0.16213,0.0774,0.13362,0.1236,-0.043835,0.21269,-0.044334,0.014939,-0.14499,0.094562,0.14492,0.083296,0.045947,0.091115,-0.025241,0.10099,0.1799,0.0784,-0.015274,0.0072518,0.061234,0.15829,0.077993,0.1151,0.036224,0.023743,-0.24298,0.28067,0.14262,0.23049,-0.034092,0.16096,-0.029888,0.10077,-0.044511,0.24569,0.17547,0.099685,-0.0068313,0.17954,-0.13552,-0.016888,0.12289,1,0.048955,0.10035,-0.042085,-0.24736,-0.16954,-0.056956,0.37349,-0.18108,-0.12577,0.14168,0.058853,-0.17435,-0.25178,-0.20088,0.036038,0.038106,-0.089329,0.43631,0.031392,0.10035,0.099731,-0.11629,0.061863,-0.38186,-0.18341,-0.15659,-0.20701,-0.056859,0.28957,-0.047462,-0.15976,0.093324
49,-0.10139,-0.14829,0.011947,-0.2529,0.037569,-0.041875,0.35618,-0.083545,-0.14979,0.07975,0.15791,-0.12004,0.14759,-0.06114,-0.039071,0.043066,0.055092,-0.0028888,0.021945,0.054687,-0.35471,0.2605,0.036097,-0.12486,0.018876,-0.15195,0.067153,-0.13572,0.10561,-0.053093,-0.16008,-0.05584,0.30154,0.10985,-0.024845,0.014987,0.28155,-0.04962,-0.15901,-0.0051695,0.16583,0.24857,-0.27521,0.0023926,-0.038147,-0.22424,-0.14596,0.071958,0.048955,1,0.047606,0.052777,0.042529,0.19093,-0.065904,0.085768,0.18957,0.11226,0.083894,-0.12027,-0.17227,-0.10293,0.048686,0.094124,-0.17904,0.034226,0.0047786,-0.13697,0.11366,-0.43285,0.17376,-0.23951,0.1589,-0.26901,-0.15482,-0.069639,-0.079665,0.22565,0.057397,-0.10286,-0.024452
50,-0.24829,0.037279,0.055779,0.041995,0.047747,0.12119,-0.073039,0.0035724,0.025097,-0.073972,0.22398,0.11341,0.30266,-0.0051222,0.22465,-0.015724,0.21412,0.0085251,0.23026,-0.088404,0.0039861,0.063301,0.076986,0.0036918,0.080155,0.11828,0.064813,0.19415,0.033423,0.19855,0.083641,0.010574,0.1477,0.24294,0.16854,0.040224,-0.11014,0.3629,0.082661,0.023793,0.036863,-0.0039372,-0.16723,0.10918,0.17312,-0.25001,-0.19752,-0.094226,0.10035,0.047606,1,0.013914,-0.096918,-0.19354,0.048586,-0.058529,-0.035093,0.21694,0.063883,-0.064377,-0.045783,0.17611,0.05523,-0.30573,-0.13493,0.061707,0.091357,0.02653,-0.015044,0.40235,0.25579,0.2875,0.0072455,-0.129,-0.21674,-0.07477,-0.13673,0.25375,-0.23364,0.095013,0.14267
51,0.066451,-0.060291,0.19335,0.1339,0.0072558,0.061698,-0.14927,0.16047,0.12013,0.00082796,-0.15816,-0.13055,-0.045915,-0.057431,0.042708,-0.075132,0.027001,-0.11667,0.046171,-0.035342,0.014267,0.15249,0.11578,0.18287,-0.081905,-0.050389,-0.14249,0.12286,-0.053602,0.32068,0.26819,0.079544,-0.048122,-0.11747,-0.031999,0.044481,0.039617,0.19559,0.12779,0.19669,0.16382,0.21597,0.043929,-0.11991,0.22487,0.18879,0.037709,0.066263,-0.042085,0.052777,0.013914,1,0.20824,0.068073,0.014233,0.15359,0.023903,-0.10178,-0.027746,0.34575,0.0045643,-0.37156,0.045995,0.10693,-0.0041819,-0.21944,-0.15102,0.12494,0.076068,-0.065802,0.15899,-0.060072,0.36509,0.20764,0.05923,0.29579,-0.11628,-0.099355,0.10006,0.28759,0.019767
52,-0.2237,-0.19078,-0.31235,-0.094196,-0.066679,0.073728,0.071164,0.037154,0.22783,0.22545,-0.097436,0.1044,0.11213,-0.027272,0.11871,0.060382,0.049413,0.097836,-0.21168,-0.039822,-0.026586,-0.061834,-0.25388,0.15913,0.026547,-0.070888,0.010004,0.083881,0.13854,-0.14443,0.098368,0.098158,0.095174,0.20912,-0.16976,-0.14452,-0.0019083,0.14044,0.14411,0.16845,-0.26476,0.054713,0.065353,0.067596,-0.068238,0.15213,0.10089,0.20387,-0.24736,0.042529,-0.096918,0.20824,1,0.18924,-0.14839,0.032899,0.23857,0.21207,0.26734,-0.053075,0.022664,-0.056873,0.23825,-0.057634,-0.0036699,-0.23839,-0.08294,0.022836,0.036009,-0.2143,-0.076888,0.019624,0.3669,0.17757,-0.012308,0.22586,-0.10092,-0.10267,-0.19401,0.22288,-0.022012
53,-0.15306,-0.19351,-0.26179,-0.036829,-0.21723,-0.17296,0.031887,0.012774,0.0057594,0.04924,-0.038614,0.12856,-0.14235,-0.06803,-0.032945,-0.086279,0.071287,0.13933,0.22991,0.070154,0.0076272,0.073887,0.081687,0.047757,-0.043409,0.045068,0.053158,0.16449,-0.036456,0.11645,0.25121,0.26614,-0.030449,-0.058447,0.13496,-0.087655,0.10174,-0.079832,0.1303,0.065082,-0.010352,0.043476,-0.11603,0.023943,0.040753,0.10458,0.20562,0.30733,-0.16954,0.19093,-0.19354,0.068073,0.18924,1,-0.098255,0.077875,0.20802,0.28191,0.14159,-0.0048035,0.11789,-0.053162,0.099754,-0.066502,-0.24672,0.067617,-0.36277,0.12739,-0.17371,-0.26663,-0.11321,0.18955,0.076639,-0.2171,-0.081316,-0.23798,-0.069958,-0.093741,-0.24711,-0.10719,0.12508
54,0.22666,0.33534,0.16117,0.22051,-0.21196,-0.1203,-0.094685,-0.16883,0.14452,0.11712,-0.060324,0.11731,-0.159,0.31608,-0.052329,0.10507,0.11272,-0.15935,-0.052105,0.35273,0.085765,-0.021723,0.21203,0.0063713,0.027155,0.0090149,-0.14919,-0.1073,-0.18797,0.28276,0.014514,-0.038755,0.10646,0.077469,0.18209,0.20967,0.029166,0.10294,0.070641,-0.068582,0.092374,0.10177,0.12383,-0.069978,-0.074031,0.034404,-0.16669,-0.095483,-0.056956,-0.065904,0.048586,0.014233,-0.14839,-0.098255,1,-0.0032617,-0.33655,-0.14444,-0.086245,-0.035362,0.14658,0.015111,-0.0043765,0.043961,-0.035416,0.10376,0.11359,0.12017,0.17014,-0.12516,-0.30768,0.22577,-0.10431,0.085621,0.031005,0.1627,-0.089916,-0.05773,-0.020385,0.34077,-0.12151
55,-0.0076974,0.07971,-0.12477,-0.10411,-0.14043,0.033286,-0.057101,0.29624,0.018052,-0.081118,0.026648,-0.056088,-0.054254,-0.23097,0.059964,-0.098107,-0.08298,-0.07423,-0.0094979,-0.059132,-0.28846,-0.061912,0.15624,-0.30651,0.084811,0.029523,0.088126,-0.15459,-0.13442,-0.13449,0.070634,-0.33869,0.21036,-0.11645,-0.13614,-0.024006,0.1497,0.09673,0.20145,-0.10288,0.19317,-0.018808,-0.020957,0.11141,0.21425,0.071025,0.22031,0.05942,0.37349,0.085768,-0.058529,0.15359,0.032899,0.077875,-0.0032617,1,-0.17357,-0.18279,0.010976,0.21675,-0.26928,-0.31894,0.087845,0.14754,-0.16324,-0.16311,0.096052,-0.03287,0.26753,0.094864,-0.31818,-0.081853,0.072439,-0.0041963,-0.24627,-0.18458,-0.088698,-0.016918,0.048797,0.00094131,0.05946
56,-0.014643,-0.38137,0.0027155,-0.063041,0.07029,-0.11146,-0.068603,0.094284,-0.00049284,0.16961,-0.06655,-0.027425,0.20986,-0.22345,0.077656,0.037288,0.12333,-0.01781,-0.017869,-0.0082304,-0.1873,-0.050027,-0.059388,-0.086331,-0.12713,-0.12021,0.010051,-0.14913,0.013008,-0.056835,0.2199,0.030153,-0.021013,0.020841,0.13311,-0.025118,0.0037698,-0.21579,0.095655,0.30601,0.056611,-0.075742,-0.14244,-0.06685,-0.012614,0.082392,0.18479,0.26337,-0.18108,0.18957,-0.035093,0.023903,0.23857,0.20802,-0.33655,-0.17357,1,0.19171,0.038553,-0.14198,-0.10286,0.046638,0.053939,-0.14717,0.10066,0.15366,-0.095825,0.04474,-0.17543,-0.19979,0.0925,-0.1116,0.25762,0.1108,-0.18243,0.093372,0.10117,-0.10737,-0.1046,-0.084555,0.099496
57,-0.16475,-0.071707,-0.24426,-0.21983,-0.056024,-0.27309,-0.017892,0.18184,-0.069585,0.04015,-0.17799,-0.16159,-0.20455,-0.46327,-0.21316,-0.21771,0.053289,-0.25518,-0.04198,-0.34552,-0.12925,-0.1724,-0.19896,-0.12489,-0.20189,-0.21046,-0.25456,-0.11265,0.14147,-0.037025,0.05792,0.14185,0.15312,0.10222,0.073027,-0.24163,-0.10227,-0.018233,-0.30103,-0.16829,-0.083574,-0.23965,-0.385,0.058265,-0.054827,-0.12182,-0.19684,-0.088672,-0.12577,0.11226,0.21694,-0.10178,0.21207,0.28191,-0.14444,-0.18279,0.19171,1,0.21728,-0.36512,-0.028137,0.22701,0.31104,0.04738,-0.22763,0.45174,-0.19037,0.30452,0.14214,0.094899,0.26919,0.24759,0.18927,0.041148,0.070823,-0.012035,0.14701,0.17623,-0.15461,0.1358,0.078335
58,-0.098,-0.19236,-0.033515,-0.30905,-0.09941,0.12031,-0.17993,0.19926,0.076839,0.031074,0.084859,0.27614,-0.04233,0.050379,-0.00074422,-0.0091022,0.25889,-0.045674,-0.061515,0.018035,0.003017,-0.15421,-0.12084,0.1709,0.18009,0.24179,-0.19604,0.32036,0.20969,-0.11236,0.23104,0.23591,-0.015428,-0.19529,-0.0085101,0.10897,0.15738,0.21749,0.16399,0.19466,-0.045336,0.031795,-0.13602,0.30656,-0.098503,0.19087,-0.28217,0.32361,0.14168,0.083894,0.063883,-0.027746,0.26734,0.14159,-0.086245,0.010976,0.038553,0.21728,1,-0.082026,-0.075961,0.046509,0.055003,-0.064103,-0.056972,-0.066352,0.31346,-0.066372,0.16953,-0.10443,0.09679,0.38714,-0.063726,-0.18228,-0.28404,0.10741,0.14773,0.031014,-0.29531,0.16496,-0.062972
59,0.15548,0.19841,0.12996,0.30348,-0.010617,0.28763,-0.31561,-0.086325,0.15094,-0.21111,0.10844,-0.074549,-0.2229,0.37892,-0.12735,-0.029793,-0.013498,0.12763,0.16277,-0.00039749,0.22949,-0.01227,0.066371,0.092799,0.1131,-0.025672,0.15718,0.17543,0.085157,0.088934,0.1687,0.018937,-0.077685,-0.1316,0.10489,0.15127,-0.14059,0.11285,0.087858,0.11891,0.21598,0.091623,0.25023,0.238,0.11509,0.084711,0.16069,0.25135,0.058853,-0.12027,-0.064377,0.34575,-0.053075,-0.0048035,-0.035362,0.21675,-0.14198,-0.36512,-0.082026,1,-0.16331,-0.23824,0.22747,0.14921,-0.13138,-0.20061,-0.16576,-0.010652,0.020117,0.093274,-0.12745,0.094394,-0.17893,0.15989,-0.12176,-0.10642,-0.088247,-0.10497,0.059397,0.098532,-0.1668
60,0.074126,0.20264,-0.041021,0.22917,0.067023,-0.043622,0.066219,0.062985,0.019805,0.15812,0.10947,0.31078,-0.039008,-0.10842,0.080323,0.1435,0.18194,0.012495,0.15147,0.17117,0.16158,0.039898,0.14,0.29428,-0.037879,-0.015573,-0.10584,0.11446,-0.12548,0.147,0.02845,0.0021504,-0.15015,0.23002,-0.0077124,-0.07302,-0.034521,-0.10916,0.055327,-0.034182,-0.19564,-0.16187,0.012101,-0.13714,-0.034355,-0.039392,0.077819,0.025604,-0.17435,-0.17227,-0.045783,0.0045643,0.022664,0.11789,0.14658,-0.26928,-0.10286,-0.028137,-0.075961,-0.16331,1,0.090975,0.019625,-0.033883,0.25655,0.0028524,-0.023265,0.0037782,-0.14077,-0.15608,-0.086396,-0.17395,-0.05461,-0.034753,0.014222,0.15558,0.094106,0.10899,-0.069414,0.23852,-0.21675
