,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
20,0.84359,0.809,0.78208,0.85115,0.76159,0.76217,0.82039,0.79415,0.80751,0.76932,0.80895,0.76056,0.73266,0.85131,0.76256,0.73724,0.75629,0.73277,0.69059,0.701,1,0.7343,0.69179,0.67872,0.71549,0.67872,0.44307,0.69615,0.56188,0.47048,0.45133,0.71595,0.70224,0.58261,0.44583,0.56277,0.46702,0.61203,0.5961,0.47168,0.16958,0.40467,0.27314,0.46223,0.46669,0.2326,0.28514,0.22173,-0.17352,-0.015283,0.19128,0.26246,0.30301,0.16521,-0.066795,0.0058037,0.0060103,0.01577,-0.06249,-0.31309,0.018616,-0.16769,0.086436,-0.28354,-0.18767,-0.13184,-0.071471,-0.2343,-0.056377,-0.079821,-0.047465,0.074694,-0.082073,0.069282,-0.077744,-0.046091,-0.21283,-0.04739,0.065787,-0.15116,-0.17214,-0.24849,0.069485,0.049473,-0.058302,-0.10367,-0.019875,-0.23714,0.20019,-0.06474,0.1033,0.1476,0.074787,0.043173,-0.13719,-0.081019,-0.12449,-0.15021,-0.10409,0.10544,-0.066169,0.10572,0.18699,0.28321,-0.20691,-0.014026,0.11551,-0.0089888,0.3223,-0.14147,0.049129,-0.0016387,-0.0044372,-0.12992,0.028456,0.13312,-0.073831,0.17688,0.066525,-0.034726,-0.004987,0.0043814,-0.0011981,0.14564,-0.10859
21,0.82695,0.84638,0.82668,0.85157,0.82471,0.81974,0.81533,0.76328,0.76216,0.79211,0.84203,0.81914,0.75455,0.82529,0.76245,0.79206,0.73239,0.81009,0.70234,0.79167,0.7343,1,0.68022,0.71432,0.51606,0.69861,0.53322,0.70684,0.63183,0.61421,0.47515,0.71575,0.65829,0.64017,0.32588,0.44989,0.45802,0.62185,0.55818,0.52502,0.26833,0.42906,0.33455,0.47293,0.31599,0.24833,0.36696,0.21456,-0.015933,-0.093947,0.080373,0.23934,0.27866,0.26063,-0.082087,0.16705,0.074425,0.13511,0.08834,-0.18872,-0.02724,-0.074319,0.1124,-0.35969,-0.074885,0.023019,0.20986,-0.067408,-0.029274,-0.031794,-0.077781,0.12777,-0.14155,0.16158,-0.27161,-0.03334,-0.28528,-0.021361,0.10894,-0.11961,-0.18877,-0.29114,-0.087881,-0.042591,0.037055,-0.10172,-0.12691,-0.27699,0.26646,-0.0019011,0.11759,-0.011797,-0.042101,-0.10273,-0.041865,-0.065132,-0.12622,-0.15983,-0.012527,0.034622,0.096451,0.20736,0.1836,0.23476,-0.14997,0.032754,0.20168,0.087772,0.20467,-0.0563,0.089107,0.13754,0.070013,-0.083446,-0.062188,0.078979,-0.052516,0.14638,0.17787,-0.14268,0.017726,0.12003,0.062307,-0.069246,-0.084111
22,0.71078,0.72991,0.73881,0.73999,0.65229,0.70302,0.7592,0.76977,0.7079,0.77126,0.76476,0.68269,0.68352,0.67626,0.70878,0.69362,0.71074,0.66131,0.6891,0.74714,0.69179,0.68022,1,0.70367,0.6449,0.79499,0.39737,0.68319,0.48787,0.5332,0.3955,0.55215,0.65639,0.54846,0.4171,0.58067,0.38608,0.41241,0.45077,0.27727,0.35257,0.35251,0.3486,0.56929,0.36711,0.32014,0.44504,0.42173,-0.090113,0.18392,0.34708,0.21281,0.16297,0.25479,-0.20221,0.20297,-0.019423,0.047749,0.0063938,-0.2102,-0.16456,-0.011478,-0.020768,-0.17022,-0.23007,-0.062257,0.19601,-0.13319,-0.003385,-0.019429,0.021085,0.022092,-0.29797,0.29011,-0.16102,0.12336,-0.20304,0.0188,-0.14133,-0.068712,-0.043153,-0.22674,-0.0069842,0.10832,0.059909,-0.10467,-0.13162,-0.17748,0.19744,-0.18284,0.15385,0.06337,0.13751,-0.015503,-0.0065324,-0.09949,-0.029714,-0.17176,-0.02855,0.011137,0.071639,0.11006,0.017189,0.25431,0.061489,-0.118,0.021618,0.35018,0.19433,-0.027129,0.30869,-0.06723,0.13946,-0.046603,-0.010771,-0.013854,-0.042848,-0.026897,0.078577,-0.023953,-0.0032094,0.050409,0.04946,-0.09236,-0.083882
23,0.77685,0.83115,0.80043,0.79243,0.80669,0.76497,0.82093,0.79205,0.82177,0.83012,0.8018,0.82306,0.79399,0.7412,0.73245,0.79621,0.83859,0.77436,0.68813,0.73624,0.67872,0.71432,0.70367,1,0.66126,0.78816,0.50385,0.69813,0.63581,0.61321,0.62159,0.7095,0.56904,0.66922,0.44756,0.49675,0.51757,0.33053,0.64655,0.47974,0.16396,0.33769,0.33289,0.62977,0.4542,0.33252,0.24305,0.20038,-0.09362,0.068451,0.23412,0.26095,0.24957,0.19616,-0.15768,0.16236,0.065003,-0.040701,0.0020561,-0.2241,-0.029518,-0.18504,-0.025267,0.012436,-0.2434,-0.073921,0.24218,-0.059061,0.0046072,-0.056503,-0.18645,-0.074935,-0.043374,0.14712,-0.09652,0.024733,-0.16833,0.19337,-0.05563,-0.16076,-0.27838,-0.13938,0.086651,-0.15532,-0.1011,-0.1417,-0.051586,-0.13625,0.062778,0.045877,-0.10518,-0.054358,0.028428,-0.020134,-0.050132,-0.032722,-0.037109,-0.17567,0.087199,-0.09855,-0.16051,0.19496,0.12336,0.3163,-0.16042,-0.08498,0.21606,0.30464,0.34316,0.14613,0.038812,-0.17482,-0.055524,-0.0084455,-0.003237,0.13135,0.012534,0.10718,0.16174,-0.016998,0.12154,0.15583,-0.027758,-0.057537,-0.080428
24,0.70784,0.65296,0.65663,0.64583,0.63636,0.69314,0.72395,0.73296,0.68027,0.65916,0.70819,0.63529,0.63437,0.68818,0.62143,0.61018,0.69712,0.57382,0.52692,0.55104,0.71549,0.51606,0.6449,0.66126,1,0.63851,0.34188,0.55252,0.55175,0.455,0.36444,0.65609,0.49928,0.46937,0.51612,0.44002,0.50168,0.36599,0.51876,0.3097,0.15734,0.23981,0.31098,0.3919,0.3529,0.20749,0.26655,0.35824,0.1135,0.12408,0.24428,0.24452,0.27477,0.16139,-0.1518,0.18622,0.054712,0.11655,-0.13858,-0.22202,-0.045294,-0.24527,-0.0014781,-0.13221,-0.13032,-0.12032,-0.041987,-0.13684,0.014077,-0.19462,-0.05464,-0.086158,-0.20047,0.064355,-0.062936,0.12818,-0.20158,0.12255,0.048553,-0.12304,-0.072586,-0.14261,0.013087,0.060958,-0.16612,-0.053254,-0.18785,-0.25402,0.062883,-0.015174,-0.025361,-0.021365,0.019189,-0.15463,0.17437,-0.081839,0.089145,-0.1726,0.010152,0.03067,-0.18672,0.08592,0.13037,0.19787,-0.21697,-0.051608,0.087693,0.10834,0.24021,-0.02606,-0.0066896,-0.084506,0.071051,-0.045501,0.27683,0.14743,0.11263,0.02436,0.27708,0.028892,0.14193,-0.10788,0.1741,0.092615,-0.071927
25,0.79169,0.82281,0.78752,0.75619,0.78284,0.68043,0.76924,0.76615,0.83525,0.75965,0.73725,0.76083,0.74505,0.6919,0.75964,0.71462,0.73996,0.69035,0.67861,0.7026,0.67872,0.69861,0.79499,0.78816,0.63851,1,0.54903,0.73169,0.56696,0.53968,0.45933,0.66129,0.65363,0.54017,0.44581,0.47543,0.42956,0.35049,0.55141,0.36137,0.41435,0.35009,0.29251,0.51109,0.47842,0.35202,0.45572,0.49893,-0.13528,-0.0098742,0.13309,0.2511,0.25644,0.24817,-0.22329,0.14188,0.12423,0.059415,0.028018,-0.15759,-0.19117,-0.18658,0.0075332,-0.16696,-0.22269,-0.071754,0.18276,-0.094489,0.050094,-0.12068,-0.14321,0.061015,-0.21903,0.23656,-0.21513,-0.051716,-0.35126,0.13048,-0.14707,-0.27957,-0.14403,-0.43066,0.13293,0.040654,0.049117,-0.027089,-0.067229,-0.23517,0.12316,-0.14752,0.018519,0.024444,-0.029547,-0.0051307,0.011873,-0.13811,-0.028496,-0.15623,-0.086688,-0.12025,0.12175,0.30241,0.11584,0.17331,-0.040825,0.013635,0.30125,0.32329,0.13657,0.13104,0.081785,-0.044779,0.062096,-0.14485,0.094137,-0.023058,-0.11734,0.094229,0.23932,0.001653,0.16076,0.13604,0.043009,-0.028457,-0.11165
26,0.59501,0.57658,0.56833,0.52714,0.58929,0.62277,0.53261,0.67007,0.56902,0.57231,0.6013,0.56492,0.58117,0.56223,0.60078,0.64446,0.57454,0.56699,0.50327,0.52592,0.44307,0.53322,0.39737,0.50385,0.34188,0.54903,1,0.535,0.42178,0.54978,0.33135,0.49093,0.43925,0.42233,0.28853,0.12859,0.39916,0.32312,0.54586,0.31959,0.33498,0.17726,0.41604,0.18846,0.3306,0.22414,0.28463,-0.019296,-0.16461,-0.19366,0.14465,0.045449,0.29247,0.18818,-0.20158,0.024363,0.1923,0.0084426,-0.024808,-0.30055,0.1981,0.1678,-0.13596,-0.014047,-0.17222,-0.13493,0.2954,-0.12952,0.25439,-0.084775,0.019346,-0.022648,0.043465,0.096689,-0.21054,-0.019385,-0.091792,0.089799,0.15314,-0.090131,-0.2282,-0.14877,-0.088587,-0.059441,0.019686,-0.039282,-0.072979,-0.027898,-0.060588,0.0025042,0.01065,-0.060716,-0.19607,-0.17635,-0.078226,-0.2319,-0.10159,-0.28603,0.0051107,-0.13034,0.065766,0.45089,0.042229,0.048271,-0.14448,0.0068862,0.11109,0.033854,0.16213,-0.11269,0.034087,0.18167,0.077541,-0.123,-0.13191,-0.13177,-0.015208,0.1704,0.066282,-0.21998,0.23218,0.20504,-0.011934,0.0092845,-0.32241
27,0.77046,0.77884,0.75717,0.72499,0.71132,0.68857,0.73828,0.7497,0.79491,0.7769,0.78844,0.72006,0.70663,0.7566,0.7555,0.74806,0.75618,0.71047,0.52428,0.68231,0.69615,0.70684,0.68319,0.69813,0.55252,0.73169,0.535,1,0.46818,0.50078,0.52147,0.68271,0.59099,0.55946,0.2239,0.40291,0.46093,0.40726,0.64362,0.44718,0.16519,0.30356,0.28968,0.51283,0.41527,0.2313,0.37935,0.28151,-0.24083,0.057137,0.18151,0.1644,0.33703,0.24757,-0.046508,0.064232,0.080921,0.11448,-0.12512,-0.22589,-0.085648,0.096238,0.084492,-0.030582,-0.15393,-0.16662,0.055327,-0.16811,0.066698,-0.011179,-0.075195,0.11595,-0.15349,0.19955,-0.08497,-0.00047596,-0.25487,-0.010893,0.14242,-0.26457,-0.027177,-0.28266,-0.021426,-0.16313,0.058186,-0.14367,0.075847,-0.10893,0.11409,-0.10652,-0.015731,-0.00032058,-0.29319,-0.077503,-0.016443,-0.34495,0.048055,-0.05202,-0.03347,-0.076039,0.011094,0.17087,0.17152,0.32,-0.049529,-0.053908,0.23982,0.22058,0.2492,0.010747,0.092781,0.011579,0.018408,-0.16947,0.10044,0.01931,0.13606,0.19354,0.22468,0.065473,-0.00099595,-0.0034023,-0.096366,0.11531,-0.23994
28,0.62451,0.67982,0.59073,0.67569,0.57142,0.58985,0.65218,0.55028,0.62701,0.58268,0.6181,0.62572,0.49381,0.54465,0.56004,0.5288,0.5805,0.54626,0.49127,0.53365,0.56188,0.63183,0.48787,0.63581,0.55175,0.56696,0.42178,0.46818,1,0.44396,0.32083,0.53054,0.55944,0.42499,0.42266,0.42058,0.42773,0.33659,0.39256,0.39139,0.16284,0.36019,0.33822,0.28233,0.37068,0.085741,0.17702,0.099576,-0.0154,-0.20601,0.20942,0.36044,-0.010838,0.20653,-0.207,0.15711,-0.022559,0.097004,0.014177,-0.15426,-0.1773,-0.27742,0.041999,-0.32718,-0.27761,-0.023636,0.16718,-0.059339,-0.12086,0.039152,-0.10575,0.013327,-0.14232,0.064918,-0.27031,0.12136,-0.28788,-0.02107,0.1714,-0.040987,-0.17772,-0.25811,-0.026255,0.13463,0.044017,0.14117,-0.00029919,-0.36464,0.034756,-0.06226,0.087566,-0.0094297,-0.039583,-0.11868,0.15495,0.16012,-0.20476,-0.17601,-0.033679,-0.13863,-0.11253,0.27976,0.10376,0.1746,-0.068468,-0.1855,0.15906,0.01736,0.17899,-0.018123,0.0052971,-0.097372,-0.067193,-0.12253,-0.10952,0.12883,-0.1604,0.15492,0.054225,-0.085929,0.38363,0.11736,0.31104,-0.063466,-0.070668
29,0.70515,0.69939,0.58356,0.59685,0.64974,0.71686,0.66156,0.70521,0.61123,0.62578,0.6882,0.68012,0.70781,0.6241,0.55954,0.65244,0.53199,0.61864,0.60901,0.68901,0.47048,0.61421,0.5332,0.61321,0.455,0.53968,0.54978,0.50078,0.44396,1,0.50533,0.49934,0.3461,0.62321,0.39633,0.31437,0.30014,0.43514,0.27572,0.41203,0.37252,0.45588,0.407,0.5433,0.29489,0.24915,0.25811,0.092075,-0.14139,-0.22613,0.36807,0.3185,0.24574,0.2456,-0.26008,0.13723,-0.22918,0.022272,-0.1671,-0.37391,-0.017424,0.008137,-0.070271,-0.10786,-0.031713,-0.13011,0.28445,-0.075145,-0.019267,0.081531,-0.086991,0.15292,0.062676,0.2379,-0.17407,0.12139,-0.192,0.041406,-0.16183,-0.01959,-0.15352,-0.17568,-0.08722,-0.11355,-0.06453,-0.027986,-0.1878,-0.037431,0.024919,0.043643,0.10152,-0.19921,-0.027482,-0.064646,0.017673,-0.010221,-0.11901,-0.28074,-0.049522,-0.14718,0.095147,0.25879,0.0092762,0.12148,-0.11778,-0.047289,0.19213,0.13736,0.18788,0.21241,0.017615,-0.11672,0.15597,-0.057703,0.11673,-0.04791,-0.010439,-0.085441,0.119,-0.051966,0.16718,0.17137,0.083357,-0.13117,-0.2474
30,0.60318,0.58705,0.61746,0.5046,0.6143,0.64016,0.55405,0.54044,0.62234,0.63527,0.53988,0.62835,0.68483,0.54353,0.55859,0.55166,0.56362,0.53622,0.53838,0.6147,0.45133,0.47515,0.3955,0.62159,0.36444,0.45933,0.33135,0.52147,0.32083,0.50533,1,0.53133,0.48091,0.38619,0.26952,0.35352,0.38137,0.28736,0.43188,0.31478,0.13906,0.23262,0.38901,0.51573,0.17807,0.35012,0.12156,0.016236,-0.26431,0.06783,0.16612,0.19761,0.26089,0.25993,-0.14171,-0.034066,-0.077744,-0.084721,-0.080899,-0.15139,0.070882,-0.040793,0.19491,0.090449,-0.2498,-0.040684,0.054919,-0.027337,0.065439,0.056912,-0.13021,-0.17001,-0.0095627,0.025932,0.098392,-0.10167,-0.20019,0.09534,-0.13713,-0.13871,-0.093899,-0.069714,0.12759,-0.17828,0.10745,-0.053629,0.25516,-0.11021,0.10427,0.1426,-0.29621,-0.096799,0.0014743,-0.030181,0.058717,0.060456,-0.11351,-0.072575,0.007579,0.143,0.013621,0.36264,0.19789,0.21371,-0.29497,-0.2364,-0.0052237,0.22345,-0.062833,0.16104,0.11991,0.042977,0.01579,-0.079817,0.089095,0.0046281,0.035581,-0.032651,-0.043275,-0.08447,-0.12171,-0.027704,-0.14962,-0.02819,-0.16612
31,0.76629,0.76566,0.75078,0.74408,0.75944,0.71406,0.8114,0.71408,0.77211,0.74566,0.75912,0.76129,0.69943,0.81282,0.68107,0.7449,0.7289,0.76718,0.50247,0.63007,0.71595,0.71575,0.55215,0.7095,0.65609,0.66129,0.49093,0.68271,0.53054,0.49934,0.53133,1,0.57368,0.5209,0.47532,0.333,0.64678,0.44038,0.58569,0.41924,0.11542,0.25602,0.23081,0.40087,0.28489,0.19064,0.34593,0.23688,-0.12331,0.044766,0.18733,0.3032,0.34458,0.25625,-0.026326,0.11949,0.17643,-0.038045,-0.22143,-0.21937,0.14769,-0.076726,0.26841,-0.1022,-0.21626,0.0076921,0.015964,0.12769,0.021473,-0.14618,-0.070818,0.067664,0.0528,0.042314,-0.046562,-0.18261,-0.20093,0.15466,0.13516,-0.13157,-0.039234,-0.091529,0.15947,-0.024538,-0.12665,0.08533,0.012849,-0.35592,0.29644,0.042103,-0.11887,0.12447,-0.041775,-0.053808,0.037922,-0.0047054,0.077815,-0.2207,0.04159,-0.0045471,-0.10391,0.17033,0.28536,0.17916,-0.20926,0.043756,0.10511,0.14152,0.094444,-0.0045548,-0.098291,-0.0056898,0.0348,-0.23545,0.077399,0.10618,-0.073658,0.10449,0.14125,-0.018567,0.15925,0.14524,-0.077832,0.15377,-0.087037
32,0.70064,0.70615,0.66389,0.72042,0.72014,0.68564,0.64621,0.59166,0.65773,0.69414,0.66253,0.69499,0.6922,0.65903,0.6341,0.621,0.58557,0.64025,0.68592,0.63308,0.70224,0.65829,0.65639,0.56904,0.49928,0.65363,0.43925,0.59099,0.55944,0.3461,0.48091,0.57368,1,0.41694,0.33976,0.414,0.50669,0.40904,0.55356,0.35396,0.20548,0.33689,0.13404,0.42283,0.42105,0.087785,0.39373,0.27097,-0.20126,0.059863,0.27613,0.22124,0.14351,0.26551,-0.27832,0.004617,-0.028382,0.079586,-0.012884,-0.37972,-0.022551,-0.17193,-0.072996,-0.19355,-0.11157,-0.1671,0.08536,-0.15003,0.040329,-0.09917,0.0058496,-0.037571,-0.073173,0.15108,-0.078564,-0.012171,-0.14067,-0.11904,-0.00058965,-0.11333,-0.18225,-0.19326,-0.016272,0.096549,0.11084,-0.02122,0.068688,-0.35149,0.027032,-0.062234,0.069198,0.049073,-0.03046,0.013964,-0.050492,-0.059063,-0.14349,-0.071769,-0.16343,0.052128,-0.027559,0.31422,0.089742,0.15164,-0.28909,-0.0064368,0.13842,0.066235,0.16603,-0.12402,0.19272,0.14919,0.011572,-0.31234,-0.0099539,-0.0895,-0.084155,0.17252,-0.068265,-0.0065221,0.1242,0.036647,0.077185,0.16024,-0.11204
33,0.65694,0.63171,0.58757,0.64099,0.6327,0.61789,0.665,0.68526,0.62989,0.66142,0.68868,0.64026,0.5972,0.68833,0.57059,0.67024,0.60797,0.61864,0.55763,0.66332,0.58261,0.64017,0.54846,0.66922,0.46937,0.54017,0.42233,0.55946,0.42499,0.62321,0.38619,0.5209,0.41694,1,0.12529,0.35096,0.22389,0.32368,0.59973,0.35021,0.22654,0.29368,0.27514,0.56178,0.42871,0.047043,0.27339,0.25236,-0.12039,0.080965,0.22103,0.23197,0.11605,0.035559,0.062422,0.15104,-0.089643,-0.038644,-0.071604,-0.1567,0.038066,-0.041631,-0.033671,-0.1095,-0.03393,0.059809,0.15296,0.052261,-0.029582,0.0089142,-0.0050149,0.29564,0.1094,0.20363,0.068424,0.067893,-0.043769,0.12503,0.099954,-0.15083,-0.16432,-0.10275,0.03993,-0.067111,-0.1199,-0.11878,-0.19793,-0.11955,0.052376,0.2033,0.055982,-0.053701,0.057411,-0.037255,-0.06699,-0.1383,-0.063444,-0.017085,-0.12847,0.019925,-0.082044,-0.019581,-0.023936,0.18384,-0.17255,0.15085,0.26731,0.22429,0.28146,-0.081666,-0.016333,-0.12885,0.094547,-0.096512,0.078923,0.11185,0.21406,-0.061673,0.031089,-0.29219,0.10359,0.10143,0.17447,-0.019558,0.040073
34,0.47716,0.46731,0.46519,0.4476,0.45647,0.39771,0.5433,0.46412,0.49261,0.45149,0.3758,0.4156,0.47215,0.39151,0.39356,0.49733,0.39756,0.39343,0.5242,0.38525,0.44583,0.32588,0.4171,0.44756,0.51612,0.44581,0.28853,0.2239,0.42266,0.39633,0.26952,0.47532,0.33976,0.12529,1,0.34185,0.3263,0.25855,0.24793,0.33405,0.01165,0.17055,0.069461,0.34651,0.12853,0.35084,0.26566,0.23965,0.026872,-0.075271,0.20256,0.22456,0.25523,0.26116,-0.23678,0.10158,0.048536,-0.032904,-0.1702,-0.073854,0.0057958,0.098351,-0.063703,-0.0014521,-0.14281,-0.069679,0.11089,0.13807,-0.0048836,-0.27934,-0.32604,-0.038445,-0.19273,-0.12673,-0.32635,0.18975,-0.34656,0.12601,-0.20788,0.16334,-0.010763,-0.10258,-0.053991,0.32202,-0.044935,0.13814,-0.076513,-0.21788,0.16434,-0.18263,-0.014938,0.026691,0.14388,0.057225,0.065724,0.16181,-0.017113,-0.1901,0.043311,-0.057196,-0.067526,0.27291,0.053139,0.16137,-0.067007,-0.052147,-0.16098,0.18732,-0.040559,0.12442,0.0085005,-0.087211,0.032786,-0.077044,-0.030305,0.12146,-0.10372,-0.17371,0.071006,0.082701,0.15045,0.15724,-0.21435,-0.10316,-0.14613
35,0.44785,0.53945,0.50205,0.48522,0.40893,0.42981,0.4718,0.48593,0.42079,0.42057,0.52254,0.57232,0.38197,0.4128,0.41319,0.40267,0.51313,0.47837,0.45875,0.51872,0.56277,0.44989,0.58067,0.49675,0.44002,0.47543,0.12859,0.40291,0.42058,0.31437,0.35352,0.333,0.414,0.35096,0.34185,1,0.15895,0.36429,0.31203,0.17601,0.24685,0.34784,0.15186,0.36109,0.060877,0.23887,0.095318,0.20725,0.074252,-0.042215,0.14975,0.19896,0.024183,0.37734,0.16714,0.066453,-0.093429,-0.11379,0.046632,0.13731,-0.090979,-0.069106,-0.054754,-0.14318,-0.17584,0.02823,0.15608,-0.13523,0.079519,0.13771,-0.098189,0.059706,-0.10039,0.16339,-0.15731,0.19545,-0.19737,-0.15982,-0.10135,0.1716,-0.24912,-0.29933,0.069718,0.14234,0.33779,0.035575,0.053872,0.086237,0.034674,-0.23573,0.33862,0.048845,0.056936,0.18507,0.046663,0.091818,-0.0027899,0.093384,0.017964,0.048814,0.064354,0.092619,-0.082774,0.45556,-0.011209,-0.18266,0.0080652,0.26667,0.091329,-0.20968,0.36295,-0.18322,-0.17591,0.036848,-0.096673,0.17935,0.072276,-0.095909,0.078077,-0.019548,-0.13495,0.1572,0.022887,-0.11901,-0.033815
36,0.4896,0.58276,0.47732,0.46519,0.50326,0.55183,0.45961,0.54071,0.52398,0.53601,0.43937,0.57473,0.50658,0.59063,0.45348,0.50811,0.53548,0.45,0.37154,0.37459,0.46702,0.45802,0.38608,0.51757,0.50168,0.42956,0.39916,0.46093,0.42773,0.30014,0.38137,0.64678,0.50669,0.22389,0.3263,0.15895,1,0.31134,0.42036,0.13986,-0.0011975,0.25761,0.15059,0.17133,0.33679,-0.081824,0.22209,0.05487,0.082298,0.069931,0.10085,0.088628,0.2727,0.16206,-0.12363,0.51984,0.18575,0.094032,-0.20172,-0.31752,0.16188,-0.28954,0.11856,-0.20086,-0.1827,-0.20654,-0.098391,0.11661,0.015763,0.018114,0.0041677,-0.15585,-0.020728,-0.001253,0.079964,-0.0050056,-0.19384,-0.13952,0.092907,-0.050336,-0.021206,0.011202,0.00092716,-0.098399,-0.042355,0.17166,0.064321,-0.26065,-0.021786,-0.12487,-0.12016,0.0046699,-0.053842,-0.13895,0.12284,-0.082647,-0.15396,-0.22597,0.087928,0.020641,-0.27045,0.13797,0.18221,-0.052498,-0.072281,-0.2233,-0.14479,0.11696,0.087647,-0.016389,0.075555,0.045919,0.083407,0.011587,0.084821,0.015604,-0.18142,0.32728,0.10636,0.17806,-0.014591,0.01117,0.010246,0.056641,-0.21792
37,0.50084,0.57524,0.62621,0.56043,0.50769,0.52141,0.49863,0.59606,0.43513,0.41823,0.57441,0.55667,0.50877,0.61855,0.48588,0.52632,0.46106,0.50033,0.44301,0.50221,0.61203,0.62185,0.41241,0.33053,0.36599,0.35049,0.32312,0.40726,0.33659,0.43514,0.28736,0.44038,0.40904,0.32368,0.25855,0.36429,0.31134,1,0.2784,0.45556,0.10104,0.29919,0.14839,0.2348,0.11768,0.12768,0.29305,0.206,0.027381,-0.087098,0.075312,0.18481,0.12669,0.2096,-0.039592,-0.0041889,-0.051146,0.10167,0.13732,-0.14294,0.0075713,-0.06888,0.10421,-0.43895,-0.033929,0.0031416,0.11301,-0.10363,-0.062125,-0.067695,-0.041716,0.075571,-0.065594,0.068183,-0.27767,-0.061522,-0.21901,-0.21526,0.060202,0.11915,-0.10795,-0.30935,-0.076295,0.10511,0.052914,-0.22239,-0.18942,-0.051465,0.15322,-0.098151,0.25525,-0.080651,0.011869,-0.14923,0.034232,-0.034288,-0.016641,-0.21449,-0.12097,-0.00091341,0.050465,-0.054581,0.17846,0.05044,-0.23086,0.052177,0.033446,-0.14553,0.015666,-0.16532,0.033008,0.13698,0.14681,0.077018,0.096671,0.063045,-0.043022,0.15939,-0.014223,0.090666,0.074406,-0.13133,0.074396,0.10462,-0.078938
38,0.60281,0.55415,0.66875,0.51921,0.60235,0.582,0.56038,0.64117,0.64746,0.6342,0.60648,0.6045,0.55664,0.62533,0.56763,0.70257,0.65093,0.58395,0.47396,0.58549,0.5961,0.55818,0.45077,0.64655,0.51876,0.55141,0.54586,0.64362,0.39256,0.27572,0.43188,0.58569,0.55356,0.59973,0.24793,0.31203,0.42036,0.2784,1,0.40414,0.16512,0.10697,0.20473,0.31518,0.47179,0.12843,0.34888,0.16696,-0.13089,0.22391,0.10867,0.13135,0.08332,-0.114,0.09977,-0.0042469,0.13544,-0.065459,-0.030491,-0.22034,0.11571,0.034207,-0.18906,-0.016107,-0.11778,-0.029232,0.01169,-0.028422,0.12378,-0.093375,-0.04604,-0.023161,0.022824,0.27218,-0.12687,-0.11329,-0.020733,0.065176,0.059116,-0.14033,-0.22213,-0.01559,0.038332,0.064556,0.086303,-0.1663,-0.071048,-0.070851,-0.083066,0.13656,-0.038744,0.16795,-0.23431,-0.22089,-0.12293,-0.19085,0.077013,0.01983,-0.013176,0.067023,-0.12912,0.10554,0.12191,0.15575,-0.17956,0.090626,0.10584,-0.070619,0.19187,-0.22927,0.08242,0.13344,0.096001,-0.27914,-0.038451,0.19147,0.21971,0.082827,0.069827,-0.11769,0.002947,-0.019826,-0.13565,0.092476,-0.063398
39,0.52337,0.56757,0.45682,0.58721,0.47654,0.52957,0.56328,0.41847,0.50255,0.50106,0.5159,0.4524,0.51665,0.50202,0.46262,0.58115,0.48468,0.56172,0.46392,0.49877,0.47168,0.52502,0.27727,0.47974,0.3097,0.36137,0.31959,0.44718,0.39139,0.41203,0.31478,0.41924,0.35396,0.35021,0.33405,0.17601,0.13986,0.45556,0.40414,1,-0.037816,0.34298,0.20242,0.54858,0.14968,0.33244,0.30648,-0.0061116,-0.085625,-0.057097,0.11022,0.21712,0.06929,0.026875,-0.31702,-0.13739,0.0592,0.07275,-0.065746,-0.1368,0.1987,-0.0014463,-0.038759,-0.21179,0.16067,-0.20421,0.0027211,-0.10474,0.16779,-0.08277,0.12509,0.15044,0.15537,0.082348,-0.16901,-0.12674,-0.039283,0.08777,-0.018921,0.026758,-0.27174,-0.29178,0.078771,-0.1012,-0.13959,-0.2571,-0.12613,-0.22148,0.0096355,0.13591,0.14778,0.10943,0.041254,-0.10252,0.082237,-0.13348,0.16415,-0.26241,0.11964,-0.26693,-0.13788,0.038209,0.22976,0.098785,-0.43449,0.24349,0.1344,-0.28573,0.18673,0.089128,-0.15718,-0.10729,-0.13778,-0.18353,-0.13622,0.076502,0.097801,-0.097264,0.083399,-0.15297,0.10298,0.2217,-0.17893,0.048523,-0.19784
