,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
20,0.38541,0.21099,0.27294,0.37773,0.29496,0.14353,0.36048,0.301,0.1727,0.32055,0.35451,0.054395,0.22427,0.15382,0.35861,0.38343,0.29604,0.22698,0.030164,0.23814,1,-0.064532,0.038593,0.19114,-0.17258,0.16804,0.12106,0.09828,0.13656,-0.07394,-0.098359,-0.34988,-0.18197,-0.11479,-0.1213,-0.32933,-0.18869,-0.16917,-0.10372,-0.15965,-0.08404,0.028043,-0.072377,0.034361,-0.11512,0.079106,-0.1007,-0.087066,-0.11652,-0.0014137,-0.093024,-0.0050719,-0.3043,-0.060887,-0.084172,-0.26897,-0.13339,-0.11419,-0.057925,0.16842,-0.05453,0.033549,-0.12416,-0.013887,-0.22432,-0.2071,0.04345,-0.05616,0.057462,0.096192,-0.10195,-0.11064,0.41386,0.06848,0.016896,0.015019,0.0063729,0.12288,-0.024325,0.026979,0.3454,-0.094247,-0.17345,0.035909,-0.019634,-0.17896,0.14926,-0.14455,0.036766,-0.11235,0.1374,0.11936,-0.060421,-0.16974,0.10966,0.35157,0.0094631,0.076705,-0.052259,-0.2512,0.10796,-0.030322
21,0.16137,0.33217,0.30391,0.2883,0.27161,0.20664,0.31548,0.1403,0.27276,0.2563,-0.092667,0.31281,0.16928,0.22318,0.1887,-0.045308,0.27669,0.20556,0.17059,0.16112,-0.064532,1,0.24979,-0.20276,0.30409,-0.2079,-0.1495,0.01548,0.13952,0.10888,-0.13674,-0.14956,-0.016522,0.10841,-0.079505,-0.046234,0.15669,0.066859,-0.088879,-0.18683,-0.12493,-0.42089,-0.12325,0.24256,-0.050651,-0.13786,-0.11281,-0.20024,0.024745,-0.23074,-0.059441,-0.067636,0.22368,0.058748,0.132,-0.059735,0.33033,0.12249,0.14629,-0.21495,-0.060901,0.18215,0.095565,-0.0035213,-0.22995,-0.086643,0.035935,-0.048825,0.087578,0.1707,-0.2301,0.18887,0.17485,-0.19243,-0.2584,0.031015,-0.10706,-0.22169,0.12821,-0.21595,0.062783,0.26191,-0.085407,0.32184,-0.18829,0.21603,-0.14287,-0.18789,-0.057852,-0.14939,-0.12201,-0.10171,0.22044,0.079598,-0.029451,-0.012614,0.078775,0.11234,0.24958,-0.010258,0.0091275,0.16561
22,-0.0092653,0.019216,0.074473,0.026949,0.026699,0.080274,-0.021897,-0.049912,0.14548,0.032398,-0.21226,-0.025911,-0.11525,0.1152,0.14257,0.10133,0.048855,-0.14838,-0.055316,-0.037319,0.038593,0.24979,1,-0.29426,0.080527,-0.13487,-0.048577,0.020837,0.2332,-0.35315,0.36689,0.061401,-0.0568,-0.28175,0.081115,-0.20187,-0.15374,0.10295,0.12379,-0.29931,-0.17665,-0.21976,0.016933,0.34919,0.06209,0.0039497,-0.061433,0.062443,0.043924,-0.13085,-0.11885,0.12171,0.19879,0.035987,0.27714,-0.029425,-0.070165,0.25863,0.11173,-0.2181,-0.20239,0.12688,0.15525,0.012987,0.17203,0.15127,0.0083619,-0.063497,0.060392,-0.20409,-0.078709,0.44475,0.0089267,0.0064167,-0.064653,0.034356,-0.21054,0.12247,-0.021935,-0.066267,-0.018018,-0.035485,-0.23698,0.1008,-0.063156,0.1058,-0.2704,0.10842,0.10816,-0.07526,-0.0028226,0.14796,0.14964,-0.073388,0.088449,-0.067364,-0.11352,-0.098875,-0.027636,0.26349,0.023861,0.058253
23,0.18587,0.28988,0.12233,0.10468,0.12376,0.18697,0.11688,0.15233,0.039899,0.21343,0.18535,0.013847,0.24048,0.15795,-0.077159,0.028943,0.13007,0.017572,0.014999,0.1647,0.19114,-0.20276,-0.29426,1,0.02095,0.25071,-0.11485,-0.037218,0.11016,-0.0023663,-0.032382,0.19893,0.021383,0.036261,-0.051163,0.11856,0.032486,0.020285,0.072311,0.054962,-0.0023447,-0.010368,-0.097949,-0.19122,0.26141,0.18979,-0.087003,0.26309,0.053194,0.026438,-0.13446,-0.039697,-0.11463,0.029387,-0.075315,-0.16573,-0.12004,-0.15234,0.20289,0.20383,0.029585,0.021266,-0.076505,0.00099188,-0.062485,0.050572,0.13522,0.28541,0.12625,-0.033976,-0.11745,-0.2451,0.080912,0.31359,-0.022588,0.12251,0.17567,0.068198,0.12343,-0.094156,0.056154,-0.10739,0.083317,-0.0091447,0.14519,-0.03269,0.18464,0.041,-0.019108,-0.041712,0.24591,0.16306,-0.20193,-0.28443,0.047717,0.16298,-0.087156,0.16737,-0.0069562,-0.30672,0.2155,-0.09761
24,-0.045902,0.073741,0.0091324,-0.11214,-0.024721,0.11608,0.0011882,-0.01319,0.27311,0.053607,-0.12888,0.051627,0.15132,-0.15675,0.022837,-0.18664,-0.050699,0.044702,-0.24199,-0.11333,-0.17258,0.30409,0.080527,0.02095,1,0.0073921,-0.048421,0.062209,0.044566,0.15217,-0.029548,0.16651,0.088897,0.41646,-0.10106,0.1434,-0.038071,0.19905,0.099126,0.088037,-0.038496,-0.25778,-0.14044,-0.049452,0.035033,0.049805,0.019751,0.0026608,0.16017,0.36722,-0.24504,-0.032573,0.24462,-0.070136,-0.19195,-0.053081,0.084934,0.0045641,0.12829,0.078616,0.033681,0.1703,0.20344,0.08484,-0.17348,-0.020207,0.24497,-0.10705,-0.044969,-0.13615,0.037417,0.37581,0.091659,0.099804,-0.25296,0.074123,0.10713,-0.060646,0.13717,-0.011297,-0.16048,0.22572,0.1034,0.16565,-0.12873,0.22532,-0.029414,-0.079976,0.060725,-0.0099993,-0.12897,-0.089608,0.035845,-0.19603,-0.14714,-0.013834,0.15311,-0.11163,0.28218,0.12962,0.047496,0.048374
25,0.056876,0.035066,0.078838,0.008124,-0.19263,-0.051688,-0.046762,0.012639,0.09222,-0.0066017,0.20798,0.047754,-0.0030164,-0.10918,-0.038546,0.12557,0.077612,0.017797,0.19191,0.045968,0.16804,-0.2079,-0.13487,0.25071,0.0073921,1,0.13517,-0.29664,-0.049479,0.30604,-0.20588,0.23808,-0.12465,0.12855,-0.21104,-0.027439,-0.015947,0.23105,-0.19812,0.33425,-0.072954,0.020747,0.25803,-0.11897,0.14337,0.11442,-0.11232,0.19976,0.13066,0.053844,-0.1642,0.27075,0.088292,0.03502,-0.27565,0.013031,0.061186,-0.22965,-0.037595,0.32652,-0.042459,-0.17434,-0.062827,-0.055737,0.020617,0.26323,-0.013358,0.066852,-0.13873,0.14324,0.24366,0.069717,0.21265,-0.097907,0.13237,0.031065,-0.083743,-0.12306,-0.15678,0.20862,0.10868,-0.0073391,-0.021579,0.10245,-0.041006,0.34934,0.0020965,-0.13852,0.23823,-0.028266,-0.078895,0.095165,-0.12382,-0.17202,-0.080273,0.26181,-0.015866,0.11192,-0.081414,-0.23982,0.31096,-0.19412
26,-0.079468,-0.23431,0.035132,-0.046658,0.060092,-0.18718,-0.19009,-0.12024,0.030786,-0.16932,0.078668,-0.11553,0.059759,0.01647,0.1725,-0.023094,0.076721,0.19002,-0.19197,-0.20241,0.12106,-0.1495,-0.048577,-0.11485,-0.048421,0.13517,1,0.19793,-0.10226,0.077784,-0.17215,0.15417,0.15759,0.0066351,0.11185,0.25117,0.013346,-0.12658,0.051954,0.21276,-0.0043417,0.071648,0.079555,-0.036687,-0.010719,0.26567,0.11389,0.23974,0.20017,0.27957,0.075809,0.21729,0.16597,-0.027177,0.097603,0.082169,0.26551,0.081736,-0.23209,0.07219,-0.20128,0.088152,-0.061649,-0.18137,0.38457,-0.26427,-0.20345,0.069529,0.063099,-0.34266,0.15759,-0.0024143,-0.016606,0.12423,0.10075,0.084325,0.060199,-0.00059296,0.01519,-0.11779,0.036059,-0.0062364,-0.15981,-0.11818,0.055602,-0.076255,-0.020022,-0.11676,0.082264,0.12851,0.077613,0.16618,0.047467,0.016901,-0.14094,-0.081761,-0.059959,-0.20574,-0.058718,-0.21791,-0.14978,0.070168
27,-0.09677,-0.025547,-0.1341,0.013122,0.1504,-0.17365,0.014335,0.021985,-0.042088,-0.019355,-0.24124,-0.14936,0.14853,-0.16594,0.035105,-0.24551,-0.036817,-0.048378,-0.37304,-0.065111,0.09828,0.01548,0.020837,-0.037218,0.062209,-0.29664,0.19793,1,-0.17904,0.057413,0.11985,-0.20854,0.17127,-0.016481,0.21776,0.16477,0.085598,-0.25301,0.15196,-0.041928,0.035108,0.07456,-0.14149,0.29282,0.0031165,0.040538,0.14339,0.13288,0.1587,-0.043073,0.027312,0.20184,0.028874,-0.15805,0.24941,0.06403,0.037136,0.0038135,0.12185,-0.26079,-0.26551,0.26818,0.12708,0.10931,0.0031621,-0.038471,0.21571,-0.17475,-0.2162,-0.10559,-0.065882,0.30704,-0.11575,-0.066811,-0.16152,0.05455,0.076554,-0.0564,0.026598,-0.11103,-0.11661,0.15911,0.0022627,-0.040908,-0.15894,0.0099112,-0.025102,-0.078934,-0.10884,0.21553,0.2371,-0.099404,-0.20803,0.19449,0.037475,0.0013996,-0.16017,-0.021434,0.13461,-0.043006,-0.03168,-0.10686
28,0.1505,0.21492,0.21864,0.22935,0.11989,0.13611,0.26975,-0.04529,0.053256,0.035013,0.049491,0.18139,0.083277,0.11719,0.01405,0.044459,0.058913,-0.04271,0.069504,0.080048,0.13656,0.13952,0.2332,0.11016,0.044566,-0.049479,-0.10226,-0.17904,1,-0.046578,0.13861,-0.076599,-0.17961,-0.10272,0.097914,-0.019387,-0.0048388,-0.17245,-0.036943,0.0090159,-0.0077351,-0.29684,0.027236,0.3363,-0.12356,0.1785,0.011522,-0.071853,-0.029134,-0.017841,0.07134,0.23745,0.040896,0.37438,-0.083742,-0.1316,0.15107,0.22828,0.06332,-0.19644,0.015011,-0.036736,-0.17094,-0.11237,-0.035216,-0.026318,-0.23812,-0.026474,-0.036347,-0.063951,0.032034,-0.039332,0.22498,0.046631,-0.073944,0.32085,-0.01993,0.27326,0.029595,-0.029446,-0.021251,-0.061611,-0.18929,0.064158,0.20866,0.02906,-0.13632,-0.0051748,0.095196,-0.28866,0.29753,0.38171,0.18829,0.15214,0.062075,0.094621,-0.046845,0.11301,0.12113,0.0083717,-0.092692,0.24126
29,-0.25492,-0.21596,-0.30894,-0.19299,-0.39415,-0.42786,-0.32929,-0.28874,-0.23135,-0.32506,-0.19943,-0.17021,-0.1307,-0.17153,-0.23633,-0.1276,-0.030138,0.013784,-0.061409,-0.25835,-0.07394,0.10888,-0.35315,-0.0023663,0.15217,0.30604,0.077784,0.057413,-0.046578,1,-0.18747,-0.071535,0.06974,0.28754,-0.05789,0.20397,0.25157,-0.022277,-0.12149,0.41893,0.021703,0.10354,0.27259,0.10595,0.17013,0.046576,0.17647,0.09685,0.28366,0.1277,0.11702,0.25132,0.17167,-0.10239,-0.02314,0.094796,0.17762,0.036984,0.06892,-0.072926,0.10205,0.14039,-0.21187,0.029465,-0.22224,-0.052317,-0.1271,-0.062853,-0.18413,0.40319,0.0033645,0.0027592,0.068531,0.043793,-0.16523,0.22225,0.017823,-0.067347,-0.059071,-0.0010949,0.0096693,0.2097,0.03753,0.36562,-0.10081,-0.048527,0.019692,0.019503,0.01114,-0.0020522,0.014167,-0.080913,-0.37129,0.10893,-0.094839,0.063492,0.070131,0.18088,0.044842,-0.18011,0.14279,0.088437
30,-0.3301,-0.20205,-0.15499,-0.15277,-0.13177,-0.056161,-0.16868,-0.27069,-0.24083,-0.36568,-0.29865,-0.31161,-0.13807,-0.02092,-0.16839,0.057025,-0.10237,-0.21542,0.04852,-0.051101,-0.098359,-0.13674,0.36689,-0.032382,-0.029548,-0.20588,-0.17215,0.11985,0.13861,-0.18747,1,-0.090018,0.10513,-0.31901,0.27776,-0.20953,-0.026817,0.11575,0.26895,-0.13354,0.062728,0.086854,0.24882,-0.0056289,0.069572,-0.085373,0.13205,0.060407,0.1521,0.21281,0.14208,0.28352,0.274,0.079929,0.11423,0.048918,-0.26825,0.084185,-0.013763,-0.11404,0.1027,-0.13113,0.018102,0.2824,0.12145,0.1241,0.088303,-0.14596,-0.079201,-0.016596,-0.0047446,0.17264,-0.25067,0.18488,-0.034944,0.23585,-0.0077416,0.097359,-0.049892,0.094171,-0.40544,-0.11746,-0.20069,-0.074182,-0.025871,-0.096168,-0.21567,0.21487,0.029465,-0.01542,0.0068243,0.10262,0.10154,0.2299,-0.22115,-0.24395,0.00058535,-0.11269,-0.11095,0.26416,-0.029163,-0.0052228
31,-0.24354,-0.23623,-0.14957,-0.30842,-0.36829,-0.12455,-0.23175,-0.27781,-0.0040549,-0.1056,0.051211,-0.19043,-0.1069,-0.19191,-0.057955,-0.10217,-0.1096,-0.067624,-0.18409,-0.10356,-0.34988,-0.14956,0.061401,0.19893,0.16651,0.23808,0.15417,-0.20854,-0.076599,-0.071535,-0.090018,1,0.17679,-0.04006,0.11407,0.39718,0.14131,0.3931,0.28641,0.11424,0.071543,0.065397,-0.09538,-0.086412,0.35497,0.29838,0.078639,0.32775,0.31135,0.091459,-0.085537,-0.04649,0.038718,-0.054374,0.056321,0.22604,0.20616,-0.11995,-0.0090128,0.16541,0.00090882,0.12864,0.18531,-0.073701,0.26452,-0.053741,-0.10758,0.22201,0.12619,-0.19569,0.11349,0.074445,-0.11123,0.33015,0.17995,0.0096564,0.12532,0.11375,0.045039,0.023584,-0.16535,-0.16192,-0.0012584,-0.087261,-0.091133,0.21698,0.11496,0.025183,0.18429,0.053091,0.066007,0.12227,-0.01805,-0.23788,0.02007,-0.05429,-0.0031077,-0.084089,0.021944,-0.11691,-0.22584,0.06748
32,-0.30672,-0.36056,-0.36883,-0.24092,-0.25335,-0.36371,-0.3017,-0.2224,-0.18202,-0.12134,-0.075436,-0.21555,-0.052312,-0.19446,-0.24777,-0.011557,0.14925,0.040655,-0.24552,0.042008,-0.18197,-0.016522,-0.0568,0.021383,0.088897,-0.12465,0.15759,0.17127,-0.17961,0.06974,0.10513,0.17679,1,0.024406,-0.07679,0.2283,0.17092,0.18516,0.21099,0.0056427,0.31187,0.14788,-0.045941,0.073511,0.28064,0.06225,0.31495,0.17131,0.27443,0.30612,-0.037223,-0.010927,0.028264,-0.21971,0.20257,0.32624,-0.046086,-0.060655,0.053589,0.0078366,0.23515,0.20603,0.031737,-0.19614,0.070663,-0.11692,-0.069783,0.086132,0.032439,-0.0048373,0.28406,0.16085,0.11717,0.13555,0.37331,-0.081203,0.26319,-0.093378,-0.14022,-0.079622,0.073095,0.12047,0.17603,0.13116,0.15226,0.02169,0.11555,0.22354,-0.31926,0.29878,-0.031321,0.25543,0.031545,0.080106,-0.24532,0.10783,-0.2144,-0.0060137,0.066705,0.080841,-0.0005778,-0.013198
33,0.011349,0.15932,-0.084338,0.098295,-0.05365,0.031197,-0.069129,0.06326,0.14622,0.038864,-0.073868,0.13032,0.20101,-0.022857,-0.14201,-0.20989,0.039936,0.053844,0.067409,-0.1139,-0.11479,0.10841,-0.28175,0.036261,0.41646,0.12855,0.0066351,-0.016481,-0.10272,0.28754,-0.31901,-0.04006,0.024406,1,-0.060312,0.056251,0.15313,0.055026,-0.25156,0.13817,0.010188,0.0069861,-0.10715,-0.17291,0.13169,0.10289,0.069427,0.076783,0.042827,0.054705,-0.11736,-0.032516,0.089296,-0.0068136,-0.083466,-0.14468,0.12144,-0.1255,0.29598,0.23445,0.076391,0.074209,0.022814,0.171,-0.10915,-0.23135,-0.063852,-0.082622,-0.19359,-0.094915,-0.14193,0.042967,0.1694,-0.024417,-0.15264,-0.099345,0.1462,-0.018491,0.17706,0.28354,-0.023963,0.043717,-0.093159,-0.014527,0.11218,-0.1485,-0.17078,0.069547,-0.06928,0.2564,-0.089973,0.20434,-0.2131,0.10217,-0.0039815,-0.042283,0.058,-0.12769,-0.050556,0.15172,0.15971,-0.0077677
34,-0.23512,-0.14971,-0.13162,-0.11796,-0.13665,-0.12088,-0.13218,-0.28633,-0.19283,-0.092225,-0.33977,-0.26218,-0.059768,0.00047321,-0.064562,-0.26209,-0.22757,0.071293,-0.1239,-0.15434,-0.1213,-0.079505,0.081115,-0.051163,-0.10106,-0.21104,0.11185,0.21776,0.097914,-0.05789,0.27776,0.11407,-0.07679,-0.060312,1,-0.051575,0.091675,0.17787,0.2856,0.12923,0.098237,0.04188,0.15447,0.083502,0.10338,0.13235,0.16006,0.26353,-0.021995,0.16737,0.16989,0.15239,0.1645,0.058262,0.2149,0.17693,0.26471,0.077976,0.087148,-0.01855,-0.28782,-0.091571,0.014865,0.1211,0.1835,0.093486,-0.057822,-0.093278,0.13776,-0.16294,-0.27631,-0.070913,-0.073125,-0.050015,-0.033651,0.24628,-0.2921,0.23958,-0.14396,-0.028624,-0.26688,-0.11939,-0.20233,-0.29939,0.24808,-0.12485,-0.043937,-0.12164,0.0035833,-0.008716,0.062051,0.044427,0.10664,0.13183,0.2124,-0.3975,0.28398,-0.07021,-0.19323,-0.14458,-0.22215,0.093552
35,-0.23404,-0.20313,-0.2328,-0.30326,-0.066633,-0.25005,-0.33936,-0.31735,-0.16159,-0.042246,0.022336,-0.32415,-0.11923,-0.24507,-0.088405,-0.14116,-0.0059726,-0.13093,-0.27237,-0.28452,-0.32933,-0.046234,-0.20187,0.11856,0.1434,-0.027439,0.25117,0.16477,-0.019387,0.20397,-0.20953,0.39718,0.2283,0.056251,-0.051575,1,0.07009,0.06781,0.41014,0.18426,0.010168,0.029844,0.087585,0.04339,0.16882,0.24744,0.19333,0.22441,0.3442,0.13474,0.2231,-0.11031,0.038729,0.072789,-0.094038,0.21758,0.18302,-0.09035,0.0074849,-0.13376,0.049313,0.1949,0.036497,-0.10086,-0.048827,-0.10939,-0.12478,0.018509,-0.07936,-0.079399,0.096382,0.063553,-0.13625,-0.0050816,0.026995,0.0051571,0.24094,-0.0083576,0.13221,-0.090562,-0.15492,0.20745,0.20547,0.010293,-0.099233,0.054337,0.029558,-0.017578,0.24103,0.15824,0.076707,-0.12515,-0.13314,-0.081453,-0.10866,0.0078559,-0.18056,-0.095468,0.16417,-0.16747,-0.21418,-0.0061918
36,-0.27872,-0.32382,-0.2947,-0.18282,-0.28252,-0.41344,-0.23018,-0.36416,-0.33232,-0.22761,-0.37185,-0.15662,-0.1265,-0.12836,-0.16497,-0.32526,-0.28748,0.083514,6.0876e-05,-0.13908,-0.18869,0.15669,-0.15374,0.032486,-0.038071,-0.015947,0.013346,0.085598,-0.0048388,0.25157,-0.026817,0.14131,0.17092,0.15313,0.091675,0.07009,1,0.044013,0.032054,0.17202,0.33218,0.20199,0.17435,0.094253,0.29023,0.047454,0.06459,0.13488,0.18496,-0.05884,0.39254,0.11626,0.38898,0.11002,0.19217,0.13668,0.095022,0.21834,-0.0055121,0.07146,0.11425,0.14122,-0.033782,-0.0080987,0.00026977,0.011524,-0.14739,-0.019015,0.0074121,-0.051108,-0.096131,-0.15187,-0.18657,0.1796,-0.058247,0.083954,0.080823,-0.098094,-0.056936,0.016442,-0.14923,0.071099,-0.076022,-0.17824,-0.13563,-0.020526,0.070224,-0.097235,-0.25202,-0.22748,0.12209,0.1623,-0.092153,0.1656,0.099212,0.10205,0.15623,0.14714,-0.10028,-0.12691,-0.074457,0.065727
37,-0.29534,-0.31663,-0.25831,-0.35737,-0.3348,-0.20206,-0.27492,-0.33809,-0.21135,-0.13323,-0.10927,-0.28284,-0.15845,-0.36984,-0.17927,0.039098,-0.013649,-0.11382,0.069345,-0.042462,-0.16917,0.066859,0.10295,0.020285,0.19905,0.23105,-0.12658,-0.25301,-0.17245,-0.022277,0.11575,0.3931,0.18516,0.055026,0.17787,0.06781,0.044013,1,0.20113,0.16721,0.1865,0.090167,0.045164,-0.018534,0.35923,0.014196,-0.16753,0.00079496,0.20175,0.28668,0.049665,0.023248,-0.0046329,0.057856,0.12779,0.25743,-0.052066,-0.13089,0.1149,0.5394,0.055242,-0.254,0.25156,0.080995,0.046396,0.15247,0.11116,0.10194,0.15333,0.066262,0.11979,0.208,0.063906,-0.0011645,-0.071791,0.095146,-0.15064,0.10031,-0.16264,-0.24761,-0.11599,0.084708,0.043109,0.13931,-0.084771,0.034227,-0.01113,0.021864,0.016438,-0.12239,-0.23443,0.10261,0.1124,-0.23879,-0.29381,-0.28748,0.16725,0.13208,-0.11836,-0.029213,-0.097994,-0.22816
38,-0.36552,-0.34381,-0.24666,-0.35252,-0.15471,-0.14222,-0.2383,-0.35306,-0.21159,-0.11444,-0.057787,-0.47457,-0.015614,-0.2195,-0.036313,-0.089178,-0.035329,-0.096283,-0.23053,-0.25812,-0.10372,-0.088879,0.12379,0.072311,0.099126,-0.19812,0.051954,0.15196,-0.036943,-0.12149,0.26895,0.28641,0.21099,-0.25156,0.2856,0.41014,0.032054,0.20113,1,-0.024756,0.088244,0.089187,0.059045,-0.069364,0.18779,0.27964,0.24947,0.30394,0.25861,0.24409,0.20852,-0.065682,0.12277,0.22333,-0.0023595,0.21593,0.16313,-0.017956,-0.079334,-0.022352,0.037737,0.19098,0.048227,0.19553,-0.11368,0.097781,-0.059785,0.14775,-0.0010697,-0.23027,-0.09944,0.32589,-0.12446,0.049752,0.09677,-0.048561,0.0090913,0.045571,0.050326,0.032787,-0.12725,0.075382,0.024314,0.11875,-0.12173,-0.11062,0.024353,0.024505,0.20727,-0.17913,-0.1119,-0.065061,-0.03541,0.12308,0.0046673,-0.096208,0.05806,0.10353,0.22878,-0.16906,-0.16341,-0.0019886
39,-0.2376,-0.25868,-0.19062,-0.26556,-0.29676,-0.34099,-0.28782,-0.27328,-0.16767,-0.31948,-0.044306,-0.13351,0.014045,-0.18495,-0.40546,-0.08778,0.017175,0.088037,-0.20373,-0.14103,-0.15965,-0.18683,-0.29931,0.054962,0.088037,0.33425,0.21276,-0.041928,0.0090159,0.41893,-0.13354,0.11424,0.0056427,0.13817,0.12923,0.18426,0.17202,0.16721,-0.024756,1,0.3553,0.11493,0.038331,-0.11416,0.076629,-0.051579,-0.048948,0.23739,0.35488,0.16464,0.17737,0.10106,0.13005,0.23921,-0.18202,0.18549,0.24886,-0.045409,0.082994,0.13659,-0.25833,0.017449,0.14732,-0.035945,-0.01181,0.055763,-0.19394,0.24341,-0.041179,0.0041409,-0.037413,0.016323,-0.13294,0.054836,-0.096009,0.31809,0.092347,0.048923,-0.074408,-0.13678,-0.014552,-0.12536,0.15715,0.017688,0.2041,0.0043163,0.042019,-0.024073,0.090465,0.10333,-0.09653,0.14652,-0.15409,-0.14269,-0.25784,-0.039708,0.020031,-0.0033369,-0.19621,-0.18639,-0.11547,0.017851
40,-0.26949,-0.36313,-0.22686,-0.1988,-0.19932,-0.26419,-0.19831,-0.36887,-0.14732,-0.21049,-0.21117,-0.1824,-0.14759,-0.15207,-0.53431,0.02293,0.070715,0.038298,-0.076941,-0.19584,-0.08404,-0.12493,-0.17665,-0.0023447,-0.038496,-0.072954,-0.0043417,0.035108,-0.0077351,0.021703,0.062728,0.071543,0.31187,0.010188,0.098237,0.010168,0.33218,0.1865,0.088244,0.3553,1,0.096581,0.18293,0.063323,0.19306,0.1619,0.070837,0.085072,0.29641,0.068789,0.41653,-0.018445,0.031796,0.25096,0.01615,0.30284,-0.11799,-0.011203,-0.002741,0.32142,0.016906,0.10107,0.029564,0.0043861,0.0056493,0.12893,-0.17093,0.10724,0.2023,0.026744,0.080632,0.030178,-0.12701,0.15921,0.1362,0.03227,0.20299,0.028843,-0.090821,-0.13467,0.079922,0.047322,0.17579,0.021609,0.28162,-0.18232,-0.13721,0.20321,-0.076432,0.1018,0.196,0.12927,0.028649,0.18893,-0.2346,-0.082827,-0.024698,-0.083026,-0.0644,-0.15098,-0.00045152,-0.036782
41,-0.13703,-0.41708,-0.2779,-0.25412,-0.32394,-0.34697,-0.31459,-0.1878,-0.36729,-0.34492,0.039971,-0.26352,-0.26034,-0.25796,-0.13769,0.08552,-0.064911,-0.0062117,-0.13384,0.030281,0.028043,-0.42089,-0.21976,-0.010368,-0.25778,0.020747,0.071648,0.07456,-0.29684,0.10354,0.086854,0.065397,0.14788,0.0069861,0.04188,0.029844,0.20199,0.090167,0.089187,0.11493,0.096581,1,-0.079464,-0.057293,0.020359,-0.15952,0.42224,-0.076646,0.33363,0.073322,0.13072,0.16712,-0.14606,-0.0047423,0.27767,0.35461,0.021792,-0.15897,0.064019,0.13464,0.086562,0.22147,0.13417,0.12475,0.22175,-0.0547,-0.11099,0.051542,-0.048884,0.027163,0.24858,-0.12121,-0.16206,0.025871,-0.003704,0.020566,0.15212,0.21005,-0.12166,0.19317,-0.29563,0.031201,0.0071762,-0.074235,-0.10907,-0.29809,0.11339,0.11306,0.11908,0.21408,0.0855,0.13936,-0.096179,0.10561,-0.11539,-0.22124,0.0754,-0.095145,-0.26143,-0.049963,0.077967,-0.065937
42,-0.34202,-0.33498,-0.24282,-0.31382,-0.22897,-0.272,-0.33444,-0.47165,-0.35601,-0.32611,-0.41784,-0.3635,-0.44117,-0.12951,-0.21384,-0.050358,-0.32519,0.041829,-0.021767,-0.41783,-0.072377,-0.12325,0.016933,-0.097949,-0.14044,0.25803,0.079555,-0.14149,0.027236,0.27259,0.24882,-0.09538,-0.045941,-0.10715,0.15447,0.087585,0.17435,0.045164,0.059045,0.038331,0.18293,-0.079464,1,-0.12059,0.16847,0.19772,0.06312,0.13662,-0.074331,0.29005,0.3845,0.23248,0.33303,0.089337,-0.15044,0.11393,-0.2789,0.092138,-0.36699,-0.088491,0.14314,-0.17791,-0.19099,-0.15773,0.0073472,0.28676,-0.13332,-0.062478,-0.088259,0.26952,0.099897,-0.12046,-0.035778,-0.10266,0.23374,0.098152,-0.13679,-0.11416,-0.09859,0.044385,-0.16848,0.17983,-0.13325,-0.057652,0.10137,0.10764,-0.11358,-0.08696,0.095748,-0.17301,0.047264,-0.2526,0.12039,0.16067,-0.051914,-0.034503,-0.04043,-0.078432,-0.20939,-0.18262,0.15299,-0.03921
43,0.022566,0.04717,-0.11351,0.11254,-0.012635,-0.078747,0.066933,-0.080799,0.069648,0.081842,-0.12769,0.090485,-0.034807,-0.09948,0.09624,-0.041996,0.039223,-0.20784,0.15581,0.12047,0.034361,0.24256,0.34919,-0.19122,-0.049452,-0.11897,-0.036687,0.29282,0.3363,0.10595,-0.0056289,-0.086412,0.073511,-0.17291,0.083502,0.04339,0.094253,-0.018534,-0.069364,-0.11416,0.063323,-0.057293,-0.12059,1,0.0021826,-0.00497,0.16124,-0.01989,0.086989,-0.18212,0.084263,0.3269,0.039859,0.10527,0.24827,0.34708,0.079658,0.328,0.22248,-0.20054,-0.10717,0.11154,0.040164,-0.023129,-0.16669,0.077862,-0.010339,-0.22561,0.10522,0.097531,0.11689,0.35211,0.19441,-0.010859,-0.1665,0.066826,-0.13696,0.13644,-0.010381,-0.14936,0.12969,0.12187,-0.070847,0.15369,-0.018055,-0.078186,-0.081961,-0.11533,-0.19832,0.06721,0.278,0.19064,-0.070893,0.18042,0.082846,0.046914,-0.027267,0.21457,0.11362,0.025543,0.018374,0.065441
