,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
20,0.081041,0.097826,0.099136,0.23221,0.137,0.11797,0.081287,0.36978,0.0746,0.13606,0.1122,-0.15968,0.091055,0.05897,0.20307,-0.036686,0.33959,0.040638,0.094877,0.19242,1,0.32911,0.05943,0.094257,0.092963,0.27808,0.13452,0.10308,-0.1029,-0.17494,0.030574,0.31218,-0.038497,0.17996,-0.1261,-0.2759,-0.15058,-0.037343,-0.072751,-0.10935,-0.31165,0.091888,-0.014697,-0.068264,0.0076817,-0.27455,0.11806,-0.055623,-0.10977,-0.12669,0.11208,0.36125,0.076314,-0.059318,0.047696,0.19703,-0.089728,0.084918,0.10705,0.10444,-0.015796,0.0078048,0.058793,0.2414,-0.010724,-0.064765,-0.068823,0.02484,-0.10463,-0.30655,0.087202,0.11996,0.24643,0.23017,0.020158,0.31235,-0.21363,-0.10624,0.059384,-0.14862,0.24079,-0.10598,0.21272,-0.13344,-0.17506,0.10215,0.11311,0.13619,0.093858,0.040612,-0.32997,-0.11456,-0.09504,0.31127,-0.074897,-0.28443,0.018379,0.2289,0.1173
21,-0.032133,-0.017641,0.15059,0.036767,0.10127,0.045736,0.1486,0.26071,0.0082571,-0.016669,0.24236,-0.019341,-0.01903,0.053776,0.1416,-0.17425,0.0044822,0.11353,0.0096691,0.13042,0.32911,1,0.096919,-0.056348,0.12746,0.041497,0.073365,0.077334,-0.092855,-0.03583,0.011542,0.011665,-0.023881,-0.022651,-0.004566,-0.058691,-0.0064427,-0.091768,-0.18952,-0.035205,-0.034981,-0.094249,-0.032757,0.17533,-0.16789,-0.04693,-0.14708,-0.15973,0.0080152,-0.10371,0.099231,0.078136,0.21088,0.072402,0.1396,-0.075217,-0.059534,-0.098099,-0.11103,0.10075,-0.094731,0.10023,-0.063099,0.19169,0.1731,-0.19322,-0.12611,0.060692,0.28009,-0.18935,0.2497,0.10364,0.14498,0.1599,0.047154,0.21612,-0.13181,-0.14196,-0.17404,-0.091821,-0.1915,-0.0422,-0.0119,0.032391,0.072268,0.17227,-0.028039,-0.075953,0.19241,0.044894,-0.29998,-0.08368,-0.11616,0.16757,0.060648,-0.1453,-0.067308,0.10038,0.075369
22,-0.059802,0.013111,0.067672,0.17975,0.098626,-0.10096,0.026382,-0.039995,0.057262,-0.056555,0.065797,-0.038876,-0.02256,-0.031702,-0.26016,0.16228,-0.13357,0.077619,0.13864,-0.08172,0.05943,0.096919,1,-0.31729,0.22637,0.062086,0.33858,-0.068097,0.12149,-0.26933,-0.028337,-0.14452,-0.1629,0.19836,-0.051593,0.13764,-0.093728,0.172,0.11324,-0.14942,-0.047567,-0.06855,0.038827,-0.1943,0.076939,0.043267,-0.056153,-0.11091,-0.03602,-0.16213,-0.09603,-0.031067,-0.010423,0.136,0.20001,0.022535,0.17787,-0.064641,-0.062121,0.02932,0.046082,0.062977,-0.069177,0.30608,0.099168,-0.10529,-0.095088,-0.065861,-0.15261,-0.088753,-0.15534,0.062922,0.0083748,-0.12714,0.094245,-0.081998,0.016909,-0.087955,-0.17922,0.031322,-0.31986,-0.20632,0.17824,0.12478,-0.21321,0.25086,0.002712,0.27568,-0.12347,0.032441,-0.16056,-0.41512,0.048547,0.24818,-0.061957,-0.40499,-0.0030171,-0.12802,-0.138
23,0.16205,0.1386,0.032039,0.008472,0.20511,0.050337,0.10504,0.15637,0.083211,0.28321,0.20209,0.19265,0.19452,0.29009,0.32807,0.10762,0.042819,0.073796,-0.074888,-0.060245,0.094257,-0.056348,-0.31729,1,0.0095848,0.15326,-0.12148,-0.18902,-0.11047,0.044891,0.14929,0.12368,-0.026488,-0.053471,-0.020065,0.12189,0.18171,-0.091322,0.13225,-0.059423,-0.0052256,0.11544,0.20543,-0.08575,-0.04435,-0.15894,-0.051769,0.069871,-0.030414,-0.24385,0.18733,0.18614,-0.037683,0.1656,0.036147,0.11294,-0.01608,0.1177,-0.009521,-0.049458,0.13693,0.30393,0.19873,0.22548,-0.12908,-0.1194,-0.024676,0.052512,0.13083,0.061029,0.091351,0.1249,0.033029,0.25414,-0.047849,0.051058,0.19297,0.15496,0.011007,0.27842,0.11205,0.027206,0.012547,0.068619,0.1982,-0.36303,0.081265,-0.0064724,0.18061,-0.019342,0.070934,0.29298,0.060623,0.15089,0.10774,0.1645,-0.087358,-0.14927,0.056894
24,-0.086505,0.028138,0.016348,0.1412,0.01179,0.041191,-0.086833,-0.038256,-0.044506,-0.085545,-0.026887,-0.027045,-0.13236,-0.22043,-0.07345,0.018946,-0.082906,0.07914,0.031449,-0.032873,0.092963,0.12746,0.22637,0.0095848,1,0.19141,-0.03374,0.13759,0.12673,0.0073459,0.060647,-0.061385,-0.19235,0.12356,-0.053148,0.11509,-0.049011,-0.34755,0.19303,-0.21928,0.087093,0.20888,-0.008565,0.052814,0.21446,-0.082573,0.12532,0.029636,-0.016825,0.10012,0.25713,-0.095555,-0.10723,-0.089417,0.13782,-0.23529,0.10537,0.081509,-0.19825,0.049363,-0.14008,-0.15279,0.061385,0.24369,-0.014761,-0.06419,0.091717,-0.11867,0.032893,-0.038504,-0.12439,0.024003,-0.034939,0.18156,-0.16491,0.051229,-0.097265,0.15683,0.13867,0.16235,-0.27124,-0.35992,-0.029574,0.24513,-0.31827,0.22372,0.051965,-0.0086586,0.2048,0.40109,-0.25478,-0.063796,-0.082054,0.10154,-0.15103,-0.29322,-0.087186,0.12916,-0.28947
25,0.083736,0.29373,0.029474,0.1935,0.25169,0.09989,0.1954,0.26074,0.061961,0.1422,0.28665,0.046999,0.11134,0.0088292,0.15072,-0.14321,0.07737,0.00012529,0.075999,0.14201,0.27808,0.041497,0.062086,0.15326,0.19141,1,0.22961,0.03061,-0.10457,0.11848,0.039383,0.25279,0.067193,-0.21821,-0.039417,-0.14323,-0.27848,-0.26245,-0.10569,0.10474,-0.23783,0.044628,-0.0083065,0.010221,-0.060068,-0.31687,0.19769,0.084647,0.1851,-0.0089315,0.12011,0.14431,-0.22482,-0.071475,0.10999,0.018342,-0.20966,0.091056,0.27247,0.084755,-0.21598,0.16201,0.15467,0.22732,0.059953,-0.024962,0.18209,0.2567,-0.17939,-0.16445,0.046644,0.027931,0.20727,0.045035,0.04714,0.055226,0.081584,0.014703,0.13176,0.035904,-0.0076334,-0.13897,0.16968,-0.1024,-0.25778,0.17032,-0.10545,-0.058671,0.21196,-0.0028629,-0.073634,-0.16592,0.16651,0.24672,0.11296,0.010527,0.036649,0.12391,-0.17532
26,-0.11289,-0.064963,0.00040433,0.039467,0.094418,-0.101,0.055447,0.074957,-0.12808,-0.19126,0.03602,0.031103,-0.053604,-0.22514,-0.015796,-0.020695,0.088445,0.046525,0.070307,-0.15699,0.13452,0.073365,0.33858,-0.12148,-0.03374,0.22961,1,-0.030426,0.23515,-0.12219,0.10249,-0.097984,0.22878,-0.055202,0.023001,-0.0004341,0.15231,0.20306,-0.10462,0.041549,-0.10178,-0.026782,-0.1763,0.060431,0.3003,-0.11032,0.11191,-0.022157,-0.044994,0.19561,0.031655,-0.094011,-0.32132,0.0081262,0.068909,0.25792,-0.12933,0.0080281,0.15878,-0.039931,0.18878,0.15633,0.24782,0.092423,-0.074417,-0.11558,0.37672,-0.15386,-0.14406,-0.0072221,0.053693,0.25162,0.29133,-0.39973,0.28664,-0.10863,0.11065,-0.01928,-0.033603,0.1154,0.11663,0.26002,0.34009,0.089077,-0.10536,0.12392,0.16491,0.10844,0.16144,-0.047117,-0.1877,0.043678,0.03255,0.10038,-0.23485,-0.21856,0.034718,0.03923,-0.12271
27,-0.017047,0.035658,-0.21489,0.014865,0.072074,-0.019668,-0.0040073,-0.024829,-0.16101,-0.070436,-0.021988,0.025769,-0.048562,-0.12512,-0.21458,-0.006803,-0.23916,-0.043453,0.086437,0.040672,0.10308,0.077334,-0.068097,-0.18902,0.13759,0.03061,-0.030426,1,0.10951,-0.06352,-0.22731,0.078563,-0.0004575,-0.061944,0.11221,-0.11268,-0.043334,0.057002,-0.18311,-0.058684,-0.13209,0.05304,-0.24585,0.076447,-0.0022826,-0.042669,-0.1663,0.19479,0.13512,0.0054393,-0.038367,-0.13388,0.064625,-0.079216,-0.15361,-0.31915,-0.0056233,-0.065774,-0.13861,0.024767,-0.27849,-0.095144,-0.11368,-0.072327,-0.17616,0.43241,-0.041794,-0.13738,0.077165,0.15194,-0.3207,-0.10128,0.28443,-0.12016,0.18234,-0.055716,0.024009,-0.020417,0.36792,-0.11144,-0.15901,-0.11121,-0.23833,-0.36272,-0.23149,0.11134,-0.24465,0.035867,-0.10522,0.2637,-0.23609,-0.25313,-0.046764,0.26978,0.046916,0.14966,0.0084129,0.076605,-0.13016
28,-0.43436,-0.42152,-0.2582,-0.21492,-0.37607,-0.38168,-0.3607,-0.38377,-0.30387,-0.4668,-0.31446,-0.14808,-0.29309,-0.54186,-0.51791,-0.13138,-0.28905,-0.12034,-0.1996,-0.26034,-0.1029,-0.092855,0.12149,-0.11047,0.12673,-0.10457,0.23515,0.10951,1,0.07036,0.23877,-0.046092,-0.030552,0.0017594,0.25597,0.24584,0.17411,0.24899,0.30602,0.21238,0.099292,0.079375,0.1762,-0.044888,0.16482,0.33978,0.028494,0.31475,0.26372,0.13191,0.2035,0.077191,-0.00081954,0.15281,0.21449,-0.062628,0.26847,-0.048056,-0.20107,0.027518,-0.066314,-0.0059899,-0.12957,0.35356,0.15989,0.064282,0.12739,-0.12136,-0.19446,0.15317,-0.022043,-0.078347,0.019081,0.16913,0.26525,-0.045183,-0.080358,-0.041062,-0.045014,0.36153,-0.093295,0.20486,-0.241,0.15469,0.036428,0.087922,0.1642,0.053622,0.012186,0.013435,-0.29714,0.099295,-0.29323,-0.18462,-0.088819,-0.086016,-0.011088,0.010127,-0.073342
29,-0.041329,0.01062,-0.0084129,-0.016016,-0.079365,0.0023147,-0.18846,-0.07161,-0.0081955,-0.038008,0.027605,-0.0042889,-0.11628,-0.046002,-0.1039,-0.019715,0.063439,-0.1377,-0.21434,0.035076,-0.17494,-0.03583,-0.26933,0.044891,0.0073459,0.11848,-0.12219,-0.06352,0.07036,1,-0.087393,0.041043,0.022649,-0.15598,0.12919,0.060873,0.068827,-0.15469,-0.072866,0.07037,-0.023355,0.10893,-0.023237,-0.027662,-0.1536,0.074062,0.035297,0.14405,0.10081,-0.054285,0.090248,-0.007556,-0.10485,0.33675,-0.28747,0.12824,0.25101,0.064776,0.026949,-0.20972,-0.26376,-0.06943,0.13584,-0.13795,0.066587,0.19875,-0.01557,0.11741,0.2598,0.22281,-0.11531,-0.42346,-0.14035,-0.018037,-0.11146,-0.031357,-0.32398,0.061387,0.081878,0.007771,0.16869,0.20638,-0.23549,-0.056791,-0.052049,0.0039789,-0.18364,0.16226,0.33979,-0.0022111,0.17959,0.010634,-0.090761,-0.34497,-0.093283,0.10021,0.14359,0.19513,0.096427
30,-0.20293,-0.25673,-0.037803,-0.25966,-0.2455,-0.26157,-0.24062,-0.24818,-0.21791,-0.20422,-0.15679,0.1414,-0.17947,-0.31285,-0.1624,-0.16119,-0.093821,-0.11552,0.097486,-0.14058,0.030574,0.011542,-0.028337,0.14929,0.060647,0.039383,0.10249,-0.22731,0.23877,-0.087393,1,0.01385,0.016722,0.25887,-0.060995,0.19428,0.10886,0.15685,0.17005,0.32968,-0.099359,-0.020504,-0.080708,-0.056379,0.30218,0.18091,0.15049,0.17588,0.27488,0.24087,0.019055,0.15157,-0.050871,0.10472,0.20441,-0.032845,0.078417,0.066598,-0.12498,0.03039,0.020414,-0.080723,0.10807,0.18889,-0.12389,-0.10592,0.25049,-0.1243,-0.44379,0.047343,0.16718,0.33823,-0.12488,0.2629,0.0161,0.049278,0.13676,0.071843,-0.10901,0.077589,0.12437,0.24594,-0.15391,0.044763,0.051125,0.0031649,-0.0090028,-0.26112,0.064339,-0.013166,-0.15147,0.13585,0.014806,-0.040644,0.14473,0.0038717,-0.017054,-0.0042554,-0.0096074
31,-0.30899,-0.29488,-0.32326,-0.25043,-0.27502,-0.23186,-0.21245,-0.043746,-0.23211,-0.069183,-0.16461,-0.020103,-0.19839,0.009918,-0.070226,-0.087809,0.26476,-0.14412,-0.29766,-0.10625,0.31218,0.011665,-0.14452,0.12368,-0.061385,0.25279,-0.097984,0.078563,-0.046092,0.041043,0.01385,1,0.026765,0.080051,-0.040735,0.066607,0.087906,0.069526,-0.062283,-0.0078022,-0.25754,0.18493,0.18827,0.06446,0.19641,0.22882,0.29428,0.14388,0.20047,0.063209,0.18534,0.076081,0.2894,-0.032656,0.0062273,0.20015,0.37233,0.30579,0.13118,0.081979,-0.1112,-0.019514,0.055231,0.17552,0.095961,-0.25157,0.31168,-0.011739,-0.056041,-0.03151,-0.041297,0.00097797,0.10797,0.25573,-0.13092,-0.026421,0.087089,-0.10628,0.17365,0.11241,-0.16723,-0.12337,-0.14878,-0.19736,0.023551,-0.124,0.15257,-0.16341,0.080669,0.094566,-0.087008,0.11393,0.16908,0.24827,-0.23515,-0.0024878,0.0022522,0.10753,0.24179
32,-0.11671,-0.23418,-0.14939,-0.23571,-0.32542,-0.21704,-0.13467,-0.062085,-0.10411,-0.17755,-0.11234,0.07371,0.041494,-0.2229,0.017231,-0.32576,-0.14207,0.030403,-0.10422,-0.17182,-0.038497,-0.023881,-0.1629,-0.026488,-0.19235,0.067193,0.22878,-0.0004575,-0.030552,0.022649,0.016722,0.026765,1,0.26138,0.35729,0.21238,0.23555,0.15472,-0.15952,0.18,0.094757,0.021207,-0.15091,0.24818,0.043964,-0.017934,0.11323,0.057564,0.19704,0.29273,0.010635,0.064497,-0.11731,0.1899,0.14185,0.046961,-0.074272,0.082494,0.020832,0.14938,0.27593,0.25758,-0.014982,-0.18778,-0.0048656,0.013639,0.097076,-0.19205,-0.078991,0.021746,0.082885,0.16784,0.032037,-0.16149,0.1025,-0.1287,0.018935,0.044272,-0.16109,0.073372,0.061864,0.32717,0.24052,-0.11906,-0.11774,-0.20137,-0.097739,0.12812,-0.12536,-0.080144,-0.21249,0.092794,-0.042373,-0.16234,-0.11815,0.15368,0.24355,-0.025921,0.11961
33,-0.26022,-0.25826,-0.10805,-0.15084,-0.24526,-0.34067,-0.38778,-0.17415,-0.15882,-0.19507,-0.34314,0.14925,-0.049504,-0.098899,-0.32887,-0.12155,-0.095539,-0.0026186,0.046371,-0.24811,0.17996,-0.022651,0.19836,-0.053471,0.12356,-0.21821,-0.055202,-0.061944,0.0017594,-0.15598,0.25887,0.080051,0.26138,1,0.14276,0.15343,0.16153,0.22318,0.12396,-0.098357,0.18833,0.091421,0.05177,0.15825,-0.0017333,0.24481,0.084697,0.22222,-0.09849,0.21728,0.029554,0.1717,0.059843,0.011795,0.23092,-0.0065186,0.159,0.067788,-0.25276,-0.08433,0.12959,0.045265,-0.069102,0.1376,0.073764,0.10414,-0.19082,-0.25101,-0.22242,0.10791,-0.21859,0.39393,-0.15998,0.18161,-0.24421,0.1311,0.10706,0.16399,-0.098919,0.10155,-0.1006,0.071654,-0.029495,0.012012,-0.11586,-0.20694,0.17264,-0.16799,-0.04068,-0.24427,-0.15267,-0.048121,-0.019384,-0.052156,-0.015054,0.043209,0.056785,-0.12521,-0.024602
34,-0.20508,-0.21237,-0.10922,-0.27354,-0.1738,-0.23423,-0.12867,-0.086478,0.047897,-0.18485,-0.033163,-0.1065,-0.12151,-0.32871,-0.28138,-0.049523,-0.32502,0.071021,-0.28307,-0.26266,-0.1261,-0.004566,-0.051593,-0.020065,-0.053148,-0.039417,0.023001,0.11221,0.25597,0.12919,-0.060995,-0.040735,0.35729,0.14276,1,0.088208,0.040765,0.22362,0.10992,0.0032365,0.07119,-0.15485,-0.0023669,0.30743,-0.11834,0.44909,-0.070097,0.45216,0.23392,0.028703,0.26318,0.33761,0.051547,0.18421,0.12364,-0.04749,0.17779,0.020696,-0.056017,0.18221,0.062784,-0.029429,0.0092007,0.15182,0.040847,0.15917,0.17012,0.12689,-0.16697,0.25675,-0.0068346,-0.17245,-0.073429,0.060684,0.0065542,0.015806,-0.068019,0.13863,0.010964,0.060244,-0.11121,0.12524,0.034231,-0.13748,-0.11566,0.24227,0.08013,0.10363,-0.020443,-0.1096,0.13186,-0.17028,-0.1775,-0.16365,0.15375,0.1285,0.045711,0.13119,-0.14923
35,-0.3146,-0.29844,-0.16102,-0.24414,-0.29901,-0.32888,-0.29503,-0.40339,-0.1675,-0.26313,-0.16219,0.20345,-0.060516,-0.14367,-0.42676,-0.037449,-0.27317,0.073936,-0.0053642,-0.43291,-0.2759,-0.058691,0.13764,0.12189,0.11509,-0.14323,-0.0004341,-0.11268,0.24584,0.060873,0.19428,0.066607,0.21238,0.15343,0.088208,1,0.25048,0.088385,0.10703,0.32681,0.072776,0.21485,0.072342,0.059964,0.21475,0.34592,0.041056,0.054993,0.039489,0.29567,0.050415,-0.09324,-0.019533,0.27278,0.22389,0.21345,0.33795,0.041435,-0.39477,0.097484,0.13866,0.052164,0.010705,0.0011486,0.075234,-0.020134,-0.15607,-0.29545,-0.081275,0.051892,-0.024942,-0.0060951,-0.25517,-0.0021639,-0.10391,-0.0077595,0.023258,-0.13938,-0.22678,0.31755,-0.40218,0.12283,-0.12893,0.047835,0.31682,-0.10447,0.050986,0.09969,0.022266,-0.014166,-0.31302,0.25629,-0.21054,0.19171,-0.35023,-0.098207,0.065733,0.027885,0.13625
36,-0.29483,-0.29635,-0.20476,-0.16128,-0.31045,-0.17267,-0.2237,-0.31098,-0.31222,-0.11446,-0.191,0.010664,-0.21631,0.011504,-0.077763,-0.25302,0.045209,-0.26033,-0.24914,-0.36442,-0.15058,-0.0064427,-0.093728,0.18171,-0.049011,-0.27848,0.15231,-0.043334,0.17411,0.068827,0.10886,0.087906,0.23555,0.16153,0.040765,0.25048,1,0.28705,0.0073578,-0.03366,0.38949,0.40738,-0.0033857,0.39801,0.33206,0.29685,0.19598,0.064651,-0.016479,0.24631,-0.012749,-0.022499,0.054168,0.13804,-0.10703,0.10405,0.23807,0.067601,-0.15464,-0.20915,0.24599,-0.064309,-0.022985,0.059058,0.10902,-0.28434,0.23418,-0.088307,0.15089,0.0070882,0.13647,0.17214,-0.039401,-0.019203,-0.10937,-0.18495,0.17074,-0.15144,-0.14768,0.39803,-0.085872,0.29056,0.058306,0.074797,0.055716,-0.44808,-0.019397,0.21703,0.20861,-0.0047013,-0.078998,0.34158,-0.10638,-0.069851,-0.12204,0.078309,0.12623,-0.26708,0.026085
37,-0.30586,-0.4358,-0.33472,-0.40197,-0.2895,-0.36147,-0.27518,-0.3103,-0.26908,-0.20847,-0.29827,-0.28568,-0.32049,-0.15264,-0.30335,-0.21356,0.0068169,-0.023909,-0.0276,-0.1492,-0.037343,-0.091768,0.172,-0.091322,-0.34755,-0.26245,0.20306,0.057002,0.24899,-0.15469,0.15685,0.069526,0.15472,0.22318,0.22362,0.088385,0.28705,1,0.083344,0.13058,0.24774,0.098944,0.16069,0.034521,0.11675,0.39629,0.18215,0.14691,0.14354,0.075161,-0.037563,0.086308,0.38107,0.061558,-0.12782,0.13083,0.23813,0.033603,-0.03072,0.1294,0.11103,0.23847,0.14353,0.11918,-0.10654,0.040669,0.20608,-0.070324,-0.39056,0.058149,0.025081,-0.016266,0.040262,0.14985,-0.090783,-0.15006,0.041299,-0.32999,0.00036436,0.051233,0.063788,0.4539,0.13532,0.068089,0.10614,0.041241,0.1313,0.062504,-0.27799,-0.18589,-0.0142,-0.11196,-0.086096,0.077147,-0.11655,0.11117,-0.020173,0.030428,0.2612
38,-0.42089,-0.3691,-0.3505,-0.27505,-0.34575,-0.39625,-0.38892,-0.4323,-0.36769,-0.2252,-0.43637,-0.3573,-0.34105,-0.21262,-0.2236,0.26945,-0.088822,-0.39943,-0.13703,-0.32243,-0.072751,-0.18952,0.11324,0.13225,0.19303,-0.10569,-0.10462,-0.18311,0.30602,-0.072866,0.17005,-0.062283,-0.15952,0.12396,0.10992,0.10703,0.0073578,0.083344,1,0.18719,0.14333,-0.12338,0.38825,-0.27049,0.12196,0.16411,0.073106,0.16181,-0.14095,0.11441,0.23124,-0.067682,0.24168,0.15777,0.38076,-0.038402,0.058505,0.34147,-0.15754,0.14372,-0.22785,0.1376,0.10459,0.41752,-0.045458,-0.24645,-0.00029875,-0.074985,-0.37575,0.22112,-0.19559,-0.068147,-0.16553,0.39542,-0.11609,-0.16834,-0.089016,0.015235,-0.048395,0.065575,0.13246,0.046735,-0.047843,0.11828,-0.011621,0.060997,0.12984,0.12206,-0.175,0.0032467,0.066811,0.12263,-0.21591,-0.18806,0.064047,-0.20519,-0.31349,-0.022697,-0.0010568
39,-0.30668,-0.30699,-0.29297,-0.30045,-0.31694,-0.3335,-0.3201,-0.2024,-0.30278,-0.34953,-0.21194,-0.27666,-0.19258,-0.33114,-0.31891,-0.26331,-0.061382,0.013068,-0.0061978,-0.018779,-0.10935,-0.035205,-0.14942,-0.059423,-0.21928,0.10474,0.041549,-0.058684,0.21238,0.07037,0.32968,-0.0078022,0.18,-0.098357,0.0032365,0.32681,-0.03366,0.13058,0.18719,1,-0.090318,0.047926,-0.24752,-0.14931,0.11818,0.24125,0.16071,0.28979,0.17163,0.20878,-0.038868,-0.054135,0.16896,0.26328,0.14065,0.16935,-0.14704,-0.087733,-0.20953,-0.03766,-0.20125,0.11587,-0.044563,-0.053715,-0.06581,-0.12438,0.087456,0.10702,-0.29976,0.37041,-0.046422,0.04562,-0.090199,-0.018555,-0.13521,-0.29032,-0.020812,-0.19187,0.11429,0.19061,0.13362,0.19671,-0.23456,-0.13166,0.25563,0.17574,0.079878,-0.22829,-0.078537,-0.075216,-0.058025,0.14848,-0.072366,0.000143,0.14094,0.30412,-0.15075,0.20806,0.26162
40,-0.22421,-0.23704,-0.17222,-0.24318,-0.28949,-0.11374,-0.30652,-0.27499,-0.31406,-0.23483,-0.30312,-0.18433,-0.099355,-0.040151,-0.058083,-0.14987,-0.22509,-0.084746,-0.1802,-0.1067,-0.31165,-0.034981,-0.047567,-0.0052256,0.087093,-0.23783,-0.10178,-0.13209,0.099292,-0.023355,-0.099359,-0.25754,0.094757,0.18833,0.07119,0.072776,0.38949,0.24774,0.14333,-0.090318,1,-0.014739,0.22121,0.21914,-0.16276,0.10412,-0.11689,0.11522,-0.1209,0.048657,0.028262,-0.080455,0.010606,-0.22371,0.031043,-0.23479,-0.018483,0.080682,-0.068008,-0.072048,0.34318,0.15158,0.036117,0.12492,0.010141,-0.099346,-0.018827,0.038416,0.13929,9.229e-05,-0.0011602,0.12319,-0.13164,-0.015105,0.060121,-0.033594,0.089176,-0.040025,-0.043938,0.16046,0.041823,0.13856,0.0088669,0.30773,0.22921,-0.16723,0.32613,-0.069677,-0.037324,-0.13958,0.076662,0.041213,-0.11775,-0.0088158,-0.050816,0.18335,0.044863,-0.35813,0.041276
41,-0.14129,-0.056558,-0.20433,0.0027105,-0.10397,-0.017891,-0.16195,-0.23226,-0.0071401,0.047549,-0.015312,-0.070826,-0.047148,0.017661,-0.19946,-0.35877,0.042742,0.013706,0.095646,-0.074402,0.091888,-0.094249,-0.06855,0.11544,0.20888,0.044628,-0.026782,0.05304,0.079375,0.10893,-0.020504,0.18493,0.021207,0.091421,-0.15485,0.21485,0.40738,0.098944,-0.12338,0.047926,-0.014739,1,-0.084543,0.11864,0.3614,0.1664,0.2079,0.15284,-0.038341,0.043042,-0.3663,0.14413,0.26411,0.11208,-0.18289,0.38239,-0.023713,0.21391,-0.089197,-0.24668,-0.16256,-0.10637,0.29993,0.029765,0.26858,-0.085033,0.16509,0.024493,0.034768,0.053239,0.15445,-0.065118,-0.081487,0.07417,-0.28202,-0.097933,-0.083489,-0.034822,-0.11022,0.48024,-0.12776,-0.066902,-0.11728,0.076375,0.0030171,-0.20603,-0.049644,0.12047,0.20811,0.1887,-0.16469,0.17528,-0.0096981,-0.012789,-0.21484,0.0014814,0.0019198,0.085257,0.079164
42,-0.31736,-0.27073,-0.2744,-0.29656,-0.23099,-0.34756,-0.18656,-0.2142,-0.20505,-0.072388,-0.32283,-0.08005,-0.20826,0.11602,0.06865,0.1548,0.0049174,-0.24078,-0.12467,-0.19478,-0.014697,-0.032757,0.038827,0.20543,-0.008565,-0.0083065,-0.1763,-0.24585,0.1762,-0.023237,-0.080708,0.18827,-0.15091,0.05177,-0.0023669,0.072342,-0.0033857,0.16069,0.38825,-0.24752,0.22121,-0.084543,1,-0.081419,-0.12738,0.016657,0.03677,-0.12164,0.021884,0.030955,0.27627,0.020215,0.22846,-0.21473,0.072493,0.11082,0.24906,0.28752,0.10101,0.41484,0.0064801,0.17987,0.097961,0.33997,0.16523,-0.12332,-0.044357,0.15347,-0.0074369,-0.18219,0.082499,0.086771,-0.046254,0.42251,0.16372,0.063252,-0.13157,-0.24239,-0.08682,0.048279,-0.25004,0.25307,-0.042549,0.065555,0.26876,-0.24474,0.010984,0.10206,-0.042127,-0.15691,0.045129,0.22308,0.0070654,-0.055981,-0.028197,-0.048969,-0.067102,-0.19223,-0.021543
43,-0.31372,-0.17608,-0.13324,-0.29345,-0.1077,-0.12311,-0.056481,-0.065821,-0.13592,-0.13744,0.036222,-0.091928,-0.26853,-0.12215,-0.060725,-0.51679,-0.10099,0.086333,-0.30223,-0.35598,-0.068264,0.17533,-0.1943,-0.08575,0.052814,0.010221,0.060431,0.076447,-0.044888,-0.027662,-0.056379,0.06446,0.24818,0.15825,0.30743,0.059964,0.39801,0.034521,-0.27049,-0.14931,0.21914,0.11864,-0.081419,1,0.028602,0.35395,0.29871,0.20026,-0.11467,0.2791,0.1397,0.18926,0.16211,-0.040698,0.19362,-0.13114,-0.031383,0.12441,0.14725,0.16073,0.15428,-0.039709,-0.049543,-0.19116,-0.024767,-0.20742,0.28576,0.089813,0.17403,-0.098627,0.1911,0.024031,0.18841,0.011077,-0.19212,0.30502,0.29056,-0.067259,0.0076863,0.15941,-0.097524,0.088971,-0.057073,-0.086301,-0.057757,0.060406,-0.1378,-0.14101,0.14468,-0.12603,0.035555,0.14224,0.067973,0.00042372,-0.14007,-0.013404,-0.019125,-0.060669,-0.25859
44,-0.18677,-0.1911,-0.17967,-0.093,-0.14498,-0.23734,-0.18873,-0.15022,-0.1454,-0.034073,-0.18579,-0.11528,-0.28639,-0.24045,-0.052163,0.052728,0.026756,-0.15512,-0.021599,-0.22114,0.0076817,-0.16789,0.076939,-0.04435,0.21446,-0.060068,0.3003,-0.0022826,0.16482,-0.1536,0.30218,0.19641,0.043964,-0.0017333,-0.11834,0.21475,0.33206,0.11675,0.12196,0.11818,-0.16276,0.3614,-0.12738,0.028602,1,0.19567,0.2722,0.04366,-0.073923,0.28195,0.046266,-0.22519,0.055133,0.15189,-0.12882,0.091542,-0.080414,0.21159,-0.086096,-0.080807,0.0043252,-0.29602,0.2301,0.23546,-0.12379,-0.28312,0.40672,-0.24515,-0.29604,0.025743,0.051475,0.13437,0.11349,-0.10752,-0.030053,-0.30787,-0.17255,-0.014667,-0.017893,0.23918,-0.046189,0.060572,-0.032115,0.0028973,-0.12588,0.028954,-0.036982,-0.042379,-0.10091,0.11628,-0.14406,0.19041,-0.17579,0.058772,-0.2414,-0.19799,-0.20602,0.097224,0.048315
