,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185
47,0.71828,0.72402,0.70552,0.82428,0.72356,0.71519,0.7637,0.72954,0.68416,0.54152,0.76903,0.71123,0.73543,0.7152,0.75605,0.64483,0.64676,0.72463,0.71195,0.70158,0.51644,0.72416,0.74654,0.64396,0.6813,0.76983,0.69003,0.73262,0.62419,0.59175,0.73186,0.68657,0.74065,0.77285,0.67478,0.68371,0.54314,0.62884,0.66202,0.72173,0.65316,0.65454,0.52047,0.69575,0.6989,0.68605,0.55744,1,0.66172,0.55999,0.59048,0.61181,0.61804,0.63903,0.54553,0.59894,0.38592,0.51232,0.6637,0.41746,0.5151,0.62387,0.57571,0.19237,0.4577,0.46104,0.38133,0.43989,0.20036,0.47393,0.025366,0.49039,0.26441,0.47383,-0.010779,0.33731,0.089368,0.34734,0.096208,0.37904,0.43662,0.37952,0.031236,0.071481,0.44111,0.32552,0.10179,0.14936,0.026594,0.2162,-0.019737,0.19118,0.34011,-0.079834,-0.033551,0.079575,0.022455,-0.08514,0.37679,-0.0041732,0.020088,0.18822,0.090978,-0.28767,-0.26002,-0.025395,0.18297,0.07558,0.036502,0.048998,0.35263,0.0044674,0.15409,0.016613,0.049256,-0.14077,0.057099,0.00095393,0.063576,-0.055911,-0.22611,0.082119,0.21768,-0.048389,-0.068928,-0.1291,-0.10561,0.098872,-0.0047656,0.178,-0.045586,0.09498,0.19975,-0.1486,-0.021865,-0.15326,-0.17159,0.091091,-0.27546,0.028334,0.23274,-0.41697,-0.024019,0.094476,-0.064153,0.20004,0.032748,0.10733,0.39735,0.24968,0.066839,0.29305,-0.11789,0.21557,-0.054164,-0.1238,0.037623,-0.0065587,0.083981,-0.19346,-0.352,-0.013569,0.16084,-0.22966,0.071956,0.0018152,-0.0096866,0.14202,-0.10021,0.074843,0.030235,0.11308,-0.14094,-0.048447,0.069441,-0.17213,-0.16732,-0.16471,0.0046275,-0.012301,-0.033263,0.17958,-0.14812,0.027294,-0.027392,
48,0.77273,0.76681,0.80781,0.82048,0.79714,0.81301,0.7435,0.69157,0.71909,0.66825,0.78654,0.74752,0.74139,0.70366,0.80171,0.73704,0.67703,0.69182,0.79292,0.75223,0.66901,0.79434,0.77369,0.65634,0.65217,0.73165,0.76849,0.80123,0.63564,0.71093,0.74382,0.74609,0.71441,0.7849,0.69115,0.64773,0.72659,0.71054,0.57806,0.75968,0.7202,0.64961,0.68401,0.56219,0.66867,0.68402,0.69998,0.66172,1,0.6044,0.6767,0.59805,0.61603,0.65226,0.55073,0.76673,0.50962,0.49781,0.58621,0.57173,0.52863,0.66818,0.55145,0.4112,0.49669,0.36992,0.5816,0.34379,0.26687,0.41079,0.35464,0.53975,0.42566,0.5057,0.19695,0.35824,0.12015,0.40035,0.084123,0.18605,0.38665,0.41538,0.076004,0.20284,0.64478,0.42255,0.27355,0.12634,0.076735,0.13062,0.21103,0.30236,0.17969,-0.17727,0.091725,0.12398,0.1924,-0.042519,0.38298,0.092295,0.13318,0.25491,0.20156,-0.21334,-0.13623,0.11264,0.22579,0.14361,0.14241,0.19784,0.1546,-0.019826,0.10084,-0.015904,0.088532,-0.20463,-0.064235,-0.19065,-0.12248,-0.10788,-0.054673,-0.00092224,0.3076,-0.093027,0.008988,-0.18674,-0.07087,0.12529,-0.022907,0.30113,0.073678,0.096526,0.18053,0.026651,0.21868,-0.0047639,-0.24891,0.18866,-0.26078,0.10053,-0.0018153,-0.12249,0.003749,-0.19659,-0.16723,0.11028,0.14529,0.16996,0.41607,0.0032358,0.098326,0.15876,-0.18631,0.18749,-0.072143,-0.15665,-0.13373,-0.23511,0.195,-0.095471,-0.364,-0.094195,-0.0068233,-0.0887,-0.072362,-0.28609,-0.10014,-0.053561,0.040297,-0.0048641,0.051518,-0.099934,-0.05634,-0.13716,-0.079439,-0.34866,-0.16615,-0.174,0.069164,0.11318,-0.023516,0.14199,-0.13568,0.072101,-0.15825,
49,0.72569,0.73405,0.65148,0.69432,0.78197,0.74351,0.74754,0.68625,0.77661,0.60634,0.68106,0.74558,0.68753,0.65462,0.71965,0.74131,0.72681,0.7542,0.73192,0.7429,0.69438,0.81336,0.6882,0.72387,0.66146,0.78972,0.64163,0.72176,0.69232,0.70789,0.63418,0.74895,0.66805,0.62522,0.70098,0.70518,0.66877,0.64739,0.61351,0.81575,0.61753,0.66623,0.65113,0.63872,0.57072,0.61587,0.65099,0.55999,0.6044,1,0.66794,0.61026,0.61528,0.59208,0.46906,0.67793,0.30471,0.23941,0.61709,0.30255,0.40396,0.66783,0.5873,0.37498,0.39375,0.59557,0.5246,0.36241,0.12091,0.29507,0.29432,0.59015,0.39311,0.32099,0.10719,0.38852,0.017776,0.1698,0.2226,0.31519,0.21782,0.29168,0.082621,0.13104,0.50185,0.23912,0.30057,0.0088567,-0.05078,0.16334,0.24839,0.37096,0.13531,-0.061915,0.12181,-0.094761,0.16053,0.1106,0.42797,0.18947,0.1381,0.25558,0.047969,-0.30765,-0.23673,-0.10108,0.26186,0.22703,0.061972,0.23335,0.0079651,0.11754,0.030313,-0.041404,0.21282,-0.3016,0.070637,-0.19728,-0.1851,-0.11876,0.015933,0.17516,0.15959,0.1493,0.086398,-0.16118,-0.069812,0.23508,-0.21922,0.020605,0.10157,0.040788,0.17803,-0.2308,-0.097447,-0.014948,-0.17229,0.03805,-0.24904,-0.10637,0.13124,-0.17788,-0.24283,-0.17577,-0.023923,0.11375,0.23907,-0.089281,0.4719,-0.010056,0.20012,0.21983,-0.10278,0.23569,0.14701,-0.077994,-0.040161,-0.028065,0.14177,-0.0018259,-0.20817,0.067262,-0.12405,-0.1628,0.054769,-0.18001,0.040478,0.051343,0.16549,-0.021848,-0.04762,-0.041128,0.046364,-0.11927,-0.066792,-0.17169,-0.1517,-0.15442,-0.043742,-0.10564,-0.14978,0.1983,-0.011931,0.023282,-0.1997,
50,0.69454,0.74203,0.71938,0.72212,0.76722,0.72824,0.71464,0.63997,0.75239,0.72811,0.69725,0.74133,0.66774,0.79431,0.69225,0.80007,0.69122,0.71769,0.72783,0.71568,0.67409,0.7197,0.68721,0.65047,0.65764,0.67958,0.7242,0.72913,0.67236,0.70326,0.7439,0.75248,0.6933,0.65749,0.6051,0.69014,0.51818,0.76413,0.61039,0.70171,0.62857,0.59338,0.55876,0.50384,0.56979,0.64111,0.55358,0.59048,0.6767,0.66794,1,0.59077,0.61094,0.60958,0.45104,0.64482,0.38802,0.35439,0.5957,0.30654,0.39856,0.70606,0.63873,0.21312,0.3644,0.36061,0.55,0.42715,0.23967,0.34861,0.19039,0.50575,0.36397,0.29816,0.30019,0.41972,0.20273,0.34407,0.02447,0.20803,0.25444,0.30203,-0.19692,-0.016064,0.40572,0.31174,0.082062,0.011833,0.12468,0.14562,0.16074,0.27074,0.24676,-0.17223,-0.13585,0.063543,0.26047,0.072723,0.40435,0.17842,0.06505,0.28944,0.067129,-0.15634,0.020224,-0.086388,0.23864,0.034211,-0.035291,0.095662,0.13056,-0.11081,0.16767,0.15458,0.18483,-0.22215,-0.15094,-0.20571,-0.23547,-0.10205,-0.13974,-0.048834,0.12653,-0.081415,-0.020007,-0.12708,-0.097339,0.25318,-0.2817,0.11951,0.12846,0.18701,0.036645,-0.0035283,0.11554,0.13051,-0.19251,0.19323,-0.2424,0.092165,-0.10727,-0.15724,-0.17224,-0.17866,0.01919,0.093953,0.12165,-0.0061776,0.28415,-0.16409,0.20168,-0.070542,-0.094475,0.056113,0.096144,-0.04026,-0.24157,-0.14421,0.040512,-0.083534,-0.24054,0.048397,0.1128,-0.17367,0.0024333,-0.41445,0.016214,0.04206,0.3105,-0.20394,0.14955,-0.049108,0.0093189,-0.20132,0.0081869,-0.31897,0.0076928,-0.26402,0.082453,0.10417,-0.14865,0.10247,-0.035074,0.12381,-0.097698,
51,0.63306,0.68767,0.60477,0.65603,0.70949,0.62937,0.65609,0.62387,0.79715,0.682,0.62068,0.70517,0.58156,0.68446,0.67199,0.57283,0.75709,0.65479,0.75649,0.73154,0.57373,0.67945,0.6055,0.6575,0.71392,0.58302,0.53801,0.6518,0.71829,0.74745,0.74066,0.76094,0.53007,0.62978,0.59929,0.51919,0.61323,0.65097,0.47372,0.66877,0.66395,0.64395,0.51484,0.57838,0.60939,0.47591,0.49261,0.61181,0.59805,0.61026,0.59077,1,0.49077,0.70244,0.4443,0.60682,0.24966,0.32239,0.43981,0.39365,0.46344,0.48799,0.55168,0.46289,0.53069,0.3129,0.46045,0.41247,0.12375,0.64749,0.058816,0.29593,0.38668,0.46161,0.27702,0.38213,0.056644,0.20051,0.28935,0.31505,0.31523,0.29825,0.07116,-0.0056595,0.34239,0.4567,0.1498,-0.031873,0.0053714,0.13911,0.12667,0.25578,0.304,-0.1328,0.089865,0.037455,0.14628,-0.038145,0.31993,0.078091,-0.069212,0.20527,-0.052481,-0.19342,-0.19374,0.029812,0.17561,0.059644,0.11898,-0.071734,0.099441,0.16715,0.056312,-0.11623,0.11804,-0.3738,-0.10123,-0.19776,0.13421,0.032634,-0.0091452,0.16918,0.30185,-0.04034,0.084126,-0.22067,-0.12189,0.11299,-0.14106,0.024521,-5.1615e-05,-0.16834,0.06133,-0.025317,-0.016752,0.046138,-0.24122,0.0030651,-0.22552,-0.001834,0.01524,-0.15516,-0.0081834,-0.089173,-0.12309,0.0931,0.026925,-0.093939,0.3036,0.1149,0.058351,0.021704,-0.12752,0.24808,0.029691,-0.26654,0.081174,0.0091718,-0.014733,-0.022187,-0.27465,-0.0089608,-0.18815,-0.041684,0.11445,-0.20577,-0.0087992,0.16002,0.17816,-0.017532,-0.081896,0.11528,0.19012,-0.058414,0.12094,0.044646,-0.08669,-0.29191,0.15964,-0.093104,0.091005,0.18319,0.087951,0.1179,-0.13121,
52,0.7222,0.75214,0.66895,0.72715,0.74782,0.62609,0.67937,0.67772,0.59776,0.60938,0.70429,0.78392,0.64237,0.7098,0.63079,0.69177,0.62893,0.6259,0.61784,0.69689,0.63536,0.65201,0.72344,0.6059,0.69608,0.738,0.57886,0.6968,0.63422,0.72884,0.66547,0.61353,0.556,0.67207,0.63986,0.55838,0.49612,0.67745,0.50034,0.67227,0.65792,0.6503,0.54664,0.52601,0.47409,0.63823,0.64937,0.61804,0.61603,0.61528,0.61094,0.49077,1,0.55616,0.44811,0.63158,0.56783,0.46606,0.64131,0.24031,0.47074,0.65021,0.53879,0.37689,0.28417,0.26823,0.39692,0.29324,0.14939,0.20209,0.24867,0.32557,0.35517,0.45511,0.15932,0.3182,0.057817,0.29343,0.19224,0.28409,0.28,0.31294,0.063447,0.12201,0.395,0.12028,0.28378,0.06726,0.16108,0.18241,0.24573,0.22549,0.057298,0.07206,0.15411,0.072913,0.11485,-0.034961,0.29534,0.084746,0.059404,0.044624,0.0083439,-0.43035,-0.037103,-0.083889,0.41017,0.036453,0.0011211,0.16946,0.2867,-0.036567,0.159,-0.1491,0.12227,0.096991,0.11798,-0.11534,-0.04118,-0.17368,-0.05106,0.04869,0.10418,-0.23269,-0.12666,-0.10176,-0.30057,0.22266,-0.12076,0.025588,0.040953,-0.040915,0.013745,0.0048468,-0.0038173,0.070036,-0.15927,0.016639,-0.3176,0.009772,0.05623,-0.26342,-0.17411,-0.11774,-0.2627,0.23992,0.28492,0.032019,0.29426,-0.044447,0.14154,0.040596,-0.05631,0.14919,0.13755,0.018325,0.022888,-0.092129,0.033029,-0.12407,-0.35399,0.051718,-0.12943,-0.070172,-0.0936,-0.34769,0.004408,0.022416,0.09527,0.09895,0.21764,0.12151,-0.11222,-0.13068,0.089615,-0.13668,-0.24295,-0.038631,0.06687,0.079938,0.086134,0.18805,-0.024613,-0.15685,-0.029683,
53,0.63233,0.69302,0.64803,0.7844,0.71774,0.70928,0.73883,0.68339,0.7257,0.68609,0.69115,0.69054,0.64853,0.66547,0.61799,0.62289,0.69069,0.73267,0.75076,0.8183,0.65749,0.66642,0.67025,0.64986,0.64615,0.63095,0.59705,0.6698,0.63463,0.65991,0.74378,0.68297,0.61862,0.69478,0.64796,0.69068,0.58057,0.6443,0.62474,0.6873,0.71521,0.66722,0.69251,0.60945,0.48129,0.58742,0.60713,0.63903,0.65226,0.59208,0.60958,0.70244,0.55616,1,0.34808,0.58859,0.36367,0.44677,0.56655,0.45552,0.43619,0.59136,0.42741,0.36317,0.4608,0.42059,0.39216,0.37588,0.32129,0.4696,0.20701,0.37644,0.51538,0.5858,0.2259,0.32727,0.041509,0.25035,0.14566,0.32821,0.28393,0.38377,0.14827,0.1917,0.45693,0.50696,0.15572,0.2014,0.039072,0.18701,0.29057,0.38466,0.076237,-0.16829,0.17456,0.16707,0.19387,0.084393,0.43921,0.045876,0.10703,0.20392,0.063039,-0.10132,-0.090032,-0.056239,0.24259,0.23167,0.043725,0.16998,0.10287,0.18221,0.018089,0.10102,0.25398,-0.17993,0.016017,-0.18826,-0.080132,-0.10335,-0.012988,0.12224,0.16277,-0.14724,-0.053513,-0.09469,-0.25854,0.11414,-0.29506,0.13502,-0.099832,0.055278,0.22017,-0.20399,-0.00020819,-0.09264,-0.27413,0.04592,-0.26092,0.11313,0.018694,-0.19123,-0.14181,-0.080094,-0.25247,-0.010824,0.06867,-0.19839,0.43102,-0.015365,0.020816,-0.065621,-0.19419,0.096218,-0.017427,0.010445,0.16749,0.039841,0.13316,-0.12887,-0.48297,0.0031544,0.095329,-0.20928,0.17604,-0.096114,-0.13545,-0.063797,0.081053,-0.045105,0.13676,0.15638,-0.076504,-0.093917,0.20519,-0.015989,-0.099345,-0.19286,0.16211,0.10708,0.064757,0.18919,-0.15883,0.11316,-0.12847,
54,0.64047,0.52423,0.59636,0.54524,0.61724,0.61914,0.60132,0.51646,0.55554,0.36244,0.53426,0.59994,0.45746,0.54525,0.6698,0.63695,0.61331,0.59802,0.59106,0.52167,0.63205,0.50348,0.60983,0.56711,0.52381,0.66039,0.55551,0.58686,0.57229,0.48007,0.61594,0.62421,0.59169,0.60962,0.47741,0.52185,0.49977,0.58145,0.49862,0.62772,0.45086,0.38405,0.47696,0.45659,0.60768,0.52769,0.48792,0.54553,0.55073,0.46906,0.45104,0.4443,0.44811,0.34808,1,0.42347,0.52524,0.22868,0.5255,0.34619,0.29306,0.35357,0.50531,0.38585,0.32034,0.30992,0.475,0.13489,0.0016529,0.26567,0.13204,0.43314,0.41554,0.30262,-0.050741,0.1878,0.10007,0.33704,0.087742,0.20785,0.31963,0.30068,-0.048633,0.16825,0.43031,0.18757,0.14272,0.17813,-0.023357,0.39533,0.17546,0.31422,0.27378,0.046606,-0.049975,0.0063708,0.092321,-0.074004,0.11522,0.079352,-0.018423,0.11437,0.20203,-0.29377,-0.1357,0.02568,0.038952,0.072658,-0.0010322,0.031115,0.26841,-0.081203,0.12374,-0.020436,0.17265,-0.18136,-0.0072036,9.9611e-05,-0.036613,0.026585,0.10008,0.068144,0.14723,0.016067,0.11666,0.0471,0.10857,0.042693,0.09276,0.044871,-0.033555,0.10683,-0.0046192,-0.0035644,-0.097216,-0.021308,-0.064569,-0.12137,-0.14094,-0.22045,0.13977,-0.14488,0.11692,-0.047459,0.22329,0.15377,0.13755,0.25376,0.3352,-0.012496,0.19224,0.28185,0.10738,0.052654,0.11758,-0.18926,-0.16168,-0.085155,-0.04574,0.094005,-0.21602,0.008847,0.034636,0.02966,-0.0066776,-0.14304,-0.14659,0.01956,0.1217,-0.075622,-0.042206,-0.086021,-0.10559,0.034223,-0.21049,-0.15136,-0.20833,-0.15412,-0.083706,-0.058708,0.012716,0.28865,-0.021588,0.0072182,-0.19501,
55,0.71946,0.73529,0.74566,0.79207,0.77736,0.7637,0.70563,0.66522,0.72277,0.69313,0.70311,0.752,0.71669,0.67633,0.6954,0.68981,0.65172,0.69305,0.75533,0.69721,0.57597,0.83958,0.70067,0.69176,0.69957,0.74503,0.70336,0.70583,0.56089,0.72128,0.66554,0.69973,0.63627,0.67921,0.69443,0.65073,0.65471,0.64881,0.54555,0.679,0.68174,0.66601,0.68164,0.53378,0.6028,0.6726,0.61938,0.59894,0.76673,0.67793,0.64482,0.60682,0.63158,0.58859,0.42347,1,0.48329,0.3206,0.61627,0.51828,0.41456,0.69769,0.3985,0.3214,0.46854,0.43978,0.51786,0.31492,0.17831,0.34979,0.20819,0.61321,0.21803,0.40288,0.022492,0.30273,0.19279,0.20338,0.042939,0.1902,0.28618,0.41778,0.085173,0.19986,0.53219,0.39022,0.25918,-0.10765,0.15866,0.19852,0.22786,0.24267,0.070615,0.027984,0.063312,0.084134,0.08308,0.01832,0.38987,0.17378,0.077155,0.25923,0.038293,-0.20042,-0.22751,0.14238,0.32485,0.2753,0.17531,0.18415,0.26395,-0.058707,0.14078,-0.053271,0.11313,-0.17612,0.22683,-0.0042252,-0.068967,-0.057453,-0.16109,0.035399,0.36583,-0.011467,0.15577,-0.22558,-0.20279,0.25661,-0.16717,0.31907,0.16801,0.073732,0.17507,0.016124,0.01946,-0.011039,-0.24595,0.086274,-0.2976,-0.061376,-0.18255,-0.10518,-0.08448,-0.21703,-0.097772,0.25422,0.11056,0.13634,0.35259,0.13228,0.15272,0.055902,-0.097587,0.21071,-0.15789,-0.12983,-0.11728,-0.19673,0.033831,0.0405,-0.25249,0.030239,-0.18085,-0.10476,0.02922,-0.36705,-0.058355,-0.098426,0.27195,0.19414,0.11507,0.096682,0.044944,-0.21857,0.03169,-0.22987,-0.094699,-0.099802,0.035322,-0.16753,0.13029,-0.0082999,-0.15334,0.081537,-0.16296,
56,0.60757,0.53965,0.56826,0.52173,0.51372,0.54762,0.52669,0.37656,0.39886,0.39199,0.564,0.59449,0.55208,0.51228,0.54046,0.54689,0.47478,0.39157,0.55424,0.53293,0.52575,0.54038,0.68091,0.50998,0.48924,0.5092,0.58197,0.60288,0.36516,0.44966,0.53106,0.46194,0.45376,0.50878,0.45052,0.46287,0.52691,0.55923,0.46062,0.56939,0.39146,0.56289,0.55863,0.29491,0.39666,0.46836,0.58418,0.38592,0.50962,0.30471,0.38802,0.24966,0.56783,0.36367,0.52524,0.48329,1,0.22266,0.54419,0.45215,0.19144,0.41659,0.37931,0.22377,0.18184,0.31837,0.48057,0.19188,0.21967,0.11877,0.20037,0.46193,0.23257,0.33659,0.15956,0.050558,0.15015,0.25366,-0.015614,0.30625,0.28447,0.27265,0.17652,0.22804,0.39931,0.27601,0.25836,0.17154,0.24852,0.34204,0.5203,0.22249,-0.023799,0.01188,0.17734,-0.050731,0.061332,0.036925,0.24766,0.15061,-0.084718,-0.026079,0.12772,-0.25564,-0.099823,0.011005,0.051964,0.20829,0.0237,0.31644,0.2887,-0.036148,0.20053,-0.059517,0.16434,0.20059,0.21985,-0.060741,0.010574,-0.12148,-0.011445,0.14909,0.25001,-0.05052,-0.091839,0.050304,-0.18342,0.27039,-0.039396,0.15258,0.089045,-0.10609,0.15934,0.10656,-0.0073009,0.13095,-0.14221,-0.1506,0.14246,-0.084564,0.023453,-0.0058582,-0.25839,-0.014392,0.030421,0.097303,0.25304,0.15138,0.17438,-0.028779,-0.055333,0.18559,0.20499,-0.068626,-0.099405,-0.042671,-0.1524,0.13507,-0.11391,0.083799,-0.16177,-0.047947,-0.032247,-0.033289,-0.093098,-0.25513,-0.24789,-0.079287,0.16366,-0.0321,-0.019586,0.06148,-0.11573,-0.20852,-0.15887,-0.1184,-0.1849,-0.13763,0.071931,0.055438,0.18621,0.21687,-0.16476,-0.0035439,-0.11624,
57,0.38589,0.39055,0.29335,0.52358,0.42162,0.37524,0.4312,0.40103,0.31508,0.32568,0.45999,0.37944,0.33082,0.26866,0.35485,0.36085,0.34813,0.38966,0.32524,0.30824,0.26234,0.31271,0.4272,0.34083,0.28594,0.38572,0.19318,0.45907,0.29048,0.32835,0.48862,0.33645,0.38299,0.5029,0.28535,0.29184,0.21581,0.33775,0.29353,0.30858,0.33417,0.35248,0.36135,0.2783,0.3336,0.38393,0.33236,0.51232,0.49781,0.23941,0.35439,0.32239,0.46606,0.44677,0.22868,0.3206,0.22266,1,0.34198,0.095073,0.36528,0.50731,0.31648,0.30667,0.12338,0.13349,0.039285,0.13431,0.20947,0.21471,0.11213,0.084074,0.29639,0.26543,0.1366,0.136,0.14308,0.37944,0.050368,0.1417,0.17303,0.1127,0.01035,0.07688,0.25339,0.31993,0.025124,0.18722,0.28349,0.11048,0.080365,0.20541,0.11833,0.016061,0.28294,0.35145,0.091621,0.086446,0.28687,0.048754,0.15819,-0.05939,0.17636,-0.055914,-0.11212,-0.19163,0.087987,-0.19963,0.05337,0.18395,0.094561,-0.072301,0.23524,0.10375,0.14521,0.13653,-0.018671,-0.30513,-0.035899,-0.13436,0.025738,0.042459,0.22104,-0.42567,-0.029964,0.33374,-0.10773,0.092611,0.138,-0.072667,-0.11633,0.0094598,-0.023536,0.025632,0.16354,-0.055777,-0.16692,0.11864,-0.020089,0.19758,0.014968,-0.26422,-0.041619,-0.051927,-0.31105,0.053825,0.23983,-0.068332,0.27307,0.16729,0.20544,0.2806,-0.11924,0.035043,-0.14015,0.01209,0.23869,-0.1854,0.06943,-0.089313,-0.21463,0.14714,0.039844,-0.070014,-0.020466,-0.020463,-0.12866,-0.078432,0.055699,-0.11255,0.08818,-0.092216,-0.14093,0.025609,-0.013339,-0.057138,0.079861,-0.15197,-0.11075,0.20481,-0.035197,-0.1817,-0.074967,-0.073809,0.026451,
58,0.60792,0.70336,0.61045,0.73083,0.69355,0.66618,0.72878,0.57962,0.57752,0.56993,0.63015,0.68181,0.60941,0.65733,0.63557,0.72298,0.6113,0.67455,0.6796,0.59052,0.50085,0.66209,0.68719,0.65169,0.53605,0.741,0.65185,0.76979,0.55806,0.59968,0.64638,0.59651,0.60063,0.71706,0.61401,0.69473,0.53321,0.67999,0.57259,0.70116,0.49454,0.65213,0.53065,0.5299,0.54504,0.57501,0.58694,0.6637,0.58621,0.61709,0.5957,0.43981,0.64131,0.56655,0.5255,0.61627,0.54419,0.34198,1,0.33913,0.53614,0.63336,0.60908,0.22432,0.40203,0.40876,0.40158,0.27809,0.20431,0.27612,0.049268,0.50791,0.36032,0.39665,0.14391,0.18163,0.15974,0.44281,0.054571,0.35164,0.40985,0.44736,-0.055925,0.19901,0.51929,0.23602,0.30227,0.067863,0.060426,0.16431,0.2874,0.38875,0.11821,-0.04556,-0.088426,-0.21141,0.078439,0.051836,0.39189,0.22301,0.19948,0.18851,0.13708,-0.3666,-0.12259,0.03922,0.21156,0.15196,0.074188,0.068539,0.26217,-0.18328,0.0093954,0.030183,0.10534,-0.023586,0.0042944,-0.18779,-0.14667,-0.1626,-0.23151,0.031074,0.096375,0.022354,0.14084,0.015301,-0.24876,0.26179,-0.19241,0.18886,-0.076989,0.059764,0.23037,-0.14135,-0.010563,0.014984,-0.33522,-0.12886,-0.18323,-0.1866,0.048706,-0.096856,-0.039182,0.0145,-0.015023,0.20439,0.18473,0.15594,0.55826,-0.030925,-0.064151,0.30056,-0.063056,-0.066607,-0.088751,-0.069852,-0.17232,-0.11444,-0.013872,0.051041,-0.34074,0.060297,-0.079958,-0.033617,-0.079765,-0.068954,0.15277,0.090549,0.19429,-0.0035604,-0.094133,0.1671,-0.14033,-0.13839,-0.049656,-0.02344,-0.084011,-0.084009,0.038616,-0.090864,0.065579,0.10993,-0.13989,0.021947,-0.26127,
59,0.49481,0.5098,0.52282,0.51384,0.46276,0.58216,0.53294,0.38361,0.51001,0.47308,0.54143,0.48866,0.49253,0.44702,0.57322,0.32579,0.33662,0.46047,0.51366,0.5563,0.46933,0.55991,0.55129,0.53871,0.39274,0.46592,0.56781,0.48972,0.31689,0.40657,0.49838,0.53251,0.3944,0.45218,0.42113,0.46672,0.53628,0.39369,0.2681,0.48101,0.52128,0.46308,0.47815,0.38832,0.53565,0.47369,0.36972,0.41746,0.57173,0.30255,0.30654,0.39365,0.24031,0.45552,0.34619,0.51828,0.45215,0.095073,0.33913,1,0.32653,0.33716,0.23257,0.28012,0.53333,0.38573,0.29046,0.16528,0.34532,0.25901,0.32329,0.45245,0.13006,0.29446,0.15099,0.43797,0.071638,0.13194,-0.061846,0.26354,0.34144,0.27196,0.39384,0.12519,0.35893,0.39611,0.070676,0.046189,0.039235,0.24638,0.21219,0.10802,0.047006,-0.18069,0.1468,-0.015615,0.1875,-0.084289,0.21971,0.066883,0.069784,0.15759,0.23844,0.05476,-0.21274,0.19782,0.019929,0.12138,0.12873,0.0038141,0.096524,-0.0016247,-0.21022,-0.19607,-0.053362,-0.095247,0.032974,0.030787,-0.16469,-0.13876,0.16933,0.091717,0.41729,0.1196,-0.019419,-0.27535,-0.087912,0.027358,0.064238,0.34404,0.17102,-0.10278,0.26521,-0.068033,0.21146,-0.10802,-0.14556,0.14395,-0.095919,0.14336,0.11821,0.11321,-0.043648,-0.071132,0.18752,0.33418,-0.19477,0.29206,0.0010687,0.045364,-0.023193,0.026574,0.071074,0.15646,-0.036211,-0.094112,0.032135,-0.012192,0.15722,-0.15476,-0.15851,-0.12205,0.0085846,-0.058336,0.083161,-0.15516,-0.2725,-0.059212,0.06296,0.0049118,0.06626,0.21905,0.18875,0.00064552,-0.036919,-0.21735,-0.14727,-0.32192,-0.001977,0.20773,-0.018563,0.17713,-0.095456,0.17157,-0.14993,
