,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
30,0.10587,0.098422,-0.27081,0.021121,-0.16574,0.29373,0.055,0.050388,0.11139,0.28237,0.085216,0.31616,0.34981,0.30812,0.031786,0.20188,0.26747,0.32601,0.081337,-0.010669,0.11562,0.20675,0.23675,0.096311,0.004236,-0.035168,-0.22538,0.051206,-0.087058,0.15673,1,0.091902,-0.22423,-0.063587,0.21436,0.15094,0.05114,0.27314,-0.085629,0.1908,-0.068938,-0.022921,0.050029,0.12999,0.13192,0.10201,0.031566,0.10998,0.045861,-0.38257,-0.096956,0.23624,-0.029334,-0.12123,-0.15859,-0.30665,-0.17547,-0.017515,0.33247,-0.27526,0.086633,-0.28036,0.11801,0.098918,0.12319,0.090308,-0.15432,0.2045,0.12663,-0.28637,-0.27301,-0.024103,-0.22981,-0.098943,-0.19242,0.11731,0.010266,0.080884,-0.0037867,0.24007
31,0.16485,-0.13947,-0.058944,-0.16612,0.057776,0.13941,0.1045,0.27117,0.0032129,0.11023,-0.016694,0.16491,-0.0025647,0.14366,-0.12084,0.071523,0.35624,0.38045,0.25304,0.028927,0.26848,-0.069236,0.20678,0.13639,0.13301,0.11257,0.16124,0.14367,-0.22553,0.2385,0.091902,1,0.13572,0.024905,0.028595,-0.16745,0.22898,0.099174,0.1626,0.28664,-0.0059494,-0.029925,0.16842,0.025579,0.095648,-0.005813,0.23902,-0.12872,0.26123,0.095659,-0.11686,0.081621,0.19503,-0.082201,0.046063,0.045896,-0.098077,-0.34113,-0.1484,0.0076833,-0.024884,-0.25682,0.19269,-0.021634,-0.2752,0.318,0.0067192,-0.14389,-0.19821,0.045777,-0.33935,0.074125,0.12172,0.051605,-0.41877,0.082642,0.064339,0.1371,0.037954,0.016365
32,0.058113,-0.094725,0.20856,0.081649,-0.03886,-0.18749,-0.070535,0.051794,0.14917,0.18718,-0.10111,-0.033697,-0.048388,-0.041865,0.11228,0.13312,0.016729,0.067516,0.0065279,-0.044158,0.1312,-0.091637,0.11222,-0.042433,0.10013,0.20403,-0.012786,0.026777,0.12104,0.22274,-0.22423,0.13572,1,0.0064288,-0.0831,-0.10861,0.17317,0.091495,0.24097,-0.023389,0.12027,-0.11419,-0.040575,0.056905,-0.25332,-0.154,0.064317,0.057587,0.13584,-0.088323,0.061927,0.038016,0.43874,-0.23724,-0.090255,0.064147,-0.09777,0.3298,0.024262,-0.035455,-0.041938,-0.058434,-0.33795,0.064187,-0.35141,0.097965,-0.16826,-0.28377,-0.078993,0.16179,0.057544,-0.31578,-0.15654,-0.026717,-0.18819,-0.15614,0.25065,0.19756,0.24823,-0.12924
33,-0.15015,0.22459,0.14275,0.23114,0.24921,0.36141,0.1188,-0.0073743,0.25525,0.06684,0.0034651,-0.079757,0.35584,0.25609,0.038336,0.12701,0.16455,0.18758,0.29836,0.2307,0.20482,0.31112,-0.12917,0.33822,0.15066,0.2916,-0.043339,0.26099,0.07151,-0.12649,-0.063587,0.024905,0.0064288,1,-0.022436,0.050977,0.28703,0.23001,-0.044715,0.4573,0.11684,-0.044206,-0.27199,0.0080594,-0.014979,-0.1811,0.082947,0.086226,0.026944,-0.17962,0.19757,-0.028033,0.1001,0.038362,0.23477,-0.0060624,0.10232,-0.082008,0.11791,-0.25573,0.41269,0.11174,0.045663,-0.064773,-0.063956,0.28628,-0.16056,0.025734,0.10326,0.10072,0.045152,0.12086,0.29779,-0.22233,-0.080592,0.23384,-0.25005,0.16576,0.080395,-0.49872
34,0.081399,0.091318,0.0082132,-0.20425,0.089374,-0.10973,0.23995,-0.41384,0.26577,0.21332,0.38805,0.22104,0.094387,0.35431,0.28565,0.098916,0.027576,0.26024,0.14964,-0.026721,0.26308,0.12112,0.27268,0.050373,0.32629,0.10002,0.28882,0.26204,0.27125,0.17944,0.21436,0.028595,-0.0831,-0.022436,1,0.28655,0.13337,0.16746,-0.032635,-0.039138,0.072962,0.041611,-0.039116,-0.030631,0.29718,0.092289,-0.21056,-0.063378,0.23109,0.062201,0.14815,-0.14671,0.16891,-0.11401,-0.14672,0.0021527,0.031004,-0.0087239,-0.014465,-0.0085582,0.18691,-0.20803,0.03258,0.18284,-0.090909,0.16234,-0.037045,0.012776,-0.0098663,-0.021694,0.025466,0.1974,0.10091,0.1346,-0.17018,-0.087989,-0.19965,0.075202,-0.17529,0.15398
35,0.094865,0.037744,-0.0051402,-0.088045,0.086727,0.083936,0.037793,-0.086674,0.10268,0.35915,-0.0025108,0.17319,0.2869,0.034046,0.1331,0.025479,-0.070806,-0.056647,-0.19017,0.26406,0.29121,-0.049359,0.13057,-0.00019295,-0.12501,0.32439,-0.18082,0.21497,0.27775,-0.034349,0.15094,-0.16745,-0.10861,0.050977,0.28655,1,-0.03058,0.35111,-0.22688,0.25363,-0.03394,0.28347,-0.28281,0.028955,0.11441,0.092075,-0.11154,0.067801,-0.087825,0.01615,-0.032153,-0.15098,0.1058,-0.16645,0.057452,-0.1424,0.074906,-0.071797,0.2146,-0.020178,0.281,-0.064013,-0.064896,-0.091265,-0.012746,0.10266,0.049322,0.21219,-0.080035,-0.075085,0.14461,0.18215,-0.06111,-0.11645,-0.048323,-0.031574,-0.31487,0.054703,-0.014281,0.09529
36,-0.036861,0.17903,-0.18628,0.082658,-0.10149,0.04427,0.10858,0.13123,0.35499,0.30893,-0.06999,0.15644,0.34626,0.34668,0.12227,0.088867,0.20047,0.16229,0.19863,0.13983,0.29375,0.24721,0.089682,0.21603,0.11499,0.069567,0.1756,0.26252,0.043434,0.33431,0.05114,0.22898,0.17317,0.28703,0.13337,-0.03058,1,0.051419,0.031442,0.044544,0.24743,-0.13355,0.02117,-0.10801,0.078885,-0.01315,0.23885,0.28474,0.24008,0.13104,-0.057066,0.045555,0.21154,0.060342,-0.078911,0.26762,-0.076194,-0.16061,0.055653,-0.2592,0.22175,-0.12747,-0.1546,0.24425,-0.36403,0.31141,-0.12321,-0.088588,-0.19712,-0.16188,0.12729,0.027912,-0.10337,0.18103,-0.34668,0.016414,0.078255,0.32735,-0.29746,-0.052291
37,-0.19977,0.094112,0.29289,-0.20052,0.20672,0.23481,-0.043179,-0.03075,0.087452,0.19523,-0.21191,0.21543,0.39698,0.23947,-0.10169,0.14213,0.1607,0.13418,0.036747,0.15606,0.21121,0.047535,0.43704,0.13427,0.025331,0.12185,-0.11344,0.28109,0.14058,0.10493,0.27314,0.099174,0.091495,0.23001,0.16746,0.35111,0.051419,1,0.11126,0.14856,-0.019155,0.013934,-0.051881,0.027744,0.081063,-0.32342,-0.036378,0.2496,0.012411,-0.17711,0.01245,-0.11355,-0.011819,-0.14882,0.12825,-0.10482,0.07487,0.1064,0.24172,-0.079909,0.24729,-0.21516,0.042323,-0.29784,-0.094893,0.28517,-0.26705,0.17109,-0.064025,-0.053592,-0.075201,0.13063,-0.19078,0.12298,-0.095903,-0.0067115,-0.20656,0.0002784,0.26615,-0.069616
38,-0.055039,-0.14876,-0.017209,-0.0013482,0.1403,-0.14704,0.0025864,-0.052107,0.039495,0.021872,0.19546,0.2325,0.17713,-0.038933,-0.034257,0.25587,0.15559,-0.13318,0.32911,0.012859,0.02968,-0.060825,0.0046945,-0.0063794,0.065657,0.24844,0.035069,0.23721,0.22395,0.08379,-0.085629,0.1626,0.24097,-0.044715,-0.032635,-0.22688,0.031442,0.11126,1,-0.12442,0.19301,0.061183,-0.12757,0.11368,-0.087128,-0.16281,0.056301,-0.26699,0.082036,-0.11799,-0.23043,-0.10315,0.16785,0.012951,0.20357,-0.11875,-0.0060747,0.1461,-0.01724,0.0091405,0.054313,-0.13353,-0.12337,0.07975,-0.24661,0.16629,-0.15933,0.064587,0.0067711,-0.050303,0.12409,-0.20075,-0.32325,0.32147,-0.064736,-0.098672,0.010311,-0.15665,0.11036,0.11123
39,0.17957,0.22499,-0.16582,0.097345,0.10736,0.1659,0.194,0.20244,0.1465,0.27052,0.13356,0.057542,0.4142,0.074034,0.064319,0.25207,0.26542,0.26012,0.24092,0.41789,0.29789,0.15868,0.15671,0.37707,0.020257,0.36555,-0.1192,0.22721,-0.050396,0.010703,0.1908,0.28664,-0.023389,0.4573,-0.039138,0.25363,0.044544,0.14856,-0.12442,1,-0.0049326,-0.067172,-0.26463,0.13335,-0.19276,0.17398,0.20706,-0.075366,-0.10412,-0.16642,-0.051151,-0.0071385,0.084335,-0.051673,0.21538,-0.18666,-0.15252,-0.20936,-0.096893,-0.36655,0.28857,-0.014245,0.01079,-0.23448,0.047634,0.26725,-0.0033255,-0.017119,0.043398,-0.21558,-0.080255,-0.0069709,-0.07031,-0.23196,-0.089599,-0.069673,-0.0021892,0.14171,0.19558,-0.32121
40,0.14329,0.1999,0.13937,0.14998,-0.028433,0.080474,0.17808,-0.11588,0.24734,-0.0021394,0.068082,0.21822,-0.081264,0.21842,0.12803,-0.021367,0.045908,-0.029924,0.16259,0.048994,0.082145,0.28528,-0.041387,0.022405,0.070738,0.13953,0.098474,0.14757,0.17087,0.15299,-0.068938,-0.0059494,0.12027,0.11684,0.072962,-0.03394,0.24743,-0.019155,0.19301,-0.0049326,1,0.10629,-0.03216,0.14179,0.0072654,0.098414,0.07684,-0.1577,0.19843,-0.055579,0.037372,0.095941,-0.11948,0.068237,0.097987,0.1602,-0.0059162,-0.18101,0.090077,-0.01446,0.34068,0.10963,-0.35892,-0.062303,-0.19286,0.15306,0.049596,0.03446,0.19185,-0.044781,0.22027,-0.16454,-0.026608,0.10976,-0.17327,-0.17869,-0.12692,-0.13682,-0.15978,0.16933
41,0.31944,-0.13052,-0.02859,0.10721,-0.053498,0.061,-0.1529,-0.05223,0.069584,0.13835,0.025346,0.071824,0.079823,-0.0082148,0.0070361,0.0022188,0.0090413,-0.070968,-0.12722,0.095969,-0.032216,0.029478,0.0002637,-0.024334,-0.03014,0.13228,-0.0013475,-0.061252,0.11192,0.028908,-0.022921,-0.029925,-0.11419,-0.044206,0.041611,0.28347,-0.13355,0.013934,0.061183,-0.067172,0.10629,1,-0.072056,-0.04379,0.29473,-0.016283,-0.080875,0.11521,-0.10931,0.0016644,-0.14096,0.089895,0.011632,0.16865,0.20084,-0.018783,0.010545,-0.13363,-0.030216,0.19403,0.014757,-0.053126,0.041403,-0.064286,0.16845,-0.040762,-0.26878,0.091141,0.33777,0.15554,0.20107,0.22795,0.081175,-0.12005,0.25047,0.049156,-0.24814,-0.26063,-0.18622,0.19375
42,0.00065859,-0.13367,0.17475,0.085944,0.051203,0.042744,-0.074544,0.29679,-0.10173,-0.11563,-0.074087,-0.023857,-0.2276,-0.043738,0.067717,-0.23362,0.10474,0.14672,-0.42695,-0.32338,-0.21867,0.0962,0.16492,-0.071651,-0.025696,-0.23176,0.15728,-0.35824,-0.13542,0.27742,0.050029,0.16842,-0.040575,-0.27199,-0.039116,-0.28281,0.02117,-0.051881,-0.12757,-0.26463,-0.03216,-0.072056,1,0.095897,0.059659,-0.051936,-0.05295,0.18756,0.0029963,-0.10982,0.093189,0.20928,-0.053511,-0.016823,-0.19406,0.24305,-0.057581,-0.16281,-0.040971,0.24391,-0.027307,0.12443,0.30083,-0.033831,0.25021,0.092615,-0.01782,0.22526,0.025876,0.096694,-0.12032,0.18285,-0.16031,0.12685,0.19309,-0.065564,-0.067106,0.19378,0.067725,0.27884
43,0.13758,0.089573,0.045164,-0.005507,-0.011618,-0.063036,0.10252,-0.020243,0.20446,-0.22814,0.055047,-0.12436,0.025441,0.048679,0.0057999,-0.01159,-0.002066,0.054371,-0.25756,-0.2573,-0.11993,-0.037787,0.11406,-0.10527,-0.17405,0.10774,0.013761,0.10216,0.062515,0.27692,0.12999,0.025579,0.056905,0.0080594,-0.030631,0.028955,-0.10801,0.027744,0.11368,0.13335,0.14179,-0.04379,0.095897,1,-0.070156,-0.029667,0.065814,-0.25431,0.12464,-0.34098,0.089459,0.22637,0.034099,-0.24229,0.04578,0.13386,0.15686,-0.15983,0.13072,-0.0095007,0.22113,0.080078,-0.15727,-0.11508,0.21131,0.1007,0.064669,-0.089447,0.16262,0.32888,-0.040027,-0.20788,0.0021421,-0.19572,-0.14916,-0.0018246,0.11459,0.17434,0.33229,-0.11681
44,0.0016822,-0.13678,0.040967,-0.17864,0.21119,0.067233,0.0080356,0.052346,-0.026138,0.065485,0.026911,0.17261,0.033191,0.36997,0.012811,0.079789,0.040553,0.17504,0.024185,-0.097596,-0.070539,0.10323,0.033369,0.074466,0.025016,-0.026155,0.27337,-0.0092539,0.17296,0.016226,0.13192,0.095648,-0.25332,-0.014979,0.29718,0.11441,0.078885,0.081063,-0.087128,-0.19276,0.0072654,0.29473,0.059659,-0.070156,1,-0.022192,0.19695,0.013341,0.4631,0.059193,-0.15701,0.24648,-0.21449,0.20823,-0.11983,0.11659,0.3979,-0.23908,0.07839,-0.035408,-0.037022,-0.066992,0.081238,0.13037,0.089326,0.0090109,-0.10055,0.18625,-0.077411,0.034743,-0.043893,0.32252,0.21113,-0.088585,-0.061196,0.13208,-0.1763,-0.28971,-0.27234,0.26516
45,0.24027,0.052856,-0.036871,0.0017981,-0.24581,-0.14186,0.2059,0.036331,-0.002124,0.026781,0.20381,0.033522,-0.11649,0.066703,0.060083,0.014213,0.1982,0.036424,0.059214,0.1102,0.23919,0.089652,-0.071259,-0.15485,-0.1676,-0.026153,-0.047753,-0.048218,0.026198,0.12878,0.10201,-0.005813,-0.154,-0.1811,0.092289,0.092075,-0.01315,-0.32342,-0.16281,0.17398,0.098414,-0.016283,-0.051936,-0.029667,-0.022192,1,0.18497,-0.014921,0.14061,0.37528,-0.23864,-0.10785,-0.1573,0.054123,-0.22795,0.035989,-0.13396,0.082754,0.022876,0.073426,-0.14564,-0.03138,-0.028025,0.18207,-0.0012023,0.072602,0.28249,0.17341,0.13869,-0.15554,0.098054,0.075562,0.079052,-0.088122,0.031713,-0.04712,0.058827,0.14819,-0.27156,0.2799
46,0.12205,0.186,-0.015288,0.27633,0.39777,0.32799,-0.092878,0.26437,0.15724,-0.12853,0.12084,0.13456,0.071974,0.37254,-0.015286,0.39455,0.41985,-0.029917,0.22855,0.31136,0.10329,0.21768,0.35888,0.2292,0.053305,0.35253,0.24706,0.087108,0.11441,0.2741,0.031566,0.23902,0.064317,0.082947,-0.21056,-0.11154,0.23885,-0.036378,0.056301,0.20706,0.07684,-0.080875,-0.05295,0.065814,0.19695,0.18497,1,0.0060106,0.25033,-0.047834,-0.19314,0.40767,-0.017878,0.25277,0.12846,0.18284,0.10322,-0.09871,0.16173,-0.13486,-0.10784,-0.14927,-0.16071,-0.022109,-0.045248,0.34748,-0.26382,-0.084095,-0.081279,-0.059207,0.14078,0.027676,-0.065429,0.09279,-0.17379,0.15166,0.034033,0.071081,-0.15896,-0.048122
47,-0.24621,0.026324,0.098716,0.1662,-0.15218,0.10739,-0.2481,0.1498,0.067874,0.0068647,-0.44208,0.22784,0.20083,0.17303,-0.15921,0.12759,0.15632,-0.0056796,-0.22125,0.17918,0.16825,-0.013758,0.108,0.25024,-0.095525,-0.12429,0.11709,-0.35312,-0.073522,-0.056195,0.10998,-0.12872,0.057587,0.086226,-0.063378,0.067801,0.28474,0.2496,-0.26699,-0.075366,-0.1577,0.11521,0.18756,-0.25431,0.013341,-0.014921,0.0060106,1,-0.070992,-0.030179,-0.068569,0.067949,-0.15257,-0.014827,-0.036031,0.10586,-0.2512,0.081472,0.0081761,0.027705,-0.020235,0.084521,-0.10551,-0.14098,0.2027,0.10075,-0.1803,0.09044,-0.0051265,-0.12829,0.027762,0.23539,-0.292,0.035305,0.031868,-0.031742,-0.13114,0.28676,0.007172,0.18142
48,0.10635,0.0098947,0.13933,-0.2239,0.16082,-0.18092,0.10492,0.13005,0.040727,-0.086866,-0.018288,0.082449,-0.16234,0.32838,-0.1678,0.086583,0.061046,0.1527,0.21983,-0.28822,0.0065879,-0.094512,-0.15388,0.043981,-0.19927,0.040833,0.22179,0.063191,-0.034027,0.21305,0.045861,0.26123,0.13584,0.026944,0.23109,-0.087825,0.24008,0.012411,0.082036,-0.10412,0.19843,-0.10931,0.0029963,0.12464,0.4631,0.14061,0.25033,-0.070992,1,0.019793,-0.099796,0.11762,0.17519,-0.050867,-0.11287,0.13783,0.2529,-0.035903,0.094065,-0.0060701,0.14751,0.044283,-0.15292,0.18173,-0.19138,0.14351,0.20907,-0.024558,-0.097676,0.12335,-0.014902,-0.045915,0.19824,0.16693,-0.36906,0.081268,0.059869,-0.19598,-0.18605,0.056715
49,0.16834,-0.019943,0.034943,-0.31796,-0.057854,-0.073875,0.098535,-0.19,-0.11022,0.032119,0.043942,-0.081019,-0.23115,-0.24056,-0.0033427,-0.34705,-0.2057,-0.19409,-0.075953,0.025407,0.2149,-0.0076751,-0.088795,-0.12762,-0.028818,-0.11412,0.034271,0.11729,0.045269,-0.26155,-0.38257,0.095659,-0.088323,-0.17962,0.062201,0.01615,0.13104,-0.17711,-0.11799,-0.16642,-0.055579,0.0016644,-0.10982,-0.34098,0.059193,0.37528,-0.047834,-0.030179,0.019793,1,-0.20432,-0.37442,0.037466,-0.020604,-0.25548,-0.0094577,0.11559,-0.21713,-0.073215,0.16447,-0.15068,0.032989,0.23163,0.11369,-0.23812,-0.0034925,0.16738,-0.13556,-0.13207,-0.01383,-0.034569,0.17093,0.17662,0.30899,0.11719,0.087638,0.13561,-0.05188,-0.26099,0.043913
50,0.023988,0.0074438,0.22226,0.09349,-0.13219,0.060507,0.27812,0.022297,-0.049093,-0.11748,0.26719,-0.20236,-0.013956,0.17387,0.22917,-0.22437,0.019018,0.29245,-0.080839,0.026534,-0.052279,0.14633,0.0085117,0.20673,0.34519,-0.1908,0.0056231,0.26733,-0.023983,0.22803,-0.096956,-0.11686,0.061927,0.19757,0.14815,-0.032153,-0.057066,0.01245,-0.23043,-0.051151,0.037372,-0.14096,0.093189,0.089459,-0.15701,-0.23864,-0.19314,-0.068569,-0.099796,-0.20432,1,-0.13945,0.14885,0.085061,0.028605,0.23183,-0.084807,0.072786,-0.15101,-0.049976,0.21748,0.36373,0.19377,0.11,0.19602,-0.22701,0.014184,0.087632,0.043181,0.28558,-0.1895,-0.09158,0.24137,-0.20439,-0.17511,0.023604,0.070069,0.27172,0.2122,-0.22162
51,0.1192,0.26794,-0.10291,0.44321,0.085341,0.24933,-0.12629,0.048733,0.10039,-0.0088406,-0.032556,-0.011819,0.02195,0.17091,-0.13721,0.17205,0.053104,-0.045723,-0.024568,-0.12733,-0.28143,0.11616,0.2122,0.027805,-0.10222,-0.11941,0.13533,-0.20713,-0.21513,0.027797,0.23624,0.081621,0.038016,-0.028033,-0.14671,-0.15098,0.045555,-0.11355,-0.10315,-0.0071385,0.095941,0.089895,0.20928,0.22637,0.24648,-0.10785,0.40767,0.067949,0.11762,-0.37442,-0.13945,1,-0.069512,0.059402,-0.0097569,0.17458,0.15728,-0.1643,0.12556,0.12227,-0.072567,-0.026506,-0.11087,-0.0426,0.22037,0.18602,-0.25338,0.045615,0.25524,0.047034,0.27096,0.080221,-0.076954,-0.068931,-0.13265,0.13312,-0.12026,-0.0089186,-0.080227,-0.18662
52,0.28991,0.069129,0.028326,0.018759,0.085122,0.025797,0.04757,0.047808,0.074242,0.22981,0.17723,-0.15012,0.17125,-0.042396,0.0093667,-0.075039,-0.1011,-0.033702,-0.0084931,-0.0078658,0.1363,0.024915,-0.085737,0.026638,0.16191,0.31306,-0.018117,0.21605,0.036364,0.16213,-0.029334,0.19503,0.43874,0.1001,0.16891,0.1058,0.21154,-0.011819,0.16785,0.084335,-0.11948,0.011632,-0.053511,0.034099,-0.21449,-0.1573,-0.017878,-0.15257,0.17519,0.037466,0.14885,-0.069512,1,-0.13671,-0.10991,-0.027027,0.023875,-0.035462,0.06836,-0.16891,0.26214,0.16959,0.08257,0.31467,-0.13472,0.10139,-0.077618,-0.088866,0.12385,0.025222,0.095753,-0.096872,0.022627,0.10448,-0.19403,0.11952,0.1816,0.28446,0.17131,-0.17891
53,0.22517,1.4568e-06,-0.11635,0.21391,-0.013889,0.063697,-0.054274,0.16119,0.14938,-0.3613,0.14441,-0.26048,0.12331,0.1102,-0.03682,-0.11632,0.11212,0.094548,-0.13153,0.19755,-0.17886,-0.076978,-0.11955,-0.04268,0.0023378,-0.21947,-0.062235,-0.24984,0.11581,0.11786,-0.12123,-0.082201,-0.23724,0.038362,-0.11401,-0.16645,0.060342,-0.14882,0.012951,-0.051673,0.068237,0.16865,-0.016823,-0.24229,0.20823,0.054123,0.25277,-0.014827,-0.050867,-0.020604,0.085061,0.059402,-0.13671,1,0.18298,0.18475,-0.030286,-0.039915,-0.058988,-0.13331,-0.026078,0.089483,-0.18927,0.21398,-0.041029,0.13899,0.0048733,0.29279,0.1999,-0.20324,0.078246,0.12922,0.11738,0.082368,0.22839,-0.03129,0.015051,-0.066978,-0.26599,0.22473
54,-0.011735,0.22735,0.20484,0.0769,0.23476,0.30009,0.043924,-0.088824,0.21022,-0.19981,-0.013472,0.056339,0.12941,-0.027784,-0.25239,0.41108,0.062022,-0.010321,0.19986,0.12036,-0.03019,-0.043694,0.11353,0.3347,-0.13035,0.11637,-0.051837,0.035299,-0.062851,-0.04718,-0.15859,0.046063,-0.090255,0.23477,-0.14672,0.057452,-0.078911,0.12825,0.20357,0.21538,0.097987,0.20084,-0.19406,0.04578,-0.11983,-0.22795,0.12846,-0.036031,-0.11287,-0.25548,0.028605,-0.0097569,-0.10991,0.18298,1,0.26249,0.022665,0.084216,-0.16709,-0.037106,0.20231,-0.04602,-0.14492,-0.11782,0.010161,0.12905,-0.14182,-0.056091,-0.013487,0.090177,0.1336,0.023995,0.014457,0.022806,0.18313,0.049303,-0.13506,-0.35897,0.1293,-0.14006
55,0.0037551,0.045724,0.42205,0.088766,-0.11614,0.051459,-0.013577,0.041738,-0.027933,-0.2752,-0.14303,-0.076581,-0.079232,0.093515,-0.081093,0.067638,-0.05014,0.13255,-0.13138,-0.012978,-0.13705,-0.070766,0.12935,0.14875,-0.030209,-0.24695,0.33599,-0.032484,-0.002713,0.12365,-0.30665,0.045896,0.064147,-0.0060624,0.0021527,-0.1424,0.26762,-0.10482,-0.11875,-0.18666,0.1602,-0.018783,0.24305,0.13386,0.11659,0.035989,0.18284,0.10586,0.13783,-0.0094577,0.23183,0.17458,-0.027027,0.18475,0.26249,1,0.2451,0.025667,-0.060277,0.065862,0.076672,0.20818,-0.14429,0.16118,0.069072,0.0050782,-0.03081,-0.20004,-0.0066114,0.1408,0.26886,0.056406,0.12921,-0.021424,-0.017222,-0.15666,-0.0061295,0.063568,-0.011872,-0.11053
56,-0.13577,0.064666,0.3445,-0.12884,0.24224,0.085136,-0.02739,-0.18392,-0.26574,-0.050494,0.0018956,-0.12285,-0.21366,-0.015937,0.018876,-0.082734,-0.37112,-0.15989,0.006642,-0.12131,-0.32485,-0.12073,-0.098707,-0.14681,-0.18274,0.064292,0.019154,0.032252,0.11093,-0.24117,-0.17547,-0.098077,-0.09777,0.10232,0.031004,0.074906,-0.076194,0.07487,-0.0060747,-0.15252,-0.0059162,0.010545,-0.057581,0.15686,0.3979,-0.13396,0.10322,-0.2512,0.2529,0.11559,-0.084807,0.15728,0.023875,-0.030286,0.022665,0.2451,1,-0.016047,0.12295,-0.030392,0.0070958,0.043505,0.045948,0.0063243,0.086614,-0.0046748,0.22861,0.059742,-0.24914,0.45027,0.084534,-0.053276,0.26626,0.25534,-0.021103,0.19945,-0.11403,-0.32634,-0.076888,-0.30165
57,-0.17858,-0.065704,0.267,0.1093,-0.21861,-0.19498,-0.15807,-0.051878,-0.17675,-0.11418,-0.095383,0.071638,0.060096,-0.058597,-0.047622,0.27701,-0.10688,-0.065854,0.15939,-0.11115,-0.21569,-0.2309,0.10088,-0.051453,-0.13875,-0.085158,-0.28721,-0.086388,0.21251,0.036161,-0.017515,-0.34113,0.3298,-0.082008,-0.0087239,-0.071797,-0.16061,0.1064,0.1461,-0.20936,-0.18101,-0.13363,-0.16281,-0.15983,-0.23908,0.082754,-0.09871,0.081472,-0.035903,-0.21713,0.072786,-0.1643,-0.035462,-0.039915,0.084216,0.025667,-0.016047,1,-0.042246,-0.11392,-0.24648,-0.15365,-0.26305,0.16629,-0.15143,-0.064017,0.0088072,0.069308,0.018762,0.065655,0.18059,-0.073489,-0.091055,-0.10773,0.26522,-0.17814,-0.08927,-0.082609,0.014026,-0.04057
58,0.093276,0.29432,0.22202,0.0349,0.25917,0.37829,-0.02181,-0.16049,0.24145,0.16159,0.074704,0.14788,0.20447,0.0071559,-0.18299,-0.055649,-0.012097,-0.094132,-0.075366,0.128,0.1546,0.12292,-0.081612,-0.26106,0.0083019,0.14514,0.071696,0.098661,0.19779,0.050089,0.33247,-0.1484,0.024262,0.11791,-0.014465,0.2146,0.055653,0.24172,-0.01724,-0.096893,0.090077,-0.030216,-0.040971,0.13072,0.07839,0.022876,0.16173,0.0081761,0.094065,-0.073215,-0.15101,0.12556,0.06836,-0.058988,-0.16709,-0.060277,0.12295,-0.042246,1,-0.22964,0.16645,-0.1374,-0.18405,-0.0080241,-0.1249,0.11454,-0.14324,-0.022334,0.1583,-0.12978,-0.051796,0.20452,-0.021681,-0.10329,0.02585,0.14107,0.06892,0.097536,-0.071843,0.07928
59,0.046135,-0.18424,-0.051052,0.1188,0.039932,-0.16204,0.097835,-0.092918,-0.038664,-0.19828,-0.019562,-0.16478,-0.51214,-0.19218,0.12713,-0.18231,0.0098573,-0.028257,-0.32385,-0.14298,-0.2062,-0.10303,0.14946,-0.16083,-0.049368,-0.30893,0.15073,-0.13611,-0.02978,-0.13206,-0.27526,0.0076833,-0.035455,-0.25573,-0.0085582,-0.020178,-0.2592,-0.079909,0.0091405,-0.36655,-0.01446,0.19403,0.24391,-0.0095007,-0.035408,0.073426,-0.13486,0.027705,-0.0060701,0.16447,-0.049976,0.12227,-0.16891,-0.13331,-0.037106,0.065862,-0.030392,-0.11392,-0.22964,1,-0.098066,0.015283,0.24465,-0.38144,0.11461,0.12095,-0.12123,-0.1532,-0.079578,0.33457,0.15129,-0.048147,0.068936,0.2174,0.03452,0.0859,-0.10085,-0.12717,-0.096555,0.032234
60,0.32249,0.38256,0.13724,0.17227,0.066567,0.14559,0.20002,0.11158,0.16683,-0.075372,0.18099,0.017812,0.44577,0.19257,0.066044,0.099386,0.010572,0.20042,0.056946,0.14441,0.098129,0.15105,-0.016866,0.31051,0.15241,0.098703,0.090552,0.25996,0.22591,-0.023362,0.086633,-0.024884,-0.041938,0.41269,0.18691,0.281,0.22175,0.24729,0.054313,0.28857,0.34068,0.014757,-0.027307,0.22113,-0.037022,-0.14564,-0.10784,-0.020235,0.14751,-0.15068,0.21748,-0.072567,0.26214,-0.026078,0.20231,0.076672,0.0070958,-0.24648,0.16645,-0.098066,1,0.17322,0.091674,-0.15512,-0.11192,0.27402,-0.07611,-0.0095527,0.12589,0.1574,0.034215,0.10362,-0.22643,0.0050474,-0.041394,-0.22132,-0.14402,-0.002919,0.1455,-0.044172
