,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
29,-0.025261,-0.057454,-0.11415,0.32239,0.43166,-0.040726,0.35085,0.30023,0.13778,0.21282,0.16669,0.26189,0.27562,0.12951,0.2332,-0.019684,0.21665,0.3785,-0.065475,0.28027,0.23643,0.33643,0.41983,0.13835,0.37761,0.41592,0.063137,0.43715,0.14827,1,0.38729,0.18679,0.20814,0.35966,-0.011436,0.39451,0.14861,0.20536,0.23401,0.21837,0.28327,0.059072,0.33355,0.16753,-0.064662,0.22663,0.10781,0.066803,0.051887,0.16245,0.20733,0.12612,-0.088804,-0.10406,-0.038302,0.1421,-0.076542,0.068159,0.23377,0.17873,-0.046562,-0.08977,0.05058,-0.20727,0.10733,0.0066112,0.28211,-0.015529,-0.1064,-0.051686,-0.062347,-0.044861,-0.081335,-0.030654,-0.076254,0.16881,-0.024939,0.051186,-0.16887,0.13,-0.06006,-0.14656,0.18403,-0.052191
30,-0.15293,-0.24456,-0.012349,0.1386,0.13062,-0.20495,-0.079935,0.14132,0.090409,-0.079331,0.16486,0.28979,0.22903,0.12085,0.13154,0.33652,0.31033,0.26451,-0.048343,0.3482,0.44587,0.29143,0.3476,0.37888,0.30449,0.27955,0.27233,0.33278,0.21862,0.38729,1,0.35176,-0.13091,0.1784,0.1258,0.16334,0.11323,-0.046737,0.24112,0.29264,0.27848,-0.1807,0.090864,0.13094,0.062251,0.23541,-0.22457,-0.11666,0.28326,0.036433,-0.075125,0.05148,0.042176,0.057608,-0.093924,0.049749,-0.19757,0.012014,0.22587,0.17444,0.1216,-0.040929,0.10213,-0.022181,-0.031464,0.24779,0.052869,-0.13561,-0.076249,-0.0072764,-0.16354,-0.01536,-0.24145,-0.0091421,0.090121,0.13963,-0.22563,-0.071978,-0.20407,0.084947,0.032751,-0.21822,0.012905,0.13423
31,0.047514,-0.32508,0.02643,0.063692,0.19086,-0.068916,0.045628,0.0081183,0.014325,0.10154,0.28091,0.17211,0.23953,0.2628,0.2634,0.099415,0.36634,-0.060151,0.070379,0.18063,0.1036,0.16411,0.33409,0.094659,0.25818,0.22652,0.17577,0.15739,0.3431,0.18679,0.35176,1,0.13795,0.064006,-0.08244,-0.053648,0.0531,-0.010879,-0.19869,0.12248,0.11432,0.11278,0.15715,0.24029,0.12533,0.16732,0.073711,0.072165,0.0073537,0.18597,-0.1084,-0.13757,0.32512,0.011701,0.29627,0.17923,-0.29817,-0.12207,-0.0078235,0.12024,0.066536,0.00032479,0.28624,0.19064,0.249,0.0085699,0.11626,-0.10216,-0.25133,-0.073974,-0.11501,-0.18633,-0.23269,-0.21614,-0.10201,0.086136,-0.23736,-0.023617,-0.050389,-0.074993,0.030665,-0.044059,0.056079,0.18829
32,-0.02844,-0.080557,0.10319,0.090445,0.41872,0.1054,0.23965,0.051414,0.34914,0.33809,0.40728,0.21208,0.027095,0.16769,0.064429,0.011285,0.24241,-0.12787,0.10801,0.16108,0.18268,0.20795,0.45961,0.19528,0.1764,-0.077537,0.25496,0.29758,0.23386,0.20814,-0.13091,0.13795,1,-0.015594,-0.048488,0.11899,0.090142,0.22565,0.018502,0.36844,0.10248,0.26792,0.34215,0.043605,-0.037443,-0.13421,-0.027641,0.1463,-0.15631,0.08821,0.11882,0.32533,0.0059549,0.17649,0.021216,-0.054246,-0.12274,0.040456,0.015459,0.10577,0.2123,-0.20625,-0.14048,-0.037593,0.055412,-0.15465,0.026936,-0.12199,-0.10004,-0.12935,0.092096,-0.19888,-0.034777,0.077676,-0.11322,0.033278,0.2571,0.16857,-0.36015,-0.13348,0.05338,-0.29107,-0.07059,-0.13389
33,0.054725,0.13959,0.18859,-0.033121,0.10684,0.10559,0.27312,0.15598,0.29475,-0.014104,0.1671,0.16322,0.33951,0.14032,0.23934,0.30921,-0.09804,0.3232,0.058687,0.26838,0.1254,0.45368,0.091821,0.095077,0.17456,0.056645,0.034724,0.23214,0.020731,0.35966,0.1784,0.064006,-0.015594,1,0.1559,0.23955,-0.020981,0.13088,0.27435,-0.072858,0.28882,0.046101,0.095077,0.017177,0.12466,0.024366,-0.053475,0.082757,0.4114,0.11019,0.11087,0.2273,0.1521,-0.049602,-0.17271,0.11705,0.025497,-0.11727,-0.034035,0.25507,-0.097314,0.10789,0.26233,-0.11066,0.15301,-0.14874,0.19388,-0.078147,-0.12584,-0.20929,-0.1461,0.1471,-0.39062,0.18588,-0.26533,-0.3629,-0.035527,-0.0039328,-0.060233,0.22994,-0.045891,0.20043,-0.23804,-0.049321
34,-0.31539,0.23287,0.18982,-0.047015,-0.060379,-0.1712,-0.0026103,-0.011942,0.061299,0.10315,0.1449,0.20256,-0.24381,-0.057538,0.060127,0.1216,0.099911,-0.093937,0.048828,0.25648,-0.021368,0.13962,0.042861,0.031217,-0.013339,0.13137,-0.18666,0.21209,0.025934,-0.011436,0.1258,-0.08244,-0.048488,0.1559,1,0.029074,0.035545,0.074936,0.24965,-0.21056,-0.0079237,0.17979,-0.0076413,-0.17858,-0.18333,0.12996,-0.23451,0.10543,0.229,-0.03963,-0.13309,0.053978,-0.017015,-0.23798,-0.10568,-0.12893,0.023598,0.082957,-0.29027,0.14229,0.094909,0.16529,0.14566,0.057652,0.045694,0.23142,-0.045037,-0.090198,0.24644,0.036712,-0.15934,0.10507,-0.11529,-0.30786,-0.15604,-0.15765,-0.18346,0.037113,0.16628,-0.062775,0.15381,-0.02137,-0.0186,-0.32155
35,-0.064499,0.10583,-0.11541,-0.13622,0.19962,0.007305,-0.14273,0.15282,0.20685,-0.17919,-0.106,0.14952,0.35165,0.051232,0.32799,0.13868,0.24365,0.16633,0.21852,0.42216,0.19422,0.34202,-0.021674,-0.00028358,0.20682,0.12928,0.23922,0.23705,0.027009,0.39451,0.16334,-0.053648,0.11899,0.23955,0.029074,1,0.18146,0.10443,0.28124,0.12489,0.20859,0.10847,0.28127,0.15026,0.12168,0.20423,0.025369,-0.10226,0.017085,0.28959,0.18734,0.35933,-0.17132,-0.21774,-0.091285,0.074085,-0.20471,-0.15459,0.21692,-0.056365,-0.12989,0.039799,0.050313,-0.15228,-0.20735,-0.1309,0.15685,0.037878,-0.27706,0.047895,0.045805,-0.139,-0.0059079,-0.04981,-0.0072984,-0.089531,-0.14401,-0.024524,-0.087971,0.12755,-0.038586,-0.034074,-0.1759,-0.14566
36,-0.016193,-0.38734,-0.13975,0.012768,0.033299,-0.097487,0.21916,0.15425,0.13754,0.13765,0.52195,0.23608,0.26984,-0.030262,0.12173,0.069592,0.28374,0.23641,0.12834,0.36532,-0.097668,0.33363,0.022502,0.20823,0.06347,0.15838,0.24418,0.080387,0.27249,0.14861,0.11323,0.0531,0.090142,-0.020981,0.035545,0.18146,1,-0.0030467,0.028908,0.16597,-0.022634,-0.031414,0.27748,0.34938,-0.10676,0.23117,-0.12675,0.15979,-0.027384,-0.09814,-0.086951,0.2378,-0.076757,-0.020518,0.030811,0.15855,-0.25455,0.12026,0.15097,-0.060868,-0.094706,-0.038347,-0.12108,-0.079772,-0.19812,0.28772,-0.042124,-0.052943,-0.027983,0.17138,0.13762,0.023581,0.012423,0.14894,0.14287,-0.00093922,0.088203,0.117,-0.34341,0.020122,-0.2089,0.074473,0.087064,-0.28642
37,0.066398,0.038871,0.063689,0.28844,0.29783,0.49478,0.0086768,-0.099868,-0.069375,0.14026,0.1216,0.17218,0.084666,0.33211,-0.044737,0.092178,-0.011894,0.055732,0.15614,0.066805,0.096274,0.248,0.1132,0.034123,-0.045209,0.0067499,-0.074569,0.090961,0.37977,0.20536,-0.046737,-0.010879,0.22565,0.13088,0.074936,0.10443,-0.0030467,1,0.17469,0.039444,0.23919,0.16583,-0.030312,0.040025,0.13141,-0.084336,-0.035911,-0.045549,0.17518,0.012421,-0.22193,0.13762,0.050802,0.075126,-0.029079,0.0080391,-0.11199,0.019833,-0.071188,0.03353,0.11444,-0.040752,-0.12265,-0.055261,0.10991,-0.1007,-0.073915,-0.04422,0.03655,0.064095,-0.10735,-0.0059909,0.020075,-0.027503,0.17212,-0.044293,0.18675,0.1706,0.15211,-0.18432,0.070714,0.086448,-0.10875,-0.17744
38,-0.24478,0.1865,-0.029224,0.023457,0.18864,0.31794,-0.033715,0.24297,0.063052,0.094164,-0.044375,0.25525,0.3095,0.18067,0.20874,0.2199,0.18765,0.10707,0.13137,0.31306,0.35401,0.27908,0.049949,-0.13882,0.027473,-0.12206,0.17908,0.44658,0.03573,0.23401,0.24112,-0.19869,0.018502,0.27435,0.24965,0.28124,0.028908,0.17469,1,0.047083,0.28924,-0.13105,0.097848,-0.16841,-0.1869,-0.016213,0.055477,0.14333,0.30284,0.15936,0.07075,0.23133,-0.14233,0.025415,-0.30433,-0.18304,-0.22214,0.014071,0.3743,-0.11283,0.21322,-0.18741,0.10018,-0.096653,-0.15257,0.14442,0.18134,-0.23469,0.051877,0.14665,0.10677,0.034112,-0.06546,0.25321,-0.008616,-0.043223,0.22331,0.10244,0.017085,-0.022592,0.24895,-0.15315,-0.19625,-0.0037069
39,-0.0623,-0.17364,-0.2219,-0.052437,-0.053063,-0.062282,-0.02273,0.012946,0.26729,-0.074944,0.2203,0.24935,0.18433,0.25263,0.033695,0.20637,0.22698,0.17568,0.24957,0.31441,0.08697,0.12901,0.33385,0.13841,0.086841,0.051809,0.20022,0.063928,0.35132,0.21837,0.29264,0.12248,0.36844,-0.072858,-0.21056,0.12489,0.16597,0.039444,0.047083,1,0.061016,0.1997,-0.07532,-0.0052915,0.014287,0.14344,-0.37068,0.10918,-0.051619,0.22061,-0.18689,0.13023,0.032838,0.21757,-0.14153,-0.057244,-0.25041,-0.052859,0.16651,-0.10551,0.14776,-0.023219,-0.36407,-0.2299,0.024058,-0.12544,-0.099736,-0.079895,-0.061395,-0.20381,0.086871,-0.1517,-0.019471,0.18366,0.10503,-0.060357,0.026176,-0.21381,-0.3835,0.028007,-0.085795,-0.35909,0.068739,-0.099773
40,-0.15074,-0.081652,-0.22792,-0.042327,0.15894,0.064289,-0.085481,0.10882,0.26479,0.0060759,-0.099498,0.28127,0.29149,0.24885,0.13341,0.44041,0.12529,0.15668,0.098443,0.21265,0.18852,0.32259,-0.0029631,-0.086952,0.094818,-0.0025727,0.075748,0.36958,0.092822,0.28327,0.27848,0.11432,0.10248,0.28882,-0.0079237,0.20859,-0.022634,0.23919,0.28924,0.061016,1,-0.018364,-0.060008,0.12774,-0.12333,0.0037377,-0.057673,-0.19002,0.23616,0.21234,-0.21055,0.12991,-0.11205,0.11954,-0.13312,0.083114,-0.20397,-0.03537,-0.014627,0.14431,-0.1735,-0.18353,-0.013668,-0.15328,0.00064569,-0.1749,0.015044,-0.2921,-0.23047,-0.072243,0.064156,-0.27117,-0.055299,-0.32653,-0.27271,-0.23789,-0.075581,0.15932,-0.060653,-0.11656,-0.07841,-0.11718,-0.033302,0.01432
41,-0.045048,0.16107,0.06362,0.21544,0.19647,0.088134,-0.054802,-0.08484,0.26215,-0.071179,-0.086021,0.33497,0.15877,0.028864,0.065679,0.19316,0.21189,0.077754,0.19526,0.043818,0.077345,0.073655,0.061266,-0.041088,-0.10844,0.15522,0.036033,0.21491,0.27336,0.059072,-0.1807,0.11278,0.26792,0.046101,0.17979,0.10847,-0.031414,0.16583,-0.13105,0.1997,-0.018364,1,0.023494,-0.063467,0.12507,0.03159,0.123,0.02864,0.15489,0.2816,-0.057677,0.10545,0.18729,0.032747,0.18141,-0.014912,0.16145,0.0083725,-0.34082,-0.076456,-0.047567,0.098678,-0.088659,0.095953,-0.13864,-0.026844,-0.18211,0.041152,-0.065287,-0.13127,0.00015817,-0.16442,-0.07619,-0.15145,0.076619,-0.32499,-0.16238,0.004314,-0.0022834,-0.19648,-0.12064,-0.2026,0.015633,-0.33137
42,0.026085,-0.17773,-0.031318,0.12684,0.37406,-0.13657,0.23939,0.11158,0.086096,0.17583,0.2313,0.17597,0.13801,-0.18717,0.10739,-0.16891,0.15173,0.10601,-0.035981,0.21028,-0.090946,0.23103,0.29547,0.14914,0.055919,-0.10971,0.13682,0.24118,-0.073157,0.33355,0.090864,0.15715,0.34215,0.095077,-0.0076413,0.28127,0.27748,-0.030312,0.097848,-0.07532,-0.060008,0.023494,1,0.10264,-0.17043,0.069336,0.0587,0.088765,-0.11788,-0.0080166,0.44841,0.20673,-0.069368,0.095875,0.19076,0.24552,-0.070133,0.080705,0.15146,-0.044291,0.015644,-0.18644,0.057534,-0.092482,-0.15748,0.15766,0.36196,-0.032275,-0.27882,0.071921,-0.084273,0.0040282,0.046368,0.081302,-0.042207,0.24366,0.19873,0.061402,-0.30429,0.10377,-0.30412,-0.11361,-0.10476,0.065688
43,0.081366,-0.10409,-0.27257,-0.22385,0.11898,-0.22552,0.14231,0.11809,0.022898,0.0082967,0.20915,0.19148,0.027588,-0.025168,0.25882,-0.17147,-0.05103,-0.12751,0.011781,0.14383,0.046218,0.042545,0.077303,0.16907,0.17629,0.07746,0.23602,0.072304,-0.013068,0.16753,0.13094,0.24029,0.043605,0.017177,-0.17858,0.15026,0.34938,0.040025,-0.16841,-0.0052915,0.12774,-0.063467,0.10264,1,0.25732,0.28788,0.14942,0.015319,-0.15707,-0.18068,-0.065674,0.076492,0.11374,0.094292,-0.028442,0.26966,-0.092614,0.15507,-0.020646,0.24947,-0.013814,0.08745,0.15849,0.23693,0.13135,0.14003,0.13004,0.094516,-0.0723,0.043089,0.26333,0.01823,0.018248,-0.10012,0.093139,0.094008,-0.15533,0.24783,-0.01592,-0.020353,0.069188,0.17143,-0.0034473,-0.030026
44,0.23834,0.1257,0.05781,-0.073138,-0.0052929,0.097854,-0.36277,-0.18679,0.19957,-0.3549,-0.14274,-0.11417,0.17569,-0.029663,0.031141,0.13505,-0.08736,-0.14616,0.17245,-0.0069137,0.18951,-0.076639,0.15849,0.06417,-0.0095311,0.05479,0.071976,-0.16002,0.15708,-0.064662,0.062251,0.12533,-0.037443,0.12466,-0.18333,0.12168,-0.10676,0.13141,-0.1869,0.014287,-0.12333,0.12507,-0.17043,0.25732,1,-0.016768,-0.051168,0.036164,0.029313,-0.1042,-0.10591,0.14155,0.14203,-0.029841,0.11099,-0.15746,-0.099982,0.029673,-0.01199,-0.10852,-0.10946,0.32577,0.023207,0.28179,0.12069,-0.066553,-0.033662,0.12568,-0.034973,0.14337,-0.14975,-0.04695,-0.016046,0.036621,0.3209,-0.1091,-0.2175,-0.063687,-0.016903,-0.11413,0.26399,0.14183,0.080889,-0.035433
45,-0.30596,-0.091632,-0.24034,-0.095576,0.057451,-0.25857,0.135,-0.05649,-0.040413,0.2676,-0.043804,0.16883,0.1131,-0.0069999,0.32623,-0.035624,0.081094,0.027874,-0.16996,0.037912,-0.22636,-0.067089,-0.010591,-0.025302,-0.073825,0.50348,0.027989,0.097402,0.11403,0.22663,0.23541,0.16732,-0.13421,0.024366,0.12996,0.20423,0.23117,-0.084336,-0.016213,0.14344,0.0037377,0.03159,0.069336,0.28788,-0.016768,1,-0.26944,0.1985,-0.0016809,-0.095113,-0.030527,0.020207,0.047336,-0.20568,-0.18644,0.1327,-0.032247,0.12487,0.2184,-0.13214,-0.020114,0.0028001,-0.12757,0.072716,-0.081087,0.16478,-0.043008,-0.029302,-0.24711,0.10303,0.11017,-0.10653,-0.079443,0.0042721,0.14769,-0.15433,-0.23788,-0.059525,-0.071942,-0.084714,-0.085201,0.24722,0.14542,-0.20658
46,0.0062754,0.064663,0.042552,0.14556,0.14749,0.045822,0.29206,0.16642,-0.098698,0.17765,-0.17468,-0.13618,0.14725,0.058985,0.1295,-0.20017,0.1004,0.025667,0.029613,-0.067357,0.25095,-0.15589,-0.027172,0.054592,0.093776,0.0027081,0.13106,0.027485,-0.22984,0.10781,-0.22457,0.073711,-0.027641,-0.053475,-0.23451,0.025369,-0.12675,-0.035911,0.055477,-0.37068,-0.057673,0.123,0.0587,0.14942,-0.051168,-0.26944,1,-0.15137,-0.082742,0.17664,0.12355,-0.14616,-0.092589,-0.17736,0.05718,0.033794,0.010169,-0.058811,0.13392,0.0099906,-0.09512,-0.25914,0.24562,0.11854,0.072693,-0.02151,0.15279,-0.014046,0.087092,-0.16101,-0.011689,0.26062,-0.16213,0.021575,-0.052839,0.3138,-0.0057987,0.15231,0.092241,-0.023515,0.033576,-0.10041,0.01552,0.17776
47,-0.18115,-0.03867,-0.18956,0.0029469,0.11722,0.2454,0.063269,0.14381,-0.042546,0.12257,0.35263,0.28681,-0.011822,0.0062498,-0.15869,-0.054902,0.1669,0.046809,-0.0039358,0.32286,-0.13581,-0.09212,0.018759,-0.0018102,0.10658,-0.020345,-0.063015,0.057964,0.19135,0.066803,-0.11666,0.072165,0.1463,0.082757,0.10543,-0.10226,0.15979,-0.045549,0.14333,0.10918,-0.19002,0.02864,0.088765,0.015319,0.036164,0.1985,-0.15137,1,-0.22864,-0.12784,0.15891,0.19025,0.18484,0.0051104,-0.06588,-0.20895,0.1116,0.10533,0.15168,0.0191,0.049393,0.0062385,0.031254,-0.17055,0.11306,-0.023899,0.15297,-0.062897,-0.16481,-0.079662,0.14959,-0.11181,0.14393,0.16171,0.12649,-0.11327,0.032054,0.047475,-0.005236,-0.13418,0.19995,0.022534,-0.018263,-0.2727
48,0.14115,0.28448,0.42084,0.19327,-0.018743,0.23358,-0.18138,-0.092423,0.14745,-0.091273,-0.15347,0.083809,0.098548,0.13487,0.23687,0.42339,0.051732,0.0091957,0.092478,-0.20741,0.32433,0.10452,-0.1319,-0.027847,0.0068185,0.23788,-0.064628,0.30328,0.068982,0.051887,0.28326,0.0073537,-0.15631,0.4114,0.229,0.017085,-0.027384,0.17518,0.30284,-0.051619,0.23616,0.15489,-0.11788,-0.15707,0.029313,-0.0016809,-0.082742,-0.22864,1,0.25399,0.031036,0.10865,-0.042925,-0.11409,-0.2209,0.11239,-0.34143,0.11465,-0.025138,0.18024,0.093725,-0.0033058,0.09698,0.085499,-0.060571,0.24618,-0.09122,-0.077545,-0.078423,0.20984,-0.1833,0.14321,-0.17213,0.20267,-0.080772,-0.36414,-0.1348,0.19845,-0.052386,0.073442,-0.030808,0.11236,-0.11649,0.060838
49,0.1705,0.10589,0.059263,0.14434,0.051766,0.22291,-0.22414,-0.091713,-0.031437,-0.10104,-0.096847,-0.057355,0.26402,0.10978,0.28749,0.2562,0.24746,0.13996,0.16511,0.15166,0.26929,0.051428,0.12786,-0.10827,0.088333,0.014618,0.09665,0.20161,0.011564,0.16245,0.036433,0.18597,0.08821,0.11019,-0.03963,0.28959,-0.09814,0.012421,0.15936,0.22061,0.21234,0.2816,-0.0080166,-0.18068,-0.1042,-0.095113,0.17664,-0.12784,0.25399,1,0.13757,0.096824,-0.0032922,-0.047058,0.094756,0.062283,-0.093395,-0.23918,-0.0042969,0.09568,0.079026,-0.098842,0.16813,-0.088634,0.16143,-0.082347,-0.17456,0.037419,-0.4058,-0.29301,0.1899,-0.31091,-0.12802,-0.12522,0.0073852,-0.11197,-0.39932,0.19174,-0.14631,-0.25101,0.05822,-0.050853,-0.1924,0.060601
50,-0.0022052,0.091463,-0.061747,0.11746,0.17555,0.2256,0.077469,0.13985,-0.12378,0.023374,-0.049273,0.033301,-0.040015,-0.081752,0.089648,-0.18818,0.0096482,0.12451,-0.12918,-0.081198,0.13106,0.039191,0.060097,0.10017,0.18049,-0.0011167,0.22728,0.26447,-0.23362,0.20733,-0.075125,-0.1084,0.11882,0.11087,-0.13309,0.18734,-0.086951,-0.22193,0.07075,-0.18689,-0.21055,-0.057677,0.44841,-0.065674,-0.10591,-0.030527,0.12355,0.15891,0.031036,0.13757,1,0.276,0.14027,-0.19128,0.069538,0.081329,0.18917,0.020925,0.34773,-0.061153,0.053815,-0.20111,0.23405,-0.065732,-0.16989,0.0060855,0.18674,-0.030383,-0.28053,-0.012639,0.079729,0.090904,-0.02263,0.18748,-0.0948,0.021424,-0.045295,0.083958,-0.19366,0.011345,-0.096686,-0.078948,-0.2662,0.36443
51,0.067752,0.14238,-0.050071,-0.022129,0.13821,0.35462,-0.070303,0.22292,0.23611,0.086664,0.11698,0.077949,0.19254,0.26041,0.14085,0.33598,0.19981,-0.0029191,0.12827,0.28111,0.21117,0.39573,0.16168,0.22143,0.13088,-0.070081,0.26432,0.2002,0.1234,0.12612,0.05148,-0.13757,0.32533,0.2273,0.053978,0.35933,0.2378,0.13762,0.23133,0.13023,0.12991,0.10545,0.20673,0.076492,0.14155,0.020207,-0.14616,0.19025,0.10865,0.096824,0.276,1,0.11042,-0.098226,-0.20945,0.042912,0.092885,-0.042981,0.22218,0.070793,0.13096,-0.077058,0.14888,-0.094383,-0.068004,-0.12366,0.22975,-0.18218,-0.3022,0.12318,0.14897,-0.20945,-0.16452,0.24499,0.014427,-0.095984,0.15456,-0.11171,-0.13583,-0.39103,-0.10008,0.16787,-0.32174,-0.1902
52,-0.0034587,0.00066011,-0.14381,-0.056946,0.060575,0.10647,-0.087836,0.12929,0.02044,-0.094158,0.32498,0.029042,0.069454,0.18012,-0.13849,0.0037752,0.015501,-0.11476,0.04146,0.065366,-0.11648,0.16192,0.17531,-0.04128,0.083375,0.023912,0.10005,0.22719,0.29131,-0.088804,0.042176,0.32512,0.0059549,0.1521,-0.017015,-0.17132,-0.076757,0.050802,-0.14233,0.032838,-0.11205,0.18729,-0.069368,0.11374,0.14203,0.047336,-0.092589,0.18484,-0.042925,-0.0032922,0.14027,0.11042,1,-0.014261,0.12065,-0.18137,0.15037,-0.099145,-0.074808,0.040571,-0.2267,0.25695,0.29898,0.12624,0.18347,0.048042,0.10589,-0.00050005,0.061734,-0.13818,0.19462,-0.21131,-0.27651,0.036886,0.13776,-0.017372,0.014418,-0.22032,0.13606,-0.10846,0.1448,-0.052417,-0.17664,0.1387
53,-0.037914,-0.10872,-0.23641,-0.035751,0.017264,0.033198,0.051924,-0.36476,0.0049709,-0.17206,0.17887,-0.010155,0.066864,-0.067989,0.031728,-0.083019,-0.064707,-0.0096105,-0.094874,0.028319,0.0024924,0.029818,0.025837,-0.084528,-0.12338,-0.1709,0.014838,-0.085487,0.28756,-0.10406,0.057608,0.011701,0.17649,-0.049602,-0.23798,-0.21774,-0.020518,0.075126,0.025415,0.21757,0.11954,0.032747,0.095875,0.094292,-0.029841,-0.20568,-0.17736,0.0051104,-0.11409,-0.047058,-0.19128,-0.098226,-0.014261,1,-0.051951,-0.035926,0.11416,0.20739,-0.034471,0.040983,0.17583,0.043664,-0.084542,-0.0879,-0.069008,-0.019939,-0.032493,0.24714,0.0012555,0.0040288,0.0018208,-0.14251,0.17438,-0.0049009,0.027834,0.080161,0.12021,-0.023516,-0.10535,-0.10596,-0.12986,-0.17766,0.025821,-0.041422
54,0.32591,-0.17983,-0.04538,0.14454,0.22239,0.11539,-0.11416,0.1311,-0.032088,-0.12701,0.030725,0.005872,0.16444,-0.17224,-0.27709,-0.16875,0.064948,-0.031427,-0.1834,0.17075,-0.23371,0.043455,0.09364,0.0024263,-0.062404,-0.10792,-0.15152,0.077231,0.16775,-0.038302,-0.093924,0.29627,0.021216,-0.17271,-0.10568,-0.091285,0.030811,-0.029079,-0.30433,-0.14153,-0.13312,0.18141,0.19076,-0.028442,0.11099,-0.18644,0.05718,-0.06588,-0.2209,0.094756,0.069538,-0.20945,0.12065,-0.051951,1,-0.019339,0.016441,-0.026155,-0.23729,0.069092,-0.12267,0.2126,0.075889,0.17354,0.063746,-0.15378,0.017281,0.41409,0.04309,0.039071,0.030182,-0.12954,0.011962,-0.25444,0.14786,0.15069,-0.080154,0.15756,0.2415,-0.045735,0.20721,-0.11062,0.096634,0.19888
55,0.19824,-0.30029,0.20121,0.074282,-0.020548,-0.010448,0.22372,-0.052814,-0.033392,0.11264,-0.042475,0.133,0.013464,0.22549,0.30378,-0.096069,-0.19274,-0.0087511,-0.093518,-0.084926,-0.028338,0.1854,-0.13521,0.035746,0.27421,0.06702,0.11175,-0.047257,-0.22248,0.1421,0.049749,0.17923,-0.054246,0.11705,-0.12893,0.074085,0.15855,0.0080391,-0.18304,-0.057244,0.083114,-0.014912,0.24552,0.26966,-0.15746,0.1327,0.033794,-0.20895,0.11239,0.062283,0.081329,0.042912,-0.18137,-0.035926,-0.019339,1,-0.036352,0.32367,-0.14102,0.35449,0.17397,-0.2342,0.021019,0.1837,-0.077448,-0.062156,-0.031439,-0.005381,-0.11471,0.029537,-0.0055028,-0.16083,-0.14759,-0.10602,-0.26457,-0.05389,0.0066326,0.071661,-0.040159,0.0677,-0.35879,0.27812,0.1536,0.11767
56,-0.0010736,0.048381,-0.056711,0.064449,0.11188,0.0486,0.15485,-0.067797,-0.18652,0.037248,-0.055421,-0.0064919,-0.13887,-0.14202,-0.19398,-0.2053,-0.3151,0.24322,-0.1572,-0.14792,-0.047399,-0.10306,-0.079116,0.049027,-0.10942,-0.067846,-0.033464,-0.08911,-0.16863,-0.076542,-0.19757,-0.29817,-0.12274,0.025497,0.023598,-0.20471,-0.25455,-0.11199,-0.22214,-0.25041,-0.20397,0.16145,-0.070133,-0.092614,-0.099982,-0.032247,0.010169,0.1116,-0.34143,-0.093395,0.18917,0.092885,0.15037,0.11416,0.016441,-0.036352,1,-0.098997,-0.1784,0.1794,-0.02319,0.029444,0.19598,-0.080072,0.036059,-0.16032,-0.095509,0.053712,-0.051554,-0.16902,0.12358,-0.067604,0.037119,0.034581,0.12937,-0.020665,-0.033976,-0.0141,0.10954,-0.25468,-0.020511,0.13849,-0.28096,-0.11677
57,0.035641,-0.080795,-0.12551,0.13308,-0.22371,0.13756,0.028737,-0.11118,-0.043084,0.12644,-0.078619,-0.065921,-0.041698,-0.030771,-0.16767,-0.25352,-0.23698,-0.36846,-0.29431,-0.12955,-0.10654,-0.20659,-0.085283,-0.1319,0.064672,0.11973,-0.21755,0.041264,0.11381,0.068159,0.012014,-0.12207,0.040456,-0.11727,0.082957,-0.15459,0.12026,0.019833,0.014071,-0.052859,-0.03537,0.0083725,0.080705,0.15507,0.029673,0.12487,-0.058811,0.10533,0.11465,-0.23918,0.020925,-0.042981,-0.099145,0.20739,-0.026155,0.32367,-0.098997,1,0.15253,0.22379,0.032508,0.14786,-0.0066484,-0.11412,0.038665,0.098712,0.0015058,0.17869,0.28801,0.23767,-0.051198,-0.10954,0.12106,-0.018739,-0.031231,0.10784,0.099137,0.16584,-0.037813,-0.07795,0.002967,-0.2088,0.48039,-0.063312
58,-0.27598,-0.15266,-0.41215,-0.091048,0.066608,0.16243,0.036233,-0.024538,-0.1091,0.094727,-0.021813,-0.0065156,0.3001,0.1795,0.045174,-0.022073,0.18312,0.17378,0.081381,0.14659,0.20323,-0.062624,0.10059,0.12884,0.096497,0.15017,0.29915,0.16101,0.11127,0.23377,0.22587,-0.0078235,0.015459,-0.034035,-0.29027,0.21692,0.15097,-0.071188,0.3743,0.16651,-0.014627,-0.34082,0.15146,-0.020646,-0.01199,0.2184,0.13392,0.15168,-0.025138,-0.0042969,0.34773,0.22218,-0.074808,-0.034471,-0.23729,-0.14102,-0.1784,0.15253,1,-0.28623,-0.01597,-0.23637,0.1119,-0.21682,-0.074191,0.15774,0.26615,-0.17838,-0.028443,0.040856,-0.13616,0.12234,0.098213,0.47627,0.041946,0.31581,0.11161,0.017385,-0.3256,-0.05619,0.032889,-0.18464,-0.046912,0.26504
