,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
10,0.8933,0.86688,0.88225,0.84351,0.87407,0.82303,0.81508,0.82772,0.79471,0.84145,1,0.82106,0.7573,0.84193,0.82422,0.80988,0.83193,0.81194,0.76087,0.80185,0.77036,0.76961,0.73277,0.79726,0.74184,0.68583,0.75127,0.77364,0.6075,0.61472,0.38808,0.50406,0.53756,0.51545,0.39187,0.58306,0.28746,0.57343,0.15026,0.067076,0.38706,0.10196,0.16252,0.32376,0.13905,0.069992,-0.14916,-0.003425,0.26441,0.15704,0.055449,-0.13575,-0.24983,-0.16829,-0.16527,-0.066003,-0.44652,-0.12219,-0.32691,-0.053323,0.028649,-0.29655,-0.22843,-0.027215,-0.074221,-0.17083,0.0092256,-0.31812,0.030887,0.024735,-0.33718,0.17915,-0.18894,-0.37951,-0.30147,0.041545,0.051285,-0.052686,0.012314,-0.063619,-0.12193,-0.23574,-0.13166,-0.23669,0.054583,0.026975,0.1333,0.077828,-0.067788,0.19708,0.068356,-0.18841,0.085108,-0.1195,0.089622,0.20364,-0.17548,-0.15726,0.19672,-0.08871,0.30568,0.33011,-0.11744,-0.034302,0.20586,0.042057,0.043547
11,0.82896,0.86003,0.86705,0.8688,0.80554,0.79366,0.82997,0.78112,0.77457,0.81741,0.82106,1,0.75339,0.8081,0.84318,0.79619,0.80011,0.89512,0.70578,0.78916,0.74878,0.8018,0.7202,0.7359,0.79919,0.62305,0.63066,0.75178,0.59227,0.52516,0.50876,0.50185,0.48686,0.6199,0.51309,0.38805,0.28245,0.51997,0.21951,0.26718,0.24219,0.02222,0.40761,0.17029,0.24932,0.031147,-0.052918,0.09528,0.38283,0.084891,0.1749,-0.13725,-0.072654,-0.19318,-0.13413,-0.026152,-0.44348,-0.04404,-0.42861,-0.24214,-0.0073053,-0.20273,-0.21789,-0.025093,0.04762,-0.084475,-0.16092,-0.29785,-0.051701,-0.027947,-0.3169,-0.026022,-0.046458,-0.29029,-0.22339,0.081716,-0.012426,-0.044753,0.17941,-0.069961,-0.037367,-0.023696,-0.1083,-0.32024,-0.016033,0.01841,0.00026408,0.041891,-0.055032,0.18598,0.11416,-0.28864,0.15972,-0.31358,0.14904,0.32169,-0.094524,-0.025715,0.057656,0.059121,0.33947,0.24955,-0.036372,-0.070377,0.087821,0.014414,-0.043753
12,0.83739,0.81075,0.73288,0.79814,0.80829,0.75215,0.77741,0.66468,0.6635,0.74125,0.7573,0.75339,1,0.69709,0.71827,0.68216,0.76402,0.69729,0.65556,0.74007,0.69674,0.73333,0.63542,0.65323,0.63006,0.66265,0.6397,0.65601,0.64856,0.42371,0.29437,0.5329,0.44575,0.58769,0.41965,0.45605,0.19409,0.50494,0.10988,0.1389,0.25881,0.14821,0.30072,0.21973,0.084503,-0.14818,-0.079423,0.13831,0.30928,-0.15596,0.020119,-0.10803,-0.058362,-0.12957,-0.04236,-0.10988,-0.53071,-0.070464,-0.34201,0.031369,0.1149,-0.033134,-0.28844,-0.10217,0.012866,-0.051818,-0.077299,-0.13039,0.10731,0.038829,-0.2351,0.17597,-0.13083,-0.30092,-0.20604,0.094814,0.06976,0.046131,-0.17244,-0.12674,-0.16322,0.004481,-0.21629,-0.24873,0.1169,0.15708,-0.03767,0.039223,0.0219,-0.0023464,0.10763,-0.11369,-0.031927,-0.21985,0.061083,0.22512,-0.12051,-0.06601,0.12132,-0.10876,0.19911,0.36573,0.11554,-0.039254,0.19247,0.080638,-0.09323
13,0.862,0.86087,0.88447,0.83878,0.867,0.85698,0.84548,0.84278,0.81724,0.82642,0.84193,0.8081,0.69709,1,0.82079,0.81448,0.84177,0.74122,0.70697,0.8187,0.73427,0.74778,0.64631,0.66719,0.67315,0.69292,0.61815,0.74045,0.55467,0.64207,0.44616,0.43544,0.44977,0.57055,0.4187,0.43517,0.35788,0.56395,0.24538,0.30692,0.31163,0.10793,0.23626,0.23454,0.0413,0.1337,-0.10445,-0.045242,0.25711,0.27796,0.089057,-0.049487,-0.15531,-0.23173,-0.04104,-0.12191,-0.48361,0.0212,-0.44337,-0.10003,-0.0072077,-0.33228,-0.24099,0.099367,-0.056906,-0.19266,0.067901,-0.30613,0.081597,-0.024557,-0.27606,-0.0055147,-0.067359,-0.32955,-0.25145,-0.011156,-0.066533,-0.034147,0.061557,-0.11349,-0.0022798,-0.1205,-0.081091,-0.32994,-0.0040719,-0.13699,0.080528,-0.0095709,0.10121,0.22101,0.07661,-0.18907,0.094375,-0.16249,0.17316,0.21488,-0.065948,-0.10093,0.07147,-0.10111,0.33259,0.36147,-0.14023,-0.10799,0.056354,0.04722,0.080089
14,0.77667,0.84347,0.84026,0.82964,0.81989,0.82189,0.85224,0.79785,0.715,0.76636,0.82422,0.84318,0.71827,0.82079,1,0.73628,0.76735,0.77992,0.70052,0.78808,0.7867,0.70121,0.56933,0.77968,0.70656,0.57031,0.63116,0.72114,0.58229,0.5396,0.48015,0.52656,0.62552,0.45464,0.60476,0.47308,0.36583,0.54994,0.15782,0.17814,0.3636,-0.035825,0.286,0.2257,0.11748,0.15738,-0.05349,0.1901,0.26155,0.11332,0.21341,-0.088972,-0.21419,-0.141,0.0041235,0.042925,-0.36259,0.058172,-0.42059,-0.092283,-0.099186,-0.16285,-0.34162,0.0010959,-0.050586,-0.052352,0.017069,-0.24515,0.086284,-0.10729,-0.32971,0.024839,-0.033179,-0.24911,-0.085961,0.025203,0.057509,-0.03469,-0.026441,-0.017902,-0.13323,-0.045804,-0.10255,-0.36282,-0.062192,-0.031776,0.048177,0.040554,0.040985,0.20464,0.11413,-0.24321,0.023479,-0.33386,0.16052,0.21461,-0.24651,-0.17514,0.059786,-0.14632,0.27971,0.27577,-0.095615,-0.058979,-0.0045654,0.019854,0.094154
15,0.79201,0.85961,0.79358,0.8129,0.78281,0.7572,0.81373,0.77072,0.77169,0.75903,0.80988,0.79619,0.68216,0.81448,0.73628,1,0.70776,0.81875,0.66611,0.78509,0.72518,0.73281,0.76538,0.71505,0.68326,0.68064,0.6708,0.70721,0.50508,0.61702,0.56354,0.44316,0.41998,0.58447,0.31093,0.46032,0.45016,0.5101,0.14515,0.22009,0.26449,0.1363,0.14127,0.20746,0.08719,0.18777,-0.06365,0.0027526,0.17075,0.16393,0.15268,-0.24131,-0.081457,-0.43133,-0.17958,-0.019959,-0.3874,0.019131,-0.42015,-0.13439,0.068776,-0.35325,-0.15532,0.048927,-0.089118,-0.22092,-0.032694,-0.18955,0.018579,-0.14522,-0.31725,0.015704,-0.16837,-0.34039,-0.3025,0.056019,-0.052723,-0.086535,0.20641,-0.16621,-0.038277,-0.053888,-0.16916,-0.3335,0.052232,-0.053618,0.19606,0.020687,0.029572,0.21737,0.15987,-0.1982,0.09486,-0.083081,0.198,0.13061,-0.00034732,-0.095716,0.19737,0.002329,0.11262,0.22363,-0.13231,-0.23908,0.034623,-0.078633,0.19644
16,0.846,0.81272,0.81644,0.89597,0.81983,0.783,0.84956,0.77342,0.79786,0.77654,0.83193,0.80011,0.76402,0.84177,0.76735,0.70776,1,0.73481,0.72063,0.76821,0.74844,0.72553,0.63126,0.7387,0.71044,0.67416,0.60882,0.78935,0.59516,0.55139,0.26813,0.51935,0.499,0.56057,0.35281,0.43641,0.23682,0.53116,0.12916,0.18421,0.30498,-0.011615,0.23957,0.18616,0.17407,0.10104,-0.093596,-0.11057,0.1904,0.10168,0.11117,-0.075809,-0.25414,-0.082899,-0.085051,0.0046651,-0.54947,-0.046504,-0.29767,-0.11848,0.020305,-0.12412,-0.20688,0.071577,-0.062475,-0.15363,-0.013668,-0.36714,-0.012208,-0.02691,-0.36902,0.14959,-0.19489,-0.3467,-0.28566,-0.0057498,-0.037546,-0.049485,0.038043,-0.075494,-0.12162,-0.11603,-0.030339,-0.25994,-0.075831,-0.11431,0.059836,-0.066722,0.068198,0.22426,-0.036939,-0.24827,0.090036,-0.095117,0.054419,0.24797,-0.053157,-0.10623,-0.0088809,-0.086201,0.33211,0.44848,0.014787,-0.074241,0.15003,0.054836,0.043415
17,0.82829,0.83239,0.81436,0.80976,0.7341,0.71263,0.76617,0.74588,0.75696,0.80329,0.81194,0.89512,0.69729,0.74122,0.77992,0.81875,0.73481,1,0.71831,0.76421,0.72681,0.75808,0.73161,0.69835,0.78887,0.67862,0.65723,0.66095,0.46217,0.57278,0.4949,0.4572,0.42858,0.53723,0.4275,0.44099,0.40444,0.55835,0.22435,0.32156,0.20839,0.00092945,0.28934,0.27511,0.23266,0.19111,-0.038537,0.1685,0.26223,0.19362,0.092663,-0.19579,-0.18389,-0.30258,-0.068347,-0.10388,-0.47283,-0.062313,-0.41105,-0.12755,-0.073659,-0.12289,-0.11867,-0.14662,-0.024895,-0.059885,-0.086613,-0.22497,-0.15912,-0.078265,-0.36965,0.024914,-0.12799,-0.23792,-0.30147,0.020138,0.022695,-0.14023,0.089538,-0.0038419,-0.11052,-0.0090214,-0.090874,-0.27959,-0.017285,0.086415,0.18681,0.09502,-0.017996,0.22496,0.21017,-0.23488,0.13413,-0.18579,0.026195,0.27288,0.026327,-0.018235,0.028376,-0.015835,0.32521,0.26057,-0.0078179,-0.019888,0.056807,-0.044618,-0.046497
18,0.74107,0.7838,0.78605,0.75954,0.68197,0.64111,0.7601,0.70207,0.69749,0.73727,0.76087,0.70578,0.65556,0.70697,0.70052,0.66611,0.72063,0.71831,1,0.69053,0.57992,0.72544,0.64483,0.74557,0.63495,0.6852,0.63129,0.50899,0.58299,0.39065,0.33119,0.50113,0.43573,0.36463,0.33821,0.29228,0.37116,0.52656,0.2072,0.11867,0.39,0.12356,0.097806,0.2054,0.11276,0.17159,-0.083827,0.18295,0.18236,0.024033,0.15921,0.10593,-0.23743,-0.14444,-0.057334,-0.30908,-0.4466,-0.097417,-0.27011,-0.00026852,-0.19006,-0.078138,0.0024104,-0.043182,-0.0005092,0.032121,0.010743,-0.17679,0.069112,1.3478e-05,-0.2079,0.12954,-0.13019,-0.2767,-0.34009,0.064794,-0.020457,0.022277,-0.0096252,0.044304,-0.098039,-0.12822,-0.015535,-0.17237,0.18322,-0.0069959,0.19505,0.14833,-0.10673,0.26629,0.093513,-0.14382,0.021525,-0.058311,-0.11196,0.20383,-0.15741,-0.16341,-0.096125,-0.10205,0.28537,0.32794,-0.14418,0.052911,0.16873,0.020767,0.20329
19,0.87235,0.86069,0.81722,0.82654,0.85498,0.81178,0.8124,0.79297,0.7967,0.84626,0.80185,0.78916,0.74007,0.8187,0.78808,0.78509,0.76821,0.76421,0.69053,1,0.71883,0.78996,0.7101,0.74447,0.66162,0.68097,0.57103,0.74492,0.57482,0.59211,0.50886,0.44597,0.49898,0.6631,0.36257,0.41017,0.38814,0.43149,0.25553,0.20287,0.18248,0.090981,0.35155,0.25345,0.027027,0.02968,0.064084,0.05846,0.34684,0.17001,0.18626,-0.23728,-0.15574,-0.2295,-0.076423,-0.13566,-0.51897,0.0093844,-0.44907,-0.14771,0.011918,-0.08642,-0.24556,-0.11163,-0.13067,-0.04713,-0.15154,-0.2992,0.0029749,-0.14224,-0.39409,-0.050503,-0.13365,-0.25976,-0.30824,0.10929,-0.0079152,-0.15966,0.015509,-0.081838,-0.10317,-0.054537,-0.1329,-0.3478,0.10067,0.014483,0.12662,0.028089,0.08464,0.12865,0.14343,-0.21386,0.06487,-0.26492,0.0389,0.22793,-0.18213,-0.10823,0.21586,0.031958,0.24852,0.38395,0.0079708,-0.070869,-0.0032223,0.099779,0.10772
20,0.7271,0.72436,0.76067,0.78751,0.78512,0.77592,0.78475,0.71641,0.67268,0.7197,0.77036,0.74878,0.69674,0.73427,0.7867,0.72518,0.74844,0.72681,0.57992,0.71883,1,0.60116,0.64038,0.6173,0.52878,0.53467,0.67853,0.66648,0.54304,0.55975,0.50156,0.35276,0.50546,0.39534,0.4747,0.53101,0.21226,0.42791,0.15281,0.11487,0.25737,-0.045237,0.25108,0.15281,0.11279,0.10118,-0.094219,0.013993,0.18469,0.076092,0.061484,-0.1349,-0.083901,-0.24278,-0.01512,0.1076,-0.3157,-0.012155,-0.44566,-0.10101,0.028392,-0.089632,-0.24186,-0.10541,-0.077597,-0.15013,-0.060649,-0.12187,0.11365,-0.094512,-0.40149,0.031668,-0.25689,-0.13057,-0.12798,-0.041104,0.188,-0.12597,-0.055013,-0.095915,-0.16855,0.04111,0.022214,-0.37724,-0.14048,-0.013575,0.045234,-0.031314,0.099411,0.19325,0.1493,-0.2716,-0.065667,-0.16257,-0.052814,0.13063,-0.070647,-0.039429,0.25314,-0.07971,0.1555,0.29158,0.17163,-0.040524,0.092708,0.18349,0.15068
21,0.74876,0.79911,0.78513,0.77873,0.77557,0.71464,0.75343,0.76505,0.69657,0.74576,0.76961,0.8018,0.73333,0.74778,0.70121,0.73281,0.72553,0.75808,0.72544,0.78996,0.60116,1,0.65996,0.66858,0.62876,0.59393,0.55574,0.63199,0.57091,0.35245,0.39987,0.54299,0.39972,0.59848,0.33783,0.21448,0.32562,0.44278,0.2352,0.1409,0.26265,0.20469,0.24004,0.32196,0.14873,-0.033002,-0.00037054,0.13983,0.2255,0.11828,0.06278,-0.12594,-0.047963,-0.27741,-0.2558,-0.09957,-0.37902,-0.08073,-0.40157,-0.18313,0.11994,-0.088633,-0.13344,-0.046227,0.13091,-0.028191,-0.20433,-0.27797,-0.18312,0.12296,-0.189,-0.090918,-0.14202,-0.19296,-0.17039,0.14595,0.067483,0.038682,0.080991,-0.12413,-0.18123,-0.15457,-0.22158,-0.26118,0.049346,0.070344,0.17142,0.040012,0.14696,-0.038827,0.086037,-0.27426,0.21167,-0.24081,0.13985,0.2526,-0.15105,-0.20268,-0.01101,-0.048305,0.29245,0.28305,-0.14059,-0.1283,0.24258,0.16513,-0.029206
22,0.7476,0.71931,0.70374,0.71423,0.64989,0.67491,0.6556,0.65765,0.74228,0.66351,0.73277,0.7202,0.63542,0.64631,0.56933,0.76538,0.63126,0.73161,0.64483,0.7101,0.64038,0.65996,1,0.6638,0.57256,0.63557,0.58974,0.5547,0.46408,0.51997,0.54898,0.40936,0.333,0.49788,0.24033,0.42607,0.31699,0.33028,0.082634,0.19482,0.20681,0.13015,0.18408,0.083037,0.010324,-0.092251,-0.031002,-0.020246,0.18603,0.027425,-0.052086,-0.12844,-0.051164,-0.28496,-0.19139,-0.2155,-0.44008,-0.017345,-0.44827,-0.1192,0.034133,-0.18418,-0.22755,-0.16243,-0.17052,-0.19608,-0.18606,-0.17719,0.03251,-0.028043,-0.29918,-0.052389,-0.1687,-0.19058,-0.32768,0.08457,0.094162,-0.15303,0.14142,0.018949,-0.13286,-0.14624,-0.19951,-0.26824,0.13742,-0.086393,0.054375,0.16153,0.057631,0.2896,0.046371,-0.044572,0.06101,-0.073967,-0.035525,0.21602,-0.038222,-0.25147,0.15967,0.11358,0.20129,0.0974,-0.022342,0.024519,0.27996,-0.091866,-0.019418
