,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,0.38844,0.46317,0.54616,0.36825,0.35035,0.38175,0.37939,0.33406,0.42974,0.26593,1,0.21659,0.34289,0.22591,0.34049,0.014781,-0.22646,0.45184,-0.012546,-0.042911,0.076444,0.098967,-0.0056235,-0.45093,-0.47256,0.036673,-0.10623,-0.28687,-0.14692,0.16294,-0.087235,-0.4353,-0.18141,0.07239,-0.26292,-0.27318,-0.19462,-0.33038,-0.3319,-0.018466,-0.30384,-0.16193,-0.32896,0.020138,-0.029493,-0.24581,-0.025361,-0.40659,-0.069048,0.20964,-0.30071,-0.023312,0.080066,-0.03005,-0.12038,0.036223,-0.23739,0.15347,-0.12752,-0.065459,0.091534,-0.070565,0.086384,0.146,0.18624,-0.029229,-0.05779,-0.24005,0.11129,0.16602,-0.097039,-0.062262,0.22051,0.026758,0.34947,0.050546,0.13159,0.28076,0.13423,0.082175
11,0.56778,0.44983,0.51038,0.45092,0.55282,0.41246,0.28448,0.63464,0.38465,0.31893,0.21659,1,0.15393,0.24379,0.36623,-0.050577,0.14871,0.26473,0.32767,0.063472,0.10006,0.32137,0.083143,0.24496,-0.24948,0.22291,-0.22471,-0.032232,0.065547,-0.036938,-0.050187,-0.1465,-0.037277,0.11599,0.011212,0.086034,-0.23274,-0.2284,-0.088188,-0.050265,-0.19272,-0.039071,-0.12309,-0.043692,0.091104,-0.13948,-0.022596,-0.15283,-0.15359,0.21496,0.15332,-0.055832,-0.068586,0.34797,0.061688,0.20828,-0.18371,0.11442,-0.093246,0.31123,-0.099737,-0.048993,0.094572,-0.047906,-0.23066,-0.0076461,0.12247,-0.0097644,-0.028542,0.33146,-0.061781,-0.062669,0.16321,0.20127,0.15072,0.1212,-0.11164,-0.021173,0.24661,0.20608
12,0.2952,0.56129,0.38958,0.45346,0.34846,0.19153,0.29052,0.31451,0.51466,0.18773,0.34289,0.15393,1,0.30417,0.22236,0.40047,0.1034,0.2345,0.11481,0.080626,0.07245,0.18434,0.036052,-0.22499,-0.19198,-0.035014,-0.07388,-0.18011,-0.11871,0.07056,-0.082093,-0.16548,0.11599,0.065072,-0.19918,-0.10117,-0.064161,-0.14004,-0.33968,0.097966,-0.22392,-0.21098,0.013823,-0.040824,0.017186,-0.17054,-0.19456,-0.17156,-0.14107,-0.13157,-0.070389,-0.01563,0.06386,-0.0535,-0.25159,-0.10837,0.064199,0.1007,0.11091,-0.18928,0.19027,-0.37013,0.0070936,-0.095947,0.010432,0.063822,0.074085,0.10654,-0.096655,0.0028509,0.12196,-0.052706,0.3189,0.28356,0.00047242,-0.024246,0.21018,0.25432,-0.091464,0.13117
13,0.27981,0.50143,0.28379,0.42134,0.28805,0.36809,0.40686,0.097531,0.22848,0.027077,0.22591,0.24379,0.30417,1,0.096431,0.20347,0.15306,0.27025,-0.168,-0.08766,0.090842,-0.020125,-0.15723,-0.059311,0.15127,0.21532,-0.04131,-0.027013,0.061822,-0.095949,-0.0047963,-0.014106,-0.041299,0.15461,0.051965,0.04164,-0.28473,-0.13747,-0.098764,0.12446,-0.20334,-0.046691,0.04605,0.16111,0.18225,-0.097801,0.035631,-0.038898,0.32395,-0.09779,-0.10963,0.074622,0.097587,0.14531,-0.49991,0.17766,0.028325,-0.021186,-0.037469,-0.13703,-0.13753,0.1168,-0.17606,0.026967,0.15228,0.0815,0.28885,-0.12532,-0.026216,0.12002,-0.018378,0.054291,0.086289,0.039013,0.18751,0.062541,0.33387,0.22139,0.37077,0.045918
14,0.44807,0.45958,0.50267,0.39061,0.39592,0.40618,0.38343,0.47697,0.41793,0.17582,0.34049,0.36623,0.22236,0.096431,1,0.12504,0.05681,0.34119,0.26541,0.1724,0.168,0.13641,-0.17892,-0.15761,-0.28543,0.1479,-0.064125,-0.33146,-0.2189,-0.044236,-0.08389,-0.28786,0.11343,0.15691,-0.36943,-0.29531,-0.19559,-0.15629,-0.24831,-0.28642,-0.091962,0.030399,-0.252,0.094018,0.0051118,-0.10874,0.087061,-0.25337,-0.097902,0.0076676,0.0079938,0.088172,0.34805,0.16907,-0.05403,-0.026139,-0.0063877,-0.011346,0.17173,0.11263,0.15903,-0.014826,0.061036,0.027639,-0.027965,0.083228,-0.08901,-0.07414,-0.18752,0.41166,0.049562,0.079629,0.09436,0.356,0.084827,-0.32047,0.16341,-0.073845,0.23011,0.57485
15,0.22104,0.23257,0.031632,0.17768,0.12659,0.028151,0.22417,0.23934,0.079027,0.17225,0.014781,-0.050577,0.40047,0.20347,0.12504,1,0.29421,0.34489,-0.061062,-0.12781,0.012494,-0.13418,-0.22057,0.012759,-0.029706,0.16268,-0.077259,-0.22243,-0.030923,0.0063003,0.033751,0.0033456,0.37703,0.096545,-0.10352,0.14307,0.06384,-0.09343,-0.27621,0.45876,0.12157,-0.15186,-0.03091,0.19514,-0.19853,0.012549,-0.069458,0.075747,0.095449,-0.10008,0.060068,-0.10618,0.37972,-0.13287,-0.36774,-0.21103,-0.099763,0.024159,0.14141,0.0096748,0.26466,-0.089364,-0.086221,0.0068494,-0.15107,-0.018535,0.072156,-0.12768,-0.12186,-0.1256,-0.12715,-0.073913,0.20068,0.00093032,-0.18,0.036506,0.24234,0.033493,-0.20923,-0.10055
16,0.20732,0.12549,0.035787,0.15705,0.21045,-0.020823,-0.0043992,0.04958,-0.0048867,-0.072497,-0.22646,0.14871,0.1034,0.15306,0.05681,0.29421,1,0.19635,0.0076656,-0.02458,-0.26492,0.032064,-0.30964,0.11909,0.042099,0.11635,0.11658,0.14237,0.23348,0.078906,0.18,-0.0058139,0.13752,0.068376,-0.16318,0.15716,-0.082263,0.20726,-0.0788,0.033809,0.18154,0.16949,0.20254,0.16086,-0.096835,0.057408,-0.086642,0.17216,-0.12107,-0.31326,0.21045,0.26761,0.2645,0.039854,-0.22648,-0.066601,0.0058948,0.0071314,0.168,0.019236,-0.040839,-0.26687,-0.049378,0.081017,0.1053,0.23408,0.34292,0.14722,-0.093053,-0.072377,0.26725,0.21532,0.026965,0.30552,0.015448,0.052725,-0.059889,-0.006862,-0.020195,0.054904
17,0.48243,0.38321,0.3544,0.51394,0.47443,0.4553,0.43605,0.41458,0.24382,0.2081,0.45184,0.26473,0.2345,0.27025,0.34119,0.34489,0.19635,1,-0.15923,-0.12797,0.040626,0.10116,-0.066975,-0.11831,-0.24845,0.038971,0.08419,-0.048401,0.028232,0.11411,-0.0051499,-0.17835,0.18578,-0.1017,-0.21095,-0.15579,-0.19633,-0.16109,-0.29576,-0.056327,-0.24031,-0.075127,-0.16722,-0.10658,-0.15743,-0.036617,0.0071219,-0.10073,0.057514,0.18108,0.056948,0.11196,0.22963,0.20244,-0.22795,0.012503,-0.0043042,0.040895,0.10719,0.0015884,0.094766,-0.17689,-0.25877,0.020634,0.12605,0.20826,0.17611,-0.11989,0.16181,0.136,-0.15114,-0.0026604,0.13931,0.067529,0.19139,0.017067,-0.092916,0.010134,0.20705,0.21422
18,0.22648,0.061424,0.051123,-0.016098,-0.019556,0.018833,-0.096869,0.18814,0.25144,0.043796,-0.012546,0.32767,0.11481,-0.168,0.26541,-0.061062,0.0076656,-0.15923,1,0.097771,-0.1278,0.42011,0.20718,0.2743,-0.092664,-0.06047,-0.19654,0.059673,0.076188,-0.35412,0.24723,0.053375,-0.11427,-0.13723,-0.16373,-0.01181,-0.18285,0.18643,0.21859,-0.1954,-0.10826,-0.23856,0.08329,0.016321,-0.19691,0.1879,-0.14065,-0.15584,-0.35967,0.14897,0.18222,-0.20748,-0.31661,-0.14134,-0.058601,0.18904,-0.27905,0.11268,-0.13654,0.21306,-0.15696,0.1509,0.096969,-0.1306,-0.27984,0.07,-0.3028,-0.11782,-0.24468,0.052871,0.29601,-0.092654,-0.10009,0.16286,0.099814,-0.0058949,0.038718,0.15427,0.15335,-0.051168
19,0.20914,0.047197,0.31583,0.25406,0.21614,0.35803,0.25132,0.21095,0.13061,0.16501,-0.042911,0.063472,0.080626,-0.08766,0.1724,-0.12781,-0.02458,-0.12797,0.097771,1,-0.079252,0.25354,0.24701,0.067155,0.21731,0.1062,0.092674,0.25659,-0.090411,0.078279,0.23675,0.12861,-0.10134,0.13246,0.12379,0.034632,0.083439,0.11685,-0.22224,-0.31057,-0.084188,-0.022717,-0.08396,-0.023423,0.099059,-0.35894,-0.086313,0.025648,-0.14035,0.0090763,-0.12555,-0.090212,0.064795,-0.05756,0.21257,-0.13013,-0.014354,0.022642,0.12804,0.31694,-0.052657,-0.058493,0.19928,-0.031349,0.024066,-0.26481,0.043873,0.054115,-0.02914,0.10089,0.20922,0.064557,-0.07947,0.17399,0.26731,-0.10673,0.15257,0.025357,0.099929,0.078355
20,-0.041293,0.079247,0.086913,-0.10311,-0.084825,0.10179,-0.023226,0.082373,0.042944,0.069472,0.076444,0.10006,0.07245,0.090842,0.168,0.012494,-0.26492,0.040626,-0.1278,-0.079252,1,-0.15934,-0.013915,0.052467,-0.0080925,0.30156,-0.09762,-0.19348,0.20255,0.21897,-0.091934,0.19565,0.090474,0.037317,-0.10415,0.17341,0.22826,0.010802,-0.045677,0.28139,0.068763,0.17951,0.1677,-0.11464,0.2721,-0.040437,0.3047,-0.1458,0.28662,-0.12964,-0.00263,0.003828,0.13095,0.18908,0.032821,0.030157,0.27814,-0.0046332,-0.0091738,-0.18672,-0.16454,0.073909,0.034111,0.12042,-0.096183,-0.059606,-0.28081,0.11058,-0.16605,0.23082,-0.21809,0.00062909,0.17378,-0.24181,-0.11229,-0.17584,-0.046795,0.055589,0.048837,0.35964
21,0.10235,0.18696,0.2592,0.33226,0.27662,0.062108,0.028442,0.14943,0.35138,0.13866,0.098967,0.32137,0.18434,-0.020125,0.13641,-0.13418,0.032064,0.10116,0.42011,0.25354,-0.15934,1,0.33635,0.032113,-0.019551,-0.13269,0.25249,0.18426,0.12751,0.11352,0.121,-0.041946,0.096847,-0.071052,-0.21552,0.10925,-0.13985,0.073836,-0.072497,-0.039613,-0.093001,-0.094641,-0.063287,-0.12598,0.19079,-0.19435,0.076774,-0.081359,-0.16199,0.19624,-0.106,0.088181,-0.18482,-0.007913,0.041806,0.14033,-0.14155,0.0088608,-0.14178,0.30731,-0.21772,-0.13646,0.22579,-0.15717,-0.20156,0.1729,0.10846,0.048752,0.052233,0.089783,0.43548,0.090238,-0.15846,0.23097,0.14245,0.016653,0.03738,-0.16441,0.22463,0.085305
22,-0.055423,-0.09336,-0.0067051,0.10548,-0.011327,-0.0016178,-0.085177,0.065276,-0.01517,0.088517,-0.0056235,0.083143,0.036052,-0.15723,-0.17892,-0.22057,-0.30964,-0.066975,0.20718,0.24701,-0.013915,0.33635,1,0.036055,0.0025919,-0.19673,0.16559,0.22041,0.18556,-0.15744,-0.057158,0.099655,-0.027161,-0.10679,0.13227,0.13511,0.10497,-0.053903,0.12103,-0.20131,-0.20661,-0.27183,-0.13367,-0.2259,-0.071945,-0.11029,0.020912,-0.12212,0.050382,0.17135,-0.091297,-0.028672,-0.28655,0.1464,0.17629,0.23677,0.22283,0.074771,-0.2351,0.1244,0.0048766,-0.050276,0.075236,0.083839,0.044328,-0.27645,-0.2663,-0.10727,0.15872,0.23308,0.0064505,-0.10391,-0.041034,0.024262,0.041249,-0.10758,-0.031224,0.18664,-0.063073,-0.25032
23,0.11003,-0.2144,-0.13091,-0.075156,-0.071994,-0.057438,-0.11422,0.011695,-0.11593,0.074597,-0.45093,0.24496,-0.22499,-0.059311,-0.15761,0.012759,0.11909,-0.11831,0.2743,0.067155,0.052467,0.032113,0.036055,1,0.37275,-0.029582,0.10226,0.082675,0.28463,-0.19209,0.27636,0.20472,0.14738,-0.0072755,0.17785,0.12576,0.19233,0.12486,0.029896,0.090593,0.085104,0.030027,0.20019,-0.14961,-0.13339,0.10135,-0.032039,0.21466,-0.12624,-0.012133,0.23916,-0.26075,-0.13097,0.14335,-0.0028166,0.10759,-0.020387,0.062694,-0.15095,0.14644,-0.0064753,0.11102,0.047425,0.023852,-0.31339,0.095213,-0.10398,0.14066,0.03595,-0.2226,-0.0087233,0.17213,-0.36447,-0.11083,-0.06167,0.10396,0.080347,0.11097,0.0029131,-0.18937
24,-0.35088,-0.28799,-0.48651,-0.23329,-0.41763,-0.28597,-0.24047,-0.39005,-0.28224,-0.46937,-0.47256,-0.24948,-0.19198,0.15127,-0.28543,-0.029706,0.042099,-0.24845,-0.092664,0.21731,-0.0080925,-0.019551,0.0025919,0.37275,1,0.15372,0.26079,0.29388,0.1954,-0.11826,0.29085,0.38497,-0.085755,0.17918,0.22949,0.058142,0.070194,0.51479,0.14952,0.16213,0.30917,0.20756,0.29018,0.14134,0.16434,-0.070915,-0.050715,0.45588,0.1076,-0.12615,0.13116,-0.13335,0.21123,-0.045182,-0.11802,0.062501,0.084824,0.055196,0.17095,-0.066916,-0.11915,0.22617,0.04785,0.082008,-0.12825,0.030675,0.18143,0.025048,-0.099258,-0.061127,-0.010655,0.19893,-0.31231,-0.016009,-0.0028252,-0.13616,0.051609,0.007937,-0.11467,-0.1802
25,0.12094,0.26241,0.15058,0.14812,0.049543,0.18449,0.14143,0.25303,0.18376,0.26168,0.036673,0.22291,-0.035014,0.21532,0.1479,0.16268,0.11635,0.038971,-0.06047,0.1062,0.30156,-0.13269,-0.19673,-0.029582,0.15372,1,-0.1285,-0.051568,0.11621,0.045754,-0.19087,0.11187,-0.00062815,0.17251,0.095787,0.12782,0.10663,0.17317,0.051726,0.28019,0.14545,0.30281,-0.060765,0.25933,0.29031,0.025661,0.011711,-0.00098339,0.17026,0.077331,0.21476,-0.09625,0.28098,0.22014,0.069967,-0.05837,0.18479,0.034974,0.035134,0.24208,-0.039805,0.19728,-0.083966,0.19052,0.016734,-0.13224,0.17053,0.15942,-0.32397,0.33429,-0.011419,0.082545,0.017941,-0.13053,-0.16149,-0.0093536,-0.10802,0.099273,0.080154,0.14848
26,-0.15467,-0.1606,-0.12823,0.05335,-0.080637,-0.085456,-0.24181,-0.22686,-0.045321,-0.16191,-0.10623,-0.22471,-0.07388,-0.04131,-0.064125,-0.077259,0.11658,0.08419,-0.19654,0.092674,-0.09762,0.25249,0.16559,0.10226,0.26079,-0.1285,1,0.25286,0.31804,0.011404,0.087039,0.11299,0.37563,0.11351,0.071379,0.020796,0.29148,0.26747,-0.19113,0.03628,0.15811,0.30458,0.044664,0.0030723,-0.059896,-0.16522,0.12689,0.1747,0.097853,-0.054507,0.0086409,0.14093,0.17613,0.23763,-0.22263,-0.11488,0.3688,0.18674,-0.082087,-0.076595,0.036555,-0.36013,-0.01893,0.19878,0.15574,0.041499,0.072375,-0.19206,0.073683,-0.0761,0.26835,0.29705,-0.33252,0.18124,-0.058991,-0.0073356,0.076322,-0.22471,0.058738,0.0085795
27,-0.18985,-0.29104,-0.16859,-0.14849,-0.21002,0.03032,-0.31209,-0.1253,-0.23337,-0.3444,-0.28687,-0.032232,-0.18011,-0.027013,-0.33146,-0.22243,0.14237,-0.048401,0.059673,0.25659,-0.19348,0.18426,0.22041,0.082675,0.29388,-0.051568,0.25286,1,0.31514,-0.097387,0.11842,0.37381,0.0025108,-0.0033242,0.21513,0.22901,-0.028447,0.43927,0.04417,-0.23354,-0.061962,-0.13641,0.2631,-0.077358,-0.046597,0.19985,-0.072316,0.071352,0.031261,0.21824,0.085033,-0.1185,-0.39993,0.027877,0.041548,-0.098724,0.099606,0.24864,0.05359,-0.036502,-0.21832,0.10227,-0.18261,-0.019131,0.14506,-0.069446,0.19881,0.068317,0.14259,0.041812,0.0068056,0.12684,0.0222,0.12056,0.17006,0.21351,-0.1834,-0.10737,0.089848,-0.12068
28,-0.28269,-0.3051,-0.24528,-0.15046,-0.28402,-0.17547,-0.23184,-0.20494,-0.023081,-0.21129,-0.14692,0.065547,-0.11871,0.061822,-0.2189,-0.030923,0.23348,0.028232,0.076188,-0.090411,0.20255,0.12751,0.18556,0.28463,0.1954,0.11621,0.31804,0.31514,1,-0.0097084,0.11353,0.24641,0.00018647,-0.082343,0.23359,0.40579,0.10721,0.18141,0.1662,0.11084,0.033477,0.17596,0.14598,0.1392,0.016218,0.2203,0.16223,0.20464,0.0047951,-0.035025,0.16654,0.25934,-0.01253,0.24006,0.11034,0.13528,0.18666,0.14267,-0.053703,-0.12473,-0.15904,0.091743,-0.25104,0.28372,-0.031085,0.040344,-0.038782,0.15403,0.10981,0.029628,-0.014084,-0.11197,0.0010577,0.047639,-0.2021,0.24124,0.03998,0.15065,0.18768,-0.068625
29,-0.010433,0.0086671,0.17787,0.088965,0.14359,-0.024027,0.16539,0.13152,0.11369,0.15623,0.16294,-0.036938,0.07056,-0.095949,-0.044236,0.0063003,0.078906,0.11411,-0.35412,0.078279,0.21897,0.11352,-0.15744,-0.19209,-0.11826,0.045754,0.011404,-0.097387,-0.0097084,1,0.050587,0.036981,0.030859,0.22465,-0.063656,0.36179,0.043619,0.08675,-0.11955,0.32943,0.27812,0.34082,0.08555,-0.036093,0.31388,-0.28565,0.18792,0.035854,0.16237,-0.069899,0.15705,0.2112,0.14791,0.054706,0.10021,0.10378,0.039285,-0.0093472,0.33174,0.044406,0.10282,-0.18,0.085689,0.047612,0.0050635,0.061391,0.21166,0.1512,0.21449,-0.25663,0.12139,0.3337,0.32479,0.17263,0.021238,-0.27244,-0.067716,0.056659,0.028233,0.25261
30,0.091686,-0.16385,-0.16207,-0.056892,0.0026145,0.012205,-0.0016919,-0.15431,-0.03394,-0.099956,-0.087235,-0.050187,-0.082093,-0.0047963,-0.08389,0.033751,0.18,-0.0051499,0.24723,0.23675,-0.091934,0.121,-0.057158,0.27636,0.29085,-0.19087,0.087039,0.11842,0.11353,0.050587,1,0.31562,-0.10099,-0.15771,-0.053765,-0.0040794,0.015215,0.32337,0.10449,-0.022338,0.25693,-0.10108,0.15885,-0.0068299,-0.022232,-0.21682,0.042117,0.34179,0.059347,0.10964,0.1942,-0.078965,-0.023381,-0.1224,-0.30015,0.028714,-0.20549,-0.07008,0.053694,-0.044416,0.080571,0.12595,0.07103,-0.089357,-0.003559,-0.059987,-0.13561,-0.035386,0.103,-0.1966,0.19565,0.19412,-0.071795,0.03426,0.31916,0.11459,0.16336,0.075458,0.14266,-0.10583
