,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
10,0.79223,0.83334,0.8374,0.80526,0.80516,0.74605,0.82433,0.79634,0.80689,0.73912,1,0.75032,0.8189,0.74959,0.79955,0.74696,0.7058,0.68179,0.74524,0.67379,0.65127,0.71798,0.60775,0.55113,0.66621,0.57095,0.57212,0.59628,0.64247,0.57823,0.69683,0.67749,0.61779,0.65437,0.15446,0.33327,0.089941,0.18259,0.087483,0.13694,0.31804,0.083512,0.060754,-0.12057,-0.13677,0.067903,-0.21859,-0.19017,-0.088391,-0.088364,-0.23658,-0.24118,-0.062648,-0.015358,0.15801,-0.2614,-0.051117,0.20952,0.024937,0.092314,-0.046443,-0.01449,0.044185,-0.021049,0.040586,0.056304,-0.22548,0.2422,-0.3157,-0.19108,-0.063181,0.13779,-0.22202,-0.29523,-0.014196,-0.25128,-0.18011,0.19468,0.046758,-0.2093,0.22679,-0.029388,0.22166,-0.029904,0.1981,0.25689,0.32144,0.091447,0.05888,0.18692,0.25941,-0.021633,0.056414,0.21886,0.0089423
11,0.80639,0.83678,0.80022,0.81611,0.82284,0.83815,0.83911,0.77063,0.7998,0.77773,0.75032,1,0.80231,0.69287,0.8147,0.76768,0.77962,0.72487,0.66427,0.67539,0.58938,0.72308,0.63143,0.57848,0.55912,0.68272,0.58563,0.57454,0.66219,0.57097,0.6139,0.56908,0.59801,0.49736,0.24261,0.2827,-0.011753,0.16896,0.179,-0.026587,0.21276,0.12737,0.010113,0.064554,-0.24341,0.095125,-0.31896,0.03102,-0.17029,0.046319,-0.19458,-0.16951,-0.11993,0.0035946,0.10272,-0.17529,-0.17777,0.11167,0.080632,0.13246,-0.06179,-0.1176,-0.086621,-0.094995,-0.028358,0.049115,-0.22933,-0.0050191,-0.25024,-0.17379,0.024023,0.10531,-0.065613,-0.28874,0.021806,-0.12994,-0.06311,0.14588,0.05474,-0.079313,0.20613,-0.11218,0.10948,-0.033004,0.024936,0.15704,0.34505,-0.18167,0.00036107,0.045933,0.10187,-0.04501,-0.16802,0.16489,0.09032
12,0.84498,0.86567,0.86882,0.88064,0.80041,0.8383,0.83635,0.87799,0.82919,0.77625,0.8189,0.80231,1,0.82481,0.78225,0.80123,0.75102,0.73745,0.79127,0.72017,0.63437,0.75909,0.575,0.53192,0.63782,0.57155,0.62165,0.60394,0.69578,0.55996,0.63614,0.52276,0.62754,0.60093,0.010322,0.39205,0.22264,0.15103,0.044832,0.17238,0.23173,0.071759,0.0063601,-0.013935,-0.15697,0.12674,-0.25484,-0.16945,-0.058865,-0.094545,-0.28447,-0.18064,-0.060341,-0.15887,0.10625,-0.11317,-0.14253,0.12251,0.054892,0.087321,0.063273,-0.072377,-0.058343,-0.074354,0.070243,0.12625,-0.24903,0.12235,-0.2533,-0.28131,0.091927,0.13781,-0.15576,-0.22821,0.030378,-0.039213,-0.14662,0.099409,-0.15159,-0.17352,0.19313,-0.131,0.12218,-0.0096237,0.26913,0.22184,0.2711,-0.04749,-0.081421,0.073105,0.17884,0.060299,0.016232,0.19594,0.13472
13,0.79646,0.73314,0.83081,0.76216,0.72404,0.73789,0.72515,0.80936,0.71176,0.76988,0.74959,0.69287,0.82481,1,0.77942,0.74442,0.63677,0.68587,0.69859,0.74806,0.66581,0.7034,0.60309,0.42717,0.58409,0.5796,0.70666,0.51282,0.67755,0.50055,0.4385,0.50032,0.54676,0.58253,0.16365,0.13833,0.1244,0.30117,0.016448,0.064428,0.22524,0.030767,-0.0074752,-0.03633,-0.19295,0.090329,-0.25305,-0.21895,-0.28175,-0.083334,-0.21805,-0.15019,-0.057806,-0.12809,0.14796,-0.089788,-0.13007,0.14879,0.043982,0.021545,0.035148,-0.076871,-0.096899,0.077218,0.013487,0.098093,-0.33723,0.087864,-0.23729,-0.20032,-0.14435,-0.075528,-0.33946,-0.13032,0.015736,0.049451,-0.033284,0.073319,-0.048778,-0.143,0.26968,-0.12007,0.027628,0.050787,0.21622,0.15189,0.13267,-0.12536,-0.025607,0.19086,0.12043,0.011779,0.13264,0.3149,-0.053442
14,0.86274,0.85487,0.81186,0.79829,0.86143,0.78484,0.83353,0.84251,0.77473,0.82568,0.79955,0.8147,0.78225,0.77942,1,0.77841,0.65538,0.77612,0.67654,0.70412,0.7166,0.64797,0.61997,0.5374,0.57612,0.67136,0.63351,0.49523,0.65133,0.55388,0.70385,0.50267,0.62783,0.51593,0.23592,0.24406,0.03327,0.26655,0.079867,-0.030289,0.17866,0.097443,-0.019269,0.018456,-0.11584,0.13349,-0.35321,-0.063067,-0.23132,-0.018386,-0.29389,-0.12831,-0.018267,0.15817,0.24966,-0.25594,-0.11958,0.23538,-0.030351,0.08905,0.038997,-0.21204,-0.045774,0.0055757,-0.0072234,-0.018014,-0.29921,0.12315,-0.16453,-0.24246,-0.10181,0.10169,-0.18121,-0.32865,-0.069218,-0.097458,-0.043787,0.20528,-0.0025637,-0.18864,0.25219,5.4574e-05,0.077637,-0.033321,0.18182,0.1481,0.22606,-0.11862,0.10689,0.088184,0.12151,-0.066826,0.04123,0.17206,0.035362
15,0.77344,0.81506,0.81305,0.80287,0.75376,0.76729,0.78341,0.79643,0.68134,0.78798,0.74696,0.76768,0.80123,0.74442,0.77841,1,0.68184,0.72598,0.64747,0.73203,0.73825,0.72141,0.6209,0.59394,0.67725,0.66931,0.71457,0.46085,0.71768,0.56465,0.58591,0.50127,0.57805,0.56236,0.21553,0.33073,0.026673,0.22873,0.12784,0.20931,0.011129,0.044349,0.033013,-0.0097752,0.027106,0.21621,-0.2992,-0.070363,-0.11594,-0.11459,-0.25058,-0.18101,0.019768,-0.11017,0.20989,-0.12348,-0.059439,0.13877,-0.00567,0.072278,0.005517,-0.0066859,-0.038645,0.011594,-0.023853,0.17307,-0.1485,0.022711,-0.29899,-0.24259,0.018514,0.18478,-0.17349,-0.16851,0.053607,-0.14583,-0.074562,0.23873,-0.10069,-0.21618,0.14895,0.0059893,0.15534,0.012325,0.18687,0.35754,0.27869,-0.1653,-0.03315,0.03372,0.25327,0.013928,-0.028056,0.3457,0.12077
16,0.75673,0.74597,0.7022,0.77363,0.68062,0.75776,0.77972,0.68829,0.78594,0.62968,0.7058,0.77962,0.75102,0.63677,0.65538,0.68184,1,0.62258,0.66954,0.63816,0.57986,0.83286,0.6739,0.59432,0.53026,0.57034,0.47115,0.58662,0.53341,0.46837,0.49136,0.60516,0.43065,0.56411,0.28114,0.37395,0.1179,0.12756,0.16318,0.12405,0.15417,0.0061851,-0.013293,-0.0032374,-0.15425,-0.17579,-0.28482,-0.042848,-0.074756,0.058098,-0.3448,-0.17013,-0.028156,-0.21573,0.28421,-0.19447,0.0056639,0.25894,0.10952,0.10338,-0.12052,-0.06121,-0.18195,-0.21757,0.025382,0.052081,-0.0030499,0.21174,-0.14928,-0.0013298,0.038644,-0.069281,-0.11966,-0.1412,-0.21059,-0.14516,-0.13901,0.19554,0.0073264,-0.10396,0.20048,-0.098656,0.26749,-0.020735,0.20872,0.18998,0.38004,-0.076594,-0.15037,0.030812,0.0025243,-0.098512,-0.073929,0.1078,0.12239
17,0.74026,0.78618,0.69661,0.75318,0.71961,0.74583,0.74391,0.74333,0.78074,0.75093,0.68179,0.72487,0.73745,0.68587,0.77612,0.72598,0.62258,1,0.60013,0.70327,0.71872,0.62335,0.59332,0.50193,0.63212,0.60801,0.58454,0.50669,0.64521,0.50282,0.52767,0.4323,0.49107,0.43483,0.053546,0.49345,0.16647,0.22929,0.13691,0.004979,0.14442,-0.039357,-0.0044155,-0.093029,-0.12396,0.053418,-0.31457,-0.15612,-0.24419,-0.10645,-0.25542,-0.14742,0.0059875,0.045809,0.10863,-0.18978,0.040612,0.22701,0.099264,0.11679,-0.02242,-0.27155,-0.052409,-0.10225,-0.050424,-0.091301,-0.086443,0.043642,-0.19073,-0.14585,0.007397,-0.060953,-0.18601,-0.23322,0.057717,-0.05162,0.037137,0.096517,-0.004683,-0.22282,0.11072,-0.27398,-0.061776,0.02292,0.035894,0.2326,0.31507,-0.26976,-0.077538,0.079021,0.12756,-0.063838,-0.0059104,0.25561,0.10703
18,0.75608,0.73128,0.7206,0.75475,0.72919,0.7115,0.725,0.69983,0.77567,0.66999,0.74524,0.66427,0.79127,0.69859,0.67654,0.64747,0.66954,0.60013,1,0.63548,0.62731,0.69331,0.61032,0.61699,0.559,0.45505,0.47199,0.58804,0.58319,0.45206,0.60632,0.46159,0.60905,0.562,-0.10729,0.36611,0.20213,0.25153,0.093392,0.11046,0.3671,-0.12183,-0.083659,-0.12325,-0.057908,0.13403,-0.3445,-0.21095,-0.025933,-0.096637,-0.21635,-0.19105,-0.090496,-0.059907,0.29574,-0.15765,-0.023917,0.21927,0.048418,0.14773,0.138,-0.044203,-0.02061,-0.013254,0.05469,0.070395,-0.21157,0.14518,-0.13506,-0.068561,-0.037133,0.056509,-0.26035,-0.063249,0.019315,-0.056062,0.0066299,0.11204,-0.010926,-0.12362,0.37376,-0.11741,0.057199,0.16964,0.36112,0.095641,0.36867,-0.10247,-0.065587,0.1131,0.15089,-0.026939,0.0937,0.14163,-0.008318
19,0.73892,0.73123,0.77702,0.74282,0.71741,0.69839,0.76473,0.68252,0.69872,0.85633,0.67379,0.67539,0.72017,0.74806,0.70412,0.73203,0.63816,0.70327,0.63548,1,0.76839,0.70894,0.48342,0.60368,0.60199,0.59784,0.56876,0.53187,0.62472,0.48434,0.52772,0.42371,0.56547,0.58572,0.22075,0.24574,0.20355,0.13169,0.17614,0.19651,0.12483,-0.063038,0.00062763,0.065926,-0.064495,-0.0038522,-0.39994,-0.26225,-0.21382,-0.18261,-0.15789,-0.08808,0.019521,-0.079563,0.17067,-0.16951,-0.06666,0.10775,-0.013013,0.08454,0.048023,-0.13389,-0.15952,-0.040848,-0.025447,0.17457,-0.11171,0.011144,-0.28018,-0.013758,-0.081349,-0.10699,-0.18027,-0.051362,0.060274,-0.12381,0.045729,0.19858,-0.13239,-0.14881,0.24286,-0.0064937,-0.0063539,0.091371,0.16153,0.24355,0.075585,-0.080309,-0.073975,0.13676,0.19649,0.01021,0.22175,0.30305,0.034891
20,0.71448,0.73768,0.71226,0.70025,0.73698,0.63179,0.71709,0.68027,0.67949,0.7538,0.65127,0.58938,0.63437,0.66581,0.7166,0.73825,0.57986,0.71872,0.62731,0.76839,1,0.617,0.56912,0.64216,0.68313,0.46877,0.70528,0.4275,0.63041,0.50497,0.47556,0.48959,0.53,0.46048,0.18158,0.32541,0.034623,0.29014,0.10031,0.10134,0.18038,-0.080328,0.042711,0.047503,-0.061878,-0.032934,-0.36833,-0.10268,-0.19274,-0.17078,-0.20061,-0.12486,-0.12263,-0.090801,0.28247,-0.34361,-0.02493,0.086449,-0.030198,-0.057812,0.24142,-0.12683,0.059554,-0.019649,-0.0098485,0.022405,-0.1658,0.12544,-0.086559,-0.12378,-0.051312,-0.0946,-0.26209,-0.085458,0.054575,-0.13525,0.025355,0.12114,-0.098174,-0.30036,0.16962,-0.085816,-0.052656,0.028805,0.092014,0.17131,0.29838,-0.025593,-0.056279,0.13333,0.20445,0.09507,0.15408,0.18002,0.052299
21,0.71936,0.71278,0.70314,0.74031,0.67359,0.73687,0.7929,0.70806,0.76919,0.63752,0.71798,0.72308,0.75909,0.7034,0.64797,0.72141,0.83286,0.62335,0.69331,0.70894,0.617,1,0.61322,0.61421,0.54663,0.47501,0.56586,0.53211,0.46912,0.58502,0.46156,0.52223,0.51509,0.57766,0.26713,0.35359,0.12708,0.16754,0.050675,0.24252,0.11965,-0.087937,0.044527,-0.042528,-0.15772,-0.033724,-0.27533,-0.10878,-0.06277,0.069763,-0.35724,-0.15804,0.033451,-0.17409,0.40316,-0.17274,-0.081714,0.20671,0.1528,0.14722,-0.085185,-0.064947,-0.17766,-0.31391,0.065182,0.029962,-0.11668,0.11194,-0.21353,-0.039927,0.093504,-0.017883,-0.25087,-0.27477,-0.10329,-0.1048,-0.011298,0.239,-0.029724,-0.21033,0.26528,-0.12404,0.2248,-0.0092319,0.28171,0.11756,0.29849,-0.029533,-0.03734,0.063335,0.04778,-0.047148,0.123,0.14556,0.080134
22,0.64832,0.66027,0.58168,0.7259,0.70076,0.59767,0.63525,0.59811,0.68733,0.57135,0.60775,0.63143,0.575,0.60309,0.61997,0.6209,0.6739,0.59332,0.61032,0.48342,0.56912,0.61322,1,0.59117,0.48455,0.5444,0.50475,0.49552,0.66666,0.5794,0.48698,0.56206,0.59563,0.44712,0.18024,0.3318,0.08803,0.18351,0.11185,0.03851,0.21979,0.027077,0.079133,-0.028402,-0.010826,-0.13718,-0.31539,0.0068722,-0.19061,-0.23215,-0.20623,-0.18636,0.066239,0.043679,0.36437,-0.14505,0.12423,0.2287,0.062356,-0.046692,-0.035054,-0.14714,-0.0039932,0.078835,-0.072171,-0.2033,-0.12768,0.080994,-0.20142,-0.041601,-0.2416,0.089787,-0.25139,-0.0018289,-0.099823,-0.20926,-0.0061041,0.18557,0.080615,-0.1065,0.22903,-0.025042,0.00067378,-0.10122,0.22064,0.11182,0.52613,-0.073571,0.063583,-0.0037425,0.20388,-0.017085,0.11013,0.31626,-0.04419
23,0.62038,0.66169,0.55711,0.58574,0.60678,0.7093,0.73479,0.55103,0.68881,0.56639,0.55113,0.57848,0.53192,0.42717,0.5374,0.59394,0.59432,0.50193,0.61699,0.60368,0.64216,0.61421,0.59117,1,0.36774,0.40814,0.40142,0.44441,0.41271,0.51226,0.37442,0.53931,0.49056,0.50943,0.22873,0.43358,-0.046802,0.22374,0.17092,0.36054,0.30431,-0.02297,0.13459,0.16688,0.043814,0.018259,-0.19562,-0.030457,-0.16781,-0.055365,-0.32758,-0.025905,0.017868,-0.085832,0.34977,-0.16337,-0.07955,-0.0070718,0.15546,-0.10802,0.14299,-0.054101,-0.30781,-0.13625,-0.17817,-0.018835,-0.022653,-0.0039626,-0.050285,-0.093457,-0.14631,0.038746,-0.0050895,-0.051422,-0.069829,-0.26179,-0.083046,0.28785,-0.10257,-0.18816,0.19979,0.0013332,0.22037,-0.066424,0.21998,0.22249,0.35217,-0.072253,0.055378,-0.01975,0.22884,0.027988,0.078336,0.26451,-0.0033789
24,0.54145,0.62722,0.59813,0.66315,0.58898,0.54958,0.61171,0.63557,0.58907,0.67598,0.66621,0.55912,0.63782,0.58409,0.57612,0.67725,0.53026,0.63212,0.559,0.60199,0.68313,0.54663,0.48455,0.36774,1,0.52437,0.54602,0.41524,0.59834,0.4464,0.58393,0.37811,0.48329,0.31512,-0.0082533,0.35938,0.1997,0.085149,0.29973,0.10978,0.19512,-0.07575,0.024629,0.0015672,0.058793,0.25715,-0.22171,-0.17829,-0.088608,-0.26127,-0.13287,-0.14517,-0.020233,-0.15463,0.11914,-0.19276,-0.00070698,0.19305,0.015298,0.074728,0.0065696,-0.067457,0.15477,0.079234,0.10727,0.0457,-0.17617,0.010563,-0.17998,-0.1307,0.055872,0.13818,-0.086999,-0.0097327,-0.063479,-0.20324,-0.10817,0.30375,-0.047265,-0.11258,0.026969,-0.042673,0.01955,0.064025,0.29674,0.253,0.33702,0.11377,0.08374,0.13125,0.21206,0.10298,-0.051665,0.11594,0.070257
25,0.65278,0.69286,0.62677,0.71318,0.72998,0.62923,0.70493,0.62922,0.68114,0.72077,0.57095,0.68272,0.57155,0.5796,0.67136,0.66931,0.57034,0.60801,0.45505,0.59784,0.46877,0.47501,0.5444,0.40814,0.52437,1,0.41408,0.46709,0.50046,0.41144,0.58427,0.4201,0.54516,0.52104,0.1893,0.19648,0.088377,0.089176,0.3317,0.10667,0.13121,0.068688,0.10225,0.051008,0.10733,0.20073,-0.21249,0.039041,-0.17636,-0.12118,-0.05542,-0.087971,0.029817,-0.012344,0.097519,-0.21482,-0.028557,0.22319,-0.033488,0.36418,-0.11735,-0.12293,-0.10395,0.16257,-0.11344,0.16882,0.041663,0.029962,-0.21145,-0.051821,-0.21574,0.13343,0.0045562,-0.081703,-0.11979,-0.21672,0.078943,0.25779,0.10128,-0.1052,0.14531,-0.15375,0.15679,-0.075843,0.24982,0.4109,0.29442,-0.29193,0.045978,-0.015929,0.096857,0.017432,-0.11001,0.23974,-0.0079959
