,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
27,-0.086059,0.12178,-0.0079943,-0.10028,0.0035218,0.16375,0.11893,-0.20004,0.0019654,-0.2294,-0.11689,-0.0028187,-0.0098329,-0.13657,0.24446,-0.11774,0.25101,-0.4187,0.051074,-0.11215,-0.21295,-0.087934,-0.27935,0.11396,0.39003,0.18195,-0.20662,1,-0.099989,-0.25739,-0.14878,0.10707,0.12879,-0.19579,-0.15765,-0.12397,-0.33396,-0.11048,0.15985,0.091487,-0.013791,-0.15848,-0.23475,-0.23117,0.050698,0.033019,-0.19603,-0.047278,0.088045,0.020175,-0.19195,-0.08459,0.080821,0.22766,0.10082,-0.12677,0.05197,0.067094,-0.043921,-0.14941,-0.1414,0.21118,-0.032951,-0.047998,-0.23637,0.26689,-0.031614,0.078658,0.062848,-0.28479,0.017413,0.11772,-0.16107,0.2641,0.073615,0.19423,0.15664,0.066682,0.056309,-0.090075,0.24757,0.0024076,-0.078481,0.023778,-0.14178,-0.1962,0.08959,0.040067,-0.046676,-0.13427,-0.076582,-0.079799
28,-0.09866,-0.058384,-0.074317,-0.14574,0.052437,-0.056078,0.041451,0.066931,0.048943,0.10671,0.0060532,0.23957,0.1307,-0.06641,0.1021,-0.013541,-0.11181,0.057266,0.036605,0.019256,0.063317,0.065441,0.012324,-0.098013,-0.14577,-0.12848,0.088275,-0.099989,1,0.2659,0.28033,-0.24263,0.12113,0.18978,0.058077,0.12398,0.023909,-0.15288,0.41783,0.080284,-0.13057,0.12977,0.15118,0.10773,0.20165,0.17277,0.31058,-0.36141,0.059981,-0.044479,0.33118,0.021587,0.083642,0.020395,0.19905,-0.053828,0.10471,0.13426,0.2735,0.098589,-0.20126,0.10387,0.35961,-0.024587,-0.13089,0.085982,0.31329,0.077292,-0.014161,-0.055227,0.17727,-0.088839,0.015636,0.093695,-0.0034246,-0.17988,-0.27272,-0.044881,0.18873,0.12735,-0.073374,-0.18293,-0.1179,0.11961,-0.13093,-0.065005,-0.22301,-0.12128,-0.062898,-0.084119,0.16061,-0.085727
29,0.031638,-0.15462,-0.056238,-0.1179,-0.056347,-0.20813,-0.079351,0.081401,-0.19069,0.20009,-0.12575,-0.018609,-0.13257,0.15321,-0.067194,0.065,0.041044,0.097998,-0.017334,-0.1403,-0.11095,0.24724,0.1987,-0.21328,-0.075175,-0.086909,0.17524,-0.25739,0.2659,1,-0.030441,0.026891,-0.26795,0.16814,-0.093866,-0.0023504,0.024772,-0.089328,0.15286,-0.21795,-0.17349,0.08418,0.33847,0.18975,0.24233,0.093731,0.10071,-0.13525,0.12542,0.16987,0.12979,0.20708,0.17487,-0.041007,-0.11909,0.15709,-0.025424,0.021621,-0.096975,-0.21244,0.11078,0.23804,0.089147,-0.36753,-0.094483,-0.12401,0.11267,0.11104,0.081626,0.17731,-0.0044469,-0.37839,0.060171,0.052168,-0.10429,-0.093301,-0.11926,0.15764,0.16401,0.1879,-0.15104,-0.02238,-0.046972,0.0528,0.11363,-0.0067641,-0.24089,0.063021,-0.076817,-0.037457,0.14789,-0.25045
30,-0.18674,-0.10739,-0.091628,0.049768,0.10383,-0.036876,0.14235,-0.037836,0.070604,-0.015146,-0.06381,0.012834,-0.010243,-0.18364,-0.1344,0.077057,0.042326,0.13871,0.21678,-0.039923,-0.12212,0.096357,0.04496,0.13986,-0.14125,0.14966,0.20196,-0.14878,0.28033,-0.030441,1,-0.23304,-0.23209,0.31113,0.04878,-0.050044,0.26509,-0.13113,0.17444,0.072524,0.10704,0.065338,0.061925,0.042009,-0.069697,0.10475,0.31055,0.012832,0.12799,0.12149,0.2587,0.1732,0.21732,-0.090903,0.114,-0.025446,-0.078348,-0.045234,0.30306,0.13936,0.15434,0.1727,-0.043659,0.17929,0.18352,0.11696,-0.088035,0.23541,-0.041532,0.095477,0.21822,-0.26394,-0.23595,0.1352,-0.091726,-0.10599,0.14333,0.079435,-0.099687,0.048186,0.11438,-0.15334,-0.03693,0.067623,-0.048276,-0.07306,-0.16205,0.16513,-0.078898,0.0045501,-0.097002,0.10698
31,0.10809,0.030149,-0.044409,-0.023052,0.042801,-0.058781,-0.011408,-0.10877,0.020964,-0.10532,-0.051725,-0.091401,0.01318,0.13004,0.24804,0.097447,-0.058422,-0.041721,-0.19053,0.0083019,0.12039,0.11159,-0.19764,0.099189,0.20533,0.24698,0.055269,0.10707,-0.24263,0.026891,-0.23304,1,0.11472,-0.14938,0.071712,-0.028788,0.16355,0.12388,-0.092466,-0.34743,-0.0035417,0.0065864,0.27283,-0.27133,0.078978,0.071478,-0.20842,0.14956,0.20772,0.025484,-0.069879,0.039801,-0.23059,-0.08835,-0.16407,-0.026864,0.24375,-0.13194,-0.10736,-0.21888,0.078361,-0.067595,-0.029307,-0.28209,-0.0046642,0.016653,-0.080135,0.081577,0.29117,-0.16005,-0.18407,-0.056154,0.099271,-0.15644,0.26029,0.044258,-0.095185,0.046706,-0.1808,-0.033689,0.043645,-0.1867,-0.020161,-0.21649,-0.019718,0.16966,-0.073925,0.015281,0.16021,-0.17347,0.0055747,0.11677
32,-0.10952,0.031851,-0.012003,-0.12016,-0.13783,0.034188,-0.1809,-0.14685,-0.038589,-0.062663,0.0077243,0.12423,-0.063123,-0.014059,0.06654,-0.10309,-0.10181,-0.094577,-0.10183,-0.0096505,0.076151,0.0024511,-0.16588,-0.034537,0.23125,-0.015571,0.19968,0.12879,0.12113,-0.26795,-0.23209,0.11472,1,0.036651,0.15486,0.19719,-0.094076,0.12789,0.12371,-0.0039276,-0.07283,0.076529,0.10115,-0.1109,0.13501,0.15633,-0.020004,-0.00074422,0.09393,0.051679,0.08297,-0.23316,0.12806,-0.0023187,0.05388,-0.23818,0.4361,-0.23033,-0.029425,0.11831,-8.0964e-05,0.19747,0.19766,0.030116,0.073173,-0.034865,-0.076852,0.040259,-0.085156,-0.18925,0.11783,0.26813,-0.0075643,-0.13314,0.087588,-0.04922,-0.18061,-0.17631,0.18626,0.27808,0.04225,-0.26946,-0.17207,0.069952,-0.20997,-0.090033,-0.095202,-0.052553,0.03371,-0.14976,0.031128,-0.089421
33,-0.2534,-0.2288,-0.1317,0.0008998,-0.18892,-0.30826,-0.099978,-0.22278,-0.16594,0.076065,-0.089312,-0.24539,-0.25814,-0.0068983,-0.17069,0.11484,-0.12379,-0.16012,0.1418,-0.14644,-0.070398,-0.04715,0.3005,0.30403,0.23411,-0.13617,0.28263,-0.19579,0.18978,0.16814,0.31113,-0.14938,0.036651,1,0.3977,0.042595,0.21087,-0.015598,0.15255,-0.022768,0.29975,0.42762,0.45843,0.14795,0.033981,0.19061,0.24223,-0.093632,0.23048,-0.10933,-0.029468,0.27521,0.54379,0.020431,-0.1053,0.17716,0.18904,0.09156,0.35514,0.16044,0.18343,0.12634,0.031036,-0.076032,0.10247,0.033886,-0.091671,0.011509,0.00031784,0.10455,0.2838,-0.1606,-0.050642,-0.10697,0.022966,-0.33402,0.26474,-0.15259,-0.11746,0.20416,-0.024999,-0.30586,0.18039,-0.046563,-0.26739,-0.061846,-0.19377,-0.05115,-0.11662,-0.046684,-0.016396,0.12524
34,-0.15597,-0.10835,-0.16596,0.048285,-0.21971,-0.25667,-0.16426,-0.17146,-0.30798,0.15894,0.015194,-0.019469,0.046098,-0.17488,-0.0329,-0.20056,-0.1295,0.1013,-0.045059,-0.15683,0.15218,0.066067,0.16763,0.11771,0.10377,-0.16386,-0.070517,-0.15765,0.058077,-0.093866,0.04878,0.071712,0.15486,0.3977,1,0.16829,-0.14992,0.24501,0.08171,-0.061595,0.10553,0.075586,0.28376,0.12682,-0.25156,0.48577,-0.19857,-0.063065,0.244,-0.14846,-0.044146,-0.060751,0.055107,0.22561,0.14884,0.36412,-0.036259,-0.25011,0.30591,0.035316,0.24661,-0.088385,0.042553,-0.1311,0.072235,-0.041955,-0.032204,-0.091709,0.090261,-0.10886,0.11878,-0.0092606,-0.084839,-0.22358,0.11325,-0.23067,0.26324,0.00031178,0.03366,0.022858,0.012731,-0.39415,-0.29357,-0.19088,-0.020122,0.12032,-0.22239,-0.29596,0.25585,-0.012367,-0.058958,0.15775
35,-0.45061,-0.35784,-0.40365,-0.36285,-0.37038,-0.39797,-0.43399,-0.28712,-0.34957,-0.16939,-0.19091,-0.1836,-0.23365,-0.22668,-0.15993,-0.19237,-0.43581,0.075729,-0.28448,-0.24229,0.00011821,0.1284,-0.16953,-0.098124,0.19397,-0.035959,-0.12712,-0.12397,0.12398,-0.0023504,-0.050044,-0.028788,0.19719,0.042595,0.16829,1,0.0039283,0.037277,0.20901,0.12281,0.22358,0.10896,0.14171,-0.022985,0.0095035,0.26222,0.22679,0.26142,0.082526,0.22566,0.26049,-0.029203,0.094993,-0.08125,0.33774,0.081923,-0.01744,0.092401,0.053557,0.11195,0.05475,0.036048,0.17916,0.079409,0.10853,-0.13305,-0.20327,0.00051321,-0.27261,-0.017742,0.1074,0.043628,0.074425,-0.10925,-0.0093494,0.12909,0.00075629,0.023244,0.029683,-0.16253,0.24194,-0.07583,0.0031888,0.076897,-0.16988,0.012552,-0.12383,-0.15953,-0.17894,-0.024501,-0.066183,-0.0549
36,0.20837,0.18035,0.32587,0.26523,0.40753,0.25638,0.26193,0.14429,0.24545,0.2325,0.16426,0.16715,0.069431,0.36305,0.25518,0.37004,0.11796,0.13509,0.12404,0.016446,0.098655,0.24097,0.22988,0.21552,-0.0060036,0.41098,0.23553,-0.33396,0.023909,0.024772,0.26509,0.16355,-0.094076,0.21087,-0.14992,0.0039283,1,-0.022233,-0.10086,-0.066589,0.082064,-0.010777,0.26889,-0.1275,0.14534,-0.30439,0.34334,0.19824,0.1419,0.20312,0.070413,0.22785,-0.011715,-0.15664,-0.054062,0.12621,0.17545,-0.20896,0.13908,0.22524,-0.052936,0.019537,-0.093934,0.17291,0.11096,-0.078215,-0.18648,-0.011886,0.03655,0.26467,0.17328,-0.21718,0.26709,0.047143,0.068513,-0.098937,-0.052816,-0.098274,-0.16798,-0.052425,0.083189,0.12038,0.19983,0.050171,-0.035633,0.34054,-0.27227,0.16966,0.03682,-0.062958,0.052964,-0.055092
37,0.076279,0.03992,-0.10951,0.25349,-0.18019,-0.045582,-0.071471,-0.069269,0.085387,0.0044781,0.1166,0.16524,0.12406,0.039083,0.0023622,-0.014441,0.050489,0.21926,-0.084081,0.12159,0.1482,0.1175,0.17106,-0.16072,0.098065,0.039931,0.1854,-0.11048,-0.15288,-0.089328,-0.13113,0.12388,0.12789,-0.015598,0.24501,0.037277,-0.022233,1,-0.044784,0.15072,-0.037044,0.092983,0.24203,-0.025217,-0.28656,-0.082055,0.13135,-0.063939,0.06134,0.083336,-0.14244,0.017217,-0.12638,0.019707,0.15864,0.2162,0.11215,0.11554,-0.014902,0.25991,0.11443,-0.29296,0.19474,0.30865,0.14606,-0.23253,-0.016119,-0.30588,0.1998,0.2835,-0.41528,0.11126,-0.24332,-0.1269,0.11775,-0.23329,0.069601,-0.087279,0.062571,0.061489,0.19611,-0.10365,-0.017631,0.041555,0.11713,0.10703,-0.17817,-0.18273,0.098235,0.14697,-0.12608,0.29961
38,-0.24304,-0.24247,-0.32976,-0.15961,-0.21815,-0.33988,-0.13883,-0.22709,-0.28992,-0.1369,-0.23504,-0.11457,-0.034262,-0.12035,-0.092057,-0.20564,-0.27922,0.13925,-0.027764,-0.2746,-0.022133,0.25648,-0.11358,0.05007,0.019894,-0.14472,0.15183,0.15985,0.41783,0.15286,0.17444,-0.092466,0.12371,0.15255,0.08171,0.20901,-0.10086,-0.044784,1,0.13091,0.23748,0.1829,0.13285,0.049065,0.17644,0.14691,0.085367,-0.12727,0.042678,-0.27178,0.075078,-0.079346,0.47081,0.11519,0.30779,-0.10859,0.3037,0.14965,0.31721,-0.19559,0.025336,0.25708,0.053136,0.094121,-0.13434,0.28367,0.12457,0.16212,-0.045036,0.069759,0.23346,0.095195,-0.028276,0.079363,-0.080944,-0.040095,-0.1272,-0.27664,0.18831,-0.090787,0.12601,-0.26062,-0.13307,-0.026934,-0.26075,-0.10412,-0.21661,-0.15056,0.0013174,-0.15917,0.0397,-0.21515
39,-0.13818,-0.14227,-0.1694,-0.11797,-0.10173,-0.14149,-0.052048,-0.16274,-0.12262,-0.28844,-0.030763,-0.016374,-0.24107,-0.12176,-0.20366,-0.085082,-0.076007,-0.0018182,0.0581,0.29219,-0.17666,0.19815,-0.15311,0.13469,-0.038643,-0.17585,-0.093841,0.091487,0.080284,-0.21795,0.072524,-0.34743,-0.0039276,-0.022768,-0.061595,0.12281,-0.066589,0.15072,0.13091,1,0.089223,-0.021025,-0.12327,0.26061,-0.021154,-0.09438,0.097646,-0.0013106,0.094666,-0.097544,0.018548,0.029597,0.019458,-0.16846,0.23559,-0.10086,0.019342,0.30491,0.048162,0.21306,0.031447,-0.21352,-0.20272,0.3342,0.19068,0.065418,0.41518,-0.15237,-0.30384,0.42423,0.22777,0.49615,0.016654,-0.054087,0.069283,-0.20535,-0.21215,-0.22031,-0.15303,-0.051606,0.014715,-0.14908,0.12117,-0.10583,-0.18535,-0.11097,0.14354,-0.031366,0.13208,0.16401,0.047225,-0.05974
40,-0.38368,-0.16907,-0.23044,-0.062843,-0.25996,-0.35532,-0.29533,-0.22341,-0.27181,-0.085836,-0.18078,-0.46484,-0.14665,0.094535,-0.10566,-0.14614,-0.35635,-0.1331,0.15529,-0.18433,0.0719,-0.1087,0.040569,0.16732,0.29835,-0.066263,0.072597,-0.013791,-0.13057,-0.17349,0.10704,-0.0035417,-0.07283,0.29975,0.10553,0.22358,0.082064,-0.037044,0.23748,0.089223,1,0.22465,0.14939,0.2428,-0.08475,-0.02206,-0.04589,-0.0063634,0.11956,-0.11981,-0.084049,0.013545,0.25293,-0.068877,0.16782,0.18897,0.11569,0.20875,0.10268,-0.094741,0.052016,-0.031276,-0.19234,-0.11217,-0.10045,0.12713,-0.015238,-0.026621,-0.13897,0.015815,0.22289,-0.029529,0.041221,-0.38448,0.19919,-0.12435,0.24682,-0.091696,-0.33249,-0.19246,0.069963,-0.05806,0.095117,-0.21519,-0.20611,0.038724,-0.007708,-0.18905,-0.19919,-0.17933,-0.067159,0.068072
41,-0.18529,-0.35191,-0.1535,-0.24864,-0.3371,-0.28446,-0.19218,-0.19822,-0.078448,-0.041341,-0.02638,-0.27236,-0.16848,-0.10327,-0.25043,-0.14545,-0.14686,-0.11937,0.17467,0.072206,0.16443,-0.068624,-0.03996,0.037336,0.13291,-0.075539,0.095404,-0.15848,0.12977,0.08418,0.065338,0.0065864,0.076529,0.42762,0.075586,0.10896,-0.010777,0.092983,0.1829,-0.021025,0.22465,1,0.18344,0.26588,0.21089,0.042647,0.25596,0.085792,-0.015173,-0.29894,0.16667,0.20917,0.36853,-0.14969,0.11822,0.10238,0.16256,0.16936,0.35992,0.18038,0.051488,-0.032286,0.36197,0.1076,0.18326,0.1483,0.053434,-0.13329,0.013844,-0.0053799,0.076171,-0.030747,-0.010252,0.0060467,-0.080754,-0.29126,-0.14654,0.037452,-0.010223,0.2961,0.29822,-0.036203,0.072328,-0.19114,-0.14354,0.36349,0.029454,0.0028628,-0.099176,0.045747,-0.21067,-0.16172
42,-0.066103,-0.10221,-0.092078,0.05029,-0.10561,-0.20341,-0.046105,0.098777,-0.13289,0.156,0.038697,-0.043052,-0.066488,0.14666,-0.034712,0.18642,-0.20038,0.11741,0.14332,0.037849,-0.076033,0.17266,0.23761,-0.090331,0.20619,0.11594,0.25756,-0.23475,0.15118,0.33847,0.061925,0.27283,0.10115,0.45843,0.28376,0.14171,0.26889,0.24203,0.13285,-0.12327,0.14939,0.18344,1,0.057605,0.055423,0.12314,0.12978,-0.084377,0.13663,0.086897,0.23648,0.036251,0.10808,-0.10538,-0.028643,-0.030063,0.29466,-0.2638,0.060018,0.070524,0.11413,0.039392,-0.021461,-0.15843,0.11522,-0.12653,0.011732,0.0011463,0.042403,0.18318,0.17764,-0.14393,-0.027016,0.0494,0.024658,-0.29175,0.27066,-0.044737,0.078475,0.25337,0.0034697,-0.46361,0.053601,0.0076757,-0.2603,0.095357,-0.36161,-0.12891,0.1156,-0.26459,0.18517,0.094343
43,-0.16171,-0.29234,-0.19882,-0.41427,-0.27164,-0.29637,-0.21683,0.073681,-0.28342,0.1246,-0.1711,-0.16343,0.011804,-0.097034,-0.2021,-0.26719,-0.15138,-0.015318,0.10322,0.18494,-0.15437,-0.013924,-0.023405,-0.13935,-0.025568,-0.15321,0.082361,-0.23117,0.10773,0.18975,0.042009,-0.27133,-0.1109,0.14795,0.12682,-0.022985,-0.1275,-0.025217,0.049065,0.26061,0.2428,0.26588,0.057605,1,0.10946,-0.063628,-0.064333,-0.13976,-0.14447,-0.025707,0.14832,0.11937,0.12223,0.011546,0.12089,0.28877,0.021271,0.059475,0.09871,0.18543,0.12587,-0.022614,0.038406,-0.25099,0.12152,0.18601,0.25703,-0.022968,-0.017147,0.17081,0.31777,-0.07594,0.11904,-0.27192,-0.047343,-0.10418,0.018162,-0.14094,-0.1189,0.1991,0.016945,0.0012787,0.074342,-0.059318,0.093721,0.13722,0.22267,0.025496,-0.13308,-0.033216,-0.081082,-0.060396
44,-0.13686,-0.22996,0.0041714,-0.30207,-0.040282,-0.10066,-0.16399,-0.093963,-0.079876,-0.019732,-0.096476,-0.041683,-0.064423,0.29233,0.039178,-0.22646,-0.15367,-0.2424,-0.10655,-0.00019838,-0.082065,-0.21767,0.038584,0.062227,0.034721,0.10923,0.14696,0.050698,0.20165,0.24233,-0.069697,0.078978,0.13501,0.033981,-0.25156,0.0095035,0.14534,-0.28656,0.17644,-0.021154,-0.08475,0.21089,0.055423,0.10946,1,-0.18444,0.13383,0.17639,-0.12105,-0.059945,0.03659,0.21199,0.16545,-0.16176,0.063417,-0.10862,0.18291,-0.016024,0.15733,0.075559,0.01857,0.076787,0.0062509,-0.13966,-0.016275,0.020407,0.049983,0.2678,-0.07645,-0.079879,0.19311,-0.051313,0.30439,0.091479,-0.20491,-0.11166,-0.32043,-0.020759,-0.024008,-0.014183,0.28953,-0.012224,0.036711,-0.013317,-0.13802,0.19392,0.11191,0.11888,0.15787,0.041724,-0.0326,-0.11664
45,-0.35794,-0.23314,-0.47897,-0.30181,-0.28737,-0.3263,-0.26161,-0.33019,-0.39605,-0.13551,-0.25357,-0.062799,-0.29022,-0.49586,-0.14124,-0.25661,-0.22464,-0.007317,-0.28084,-0.31186,-0.14828,0.078129,-0.070577,-0.19466,0.014854,-0.1794,0.016792,0.033019,0.17277,0.093731,0.10475,0.071478,0.15633,0.19061,0.48577,0.26222,-0.30439,-0.082055,0.14691,-0.09438,-0.02206,0.042647,0.12314,-0.063628,-0.18444,1,-0.21626,-0.069545,0.11344,-0.040574,0.28153,-0.10698,0.047825,0.19557,0.20085,0.027909,-0.071958,-0.20827,0.098227,0.063645,0.13235,0.26855,-0.087598,-0.22253,0.1171,0.020765,0.19171,0.057584,-0.016671,-0.079168,0.053542,0.096595,0.010198,-0.049019,0.051438,-0.03782,0.052593,0.036317,0.18202,0.018175,-0.17315,-0.42966,-0.20721,0.14849,-0.064808,-0.2126,-0.35769,-0.053867,-0.06046,-0.21423,-0.053942,-0.13609
46,-0.21834,-0.30218,-0.01421,-0.12991,-0.13071,-0.14063,-0.18052,-0.15454,-0.027003,-0.076325,-0.15933,-0.16809,-0.11995,-0.076797,0.022671,0.18005,-0.070587,-0.061328,0.075937,-0.023362,0.049182,-0.096289,0.045763,-0.091392,0.12398,0.061767,0.1923,-0.19603,0.31058,0.10071,0.31055,-0.20842,-0.020004,0.24223,-0.19857,0.22679,0.34334,0.13135,0.085367,0.097646,-0.04589,0.25596,0.12978,-0.064333,0.13383,-0.21626,1,0.075727,0.12644,0.31242,0.46881,0.30764,0.16247,-0.4139,-0.073558,0.054021,0.22392,0.10113,0.0087987,0.19871,-0.021659,0.054954,0.11229,0.27808,0.25668,-0.27722,-0.043928,0.21671,0.094187,0.14694,-0.030093,-0.21919,0.082812,0.024429,0.091771,-0.23173,-0.11878,-0.052741,0.10753,0.15507,0.33077,0.027856,0.020109,0.025279,-0.11474,-0.051754,-0.22405,-0.15154,-0.24339,0.20531,0.0959,-0.03584
47,-0.25142,-0.29212,-0.14201,-0.13195,-0.073815,-0.098618,-0.22711,-0.34402,-0.15201,-0.23441,-0.16865,-0.24433,-0.20805,-0.12846,-0.22078,-0.1492,0.015605,-0.13129,-0.15486,-0.18142,0.12484,0.086539,-0.17724,0.056887,0.27212,0.19909,-0.13403,-0.047278,-0.36141,-0.13525,0.012832,0.14956,-0.00074422,-0.093632,-0.063065,0.26142,0.19824,-0.063939,-0.12727,-0.0013106,-0.0063634,0.085792,-0.084377,-0.13976,0.17639,-0.069545,0.075727,1,0.018335,0.099805,0.24593,0.03686,-0.011057,-0.19781,0.1664,-0.085384,0.043325,-0.20293,-0.040505,-0.041326,0.11413,-0.085275,-0.13745,0.1472,0.22849,-0.13508,-0.1716,0.22129,-0.23727,0.073069,0.094735,-0.036637,0.025262,-0.071697,-0.056679,0.060826,-0.023564,0.15864,-0.11365,-0.19406,0.11348,0.1379,0.10074,-0.41008,0.026915,0.14227,0.1135,0.11992,0.27169,0.062921,-0.22495,-0.14194
48,-0.14908,-0.091252,-0.1195,-0.055874,-0.047261,-0.039999,-0.044602,-0.21819,-0.078128,-0.22547,-0.19855,-0.0020848,-0.149,0.12392,0.28472,0.064566,0.12585,-0.17641,-0.046489,-0.13415,0.054979,0.12221,0.08371,0.33735,0.36139,0.10084,0.013911,0.088045,0.059981,0.12542,0.12799,0.20772,0.09393,0.23048,0.244,0.082526,0.1419,0.06134,0.042678,0.094666,0.11956,-0.015173,0.13663,-0.14447,-0.12105,0.11344,0.12644,0.018335,1,0.35349,0.049755,0.38239,0.14128,-0.057284,-0.23492,0.25423,0.076017,-0.075809,0.0040034,-0.18454,0.15585,0.13647,-0.036647,-0.041923,0.037394,-0.1727,-0.14729,0.098654,0.21638,0.084993,0.13783,-0.00047986,-0.064134,-0.20238,0.3123,-0.10781,-0.00012353,0.10238,0.024884,-0.16313,0.062673,-0.097967,-0.34002,-0.26966,-0.31904,-0.088773,-0.22626,0.14343,-0.034734,0.10575,0.16577,-0.20692
49,-0.21232,-0.15225,-0.12447,-0.24936,-0.15875,-0.023044,-0.2788,-0.14654,-0.14775,-0.055397,-0.29252,-0.031544,-0.068518,0.010587,0.254,0.09297,0.20825,-0.036491,-0.12005,-0.28262,-0.29179,-0.13737,0.016765,-0.052009,0.14923,0.18629,0.0091809,0.020175,-0.044479,0.16987,0.12149,0.025484,0.051679,-0.10933,-0.14846,0.22566,0.20312,0.083336,-0.27178,-0.097544,-0.11981,-0.29894,0.086897,-0.025707,-0.059945,-0.040574,0.31242,0.099805,0.35349,1,0.19563,0.12567,-0.061196,0.0085804,0.024247,0.14408,-0.057103,-0.16072,-0.34452,0.069023,0.093155,0.2035,0.064273,-0.14652,-0.043993,-0.24429,-0.34514,0.10992,0.1947,-0.014515,0.029407,-0.1805,-0.036185,-0.16049,0.12123,0.008142,0.0095917,0.15285,0.062393,-0.014912,0.14301,0.097136,-0.064544,0.11015,-0.1591,-0.078304,-0.15436,0.22078,-0.21116,0.092682,0.14129,-0.096153
50,-0.39832,-0.36279,-0.22417,-0.38436,-0.22276,-0.25277,-0.27851,-0.059176,-0.29101,-0.12365,-0.23915,-0.17518,-0.16159,-0.37641,-0.066413,-0.073348,-0.20977,0.01202,-0.13344,0.075272,-0.013828,0.078504,-0.12668,-0.42382,-0.019249,0.043882,0.068186,-0.19195,0.33118,0.12979,0.2587,-0.069879,0.08297,-0.029468,-0.044146,0.26049,0.070413,-0.14244,0.075078,0.018548,-0.084049,0.16667,0.23648,0.14832,0.03659,0.28153,0.46881,0.24593,0.049755,0.19563,1,0.13707,-0.095423,-0.17408,0.029931,0.027653,0.20086,-0.41284,-0.0016291,0.0054656,0.058779,0.25781,-0.0247,-0.029329,0.40822,-0.015377,0.14886,0.34512,-0.085418,0.1364,0.12035,-0.10451,0.18201,0.12203,-0.0089913,0.010487,0.016705,0.05666,0.19464,0.078887,-0.018448,-0.1056,-0.048274,0.052274,-0.060371,-0.13834,-0.12516,-0.049633,-0.09019,0.075345,-0.13299,-0.27321
51,-0.15684,-0.28173,-0.098106,-0.18303,-0.09627,-0.15942,-0.025847,-0.15175,-0.11568,-0.074742,-0.087999,-0.1062,-0.14884,0.12807,0.12586,0.082837,0.163,0.026321,-0.2029,0.051939,-0.030633,0.089714,0.28011,0.16459,0.086624,0.29366,0.14137,-0.08459,0.021587,0.20708,0.1732,0.039801,-0.23316,0.27521,-0.060751,-0.029203,0.22785,0.017217,-0.079346,0.029597,0.013545,0.20917,0.036251,0.11937,0.21199,-0.10698,0.30764,0.03686,0.38239,0.12567,0.13707,1,0.23191,-0.10885,-0.35398,0.37107,0.10116,0.06339,0.049684,-0.051884,0.34732,0.018439,0.020199,-0.051717,0.061641,-0.13264,-0.12634,0.2041,0.36138,0.21576,-0.10553,0.004713,0.048674,0.1925,0.20959,-0.098843,0.14282,-0.093818,-0.29932,-0.18052,0.18131,0.16513,-0.026912,0.10915,0.0094485,0.081955,0.058134,0.14089,-0.0043076,0.39812,-0.028563,-0.0034737
52,-0.32379,-0.31091,-0.30604,-0.27094,-0.30393,-0.3298,-0.17448,-0.34624,-0.24935,-0.21521,-0.39214,-0.29916,-0.2145,-0.039288,-0.24423,-0.20888,-0.055119,-0.020598,-0.045541,-0.22928,-0.078267,0.032285,0.17483,0.29653,0.20009,-0.019792,0.13298,0.080821,0.083642,0.17487,0.21732,-0.23059,0.12806,0.54379,0.055107,0.094993,-0.011715,-0.12638,0.47081,0.019458,0.25293,0.36853,0.10808,0.12223,0.16545,0.047825,0.16247,-0.011057,0.14128,-0.061196,-0.095423,0.23191,1,-0.060989,0.16244,-0.09667,0.16093,0.22725,0.30317,-0.1224,-0.06693,0.28662,0.12101,-0.040552,-0.14505,-0.080749,-0.11538,0.16441,0.12655,0.011518,0.29018,0.055872,-0.14098,0.04206,-0.068403,-0.18074,0.17976,0.011162,0.076583,0.051743,0.2865,-0.062343,-0.097524,0.1693,-0.39064,-0.14279,-0.036813,0.14341,-0.039292,-0.12193,0.25129,-0.1244
53,0.10528,0.098978,0.056003,0.055737,-0.049545,0.052922,0.025878,0.061108,-0.09292,0.12975,0.075554,0.085596,0.14305,0.026052,0.21804,0.041373,0.071734,0.14353,-0.11177,-0.24948,-0.28998,0.079139,0.064201,-0.035825,-0.23711,0.17313,0.067845,0.22766,0.020395,-0.041007,-0.090903,-0.08835,-0.0023187,0.020431,0.22561,-0.08125,-0.15664,0.019707,0.11519,-0.16846,-0.068877,-0.14969,-0.10538,0.011546,-0.16176,0.19557,-0.4139,-0.19781,-0.057284,0.0085804,-0.17408,-0.10885,-0.060989,1,0.0032282,0.19249,-0.03902,-0.12581,0.074651,-0.2173,0.015891,0.2696,-0.00019087,-0.248,-0.24509,0.38501,-0.15051,-0.41057,0.16795,-0.3037,0.019177,0.013557,-0.13085,0.21343,-0.23236,0.18361,0.20476,0.15105,0.11019,-0.2343,0.010791,0.04564,0.041323,0.11625,-0.11635,0.054717,0.1401,0.064756,-0.041488,0.026903,-0.31329,0.024877
