,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.75471,0.68392,0.75087,0.71107,0.70921,0.71955,0.63532,0.66185,0.50738,0.56284,1,0.58393,0.43769,0.68532,0.36983,0.38331,0.30157,0.29273,0.2318,0.26956,0.14795,-0.022833,-0.044019,0.025476,0.093064,0.13077,0.092119,-0.26518,-0.31125,0.017267,-0.072163,-0.17834,-0.32074,-0.24402,-0.17316,-0.29642,-0.037488,-0.32134,-0.077596,-0.21608,-0.16992,-0.24218,-0.36543,-0.12166,-0.22084,-0.055696,-0.19893,0.056234,-0.33331,-0.12778,-0.22039,-0.17377,-0.40339,0.062134,-0.23115,-0.050724,0.13339,-0.12864,0.091917,-0.1769,-0.12774,0.14719,-0.10662,0.12957,-0.11255,-0.047932,-0.016516,0.051077,-0.0041032,-0.20241,-0.10804,-0.16349,-0.024571,-0.069788,0.08686,0.010323,0.22869,0.33065,-0.093617,-0.17287,-0.042944,-0.12259,-0.33461,-0.10022,-0.18629,-0.02569,-0.07273,0.069296,0.38242,0.24198,0.42153,0.46489,0.010788,0.40665,0.30026,-0.012646,0.30828,-0.039542,-0.10011,0.10603
11,0.61357,0.61342,0.61172,0.6298,0.72785,0.48283,0.64759,0.62068,0.61512,0.57597,0.58393,1,0.48757,0.58159,0.48735,0.29626,0.34381,0.26932,0.28924,0.39933,0.17669,0.09316,0.029269,-0.13754,-0.0023104,-0.206,0.012352,-0.2328,-0.055061,0.04324,-0.060271,-0.066316,-0.16238,-0.20496,-0.18049,-0.24477,-0.20962,-0.25222,-0.19446,-0.20314,-0.42456,0.0071372,-0.33811,-0.28248,-0.26132,-0.23976,-0.16351,-0.020112,-0.33529,-0.15057,-0.20265,-0.42953,-0.14843,0.027848,-0.26549,-0.12872,-0.065833,0.068406,-0.061517,-0.07755,0.13801,0.15977,-0.098874,-0.0047603,0.034753,0.12987,0.064411,0.18309,0.12778,0.072553,-0.056182,0.057525,-0.12574,-0.012255,0.31364,0.067756,0.15354,0.41635,0.08923,0.15367,0.060056,-0.073459,-0.22456,0.076348,0.12618,-0.11337,0.046034,-0.13268,0.31046,0.15124,0.22096,0.16768,0.19177,0.40794,0.12504,-0.078038,0.26621,0.10732,-0.07963,-0.106
12,0.52433,0.58655,0.39842,0.41567,0.49504,0.44412,0.46741,0.38747,0.25012,0.48665,0.43769,0.48757,1,0.50787,0.29942,0.12637,0.32465,0.23549,0.28079,0.30485,0.22622,0.11458,0.10616,-0.076762,-0.076378,-0.036057,-0.26573,-0.08745,-0.0084098,-0.053156,-0.25065,-0.049483,-0.25285,-0.15559,-0.096511,-0.218,-0.0045626,-0.033945,-0.1206,-0.35346,-0.016696,-0.02371,-0.11242,0.002677,-0.25506,-0.28362,-0.38232,-0.12984,-0.10714,-0.091443,0.0062905,0.13003,-0.30899,-0.055058,-0.16479,-0.12512,-0.041035,-0.083842,-0.17057,0.025348,0.1843,0.07473,-0.12316,0.067736,-0.29526,0.004759,0.036866,0.23115,-0.072046,0.095774,-0.12926,-0.14152,0.00050331,-0.23397,-0.052564,0.013925,0.07012,0.40943,-0.027026,-0.015507,0.10965,0.15019,-0.28167,-0.11833,0.044958,0.12241,-0.004845,0.070496,0.16657,0.099292,0.26772,0.35197,0.19324,0.22782,0.18882,-0.10477,0.12108,-0.21445,-0.080772,-0.046912
13,0.67736,0.58713,0.67807,0.59862,0.71622,0.57379,0.63926,0.64699,0.53679,0.6746,0.68532,0.58159,0.50787,1,0.38532,0.37728,0.34216,0.55896,0.27238,0.30521,0.16723,-0.080948,0.0030336,-0.001601,0.057971,0.055405,-0.026084,-0.25604,-0.21903,-0.083813,-0.21772,-0.18607,-0.14789,-0.3496,-0.19382,-0.37829,-0.13711,-0.20311,-0.087592,-0.28534,-0.33396,-0.12129,-0.42233,-0.1656,-0.35951,-0.2099,-0.27293,0.061732,-0.30353,-0.21377,0.0090055,-0.25615,-0.38001,-0.027484,-0.35552,0.050079,-0.017276,-0.11256,0.0083555,0.068501,0.094397,0.2044,-0.22742,0.13895,-0.098134,-0.004707,-0.10213,0.18508,0.10293,-0.097484,-0.23978,0.08242,-0.031205,-0.096242,0.17888,0.0092134,0.13216,0.35084,0.016616,-0.13145,0.11916,-0.0002041,-0.29174,-0.022196,-0.062995,-0.15137,0.062918,0.019751,0.07807,0.12283,0.19479,0.36204,0.074397,0.37023,0.2545,-0.16138,0.31759,-0.089913,-0.13744,0.11913
14,0.61899,0.51291,0.44164,0.55453,0.64951,0.36189,0.5588,0.542,0.4754,0.43534,0.36983,0.48735,0.29942,0.38532,1,0.23663,0.31805,0.33244,0.17799,0.26128,-0.058854,0.14241,-0.036169,-0.10411,-0.26453,0.057851,-0.16201,-0.24871,-0.30517,-0.030504,-0.20046,-0.14456,-0.30904,-0.12622,-0.022445,-0.15452,-0.31471,-0.039963,-0.18557,-0.25799,-0.26872,-0.15923,-0.063114,-0.23721,-0.13364,-0.18636,-0.19097,-0.086339,-0.3393,-0.2639,-0.15636,-0.30996,0.04976,-0.16534,-0.33655,-0.12609,-0.24601,0.079264,-0.2913,0.0070536,0.062555,-0.1176,-0.24811,-0.20151,0.036521,0.045437,0.17672,-0.030546,0.311,0.1958,-0.20548,-0.19659,-0.022727,-0.16759,0.0034079,-0.05509,0.083681,0.24925,-0.080048,-0.039601,-0.1583,0.0025512,0.10318,-0.13207,-0.11682,0.038584,-0.35984,0.10373,0.19073,-0.092954,0.13353,-0.020758,0.061386,0.19308,0.24011,-0.32889,0.052354,-0.24513,0.093867,-0.062656
15,0.56288,0.50481,0.40202,0.48674,0.47746,0.29019,0.50893,0.3182,0.49301,0.4865,0.38331,0.29626,0.12637,0.37728,0.23663,1,0.035125,0.17879,-0.11357,0.22033,-0.057779,-0.13427,-0.028272,0.10866,-0.064091,0.22294,-0.029159,-0.22453,-0.22502,0.081459,-0.37819,-0.23721,0.052313,-0.24006,-0.22997,-0.43806,-0.076185,-0.28191,-0.35982,-0.28649,-0.38502,-0.26861,-0.30813,-0.019949,-0.53639,-0.29255,-0.25156,0.28622,-0.41873,-0.14067,0.11558,-0.23449,-0.029238,0.0085723,-0.26052,-0.30151,-0.16755,-0.17234,-0.20478,0.050561,-0.28441,-0.026317,-0.18096,-0.039739,-0.094507,-0.0021007,0.091412,-0.018265,0.14568,-0.22691,-0.017957,0.2169,0.0087982,0.1464,-0.24564,0.03856,0.053263,0.13653,0.057363,0.21741,0.33333,-0.05751,-0.25922,0.064416,-0.22269,-0.10084,-0.071751,0.22092,0.051418,0.090505,0.25161,0.40424,-0.026747,0.19059,0.20837,0.18583,0.26128,0.013832,-0.068878,-0.010883
16,0.36186,0.29781,0.35659,0.45384,0.47394,0.36748,0.31956,0.35354,0.42381,0.31295,0.30157,0.34381,0.32465,0.34216,0.31805,0.035125,1,0.38158,0.13715,0.44998,-0.16829,0.17533,0.10197,0.14246,-0.019604,0.066085,-0.022609,-0.15744,0.13453,-0.09203,0.08571,0.047075,-0.19377,-0.34053,0.009975,0.089852,0.06086,0.10522,0.34181,-0.0039445,-0.057692,0.12822,-0.19992,-0.15589,-0.15955,0.037052,0.0057929,-0.021025,-0.048059,-0.037048,0.088712,-0.089181,-0.13993,0.1722,0.073608,0.14268,0.1404,0.095359,0.038391,-0.052748,0.1098,0.16379,-0.022406,0.1195,0.029239,0.26756,-0.034368,-0.077155,-0.043675,0.035473,-0.049297,-0.10463,-0.15017,-0.14694,0.070137,0.021625,0.1015,0.11236,-0.14808,0.088757,-0.11978,-0.14614,-0.11865,-0.13741,0.21461,0.10333,0.0081808,0.22036,0.076629,0.025093,0.17614,-0.075476,-0.0032043,0.15307,-0.023002,-0.16485,-0.18579,-0.029864,-0.016616,0.011647
17,0.4126,0.44294,0.50033,0.4232,0.43724,0.34507,0.33618,0.36656,0.41587,0.33396,0.29273,0.26932,0.23549,0.55896,0.33244,0.17879,0.38158,1,-0.033768,0.26036,0.10161,-0.014555,0.026668,-0.16931,-0.053889,0.15447,0.05784,0.087436,-0.18314,-0.02258,-0.24321,0.11556,-0.042214,-0.17888,-0.12422,-0.12259,-0.22291,-0.0095379,-0.0049595,-0.29531,-0.19811,0.13406,-0.34003,0.035785,-0.096738,0.0064088,-0.11038,0.12461,-0.1101,-0.0018245,0.16603,-0.046128,-0.066761,-0.090812,-0.23217,0.032425,-0.032202,-0.082708,-0.12079,-0.047234,0.094523,0.098982,-0.10446,-0.088241,-0.040687,-0.025426,0.014727,-0.09667,0.15149,0.066331,-0.021396,-0.16471,-0.099853,-0.023558,0.02012,0.16169,0.096562,0.034872,-0.13719,0.024352,0.043851,-0.094036,0.12209,0.082431,-0.24691,-0.011146,0.1428,-0.17475,-0.18043,0.023448,-0.097036,0.096378,-0.13196,0.043975,0.16598,-0.23744,0.19639,-0.18376,-0.14555,-0.13186
18,0.216,0.24994,0.3521,0.23238,0.23261,0.16922,0.16928,0.27949,0.30083,0.37574,0.2318,0.28924,0.28079,0.27238,0.17799,-0.11357,0.13715,-0.033768,1,0.11153,0.089981,0.041855,-0.072573,-0.1398,-0.11093,-0.032846,-0.24322,-0.3477,-0.061958,-0.062799,0.13248,0.024265,0.049817,0.027049,-0.0079359,-0.16481,-0.054438,0.36031,0.075912,0.053124,0.040035,-0.17847,-0.094664,-0.12492,0.074285,0.037643,0.25338,-0.38086,0.021324,-0.025685,0.082098,-0.011071,-0.080308,0.049922,-0.014255,0.15355,0.039219,-0.062475,0.13029,-0.090121,0.092014,0.14105,-0.02573,0.025702,0.030647,-0.16511,0.15066,0.12381,0.016774,0.24645,-0.22816,-0.25189,-0.12007,-0.072505,0.2429,-0.060185,0.035223,-0.0067673,0.08364,-0.18908,0.066246,-0.1201,-0.19246,-0.25471,0.022258,0.12401,-0.10898,0.072398,0.21644,-0.077338,0.061588,-0.10691,-0.094192,0.14942,0.066328,0.058544,-0.10227,-0.033436,-0.1307,-0.12255
19,0.44191,0.39051,0.38081,0.45273,0.4834,0.39242,0.51381,0.46087,0.45481,0.43374,0.26956,0.39933,0.30485,0.30521,0.26128,0.22033,0.44998,0.26036,0.11153,1,-0.21867,0.12411,0.036312,-0.061931,0.083957,-0.055954,-0.0017646,-0.0051619,0.18783,-0.13618,-0.17997,-0.25422,-0.11942,-0.15823,-0.04842,-0.49221,-0.013397,-0.077403,-0.25657,-0.27107,-0.27821,0.18944,-0.23387,-0.28961,-0.33612,-0.0053478,-0.12181,0.086843,-0.24642,-0.13435,0.017064,-0.2711,0.094314,-0.23453,-0.17676,0.15522,0.065368,0.05788,-0.16247,-0.17223,0.21727,-0.0026629,0.067968,-0.2127,0.10528,-0.12228,0.16876,-0.12346,-0.08409,0.12287,-0.090643,0.067288,-0.033951,0.16354,0.18519,0.085339,-0.014797,0.047939,-0.066867,0.16506,0.132,-0.046024,-0.25271,-0.035034,0.18089,-0.086312,0.1674,0.28424,0.062282,0.034148,0.060693,0.14882,0.13001,0.1738,0.040479,0.0013113,0.088798,0.013444,0.068096,0.19215
20,0.032449,0.22071,0.20526,0.018126,0.087561,0.12174,0.026925,0.17258,0.15565,0.12205,0.14795,0.17669,0.22622,0.16723,-0.058854,-0.057779,-0.16829,0.10161,0.089981,-0.21867,1,0.12456,0.14284,-0.13441,-0.22509,0.083379,-0.3014,0.06599,-0.32031,0.21232,0.10386,0.10081,0.10657,-0.098376,-0.1401,0.032766,0.1051,-0.089755,-0.061561,-0.02475,0.085514,-0.26058,-0.26621,0.069187,0.13991,-0.087551,-0.14263,-0.27996,0.081908,0.085607,0.025963,0.014977,-0.11403,0.29839,0.077887,-0.22709,0.091665,-0.22928,-0.037344,0.30057,0.08623,0.26512,-0.092574,0.17976,-0.09913,-0.20384,-0.28747,0.41121,-0.13385,0.024694,0.012719,-0.24903,0.036764,-0.10852,0.0055915,0.25587,-0.15391,0.084835,0.0050063,-0.062869,-0.042832,0.14049,-0.15455,0.00033423,-0.11098,0.044622,0.038536,-0.15725,0.030155,0.21225,0.087693,-0.0079399,-0.11155,0.21997,0.01297,-0.022526,0.46479,0.097199,0.18034,-0.15082
21,-0.048601,0.049315,-0.042419,-0.092202,-0.0056798,0.02139,0.037304,-0.0043179,0.093203,-0.0027412,-0.022833,0.09316,0.11458,-0.080948,0.14241,-0.13427,0.17533,-0.014555,0.041855,0.12411,0.12456,1,0.17167,-0.41814,-0.22033,-0.24813,-0.18044,0.25324,-0.026699,0.28758,0.31913,-0.01611,0.040815,0.040056,0.095701,0.00013686,-0.10173,0.051939,0.03113,0.038973,0.10679,0.11317,0.12047,0.016219,-0.062919,0.10917,-0.16439,-0.096007,0.21689,0.12388,-0.12618,0.025102,0.081018,-0.057611,0.022708,0.19315,0.10997,-0.16795,-0.01124,-0.12267,0.16868,0.16995,0.14655,0.17555,0.045077,0.1257,0.11206,-0.030165,-0.10776,0.069412,-0.015143,-0.19465,0.07517,-0.17994,0.21409,0.0065632,0.053744,0.34478,-0.067363,0.027656,-0.043757,0.22377,-0.0038634,0.099731,0.13086,0.29029,-0.049836,0.1758,0.033982,-0.039492,-0.23062,-0.058034,-0.29052,0.25778,0.020712,-0.070996,0.083942,0.15494,0.0073829,-0.066829
22,-0.058857,-0.017768,-0.00038936,-0.027468,-0.053956,-0.12,-0.20026,-0.1383,-0.010289,0.011852,-0.044019,0.029269,0.10616,0.0030336,-0.036169,-0.028272,0.10197,0.026668,-0.072573,0.036312,0.14284,0.17167,1,-0.018511,-0.15352,-0.12514,0.2088,0.34147,-0.14363,-0.11527,0.13434,-0.29622,0.29458,-0.014066,-0.10909,0.17972,-0.015918,-0.14487,0.08261,0.21849,-0.16835,0.10043,0.17148,0.0072145,0.0064207,0.14052,-0.067268,-0.042822,-0.11614,-0.066701,-0.040605,0.23629,0.23956,0.12662,0.04014,0.17876,0.069133,-0.24075,-0.06046,0.10276,0.092077,0.33856,0.033047,0.21987,-0.11746,0.046749,-0.14692,0.11706,0.02766,0.073038,-0.18703,-0.16815,-0.16367,-0.0058635,-0.23526,0.21615,0.08257,0.10832,0.046157,-0.077781,-0.072922,-0.12648,-0.070862,-0.21309,-0.034686,-0.0071432,0.03024,0.1199,-0.054098,0.04976,0.057513,0.065744,-0.16181,0.061276,0.12524,-0.18208,-0.19347,0.27459,0.29508,0.11195
23,0.0067879,-0.13877,0.033289,0.070661,-0.040142,0.085163,-0.084168,0.037317,-0.069865,-0.03822,0.025476,-0.13754,-0.076762,-0.001601,-0.10411,0.10866,0.14246,-0.16931,-0.1398,-0.061931,-0.13441,-0.41814,-0.018511,1,0.10755,0.11671,0.063923,-0.16413,0.24826,-0.30973,-0.17083,-0.22749,-0.043089,-0.24292,-0.1041,0.06577,0.54519,-0.10733,0.43536,0.073251,0.017128,-0.027104,0.11051,-0.090593,-0.029276,-0.26514,0.30229,-0.24515,-0.17607,-0.19937,-0.10058,0.072708,-0.00085675,0.46265,0.27544,-0.23634,0.062377,0.11955,0.1918,0.089324,-0.042122,0.066652,-0.020906,0.18268,-0.06369,-0.038479,0.081904,-0.098404,0.018638,-0.02074,0.13453,0.16223,0.085952,-0.057762,-0.32437,0.068893,-0.1762,-0.2747,0.030036,0.049931,-0.16871,-0.022986,-0.042608,-0.11368,0.051695,-0.28966,0.057069,0.12019,0.074749,0.020123,0.25033,0.032308,0.18011,-0.35865,-0.042478,-0.11534,-0.19041,-0.13192,0.22611,0.21447
