,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
20,0.86538,0.82839,0.77573,0.78336,0.87065,0.83496,0.79266,0.80707,0.78625,0.7773,0.79982,0.75175,0.75881,0.782,0.70454,0.7963,0.81944,0.79289,0.72133,0.81054,1,0.66745,0.71724,0.71439,0.65854,0.6482,0.49927,0.63652,0.75903,0.66262,0.55765,0.48388,0.58812,0.44227,0.27799,0.35653,0.35718,0.42195,0.40788,0.21061,0.26376,0.047615,0.13233,0.41148,0.044863,0.16266,0.25446,0.11724,-0.006793,0.032098,-0.11801,-0.23949,-0.10576,-0.1272,-0.1318,-0.15087,-0.056199,-0.015749,-0.15844,0.16188,-0.21869,0.047601,-0.14659,0.047472,-0.29545,0.10155,-0.11878,0.18475,0.018074,-0.00054981,-0.11665,-0.11935,-0.12562,-0.1142,-0.13978,-0.028185,0.33991,-0.06405,-0.17826,-0.082206,-0.30945,-0.15998,-0.14634,-0.033066,0.017056,0.020123,-0.056245,-0.19387,-0.083637,-0.085366,0.020505,-0.031301,-0.043044,-0.089326,0.38408,-0.23954,0.078297,0.020207,0.078587,0.066641,0.10723,-0.033747,0.34298,-0.15345,0.17549
21,0.76122,0.80269,0.77984,0.77088,0.72089,0.68353,0.74874,0.64157,0.73342,0.76857,0.75706,0.63346,0.69826,0.69489,0.67858,0.7711,0.68973,0.77594,0.72886,0.63266,0.66745,1,0.68587,0.77732,0.67843,0.47523,0.63775,0.5157,0.6305,0.59592,0.47197,0.39569,0.61426,0.42968,0.35643,0.58202,0.43003,0.36097,0.19809,0.15009,0.48478,-0.21093,0.21495,0.094312,0.23939,0.0034586,0.092576,0.17371,-0.067945,-0.13187,-0.091131,-0.15897,-0.25216,-0.1266,-0.09088,-0.34463,-0.10988,-0.019385,-0.0942,0.051404,-0.027983,0.024629,-0.0079641,0.065466,-0.16066,-0.015052,-0.013417,0.096367,-0.16467,-0.089623,-0.13896,-0.39092,-0.2333,-0.14121,-0.11452,-0.020773,0.18101,0.015391,-0.1416,-0.19848,-0.18996,-0.0027831,-0.13405,0.046845,-0.031185,0.093913,-0.12148,-0.11728,-0.0039516,-0.030048,0.0031062,0.028985,-0.22856,-0.093271,0.2037,-0.20816,0.26821,-0.10971,0.015763,-0.2388,-0.0072512,-0.070436,0.24522,-0.23305,0.16624
22,0.73941,0.76109,0.72205,0.65486,0.73387,0.72951,0.75655,0.66478,0.68401,0.70584,0.75936,0.70039,0.75268,0.71109,0.66697,0.78636,0.7084,0.70428,0.65664,0.51757,0.71724,0.68587,1,0.67069,0.61319,0.56824,0.52888,0.47919,0.61305,0.55512,0.42823,0.45664,0.57668,0.41211,0.23718,0.35839,0.43718,0.37179,0.29746,0.19715,0.37264,0.037034,0.082513,0.13259,0.08828,-0.16624,0.23925,0.20269,0.10291,-0.056472,-0.041186,-0.23963,-0.20451,-0.25607,0.075738,-0.26877,-0.22743,-0.082569,-0.32836,0.13747,-0.28781,0.091432,-0.039295,0.077646,-0.28512,0.031868,-0.039569,0.184,-0.079563,-0.063194,-0.11796,-0.043752,-0.086927,-0.16354,-0.2317,0.034392,0.29138,-0.012775,-0.30147,-0.18276,-0.16325,-0.062463,0.055882,0.030621,-0.049394,0.051032,-0.15161,-0.16669,0.099013,-0.10846,-0.095702,0.027848,-0.18411,-0.24197,0.41966,-0.071824,0.07324,-0.013941,-0.062295,-0.031509,0.099871,0.049739,0.11746,-0.021349,0.29735
23,0.76656,0.82341,0.77233,0.71023,0.76142,0.76452,0.75804,0.72524,0.80163,0.72683,0.76099,0.76733,0.78957,0.66455,0.77823,0.75024,0.73511,0.762,0.66562,0.66558,0.71439,0.77732,0.67069,1,0.6897,0.48349,0.58203,0.53487,0.65094,0.6882,0.34732,0.46231,0.59517,0.49887,0.22757,0.44324,0.41354,0.44932,0.35872,0.24556,0.45112,-0.16029,0.18789,0.31352,0.24675,0.0046667,0.16562,0.13064,0.070784,-0.15248,-0.02692,-0.10653,-0.1689,-0.17603,0.07023,-0.26127,0.064912,0.01136,-0.21746,0.016399,-0.19704,0.10161,-0.09097,0.070047,-0.23853,0.14164,-0.12452,-0.015929,0.00011566,0.055646,-0.031839,-0.2614,-0.043936,-0.12925,-0.046732,0.10969,0.2916,-0.13771,-0.010915,-0.1149,-0.32587,0.039035,-0.032056,-0.17193,-0.059507,0.12226,0.013327,-0.16114,-0.0066282,-0.041138,-0.11631,0.12028,-0.01199,-0.23033,0.17818,-0.18486,0.14872,-0.059109,-0.058729,-0.087632,-0.061346,-0.091312,0.11465,-0.068457,0.2086
24,0.79812,0.74838,0.75463,0.73949,0.74416,0.76281,0.7577,0.69231,0.75523,0.75599,0.69811,0.68901,0.78522,0.67212,0.62335,0.73231,0.62266,0.76589,0.68137,0.62148,0.65854,0.67843,0.61319,0.6897,1,0.50964,0.47708,0.56932,0.55328,0.67258,0.62124,0.57303,0.61593,0.37756,0.17445,0.44147,0.39029,0.60759,0.38915,0.33098,0.34855,0.0023564,0.36414,0.16653,0.078756,0.068278,0.14755,-0.049663,0.074533,-0.068367,-0.11456,-0.21062,-0.13616,-0.17172,-0.02732,-0.24987,-0.0023068,0.16437,-0.21816,0.19523,-0.07534,-0.04705,-0.10051,0.04139,-0.13728,0.24431,-0.048326,0.060733,0.036897,-0.086194,-0.14805,-0.16496,-0.14059,0.089336,-0.13768,-0.1843,0.44868,-0.022262,0.0038534,-0.3204,-0.14844,-0.088425,0.012658,0.05793,-0.034299,0.040282,0.10703,-0.28921,-0.0767,-0.0060077,-0.028748,0.23157,-0.045122,-0.070932,0.21484,-0.32171,0.33109,-0.00093152,-0.14679,0.0017236,-0.19342,-0.032475,0.20841,0.022111,0.03644
25,0.6268,0.57617,0.62359,0.53738,0.54794,0.61805,0.63869,0.42361,0.56985,0.6079,0.55845,0.41116,0.54692,0.48399,0.51354,0.5977,0.55081,0.54645,0.43185,0.63093,0.6482,0.47523,0.56824,0.48349,0.50964,1,0.41519,0.37761,0.4308,0.47927,0.34665,0.37101,0.54566,0.27879,0.38233,0.18904,0.29891,0.50448,0.23169,0.18288,0.32208,0.24299,0.32593,0.18911,-0.017421,-0.004749,0.1635,-0.038732,0.13311,-0.0013631,-0.030107,-0.45965,-0.23207,-0.17488,-0.13187,-0.24435,-0.12762,-0.006249,-0.061712,0.061698,-0.083896,0.049163,-0.089814,0.039449,-0.38804,0.051219,-0.093859,0.033387,-0.043587,0.015835,-0.044252,-0.1668,-0.13964,-0.0017336,-0.40144,0.057998,0.28197,0.14531,-0.25564,0.039176,0.041326,-0.14262,-0.027547,0.0002689,0.18263,0.067707,-0.20221,-0.33716,0.0087636,-0.012088,0.1278,-0.089317,-0.080925,-0.059491,0.27468,-0.085529,0.069687,0.019747,0.098457,-0.052942,-0.18113,0.10604,0.23357,-0.052397,0.19602
26,0.70842,0.68198,0.70016,0.53566,0.64978,0.61163,0.62075,0.58233,0.5403,0.69635,0.55653,0.40655,0.61409,0.64408,0.66547,0.5316,0.53278,0.6235,0.62769,0.49017,0.49927,0.63775,0.52888,0.58203,0.47708,0.41519,1,0.49143,0.46473,0.61826,0.39382,0.56488,0.56961,0.46217,0.14013,0.49666,0.45064,0.28797,0.41933,0.15116,0.25988,-0.12657,0.2157,0.088076,0.17864,0.058851,-0.021563,-0.065031,-0.10759,-0.14661,-0.10656,-0.1411,-0.26697,0.063447,-0.12133,-0.27292,-0.029479,-0.058124,-0.033289,-0.15546,-0.064535,-0.050931,-0.11187,0.097743,-0.28472,-0.055279,-0.13788,0.24866,0.29072,-0.023729,0.00074317,-0.37981,-0.10711,-0.28175,-0.018795,0.1138,0.25929,-0.097045,-0.068418,-0.23127,-0.083692,0.015844,-0.062722,-0.12486,0.13228,0.076948,-0.20133,-0.13545,0.26056,-0.084172,-0.073999,-0.14264,-0.2542,-0.18968,0.19173,-0.15234,-0.03231,-0.19117,0.23725,-0.046219,-0.22362,0.044441,0.34931,-0.10758,0.14166
27,0.69473,0.66444,0.60037,0.66633,0.65424,0.69265,0.57778,0.73585,0.62541,0.70033,0.52688,0.57413,0.59018,0.6253,0.59999,0.62436,0.61563,0.66477,0.58044,0.64528,0.63652,0.5157,0.47919,0.53487,0.56932,0.37761,0.49143,1,0.5271,0.69428,0.59141,0.35141,0.42344,0.26505,0.29295,0.42238,0.55069,0.20672,0.36432,0.46557,0.34142,-0.024591,0.24953,0.18693,-0.017992,0.045162,0.016573,0.042155,-0.045862,-0.12191,-0.12137,-0.27275,-0.052894,0.015697,0.0048072,-0.13632,-0.087512,-0.050656,-0.099803,0.17922,-0.26967,-0.079749,-0.2569,0.016681,-0.24063,-0.0086005,0.093232,0.17251,0.10934,-0.11102,-0.15955,-0.082912,-0.034785,-0.3676,0.15001,0.10256,-0.026308,-0.056533,0.035249,0.12039,-0.14184,0.017735,-0.030293,0.13393,0.24117,0.0090136,-0.14249,-0.20438,0.0085069,-0.18531,-0.060122,0.24011,-0.28345,-0.040954,0.30063,-0.28119,0.19284,0.021474,0.17416,0.10084,-0.17344,0.084937,0.077688,0.067376,0.19998
28,0.72625,0.75107,0.70815,0.72202,0.68569,0.66323,0.71386,0.71477,0.68899,0.67455,0.68853,0.70202,0.68562,0.6552,0.65716,0.73271,0.72534,0.71283,0.54505,0.69746,0.75903,0.6305,0.61305,0.65094,0.55328,0.4308,0.46473,0.5271,1,0.54934,0.39663,0.36514,0.42658,0.46771,0.10302,0.38428,0.2499,0.42133,0.33424,0.13904,0.43191,0.0055384,0.18103,0.4187,-0.023109,0.22996,0.14072,0.1983,-0.14732,-0.008424,0.047906,-0.23299,0.10045,-0.057541,0.067478,-0.19927,0.14157,0.034041,-0.1373,0.16873,-0.2142,0.1353,-0.16605,0.13408,-0.11094,0.029893,-0.13082,0.10304,-0.27128,0.034592,-0.0099405,-0.16563,0.072654,-0.27136,-0.15323,0.0045092,0.33266,0.069146,-0.02681,-0.12464,-0.25038,-0.019803,-0.0065582,0.060941,0.04408,0.075657,-0.14546,-0.024768,0.039199,-0.048605,-0.0023531,0.010978,-0.074751,-0.083688,0.46391,-0.22634,0.016422,0.018657,0.10422,0.14624,0.12714,0.15999,0.22665,-0.18842,0.050382
29,0.76514,0.72535,0.64443,0.60269,0.7438,0.73153,0.73212,0.69966,0.7178,0.72777,0.60977,0.70284,0.67198,0.6319,0.68613,0.64542,0.59415,0.69315,0.6421,0.67409,0.66262,0.59592,0.55512,0.6882,0.67258,0.47927,0.61826,0.69428,0.54934,1,0.58303,0.38897,0.43919,0.42831,0.21365,0.37698,0.48196,0.42578,0.38244,0.19777,0.24864,-0.10799,0.17853,0.36175,0.12927,-0.11339,-0.031614,0.041002,-0.07997,-0.0047247,-0.1093,-0.27413,-0.11583,-0.10399,0.033688,-0.12962,-0.029384,0.11349,-0.28299,0.12939,-0.18911,-0.052531,-0.1376,-0.13373,-0.16925,0.048279,-0.099343,0.12204,0.099861,0.062015,-0.14216,-0.20938,0.091453,-0.24519,0.062128,0.1368,0.31656,0.072551,0.027956,-0.082614,-0.13401,0.0099433,-0.089025,-0.061583,0.12468,-0.056855,0.089395,-0.32164,0.13027,-0.031358,-0.083672,0.082127,-0.097847,-0.1743,0.30476,-0.25616,0.043644,-0.1071,0.16153,0.050888,-0.19608,-0.0588,0.21373,0.088158,0.2679
30,0.60143,0.57157,0.48504,0.53482,0.63121,0.5878,0.57129,0.62228,0.58774,0.53657,0.58592,0.50668,0.59875,0.59884,0.35843,0.61322,0.48564,0.55498,0.43631,0.53317,0.55765,0.47197,0.42823,0.34732,0.62124,0.34665,0.39382,0.59141,0.39663,0.58303,1,0.42129,0.26896,0.3458,0.35743,0.19107,0.44142,0.15805,0.32505,0.2586,0.23092,-0.16239,0.17964,0.13227,0.13514,0.053847,0.12859,-0.02568,0.065677,-0.16949,-0.15334,-0.27888,0.030929,-0.041315,-0.095279,-0.052351,-0.16222,0.026395,-0.1381,0.23558,-0.16896,-0.16325,-0.068141,0.017675,-0.11349,0.12911,0.038901,0.14059,0.042144,-0.16341,-0.24158,-0.019143,0.0067184,-0.097269,0.12331,-0.051608,0.2654,0.072919,-0.14569,-0.29748,-0.085031,-0.11829,-0.068415,0.14596,0.16354,-0.076544,-0.018492,-0.2875,-0.04013,0.078646,0.033699,0.067149,-0.20264,-0.0019306,0.12199,-0.30463,0.051478,-0.21887,-0.12925,0.1636,-0.18638,0.0463,0.23347,0.23424,0.17787
31,0.63033,0.61675,0.55777,0.46817,0.63589,0.63455,0.66066,0.57494,0.51502,0.57804,0.48287,0.47777,0.67499,0.60418,0.55782,0.43953,0.39492,0.61465,0.43836,0.40906,0.48388,0.39569,0.45664,0.46231,0.57303,0.37101,0.56488,0.35141,0.36514,0.38897,0.42129,1,0.51163,0.31557,-0.031955,0.34337,0.16634,0.35148,0.32366,0.22204,0.20998,0.082204,0.38399,0.11076,0.19876,0.13625,0.28569,-0.11248,0.29189,-0.1347,-0.13949,-0.046076,-0.27944,-0.033784,0.10652,-0.12511,0.14583,0.11459,-0.17106,0.023764,-0.012134,0.035841,-0.30419,0.20435,-0.033986,0.09496,-0.2463,0.37534,0.42346,0.28161,0.13372,-0.13904,-0.10809,-0.040821,-0.14888,-0.33289,0.50822,-0.17889,-0.15833,-0.2044,-0.054069,-0.029267,0.15959,-0.19194,-0.055059,0.077086,-0.06925,0.004548,-0.013338,0.029283,-0.14906,0.1399,-0.23002,-0.11455,0.23403,-0.16864,-0.13939,-0.079087,-0.17666,0.10344,-0.20705,0.036447,0.26751,0.27124,0.1224
32,0.67957,0.70794,0.728,0.62576,0.58448,0.72927,0.63091,0.61361,0.5801,0.71483,0.58154,0.45242,0.7219,0.61415,0.62993,0.52319,0.60534,0.68652,0.62569,0.61453,0.58812,0.61426,0.57668,0.59517,0.61593,0.54566,0.56961,0.42344,0.42658,0.43919,0.26896,0.51163,1,0.30331,0.024114,0.42847,0.38082,0.42071,0.24818,0.28768,0.1891,-0.17055,0.39137,0.017175,0.047617,0.20091,0.23161,-0.098726,0.072838,-0.059267,-0.13867,-0.13241,-0.21998,-0.11519,-0.26482,-0.26539,-0.19228,-0.12021,-0.085806,0.16123,-0.060074,-0.053902,-0.17034,0.011431,-0.25354,0.059501,-0.23424,0.1364,0.26951,-0.043992,-0.091166,-0.11733,-0.43909,-0.15675,-0.14385,-0.10602,0.28222,0.063795,-0.13029,-0.21921,-0.088948,-0.023971,-0.12531,0.050745,-0.041405,0.010997,-0.17139,-0.18663,-0.08635,-0.25607,-0.24735,0.0048653,-0.23841,-0.26844,0.31862,-0.11049,0.22941,0.02276,0.076649,-0.10289,-0.093957,-0.0033092,0.19843,-0.044798,0.15841
33,0.53828,0.51839,0.51748,0.4455,0.53867,0.51825,0.60152,0.47426,0.56157,0.58346,0.51448,0.58986,0.57267,0.59987,0.42411,0.48636,0.54019,0.54604,0.41689,0.43159,0.44227,0.42968,0.41211,0.49887,0.37756,0.27879,0.46217,0.26505,0.46771,0.42831,0.3458,0.31557,0.30331,1,0.12113,0.46262,0.1407,0.30821,0.41438,0.18963,0.313,-0.021596,0.11811,0.28777,0.20799,0.24033,0.32791,0.18405,0.12859,0.01021,0.12986,-0.27393,0.13525,-0.13046,-0.07857,-0.048635,0.21506,-0.20784,0.0044023,-0.0036956,-0.26014,0.14434,-0.081572,0.12351,-0.064476,0.13542,-0.24972,-0.053793,-0.03002,-0.089029,-0.072271,0.075563,-0.14644,-0.059031,0.11411,-0.045184,0.28519,0.061956,-0.12434,-0.33886,-0.081886,0.13447,0.041292,-0.23882,0.17807,-0.10552,-0.028252,-0.072199,-0.065316,0.099289,0.084266,-0.056007,0.0089765,-0.1338,0.12517,0.16871,0.054322,-0.28903,0.054219,0.062445,0.021839,0.10606,0.2528,-0.044446,0.037477
34,0.20243,0.23143,0.157,0.28349,0.2089,0.18268,0.2196,0.095313,0.28828,0.24568,0.25911,0.1854,0.088794,0.1777,0.17173,0.38302,0.26871,0.1851,0.11804,0.18945,0.27799,0.35643,0.23718,0.22757,0.17445,0.38233,0.14013,0.29295,0.10302,0.21365,0.35743,-0.031955,0.024114,0.12113,1,0.016822,0.022645,-0.023681,0.14933,0.15735,0.29042,-0.050627,-0.12658,-0.066551,0.14665,-0.013616,0.074446,0.34644,0.12614,-0.12851,0.044594,-0.28405,-0.0045385,-0.067613,0.032351,-0.089519,-0.24313,-0.19334,-0.12417,0.1931,-0.16792,-0.029378,-0.004056,-0.031346,-0.088666,0.038697,0.2335,-0.1465,-0.31836,-0.11149,-0.064899,-0.065387,-0.0084582,0.068712,-0.015744,-0.0032521,-0.045634,0.06517,-0.12128,0.14824,0.00961,-0.27519,-0.20942,0.1863,-0.0064278,0.25922,-0.22254,-0.068116,-0.083212,0.21776,0.066034,-0.030715,-0.063678,0.080265,0.079301,-0.21524,0.18679,-0.10055,0.037395,0.041749,-0.10711,0.12453,-0.058753,0.0040175,0.12991
35,0.53794,0.53406,0.55096,0.42954,0.49707,0.44817,0.51931,0.37612,0.51993,0.57115,0.47609,0.41704,0.467,0.52385,0.52247,0.4237,0.50607,0.6317,0.5413,0.32054,0.35653,0.58202,0.35839,0.44324,0.44147,0.18904,0.49666,0.42238,0.38428,0.37698,0.19107,0.34337,0.42847,0.46262,0.016822,1,0.29051,0.44274,0.33313,0.27989,0.20211,-0.10918,0.096691,0.10613,0.1538,0.29591,0.093174,0.053115,-0.083268,-0.0039123,-0.021612,-0.0046126,-0.077903,-0.20467,-0.26103,-0.2085,0.041692,0.020623,-0.16762,-0.058186,0.267,0.057227,0.04754,0.18026,-0.057582,-0.11283,0.0184,0.064049,0.078789,0.06127,-0.1585,-0.18847,-0.38553,0.13742,-0.051585,-0.10306,0.039324,-0.18918,-0.029614,-0.050638,-0.04022,0.31066,-0.23855,-0.11406,0.19015,-0.12699,-0.045406,0.036924,-0.17833,-0.02942,-0.00014914,0.29524,-0.32971,-0.26901,0.059899,-0.0408,0.14793,-0.024549,0.13834,-0.24385,-0.15304,0.060526,0.24927,-0.14359,0.13477
36,0.45208,0.45708,0.51295,0.44544,0.35235,0.49655,0.32613,0.45386,0.43028,0.47095,0.39998,0.35861,0.43206,0.44882,0.40227,0.39549,0.34136,0.39471,0.45378,0.39557,0.35718,0.43003,0.43718,0.41354,0.39029,0.29891,0.45064,0.55069,0.2499,0.48196,0.44142,0.16634,0.38082,0.1407,0.022645,0.29051,1,0.19717,0.37857,0.29564,0.23483,-0.11533,0.16214,0.092182,0.025707,-0.19012,-0.15811,-0.098074,-0.12331,-0.038191,-0.12123,-0.1115,-0.037637,-0.074619,-0.1006,-0.0011214,-0.167,0.10887,-0.094679,-0.040136,-0.0054406,-0.27249,0.087687,-0.2393,-0.17087,0.13558,0.18708,0.34164,0.11882,-0.15554,-0.32252,-0.097192,-0.00123,-0.19929,-0.00014434,0.4423,0.093181,-0.062951,-0.080201,-0.12887,-0.20735,0.10019,-0.21324,0.039732,0.23735,-0.022777,-0.13319,-0.43394,0.11045,-0.15148,-0.1092,0.15535,-0.32774,-0.19604,-0.046807,-0.017693,0.12018,0.013381,-0.021494,-0.086079,-0.32026,0.039686,0.077239,0.024599,0.11148
37,0.48315,0.47573,0.54916,0.38634,0.47584,0.47914,0.52993,0.31126,0.48229,0.46264,0.5034,0.46346,0.44073,0.37172,0.4043,0.44329,0.36193,0.53995,0.50123,0.41823,0.42195,0.36097,0.37179,0.44932,0.60759,0.50448,0.28797,0.20672,0.42133,0.42578,0.15805,0.35148,0.42071,0.30821,-0.023681,0.44274,0.19717,1,0.25491,0.25653,0.14261,0.21668,0.33203,0.21246,0.12468,0.20204,0.023607,0.039402,-0.1293,0.14976,-0.032752,-0.20172,-0.21056,-0.092268,-0.054491,-0.080896,0.11874,0.29536,-0.14245,-0.12114,0.23143,0.088236,0.080776,-0.045279,-0.084759,0.039053,0.083475,0.14276,-0.07178,0.22503,-0.055002,-0.22185,-0.037375,0.32559,-0.37724,-0.11964,0.49073,-0.11428,0.12599,-0.14916,-0.12333,-0.036204,-0.10969,-0.12711,0.19606,0.083539,-0.065377,-0.26013,-0.02594,0.11564,0.11334,0.03122,-0.21635,-0.14139,0.14819,-0.23154,0.1776,-0.037501,0.0882,-0.056642,-0.37148,0.084352,0.18445,-0.087062,-0.042974
38,0.42316,0.34996,0.3916,0.31046,0.38979,0.40806,0.35714,0.35512,0.36323,0.39267,0.25022,0.31376,0.4036,0.52079,0.36967,0.25572,0.39892,0.30973,0.33945,0.2589,0.40788,0.19809,0.29746,0.35872,0.38915,0.23169,0.41933,0.36432,0.33424,0.38244,0.32505,0.32366,0.24818,0.41438,0.14933,0.33313,0.37857,0.25491,1,0.24814,0.11525,0.043495,-0.084823,0.14913,0.11956,0.10862,0.051287,-0.071554,-0.041316,-0.039204,0.13934,-0.11853,0.18722,-0.05315,-0.026458,0.018507,-0.14288,-0.073544,-0.20231,-0.0060866,-0.1286,-0.093619,-0.0096203,-0.077898,0.016113,0.16824,0.1538,0.06189,0.17163,-0.029032,0.01688,0.2646,0.066388,0.172,-0.048804,0.17996,0.31921,-0.09476,-0.026554,-0.091023,-0.28716,-0.061174,-0.22816,-0.14518,0.21368,-0.11276,0.13992,-0.24633,-0.044479,0.0058318,-0.066731,0.082145,-0.054342,-0.39233,0.14753,0.10344,0.019589,-0.069978,-0.049567,0.23209,-0.28168,0.23042,0.26259,0.17471,-0.070751
39,0.17588,0.20991,0.12129,0.20104,0.16706,0.29724,0.1894,0.22416,0.10136,0.30447,0.15169,0.14871,0.26434,0.26622,0.12687,0.22582,0.14375,0.34412,0.095757,0.18708,0.21061,0.15009,0.19715,0.24556,0.33098,0.18288,0.15116,0.46557,0.13904,0.19777,0.2586,0.22204,0.28768,0.18963,0.15735,0.27989,0.29564,0.25653,0.24814,1,0.35561,-0.079836,0.27527,0.072795,0.08186,0.20077,0.25184,0.21194,0.14595,-0.0055351,-0.090802,-0.16087,0.051036,-0.10352,-0.094336,-0.0013058,-0.1532,0.10592,-0.10245,0.024877,0.059203,-0.16941,-0.063615,-0.037344,-0.21249,0.16937,0.20927,0.067045,0.19321,-0.073134,-0.14945,0.037231,-0.086088,0.088669,-0.053799,0.097765,-0.16953,0.027742,-0.025242,0.11727,0.040759,-0.12909,0.022226,-0.028443,0.081036,-0.15815,-0.0081315,-0.036896,0.024154,-0.047033,-0.048001,0.33571,-0.021019,-0.069974,-0.030719,-0.13411,0.13354,-0.13203,-0.12373,-0.023531,-0.28685,0.13261,-0.085696,-0.058552,-0.07549
40,0.33698,0.37609,0.32284,0.42593,0.24115,0.34465,0.46154,0.36111,0.31496,0.34722,0.33939,0.29274,0.4241,0.41387,0.26848,0.47306,0.37499,0.30848,0.19009,0.30149,0.26376,0.48478,0.37264,0.45112,0.34855,0.32208,0.25988,0.34142,0.43191,0.24864,0.23092,0.20998,0.1891,0.313,0.29042,0.20211,0.23483,0.14261,0.11525,0.35561,1,-0.026851,0.15879,0.11587,0.025976,-0.042868,-0.0052532,0.21502,0.091263,-0.21487,0.22243,-0.30197,-0.1001,-0.13486,0.25193,-0.039543,0.11683,0.096381,-0.016816,0.25341,-0.24611,0.10154,-0.26716,0.12129,-0.18044,-0.099717,-0.020662,0.12155,-0.10011,-0.043231,0.10361,-0.15785,0.039372,-0.16294,0.024346,0.19709,-0.026179,0.17721,-0.13889,0.0091843,0.0064606,0.07803,0.24086,0.010476,0.12055,-0.026033,-0.1335,-0.18689,0.15886,0.14378,-0.0091124,-0.011831,-0.016432,0.074818,0.11196,0.0011321,0.21804,0.065115,-0.11229,-0.090805,0.063593,-0.092106,-0.056309,-0.14205,0.093283
41,-0.024612,-0.052911,-0.0045967,-0.085941,0.050733,-0.046343,-0.0048964,-0.11931,-0.075232,-0.089239,-0.089746,-0.077922,-0.093001,-0.060231,-0.16669,-0.057645,-0.073221,-0.15511,-0.0088614,-0.061507,0.047615,-0.21093,0.037034,-0.16029,0.0023564,0.24299,-0.12657,-0.024591,0.0055384,-0.10799,-0.16239,0.082204,-0.17055,-0.021596,-0.050627,-0.10918,-0.11533,0.21668,0.043495,-0.079836,-0.026851,1,-0.0073517,0.17304,-0.095881,-0.092911,0.2712,-0.046682,0.041327,0.3332,-0.09924,-0.15779,0.03155,0.16288,0.064578,-0.10227,0.31846,-0.033137,0.14072,-0.048276,-0.011372,0.21882,0.11961,0.0091289,-0.041052,0.036931,0.050359,0.17093,-0.07127,0.051966,0.052927,0.16117,0.08926,0.19102,-0.16899,-0.078661,-0.0089905,-0.07924,-0.082961,0.12781,0.028309,-0.14644,0.052655,-0.14524,-0.12296,0.11848,-0.056799,-0.18888,-0.048732,0.13229,0.13188,-0.074226,0.050752,0.029083,0.35026,0.050947,0.070101,0.10656,0.15813,-0.073722,0.069105,0.30441,0.010127,0.17346,0.0054289
42,0.28647,0.3123,0.31528,0.33753,0.21192,0.29462,0.25646,0.28056,0.21753,0.3102,0.19846,0.19344,0.29809,0.21258,0.29775,0.12198,0.11229,0.36987,0.24908,0.32337,0.13233,0.21495,0.082513,0.18789,0.36414,0.32593,0.2157,0.24953,0.18103,0.17853,0.17964,0.38399,0.39137,0.11811,-0.12658,0.096691,0.16214,0.33203,-0.084823,0.27527,0.15879,-0.0073517,1,-0.06966,-0.039341,0.26826,0.072028,-0.022221,-0.022801,0.10381,-0.27031,-0.20851,0.054069,0.011388,-0.098803,-0.16599,0.030565,0.11413,0.21014,-0.055222,0.087178,-0.02852,-0.12653,0.061978,0.0085205,0.031044,-0.14544,0.023047,0.17423,0.23284,0.0091989,-0.18068,-0.11599,-0.2605,-0.19591,-0.066159,0.25086,0.024425,0.25965,-0.17829,0.0063943,0.038774,0.38023,-0.267,0.10911,0.061913,0.1013,-0.27649,-0.10498,-0.043031,-0.12149,0.14972,-0.19638,0.12113,0.075125,-0.0023227,0.12611,0.042728,-0.068488,0.13873,-0.29265,0.04749,0.024544,0.035117,0.033456
43,0.33791,0.2525,0.21921,0.24598,0.30299,0.33551,0.31766,0.28503,0.26219,0.19344,0.25372,0.35061,0.2835,0.27381,0.17338,0.33545,0.31339,0.23643,0.25981,0.32872,0.41148,0.094312,0.13259,0.31352,0.16653,0.18911,0.088076,0.18693,0.4187,0.36175,0.13227,0.11076,0.017175,0.28777,-0.066551,0.10613,0.092182,0.21246,0.14913,0.072795,0.11587,0.17304,-0.06966,1,0.20716,0.1175,0.11615,0.10677,-0.148,0.089275,0.11796,-0.029751,0.13276,0.032827,-0.044209,0.22359,0.29145,0.25707,-0.031816,-0.068901,0.064064,-0.18679,-0.041788,-0.065754,-0.25722,0.13384,0.00063512,0.011677,-0.035954,0.086504,0.021485,-0.15185,0.080656,0.051615,0.084974,0.14791,0.11091,-0.0028459,0.22142,0.2009,-0.094681,-0.034226,-0.061014,-0.17648,-0.0086235,-0.3063,0.11336,-0.087785,0.020829,-0.033523,-0.065258,0.04714,0.074379,-0.064949,0.062998,0.038846,-0.08538,0.040233,0.3182,0.14741,-0.0097612,0.054518,0.20222,-0.17635,0.074261
