,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
40,0.26193,0.16913,0.025423,0.10539,0.38147,0.27041,0.13782,0.072007,0.17018,-0.17338,0.077818,0.023173,-0.010622,0.17796,0.13028,-0.051684,0.0064396,-0.042271,0.091988,0.15195,0.082719,-0.04216,0.0096141,0.15529,0.33574,-0.11116,0.17686,-0.026941,0.13979,0.059477,-0.22378,0.17766,0.10521,0.013977,0.13804,0.45415,0.2497,0.15119,0.082097,0.10903,1,-0.19387,0.14368,-0.21353,0.018532,0.25217,-0.0045474,-0.10764,0.093779,0.22824,-0.077093,-0.058586,0.02185,0.16661,-0.19701,-0.10055,0.17937,2.0107e-05,-0.018142,-0.13286,0.033115,-0.28035,-0.29084
41,0.043467,0.021833,0.21843,-0.060561,0.15401,-0.16597,0.18105,0.21752,-0.0063568,0.16333,-0.0081237,-0.10085,-0.0056402,0.016249,-0.27504,-0.067755,0.024544,0.20954,-0.056621,-0.17027,0.014348,-0.18415,-0.0090404,-0.025106,-0.15902,0.042714,-0.20179,-0.18454,0.02178,0.16307,0.27075,-0.21007,0.017508,0.081046,0.13658,-0.35795,0.075985,-0.17878,0.028057,-0.06468,-0.19387,1,0.13336,-0.42801,0.22702,0.055317,0.028036,0.10713,0.021745,-0.34048,-0.051994,0.038922,0.064313,-0.071208,0.22667,0.035665,-0.061659,0.24987,0.033929,0.13714,0.19979,-0.026014,-0.024107
42,0.03203,0.1444,-0.12104,-0.10471,0.19677,-0.070479,0.15152,0.061968,0.072853,0.066902,-0.082384,0.10797,0.059071,0.08958,-0.23068,0.029839,-0.014491,-0.063293,0.128,0.071315,-0.10684,0.018053,0.11728,0.015957,0.24663,0.033207,0.058761,-0.13701,0.08251,0.12792,-0.14592,-0.16099,0.13349,0.12915,0.22747,-0.079729,0.28983,-0.20824,0.18474,-0.10447,0.14368,0.13336,1,-0.043214,0.24903,0.12202,-0.31674,0.26104,0.030443,-0.02407,-0.04212,0.33322,0.29456,0.00024922,0.06327,0.12986,0.19686,0.12138,-0.32789,0.21729,0.050531,-0.037057,-0.3567
43,-0.11306,-0.14298,0.026191,0.12426,-0.20693,-0.0097801,0.045614,-0.21862,-0.1421,-0.24973,0.052155,0.14872,-0.13953,0.036293,0.026258,0.12054,0.0022523,-0.2017,0.031235,0.071614,-0.11517,0.077447,0.16698,-0.064426,-0.20123,0.090752,0.017834,-0.10571,-0.071822,-0.12713,-0.1355,0.1563,-0.086013,-0.068797,0.037439,-0.097279,-0.27857,0.064441,0.080253,-0.16763,-0.21353,-0.42801,-0.043214,1,-0.028461,-0.13832,0.023741,0.087278,-0.10284,0.1192,0.19045,0.014732,0.08822,0.15843,-0.11076,0.0013118,0.08624,-0.0067084,-0.057488,-0.14227,-0.18251,0.00020508,0.1167
44,0.011745,-0.17137,-0.071526,0.069704,0.049135,0.19092,-0.10368,-0.029618,0.12611,-0.00064024,0.29701,-0.01033,-0.058114,-0.044562,-0.22469,-0.19155,-0.14137,-0.077446,-0.11805,-0.15827,0.22356,-0.14692,0.020863,0.05476,-0.15613,0.011683,-0.01353,0.14184,0.23625,-0.021368,-0.032395,-0.14112,-0.24064,-0.042349,-0.020705,-0.33799,0.286,0.003016,0.078819,-0.19184,0.018532,0.22702,0.24903,-0.028461,1,0.1991,-0.20072,0.31952,0.020643,-0.12151,-0.0023085,0.20077,0.27938,0.15082,-0.077088,0.094518,-0.040498,0.27189,-0.17303,0.073105,0.2585,-0.33038,-0.013204
45,-0.085668,0.011541,-0.11804,-0.12225,0.18627,0.036365,0.17056,0.26679,0.49704,0.08931,0.12384,0.34673,0.33535,-0.024483,0.1821,-0.19039,-0.1068,-0.28583,-0.14496,0.16914,-0.086085,0.15829,0.054428,0.34242,0.065687,0.016258,0.025772,-0.013754,0.15478,-0.010887,0.043094,0.075594,0.029662,-0.058529,-0.11091,0.13712,0.10919,-0.099579,0.10743,-0.064478,0.25217,0.055317,0.12202,-0.13832,0.1991,1,-0.11536,0.032821,0.28712,0.20569,0.069949,0.21493,0.16271,0.42928,0.017392,0.053348,0.22262,-0.033907,0.027104,-0.22921,-0.04349,-0.25809,-0.1376
46,0.064599,-0.04051,-0.14358,-0.067241,0.17977,0.0034276,0.18207,-0.039015,-0.11226,-0.0098324,0.015292,-0.23017,0.014344,-0.086527,0.090298,0.11838,0.028043,0.23164,-0.096704,0.088166,0.0078908,-0.011293,0.022178,-0.25196,-0.13619,-0.0037388,-0.062413,0.014205,0.057624,0.14868,-0.0050408,0.24565,-0.016506,-0.057117,0.038922,-0.01729,0.0077465,0.070421,-0.16072,-0.10783,-0.0045474,0.028036,-0.31674,0.023741,-0.20072,-0.11536,1,0.20601,0.081099,0.14031,0.01346,-0.22217,0.014377,-0.12326,-0.04729,0.16479,0.21356,0.18128,0.22937,-0.067481,0.16052,0.078135,0.16212
47,0.18788,0.22856,-0.13865,-0.0096515,0.17606,0.022126,0.015099,-0.18047,0.096872,0.052379,0.16123,-0.024701,-0.0021716,0.059773,-0.14672,-0.11027,-0.068742,0.089847,0.11012,-0.024559,-0.10662,-0.019763,0.10434,0.049476,-0.21134,0.14732,0.01859,-0.077029,0.2468,0.047411,-0.095286,0.097557,0.16043,-0.030768,0.0052335,-0.13753,-0.020737,-0.13028,-0.010799,-0.25365,-0.10764,0.10713,0.26104,0.087278,0.31952,0.032821,0.20601,1,0.30381,0.18706,0.098361,0.06605,0.07532,0.060022,0.054196,0.038673,0.061049,0.17934,-0.21448,0.031956,0.052055,-0.10102,0.10306
48,-0.060295,-0.04518,-0.19433,-0.088646,-0.11387,0.0057879,0.22645,-0.25142,0.18995,-0.073317,-0.15293,-0.093316,-0.020356,0.12737,-0.086031,0.034375,-0.039363,-0.26732,-0.22201,-0.031104,-0.34802,-0.10463,0.12115,-0.13712,0.037577,0.25873,-0.1496,-0.046368,0.23521,-0.11555,-0.11926,0.036399,-0.12194,0.2152,-0.16213,-0.12056,-0.085643,-0.095243,0.033691,0.094086,0.093779,0.021745,0.030443,-0.10284,0.020643,0.28712,0.081099,0.30381,1,0.41815,0.22499,0.089665,-0.19071,-0.053106,-0.2105,0.074088,0.050797,0.27826,0.26126,-0.14691,-0.026551,0.045227,-0.013414
49,-0.077653,0.15903,-0.099484,0.093317,-0.087753,0.11677,-0.071766,-0.22805,0.19867,-0.080461,-0.12251,-0.10906,0.17923,0.060967,0.088551,-0.067611,-0.25549,-0.26365,-0.10301,0.20402,-0.068239,0.058045,0.10485,-0.056723,0.0092674,0.20341,0.01099,0.074345,0.16229,0.11328,-0.013194,0.14726,0.13289,0.094359,-0.14715,0.052139,-0.10276,-0.041614,-0.020933,0.016402,0.22824,-0.34048,-0.02407,0.1192,-0.12151,0.20569,0.14031,0.18706,0.41815,1,0.27468,0.2065,-0.056002,-0.0084016,-0.022784,0.060568,0.25653,-0.091525,0.07063,-0.20831,-0.064587,0.068353,0.00021601
50,0.057374,0.3146,0.21876,-0.049231,-0.060739,-0.17113,0.011245,-0.28166,-0.087482,-0.16866,-0.28976,0.08391,-0.0014521,-0.11532,-0.040702,0.1268,-0.1232,-0.18068,0.085045,-0.1138,0.070251,-0.019003,0.028939,0.084531,0.079197,0.16201,0.14726,-0.10897,0.066911,0.012492,0.069164,0.15364,0.070322,0.12247,-0.35142,-0.22762,0.030544,-0.09676,0.32105,0.31175,-0.077093,-0.051994,-0.04212,0.19045,-0.0023085,0.069949,0.01346,0.098361,0.22499,0.27468,1,-0.14758,-0.082919,0.040388,-0.14423,-0.042192,-0.10131,0.12889,-0.070528,-0.073769,0.11041,0.039935,-0.12446
51,0.093841,-0.053011,0.093372,0.16089,0.097978,0.038238,0.10234,-0.0042491,0.34071,-0.0051678,0.32982,-0.036114,0.051996,0.071361,-0.15576,0.25413,0.011017,0.065438,0.22343,0.36647,-0.23126,0.11177,0.099512,0.11607,-0.19709,0.14356,-0.071864,-0.053249,0.063042,0.16415,-0.10809,-0.13411,0.0074086,-0.068357,0.13984,-0.04416,0.20831,0.095033,0.23291,-0.081234,-0.058586,0.038922,0.33322,0.014732,0.20077,0.21493,-0.22217,0.06605,0.089665,0.2065,-0.14758,1,0.28696,0.058104,0.17338,0.45294,0.21379,-0.26622,-0.18964,-0.037522,-0.1314,0.10184,-0.024755
52,-0.20775,-0.022235,0.0676,0.15418,0.29248,0.0040273,0.10848,0.054624,0.18516,-0.055567,0.19559,-0.011771,0.098156,0.0049086,0.025078,0.097505,-0.11808,0.041001,0.15273,0.16151,-0.020318,-0.10825,0.085395,-0.044393,-0.17675,-0.059204,0.00028709,0.016571,-0.011134,-0.052644,-0.087753,-0.38682,0.1182,-0.060279,0.12475,0.050475,0.32083,0.15229,0.11506,0.098175,0.02185,0.064313,0.29456,0.08822,0.27938,0.16271,0.014377,0.07532,-0.19071,-0.056002,-0.082919,0.28696,1,-0.0021926,-0.039167,0.081719,0.031416,-0.10861,-0.21059,0.11157,0.10853,0.16377,0.023505
53,0.10898,-0.091714,-0.059605,-0.1233,0.21974,-0.14212,0.097542,0.079657,0.29459,-0.11679,0.23585,0.39806,0.19921,-0.2288,0.24298,-0.084583,0.032984,-0.33718,-0.1102,-0.1182,-0.0051504,0.41318,-0.16477,0.26632,-0.09774,-0.016566,0.10648,0.046877,-0.060376,-0.21576,-0.15138,0.2879,0.032812,-0.042731,-0.087565,-0.11023,0.038066,-0.019541,0.062185,-0.12339,0.16661,-0.071208,0.00024922,0.15843,0.15082,0.42928,-0.12326,0.060022,-0.053106,-0.0084016,0.040388,0.058104,-0.0021926,1,0.21122,-0.13131,0.053434,-0.085263,0.025484,-0.048476,0.056153,-0.31014,0.012736
54,0.10775,-0.19699,0.01139,0.036738,-0.0089911,-0.29203,-0.28401,-0.026916,0.033338,-0.033948,-0.054836,-0.073177,-0.16727,-0.01135,-0.028746,-0.14301,-0.19627,-0.12944,-0.16366,0.074102,-0.20629,0.044464,-0.32836,0.16719,-0.19602,0.11887,-0.1832,-0.032578,-0.14578,0.027544,0.20876,-0.17457,0.10722,0.24787,0.01286,-0.018007,-0.02792,-0.22463,0.19667,0.030656,-0.19701,0.22667,0.06327,-0.11076,-0.077088,0.017392,-0.04729,0.054196,-0.2105,-0.022784,-0.14423,0.17338,-0.039167,0.21122,1,0.017485,0.027448,-0.22213,-0.00070232,0.1654,-0.27033,-0.11693,0.20433
55,0.22475,0.053717,-0.0077886,0.11769,-0.13914,0.012517,0.18243,0.15688,0.099065,-0.0084474,0.2032,-0.11195,-0.027226,-0.073694,-0.2293,0.13688,0.034111,0.15824,-0.14054,0.37213,-0.031014,-0.17919,-0.011084,0.0028647,-0.14724,0.17565,-0.12481,-0.045645,0.29432,0.15779,-0.17141,0.0083353,0.061549,-0.074868,0.001115,-0.23089,0.092729,-0.095715,-0.039418,-0.0026319,-0.10055,0.035665,0.12986,0.0013118,0.094518,0.053348,0.16479,0.038673,0.074088,0.060568,-0.042192,0.45294,0.081719,-0.13131,0.017485,1,0.003878,-0.0015568,-0.047023,-0.11611,0.10142,-0.041688,0.36557
56,-0.0022974,0.081035,-0.40733,-0.064732,0.2437,-0.10047,0.032244,0.25762,0.27725,0.19096,0.13102,0.19188,0.21837,0.23294,0.027368,0.045765,-0.097437,0.044852,-0.063961,0.26852,0.005397,0.1845,0.20895,-0.042303,0.21052,0.074908,0.04183,0.26111,-0.084744,0.078894,-0.038797,0.28332,-0.16562,-0.11133,-0.045725,0.13042,0.037504,0.24449,0.047736,-0.30204,0.17937,-0.061659,0.19686,0.08624,-0.040498,0.22262,0.21356,0.061049,0.050797,0.25653,-0.10131,0.21379,0.031416,0.053434,0.027448,0.003878,1,0.080495,-0.012184,-0.21334,-0.088114,0.011058,-0.10582
57,-0.12114,-0.21863,-0.43923,-0.079873,0.10569,-0.093347,0.25319,0.0024064,-0.19607,0.13845,-0.064928,-0.17912,-0.092641,-0.15512,0.034401,-0.19455,0.081224,-0.049416,-0.25881,-0.099424,0.091142,-0.3329,-0.067339,-0.069583,0.070238,0.0060271,-0.25448,-0.11966,0.17438,-0.19132,0.0030898,0.041516,-0.2101,0.033421,-0.079899,-0.29995,0.11538,-0.0050412,-0.095954,-0.030389,2.0107e-05,0.24987,0.12138,-0.0067084,0.27189,-0.033907,0.18128,0.17934,0.27826,-0.091525,0.12889,-0.26622,-0.10861,-0.085263,-0.22213,-0.0015568,0.080495,1,0.31759,0.1413,0.083521,-0.20768,-0.26332
58,-0.20185,-0.20486,-0.35365,-0.046715,-0.21977,-0.0070488,0.17267,-0.080295,-0.11116,-0.13139,-0.13676,-0.1836,-0.082184,-0.40073,0.11111,-0.16892,0.026809,-0.21933,-0.37083,-0.10734,0.064172,-0.068439,-0.05221,-0.18736,-0.011914,-0.058367,-0.085077,-0.06345,-0.12368,-0.23749,-0.037665,0.10635,-0.093168,0.078736,-0.13775,-0.039803,-0.015493,0.049675,-0.056929,-0.016477,-0.018142,0.033929,-0.32789,-0.057488,-0.17303,0.027104,0.22937,-0.21448,0.26126,0.07063,-0.070528,-0.18964,-0.21059,0.025484,-0.00070232,-0.047023,-0.012184,0.31759,1,-0.12728,-0.052584,-0.17958,0.15463
59,0.050415,-0.016457,0.029976,0.14631,0.1994,-0.12967,0.22738,0.060016,-0.061916,0.019242,-0.21549,0.041593,0.023713,0.064623,0.040286,0.03313,0.051961,-0.063282,-0.02229,-0.080789,0.028405,-0.038392,-0.057693,0.15921,-0.10668,0.044879,0.015229,-0.2555,-0.14049,-0.059153,0.20903,-0.31989,0.25872,0.19641,0.19388,0.10923,0.18509,-0.12387,0.17991,0.16334,-0.13286,0.13714,0.21729,-0.14227,0.073105,-0.22921,-0.067481,0.031956,-0.14691,-0.20831,-0.073769,-0.037522,0.11157,-0.048476,0.1654,-0.11611,-0.21334,0.1413,-0.12728,1,-0.13639,-0.026118,-0.11671
60,0.20238,-0.07603,-0.064999,-0.15452,0.21878,0.077279,0.065491,0.12316,-0.038652,0.15876,0.014187,-0.01866,0.10191,-0.10567,-0.34476,0.040083,0.04448,0.2083,-0.12222,-0.13834,0.17035,-0.0021476,0.14557,-0.17427,0.078529,-0.16585,0.12338,0.19633,0.31637,0.067096,-0.21826,0.079017,-0.017757,0.13295,-0.28416,-0.20093,0.15015,0.021351,-0.2285,-0.10811,0.033115,0.19979,0.050531,-0.18251,0.2585,-0.04349,0.16052,0.052055,-0.026551,-0.064587,0.11041,-0.1314,0.10853,0.056153,-0.27033,0.10142,-0.088114,0.083521,-0.052584,-0.13639,1,0.0072255,0.11534
61,-0.23643,0.09718,0.041893,0.075941,-0.044494,-0.23958,0.053247,0.072814,-0.085933,-0.0079198,-0.29163,-0.093932,0.0041089,-0.034548,0.17024,0.34448,0.13324,0.21412,0.18476,-0.049248,-0.19341,-0.021001,0.20136,-0.34095,-0.048276,-0.16323,-0.026329,0.10615,-0.11384,-0.073378,-0.19809,-0.19659,-0.03868,-0.054423,-0.021125,-0.039454,-0.24869,0.14867,-0.059162,0.13293,-0.28035,-0.026014,-0.037057,0.00020508,-0.33038,-0.25809,0.078135,-0.10102,0.045227,0.068353,0.039935,0.10184,0.16377,-0.31014,-0.11693,-0.041688,0.011058,-0.20768,-0.17958,-0.026118,0.0072255,1,0.029527
62,0.20346,0.042968,-0.017345,0.14443,-0.15019,0.0089495,0.00073018,0.071824,-0.074768,-0.12408,0.075338,-0.13042,0.04045,-0.0023677,-0.078168,-0.16369,-0.073599,0.12307,-0.36006,0.26881,0.067948,0.0057865,-0.00028014,-0.019853,-0.28997,0.038869,-0.077317,0.085701,0.2325,0.0017651,-0.17687,0.00025407,0.078797,0.12363,-0.19691,-0.1206,-0.040119,0.15968,-0.046404,0.024757,-0.29084,-0.024107,-0.3567,0.1167,-0.013204,-0.1376,0.16212,0.10306,-0.013414,0.00021601,-0.12446,-0.024755,0.023505,0.012736,0.20433,0.36557,-0.10582,-0.26332,0.15463,-0.11671,0.11534,0.029527,1
